wavelength,Back_TanXacf,Belly_TanXacf,Breast_TanXacf,Crissum_TanXacf,Crown_TanXacf,DorTail_TanXacf,Patch10_TanXacf,Patch11_TanXacf,Patch12_TanXacf,Rump_TanXacf,Throat_TanXacf,WingTip_TanXacf
440.04,11.8788,19.7594666667,14.9128666667,9.31213333333,4.90233333333,7.28704822222,11.8906666667,5.94516666667,4.88593333333,20.9077,6.1,7.19523333333
440.40,11.8742666667,19.7696,14.916,9.32613333333,4.90213333333,7.29880777778,11.9035333333,5.9316,4.88093333333,20.9148666667,6.10306666667,7.1902
440.75,11.8772666667,19.7884666667,14.9241333333,9.34646666667,4.90073333334,7.30252833333,11.9316666667,5.92273333333,4.879,20.9392333333,6.1056,7.18133333333
441.11,11.8864666667,19.8245333333,14.9378,9.35446666667,4.88933333333,7.30407922222,11.9466666667,5.90753333333,4.87666666667,20.9636666667,6.09726666667,7.17743333333
441.47,11.9043333333,19.8751333333,14.9699333333,9.38499999999,4.90193333333,7.31261477778,11.9971666667,5.9096,4.89106666667,21.0076666667,6.1006,7.1785
441.82,11.9198666667,19.9185333334,15.0002666667,9.4084,4.90366666667,7.32007544445,12.0489,5.8993,4.89046666667,21.0411666667,6.1078,7.18533333333
442.18,11.928,19.9422666667,15.0122666667,9.41666666667,4.8964,7.31643822222,12.0750333333,5.8696,4.89126666667,21.0516,6.10033333333,7.18026666667
442.53,11.9442,20.0008,15.038,9.44773333333,4.89246666667,7.32320577778,12.1123333333,5.8387,4.90013333333,21.1050333333,6.10646666667,7.1791
442.89,11.9674666667,20.0413333333,15.0866666667,9.47373333332,4.89593333333,7.34402044445,12.1736666667,5.83006666667,4.90373333333,21.1330666667,6.11,7.17506666667
443.24,11.9815333333,20.1006666667,15.1156666667,9.51233333333,4.88346666667,7.33726166667,12.2188666667,5.79806666667,4.8948,21.1752666667,6.113,7.16993333334
443.60,11.9961333333,20.1482666667,15.1246,9.53906666665,4.89046666667,7.336959,12.2539333333,5.76176666667,4.90573333333,21.2219333333,6.11153333333,7.17966666667
443.95,11.9968666667,20.1853333334,15.1319333333,9.56173333333,4.8738,7.32257655555,12.2837,5.71403333333,4.89773333333,21.2522333333,6.1024,7.1615
444.31,11.9892,20.21,15.1362,9.56439999999,4.85166666667,7.30255866667,12.3093,5.65773333333,4.8752,21.2709333333,6.08486666667,7.145
444.66,11.997,20.2510666667,15.1533333333,9.58566666666,4.8478,7.29843555555,12.3462,5.61183333333,4.87733333334,21.2941,6.07626666667,7.1544
445.02,12.008,20.2766,15.1833333333,9.61146666667,4.85226666667,7.30852277778,12.3896333333,5.58096666667,4.8852,21.3146,6.0772,7.1557
445.37,12.0341333334,20.323,15.2252666667,9.64680000001,4.8676,7.33209455555,12.4385333333,5.56793333333,4.91126666667,21.3559666667,6.1036,7.19086666667
445.72,12.043,20.3760666667,15.2408666667,9.6614,4.8638,7.33699555555,12.4693333333,5.53593333333,4.9096,21.3882666667,6.0926,7.18726666667
446.08,12.0670666667,20.4336666667,15.2751333333,9.70306666666,4.87033333333,7.35822466667,12.5076666667,5.52793333333,4.92273333333,21.4259666667,6.1126,7.2037
446.43,12.0968666667,20.4712666666,15.3046,9.73553333334,4.89193333333,7.37198633333,12.5591,5.518,4.9324,21.4430333333,6.12866666667,7.22383333333
446.79,12.0847333333,20.4896,15.2988,9.7372,4.88913333333,7.36590577778,12.5717333333,5.48736666667,4.9308,21.4465,6.13166666667,7.21923333333
447.14,12.0962666667,20.5164666667,15.3236,9.75740000001,4.8992,7.37160566667,12.5995,5.47143333333,4.93146666667,21.4699333333,6.13533333333,7.23063333333
447.50,12.1141333333,20.546,15.3510666667,9.77353333334,4.90373333333,7.38755644445,12.6299333333,5.46583333333,4.93686666667,21.4929666667,6.15173333333,7.24646666667
447.85,12.1481333333,20.6052666667,15.3981333333,9.80346666666,4.91853333333,7.40551188889,12.6690666667,5.4647,4.942,21.5400333333,6.15893333333,7.26443333333
448.21,12.1725333333,20.6603333333,15.4323333333,9.833,4.93666666667,7.42724911111,12.7138333333,5.45673333333,4.95306666667,21.5736666667,6.167,7.27536666667
448.56,12.1908,20.7096,15.477,9.872,4.95493333333,7.44433733333,12.7628,5.4617,4.96193333333,21.5972333333,6.18433333333,7.2883
448.92,12.1956666667,20.7421333333,15.4789333333,9.89133333334,4.9484,7.42983933334,12.7899666667,5.43053333333,4.94206666667,21.6247,6.186,7.28196666667
449.27,12.1923333334,20.7579333333,15.4823333333,9.89866666665,4.93246666667,7.42433677778,12.8092333333,5.401,4.91953333333,21.6348,6.16533333333,7.261
449.62,12.1907333333,20.7966,15.5012,9.91853333333,4.91906666667,7.414151,12.8293,5.3799,4.90653333333,21.6762,6.1494,7.23763333333
449.98,12.1901333333,20.8126666667,15.5022666667,9.91613333332,4.91386666667,7.40188077778,12.8615,5.34136666667,4.8896,21.6996666666,6.13826666667,7.22536666667
450.33,12.1843333333,20.8444666667,15.5194666667,9.91993333334,4.88806666667,7.40494377778,12.8917,5.31596666667,4.87026666667,21.7443,6.12293333333,7.21156666667
450.69,12.2095333333,20.893,15.5552666667,9.94313333332,4.8602,7.39524333334,12.9292666667,5.28106666667,4.84466666667,21.7911666667,6.09246666667,7.19733333333
451.04,12.2386666667,20.9549333333,15.5940666666,9.96933333333,4.8592,7.41451455555,12.9969,5.26746666667,4.84533333333,21.8415,6.09886666666,7.2009
451.40,12.2622666667,21.0275333333,15.6435333333,10.0117333333,4.86813333333,7.43218155555,13.0751666667,5.26216666667,4.84586666667,21.9087,6.10386666667,7.1971
451.75,12.2586666667,21.0456666667,15.6532,10.0312666667,4.85013333333,7.41505144445,13.1288,5.22693333333,4.83066666667,21.9250333333,6.08286666667,7.17696666667
452.10,12.272,21.0806666667,15.6763333333,10.0524666667,4.84533333333,7.40863633333,13.1825666667,5.224,4.838,21.9702,6.07706666667,7.17843333333
452.46,12.2948666666,21.1474666667,15.7172666667,10.0740666667,4.84046666667,7.41887888889,13.2235,5.20293333333,4.85033333333,22.0481333333,6.07006666667,7.1854
452.81,12.3168666667,21.2264666667,15.7858666667,10.1109333333,4.8558,7.44096644445,13.2862,5.19456666667,4.86753333333,22.1171333333,6.0816,7.19903333333
453.17,12.345,21.2874,15.8180666667,10.1458666667,4.8586,7.43387422222,13.3330666667,5.18833333333,4.86173333334,22.1688333333,6.0826,7.19323333333
453.52,12.3685333333,21.3118,15.8448,10.171,4.86413333333,7.45800877778,13.3915666667,5.18023333333,4.87373333333,22.1925666666,6.08566666667,7.2063
453.87,12.4052666667,21.3766,15.9239333333,10.2267333333,4.88613333333,7.49043288889,13.4645666667,5.2087,4.89946666667,22.2538333333,6.1112,7.2369
454.23,12.4290666667,21.4240666666,15.96,10.2696666667,4.9084,7.50705255555,13.5201666667,5.22196666667,4.91633333333,22.2926666667,6.12093333333,7.2492
454.58,12.4452666667,21.4816666667,16.0006,10.3085333333,4.92653333333,7.52643855555,13.5760666667,5.22673333333,4.93313333333,22.3461,6.13413333333,7.25673333333
454.93,12.4656,21.5228666667,16.0276666667,10.3149333333,4.91413333333,7.529262,13.6092666667,5.22303333333,4.92893333333,22.3925666667,6.1252,7.24096666667
455.29,12.4853333333,21.5614666667,16.0602666667,10.342,4.9194,7.51603211111,13.6417666667,5.20853333333,4.931,22.4281333333,6.11846666667,7.24743333333
455.64,12.5356,21.6664666667,16.1268,10.3988,4.95506666667,7.57406033333,13.719,5.24503333333,4.97173333333,22.5226,6.1666,7.2902
456.00,12.5802,21.7264,16.1831333333,10.4630666667,4.97153333333,7.60215211111,13.7865666667,5.25526666667,4.99313333333,22.5900666667,6.1978,7.32193333333
456.35,12.6154666667,21.7892,16.2315333333,10.5121333333,4.98413333333,7.62144811111,13.8562,5.27313333333,4.9834,22.6331666667,6.2138,7.3284
456.70,12.6476666667,21.8298666667,16.2738666667,10.548,4.99393333334,7.63405533333,13.9122333333,5.2985,4.99933333333,22.6730333333,6.22153333333,7.3329
457.06,12.6790666667,21.8812666667,16.3337333333,10.5968666667,5.01746666667,7.66320188889,13.9830333333,5.32626666667,5.03666666667,22.7318666667,6.2488,7.36696666667
457.41,12.7132,21.9548,16.4042666667,10.6404666667,5.04193333333,7.69413988889,14.0492333333,5.35336666667,5.0504,22.8118333333,6.27406666667,7.37006666667
457.76,12.7091333333,21.9978,16.4062666667,10.6435333333,5.0206,7.680136,14.0806,5.34046666666,5.02746666667,22.8488666667,6.2552,7.34943333333
458.12,12.7046666667,22.019,16.4226666667,10.6396666667,4.99006666667,7.66063622222,14.1115,5.31506666667,5.0018,22.8901,6.2286,7.32353333333
458.47,12.7331333333,22.0551333333,16.4550666667,10.6689333333,5.00066666667,7.662896,14.1507666667,5.335,5.00046666667,22.9196333333,6.23966666667,7.3361
458.82,12.751,22.0932666667,16.4948,10.705,5.01046666667,7.67855611111,14.1986666667,5.3509,5.00673333333,22.9714666667,6.2504,7.34403333333
459.18,12.7604,22.1312666667,16.5207333333,10.7098,5.00373333333,7.68964744445,14.2266333333,5.35876666667,5.0064,23.0024333333,6.25073333333,7.33076666667
459.53,12.7517333333,22.1138666667,16.5234666667,10.7083333333,4.98346666667,7.67229944445,14.2331333333,5.35286666667,4.9788,22.9937,6.23326666667,7.31333333333
459.88,12.772,22.1623333333,16.5514,10.7262666667,4.99366666667,7.68880922222,14.2764333333,5.3784,4.978,23.0373333333,6.24246666666,7.3127
460.24,12.7802666667,22.1688,16.5791333333,10.7354,4.99446666667,7.70070533333,14.3087333333,5.39403333333,4.97846666667,23.0727666667,6.24226666667,7.31146666667
460.59,12.7948666667,22.1988,16.6015333333,10.7587333333,5.00266666667,7.72121722222,14.3458,5.41833333334,4.98,23.1132666667,6.25693333333,7.31606666667
460.94,12.8099333333,22.2321333333,16.6211333333,10.7744666667,5.0148,7.73406988889,14.3904,5.4362,4.97006666667,23.1513333333,6.25733333333,7.30676666667
461.29,12.8269333333,22.2603333333,16.6454666666,10.7964666667,5.02286666667,7.73733444445,14.4279666667,5.45706666667,4.97613333333,23.1751333333,6.25486666667,7.3206
461.65,12.878,22.3129333333,16.7012,10.8392,5.0454,7.75877588889,14.5002333333,5.4964,4.99106666667,23.2416666667,6.2742,7.3353
462.00,12.944,22.3967333333,16.7869333334,10.9040666667,5.09213333333,7.81797355555,14.5941333333,5.57143333333,5.033,23.3178333333,6.32306666667,7.37253333333
462.35,12.9912,22.4732666667,16.8505333334,10.9447333333,5.1074,7.85581711111,14.6796333333,5.61453333333,5.05786666667,23.4029666667,6.3488,7.38586666667
462.71,13.02,22.5330666667,16.9025333333,10.9934,5.1164,7.86475922222,14.7579333333,5.6532,5.0672,23.4401666667,6.357,7.3976
463.06,13.0401333333,22.5668666666,16.9337333333,11.0303333333,5.1216,7.856946,14.8336333333,5.69103333333,5.06306666667,23.5004666667,6.35653333334,7.40113333333
463.41,13.0902666667,22.656,16.9983333334,11.0759333333,5.1418,7.88045622222,14.9334666667,5.73846666667,5.08426666667,23.6052333333,6.36286666667,7.41123333333
463.76,13.097,22.7019333333,17.048,11.0952666667,5.1434,7.87680322222,14.9887666667,5.75986666667,5.07426666667,23.6549,6.35593333333,7.4031
464.12,13.1190666667,22.7632,17.0772,11.1248666667,5.13633333333,7.86608766667,15.0447666667,5.7861,5.07626666667,23.7102666667,6.3576,7.4016
464.47,13.1454,22.8306,17.1274666667,11.1577333333,5.14313333333,7.86936355555,15.1167333333,5.8138,5.069,23.7763666667,6.34873333333,7.4097
464.82,13.1618,22.8753333333,17.1618,11.1682,5.10806666667,7.85556055555,15.1592333333,5.82913333333,5.04786666666,23.8098333333,6.3278,7.3952
465.17,13.1934,22.929,17.2079333333,11.1919333333,5.10086666667,7.85438011111,15.2250333333,5.85363333333,5.04286666667,23.8879,6.33746666667,7.38883333333
465.53,13.2225333333,22.9683333333,17.2669333333,11.2470666667,5.11973333333,7.88537755555,15.2983666667,5.8989,5.07493333333,23.9458,6.35646666667,7.41756666667
465.88,13.2158,22.9741333333,17.2775333334,11.2526,5.096,7.84786022222,15.3087333334,5.89703333333,5.0434,23.9561,6.321,7.3882
466.23,13.2436,23.0228,17.3314,11.2974,5.1178,7.85935555555,15.3637333333,5.94293333333,5.046,24.0171333333,6.31906666667,7.4112
466.58,13.2903333333,23.0848,17.3819333333,11.3242,5.12946666666,7.886965,15.4393,5.99693333333,5.06073333333,24.0963333333,6.34106666667,7.43586666667
466.94,13.341,23.1626,17.4572666667,11.3889333333,5.1528,7.93866311111,15.5309,6.05056666667,5.08026666667,24.1815,6.37106666667,7.45453333333
467.29,13.3538666667,23.2182666667,17.5040666667,11.4124,5.15173333333,7.94364388889,15.6065666667,6.07436666667,5.08153333333,24.2368333333,6.38006666667,7.4459
467.64,13.3978666667,23.2694666667,17.553,11.4527333333,5.13893333333,7.95357355555,15.6855666666,6.11743333333,5.0916,24.308,6.38693333333,7.4487
467.99,13.4608,23.3656666667,17.6334,11.5128,5.1642,8.00019611111,15.7992666667,6.18713333333,5.11753333333,24.4334666667,6.41733333333,7.46776666667
468.35,13.5081333333,23.4236,17.7032,11.5599333333,5.1776,8.02685122222,15.8822333333,6.23883333333,5.1298,24.5147,6.43166666667,7.4833
468.70,13.5696,23.5166,17.8054666667,11.6487333333,5.2272,8.09366244445,16.0074333333,6.3212,5.18906666667,24.6581666666,6.4932,7.5329
469.05,13.6144666667,23.6024,17.8788666667,11.7171333333,5.24866666667,8.12625722222,16.1000333333,6.3855,5.22433333333,24.7482666667,6.51753333333,7.56123333333
469.40,13.6096,23.6616,17.9160666667,11.7148666667,5.2252,8.09133388889,16.1532333333,6.39166666667,5.18006666667,24.8178333333,6.4876,7.51776666667
469.75,13.6783333333,23.7558666667,17.9914,11.7868,5.25786666667,8.12785566666,16.2629333333,6.45513333333,5.2062,24.9464333333,6.529,7.5514
470.11,13.6959333333,23.8025333333,18.0289333333,11.8139333333,5.2466,8.13620222223,16.3372333333,6.48476666667,5.21273333333,24.9984,6.53493333333,7.53773333333
470.46,13.7231333333,23.8524666667,18.0942666667,11.8668666667,5.25666666667,8.13871822222,16.4016666667,6.50633333333,5.21733333333,25.0901,6.53393333333,7.52356666667
470.81,13.7582666667,23.9176666667,18.1384,11.8959333333,5.2586,8.14081344445,16.4518333333,6.53773333333,5.22633333333,25.1555666667,6.52226666667,7.53173333333
471.16,13.8441333333,24.0142666667,18.2426,11.977,5.31226666667,8.20445166666,16.5393666667,6.6198,5.27666666667,25.2647666667,6.58246666667,7.59606666667
471.51,13.8880666667,24.0812666667,18.3313333334,12.0490666667,5.3498,8.24590544444,16.6249,6.6562,5.3042,25.3722,6.60826666667,7.61503333333
471.87,13.9081333333,24.1128666667,18.3782,12.0856,5.3542,8.26277722221,16.6744666667,6.65113333333,5.29833333334,25.3985666667,6.60853333333,7.61463333333
472.22,13.9442666667,24.1910666667,18.4442666667,12.1238,5.35506666667,8.27567488888,16.7494333333,6.67463333333,5.3146,25.4772,6.6146,7.61923333333
472.57,13.9661333333,24.2244,18.4635333333,12.1374,5.34493333333,8.25970411112,16.7994,6.66676666666,5.2838,25.5115666667,6.59686666667,7.59933333334
472.92,13.9702666667,24.242,18.4942666667,12.1483333333,5.32066666667,8.25376811111,16.8422333333,6.6595,5.24786666667,25.5464666667,6.57846666667,7.5866
473.27,14.0276,24.3071333333,18.5698666667,12.2146666667,5.3374,8.31449722222,16.9249333333,6.69786666667,5.27933333333,25.6333,6.6116,7.6254
473.62,14.0592,24.3794666667,18.6580666667,12.2492666667,5.35013333333,8.34764977779,17.0263666667,6.70706666667,5.30073333334,25.7133666667,6.6284,7.63896666667
473.98,14.1018,24.4403333333,18.7216,12.2848666666,5.33446666667,8.342972,17.1048666667,6.68676666667,5.2944,25.8207666667,6.624,7.642
474.33,14.1103333333,24.4856666667,18.7594666667,12.2918,5.3198,8.35135388888,17.1803333333,6.65583333333,5.28373333333,25.8988666667,6.61813333333,7.63426666667
474.68,14.1408,24.5446666667,18.8362,12.342,5.32026666667,8.36962466667,17.2724333333,6.63686666667,5.281,26.0078666667,6.6318,7.63823333333
475.03,14.1234,24.5526,18.8705333333,12.3452666667,5.27466666667,8.32936866667,17.3302333333,6.56946666667,5.23626666667,26.0630666667,6.58733333333,7.57746666667
475.38,14.1376666667,24.5802666667,18.8926666667,12.3365333333,5.24453333333,8.31607033333,17.3875,6.51456666667,5.19946666667,26.1077333333,6.56566666667,7.5702
475.73,14.1950666667,24.6526666667,18.9763333333,12.3678666667,5.25193333333,8.32270011112,17.4651,6.50383333333,5.21433333333,26.2220666667,6.57886666667,7.59153333333
476.08,14.23,24.6732666667,19.0311333333,12.3895333333,5.24386666667,8.319019,17.5343,6.4616,5.21453333333,26.2878666667,6.576,7.5822
476.44,14.2684,24.7443333333,19.1061333333,12.4139333333,5.23853333333,8.33022911111,17.6022,6.42586666667,5.22166666667,26.3809333334,6.57846666667,7.59826666667
476.79,14.2995333333,24.7939333334,19.1516666667,12.4426666667,5.242,8.33647222221,17.6771,6.38423333333,5.22686666667,26.466,6.57653333333,7.6049
477.14,14.3510666667,24.8528666667,19.1985333333,12.4758,5.24573333333,8.33531944444,17.7738666667,6.35123333333,5.2216,26.5537666667,6.5704,7.60906666667
477.49,14.4028,24.8924666666,19.2587333333,12.5244,5.2574,8.36313566667,17.8464,6.3471,5.24126666667,26.6326333333,6.5872,7.64096666667
477.84,14.4148,24.8895333333,19.2957333333,12.5348,5.2556,8.35277966666,17.8857,6.30143333333,5.21473333333,26.6672666667,6.57853333333,7.61496666667
478.19,14.4594666667,24.9387333333,19.3666666667,12.5694666667,5.2606,8.36742099999,17.9473,6.28273333333,5.20926666667,26.7332333333,6.5842,7.62333333333
478.54,14.4906,24.9437333333,19.4136666667,12.5918,5.26366666667,8.37751544445,18.0069666667,6.25973333333,5.2156,26.7712333333,6.58686666667,7.628
478.89,14.5418,24.9956666667,19.4849333333,12.6477333333,5.28066666667,8.40847522223,18.0873333333,6.2514,5.23626666667,26.8565666667,6.60493333333,7.65516666667
479.24,14.5943333333,25.0752,19.5762666667,12.7075333333,5.28913333333,8.43278511111,18.1827333333,6.24256666667,5.2576,26.9636666667,6.6186,7.66906666666
479.60,14.6140666667,25.1274666667,19.6300666667,12.7502,5.27966666667,8.44714722223,18.2785333333,6.22533333333,5.25766666667,27.0308,6.623,7.66546666667
479.95,14.6344666667,25.1665333333,19.6776666667,12.7742666667,5.2762,8.45960044444,18.3502333333,6.1915,5.24026666667,27.1040666667,6.62886666667,7.66776666667
480.30,14.6746666667,25.2136666666,19.7646666667,12.8116,5.28086666667,8.47155433334,18.4536333334,6.17546666667,5.25166666667,27.1883666667,6.6426,7.68066666667
480.65,14.7150666667,25.2852666667,19.8596666666,12.8366,5.2598,8.46981022221,18.5543333333,6.1206,5.23753333333,27.3163666667,6.6478,7.65313333334
481.00,14.7428,25.347,19.9586666667,12.8662,5.227,8.45341411112,18.6524333333,6.0464,5.21093333333,27.4486666667,6.64606666667,7.61746666667
481.35,14.7823333333,25.4088,20.0550666667,12.8949333333,5.1886,8.44664222222,18.7677333333,5.98506666667,5.18666666667,27.5967666667,6.63506666667,7.58616666667
481.70,14.8457333333,25.5309333333,20.1766,12.9522,5.1796,8.47068788888,18.9049333333,5.95696666667,5.1962,27.7711,6.63513333333,7.5866
482.05,14.8950666667,25.6012,20.2666,12.9904,5.1644,8.47281377777,19.0102666667,5.9197,5.1906,27.9120333333,6.63513333333,7.57666666667
482.40,14.9469333334,25.6905333333,20.3618,13.0304666667,5.1584,8.49063922222,19.1172,5.88566666667,5.18713333333,28.0633,6.6432,7.57903333333
482.75,14.9866,25.7627333333,20.4262,13.0571333333,5.14593333333,8.50032688889,19.2126666667,5.86253333333,5.18073333333,28.1752,6.64333333333,7.576
483.10,15.0115333333,25.7881333334,20.4692666667,13.0668,5.1404,8.50085166666,19.2735,5.84093333333,5.16973333333,28.2359333333,6.6302,7.56986666666
483.45,15.0371333333,25.8141333333,20.5164666667,13.0796666667,5.1392,8.50261999999,19.3265666667,5.82496666667,5.16693333333,28.3020666667,6.62586666667,7.5634
483.80,15.0546,25.8342,20.5454,13.0898,5.12326666667,8.49746655556,19.3655666667,5.80866666667,5.15553333333,28.35,6.61713333333,7.5553
484.15,15.0722666667,25.8499333333,20.5756,13.1,5.11033333333,8.49517199999,19.4051666667,5.78873333333,5.14086666667,28.3981333333,6.604,7.53806666667
