wavelength,Back_TanXacm,Belly_TanXacm,Breast_TanXacm,Crissum_TanXacm,Crown_TanXacm,DorTail_TanXacm,Patch10_TanXacm,Patch11_TanXacm,Patch12_TanXacm,Rump_TanXacm,Throat_TanXacm,WingTip_TanXacm
351.46,7.84322222222,8.53111111111,8.92211111111,5.59911111111,4.67533333333,7.906,6.63055555556,19.9492222222,4.79277777778,9.70688888888,4.62977777778,7.25844444444
351.83,7.84822222222,8.529,8.94911111111,5.59711111111,4.65766666667,7.88988888889,6.64433333333,20.0294444445,4.70888888889,9.72166666668,4.56533333333,7.32033333333
352.19,7.92999999999,8.64,9.06955555556,5.70294444445,4.66111111111,8.05388888889,6.65722222222,20.1485555556,4.80666666667,9.79988888888,4.71433333333,7.49483333334
352.55,7.9298888889,8.65155555556,9.04011111111,5.64466666667,4.57022222222,8.07711111111,6.63988888889,20.204,4.796,9.79011111111,4.70155555556,7.48322222221
352.92,7.99922222221,8.717,9.1,5.71094444445,4.64133333333,8.12461111111,6.76866666667,20.2861111111,4.85855555555,9.8988888889,4.81977777778,7.56744444444
353.28,8.06677777778,8.82,9.127,5.76472222222,4.61922222222,8.13027777778,6.84044444445,20.365,4.876,9.97777777779,4.84688888889,7.68627777778
353.65,8.13822222221,8.89422222222,9.20866666667,5.76816666667,4.64177777778,8.14477777778,6.84255555556,20.421,4.91744444444,9.95122222223,4.79388888889,7.67838888888
354.01,8.22955555555,8.95555555556,9.32888888889,5.82705555556,4.70855555555,8.18544444445,6.888,20.4823333333,4.97477777778,9.98200000001,4.75566666667,7.73322222222
354.38,8.36066666668,9.03411111112,9.48022222222,5.88333333333,4.71433333333,8.37072222222,7.01933333334,20.5596666667,5.04822222222,10.0862222222,4.77222222222,7.87438888888
354.74,8.50066666668,9.23922222223,9.62655555557,5.93955555556,4.827,8.57105555556,7.07666666667,20.6483333333,5.13944444445,10.2088888889,4.81255555556,8.05
355.11,8.65977777777,9.42155555557,9.76966666667,6.0985,5.01311111111,8.80005555555,7.24966666667,20.738,5.31644444444,10.402,4.90266666667,8.19055555557
355.47,8.6528888889,9.33755555555,9.67377777778,6.065,4.88588888889,8.8525,7.18744444444,20.6928888889,5.302,10.4181111111,4.824,8.10777777778
355.83,8.60555555556,9.30933333334,9.619,5.98266666667,4.79788888889,8.82066666667,7.09366666666,20.6147777778,5.27644444444,10.4364444444,4.78455555555,7.99011111111
356.20,8.45166666667,9.23955555556,9.49544444444,5.83738888889,4.74744444444,8.68844444445,6.97677777778,20.4796666667,5.13177777778,10.3652222222,4.64177777778,7.85994444444
356.56,8.52322222222,9.25022222221,9.52211111111,5.90183333333,4.79488888889,8.65538888889,7.00144444444,20.5542222222,5.08566666667,10.3944444445,4.611,7.90727777778
356.93,8.47222222222,9.17888888889,9.45722222223,5.8195,4.70922222222,8.602,6.88822222222,20.409,4.95077777778,10.3193333334,4.44588888889,7.77838888889
357.29,8.50933333332,9.26299999999,9.50611111111,5.87572222222,4.761,8.60377777778,6.93077777778,20.4466666667,4.93011111111,10.3955555556,4.43366666667,7.77594444444
357.66,8.41022222221,9.16022222221,9.38,5.85788888889,4.673,8.53438888889,6.85755555555,20.402,4.82088888889,10.4898888889,4.41177777778,7.70038888889
358.02,8.34977777777,9.16366666667,9.2768888889,5.83027777778,4.61088888889,8.45427777778,6.82266666667,20.3378888889,4.74566666667,10.4937777778,4.37044444444,7.59866666667
358.38,8.20066666667,9.15433333333,9.18455555557,5.78655555555,4.57555555556,8.35927777778,6.69422222222,20.2468888889,4.68244444444,10.428,4.30211111111,7.53877777778
358.75,8.15633333332,9.10722222222,9.15933333333,5.75777777778,4.59077777778,8.28661111111,6.68111111111,20.2097777778,4.67722222222,10.3902222222,4.28933333333,7.47611111111
359.11,8.10711111111,9.02066666668,9.11277777777,5.70761111111,4.54444444445,8.17805555556,6.591,20.2068888889,4.657,10.3618888889,4.28488888889,7.40955555555
359.48,8.20155555554,9.07822222222,9.20922222221,5.72927777778,4.59944444444,8.11461111111,6.65677777778,20.3006666667,4.64155555556,10.4021111111,4.28288888889,7.40961111111
359.84,8.18322222223,9.07966666666,9.24477777779,5.75533333333,4.59355555555,8.08977777778,6.68222222222,20.3327777778,4.63344444444,10.42,4.25088888889,7.4375
360.20,8.2778888889,9.12488888888,9.28255555557,5.78411111111,4.58655555555,8.07788888889,6.74088888889,20.4046666666,4.64433333333,10.5121111111,4.29522222222,7.46016666667
360.57,8.27077777779,9.20266666664,9.37333333332,5.79644444444,4.59944444444,8.09527777778,6.762,20.3658888889,4.74088888889,10.5562222222,4.37477777778,7.4605
360.93,8.34755555556,9.3198888889,9.48355555555,5.91266666667,4.64977777778,8.22027777778,6.83777777778,20.4563333333,4.85533333333,10.6775555555,4.50855555556,7.56688888889
361.29,8.31455555557,9.27555555557,9.47311111111,5.93872222222,4.62766666666,8.26833333333,6.82888888889,20.4124444444,4.89611111111,10.6624444444,4.51366666667,7.53633333333
361.66,8.42277777777,9.36355555554,9.56777777779,5.96044444445,4.67888888889,8.32022222222,6.89811111111,20.4574444444,4.99233333333,10.7283333333,4.53088888889,7.56411111111
362.02,8.37244444446,9.3488888889,9.57377777778,5.91011111111,4.64722222222,8.28266666667,6.81177777778,20.4008888889,4.94455555556,10.7117777778,4.53933333334,7.5245
362.39,8.38655555557,9.35055555554,9.58511111112,5.89088888889,4.64633333333,8.25083333333,6.82966666667,20.4455555555,4.91166666667,10.7172222222,4.49622222222,7.47116666667
362.75,8.45466666668,9.45677777779,9.685,5.97461111111,4.71822222222,8.33111111111,6.91266666667,20.4846666667,4.96022222222,10.8505555555,4.53488888889,7.53505555555
363.11,8.53533333333,9.58655555553,9.7971111111,6.00683333333,4.79233333333,8.464,7.03288888889,20.5613333333,5.05533333333,10.9867777778,4.58277777778,7.67188888889
363.48,8.44555555554,9.61333333336,9.80088888889,6.00105555555,4.74944444445,8.46877777778,7.04044444444,20.4684444444,5.05755555556,10.9852222222,4.613,7.66783333332
363.84,8.4408888889,9.61733333334,9.79444444444,5.96355555556,4.75088888889,8.51861111111,7.03588888889,20.4232222222,5.017,10.937,4.60011111111,7.64733333333
364.20,8.47733333333,9.6818888889,9.89722222221,6.00088888889,4.81977777778,8.60655555556,7.05133333333,20.4871111111,4.99922222222,10.9932222222,4.64033333333,7.66483333333
364.57,8.4671111111,9.72122222221,9.85833333333,5.95138888889,4.82122222222,8.60755555556,7.01044444445,20.4515555556,4.86311111111,10.994,4.56611111111,7.62811111111
364.93,8.39922222221,9.71688888891,9.82444444445,5.88522222222,4.79722222222,8.49855555556,6.97311111111,20.3941111111,4.78733333333,10.9572222222,4.51655555556,7.60872222222
365.29,8.3688888889,9.74855555557,9.77744444445,5.78883333333,4.75277777778,8.48666666667,6.93588888889,20.3538888889,4.73766666667,10.9611111111,4.53011111111,7.58688888889
365.66,8.23533333332,9.66588888889,9.67055555555,5.70305555556,4.67233333333,8.37455555556,6.81944444444,20.1844444444,4.65633333333,10.8296666666,4.44366666667,7.47672222222
366.02,8.31744444444,9.71799999999,9.78977777777,5.76666666667,4.69477777778,8.47772222222,6.92333333333,20.2491111111,4.72766666667,10.906,4.503,7.52205555555
366.38,8.36044444446,9.7101111111,9.86844444443,5.76488888889,4.69022222222,8.56227777778,6.98255555555,20.2052222222,4.71688888889,10.9728888889,4.57377777778,7.54005555555
366.75,8.29700000001,9.648,9.79522222222,5.70338888889,4.58122222222,8.54255555556,6.90622222222,20.1324444444,4.633,10.9346666667,4.52966666667,7.48366666667
367.11,8.20311111112,9.58133333332,9.75900000001,5.721,4.47188888889,8.44416666667,6.80266666667,20.0174444444,4.50177777778,10.8536666667,4.51311111111,7.34094444445
367.47,8.16477777777,9.52911111112,9.69566666667,5.65511111111,4.41255555555,8.35944444444,6.68744444444,19.943,4.41822222222,10.8518888889,4.42922222222,7.26561111111
367.84,8.19111111112,9.593,9.69266666668,5.69283333333,4.38155555555,8.31033333333,6.68844444444,19.8962222222,4.47122222222,10.9213333333,4.46788888889,7.24538888889
368.20,8.15455555557,9.59400000001,9.61833333333,5.65494444444,4.29477777778,8.229,6.65633333333,19.7546666667,4.47155555556,10.9026666667,4.45366666667,7.19038888889
368.56,8.17944444446,9.56222222222,9.60511111111,5.70216666667,4.23211111111,8.22988888889,6.72366666667,19.7204444445,4.57255555556,10.9165555556,4.47366666667,7.15755555556
368.93,8.30888888889,9.61066666667,9.66577777778,5.74,4.28866666666,8.3465,6.81777777778,19.7696666667,4.68655555555,11.0193333333,4.55033333333,7.17222222222
369.29,8.41777777779,9.69422222223,9.79400000001,5.82544444445,4.34788888889,8.38133333333,6.89166666667,19.783,4.705,11.1055555555,4.55655555556,7.25422222222
369.65,8.51644444444,9.81266666666,9.94577777779,5.95433333333,4.38922222222,8.47272222222,7.03677777778,19.8702222222,4.73811111111,11.2655555555,4.64011111111,7.40755555556
370.01,8.50955555556,9.78877777777,9.92522222223,5.95422222222,4.375,8.45027777778,7.04533333333,19.7668888889,4.72911111111,11.3271111111,4.63266666667,7.37161111111
370.38,8.50500000001,9.91911111111,9.95755555556,6.00566666667,4.43188888889,8.46888888889,7.09066666667,19.7327777778,4.77477777778,11.4144444444,4.71733333333,7.4505
370.74,8.59411111111,9.9878888889,10.0205555555,6.02983333333,4.48588888889,8.42072222222,7.163,19.711,4.82277777778,11.4667777778,4.77911111111,7.51916666666
371.10,8.62544444444,10.0314444445,9.96855555556,5.99177777778,4.49688888889,8.42683333333,7.17544444444,19.6788888889,4.81544444444,11.4973333333,4.77377777778,7.54683333333
371.46,8.6681111111,10.086,10.0073333333,6.02394444444,4.58333333333,8.52855555556,7.28222222222,19.5976666667,4.83955555555,11.5724444444,4.85477777778,7.59977777777
371.83,8.80533333334,10.2013333334,10.1225555556,6.15,4.69988888889,8.61355555556,7.399,19.5962222222,4.93488888889,11.6528888889,4.93477777778,7.74322222223
372.19,8.83044444444,10.2501111111,10.1805555555,6.20072222222,4.73844444444,8.62077777778,7.445,19.565,4.958,11.6912222222,4.90144444444,7.75544444446
372.55,8.84200000001,10.3015555556,10.2213333333,6.21244444444,4.80211111111,8.65450000001,7.47933333333,19.4811111111,4.96466666667,11.743,4.95088888889,7.79649999999
372.92,8.83755555555,10.3466666667,10.2835555555,6.24261111111,4.81777777778,8.63622222221,7.46944444444,19.3082222222,4.94477777778,11.7874444444,4.906,7.80022222223
373.28,8.82922222221,10.3492222222,10.2843333333,6.20266666667,4.77266666667,8.56977777778,7.47444444444,19.1275555556,4.94,11.814,4.88466666667,7.72405555556
373.64,8.86266666667,10.3832222222,10.2856666667,6.20361111111,4.78744444444,8.52594444445,7.49544444444,18.9583333333,4.948,11.862,4.85777777778,7.62277777779
374.00,8.88077777779,10.4697777778,10.2994444445,6.22611111111,4.77855555556,8.48794444444,7.52322222222,18.8368888889,4.97433333333,11.8424444444,4.82233333333,7.63833333332
374.37,8.89366666665,10.4474444444,10.2797777778,6.1585,4.77255555556,8.46016666667,7.51611111111,18.7352222222,4.959,11.8318888889,4.74866666667,7.5745
374.73,8.89233333333,10.4643333333,10.3001111111,6.20205555556,4.73811111111,8.554,7.56177777778,18.6255555556,4.96444444444,11.8323333333,4.69,7.52388888888
375.09,8.91388888889,10.3963333333,10.3013333333,6.16288888889,4.65477777778,8.519,7.53822222222,18.4554444445,4.971,11.8557777778,4.61911111111,7.47094444446
375.45,8.95522222223,10.4214444445,10.3561111111,6.23266666667,4.635,8.54077777778,7.55433333333,18.4166666667,5.00955555556,11.9096666667,4.58455555556,7.52033333334
375.81,8.866,10.2744444444,10.2805555556,6.07077777778,4.53544444444,8.45211111111,7.49044444444,18.1856666667,4.86711111111,11.8615555556,4.48633333333,7.35288888889
376.18,8.92877777777,10.3271111111,10.3484444444,6.07916666667,4.56777777778,8.48438888889,7.55966666666,18.0786666667,4.91622222222,11.9342222222,4.54688888889,7.40055555555
376.54,8.97044444443,10.3596666667,10.3915555555,6.07211111111,4.52888888889,8.46566666667,7.53433333334,17.9266666667,4.89466666667,12.0042222222,4.47811111111,7.4055
376.90,8.9751111111,10.3597777778,10.3837777778,6.06677777778,4.50511111111,8.40838888889,7.55188888889,17.8566666667,4.89411111111,12.0347777778,4.49466666667,7.39566666667
377.26,8.96955555555,10.3528888889,10.4303333333,6.05266666667,4.48277777778,8.38688888889,7.54511111111,17.7992222222,4.92033333333,12.0763333333,4.47388888889,7.44372222222
377.63,8.96833333335,10.3845555556,10.4468888889,6.04172222222,4.46755555555,8.46977777778,7.52711111111,17.7108888889,4.91177777778,12.1174444445,4.45822222222,7.48477777778
377.99,9.03777777778,10.4175555556,10.4753333333,6.0405,4.47477777778,8.53444444444,7.571,17.5827777778,4.88355555555,12.2206666667,4.47155555556,7.49427777778
378.35,9.07766666667,10.4398888889,10.4928888889,6.09322222222,4.43633333333,8.50716666667,7.58577777778,17.4286666667,4.849,12.2203333333,4.45,7.51166666667
378.71,9.05555555554,10.4054444444,10.4961111111,6.00483333333,4.39422222222,8.38694444444,7.51022222222,17.2207777778,4.78233333333,12.2164444444,4.38433333333,7.445
379.07,9.11711111111,10.5028888889,10.598,6.07566666667,4.48955555556,8.47322222222,7.59222222222,17.1655555556,4.82711111111,12.2942222222,4.46,7.53494444444
379.44,9.14133333333,10.5555555556,10.6182222222,6.06827777778,4.486,8.47361111111,7.60311111111,17.0306666666,4.84666666667,12.3195555556,4.44522222222,7.49233333333
379.80,9.24933333332,10.7303333333,10.7455555556,6.21961111111,4.55411111111,8.58838888889,7.64666666667,17.0241111111,4.947,12.4801111111,4.49633333333,7.5885
380.16,9.31777777779,10.7264444444,10.7578888889,6.24455555556,4.52944444444,8.62527777778,7.66833333333,16.9303333334,4.96277777778,12.4967777778,4.49877777778,7.55644444444
380.52,9.35911111111,10.7572222222,10.7933333333,6.26738888889,4.54322222222,8.6605,7.72444444445,16.8326666667,4.97311111111,12.5206666667,4.546,7.56655555557
380.88,9.43388888888,10.8145555556,10.8752222222,6.322,4.541,8.74911111111,7.79055555555,16.7347777778,4.96777777778,12.5762222222,4.57622222222,7.59877777777
381.24,9.4908888889,10.8282222222,10.8691111111,6.36338888889,4.57188888889,8.73627777778,7.83155555556,16.5775555556,4.95311111111,12.6085555556,4.56844444444,7.56355555556
381.61,9.52577777777,10.8988888889,10.9252222222,6.35488888889,4.60155555556,8.7175,7.83666666667,16.4725555556,4.94088888889,12.6175555555,4.59211111111,7.5903888889
381.97,9.47111111111,10.8891111111,10.948,6.28655555556,4.59655555556,8.6345,7.79844444444,16.3378888889,4.87522222222,12.5702222222,4.55333333333,7.58922222221
382.33,9.47277777778,10.9263333333,10.9874444444,6.27061111111,4.60611111111,8.57722222222,7.81177777778,16.2111111111,4.87822222222,12.6267777778,4.56588888889,7.55227777779
382.69,9.56066666666,10.9964444445,11.0792222222,6.35316666667,4.65055555555,8.61277777778,7.90311111111,16.1973333333,4.93688888889,12.7111111111,4.60466666667,7.56994444443
383.05,9.5438888889,11.0464444444,11.0747777778,6.35088888889,4.61844444444,8.5455,7.91633333334,16.0396666667,4.90111111111,12.721,4.56733333334,7.52600000001
383.41,9.59588888888,11.0976666667,11.1554444444,6.35016666667,4.643,8.5805,7.98222222222,15.9701111111,4.93822222222,12.7784444444,4.65655555556,7.58416666666
383.77,9.60022222223,11.0891111111,11.1798888889,6.34433333333,4.65677777778,8.53161111111,8.04644444444,15.9065555556,4.95266666667,12.8142222222,4.67655555556,7.56283333333
384.14,9.53555555555,11.093,11.1873333333,6.33483333333,4.63466666667,8.46605555556,8.03166666667,15.7845555556,4.917,12.846,4.63266666667,7.55577777779
384.50,9.56222222222,11.129,11.2551111111,6.3485,4.62311111111,8.50233333333,8.05355555556,15.7761111111,4.93022222222,12.916,4.64922222222,7.57933333333
384.86,9.567,11.1278888889,11.2565555556,6.311,4.62222222222,8.48977777778,8.029,15.6714444445,4.91788888889,12.9376666667,4.622,7.5565
385.22,9.58544444445,11.1662222222,11.2883333333,6.30644444445,4.62055555555,8.57033333333,8.06977777778,15.6343333333,4.87711111111,12.9962222222,4.66966666666,7.54977777778
385.58,9.623,11.1481111111,11.3146666667,6.28961111111,4.60833333333,8.55072222222,8.07922222222,15.519,4.88866666667,13.0291111111,4.67177777778,7.55522222222
385.94,9.6771111111,11.182,11.337,6.34088888889,4.62977777778,8.61655555556,8.18055555556,15.4855555556,4.90833333333,13.0804444445,4.69577777778,7.54838888889
386.30,9.71288888889,11.193,11.3416666667,6.33144444444,4.60322222222,8.68794444444,8.19766666667,15.4104444444,4.927,13.1282222222,4.67611111111,7.54755555556
386.66,9.75366666666,11.2418888889,11.3538888889,6.34894444444,4.61077777778,8.73022222222,8.22244444445,15.3224444444,4.94088888889,13.1772222222,4.72266666667,7.59538888889
387.03,9.76655555556,11.2428888889,11.3997777778,6.33538888889,4.57433333333,8.71938888889,8.22288888889,15.2367777778,4.91522222222,13.2228888889,4.71211111111,7.58694444445
387.39,9.83366666667,11.2527777778,11.4245555556,6.34777777778,4.56033333333,8.69883333333,8.23066666667,15.1625555556,4.87733333333,13.2962222222,4.68366666667,7.60394444445
387.75,9.84177777777,11.2602222222,11.4405555556,6.313,4.51688888889,8.69994444444,8.22633333333,15.0268888889,4.83,13.3004444444,4.66,7.62022222222
388.11,9.86055555554,11.2482222222,11.4323333333,6.28272222222,4.49811111111,8.73222222222,8.22388888889,14.8961111111,4.81144444444,13.3044444444,4.65844444444,7.61077777778
388.47,9.88333333334,11.251,11.4305555555,6.25444444445,4.523,8.67827777778,8.22522222222,14.7484444445,4.79433333333,13.3305555556,4.61322222222,7.561
388.83,9.85966666668,11.2348888889,11.4117777778,6.21727777778,4.48555555556,8.631,8.25577777778,14.6117777778,4.76855555556,13.3793333333,4.56655555556,7.52783333333
389.19,9.8428888889,11.2456666666,11.3916666667,6.19316666667,4.44966666667,8.57472222222,8.25044444444,14.453,4.73222222222,13.3934444445,4.49322222222,7.51627777778
389.55,9.82388888888,11.2445555556,11.3607777778,6.19533333333,4.395,8.56188888889,8.29266666667,14.3314444444,4.68411111111,13.4326666667,4.47555555555,7.441
389.91,9.84377777777,11.2457777778,11.3994444444,6.22222222222,4.359,8.57777777778,8.261,14.1934444444,4.68633333333,13.472,4.47688888889,7.43672222222
390.27,9.85777777779,11.2491111111,11.416,6.23733333333,4.33566666667,8.537,8.25488888889,14.0451111111,4.65155555556,13.5091111111,4.45911111111,7.4325
390.63,9.83055555555,11.2531111111,11.4436666667,6.21616666667,4.29455555555,8.49633333333,8.25144444445,13.9007777778,4.61644444444,13.5421111111,4.43311111111,7.39638888889
