wavelength,Back_ButAurm,Belly_ButAurm,Breast_ButAurm,Crissum_ButAurm,Crown_ButAurm,DorTail_ButAurm,Patch10_ButAurm,Patch11_ButAurm,Patch12_ButAurm,Rump_ButAurm,Throat_ButAurm,WingTip_ButAurm
366.75,5.73006666667,9.07020000001,9.74839999999,3.06886666666,27.4750666666,6.05486666667,31.5787333333,3.77973333333,5.13373333333,7.60793333333,4.89653333333,6.15813333333
367.11,5.4214,8.71426666667,9.47080000001,2.9682,27.3206666667,5.90413333333,31.3593333334,3.59906666667,4.83233333333,7.37433333333,4.59946666667,5.93026666667
367.47,5.35833333333,8.67580000001,9.45020000001,2.9402,27.3421333333,5.82186666666,31.2867333333,3.56213333333,4.77146666667,7.26493333333,4.45593333333,5.77753333333
367.84,5.26386666667,8.51046666666,9.44239999999,2.85606666666,27.355,5.7404,31.4343333334,3.56373333333,4.70366666667,7.2466,4.4212,5.76206666667
368.20,5.0712,8.28206666667,9.26973333334,2.78033333333,27.1028666667,5.54773333333,31.3212,3.2126,4.45113333333,7.01253333333,4.31293333333,5.45673333333
368.56,4.99386666667,8.24093333333,9.22013333333,2.9164,27.1312666667,5.43406666667,31.2528,3.1294,4.43906666667,7.02133333333,4.31886666667,5.43646666667
368.93,5.21766666667,8.48893333334,9.44953333333,3.1966,27.4602666667,5.62406666667,31.4988666667,3.33173333333,4.6026,7.23766666667,4.4214,5.66786666667
369.29,5.5928,8.67953333333,9.68633333334,3.60566666667,27.7050666667,5.86926666667,31.671,3.6862,4.92713333333,7.4752,4.78913333333,5.8698
369.65,5.872,8.8724,9.74613333334,3.82966666667,27.6767333333,6.05753333333,31.6432666667,3.9016,5.1352,7.67419999999,5.01926666667,5.99066666667
370.01,5.64553333333,8.61233333333,9.50246666665,3.71126666667,27.574,5.77286666667,31.529,3.68386666667,5.02933333333,7.57426666667,4.86973333333,5.83393333333
370.38,5.37453333333,8.34600000001,9.20333333333,3.50353333333,27.429,5.52506666667,31.3237333333,3.46453333333,4.93186666667,7.36893333334,4.71326666667,5.62046666667
370.74,5.11573333333,8.03033333333,8.84926666667,3.22993333333,27.3374,5.27,31.2145333333,3.1956,4.65013333333,7.16326666667,4.44153333333,5.29206666667
371.10,5.19413333333,8.15606666667,8.784,3.22626666667,27.5134,5.2522,31.3183333333,3.14433333333,4.65486666667,7.20566666667,4.50806666667,5.25313333333
371.46,5.2844,8.19553333333,8.83773333333,3.38266666667,27.7452666667,5.31486666667,31.4904666667,3.276,4.83486666667,7.29946666667,4.69086666667,5.431
371.83,5.5302,8.42819999999,8.98880000001,3.61526666667,27.9092666667,5.54533333333,31.4944666667,3.42973333333,5.12213333333,7.52073333333,4.8918,5.66626666667
372.19,5.84326666667,8.69653333333,9.23559999999,3.97026666667,28.3081333333,5.88113333333,31.7236,3.81833333333,5.49646666667,7.84339999999,5.19733333333,5.97106666667
372.55,5.89813333333,8.80333333334,9.24240000001,4.08393333333,28.3059333333,5.92026666667,31.6994666667,3.84806666667,5.57386666667,7.89640000001,5.30806666667,5.96213333333
372.92,5.90433333333,8.86973333335,9.29159999999,4.16313333333,28.3435333333,6.03526666667,31.7222,3.95026666667,5.63813333333,7.92266666667,5.48006666667,6.01333333333
373.28,5.67186666667,8.79739999999,9.09286666666,4.00886666666,28.3256666667,5.91426666667,31.7091333333,3.84213333333,5.506,7.766,5.39933333333,5.87226666667
373.64,5.57073333333,8.68439999999,9.07646666666,3.96286666667,28.4392666666,5.78273333333,31.7099333333,3.75493333333,5.45686666667,7.65813333333,5.27706666667,5.82093333333
374.00,5.62246666667,8.73006666667,9.05106666667,3.99426666667,28.4727333333,5.78786666666,31.6882666667,3.8348,5.4136,7.5754,5.32986666666,5.92133333333
374.37,5.84373333333,8.81413333334,9.17346666667,4.2888,28.6282666667,5.95773333333,31.7225333333,3.99973333333,5.49193333333,7.7458,5.493,6.11193333333
374.73,5.99993333333,9.01200000001,9.33286666667,4.5546,28.9338,6.07826666667,31.8846666667,4.2006,5.74433333333,7.86926666667,5.7822,6.3468
375.09,6.16866666667,9.19506666667,9.57126666667,4.79426666667,29.0875333333,6.2144,32.0899333333,4.47053333334,6.0556,8.04013333334,6.03133333333,6.61333333333
375.45,6.05373333333,8.98480000001,9.28133333334,4.52873333333,28.9496666667,5.993,32.0094666667,4.25386666667,5.82853333333,7.84526666666,5.94153333333,6.435
375.81,5.93526666667,8.90626666667,9.09186666667,4.4188,28.9698,5.88826666667,32.0436666667,4.2052,5.69606666667,7.74493333333,5.8452,6.389
376.18,5.78226666667,8.74693333333,8.98860000001,4.29886666667,28.8251333333,5.742,31.932,4.11246666666,5.62733333333,7.64473333334,5.74593333334,6.43666666667
376.54,5.75226666667,8.68333333334,8.86646666667,4.25733333333,28.8732,5.7028,31.9533333333,4.12866666667,5.6156,7.56013333333,5.68006666667,6.4738
376.90,5.6688,8.47326666667,8.64293333333,4.14233333333,28.8469333333,5.53133333333,31.9284,3.99366666667,5.53546666667,7.35293333333,5.53553333333,6.3942
377.26,5.747,8.47206666667,8.63399999999,4.20946666667,29.0238666667,5.5664,32.0848666667,4.02873333333,5.58866666667,7.37526666667,5.5312,6.477
377.63,5.74666666667,8.4262,8.48413333333,4.16033333333,28.9561333333,5.5802,32.0358666667,3.985,5.58566666667,7.30286666667,5.54233333333,6.45966666667
377.99,5.77793333333,8.36513333333,8.48440000001,4.124,29.0192666667,5.64106666667,32.1106,3.9906,5.6166,7.27973333333,5.54113333333,6.43313333333
378.35,5.67366666666,8.22153333333,8.3756,3.94226666667,28.9858666667,5.61453333334,32.1030666667,3.90306666667,5.60453333333,7.16973333333,5.45226666667,6.3
378.71,5.79533333333,8.25853333333,8.37760000001,4.02473333333,29.0664666667,5.77393333333,32.1867333333,3.95786666667,5.7246,7.2504,5.52966666667,6.42646666667
379.07,5.66013333333,8.0748,8.16040000001,3.9084,28.9760666667,5.69546666666,32.0851333333,3.854,5.6026,6.97733333333,5.37753333333,6.256
379.44,5.6742,8.07493333333,8.18666666667,4.01646666666,29.1339333333,5.7144,32.1222666667,3.91893333333,5.69366666667,6.9572,5.337,6.2736
379.80,5.7718,8.02126666667,8.21653333334,4.11153333333,29.1576,5.71466666667,32.1490666667,3.931,5.78013333333,6.93326666667,5.36686666667,6.2678
380.16,5.7902,8.00953333333,8.13833333333,4.07333333333,29.1822,5.74426666667,32.2353333333,3.90813333333,5.74946666667,6.83753333333,5.29413333333,6.24606666667
380.52,5.69146666667,7.88133333333,8.05786666666,3.9446,29.1384,5.713,32.2368,3.83153333333,5.67313333333,6.66566666667,5.15073333333,6.15393333333
380.88,5.5986,7.7752,7.90793333333,3.85633333333,29.1636,5.61406666667,32.0721333333,3.7508,5.60526666667,6.50726666667,5.02746666667,6.12826666667
381.24,5.46226666667,7.69513333333,7.81166666667,3.8078,29.1028666667,5.54486666667,32.0155333333,3.68966666667,5.53433333333,6.35493333333,4.9744,6.03853333333
381.61,5.42933333333,7.69966666667,7.7872,3.854,29.315,5.584,32.1914666667,3.72886666667,5.56973333333,6.3574,5.03486666667,6.11026666667
381.97,5.377,7.72033333333,7.73626666667,3.86273333333,29.4308666667,5.57853333333,32.3237333333,3.7064,5.63646666667,6.30466666667,4.9978,6.0916
382.33,5.4214,7.81146666667,7.75386666667,3.9854,29.5503333333,5.66106666667,32.3953333333,3.7748,5.70806666667,6.28046666667,5.0842,6.17753333333
382.69,5.1054,7.52526666667,7.50466666667,3.6898,29.375,5.37693333333,32.2354,3.55546666667,5.41326666667,6.0096,4.793,5.90253333333
383.05,5.017,7.33273333333,7.378,3.53686666667,29.4467333333,5.2912,32.2315333333,3.43113333333,5.3996,5.9726,4.69646666667,5.92073333333
383.41,5.06166666667,7.4094,7.42893333333,3.57853333333,29.5562666667,5.3656,32.3311333334,3.49166666667,5.51546666667,6.0128,4.75906666667,6.0764
383.77,4.92,7.31326666666,7.26686666667,3.48393333333,29.4805333333,5.3298,32.2526,3.40766666667,5.41973333333,5.84246666667,4.73666666667,6.04146666667
384.14,4.99266666667,7.4162,7.36066666667,3.60553333333,29.8686,5.50953333333,32.5203333333,3.522,5.56173333333,5.98633333333,4.9004,6.1492
384.50,5.07613333333,7.34713333333,7.3596,3.68326666667,29.9756666667,5.54273333333,32.4739333333,3.55813333333,5.61426666667,5.96126666667,4.9688,6.16653333333
384.86,5.10486666667,7.37553333333,7.40393333333,3.73973333333,30.0816666667,5.61433333333,32.6089333333,3.65013333333,5.69906666667,6.0066,5.07906666667,6.17933333333
385.22,5.01653333334,7.25226666666,7.27193333333,3.61406666667,30.0840666667,5.54906666667,32.6019333333,3.54613333333,5.66353333333,5.89566666667,4.9218,6.14226666667
385.58,4.9104,7.05313333333,7.11973333333,3.49466666667,29.9496666667,5.43653333333,32.4907333333,3.4118,5.532,5.6984,4.77006666667,6.10133333333
385.94,4.90553333333,6.9694,7.0632,3.5096,29.9274,5.46846666667,32.4426,3.46406666667,5.53993333333,5.68166666667,4.87093333333,6.1962
386.30,4.76706666667,6.84966666667,6.9254,3.32386666667,29.9143333333,5.29526666667,32.4471333333,3.2838,5.47546666667,5.5532,4.72273333333,6.13626666667
386.66,4.80566666667,6.81093333333,6.90713333333,3.32033333333,29.9759333333,5.31446666666,32.3412,3.2784,5.543,5.51226666667,4.72266666667,6.15253333333
387.03,4.71086666667,6.73986666667,6.79426666667,3.2502,29.8835333333,5.27386666667,32.2589333333,3.19666666667,5.40106666667,5.40966666667,4.645,6.04553333333
387.39,4.65933333333,6.5976,6.6742,3.19333333334,29.8236666667,5.2784,32.2619333333,3.1106,5.31033333333,5.36566666667,4.6048,6.00213333333
387.75,4.6546,6.54326666667,6.63486666667,3.14146666667,29.9806666667,5.28273333333,32.2986,3.05946666667,5.34686666667,5.30773333333,4.53026666667,6.04373333333
388.11,4.49413333333,6.27273333333,6.37566666667,2.93253333333,29.6232666667,5.03193333333,31.8998666667,2.84613333333,5.04713333333,5.00446666667,4.29293333333,5.85413333333
388.47,4.34526666667,6.17746666667,6.241,2.7996,29.5924,4.97113333333,31.8986,2.73466666667,4.94406666667,4.94033333333,4.15926666667,5.77966666667
388.83,4.2884,6.08446666667,6.18013333333,2.73326666667,29.5306,4.95833333333,31.8808666667,2.6828,4.9152,4.92626666667,4.09806666667,5.7414
389.19,4.15333333333,5.94333333333,6.02973333333,2.51493333333,29.4927333333,4.8078,31.7986666667,2.54193333333,4.7592,4.82346666667,3.98686666667,5.59686666667
389.55,4.194,6.02246666666,6.0574,2.54873333333,29.5679333333,4.82113333333,31.8784,2.6118,4.84513333333,4.9376,3.98126666667,5.59513333334
389.91,4.08293333333,5.94793333333,5.94513333333,2.44113333333,29.5976,4.70886666667,31.888,2.4946,4.7662,4.87073333333,3.8104,5.49053333333
390.27,4.12433333333,5.86466666667,5.95753333333,2.45406666666,29.6667333333,4.79513333333,31.9194666667,2.58226666667,4.77673333333,4.86953333333,3.8114,5.50333333333
390.63,4.02713333333,5.7588,5.8808,2.30626666667,29.6874,4.77193333333,32.0316666667,2.45473333333,4.6662,4.76306666667,3.77953333333,5.43973333333
391.00,4.04993333334,5.79893333333,5.9146,2.33626666667,29.7696666667,4.76813333333,32.1268,2.49826666667,4.7486,4.78253333333,3.82486666667,5.51633333333
391.36,4.0916,5.87586666667,5.92506666666,2.3498,29.7918666667,4.77713333333,32.148,2.53386666666,4.7814,4.7578,3.8282,5.49426666667
391.72,4.06093333333,5.78326666667,5.87653333333,2.334,29.7806,4.75893333334,32.2120666667,2.533,4.79193333333,4.76966666667,3.77986666667,5.4358
392.08,4.00093333333,5.75506666667,5.89546666667,2.30853333333,29.9740666667,4.73366666667,32.391,2.5128,4.89893333333,4.79773333333,3.75,5.3838
392.44,3.90393333334,5.658,5.7944,2.21966666667,29.9601333333,4.59733333333,32.397,2.40793333333,4.8536,4.65586666666,3.67333333333,5.3354
392.80,3.86233333334,5.64093333333,5.75506666667,2.16686666667,30.0672666667,4.60153333333,32.4760666667,2.384,4.84133333333,4.59953333333,3.6198,5.32933333333
393.16,3.85426666667,5.615,5.74,2.26513333333,30.0656666667,4.6886,32.4945333333,2.44173333333,4.9312,4.56906666667,3.69313333333,5.41126666667
393.52,3.76686666667,5.53786666666,5.6968,2.18253333333,30.1456666667,4.68033333333,32.5157333333,2.38273333333,4.84706666667,4.46233333333,3.6866,5.387
393.88,3.7338,5.50806666667,5.68186666667,2.18186666667,30.1466666667,4.72553333333,32.5380666667,2.4116,4.85766666667,4.4336,3.65333333333,5.39466666667
394.24,3.57926666667,5.41393333333,5.52193333333,2.02966666667,30.0752,4.56613333334,32.4596,2.2944,4.67826666667,4.3144,3.5676,5.2604
394.60,3.61626666666,5.48726666667,5.54506666667,2.1656,30.1246666667,4.62506666667,32.546,2.45566666667,4.81573333333,4.37853333333,3.67833333333,5.39206666667
394.96,3.58213333333,5.40433333333,5.4914,2.0626,30.074,4.60993333333,32.4539333333,2.42693333333,4.75946666667,4.29686666667,3.6542,5.27833333333
395.32,3.61693333333,5.42073333333,5.60866666667,2.1438,30.2504666667,4.71366666667,32.6203333333,2.5588,4.8972,4.37146666667,3.7072,5.40793333333
395.68,3.6562,5.51346666667,5.69446666667,2.20666666667,30.4254666667,4.77913333333,32.6976,2.67773333333,4.96413333333,4.41613333333,3.83986666667,5.46093333333
396.04,3.63073333333,5.47346666667,5.61753333334,2.17353333333,30.4069333333,4.79833333333,32.7692666667,2.68386666666,4.97893333333,4.34233333333,3.82293333333,5.47133333333
396.40,3.73333333333,5.52753333333,5.66986666667,2.2306,30.4226,4.92066666667,32.8472,2.77766666667,5.06226666667,4.40906666667,3.90433333333,5.49773333333
396.76,3.71446666667,5.44946666667,5.63533333333,2.26193333333,30.305,4.8896,32.8159333333,2.7824,5.03153333334,4.36266666667,3.85386666667,5.4726
397.12,3.61886666667,5.3754,5.57346666667,2.15466666667,30.3263333333,4.82786666667,32.7015333333,2.71686666667,4.95033333333,4.29373333333,3.72666666667,5.3586
397.48,3.5444,5.23893333333,5.4368,2.11186666667,30.1845333333,4.77873333333,32.6217333333,2.73853333333,4.92773333333,4.20946666667,3.6816,5.2538
397.84,3.3548,4.9924,5.25966666667,1.872,30.0536666667,4.58326666667,32.4374,2.5512,4.7206,3.9904,3.5264,5.03153333333
398.20,3.3106,4.90686666667,5.18893333333,1.86166666667,30.0801333333,4.5852,32.5186,2.5046,4.79826666667,3.93873333333,3.5208,5.0212
398.56,3.23786666667,4.76713333333,5.0942,1.7772,29.9898666667,4.48166666667,32.501,2.3732,4.69526666667,3.84866666667,3.33946666667,4.90513333333
398.92,3.1398,4.65053333333,5.00026666667,1.7306,30.0518666667,4.4458,32.6010666667,2.305,4.61873333333,3.7948,3.2812,4.86906666667
399.28,2.84706666667,4.35533333333,4.67193333333,1.43913333333,29.7971333333,4.1822,32.3038,2.01553333333,4.317,3.54453333333,3.08866666666,4.60186666667
399.64,2.74073333333,4.19,4.56593333333,1.3576,29.6879333333,4.10026666667,32.2340666667,1.9406,4.22393333333,3.459,2.9712,4.5022
400.00,2.80726666667,4.26193333333,4.62333333333,1.45466666667,29.7582666667,4.17946666667,32.3306,2.01666666667,4.2728,3.4956,3.04066666667,4.60526666667
400.36,2.8478,4.3168,4.70146666667,1.56086666667,29.9116666667,4.29786666667,32.4218666667,2.11453333333,4.3438,3.61753333333,3.1744,4.78886666667
400.72,2.66133333333,4.174,4.54666666667,1.43913333333,29.8376666667,4.18673333333,32.3126666667,1.995,4.2334,3.486,3.15566666667,4.71433333333
401.08,2.766,4.20653333333,4.56446666667,1.56786666667,29.8374,4.28773333334,32.4534,2.09253333333,4.33593333333,3.57353333333,3.2806,4.87946666667
401.44,2.68226666667,4.1974,4.57073333333,1.56273333333,29.9155333333,4.3008,32.5215333333,2.0082,4.316,3.58,3.24453333333,4.85433333333
401.80,2.72693333333,4.2566,4.55733333333,1.6712,30.0227333333,4.36866666666,32.7320666666,2.0594,4.42626666667,3.6354,3.3226,4.9146
402.16,2.59466666667,4.16433333333,4.47366666667,1.60506666666,29.898,4.31686666667,32.5560666667,2.05673333333,4.28846666667,3.5542,3.222,4.85953333333
402.52,2.55013333333,4.14286666667,4.438,1.63273333333,29.9258,4.34533333333,32.6197333333,2.10666666667,4.31173333333,3.53186666667,3.2396,4.89006666667
402.88,2.659,4.24226666667,4.51466666667,1.83133333334,29.9480666667,4.46713333333,32.6710666667,2.27853333333,4.49586666667,3.62613333333,3.35506666667,4.9946
403.24,2.68226666667,4.2176,4.5466,1.89273333333,29.9615333333,4.51733333333,32.7836,2.32326666667,4.518,3.637,3.42246666667,5.03973333333
403.60,2.62353333333,4.16733333333,4.47073333333,1.8792,29.8737333333,4.46286666667,32.7950666667,2.26293333333,4.44333333333,3.5804,3.4196,5.04133333333
403.95,2.5258,4.0296,4.36546666667,1.81733333333,29.7604,4.3922,32.6947333333,2.2178,4.3862,3.56786666667,3.4196,4.97446666667
404.31,2.4344,3.86493333333,4.25673333333,1.74106666667,29.6009333333,4.2426,32.5424666667,2.14406666667,4.28006666667,3.4658,3.32173333334,4.82846666667
404.67,2.51926666667,3.87893333333,4.26246666667,1.79833333333,29.6074,4.2866,32.6444,2.24006666667,4.3208,3.5266,3.3922,4.93533333333
405.03,2.551,3.9124,4.34366666667,1.83326666667,29.6820666667,4.32226666667,32.7246,2.323,4.3748,3.59586666667,3.4896,4.9524
405.39,2.65486666667,3.89786666667,4.38866666667,1.92326666667,29.6388666667,4.3668,32.7362666667,2.39766666667,4.43033333333,3.651,3.55686666667,5.03026666667
405.75,2.72013333333,3.898,4.44893333333,2.0038,29.6211333334,4.42506666667,32.6615333333,2.48406666667,4.46986666667,3.73286666667,3.63933333333,5.12033333333
406.11,2.82946666667,3.93973333333,4.50666666667,2.12346666667,29.6696,4.51673333333,32.7651333333,2.5486,4.6154,3.8338,3.77846666667,5.21373333333
406.47,2.85346666667,3.97073333333,4.4828,2.08126666667,29.5796666667,4.54253333333,32.6904,2.5858,4.6008,3.86133333333,3.79646666667,5.21753333333
406.83,2.73953333333,3.88113333333,4.3662,1.97666666667,29.4404666667,4.46813333334,32.5977333333,2.48213333333,4.4628,3.8026,3.708,5.16293333333
407.19,2.79053333333,3.934,4.3758,2.06806666667,29.4282666667,4.517,32.5878666666,2.56593333334,4.55006666667,3.8388,3.72466666667,5.20493333333
407.55,2.85673333333,3.9946,4.43786666667,2.1588,29.4396666667,4.5946,32.6067333333,2.71753333333,4.6476,3.92113333333,3.78113333334,5.3116
407.90,2.81266666667,3.95393333333,4.39673333333,2.1266,29.3271333333,4.60386666667,32.5401333333,2.67493333333,4.57933333333,3.9214,3.76553333333,5.27993333333
408.26,2.8068,3.97053333334,4.38613333333,2.14906666667,29.2653333333,4.6284,32.6208,2.71513333333,4.64013333333,3.93193333334,3.78253333333,5.32853333334
408.62,2.87086666666,4.0556,4.46013333333,2.21973333333,29.2840666667,4.7078,32.6153333333,2.77193333333,4.7572,4.02566666666,3.83886666667,5.33973333333
408.98,2.92293333333,4.0642,4.41813333334,2.25466666667,29.3092666667,4.7328,32.6741333333,2.7646,4.7632,4.0386,3.83086666667,5.3644
409.34,2.9174,4.06866666667,4.3732,2.2604,29.3075333333,4.76746666667,32.6094,2.7816,4.80306666667,4.0122,3.8766,5.381
409.70,2.90033333333,4.06106666667,4.34613333333,2.2612,29.1729333333,4.73586666667,32.6645333333,2.7438,4.808,3.95006666667,3.9114,5.3714
410.06,2.9964,4.17546666667,4.4398,2.3398,29.1242666667,4.79706666667,32.6207333333,2.86106666667,4.85633333333,4.01966666667,3.9862,5.4332
410.42,3.1378,4.24673333333,4.56786666667,2.52826666667,29.2032,4.92806666667,32.65,2.9774,4.97813333333,4.1532,4.17066666667,5.5488
410.77,3.2326,4.3232,4.66446666667,2.64213333333,29.2790666667,5.04013333333,32.6875333333,3.06,5.05973333333,4.26266666667,4.29413333333,5.6476
411.13,3.28006666667,4.35453333333,4.70093333333,2.6852,29.2852,5.1036,32.6643333333,3.084,5.09393333333,4.31993333333,4.35766666667,5.6634
411.49,3.29466666667,4.39946666667,4.705,2.70326666667,29.2468,5.13193333333,32.6204,3.05233333333,5.1348,4.3426,4.427,5.63346666667
411.85,3.3772,4.41733333333,4.77013333333,2.77566666667,29.2747333333,5.1582,32.6103333333,3.1428,5.21846666666,4.3964,4.44366666667,5.67766666667
