wavelength,Back_TanPrem,Belly_TanPrem,Breast_TanPrem,Crissum_TanPrem,Crown_TanPrem,DorTail_TanPrem,Patch10_TanPrem,Patch11_TanPrem,Rump_TanPrem,Throat_TanPrem,WingTip_TanPrem
616.61,26.8448,33.8518,22.4656,20.3331333333,42.0885333333,8.51219999999,41.2896666667,8.70846666667,40.3068,20.7663333333,10.8518
616.95,26.9598666667,33.9854666667,22.4997333333,20.4944,42.2186666667,8.61846666666,41.4099333333,8.78599999999,40.4188,20.8378666667,10.9698666667
617.28,27.0259333333,34.0832,22.5137333333,20.591,42.3340666666,8.69933333333,41.4763333333,8.86646666666,40.4816,20.8739333333,11.0426
617.62,27.1168666667,34.1994,22.5313333334,20.7036,42.4364,8.76386666667,41.5580666667,8.92246666666,40.4938,20.8815333333,11.1251333333
617.95,27.1884,34.1731333333,22.448,20.7468,42.4243333333,8.78793333333,41.5535333333,8.90473333334,40.5091333333,20.8580666667,11.1938666667
618.28,27.2246,34.1403333334,22.3576,20.7527333333,42.4747333333,8.71493333334,41.5586,8.88186666667,40.5226,20.8019333333,11.1047333333
618.62,27.1828,34.1353333333,22.2159333334,20.7416666667,42.4747333333,8.66100000001,41.561,8.85133333333,40.4961333333,20.7450666667,11.0416666667
618.95,27.2542,34.189,22.1876,20.7762666667,42.5265333333,8.72646666667,41.5756,8.86146666667,40.5417333333,20.7345333334,11.0586
619.28,27.3128,34.2022666667,22.1741333333,20.8202666667,42.6012666667,8.76246666666,41.6051333333,8.90573333334,40.5716,20.7609333333,11.0977333333
619.62,27.2879333333,34.1038666667,22.0878666667,20.7919333333,42.5314666667,8.78700000001,41.4984666667,8.87780000001,40.4907333333,20.6208,11.0689333333
619.95,27.338,34.1006666667,22.0626666667,20.8342666667,42.5488,8.87953333334,41.4696666667,8.91086666667,40.4971333333,20.6370666667,11.1183333333
620.28,27.3303333333,34.0646,21.9895333333,20.8422666667,42.5435333333,8.89319999999,41.3724666667,8.90813333333,40.4504666667,20.5911333333,11.1558
620.62,27.3954,34.1038,21.9124666667,20.8598,42.6209333333,8.94099999999,41.369,8.96853333334,40.4595333333,20.5542,11.2011333334
620.95,27.278,33.9566,21.7394666667,20.7617333334,42.5187333333,8.847,41.2095333333,8.86106666667,40.2864666667,20.4227333333,11.1540666666
621.28,27.312,33.9741333333,21.7046666667,20.8565333333,42.5502666667,8.91606666667,41.2385333333,8.91666666667,40.3410666667,20.4426666667,11.2002666666
621.62,27.2535333333,33.9009333333,21.6144,20.851,42.4649333333,8.88679999999,41.1696,8.86220000001,40.2089333333,20.3396,11.1335333333
621.95,27.3218666667,33.9646,21.6680666667,21.0043333333,42.4566666667,9.03993333333,41.2088666667,9.00480000001,40.2164,20.4083333333,11.2859333333
622.28,27.3604,33.9679333333,21.626,21.0359333333,42.4144666667,9.09073333333,41.1612666667,9.03220000001,40.2004666667,20.387,11.3496666667
622.62,27.4682,33.9889333333,21.6437333333,21.1385333333,42.499,9.14740000001,41.2464,9.11173333333,40.2264666667,20.4229333333,11.3779333333
622.95,27.4830666667,34.0139333333,21.569,21.1770666667,42.439,9.21366666666,41.2064666667,9.11646666667,40.134,20.3545333333,11.4124666667
623.28,27.5566,34.0643333333,21.5265333333,21.1911333333,42.4427333333,9.22686666667,41.2652666667,9.13313333333,40.1471333333,20.3370666667,11.4771333333
623.62,27.5604,34.0579333333,21.3954666667,21.1724666667,42.4504,9.1784,41.2377333333,9.06293333333,40.1004,20.2688,11.4290666667
623.95,27.7147333333,34.1667333333,21.4028,21.2763333333,42.5661333334,9.23593333334,41.3579333333,9.06660000001,40.1697333333,20.3051333333,11.4943333333
624.28,27.6076,34.0604666667,21.2178666667,21.2123333333,42.4765333333,9.10933333333,41.2836666667,8.87966666667,40.0700666667,20.1769333333,11.3999333333
624.62,27.7124666667,34.0815333333,21.2184,21.2916666667,42.4967333333,9.2142,41.3366,8.95226666667,40.1177333333,20.1811333333,11.5045333333
624.95,27.6886666667,34.0513333333,21.0966,21.2678,42.5046,9.16586666667,41.3091333333,8.84559999999,40.0488,20.1097333333,11.4939333333
625.28,27.7722,34.1658,21.0904666667,21.3284,42.6269333333,9.20633333333,41.3620666667,8.82520000001,40.1117333333,20.1304,11.5544666667
625.61,27.8364666667,34.2121333333,21.075,21.3463333333,42.7468666667,9.21006666666,41.4238666667,8.77600000001,40.2137333333,20.1404,11.5979333333
625.95,27.815,34.1234666667,20.9924,21.3299333333,42.7145333333,9.14273333333,41.3766666667,8.71433333334,40.1404666667,20.0318,11.5486666667
626.28,27.6846666667,33.9945333333,20.8476,21.1992,42.5598,9.02613333333,41.2502666667,8.52106666667,39.9884666667,19.8860666666,11.461
626.61,27.6582666667,33.8894,20.7397333334,21.1279333333,42.5634666667,8.94566666666,41.1808,8.45446666666,39.9554666667,19.7980666667,11.3778
626.94,27.6238666667,33.8605333333,20.647,21.1629333333,42.5886666667,8.89673333333,41.1588666667,8.39673333333,39.9512,19.7109333333,11.3550666667
627.28,27.6441333333,33.8444,20.6536,21.2182666667,42.5734666667,8.95146666666,41.1429333333,8.40833333333,39.9177333333,19.6952,11.4260666667
627.61,27.6156666667,33.8157333334,20.607,21.2574,42.5477333333,8.99333333333,41.1596,8.47426666667,39.9248666667,19.6802,11.4536
627.94,27.4650666667,33.6568666667,20.4350666667,21.1178,42.3556666667,8.92346666666,40.9933333333,8.37906666666,39.7245333333,19.5511333333,11.3222
628.27,27.5549333333,33.7274,20.4338666667,21.2104,42.3922,8.95826666666,41.0249333333,8.41293333333,39.7466,19.6099333333,11.3464
628.61,27.5786,33.6629333334,20.3876,21.2103333333,42.3400666667,8.95366666667,40.9889333334,8.42780000001,39.6867333333,19.5252,11.3289333333
628.94,27.5846,33.6262,20.3860666667,21.2678,42.3042,8.98133333333,40.988,8.46859999999,39.6367333333,19.4888,11.3654666667
629.27,27.4883333333,33.4934,20.2285333333,21.2094666667,42.1428666667,8.91526666666,40.8648,8.43293333333,39.472,19.3754,11.2945333333
629.60,27.5144,33.4464666667,20.1692666667,21.2256,42.1708,8.95219999999,40.8113333334,8.45926666666,39.4126,19.3912,11.3197333333
629.94,27.5795333333,33.5029333333,20.0965333333,21.3297333333,42.2546,8.98793333333,40.8408,8.5662,39.4189333333,19.4019333333,11.3611333333
630.27,27.5657333333,33.4984666667,20.0197333333,21.3656666667,42.2522666667,8.96119999999,40.8732666667,8.52486666667,39.4007333333,19.3498666667,11.3462
630.60,27.4796666667,33.3900666667,19.9094,21.3176666667,42.133,8.9044,40.7600666667,8.47306666667,39.2549333333,19.2332666667,11.2819333333
630.93,27.5170666667,33.4148666667,19.8966,21.3848666666,42.1458,8.97433333333,40.8098666667,8.54493333333,39.2874,19.2631333333,11.3252666667
631.26,27.4779333333,33.3918666667,19.7882,21.345,42.1159333333,8.89939999999,40.7788,8.43386666667,39.2176666667,19.1836666667,11.2622666667
631.60,27.6812,33.4828666667,19.9195333333,21.5618,42.2278,9.07086666667,40.8645333333,8.61153333334,39.3202666667,19.3140666667,11.4728666667
631.93,27.6419333333,33.4492,19.801,21.5586666667,42.2138666667,9.05546666667,40.8484666667,8.59833333332,39.2323333333,19.1917333334,11.4947333334
632.26,27.5807333333,33.3510666667,19.6819333333,21.5175333333,42.105,8.96773333334,40.7692,8.5282,39.1658666667,19.0864,11.4216
632.59,27.5589333334,33.3016666667,19.4864,21.4285333333,42.0350666667,8.82693333334,40.7080666667,8.44833333333,39.1084,18.9866666667,11.2872
632.92,27.5650666667,33.3125333333,19.4228,21.4623333333,42.0256666667,8.78886666667,40.7102,8.38660000001,39.1062,18.917,11.3064666667
633.26,27.5553333333,33.3176666667,19.3388666667,21.4800666667,41.9208,8.71400000001,40.7134,8.33493333333,39.0886666667,18.8390666667,11.2447333333
633.59,27.6918,33.3712,19.4302666667,21.6318,41.9903333333,8.82926666667,40.7616,8.43413333333,39.178,18.919,11.3779333333
633.92,27.6986,33.3182666667,19.3566666667,21.6438,41.9473333333,8.85106666667,40.7209333333,8.43513333333,39.1095333333,18.8870666667,11.4109333333
634.25,27.8636,33.4287333334,19.3676,21.7496666666,42.0385333333,8.95673333333,40.8081333333,8.50886666667,39.1690666667,19.0128,11.5064
634.58,27.7850666667,33.3598666667,19.2006666667,21.684,41.9186666667,8.80919999999,40.7202,8.40386666667,39.0676,18.8671333333,11.3929333333
634.91,27.7679333333,33.3030666667,19.0840666667,21.6612666667,41.8355333333,8.7956,40.6086,8.40273333334,38.952,18.8173333333,11.4003333333
635.25,27.6855333333,33.2956,18.9672666667,21.623,41.8089333333,8.72073333333,40.5952666667,8.35079999999,38.8966666667,18.7275333333,11.3626
635.58,27.7064666667,33.266,18.9704666667,21.6637333333,41.7911333333,8.73373333333,40.579,8.35893333333,38.8770666667,18.7164666667,11.3452
635.91,27.7938,33.3461333333,18.9917333333,21.7966,41.8185333333,8.86466666667,40.6264,8.47913333333,38.8716,18.8022666667,11.4668666667
636.24,27.8499333333,33.3636,19.0678,21.94,41.8507333333,9.03493333334,40.7052666667,8.62653333333,38.9091333333,18.9359333333,11.6078666666
636.57,28.0613333334,33.4670666667,19.1740666667,22.1039333333,41.9684,9.20766666667,40.8718,8.82026666667,38.9908,19.0747333333,11.7145333334
636.90,28.0899333333,33.4746666667,19.1228,22.1304,42.0336666666,9.27186666666,40.9217333333,8.83266666667,38.9529333333,19.0332,11.744
637.23,28.0598,33.4496,19.0199333333,22.1208,41.9871333333,9.21360000001,40.9510666667,8.77079999999,38.9204666667,18.9418,11.6973333333
637.56,28.148,33.5726666667,19.0748666667,22.1984,42.0160666667,9.29533333333,41.0642,8.8604,39.0050666667,19.0240666667,11.7885333333
637.90,28.1218666667,33.5457333333,18.9814666667,22.2038666667,42.0226,9.28146666666,41.0948,8.86580000001,39.0269333333,18.991,11.7654666667
638.23,28.2015333333,33.5212,18.992,22.3044666667,42.1335333333,9.33053333333,41.1082,8.90853333334,39.0285333333,19.0056666667,11.8126666667
638.56,28.1850666667,33.4592,18.9655333333,22.3451333333,42.0919333333,9.35266666667,41.0338666667,8.9248,38.9710666667,18.9179333333,11.7572666667
638.89,28.1949333333,33.4031333333,18.9000666667,22.3770666667,42.0892666667,9.35619999999,40.9977333333,8.92633333334,38.9422,18.8457333333,11.7016
639.22,28.1986,33.3635333333,18.8282,22.3408,42.0482,9.30613333333,40.959,8.91286666667,38.9652,18.7925333333,11.667
639.55,28.1040666667,33.3092666667,18.742,22.3082,42.048,9.20179999999,40.9142666666,8.865,38.9299333333,18.6356666667,11.5867333333
639.88,28.1356666667,33.3118,18.6893333333,22.3217333333,42.0569333333,9.22239999999,40.8684,8.86786666666,38.8488666667,18.5552666667,11.5893333333
640.21,27.9100666667,33.1414,18.4632666667,22.1686,41.8424666667,9.04540000001,40.5948666667,8.71946666667,38.6799333333,18.3654,11.4095333333
640.54,27.9082666667,33.0974666667,18.4423333333,22.2397333334,41.7738666667,9.09993333333,40.4798,8.79320000001,38.6234666667,18.3306,11.4761333333
640.87,27.8021333333,32.9866666667,18.3085333333,22.1329333333,41.5505333333,9.07719999999,40.2864,8.81720000001,38.4517333333,18.2298666667,11.4192666666
641.20,27.7555333333,32.9019333334,18.2210666667,22.1620666667,41.5024666667,9.00673333333,40.1512666667,8.80000000001,38.3536,18.1107333333,11.3402
641.53,27.7727333333,32.9402,18.2620666667,22.2808666667,41.5104666667,9.09366666667,40.1260666667,8.90579999999,38.3516666667,18.0862,11.3961333333
641.87,27.7508666667,32.9429333333,18.1976,22.2611333333,41.4174666667,9.13893333333,40.112,8.92699999999,38.3186,18.0427333333,11.4030666667
642.20,27.7673333333,32.9022,18.1534,22.2794666667,41.4132666667,9.09339999999,40.1442666667,8.90293333334,38.286,17.9916,11.4396666666
642.53,27.8452,32.9466,18.2207333333,22.3851333333,41.42,9.07933333333,40.2238666667,8.98766666666,38.311,18.0136,11.5144
642.86,27.7646,32.8871333333,18.0844,22.3296666667,41.3410666667,8.98013333333,40.1523333333,8.90546666667,38.2073333333,17.9165333333,11.4376666667
643.19,27.8348,32.8906666667,18.0986666667,22.4374666667,41.3103333333,9.08806666667,40.1491333333,8.96673333334,38.2285333333,18.0097333333,11.5186666667
643.52,27.8159333333,32.8422666667,18.0636666667,22.4736,41.2098,9.04193333334,40.0294666667,9.00320000001,38.1946666667,17.9531333333,11.5829333333
643.85,27.9659333333,32.9552666667,18.1184666667,22.6166666667,41.3252,9.15866666666,40.1684,9.07679999999,38.2174,17.9992,11.7034666667
644.18,27.914,33.0040666667,18.0201333333,22.6007333333,41.3683333333,9.02226666667,40.2552666667,8.99560000001,38.2976666667,17.9713333333,11.6694
644.51,27.9613333333,33.0256666667,17.9358666667,22.6559333333,41.4993333333,8.93146666667,40.3831333333,8.89900000001,38.3769333333,17.8892,11.6118666667
644.84,28.0095333333,32.9966666667,17.9498,22.7004,41.4808,9.04880000001,40.4215333333,8.9892,38.3842,17.9458666667,11.6690666667
645.17,27.9374,32.8810666667,17.8487333333,22.6033333333,41.3444666667,8.97926666667,40.3702,8.92613333333,38.2691333333,17.8717333333,11.689
645.50,27.9750666667,32.8458,17.8992666667,22.6962,41.2980666667,9.00633333333,40.4032666667,9.00566666667,38.2994666667,17.8723333333,11.801
645.83,28.0087333333,32.8828,17.8768,22.7477333333,41.2792666667,9.03700000001,40.4712,9.05046666667,38.2892,17.9164666666,11.8434666667
646.16,28.0724666667,32.8847333333,17.8805333333,22.8124666666,41.251,9.19653333333,40.4778666667,9.11480000001,38.3471333333,17.9392,11.9456
646.49,28.1775333333,32.9144666667,17.9404,22.9528666667,41.2130666667,9.3336,40.5487333333,9.27419999999,38.4027333333,17.9870666667,12.1019333334
646.82,28.291,33.0058,17.9974,23.0122,41.3022,9.42980000001,40.6724,9.38539999999,38.5160666667,18.0434,12.2334
647.15,28.3477333333,33.1016666667,17.9584666667,23.1487333333,41.3825333334,9.54693333333,40.8119333333,9.36653333333,38.6668,18.0357333334,12.2810666667
647.48,28.4977333333,33.1695333333,18.0576666667,23.3424666667,41.4765333333,9.6848,40.9333333333,9.5496,38.883,18.1721333333,12.4978
647.81,28.6036,33.2334666666,18.211,23.5017333333,41.4399333333,9.87260000001,40.9636666666,9.73813333334,38.9256666667,18.2277333333,12.6482666667
648.14,28.5844,33.1783333333,18.2215333334,23.5338666667,41.3292,9.9678,40.8900666667,9.84020000001,38.8409333333,18.3034,12.7581333333
648.47,28.6705333333,33.2206666667,18.1906,23.5874,41.3416666667,9.96033333334,40.9802666667,9.84366666667,38.9373333333,18.2426,12.8018
648.80,28.6668,33.1346,18.1624666667,23.5824,41.2561333333,9.90093333333,40.9285333333,9.79186666666,38.8372,18.1335333333,12.7315333334
649.13,28.698,33.1532666667,18.0700666667,23.5641333333,41.2597333333,9.83753333333,40.9146,9.74080000001,38.8369333333,18.1204666667,12.6711333333
649.46,28.7399333333,33.2336,18.1481333333,23.7200666667,41.3547333334,9.92093333333,41.0106666667,9.83706666667,39.0396666667,18.1582666667,12.7719333333
649.79,28.7482666667,33.2722,18.1010666667,23.7688666667,41.3692,9.86813333334,41.0341333333,9.84546666667,39.0332666667,18.0791333334,12.7691333333
650.11,28.7859333333,33.3043333333,18.1428,23.8159333333,41.3803333333,9.91039999999,41.0374666667,9.86339999999,39.0486,18.099,12.8164666667
650.44,28.6884,33.2631333333,18.0899333333,23.8443333333,41.307,9.8946,41.0036666667,9.84059999999,39.0071333333,18.0728,12.8036666667
650.77,28.686,33.2134666667,18.1239333333,23.8081333333,41.2246666666,9.88046666668,40.9932666667,9.88653333333,39.0097333333,18.0982,12.8137333333
651.10,28.482,33.116,17.9134666667,23.5901333333,41.019,9.76506666668,40.8601333333,9.72693333333,38.8376666666,17.8917333333,12.6243333333
651.43,28.4668666667,33.0489333333,17.8159333333,23.5362,40.9950666667,9.74166666668,40.8466,9.66426666665,38.7853333333,17.8178,12.5782
651.76,28.5174,33.0914,17.8626666667,23.6298666667,41.0470666667,9.79773333332,40.8961333333,9.66813333332,38.9019333333,17.7676,12.6050666667
652.09,28.4685333333,33.1325333333,17.8652,23.7280666667,41.0440666667,9.79426666665,40.8693333333,9.67313333332,38.8967333333,17.8471333333,12.6434
652.42,28.5548666667,33.2315333333,17.9096,23.8727333333,41.1012666667,9.93393333332,40.9492666667,9.81393333334,39.1182666667,17.9659333333,12.8352
652.75,28.5080666667,33.2547333333,17.8240666667,23.9210666667,41.084,9.9154,40.9795333333,9.82139999999,39.1512666667,17.8714,12.8463333333
653.08,28.5767333333,33.2986,17.859,23.9664,41.0379333333,10.0036666667,40.9942666667,9.86479999999,39.1478,17.9438,12.9394
653.41,28.5525333333,33.3114,17.8142666667,23.9886,40.9636,10.0458,40.9945333333,9.90613333333,39.2264666667,17.9865333333,12.958
653.74,28.6650666666,33.4395333333,17.805,24.149,41.0691333333,10.1225333333,41.1745333333,9.93080000001,39.4081333334,17.9966,13.0032666667
654.06,28.7958,33.5128666667,17.7882,24.2412,41.1512666667,10.1411333333,41.2601333333,9.99013333333,39.5073333333,18.0181333333,13.0734666667
654.39,28.5966,33.32,17.5767333333,24.1303333333,40.9638,9.91726666667,41.1287333333,9.82086666666,39.2757333333,17.8121333333,12.8986666667
654.72,28.6621333333,33.3468666667,17.5355333333,24.2359333333,41.0132666667,9.80826666666,41.1536,9.73966666667,39.2916666667,17.7966666667,12.8701333333
655.05,28.6629333333,33.3392,17.5157333333,24.3210666667,40.9824,9.84953333333,41.1714666667,9.74953333332,39.3820666667,17.8241333333,12.9104666667
655.38,28.6846666667,33.3874666667,17.4962666667,24.3753333333,40.9373333333,9.91246666667,41.1846666667,9.80833333333,39.3400666667,17.9168666667,13.0254666667
655.71,28.7940666667,33.4453333333,17.5039333333,24.3728,40.9172666667,10.0092666667,41.2715333333,9.82733333335,39.4176,17.8676666667,13.1591333333
656.04,28.8224,33.5077333333,17.4963333333,24.4057333333,40.9514666667,10.0217333333,41.3269333333,9.79786666667,39.4218666667,17.8752,13.113
656.37,28.7866666667,33.4665333333,17.5487333333,24.3788666667,40.8884666667,10.0446,41.3219333333,9.71786666667,39.4212666667,17.8429333333,13.1310666667
656.69,28.7573333333,33.4036,17.4549333333,24.2840666667,40.8472666667,9.95800000001,41.3252,9.66126666666,39.4535333333,17.7096,13.0534666667
657.02,28.8230666667,33.3984,17.4758666667,24.3058,40.8513333333,9.98886666667,41.383,9.58146666667,39.4705333333,17.7429333333,13.0933333333
657.35,28.7319333333,33.3602666667,17.4776666666,24.2901333333,40.7794666667,9.98,41.3696666667,9.60926666667,39.4018,17.7513333333,13.1198666667
657.68,28.5826,33.1938,17.2922,24.1082,40.5482,9.79080000001,41.2140666667,9.33373333333,39.2588666667,17.5727333333,12.917
658.01,28.733,33.3687333333,17.424,24.2424,40.6409333333,9.9984,41.3422,9.46160000001,39.4468666667,17.7068,13.0423333333
658.34,28.7678,33.3996,17.4854,24.2838,40.5992666667,10.2022,41.3629333333,9.58119999999,39.5023333333,17.7460666667,13.1878
658.66,28.781,33.4408,17.4369333333,24.2666,40.6044,10.1341333333,41.3814,9.56233333333,39.5136666667,17.7547333333,13.1499333333
658.99,28.8282666666,33.4758,17.4326666667,24.2560666667,40.6246,10.0857333333,41.4029333333,9.53040000001,39.5878666667,17.6788,13.0702
659.32,28.7481333333,33.3928,17.4136666667,24.2808,40.5812666667,10.0584,41.386,9.53,39.5568666667,17.6597333334,13.0430666667
659.65,28.823,33.4475333333,17.4716,24.3806,40.5975333333,10.1336666667,41.4656,9.62600000001,39.6118666667,17.7400666667,13.0861333333
659.98,29.0386666667,33.6275333333,17.6334,24.5894,40.7930666667,10.3384666667,41.6108,9.85146666667,39.7840666667,17.9876,13.2975333333
660.31,29.0991333333,33.6949333333,17.7276666667,24.7375333333,40.7672,10.4818,41.5874,9.96919999999,39.7879333333,18.1488,13.4496666666
