wavelength,Back_TanVasm,Belly_TanVasm,Breast_TanVasm,Crissum_TanVasm,Crown_TanVasm,DorTail_TanVasm,Patch10_TanVasm,Patch11_TanVasm,Rump_TanVasm,Throat_TanVasm,WingTip_TanVasm
415.43,6.01994814814,39.3735666667,58.3562333333,25.79,10.8139333333,5.03466666667,52.6134,9.66639999999,54.6554,44.2046666666,7.16322222222
415.79,6.01103703705,39.4624,58.2739333333,25.8266,10.9168666667,5.02193333333,52.7244666667,9.75686666667,54.746,44.1996666667,7.17345555556
416.15,5.98747407408,39.5602333333,58.2239,25.8446666666,11.0134666667,4.98933333333,52.8628666667,9.82139999999,54.8801222222,44.1826666667,7.16507777778
416.51,6.04413333334,39.7240333333,58.2594,25.9421333333,11.1541333333,5.03573333333,53.0389333333,9.96806666667,55.0748,44.2136,7.21963333333
416.86,6.11422222222,39.8417333333,58.2563333333,26.0506666667,11.3239333333,5.1034,53.2062666667,10.1326,55.2407111111,44.2322666667,7.28685555556
417.22,6.21926666667,39.9993666667,58.2941666667,26.1693333333,11.5117333333,5.1854,53.4353333333,10.3142666667,55.4336444444,44.2962,7.38716666667
417.58,6.23462962963,40.0556,58.1760666667,26.1846,11.6228,5.17933333333,53.5186,10.4107333333,55.5326666667,44.2577333333,7.39763333333
417.94,6.25793333333,40.1568666667,58.1790333333,26.2518,11.7658666667,5.19626666667,53.6868666667,10.5218,55.7303444444,44.2907333333,7.42590000001
418.29,6.32047407407,40.2535,58.1581666667,26.3398666667,11.9165333333,5.25873333333,53.8392666667,10.6699333333,55.8920777778,44.2876,7.50621111112
418.65,6.38986666666,40.3748333333,58.1414333333,26.4368666667,12.0713333333,5.33693333333,54.0248666667,10.8214,56.0591888889,44.3438666667,7.58245555555
419.01,6.37649629629,40.4466333333,58.0868666667,26.4580666667,12.1652666667,5.32826666667,54.1600666667,10.8992,56.1845555555,44.3422666667,7.57771111112
419.37,6.39565185185,40.5576,58.0688666667,26.5338666667,12.2882,5.34546666667,54.3255333333,11.0184,56.3725888889,44.366,7.60841111111
419.73,6.42387407407,40.6556333333,58.0887,26.6083333333,12.4129333333,5.37773333333,54.5034666667,11.1398,56.5691222222,44.3840666667,7.64361111111
420.08,6.45711851851,40.736,58.1081,26.6951333333,12.5458666667,5.40853333333,54.6702666667,11.2731333333,56.7288777778,44.4148,7.68161111111
420.44,6.47270370371,40.7775333333,58.0497,26.7476666667,12.6570666667,5.41433333333,54.8025333333,11.3667333333,56.8514333333,44.3998,7.68268888889
420.80,6.45024444445,40.8241,57.9599333334,26.7387333333,12.7172666667,5.38473333333,54.8795333333,11.4270666667,56.9472,44.3342,7.66048888888
421.16,6.41385925926,40.8634666667,57.8744333333,26.7505333333,12.7853333333,5.35366666667,54.9578666667,11.4959333333,57.0364111111,44.2613333333,7.63945555555
421.51,6.40136296295,40.9411666667,57.8563333333,26.801,12.8644,5.34666666667,55.1010666667,11.5866666667,57.1828333333,44.2467333333,7.63573333333
421.87,6.40198518519,41.0031333333,57.7692666666,26.8358666667,12.9543333333,5.336,55.2014666667,11.68,57.2843888889,44.2041333333,7.63164444445
422.23,6.39779999999,41.0540333333,57.7250333333,26.8650666667,13.0474666667,5.33,55.3234,11.7710666667,57.4178444444,44.1736666667,7.63367777778
422.58,6.37698518519,41.1380333333,57.672,26.8995333333,13.1379333333,5.29513333333,55.4564666667,11.8499333333,57.5394444444,44.1252,7.61193333333
422.94,6.39427407407,41.2474,57.6571,26.9838666667,13.2656,5.31193333333,55.6332666667,11.9682666667,57.7213333333,44.1190666667,7.62146666667
423.30,6.39800740741,41.3147666667,57.5854333333,27.0210666667,13.3614666667,5.30993333333,55.7622666667,12.0673333333,57.8478777778,44.0856666667,7.61716666666
423.66,6.40031111111,41.3849666667,57.5227,27.064,13.4765333333,5.3008,55.8718,12.1666,57.9468222222,44.0558,7.62377777777
424.01,6.41965925926,41.4675333333,57.4244333333,27.1212666667,13.5885333333,5.3072,55.9732666667,12.258,58.0741222222,44.0108,7.62736666667
424.37,6.4250962963,41.5566333333,57.3372666667,27.1458666667,13.6892666667,5.30586666667,56.0678,12.3406,58.1640333333,43.9755333333,7.64098888888
424.73,6.44633333334,41.6481333333,57.289,27.2000666667,13.8146,5.3168,56.2152,12.4423333333,58.3053777778,44.0016666666,7.65936666666
425.08,6.45127407407,41.739,57.2269333333,27.2589333333,13.9358666667,5.32333333333,56.3292,12.5451333333,58.4362777778,44.0031333333,7.66922222221
425.44,6.44331111111,41.8153666667,57.1484333333,27.2890666667,14.0445333333,5.3038,56.4344,12.6281333333,58.5516777778,43.9765333333,7.66723333334
425.80,6.44185185186,41.8812333333,57.0591666667,27.3192666667,14.1530666667,5.31186666667,56.5296,12.7136,58.6413222222,43.9282666667,7.67691111111
426.16,6.4247037037,41.945,56.9643333333,27.3606,14.2568666667,5.2954,56.6278,12.7905333333,58.7397222222,43.8798666667,7.64747777777
426.51,6.44620740741,42.0196333333,56.8582,27.4036,14.3774666667,5.2958,56.7207333334,12.9074666667,58.8597111111,43.8402666667,7.65537777779
426.87,6.43847407407,42.0753,56.7368666667,27.4166,14.4939333334,5.26053333334,56.7961333333,12.9984,58.9298888889,43.7520666667,7.64076666666
427.23,6.45348888889,42.1463,56.6294666667,27.4805333333,14.6383333333,5.26686666667,56.8762,13.1122,59.0084,43.6902,7.66121111111
427.58,6.47503703705,42.2330333333,56.4901333333,27.5255333333,14.7727333333,5.2684,56.9846,13.2228666666,59.1423777778,43.6563333333,7.66643333334
427.94,6.46099259259,42.2953666667,56.3373,27.5267333333,14.8810666667,5.24513333333,57.0466666667,13.3415333333,59.1908444445,43.565,7.65422222221
428.30,6.46868888888,42.3680666667,56.2197,27.5765333333,15.0319333333,5.249,57.1593333333,13.4698666667,59.3190888889,43.5198,7.66541111112
428.65,6.47683703704,42.4415666667,56.1152333334,27.6469333333,15.1774666667,5.25706666666,57.2500666667,13.5885333333,59.4255222222,43.4141333333,7.66638888889
429.01,6.5286,42.5138,56.0398333333,27.716,15.337,5.289,57.3694,13.7349333333,59.5662222222,43.3719333333,7.70377777778
429.37,6.5914074074,42.6508,55.9931,27.8204,15.5364,5.3364,57.5382,13.8922,59.7483444444,43.3824,7.75426666666
429.72,6.65544444444,42.8155,56.0195,27.9682,15.7351333333,5.38206666667,57.7522666667,14.084,60.0070777778,43.4306666667,7.80982222221
430.08,6.69362222223,42.94,55.9182333333,28.0487333333,15.9001333333,5.3988,57.8779333333,14.2295333333,60.1399777778,43.4132666667,7.84935555556
430.44,6.69186666666,43.0139666667,55.8471333333,28.1200666667,16.0447333333,5.41766666667,58.0008666667,14.3598666667,60.2868111111,43.384,7.86294444445
430.79,6.7088,43.0952,55.7736666667,28.2062,16.1844666667,5.4434,58.1328,14.4785333333,60.4503222222,43.3726666667,7.88744444445
431.15,6.68994814814,43.1439,55.6477333333,28.2254,16.2814,5.43666666667,58.1985333333,14.5716666667,60.5629333333,43.2789333333,7.86723333334
431.50,6.69716296296,43.2575333333,55.6422333333,28.332,16.4112666667,5.44313333333,58.3704,14.704,60.7825888889,43.2505333333,7.87302222221
431.86,6.71768148147,43.3652666667,55.6184666667,28.421,16.5580666667,5.4684,58.5313333333,14.8180666666,60.9945,43.2415333333,7.89785555555
432.22,6.69961481481,43.4097333333,55.5359333333,28.4587333333,16.6258666667,5.43793333333,58.6147333334,14.8950666667,61.0932555556,43.1456666667,7.87077777777
432.57,6.6992074074,43.4986,55.4595,28.5008666667,16.7028,5.42113333333,58.7039333333,14.9852,61.2086333333,43.1054666667,7.87413333334
432.93,6.68868148147,43.5802333333,55.3915666667,28.5342666667,16.7930666667,5.39366666667,58.7939333334,15.0694666667,61.3280333333,43.0579333333,7.84828888889
433.29,6.67632592593,43.6503666667,55.3083333333,28.5736666667,16.866,5.3716,58.8545333333,15.1514666667,61.4131666667,42.9854666667,7.82787777778
433.64,6.66185925927,43.7053,55.1992333333,28.5977333333,16.9369333333,5.35553333333,58.9174,15.2126666667,61.4775333333,42.9072,7.81249999999
434.00,6.63867407407,43.7614333333,55.1268333333,28.6129333333,16.992,5.3196,58.9934,15.2719333333,61.5803222222,42.8296,7.7722
434.35,6.64845185185,43.8711333333,55.06,28.6769333333,17.1052,5.31773333333,59.0938666666,15.3608666667,61.7042777778,42.7877333333,7.77021111111
434.71,6.65361481481,43.9846666667,54.9879333333,28.7341333333,17.2102,5.31686666667,59.2033333333,15.4703333333,61.8386222222,42.7493333333,7.77847777777
435.07,6.65754074074,44.0987,54.9728333333,28.8030666666,17.3281333333,5.29846666667,59.3376666667,15.5714,61.9968777778,42.7315333333,7.77382222221
435.42,6.65842222221,44.1411666667,54.8177333333,28.8056,17.4250666667,5.29306666667,59.3648666667,15.6538666667,62.0205,42.6206,7.78352222223
435.78,6.66125925926,44.2278,54.7237333333,28.8592666667,17.5498666666,5.28386666667,59.4582666667,15.7646666667,62.1040444444,42.5518666667,7.77813333333
436.13,6.70015555556,44.3794,54.7139,28.9816,17.7356666667,5.31466666667,59.6404,15.9397333333,62.3313333333,42.5726666667,7.80444444445
436.49,6.6792962963,44.4270333333,54.6192666667,29.0453333333,17.8550666667,5.30066666667,59.7344666667,16.0396666667,62.4401,42.5162666667,7.79281111111
436.84,6.7006,44.5266,54.5615,29.1518666666,17.9982,5.31613333333,59.8976,16.1842666666,62.6117888889,42.4895333333,7.81301111111
437.20,6.71084444444,44.5762333333,54.4602666667,29.2271333333,18.1454666667,5.33293333333,60.0174666667,16.2995333333,62.7485,42.4306,7.82745555555
437.56,6.73757777778,44.6424333333,54.3385333333,29.2996,18.2897333333,5.34513333333,60.106,16.4352,62.8456222222,42.3738666666,7.84378888888
437.91,6.79543703703,44.719,54.2592666667,29.4242,18.4627333333,5.40126666666,60.2284,16.5836666667,62.9943111111,42.347,7.92108888888
438.27,6.81614074075,44.8028,54.2103,29.5204666667,18.5966666667,5.42033333334,60.3656666667,16.7138,63.1535555555,42.3150666667,7.95237777779
438.62,6.81474814815,44.8144,54.0966333333,29.5752666667,18.6976666667,5.41566666667,60.4170666667,16.7952,63.2197111111,42.2476666667,7.94984444445
438.98,6.83764444444,44.8375333333,53.9689333333,29.6391333333,18.8103333333,5.4332,60.4492666667,16.9002,63.279,42.1916666667,7.97382222221
439.33,6.85834074074,44.9271,53.9241333333,29.7644666667,18.93,5.45886666667,60.5791333333,17.0057333333,63.4312444445,42.1893333333,7.98554444444
439.69,6.85875555555,44.9817333333,53.855,29.8447333333,19.0341333333,5.44433333333,60.6888666667,17.1004666667,63.5878555555,42.16,7.98791111111
440.04,6.87743703705,45.0642,53.7646,29.9085333333,19.1446666667,5.44726666667,60.7728,17.1828666667,63.6809333333,42.1424,8.01196666666
440.40,6.89046666667,45.1003333333,53.6667666667,29.9581333333,19.2493333333,5.46166666667,60.8209333333,17.2756666667,63.7391111111,42.085,8.02142222221
440.75,6.90685185185,45.1091,53.5221333333,29.9942666667,19.3606,5.4844,60.8053333333,17.3514,63.7601777778,42.0069333333,8.04043333333
441.11,6.93416296297,45.1864666667,53.4523666667,30.0578666667,19.4851333334,5.5136,60.8617333333,17.4637333333,63.8314222222,41.9732666667,8.06324444444
441.47,6.93005185185,45.2468333333,53.4056666667,30.1276666667,19.6020666667,5.50886666667,60.9486666667,17.5448,63.9425222222,41.9447333333,8.05553333333
441.82,6.93155555555,45.3305,53.3529333333,30.1830666667,19.7111333333,5.5054,61.0114666667,17.6471333333,64.0301,41.9014666667,8.04932222221
442.18,6.90688148147,45.3165333333,53.1946666667,30.2098666667,19.7864666667,5.47746666667,60.9836666667,17.701,64.0302555555,41.7985333333,8.01583333333
442.53,6.91245925925,45.3462,53.0804,30.2577333333,19.8904666667,5.47273333333,61.0002,17.7914666667,64.0597777778,41.6998,8.00864444445
442.89,6.91692592592,45.439,52.9795,30.3352,20.02,5.47486666667,61.1143333333,17.8946666667,64.1665777778,41.6382,8.01196666666
443.24,6.90414074075,45.5025,52.8408333333,30.3642,20.148,5.46,61.1116666667,17.9940666667,64.1947,41.5408,8.00260000001
443.60,6.91249629629,45.6106,52.7451333333,30.4458666667,20.2833333333,5.47186666667,61.1596,18.0980666667,64.2845555556,41.4774666667,8.01293333334
443.95,6.91411111111,45.6466,52.5836333333,30.5059333334,20.3998666667,5.47906666667,61.1606666667,18.2121333333,64.3065222222,41.3286,8.02103333333
444.31,6.93090370371,45.7381,52.5076333333,30.6084,20.5353333333,5.48013333333,61.2340666667,18.335,64.4083333333,41.2708666666,8.03925555554
444.66,6.9421037037,45.8887333333,52.4942,30.7352666667,20.6604666667,5.4854,61.3689333333,18.4639333333,64.5447666667,41.2532,8.04937777778
445.02,6.95215555554,45.9806,52.4662666667,30.8503333333,20.7793333333,5.47966666666,61.4962,18.5738666667,64.7105333333,41.2286,8.06553333334
445.37,6.97049629629,46.0522333333,52.4075666667,30.9517333333,20.8912666667,5.48366666667,61.5498666667,18.6661333333,64.8022,41.169,8.09206666667
445.72,6.98931851852,46.1480333333,52.3628666667,31.0616666666,21.0247333333,5.49653333333,61.6268,18.7830666667,64.9170555556,41.1506666667,8.11291111111
446.08,7.0361037037,46.2717666667,52.3318,31.1707333333,21.1766,5.533,61.7330666667,18.9143333333,65.0401,41.1586,8.15528888889
446.43,7.0714074074,46.4048333333,52.3298,31.2868666667,21.3242666667,5.5598,61.8512666667,19.0425333333,65.1894222222,41.1694666666,8.19131111112
446.79,7.08699259259,46.4658,52.2915666667,31.3698666667,21.4362666667,5.5656,61.8938666667,19.1436,65.2812,41.1499333333,8.20246666667
447.14,7.09965185186,46.5078333333,52.2161333333,31.4344,21.5424666667,5.57193333333,61.9269333333,19.2352666667,65.3423444445,41.1088,8.21133333333
447.50,7.12171111111,46.5425666667,52.1252333333,31.4932666667,21.6509333333,5.591,61.9327333333,19.3439333333,65.3731,41.074,8.21738888888
447.85,7.11254814815,46.5727666667,52.0672333333,31.565,21.7592666667,5.57586666667,61.9516666667,19.4157333333,65.4242333333,41.0329333333,8.19618888889
448.21,7.11227407407,46.6151,51.9911,31.6172666667,21.8702666667,5.56573333333,61.9446,19.4866,65.4785111111,40.9877333333,8.18147777778
448.56,7.10285185186,46.5846666667,51.8155,31.6259333333,21.9592666667,5.53906666667,61.8646,19.5369333333,65.4234444444,40.873,8.15925555556
448.92,7.08147407407,46.5608333333,51.6265666667,31.6446666667,22.0414,5.5064,61.7643333333,19.5990666667,65.3343888889,40.7529333333,8.11564444444
449.27,7.07794814815,46.5776,51.4769666667,31.6628666667,22.1630666667,5.48886666667,61.7034,19.6922666667,65.3046666667,40.6547333333,8.08673333333
449.62,7.06667407407,46.5500333333,51.2673333333,31.6768,22.2633333333,5.4658,61.5998,19.7432666666,65.2077111111,40.5225333333,8.05599999999
449.98,7.0451925926,46.5731666667,51.154,31.7306,22.3823333333,5.43886666667,61.5398,19.8245333333,65.2115,40.4393333333,8.03563333333
450.33,7.03235555556,46.5721,50.9878333333,31.7758,22.4952,5.42766666666,61.4665333333,19.9124666667,65.1714555555,40.3524,8.02125555556
450.69,7.01954814814,46.5444,50.7962333333,31.8020666667,22.6101333333,5.40706666667,61.337,19.9789333333,65.0724111111,40.1974666667,7.99433333333
451.04,7.0215037037,46.5858333333,50.6934,31.8918666667,22.7371333333,5.39786666667,61.3210666667,20.0832,65.1025222222,40.123,7.97995555555
451.40,7.02368148149,46.5954333333,50.5736333333,31.975,22.8532,5.3874,61.2852666667,20.1524666667,65.0885333333,40.0198666667,7.97947777778
451.75,7.04893333333,46.6358,50.4803666667,32.0501333333,22.9908,5.40053333333,61.2750666667,20.2755333333,65.1036777778,39.9691333333,8.00231111111
452.10,7.09057037037,46.7169666667,50.4097333333,32.1710666667,23.1534666667,5.44493333333,61.3209333333,20.4308666667,65.1762333333,39.9450666667,8.04722222222
452.46,7.11242222223,46.7900666667,50.3521666667,32.2848666667,23.2981333333,5.46253333333,61.3451333333,20.5609333333,65.2591666667,39.9045333333,8.06742222221
452.81,7.15277037037,46.8986666667,50.3255333333,32.3892666667,23.4562666667,5.50513333333,61.3540666667,20.6856666666,65.3264444444,39.895,8.11792222221
453.17,7.16681481481,46.9244,50.2169666667,32.4497333333,23.5636666667,5.52746666667,61.3210666667,20.7780666667,65.2899666667,39.8451333333,8.13800000001
453.52,7.16462222222,46.99,50.1924333333,32.5424,23.6872666667,5.51933333333,61.3374666667,20.8709333333,65.3597,39.8262,8.13460000001
453.87,7.16385925926,46.9816666667,50.0459,32.5834,23.7606,5.50813333333,61.2592666667,20.9354666667,65.2943777778,39.7134666667,8.12231111111
454.23,7.14745925926,46.9367333333,49.9117333333,32.6138,23.8351333333,5.49,61.1468,20.978,65.2567888889,39.6041333333,8.08973333334
454.58,7.16505185184,46.9977333333,49.8501333333,32.6954666667,23.9627333333,5.51193333333,61.1282666667,21.0805333333,65.2675444444,39.5782666667,8.10838888889
454.93,7.16163703704,47.0219333333,49.7619666667,32.7656666667,24.0604666667,5.49513333333,61.0874666667,21.1591333333,65.2710666667,39.5297333333,8.10611111112
455.29,7.16234074074,47.0430666667,49.6649,32.8000666667,24.1693333333,5.49166666667,60.9937333334,21.2434666667,65.2078777778,39.459,8.09944444445
455.64,7.17322962962,47.0715333333,49.5935666667,32.8920666667,24.2931333333,5.4894,60.9284,21.3174,65.2216888889,39.4055333333,8.09150000001
456.00,7.13534074073,47.0649666667,49.4678333333,32.9147333333,24.3706,5.44946666667,60.7826666667,21.3403333333,65.1146666666,39.2743333333,8.04463333333
456.35,7.13935555555,47.0616666667,49.3709,32.9733333333,24.4832666667,5.45506666667,60.6612,21.4016,65.0554111111,39.2022,8.04421111111
456.70,7.13943703704,47.0382666667,49.2226666667,33.0272666667,24.5755333333,5.44793333333,60.5233333333,21.4532666667,65.0006,39.0777333333,8.02715555555
457.06,7.14023703704,47.0506,49.1461333333,33.1204,24.6766666666,5.43766666667,60.4334,21.5134,65.0061555555,38.9895333333,8.03258888888
457.41,7.17637037037,47.0387333333,49.0165333333,33.1924,24.7793333333,5.46973333333,60.3310666666,21.5844,64.9763888889,38.8804,8.05653333333
457.76,7.19644444445,47.0543333333,48.928,33.2721333334,24.9012,5.48966666667,60.2472,21.6648666667,64.9661777778,38.8112,8.07548888888
458.12,7.24199259259,47.1329,48.8788333333,33.401,25.0529333333,5.51786666666,60.2335333333,21.7820666667,65.0028777778,38.7873333333,8.11618888889
458.47,7.27010370371,47.1594,48.8524,33.5061333333,25.1794666667,5.5502,60.2276,21.8756,65.0417,38.7766,8.14483333333
458.82,7.2678074074,47.1483333333,48.7697333333,33.5491333333,25.2686,5.54066666667,60.1222,21.9196,64.9840666667,38.6970666667,8.13463333334
459.18,7.28555555555,47.1588,48.7025333333,33.6305333333,25.3606666667,5.553,60.0624666667,21.9895333333,64.9623222222,38.6504,8.14733333333
459.53,7.29334814814,47.1652666667,48.6217,33.6830666667,25.449,5.5628,59.9996,22.0526,64.9289555556,38.5916,8.14829999999
459.88,7.33828888888,47.1716333333,48.5726666667,33.7654666667,25.5516,5.60046666667,59.9550666667,22.1376666667,64.9316555556,38.5778,8.18167777778
460.24,7.34968888888,47.1694666667,48.5082,33.8120666667,25.6422,5.60666666667,59.8942666667,22.1993333333,64.8790333333,38.5352666667,8.19425555556
460.59,7.36635555556,47.1675,48.4553,33.8796,25.75,5.6256,59.8195333333,22.2740666667,64.8373222222,38.5088666667,8.21402222222
460.94,7.36492592593,47.1507,48.3641,33.909,25.8321333333,5.6268,59.7176,22.3410666666,64.7810888889,38.4656666667,8.19916666666
461.29,7.35951111111,47.1718666667,48.3031666667,33.9620666667,25.9458,5.63073333333,59.6307333333,22.429,64.7288,38.4476666667,8.19795555556
461.65,7.37854074074,47.2098,48.2707666667,34.0416666667,26.0916666667,5.6338,59.5792666667,22.5196666667,64.7151222222,38.4319333333,8.19866666666
