wavelength,Back_BanMelm,Belly_BanMelm,Breast_BanMelm,Crissum_BanMelm,Crown_BanMelm,DorTail_BanMelm,Patch10_BanMelm,Rump_BanMelm,Throat_BanMelm,WingTip_BanMelm
797.93,5.76808333334,46.5015,45.7218333333,39.4315833333,3.36383333333,9.66983333333,5.82166666667,6.582,5.01533333334,13.9170833333
798.24,6.84775000001,46.9010416667,46.0849166667,40.1268333333,4.44908333333,11.1186666667,6.93275,7.753,5.89591666667,14.83275
798.55,6.46925000001,46.8397083333,45.6140833333,39.70075,4.4565,11.2859166667,6.86091666667,7.70683333333,5.98358333333,15.1783333333
798.85,6.55608333333,46.7613333333,45.4265,39.4945,4.11516666666,11.1374166667,6.94308333333,7.83575,5.91625,15.0868333333
799.16,6.8125,47.0057083334,44.7956666666,39.2506666667,4.10333333333,11.3989166667,7.27191666666,8.30166666666,5.98075,15.2488333333
799.47,7.36008333333,47.8079583334,45.7128333333,39.9613333333,4.778,12.146,8.22866666667,8.67908333333,6.72466666667,15.2910833333
799.78,6.71216666667,47.30875,45.9953333334,39.324,4.21525,11.9730833333,8.04966666667,8.13875,6.28241666667,14.7294166666
800.08,6.44283333334,47.07475,45.72375,39.0619166666,4.16266666667,12.2850833333,8.22783333333,8.52825,6.48325,14.3945833333
800.39,7.88824999999,48.1795833334,46.861,40.089,5.93033333333,13.6731666667,10.1295833333,9.55508333333,8.131,15.5986666667
800.70,7.82424999999,48.1978333334,47.0441666666,40.4679166666,5.83741666666,13.6615833333,10.3613333333,9.25283333334,8.35799999999,15.2955833333
801.00,8.91391666668,48.2335833333,47.2276666667,41.1923333333,7.1885,14.7120833333,11.63725,10.4023333333,9.42083333334,16.5520833333
801.31,9.60724999999,48.487875,47.7645833333,42.0694166667,7.85683333332,15.27775,12.6399166667,11.0125,10.2480833333,17.02825
801.62,9.38808333334,47.9269166667,47.2816666667,41.2285,7.60308333334,14.3946666667,12.7313333333,10.7189166667,10.1104166667,16.4638333333
801.92,9.64658333333,47.76675,47.0816666667,41.3991666667,7.782,14.5023333333,13.1485833333,10.6275,10.214,16.2776666667
802.23,10.2135,48.4934583333,47.4383333333,42.37275,8.62083333334,15.3858333333,13.7601666667,10.7306666667,10.9769166667,16.9621666667
802.54,10.0033333333,48.44225,47.9811666667,42.2649166667,8.39149999999,15.0465833333,13.2934166667,10.0945,10.9421666667,16.9241666666
802.84,9.90916666667,48.394875,48.4411666666,42.68625,8.27433333332,14.9055,13.271,9.69841666668,11.1223333333,17.2396666666
803.15,10.0705833333,49.2949166667,49.1141666667,43.6961666667,8.57433333333,15.1701666667,13.40725,9.89000000001,11.9281666667,17.776
803.46,9.809,49.9383333333,49.45225,43.9201666667,8.30674999999,14.6165,13.176,9.22583333333,11.5854166666,17.5680833333
803.76,9.18358333334,49.14525,49.0154166667,42.9198333333,7.38458333333,14.0441666667,12.1195833333,8.43166666667,10.41,16.3445
804.07,10.3165,49.7332083333,49.7776666667,43.5965,8.3245,15.23475,12.6645833333,9.61408333332,11.31275,17.218
804.38,11.4683333333,50.710125,50.6699166666,43.9711666667,8.27966666667,15.327,12.7813333333,9.82483333332,11.6648333333,17.158
804.68,11.4950833333,50.6295833333,49.9998333333,43.1851666667,7.89558333333,15.3000833334,12.2811666667,9.71775000002,11.7988333333,17.2651666667
804.99,11.6520833333,51.458625,50.7658333334,44.1830833333,7.79541666666,15.7730833333,11.8528333333,9.69191666668,11.8071666667,17.87025
805.30,11.30425,52.0367083333,51.8218333333,44.49725,7.6795,15.96575,11.70575,10.043,11.6965,17.9465
805.60,10.2124166667,51.0616666667,51.7005,43.3953333334,6.74558333333,14.6656666666,10.5880833333,9.56408333334,10.40025,16.8734166667
805.91,10.1788333333,50.6543333333,51.6573333333,43.2203333333,7.01516666666,15.16925,10.6215833333,9.90575000002,9.84000000001,16.7795833334
806.21,9.60966666667,49.5825,50.4973333333,42.2015833334,6.59725,14.83675,9.81608333333,9.39375000001,8.98091666667,16.04725
806.52,8.99999999999,49.1428333333,49.4950833333,41.70475,5.84758333333,14.1333333333,8.87616666667,8.39041666667,7.87616666667,15.2095833333
806.83,8.305,48.143375,48.2710833333,40.9485833333,5.12091666667,13.3598333333,8.35225,7.80425,7.56791666667,14.8904166667
807.13,8.18208333334,47.791125,47.74875,41.033,4.94708333333,12.571,8.44683333333,7.61441666667,7.48191666667,14.8315833333
807.44,6.77208333333,46.5324583333,45.9865,39.5593333333,3.8315,10.9003333333,7.04016666667,5.83325,5.70891666666,13.6876666667
807.74,6.41833333333,46.5119166667,45.5061666667,39.588,4.08975,10.85475,7.09208333334,5.41775,5.72566666667,14.1935833334
808.05,5.02166666667,46.5752916667,45.1355,39.0919166667,3.44933333333,9.99425000001,6.48591666667,4.76616666667,4.35333333333,13.6988333333
808.35,2.24983333333,45.0061666667,42.8671666667,37.0055,1.5335,7.61691666667,4.69133333333,3.04675,2.54241666667,11.37
808.66,1.68116666667,44.2502083333,42.0686666667,36.75725,0.928166666666,6.64191666666,4.05325,2.25866666667,1.84608333333,11.0251666667
808.97,3.20058333333,44.361,42.1369166666,37.25975,2.33125,7.84249999999,5.30666666667,3.33333333333,3.06758333333,12.8733333333
809.27,3.32525,43.4975833333,41.2585833333,36.8013333333,2.27458333333,7.26249999999,5.18183333333,2.84583333333,3.35591666667,13.219
809.58,5.32033333333,44.7855,42.4625833333,38.029,4.13125,9.09933333333,7.356,4.94766666667,5.56233333333,15.2558333333
809.88,5.18341666667,43.9593333333,42.2845,37.6793333333,4.05708333333,8.93141666667,7.61566666666,5.32308333333,5.87125,15.6000833333
810.19,5.84541666667,44.1797083333,43.19375,37.8135833333,4.65216666667,9.52658333334,8.17149999999,5.79483333333,5.6635,15.99925
810.49,5.61233333334,43.3582916667,42.2489166667,36.6264166667,4.70883333333,9.17683333332,8.26316666667,5.40166666667,5.8935,15.8535
810.80,5.35725,42.7109166667,42.5039166666,36.5415833333,4.32808333333,8.83766666668,8.37366666667,5.84141666667,5.79108333333,15.5870833333
811.10,5.41725,41.9956666667,42.5475,36.3910833333,4.49575,8.54591666666,7.91816666667,6.10583333333,5.51858333333,14.74275
811.41,7.15724999999,42.120125,43.5405833333,37.141,6.21016666667,9.75891666666,8.92141666667,7.58583333333,7.15716666666,15.4705
811.71,9.17266666667,43.1328333333,45.2016666667,38.0529166666,7.9285,11.22625,10.002,8.98508333334,8.36299999999,16.9925833333
812.02,10.0196666667,44.3344166667,45.7593333333,38.4814166666,8.90549999999,12.0710833333,10.7199166667,9.84216666665,8.84616666667,17.5246666667
812.32,9.727,44.3801666666,45.9075833333,38.2268333333,8.66941666666,12.0994166667,10.6465833333,9.60849999999,8.83758333333,16.96325
812.63,10.20625,45.9085416667,46.8048333334,38.9021666667,8.85416666667,12.6303333333,11.258,10.3666666667,9.09441666666,16.9270833333
812.93,8.17058333334,44.0752083333,44.5325,37.0223333333,6.69708333333,10.5995833333,9.15658333334,8.37391666667,6.96141666667,14.7865
813.24,8.69125,44.49375,44.71375,37.1371666667,7.05525,11.2473333333,9.57049999998,8.79358333333,7.06541666667,15.2660833333
813.54,8.67575000001,43.9489583333,43.6618333334,36.6485,6.89241666667,11.2454166666,9.38133333335,8.85733333333,7.507,15.1855833333
813.85,7.64325,44.207375,43.4546666667,36.4805833334,5.77166666667,10.9788333333,8.27058333334,8.35416666666,6.34683333333,14.32475
814.15,8.72416666666,45.9917916667,44.3281666667,37.6320833333,7.21383333333,12.1355,8.82991666667,9.21000000001,7.40391666667,15.3146666667
814.46,8.02591666667,45.7272916667,44.1370833333,37.288,6.93391666667,11.7578333333,8.3545,9.20266666668,7.31541666667,15.0021666667
814.76,6.23641666667,44.1040833333,42.8555833333,36.0786666667,5.14475,9.91125,6.63625,7.51208333334,5.20983333334,13.4675
815.07,7.11808333333,45.1008333334,43.5869166666,37.1745,5.77266666666,10.44925,7.50866666666,7.63883333333,5.90275,14.3118333334
815.37,7.50516666668,43.736875,42.80925,36.7505833334,6.1635,10.8070833333,8.20750000001,8.03991666667,6.11108333333,14.5283333333
815.68,7.87808333332,44.6209166667,42.9688333333,37.80175,6.67083333333,12.0395,9.06391666667,8.88399999999,6.72383333333,15.2795833334
815.98,7.17799999999,44.2822083333,42.3409166667,37.9330833333,6.322,11.88475,8.90041666667,8.67558333334,6.24725,14.677
816.29,7.86908333333,45.8926666667,44.0631666666,39.3891666666,7.50208333333,12.7806666667,9.84450000001,9.83374999999,7.16733333333,15.4685833333
816.59,7.62733333334,45.571125,43.5815833333,39.1100833333,7.53116666667,12.6443333333,9.45658333333,9.41383333332,7.34908333333,14.7089166667
816.89,7.66250000001,46.26075,44.5456666667,39.7186666667,7.27266666666,12.8356666667,9.43733333333,9.12341666666,6.79658333333,14.3398333334
817.20,9.19183333334,46.917,44.9959166667,40.7559166667,8.65791666666,13.8503333333,10.312,10.312,8.04025,15.1275833333
817.50,7.62325,45.457875,43.71425,39.0945,7.08858333333,12.6850833333,8.73466666667,9.10491666668,6.69766666667,13.65225
817.81,6.12891666666,44.8650833334,42.5628333333,38.0099166666,4.9855,11.1969166667,7.71533333333,6.65433333333,5.30483333333,12.1241666666
818.11,7.49508333332,45.6263333333,43.0079166666,38.7376666667,5.90733333333,12.061,8.59941666667,7.51483333333,6.67633333334,13.1360833333
818.41,6.43683333333,43.7825833333,41.2183333334,37.1823333333,4.34408333333,11.2668333333,7.38033333333,6.64241666667,5.62416666667,11.6964166666
818.72,6.41149999999,44.7647916666,42.304,38.1195,4.18466666666,11.5211666667,7.471,6.78891666667,6.286,12.2126666667
819.02,6.35041666666,43.7752083333,41.0895,37.0899166666,3.70658333334,10.174,6.75191666667,5.89866666667,5.681,11.6215
819.33,7.56058333333,44.0112083333,41.9545833333,37.37875,5.08333333334,11.1665833333,7.52275,6.90141666667,6.99983333333,13.235
819.63,8.25216666668,44.3858333333,42.4444166667,37.7569166667,5.26916666667,11.26875,7.56233333334,7.19025,7.25800000001,13.4605
819.93,8.41991666666,44.5262916667,42.5844166667,37.7596666667,5.48241666667,11.36325,7.837,7.57141666667,7.35808333334,13.81575
820.24,8.65466666667,45.0348333334,43.6138333333,38.4735833333,6.05541666667,11.77475,8.43066666667,8.2895,8.08991666666,14.3788333333
820.54,8.92583333334,45.82725,44.8809166666,39.4196666667,6.41133333333,12.1850833334,8.88466666666,8.7655,8.41983333333,14.9875833333
820.85,9.38066666667,46.6029583333,45.6946666667,40.04975,6.9765,12.5473333333,9.61625000001,9.23308333334,9.05024999999,15.4718333334
821.15,9.43333333333,46.72075,45.8469166667,40.1325,7.17908333333,12.67325,9.47250000001,9.49966666667,9.2165,15.5486666667
821.45,9.24533333333,47.2693333333,46.1413333333,40.4666666666,7.13333333333,12.7173333334,9.45600000001,9.42133333333,9.10666666668,15.568
821.76,9.56391666667,48.1034166667,46.8836666667,41.27975,7.49933333333,13.0909166667,9.85633333334,9.82016666669,9.49125,16.1130833333
822.06,9.43899999999,48.0839583333,46.9703333333,41.2275,7.46608333333,13.0639166666,9.65316666667,9.67533333334,9.33216666668,15.95325
822.36,9.48833333334,48.3887083333,47.4603333333,41.4558333334,7.49883333333,13.3071666667,9.77491666668,9.80025000001,9.48383333334,16.0006666667
822.67,9.361,48.6304166666,47.7473333333,41.6931666667,7.41141666666,13.2476666667,9.73341666667,9.66224999998,9.41591666666,15.94025
822.97,9.13266666668,48.743625,47.9976666667,41.7973333333,7.30491666667,13.3084166667,9.70916666667,9.60275,9.35958333334,15.9718333333
823.27,9.21158333333,49.1565416667,48.3638333333,42.1616666667,7.3615,13.3455833333,9.79025000001,9.66991666667,9.46016666666,16.1899166667
823.58,9.29141666666,49.513625,48.504,42.41575,7.52091666667,13.4823333333,9.78725000001,9.726,9.49608333334,16.2910833333
823.88,9.24258333333,49.3176666666,48.2150833333,42.2511666667,7.482,13.5480833334,9.80924999999,9.64933333335,9.55150000001,16.2531666667
824.18,9.23316666666,49.4295,48.2526666667,42.4328333333,7.524,13.6159166667,9.79891666667,9.63908333333,9.45041666668,16.416
824.49,9.55374999999,50.0745833333,48.97875,43.2336666666,7.8975,14.0578333333,10.2650833333,9.99725000001,9.54591666666,16.903
824.79,9.58466666667,50.1469166667,49.21575,43.3045,8.06525,14.2790833333,10.2681666667,10.04625,9.46383333332,17.0241666667
825.09,9.36200000001,50.0234166667,49.14475,43.0865833333,8.01783333334,14.1835,10.1633333333,9.79758333333,9.30508333334,16.9349166667
825.39,9.15258333334,50.1255833333,49.1739166667,42.9676666667,7.59316666666,13.8578333333,10.0303333333,9.57258333334,9.14916666668,16.7631666667
825.70,8.972,50.1155833333,49.5190833333,43.1974166666,7.52933333333,13.7004166666,9.89733333334,9.48608333333,9.01625000001,16.6996666666
826.00,8.89275,49.8294166667,49.66275,42.9080833333,7.36416666667,13.7355833333,9.95783333333,9.47516666667,8.88891666667,16.4368333333
826.30,9.20366666667,49.8727083333,49.33375,42.823,7.68266666667,13.77375,10.1325833333,9.572,9.17991666667,16.6548333333
826.61,8.96149999999,49.0794583333,49.1544166667,42.1449166666,7.48766666666,13.565,9.96133333334,9.30941666668,9.06433333333,16.2675
826.91,8.32541666668,48.111375,48.5904166667,41.2794166667,6.84008333334,12.97325,9.38324999999,8.62466666667,8.45708333333,15.7323333333
827.21,8.50341666666,48.3964583333,49.0400833333,41.5411666667,7.00108333333,12.9816666666,9.50758333333,8.95283333334,8.57208333333,16.1036666666
827.51,8.3785,48.06175,48.84475,41.3500833333,6.553,12.9953333333,9.18833333332,8.81008333333,8.43608333333,15.746
827.82,8.44641666666,47.9125416667,48.6643333333,41.0386666667,6.49925,13.14075,9.16233333332,8.83166666667,8.52999999999,15.7830833333
828.12,8.03925,47.5974166667,48.09575,40.8725,5.76183333333,12.2915,8.78958333332,8.24558333333,7.88583333334,15.179
828.42,8.31475000001,47.4548333334,48.1014166667,41.1030833333,5.94508333333,12.611,8.92925,8.41183333333,7.93616666667,15.1791666666
828.72,8.69683333334,47.2721666667,47.9669166667,41.4359166667,6.21191666667,13.1065,9.32025000001,8.55916666667,8.04341666667,15.3996666667
829.02,8.6945,46.9115,47.2805,41.263,5.91675,13.11875,9.10866666667,8.16341666667,7.78608333333,15.3760833333
829.33,8.18149999999,46.3382083333,46.2419166667,40.8729166666,5.31633333333,12.5116666667,8.16991666667,7.48133333333,7.28875,14.91
829.63,8.00375,45.8365416667,46.3795833333,40.5999166667,5.02983333333,12.14775,8.00375,7.07266666667,6.47783333333,14.5396666666
829.93,7.973,46.293125,46.5063333333,41.5931666667,4.53816666667,12.23875,7.61258333333,6.67116666667,5.6415,14.541
830.23,7.98133333334,47.0815,46.0626666667,41.97775,3.94558333334,11.8614166667,7.50641666667,6.47508333334,5.39458333333,14.62025
830.54,6.41783333333,46.75025,45.452,40.7498333333,2.24216666667,10.1035,5.58275,4.548,3.78541666667,12.9175
830.84,6.35616666667,46.359,45.4956666667,40.7119166667,2.1315,9.49075000002,5.53616666667,4.16675,3.50116666667,12.4035833333
831.14,5.96966666667,46.0387083333,45.122,40.74525,1.70275,9.27491666668,5.12816666666,3.76608333333,3.33533333333,11.9891666667
831.44,7.55091666666,46.5082916667,45.7453333333,41.3830833333,3.59941666667,11.4926666667,6.56316666667,5.64358333334,5.409,13.76175
831.74,7.21066666667,46.798875,45.6528333334,40.3825833333,3.71,10.9588333333,6.35458333333,6.06916666666,5.1845,13.5749166667
832.04,7.80966666667,47.9641666667,46.4246666667,41.1159166667,5.39,11.8996666667,6.85266666666,7.15058333333,6.35608333333,14.5179166667
832.35,7.20083333333,48.0476666667,46.1375833334,40.7115833333,5.87383333333,11.4518333333,6.68525,7.25991666667,6.2795,14.55375
832.65,7.51575,48.3096666667,46.2105833333,40.9353333334,6.22641666667,11.9103333333,7.38216666667,7.83016666667,7.03616666666,15.4795833333
832.95,7.29533333332,47.616875,45.3801666667,40.7455,5.91366666667,11.9153333333,6.95166666666,7.52925,7.31733333334,15.4824166667
833.25,7.90999999999,48.7544583334,46.4681666667,41.5834166667,6.58483333333,12.7464166667,7.46591666667,8.12508333333,8.27783333333,15.98675
833.55,8.49758333333,48.6625,47.1870833334,41.8309166666,7.34091666667,13.5384166667,8.07041666667,8.49766666667,8.85258333333,16.4036666667
833.85,8.80475,48.8819166667,47.7126666667,42.2274166667,7.42233333333,13.9970833333,8.46083333333,8.30775000001,9.09791666668,16.826
834.16,9.09083333334,49.6844166667,48.3396666667,42.7651666667,7.5505,14.173,8.64266666667,8.25741666666,9.58341666667,17.481
834.46,8.70666666667,49.5824166667,48.3800833334,42.4954166667,6.98566666666,13.63575,8.37766666667,7.79541666667,9.33933333334,17.3688333333
834.76,8.04891666667,49.3695833333,48.6745833334,41.8216666667,6.06425,13.0335,7.82908333334,6.89808333334,8.77300000001,16.809
835.06,8.05375,49.031625,48.8818333333,41.873,6.1235,13.239,7.90075,6.77591666667,9.41158333333,16.953
835.36,7.96333333333,48.6494166667,49.0788333333,41.46425,5.63216666667,12.8769166667,7.9285,6.5465,9.15008333333,16.8061666667
835.66,8.21558333333,47.9755,48.7265,41.2839166667,5.51391666667,12.7945833333,8.03891666667,6.50766666667,9.20949999999,16.5046666667
835.96,8.42916666667,47.841,49.0501666667,41.41125,5.37208333333,12.0609166667,7.70258333333,6.30566666667,8.89208333334,16.2115
836.26,8.30675,48.7834166667,50.321,41.8184166667,4.7415,11.7558333333,7.35291666667,5.82883333333,8.467,15.54375
836.57,8.51599999999,48.2842916666,49.9518333333,41.1189166667,4.94041666667,11.5436666667,8.33341666667,6.34366666667,8.58316666666,15.63825
836.87,9.15933333334,48.875875,50.7736666667,41.7921666667,5.24891666667,11.7523333333,9.30574999999,7.62241666666,9.92275000001,16.4995833333
837.17,8.54933333334,48.54475,50.3865,41.2345,5.12716666666,11.0616666667,8.99266666667,7.98083333333,9.70908333333,15.8255
837.47,8.86558333333,48.5788333333,49.6129166667,40.3966666667,5.99908333333,11.6231666667,9.65166666666,9.38549999999,10.0265,16.1829166667
837.77,11.1276666667,49.431375,49.6168333333,40.9494166667,8.69191666667,13.4765833333,12.19075,11.3624166667,12.20325,17.9400833333
838.07,12.3015,49.5711666667,50.3200833333,41.9610833333,10.2405,14.7466666667,13.6456666666,13.1593333333,13.428,19.1371666667
838.37,10.7339166667,48.9099583333,50.0,41.3216666667,7.67116666667,12.5415833333,11.6031666667,10.5823333333,11.32725,17.6463333333
838.67,9.34825000001,47.43425,48.0130833333,39.8655833333,5.8605,10.7204166667,9.87708333333,8.04741666667,9.81991666666,15.6803333333
838.97,11.4603333334,50.8900833333,51.2865,42.1603333333,6.97183333333,12.3130833333,11.5050833333,9.54533333333,11.0414166667,17.75875
839.27,11.5558333333,51.6412083333,51.07925,42.566,7.62891666666,13.5941666667,12.455,10.0420833333,11.94525,18.3153333333
839.57,11.6550833333,50.6265,49.7959166667,42.5844166667,8.246,13.21375,12.7330833333,10.6061666667,12.5874166667,18.444
839.87,10.7101666667,49.405625,48.9275833333,42.3478333333,7.65216666667,12.2753333333,10.8406666667,10.2753333333,12.145,16.7971666667
840.17,10.148,48.5626666667,47.16875,41.9715833333,6.66375,11.1789166667,9.34966666666,8.81258333332,9.84308333334,15.6940833333
840.47,10.4524166667,47.3295833333,45.948,41.66675,6.18566666666,10.5096666667,9.02058333332,8.64841666667,9.12075,15.36375
840.77,10.8550833333,46.9275833334,46.40575,42.94225,5.73916666667,10.5943333333,9.08691666668,8.07241666667,8.75366666668,15.52175
