wavelength,Back_IriRufm,Belly_IriRufm,Breast_IriRufm,Crissum_IriRufm,Crown_IriRufm,DorTail_IriRufm,Patch10_IriRufm,Patch11_IriRufm,Rump_IriRufm,Throat_IriRufm,WingTip_IriRufm
446.43,26.8286666667,10.2834,16.1274,4.37306666667,2.762,5.59133333333,12.0022666667,34.1478,11.5698422222,3.80553333333,5.70386666667
446.79,26.7418,10.2674666667,16.0739333334,4.35266666667,2.75766666666,5.5698,11.9926,34.0859333333,11.5555866667,3.79053333333,5.68593333333
447.14,26.6496666667,10.2602666667,16.0253333333,4.34286666667,2.74986666667,5.5522,11.9763333333,34.0108666667,11.5397733333,3.7838,5.669
447.50,26.6022666667,10.2696,16.0064,4.35086666666,2.76173333333,5.55793333333,11.9905333333,33.9758666667,11.5509488889,3.797,5.67366666667
447.85,26.5452,10.2757333333,15.9778,4.355,2.76913333333,5.55686666667,11.9949333333,33.9620666667,11.5615444444,3.7946,5.66793333333
448.21,26.4801333333,10.2826,15.9402,4.35426666667,2.7812,5.55866666667,12.0092,33.925,11.5683977778,3.79713333333,5.66646666667
448.56,26.3972666667,10.26,15.8875333333,4.33673333333,2.76546666667,5.53986666667,12.0065333333,33.8706,11.5680711111,3.77673333333,5.64393333333
448.92,26.3103333333,10.2592,15.8582,4.3432,2.7704,5.53533333333,12.0234,33.8182666667,11.5831577778,3.7778,5.6422
449.27,26.2148666667,10.2479333333,15.8004,4.337,2.7666,5.52593333333,12.0333333333,33.7625333333,11.5812511111,3.76433333333,5.6326
449.62,26.0994,10.221,15.7358,4.32573333333,2.75293333333,5.50573333333,12.0298,33.7076,11.5844333333,3.758,5.61913333333
449.98,26.0071333333,10.2050666667,15.6872666667,4.31173333333,2.72613333333,5.4896,12.0336666667,33.6593333333,11.5970288889,3.74553333333,5.60113333333
450.33,25.9131333333,10.2035333333,15.6377333333,4.32553333333,2.7292,5.4912,12.0699333333,33.637,11.6224111111,3.74793333333,5.60506666667
450.69,25.8542,10.2244666667,15.6050666667,4.35713333333,2.73146666667,5.509,12.1124666667,33.6341333333,11.65974,3.768,5.61973333333
451.04,25.757,10.2188666667,15.558,4.3564,2.72753333333,5.5128,12.1302,33.5952,11.6817777778,3.75273333333,5.6198
451.40,25.6610666667,10.2048,15.4972666667,4.36173333334,2.71486666667,5.50726666667,12.1476,33.5822,11.6918777778,3.74713333333,5.616
451.75,25.5623333333,10.1992666667,15.4283333333,4.35913333333,2.69833333333,5.49866666667,12.1679333333,33.5217333333,11.71166,3.741,5.62113333333
452.10,25.4644666667,10.2048666667,15.3876666667,4.3736,2.69026666667,5.5052,12.1991333333,33.4666,11.72564,3.75226666667,5.63946666667
452.46,25.3852666667,10.2053333333,15.3359333333,4.37886666667,2.6962,5.5068,12.2258,33.4337333333,11.7343533333,3.7526,5.6548
452.81,25.3185333333,10.2042666667,15.2902666667,4.38946666667,2.68393333333,5.5154,12.25,33.4268,11.7482422222,3.7522,5.65813333333
453.17,25.2639333333,10.2214,15.2568,4.41866666667,2.6912,5.53813333333,12.2850666667,33.4145333333,11.7769066667,3.77173333334,5.67146666667
453.52,25.2138,10.2608,15.2464666667,4.45486666667,2.71666666667,5.57033333333,12.3452,33.4082666667,11.8194555555,3.81086666667,5.6988
453.87,25.1484666667,10.2783333333,15.22,4.47873333333,2.75373333333,5.59,12.3873333333,33.3896,11.85452,3.83333333333,5.7262
454.23,25.0718,10.2807333333,15.1855333333,4.50413333333,2.75866666667,5.60306666667,12.4144,33.3603333333,11.8790244445,3.84613333333,5.73653333333
454.58,24.9636,10.2696666667,15.1436,4.50706666667,2.7726,5.60993333333,12.4362666667,33.2999333333,11.8955266667,3.85373333333,5.75146666667
454.93,24.9012666667,10.2962,15.1185333333,4.53233333333,2.80033333333,5.6346,12.4941333333,33.2921333333,11.9324644444,3.8836,5.77246666667
455.29,24.8048,10.2923333333,15.0744,4.54606666667,2.82006666667,5.6444,12.5182666667,33.2167333333,11.9434088889,3.89693333333,5.78153333334
455.64,24.7244666667,10.2952,15.0416666667,4.56973333333,2.83866666666,5.65686666667,12.5499333333,33.1621333333,11.9643688889,3.9144,5.79666666667
456.00,24.6230666667,10.2600666667,14.9626,4.5402,2.8036,5.629,12.5364666667,33.0964666667,11.9525177778,3.88446666666,5.7596
456.35,24.4881333333,10.2428,14.8930666667,4.53026666667,2.781,5.61433333333,12.5366,33.0053333333,11.9421355556,3.86693333333,5.73713333334
456.70,24.3524666667,10.2163333333,14.8074666667,4.5138,2.7722,5.5976,12.5354666667,32.9081333333,11.93542,3.84926666667,5.72546666667
457.06,24.2254,10.1908666667,14.7268666667,4.4856,2.75746666667,5.58246666667,12.5336666667,32.8064,11.9312688889,3.83106666667,5.71426666667
457.41,24.0910666667,10.1506,14.623,4.4634,2.73126666667,5.5558,12.5103333333,32.7116666667,11.9101,3.78613333333,5.6974
457.76,23.9904,10.1351333333,14.5514666667,4.47366666667,2.72993333333,5.56153333333,12.5312,32.6368,11.9020666667,3.785,5.69073333333
458.12,23.8927333333,10.1282666667,14.4807333333,4.461,2.72626666667,5.5608,12.5494,32.5540666667,11.8964133333,3.78506666667,5.68586666667
458.47,23.8244666666,10.1372666666,14.4348666667,4.46846666667,2.72613333333,5.56353333333,12.5748666667,32.5161333333,11.9089977778,3.78493333333,5.692
458.82,23.7324666667,10.1121333333,14.3702,4.46053333333,2.7124,5.55333333333,12.5747333333,32.4446,11.9019244444,3.7728,5.6886
459.18,23.6446666667,10.0974666667,14.3178,4.44913333333,2.69826666667,5.54386666667,12.5799333333,32.3752,11.89538,3.76086666667,5.67386666667
459.53,23.5810666667,10.0842,14.2728,4.43706666667,2.68773333333,5.53253333333,12.6082,32.3425333333,11.8895022222,3.74833333334,5.66126666667
459.88,23.4902,10.0712666667,14.2276666667,4.43786666667,2.69726666667,5.53166666667,12.6251333333,32.2668,11.89666,3.74786666667,5.66033333333
460.24,23.4158666666,10.0577333333,14.1835333333,4.4504,2.71133333333,5.53746666667,12.6416,32.19,11.9084866667,3.75533333333,5.66666666667
460.59,23.3682666667,10.0676666667,14.1736,4.46293333333,2.72353333333,5.5502,12.6788666667,32.1566,11.9234555555,3.76866666667,5.67346666667
460.94,23.2959333333,10.0629333333,14.1367333333,4.4786,2.73706666667,5.55086666667,12.7064,32.103,11.9315622222,3.77746666667,5.68066666667
461.29,23.2386666667,10.0638,14.1093333333,4.48966666667,2.7466,5.5568,12.7386,32.0432666667,11.9391888889,3.795,5.69173333333
461.65,23.1455333333,10.0716666667,14.0770666667,4.5046,2.75886666667,5.56073333333,12.7696666667,31.9588,11.9554177778,3.80786666667,5.7042
462.00,23.0615333333,10.0656,14.0459333333,4.52206666667,2.7752,5.57566666667,12.7928,31.8646666667,11.9613266667,3.81873333333,5.71693333333
462.35,22.9462,10.0487333333,13.9802,4.53506666667,2.77973333333,5.57446666667,12.8102666667,31.7498,11.9597377778,3.8272,5.71206666667
462.71,22.8524,10.0646666667,13.9553333334,4.564,2.79826666667,5.59153333333,12.8663333333,31.6845333333,11.98424,3.85246666667,5.7258
463.06,22.7343333333,10.0596,13.8914666667,4.57813333333,2.8012,5.59266666667,12.9004666667,31.5934666667,11.9975844444,3.8554,5.73106666666
463.41,22.6035333333,10.0484,13.8336666667,4.59266666667,2.81533333333,5.6002,12.9130666667,31.4585333333,11.9997244445,3.8712,5.73246666667
463.76,22.5380666667,10.0793333333,13.8107333333,4.6442,2.85346666667,5.64493333333,12.9816,31.4115333333,12.0325466667,3.91386666667,5.78166666667
464.12,22.4341333333,10.0901333333,13.7626666666,4.6576,2.86513333334,5.65833333333,13.0268,31.3545333333,12.0404088889,3.92953333333,5.79106666667
464.47,22.329,10.0903333333,13.7068,4.6844,2.89026666666,5.6706,13.0673333333,31.2550666667,12.0570866667,3.95093333333,5.8172
464.82,22.2216666667,10.0961333333,13.6549333333,4.70853333333,2.902,5.6888,13.1009333333,31.1575333333,12.0681755556,3.96973333333,5.8338
465.17,22.0988666667,10.0868,13.5823333333,4.7008,2.90333333333,5.68806666667,13.1212666667,31.0574,12.0667977778,3.9594,5.81993333333
465.53,22.0049333333,10.0673333333,13.5236666667,4.69473333333,2.89666666667,5.68913333334,13.1216,30.9571333333,12.0533311111,3.95646666667,5.82373333333
465.88,21.8754,10.0562666667,13.4522666667,4.70153333333,2.89926666667,5.68973333333,13.1489333333,30.854,12.0547577778,3.94833333333,5.8188
466.23,21.7723333333,10.0424,13.3938666667,4.69686666667,2.89886666667,5.69506666667,13.1732,30.7470666667,12.0471266667,3.94833333333,5.8134
466.58,21.6552666667,10.0009333333,13.3056666666,4.6662,2.8824,5.6764,13.1784,30.6148666667,12.02656,3.9166,5.79993333333
466.94,21.5517333333,9.96179999999,13.2237333333,4.64286666667,2.86653333333,5.65826666667,13.1678,30.4886666666,12.00628,3.89406666667,5.779
467.29,21.4118,9.92633333333,13.1293333333,4.62386666667,2.84853333333,5.6286,13.1548,30.3676,11.9812333333,3.86326666667,5.75753333334
467.64,21.2788666667,9.87320000001,13.0373333333,4.588,2.81893333333,5.584,13.1322666667,30.2373333333,11.9481666667,3.80826666667,5.72166666667
467.99,21.1872,9.84846666666,12.9731333333,4.58026666667,2.80586666667,5.5768,13.1420666667,30.1402666667,11.9435266667,3.79133333333,5.71366666667
468.35,21.0538666667,9.80826666666,12.8856666667,4.56333333333,2.78526666667,5.561,13.1378666667,30.0230666667,11.9126288889,3.76073333333,5.68086666667
468.70,20.9536,9.78506666667,12.8373333333,4.55246666666,2.79066666667,5.55233333333,13.1598666667,29.9274666667,11.9028333333,3.75126666667,5.6744
469.05,20.8748,9.77059999999,12.7932666667,4.5704,2.80573333333,5.56226666667,13.1992,29.8530666667,11.9174955556,3.7704,5.6878
469.40,20.7566,9.73320000001,12.7056,4.56766666667,2.8062,5.54906666667,13.2071333333,29.7396,11.9158777778,3.75606666667,5.6702
469.75,20.6451333333,9.68666666666,12.6268666667,4.53906666667,2.7744,5.51033333333,13.1962666667,29.6275333333,11.8866377778,3.72146666667,5.64786666667
470.11,20.5480666667,9.67180000001,12.5841333333,4.5478,2.7858,5.514,13.2196666667,29.5267333333,11.8924,3.71833333333,5.66586666667
470.46,20.4568,9.67633333333,12.546,4.582,2.81626666667,5.53166666667,13.2446666667,29.4504,11.91758,3.7516,5.68393333333
470.81,20.3628,9.68239999999,12.5098,4.62166666667,2.85613333333,5.56146666667,13.3014,29.375,11.9421644445,3.77093333333,5.71773333333
471.16,20.2924,9.68946666667,12.4766666667,4.64993333333,2.89173333333,5.60506666666,13.3475333333,29.2718666667,11.9578488889,3.80446666667,5.75113333333
471.51,20.2129333333,9.70486666665,12.4444666667,4.67573333334,2.92033333333,5.64653333333,13.401,29.1828,11.9833488889,3.84593333333,5.77866666667
471.87,20.1051333333,9.68773333333,12.3883333333,4.6888,2.93013333333,5.6458,13.4297333333,29.0564666667,11.9709311111,3.85833333333,5.77766666667
472.22,20.0304,9.69613333333,12.3563333333,4.72093333333,2.957,5.6614,13.4695333333,28.9491333333,11.9896088889,3.89366666667,5.8124
472.57,19.9467333333,9.68593333333,12.3052,4.74613333334,2.97,5.67366666667,13.5016666667,28.8566,12.0100622222,3.90493333333,5.82053333333
472.92,19.8163333333,9.66226666666,12.2422666667,4.7436,2.959,5.65986666667,13.5113333334,28.7048666667,11.9838844445,3.90006666667,5.8082
473.27,19.709,9.64953333334,12.2057333333,4.74753333333,2.95226666667,5.667,13.5369333333,28.6178666667,11.9766733333,3.89793333333,5.812
473.62,19.623,9.63886666667,12.1528666667,4.76353333333,2.97153333333,5.68813333333,13.5711333333,28.512,11.9809044444,3.9188,5.82873333333
473.98,19.522,9.59779999999,12.0809333333,4.74986666667,2.95993333333,5.6716,13.5778666666,28.4052666667,11.9564955555,3.90146666667,5.79586666667
474.33,19.4102,9.57839999999,12.0273333333,4.76673333333,2.96226666667,5.67873333333,13.597,28.2590666667,11.9382933333,3.9038,5.79613333333
474.68,19.3476666667,9.59206666667,12.0063333334,4.78306666666,2.979,5.6958,13.6401333333,28.1783333333,11.9393977778,3.9216,5.8108
475.03,19.2297333333,9.53973333333,11.93,4.7684,2.9422,5.65733333333,13.6447333333,28.0351333334,11.9134622222,3.8962,5.7904
475.38,19.1010666667,9.48646666668,11.851,4.7534,2.91686666667,5.63226666667,13.6470666667,27.896,11.8819355555,3.87613333333,5.75993333333
475.73,18.9954,9.46646666668,11.8087333333,4.76233333333,2.90626666667,5.63066666667,13.6642666667,27.7608,11.8752333334,3.86333333333,5.77033333333
476.08,18.8988666667,9.42353333333,11.7259333333,4.7382,2.87466666666,5.61126666667,13.671,27.6534666667,11.8531333333,3.834,5.74206666667
476.44,18.7956666667,9.40626666667,11.6632666667,4.72966666667,2.8572,5.60213333333,13.6781333333,27.546,11.8330888889,3.80506666667,5.73046666667
476.79,18.7256,9.40400000001,11.6286,4.757,2.87693333333,5.6278,13.7172,27.4532,11.8486488889,3.81246666667,5.751
477.14,18.636,9.39013333332,11.5746,4.776,2.9058,5.633,13.7556,27.3206666667,11.84854,3.82813333333,5.7582
477.49,18.5571333333,9.38326666666,11.5446666667,4.80213333333,2.92133333333,5.65266666667,13.7825333333,27.2170666667,11.8459533333,3.84266666667,5.75713333333
477.84,18.4752666667,9.38006666665,11.5097333333,4.83106666667,2.939,5.66886666667,13.8216,27.0952,11.8458377778,3.86673333333,5.7878
478.19,18.3929333333,9.35793333333,11.4632666667,4.83866666667,2.94553333333,5.67306666667,13.8424,26.9988,11.83288,3.87173333333,5.7966
478.54,18.2658,9.3116,11.3852,4.8216,2.91693333333,5.65726666667,13.8370666667,26.8479333333,11.8023911111,3.86233333334,5.76993333333
478.89,18.1964,9.32773333333,11.3562666667,4.84853333333,2.9308,5.6886,13.8774666667,26.7661333333,11.8185311111,3.8806,5.7884
479.24,18.0632666667,9.27813333334,11.2769333333,4.84053333333,2.91026666667,5.66286666667,13.8656,26.5929333333,11.7717577778,3.8584,5.77586666667
479.60,17.9518,9.25233333335,11.2081333333,4.8414,2.9116,5.66906666666,13.8778666667,26.4688,11.7607622222,3.86326666666,5.7758
479.95,17.8368,9.23706666667,11.1576,4.85626666667,2.9226,5.6784,13.9064666666,26.3157333333,11.7449555555,3.87426666667,5.789
480.30,17.7242,9.20539999999,11.0925333333,4.86673333333,2.92213333333,5.68786666667,13.9224666667,26.1573333333,11.7149355555,3.88726666667,5.79206666667
480.65,17.6074666667,9.15526666667,11.0070666667,4.858,2.9052,5.67946666667,13.9283333333,26.0137333333,11.67706,3.8774,5.78113333333
481.00,17.4807333333,9.11026666665,10.9205333333,4.83786666667,2.87386666667,5.66126666667,13.9367333333,25.8918,11.6414488889,3.86226666667,5.77506666666
481.35,17.3776,9.08259999999,10.8574666667,4.83553333333,2.8592,5.64713333333,13.9732,25.7991333334,11.63802,3.85333333333,5.7732
481.70,17.3147333333,9.06873333333,10.8144,4.83713333333,2.85213333333,5.6506,14.0161333334,25.7501333333,11.6458422222,3.84986666667,5.7676
482.05,17.2538666667,9.0542,10.7664,4.83086666666,2.8372,5.64486666667,14.0752,25.6964666667,11.64512,3.8392,5.75866666667
482.40,17.2165333333,9.05020000001,10.7395333333,4.84166666667,2.841,5.6516,14.1344666667,25.6711333333,11.6563133333,3.84573333333,5.7714
482.75,17.1863333333,9.04780000001,10.7271333333,4.85526666667,2.85213333333,5.65713333333,14.1795333333,25.6484,11.6697111111,3.8554,5.78266666667
483.10,17.1584666667,9.05233333333,10.715,4.8668,2.8578,5.67113333333,14.2192,25.6147333333,11.6792822222,3.86453333334,5.7906
483.45,17.1273333333,9.04513333334,10.6945333333,4.87086666667,2.86113333333,5.67666666667,14.2450666667,25.5588666667,11.6758288889,3.86533333333,5.79093333333
483.80,17.0754666667,9.03006666666,10.6632666667,4.8676,2.85653333333,5.676,14.2543333333,25.4872666667,11.6652444444,3.86093333333,5.7902
484.15,17.0271333333,9.01826666667,10.6416666667,4.86746666667,2.85513333333,5.67186666667,14.2715333333,25.4098,11.6590511111,3.86033333333,5.7882
484.50,16.9758,9.01426666667,10.6236666667,4.8772,2.86333333333,5.67433333333,14.2907333333,25.3339333334,11.6561577778,3.8688,5.79266666666
484.85,16.9212666667,9.00126666666,10.6004666667,4.88546666667,2.86566666667,5.67633333333,14.3149333333,25.2455333333,11.6508444445,3.868,5.79346666667
485.20,16.8563333333,8.98140000001,10.5643333333,4.888,2.86673333334,5.67333333333,14.3336666667,25.1353333333,11.6348955555,3.86746666667,5.79486666667
485.55,16.7672666667,8.95426666667,10.5214,4.888,2.86353333333,5.666,14.3498666667,25.0024,11.6141933333,3.86166666667,5.79333333333
485.90,16.6712666667,8.92726666667,10.4791333333,4.8986,2.86573333333,5.6644,14.3469333333,24.8476666667,11.5849844444,3.8642,5.79613333333
486.25,16.5720666667,8.90073333333,10.4364666667,4.91233333333,2.87446666667,5.66946666667,14.3536,24.6858666667,11.5686911111,3.86886666667,5.8004
486.60,16.4586666667,8.86146666666,10.3690666667,4.91053333333,2.86373333333,5.665,14.3510666667,24.5108666667,11.5271155556,3.86033333333,5.7906
486.95,16.3646666667,8.83846666667,10.3227333333,4.91726666667,2.8728,5.66266666667,14.3566,24.3640666667,11.5099755555,3.8646,5.79466666667
487.30,16.2618,8.80766666667,10.2687333333,4.91553333333,2.867,5.65386666667,14.3523333333,24.2174,11.47714,3.85446666667,5.7908
487.65,16.1874,8.7842,10.2309333333,4.9242,2.86813333333,5.652,14.3573333333,24.0962,11.4573,3.853,5.7888
488.00,16.1062,8.76686666667,10.1866666667,4.9328,2.87206666667,5.65373333333,14.3668,23.9913333334,11.4423244444,3.85246666667,5.79293333333
488.35,16.0175333333,8.73873333333,10.1354666667,4.92406666667,2.861,5.6442,14.3689333333,23.8644,11.4135822222,3.83986666667,5.78633333333
488.70,15.9379333333,8.71533333333,10.0894,4.9246,2.85973333333,5.64033333333,14.3792666667,23.733,11.3931777778,3.83713333334,5.78226666667
489.05,15.8356666667,8.6908,10.0348,4.92193333333,2.85433333333,5.63546666667,14.3845333333,23.5902,11.3638222222,3.8294,5.7742
489.40,15.7396,8.66833333333,9.98313333335,4.9352,2.86193333333,5.64213333333,14.3916,23.4469333333,11.33804,3.834,5.77586666667
489.75,15.6451333333,8.63906666667,9.92673333332,4.93693333333,2.87226666667,5.64246666667,14.4080666667,23.3014666667,11.3216644445,3.83373333333,5.77406666667
490.10,15.5478666667,8.61153333333,9.87226666667,4.93913333333,2.87653333333,5.63593333333,14.4103333333,23.1436666667,11.2869377778,3.83073333333,5.77266666667
490.45,15.4586666667,8.5834,9.82300000001,4.9416,2.8878,5.63033333333,14.4175333333,22.987,11.2650111111,3.82953333333,5.77266666666
490.80,15.3636,8.54833333333,9.7724,4.93886666667,2.88066666667,5.6232,14.4226666667,22.8447333333,11.2306266667,3.81846666667,5.75753333333
491.15,15.2885333333,8.53066666667,9.73539999999,4.94506666667,2.89686666667,5.61986666667,14.4399333333,22.7231333333,11.2162377778,3.8258,5.7516
491.50,15.2164,8.51586666667,9.70406666667,4.9498,2.9074,5.61513333333,14.4563333333,22.6134666667,11.2006711111,3.82966666667,5.751
491.85,15.1417333333,8.47753333333,9.66666666668,4.94786666667,2.90833333333,5.60446666666,14.4580666667,22.4909333333,11.1736533333,3.83033333333,5.74026666667
492.20,15.0888666667,8.4656,9.64326666667,4.9636,2.92373333333,5.61,14.4715333334,22.3936666667,11.1662866667,3.83913333333,5.74213333333
492.55,15.0258,8.45326666667,9.60973333334,4.9736,2.938,5.61393333333,14.4710666667,22.2908,11.1484,3.843,5.74146666667
492.90,14.9700666667,8.431,9.57699999999,4.98406666667,2.95446666667,5.611,14.4651333333,22.1773333333,11.1272555556,3.848,5.74106666667
493.25,14.8853333333,8.39533333333,9.53393333332,4.96853333333,2.9506,5.59153333333,14.4433333333,22.0261333333,11.0879444445,3.8324,5.72526666667
493.60,14.8028,8.37293333333,9.49433333333,4.9686,2.955,5.58093333333,14.4244,21.8763333333,11.05722,3.82906666667,5.718
493.95,14.7106,8.33653333333,9.44293333333,4.96673333334,2.95386666667,5.57386666667,14.4077333333,21.7174,11.0200577778,3.81753333333,5.70446666667
494.30,14.6056666667,8.30573333333,9.39960000001,4.97073333333,2.9606,5.572,14.3954,21.5680666667,10.9855622222,3.8158,5.69333333333
494.65,14.5232666667,8.28826666667,9.35153333333,4.988,2.97653333333,5.57146666667,14.402,21.4203333333,10.9595555556,3.81926666667,5.70093333334
