wavelength,Back_ConTamm,Belly_ConTamm,Breast_ConTamm,Crissum_ConTamm,Crown_ConTamm,DorTail_ConTamm,Patch10_ConTamm,Rump_ConTamm,Throat_ConTamm,WingTip_ConTamm
397.84,9.6474,15.5503333333,13.8009,7.14566666666,10.1668,10.7233333333,20.1858666667,12.1793555556,5.4886,9.13313333332
398.20,9.6602,15.6263333333,13.8490266667,7.16926666667,10.1724,10.7202666667,20.2773333333,12.2241555555,5.47453333333,9.12706666667
398.56,9.69273333335,15.6332666667,13.89306,7.2172,10.2035333333,10.7502,20.3375333333,12.247,5.48706666667,9.12
398.92,9.67399999999,15.6615333333,13.9402733333,7.24919999999,10.237,10.7924666667,20.3932,12.3118444445,5.50566666667,9.16013333332
399.28,9.6642,15.6830666667,13.9712466667,7.26126666667,10.2435333333,10.7477333333,20.4358666667,12.3234222222,5.50413333333,9.16133333334
399.64,9.60966666668,15.7219333333,13.9568733333,7.22220000001,10.2096,10.7194,20.4510666667,12.3010888889,5.43846666667,9.07960000001
400.00,9.54653333335,15.7451333333,13.9311666667,7.19586666667,10.2047333333,10.6465333333,20.471,12.2585111111,5.36773333333,9.03273333333
400.36,9.48860000001,15.7265333333,13.9162333333,7.15986666666,10.1517333333,10.5701333333,20.4320666667,12.1961333333,5.35113333333,8.99346666666
400.72,9.49166666668,15.7542666667,13.9468333333,7.19833333333,10.1764666667,10.5608666667,20.4848666667,12.1881111111,5.34193333333,8.99880000001
401.08,9.57166666668,15.8809333333,14.06982,7.2964,10.3091333333,10.6349333333,20.6060666667,12.2834888889,5.44946666667,9.08333333332
401.44,9.58233333332,15.9053333334,14.1017133333,7.31066666666,10.35,10.6229333333,20.6532666667,12.3097777778,5.43693333333,9.10706666665
401.80,9.61126666666,15.9311333333,14.13142,7.32566666666,10.3698,10.6356666667,20.6532666666,12.2880666667,5.43033333334,9.12260000001
402.16,9.67933333333,16.0369333333,14.2256266667,7.42386666666,10.4793333333,10.7226666667,20.7760666667,12.3877777778,5.51793333333,9.23626666667
402.52,9.74966666667,16.1913333333,14.3300133333,7.4754,10.5759333333,10.7902666667,20.9387333333,12.5053555556,5.59186666667,9.30580000001
402.88,9.74620000001,16.2152666667,14.2965866667,7.43586666667,10.543,10.7444666667,20.9331333333,12.4672444445,5.54913333333,9.27379999999
403.24,9.74360000001,16.279,14.29542,7.42993333334,10.5372666667,10.7502666667,20.9919333333,12.5044222222,5.52093333333,9.24313333334
403.60,9.74033333334,16.2536,14.2976533333,7.42813333334,10.5628,10.7254,21.0265333333,12.4935333334,5.50606666667,9.283
403.95,9.8238,16.3692,14.3972,7.50240000001,10.6474,10.8240666667,21.1408,12.6138888889,5.58846666667,9.35099999999
404.31,9.85873333333,16.3929333333,14.4022266667,7.53286666666,10.6982,10.8448,21.2174,12.6701555555,5.61566666667,9.37393333334
404.67,9.85893333334,16.4393333333,14.4017666667,7.53540000001,10.7041333333,10.8382666667,21.2707333333,12.6967333333,5.6256,9.37599999999
405.03,9.89159999999,16.4842666667,14.4358133333,7.54893333333,10.7117333333,10.8776666667,21.3032,12.7218,5.6304,9.3804
405.39,9.94606666667,16.5634666667,14.502,7.62153333333,10.7684,10.9391333333,21.3906,12.7811777778,5.68266666667,9.42373333335
405.75,9.95826666667,16.6050666667,14.5026266667,7.6378,10.7904666667,10.9478666667,21.4354666667,12.8033777778,5.69133333333,9.43253333333
406.11,9.93326666666,16.5852,14.4782133333,7.59760000001,10.7463333333,10.9192666667,21.4352666667,12.7989333333,5.6586,9.37166666667
406.47,9.95013333333,16.6068,14.52552,7.62326666667,10.7773333333,10.9434666667,21.4616,12.7967111111,5.6762,9.39540000001
406.83,10.0132,16.6983333333,14.59742,7.69686666667,10.8494,10.9961333333,21.5304,12.8614222222,5.7616,9.45860000001
407.19,10.0720666667,16.7614,14.6905666667,7.74386666666,10.9252666667,11.059,21.5874666667,12.8984888889,5.82873333333,9.53259999999
407.55,10.1449333333,16.8684666667,14.7583333333,7.81886666666,10.9898,11.1034666667,21.6575333333,12.9692444444,5.9312,9.55966666667
407.90,10.1320666667,16.8564,14.77364,7.8232,10.9905333333,11.0955333333,21.6529333333,12.9628,5.9564,9.56820000001
408.26,10.1756666667,16.9381333333,14.8297866667,7.87266666667,10.9975333333,11.1357333333,21.7216,13.0126888889,5.99086666667,9.62406666666
408.62,10.28,17.0239333333,14.9358733333,7.9324,11.0938,11.2039333333,21.8347333333,13.0982,6.07046666667,9.71099999999
408.98,10.2511333333,17.0235333333,14.9369866667,7.92013333334,11.072,11.2095333333,21.8182666667,13.0869555556,6.06453333333,9.68766666667
409.34,10.2342,17.0471333333,14.9301866667,7.89133333333,11.0495333333,11.1626,21.8259333333,13.0756888889,6.03073333333,9.64826666665
409.70,10.2524666667,17.0527333333,14.9710466667,7.91066666667,11.0580666667,11.181,21.8846,13.1087777778,6.0518,9.67066666665
410.06,10.2518,17.0876666667,15.0267266667,7.94519999999,11.0702666667,11.1944,21.923,13.1155111111,6.068,9.69820000001
410.42,10.1888666667,17.0488,14.9683266667,7.88320000001,10.988,11.1086666667,21.8918666667,13.0715777778,5.99046666667,9.6218
410.77,10.1590666667,17.0602,14.9756666667,7.85706666667,10.9720666667,11.1138666667,21.9300666666,13.0792888889,5.94886666667,9.59726666667
411.13,10.1644,17.1027333333,15.0055266667,7.87780000001,10.9897333333,11.1046,21.9766666667,13.0993555556,5.952,9.59326666667
411.49,10.1648,17.1569333333,15.05198,7.90506666667,11.0165333333,11.1322,22.0194,13.1202888889,5.9556,9.61139999999
411.85,10.1932666667,17.2095333333,15.0772266667,7.90046666667,11.0280666667,11.1310666667,22.0645333333,13.1374,5.91733333333,9.58293333333
412.21,10.1518666667,17.2052666667,15.0942866667,7.85253333333,11.0283333333,11.1124,22.0702,13.1134222222,5.86993333333,9.52906666667
412.57,10.0003333333,17.1453333333,14.9688733333,7.74946666667,10.9057333333,10.9980666667,21.9522666667,13.0177555556,5.73433333333,9.37366666668
412.92,10.02,17.229,15.00334,7.79553333333,10.9511333333,11.0124666667,22.0408666667,13.0776222222,5.74306666667,9.405
413.28,10.0273333333,17.2479333333,15.0354266667,7.81339999999,10.9602666667,11.0264666667,22.0702,13.07,5.75673333333,9.40993333333
413.64,10.0280666667,17.3133333333,15.0540533333,7.8164,11.0012666667,11.0370666667,22.1358666667,13.1199777778,5.75133333333,9.38786666667
414.00,10.0632,17.3812,15.0832533333,7.82919999999,11.0660666667,11.0744,22.2596,13.1510222222,5.77366666667,9.40593333333
414.36,10.1573333333,17.4876,15.1761933333,7.91539999999,11.1725333333,11.1829333333,22.3632666667,13.2262444445,5.85713333333,9.49166666666
414.72,10.2335333333,17.5728666667,15.2171066667,8.0024,11.2276,11.2546,22.4560666667,13.2969555556,5.9256,9.53166666666
415.07,10.2579333333,17.6507333333,15.23438,8.04226666667,11.2527333333,11.3109333333,22.5152666666,13.3252222222,5.94266666667,9.57273333333
415.43,10.2372,17.6254,15.24,8.01313333334,11.2181333333,11.317,22.5704666667,13.3414666667,5.93046666667,9.54819999999
415.79,10.2298666667,17.6497333333,15.2649066667,8.0316,11.2164,11.33,22.6232666667,13.3447111111,5.95126666667,9.5758
416.15,10.2477333333,17.6848,15.2914866667,8.06693333334,11.2442,11.3521333333,22.681,13.3510666667,5.9776,9.60073333333
416.51,10.2936666667,17.7596,15.3664,8.11913333333,11.2872666667,11.4166,22.7707333333,13.3844444445,6.01426666667,9.654
416.86,10.3114666667,17.8073333333,15.39972,8.14806666667,11.3086666667,11.4558,22.835,13.4102666667,6.0252,9.68586666668
417.22,10.3360666667,17.8821333333,15.4310933334,8.1858,11.3382666667,11.4926666667,22.8952666667,13.4527111111,6.05126666667,9.71206666666
417.58,10.3438,17.9329333333,15.4655066667,8.21153333333,11.3235333333,11.5061333333,22.9323333334,13.4547777778,6.0704,9.72346666667
417.94,10.3668666667,17.9762,15.4874933333,8.243,11.324,11.5202,22.9405333333,13.4868,6.08246666667,9.73226666667
418.29,10.3326,18.0026,15.4809866667,8.24153333334,11.3187333333,11.5043333333,22.9497333333,13.4808666667,6.07826666667,9.72506666666
418.65,10.3290666667,18.0150666667,15.51688,8.25146666666,11.3132,11.493,22.9782666667,13.4932444445,6.08426666667,9.728
419.01,10.3264,18.0266,15.5366466667,8.25673333334,11.3025333333,11.4724666667,22.9884,13.4973555556,6.09306666667,9.73186666665
419.37,10.3603333333,18.0796,15.57294,8.29819999999,11.3526,11.5133333333,23.0436666667,13.5177333333,6.09686666667,9.75359999999
419.73,10.3815333333,18.1142,15.6074,8.31406666667,11.37,11.5198,23.077,13.5370888889,6.1064,9.76839999999
420.08,10.3864666667,18.1374,15.6084133333,8.32380000001,11.3626,11.5123333333,23.0880666667,13.5520666667,6.10113333333,9.74280000001
420.44,10.4059333333,18.1582666667,15.64842,8.34153333333,11.3872666667,11.5237333333,23.1317333333,13.5847777778,6.12433333333,9.76726666667
420.80,10.4002666667,18.1696,15.6647733333,8.34259999999,11.3940666667,11.5048,23.142,13.5801777778,6.12733333333,9.75866666667
421.16,10.4064,18.1954,15.698,8.34473333334,11.4081333333,11.5112666667,23.1933333333,13.5970888889,6.133,9.76473333332
421.51,10.4108,18.2147333333,15.7123533333,8.36273333333,11.4304,11.5178,23.2122,13.6076666667,6.14666666667,9.77786666668
421.87,10.3929333333,18.1978666667,15.7085266667,8.35473333334,11.4148666667,11.491,23.2106666667,13.5837111111,6.12866666667,9.75853333333
422.23,10.4024,18.2205333333,15.71296,8.35560000001,11.4113333333,11.4923333333,23.2278,13.5939333333,6.11553333333,9.74373333333
422.58,10.4086666667,18.2676666667,15.73456,8.3586,11.4266,11.5063333333,23.2772,13.6037777778,6.1142,9.746
422.94,10.398,18.265,15.7301866667,8.34953333334,11.4236666667,11.4942666667,23.3114,13.6079555556,6.0948,9.707
423.30,10.3686666667,18.2806,15.7175866667,8.32253333333,11.3898666667,11.4621333333,23.3048,13.5939111111,6.0768,9.68006666667
423.66,10.3578666667,18.3114666667,15.7016533333,8.32253333333,11.3993333333,11.467,23.3267333333,13.6012666667,6.07486666667,9.66433333334
424.01,10.3723333333,18.3743333333,15.7483533333,8.34219999999,11.4174666667,11.4838,23.3741333333,13.6200222222,6.08786666667,9.68666666667
424.37,10.3778666667,18.4140666667,15.7475933334,8.35813333334,11.4269333333,11.4845333333,23.4142666667,13.6345555556,6.0938,9.682
424.73,10.3970666667,18.4625333333,15.7822866667,8.38166666667,11.4430666667,11.508,23.4724,13.6628888889,6.10966666667,9.68346666667
425.08,10.4037333333,18.4994,15.77568,8.38540000001,11.4399333333,11.4986666667,23.4739333333,13.6638666667,6.0982,9.66319999999
425.44,10.4175333333,18.5509333333,15.8161733333,8.40146666667,11.4615333333,11.5112,23.5163333333,13.6816222222,6.10453333333,9.66406666666
425.80,10.4541333333,18.6381333333,15.86158,8.4302,11.5059333333,11.5542,23.5868,13.7287111111,6.13453333333,9.67526666667
426.16,10.479,18.6828666667,15.9035066667,8.44819999999,11.5272666667,11.57,23.6514,13.7488444444,6.15506666667,9.67906666665
426.51,10.4858666667,18.7418666667,15.9306933333,8.46473333333,11.5434,11.5844,23.6774,13.7668222222,6.16966666667,9.68040000001
426.87,10.5359333333,18.8544,16.0168866667,8.52026666666,11.6164666667,11.6599333333,23.7510666667,13.8146888889,6.22853333333,9.73780000001
427.23,10.5558666667,18.92,16.05194,8.55139999999,11.6389333333,11.6483333333,23.8049333333,13.8376888889,6.25033333333,9.74273333332
427.58,10.5800666667,18.9665333333,16.1049066667,8.5792,11.6576666667,11.6618666667,23.8537333333,13.8518222222,6.25733333333,9.75366666667
427.94,10.6022,18.9944666667,16.1326,8.59806666666,11.7024666667,11.6966,23.9277333333,13.8931333333,6.28393333333,9.7504
428.30,10.5892,19.0372666667,16.1542,8.58686666667,11.6946,11.7036666667,23.9395333333,13.8780222222,6.26033333334,9.71999999999
428.65,10.6014,19.0539333333,16.1634333333,8.57519999999,11.6868,11.6973333333,23.9671333333,13.8757777778,6.2468,9.70313333333
429.01,10.5838,19.0737333333,16.1887066667,8.58333333334,11.6966666667,11.7061333333,24.0196,13.8861555556,6.23713333333,9.69353333333
429.37,10.6062,19.1256,16.22436,8.60093333333,11.7147333333,11.7314,24.0844,13.9279333333,6.24826666667,9.7076
429.72,10.6486666667,19.1895333333,16.2802933333,8.6478,11.7406,11.7506,24.1464,13.9656888889,6.29406666667,9.75133333334
430.08,10.6671333333,19.2467333333,16.3437666667,8.69113333333,11.7729333333,11.7931333333,24.2294666667,14.0196222222,6.3322,9.78740000001
430.44,10.6918666667,19.2944,16.3832933333,8.71266666667,11.8078666667,11.8284,24.3029333333,14.0482222222,6.35,9.7962
430.79,10.7171333333,19.3383333333,16.4013866667,8.75706666666,11.8306,11.8374666667,24.378,14.0959555556,6.37526666667,9.80726666667
431.15,10.7564666667,19.4123333333,16.4632466667,8.79753333334,11.8841333333,11.8961333333,24.4604,14.1518666667,6.40146666667,9.85106666665
431.50,10.7296666667,19.4391333333,16.4672,8.79626666667,11.8790666666,11.8984666667,24.5068,14.1606666667,6.3842,9.83166666666
431.86,10.7199333333,19.4849333333,16.4807333333,8.8202,11.8721333333,11.8822666667,24.5293333333,14.1609777778,6.37626666667,9.86413333333
432.22,10.7385333333,19.5046,16.4961933333,8.82806666666,11.8863333333,11.8879333333,24.5766666667,14.1891555555,6.3892,9.88133333335
432.57,10.7318666667,19.5482666667,16.4973933333,8.82553333333,11.8897333333,11.8826,24.6022666667,14.2054444444,6.39453333333,9.88906666667
432.93,10.7030666667,19.5137333333,16.4833666667,8.79133333333,11.8627333333,11.8554,24.5834666667,14.1755555556,6.36786666667,9.85586666666
433.29,10.6678,19.5052,16.4543133333,8.77086666666,11.8326,11.8282,24.5726,14.1443777778,6.33226666667,9.81433333333
433.64,10.6156666667,19.4851333333,16.4245066667,8.72226666667,11.8100666667,11.7906666667,24.5606,14.1165555555,6.27846666667,9.7574
434.00,10.5766,19.4863333333,16.39538,8.69566666666,11.7894,11.7612666667,24.5523333333,14.0973333333,6.24746666667,9.71706666666
434.35,10.5654,19.4818,16.3794933333,8.67306666667,11.7707333333,11.7294,24.5362666667,14.0812666667,6.23173333333,9.70666666667
434.71,10.5212666666,19.4759333333,16.36666,8.617,11.7203333333,11.6967333333,24.5177333333,14.0436,6.189,9.67439999999
435.07,10.5257333333,19.4976,16.36902,8.62053333333,11.7214666667,11.707,24.5212,14.0446,6.188,9.66013333334
435.42,10.5485333333,19.5472,16.3914066667,8.63460000001,11.7456,11.709,24.5554666667,14.0761111111,6.2158,9.66913333332
435.78,10.5204,19.5420666667,16.36554,8.60453333334,11.7301333334,11.6947333333,24.5565333333,14.0513111111,6.19233333333,9.62533333333
436.13,10.5173333333,19.5855333333,16.3940333333,8.61059999999,11.731,11.6965333333,24.5845333333,14.0492888889,6.183,9.62353333333
436.49,10.5044666667,19.5866666667,16.3999866667,8.61226666667,11.7254,11.7044666667,24.6028,14.0346,6.1702,9.60546666667
436.84,10.5953333333,19.7200666667,16.5023533333,8.70573333333,11.8202,11.7985333333,24.7419333333,14.1365777778,6.25653333333,9.68193333333
437.20,10.6456,19.7969333333,16.5458133333,8.75273333334,11.8796666667,11.8336,24.8272,14.1852,6.31813333333,9.73066666666
437.56,10.6558,19.8528666667,16.5814733333,8.80520000001,11.8984666667,11.8805333333,24.8819333333,14.2170888889,6.334,9.75973333333
437.91,10.7077333333,19.933,16.6474733333,8.85780000001,11.9343333333,11.915,24.9602666667,14.2529777778,6.36653333333,9.80893333334
438.27,10.744,19.9974666667,16.6921133333,8.92220000001,11.9902,11.9549333333,25.0429333333,14.3145111111,6.40106666667,9.85026666667
438.62,10.7608666667,20.0535333333,16.7042,8.95473333334,12.0228666667,11.9762,25.1020666667,14.3308,6.41146666667,9.8516
438.98,10.7619333333,20.0841333333,16.72136,8.95826666666,12.0350666667,11.9863333333,25.1368,14.3352222222,6.43806666667,9.87153333334
439.33,10.7895333333,20.1255333333,16.7576466667,8.97273333334,12.045,12.0022,25.1853333333,14.3388,6.44893333333,9.88713333335
439.69,10.8376,20.212,16.8288866667,9.00426666666,12.0889333333,12.042,25.2597333333,14.3960888889,6.48566666667,9.92513333332
440.04,10.8706,20.2958,16.8806666667,9.05479999999,12.1277333333,12.0729333333,25.3157333333,14.4450666667,6.53453333333,9.95913333333
440.40,10.9151333333,20.3663333333,16.92368,9.10733333333,12.173,12.0918666667,25.3761333333,14.4935777778,6.5762,9.99859999999
440.75,10.9189333333,20.4068666667,16.9437933333,9.11793333333,12.1728666667,12.0802,25.4056,14.4975111111,6.58426666667,10.0032
441.11,10.9158,20.4155333333,16.9632066667,9.11573333333,12.1622,12.0751333333,25.4131333333,14.5128222222,6.5722,9.99380000001
441.47,10.9652,20.4982666667,17.0246,9.13953333333,12.2041333333,12.1024,25.4957333333,14.5571111111,6.61806666667,10.0293333333
441.82,10.9662666667,20.5223333333,17.0359,9.1424,12.2098,12.1091333333,25.517,14.5714666667,6.6134,10.0199333333
442.18,10.9422666667,20.5484,17.0543266667,9.1212,12.1793333333,12.09,25.5392666667,14.5564444444,6.59,9.98953333333
442.53,10.9512666667,20.5822,17.0912133333,9.1188,12.1845333334,12.0859333333,25.5726666667,14.5816888889,6.59586666667,9.9904
442.89,10.9692666667,20.6244666667,17.12258,9.14360000001,12.2097333333,12.0826666667,25.6359333333,14.6072888889,6.589,9.97513333334
443.24,10.9346666667,20.6580666667,17.1299866667,9.14866666667,12.1918,12.0809333333,25.6629333333,14.6050888889,6.5782,9.9612
443.60,10.9252,20.6640666667,17.1293066667,9.15726666666,12.1734666667,12.0618,25.6992666667,14.6004,6.56526666667,9.94333333333
443.95,10.9286666667,20.6780666667,17.1275133333,9.16293333334,12.1903333333,12.0696666667,25.7717333333,14.6205111111,6.57146666667,9.94099999999
444.31,10.9212666667,20.7180666667,17.13394,9.1444,12.1838666667,12.0667333333,25.8068,14.6191111111,6.55666666667,9.92366666666
444.66,10.9142666667,20.7758666667,17.1594933333,9.16759999999,12.1912,12.0753333333,25.8555333333,14.6427555556,6.55866666667,9.9412
445.02,10.9026,20.8215333333,17.1545533333,9.16066666667,12.1755333333,12.0632666667,25.8778,14.6157777778,6.54186666667,9.9268
445.37,10.8446666667,20.7684,17.0792866667,9.11473333333,12.1178666667,12.0053333333,25.8369333333,14.5565555556,6.47473333333,9.87046666667
445.72,10.8231333333,20.7844,17.0787333333,9.09833333333,12.0999333333,11.9908666667,25.8400666667,14.5486888889,6.4584,9.86246666667
446.08,10.8179333333,20.8118666667,17.0969066667,9.11206666666,12.1136666667,11.9925333333,25.8656666667,14.5531111111,6.47306666667,9.88460000001
446.43,10.8111333333,20.8382,17.0962933333,9.11826666667,12.0984666667,11.9874666667,25.8822,14.5516444444,6.46706666667,9.89546666667
446.79,10.8118666666,20.8782666667,17.1131,9.12866666667,12.1044,11.9944,25.9046666667,14.5688444444,6.4862,9.91393333335
447.14,10.8223333333,20.9041333333,17.12976,9.12926666667,12.1138666667,11.9787333333,25.9316,14.5782666667,6.49166666667,9.91206666667
447.50,10.8516666667,20.9794666667,17.1802,9.1622,12.1583333333,12.0189333333,25.9606,14.6229777778,6.52,9.93913333333
447.85,10.8370666666,20.9848666667,17.1886066667,9.14913333333,12.137,12.0004,25.9406,14.6105555556,6.50146666667,9.92086666667
448.21,10.8556,21.0294,17.2416533333,9.18853333333,12.1615333333,12.0206666667,25.9892666667,14.637,6.52626666667,9.94039999999
448.56,10.8616,21.0296666667,17.2488066667,9.18046666667,12.1593333333,12.0036,25.9924,14.6361555555,6.53673333334,9.92546666665
448.92,10.8628666667,21.0461333333,17.27982,9.19493333334,12.1847333333,12.0101333333,26.0190666667,14.6670222222,6.54986666667,9.92093333332
