wavelength,Back_TiaCanm,Belly_TiaCanm,Breast_TiaCanm,Crissum_TiaCanm,Crown_TiaCanm,DorTail_TiaCanm,Patch10_TiaCanm,Rump_TiaCanm,Throat_TiaCanm,WingTip_TiaCanm
396.76,8.8696,12.7340666667,6.14346666667,23.6818666667,8.20293333333,7.26686666667,3.67926666667,8.015,7.50653333333,10.9286
397.12,8.94566666667,12.9032666667,6.23866666667,23.9011333333,8.3072,7.3596,3.76313333333,8.1154,7.57500000001,11.0408
397.48,9.06486666667,13.0381333333,6.32793333333,24.0339333333,8.426,7.44846666667,3.90413333333,8.2506,7.63033333333,11.1774
397.84,9.11986666666,13.1417333333,6.4114,24.1494,8.52073333333,7.5366,3.99306666667,8.31393333334,7.66386666666,11.2518666667
398.20,9.10433333333,13.1506666667,6.4076,24.2396666667,8.51153333333,7.54706666667,3.96746666667,8.30626666667,7.6236,11.252
398.56,9.06500000001,13.1174,6.37993333333,24.3255333333,8.5178,7.52126666667,3.93873333333,8.2726,7.54226666667,11.2638
398.92,9.17586666667,13.2201333333,6.4572,24.5036,8.62286666667,7.6076,4.03286666667,8.36046666667,7.61106666666,11.3767333333
399.28,9.24279999999,13.2882,6.48573333333,24.5991333333,8.67966666667,7.6822,4.08066666667,8.33373333333,7.64473333333,11.5127333333
399.64,9.27433333333,13.3498666667,6.51766666667,24.6305333333,8.6766,7.69006666667,4.1008,8.3274,7.67233333334,11.5522666667
400.00,9.24226666667,13.3719333333,6.48706666667,24.6062666667,8.65586666667,7.66893333334,4.0686,8.30226666667,7.63033333333,11.5188666666
400.36,9.21726666667,13.3618666667,6.4616,24.6012,8.6574,7.63946666667,4.05366666667,8.2696,7.5862,11.5367333333
400.72,9.17126666666,13.3339333333,6.44713333333,24.6365333333,8.61213333333,7.60806666667,3.9794,8.1988,7.51306666667,11.4836
401.08,9.12706666667,13.329,6.4302,24.731,8.572,7.55393333333,3.9118,8.15853333333,7.46586666666,11.4724
401.44,9.07533333334,13.3628666667,6.3448,24.7320666667,8.53833333333,7.48113333333,3.8488,8.07126666667,7.38046666667,11.4529333333
401.80,9.03953333333,13.3409333333,6.26753333333,24.7392,8.48653333333,7.41386666667,3.80666666667,8.0184,7.35493333333,11.4024666667
402.16,8.88846666667,13.2670666667,6.16793333333,24.705,8.39393333333,7.30846666667,3.69513333333,7.8612,7.23646666666,11.3088666667
402.52,8.74619999999,13.1854666667,6.07646666667,24.6789333333,8.28393333333,7.21646666667,3.61293333333,7.76293333333,7.11493333333,11.189
402.88,8.71493333333,13.1586666667,6.067,24.8078666667,8.28413333333,7.20566666667,3.5898,7.74953333333,7.06873333333,11.1927333333
403.24,8.73466666666,13.1954,6.07966666667,24.8826666667,8.3334,7.22866666667,3.642,7.7486,7.06740000001,11.2364666667
403.60,8.73300000001,13.2302,6.09646666666,24.9503333333,8.3312,7.23653333333,3.6516,7.73113333333,7.049,11.2224
403.95,8.74633333334,13.3164,6.13333333333,25.0112666667,8.3862,7.28133333334,3.68953333333,7.7694,7.0806,11.2566666667
404.31,8.75566666667,13.3190666667,6.1466,25.0154,8.4108,7.31093333333,3.7126,7.76346666667,7.05553333333,11.2504666667
404.67,8.7992,13.3484,6.26073333333,25.1296,8.4804,7.38533333333,3.7988,7.823,7.12799999999,11.2918
405.03,8.81193333334,13.4083333333,6.32793333333,25.176,8.535,7.4276,3.856,7.86346666667,7.15166666668,11.3230666667
405.39,8.83526666666,13.4613333333,6.34006666667,25.2142,8.56873333334,7.44646666667,3.91553333333,7.91673333333,7.18546666667,11.3492
405.75,8.90913333333,13.5256,6.4084,25.2569333333,8.63773333333,7.49473333333,3.99033333333,7.97253333333,7.24499999999,11.4175333333
406.11,8.84813333334,13.5118,6.37786666667,25.2242,8.60133333333,7.4458,3.94186666667,7.90873333333,7.18873333333,11.3643333333
406.47,8.86853333333,13.5248,6.4054,25.3058666667,8.62446666667,7.44613333333,3.97706666667,7.9134,7.1848,11.3645333333
406.83,8.91020000001,13.6078666667,6.4592,25.3757333333,8.68893333333,7.50253333333,4.04573333333,7.99106666667,7.24960000001,11.4082
407.19,8.85166666667,13.5318666667,6.4196,25.3645333333,8.65666666667,7.44893333333,4.00306666667,7.9484,7.19879999999,11.3397333333
407.55,8.81300000001,13.5248666667,6.401,25.3762,8.6244,7.41466666667,3.9956,7.93486666667,7.19940000001,11.3118666667
407.90,8.82353333333,13.5624,6.3938,25.3955333333,8.62746666667,7.4112,3.99193333333,7.95566666667,7.19166666667,11.3164666667
408.26,8.84606666667,13.604,6.4358,25.5236666666,8.64553333333,7.43406666667,4.01506666667,7.95566666667,7.18753333333,11.3434
408.62,8.83159999999,13.6152666667,6.4534,25.5666666667,8.66513333333,7.4276,3.99193333333,7.94193333333,7.16853333334,11.3294666667
408.98,8.83133333333,13.6701333333,6.47993333333,25.6738,8.71673333333,7.44093333333,4.01453333333,7.9596,7.19873333333,11.3404666667
409.34,8.91940000001,13.7610666667,6.55593333333,25.7667333333,8.82146666667,7.5386,4.11353333333,8.0486,7.29113333333,11.4077333333
409.70,8.91699999999,13.8089333333,6.5648,25.7946,8.84193333333,7.54413333333,4.11906666667,8.0766,7.3186,11.4228666667
410.06,8.91673333333,13.7921333333,6.54953333333,25.8166,8.8294,7.51506666667,4.09686666667,8.0242,7.2962,11.4284
410.42,9.00626666666,13.8991333333,6.6404,25.9486,8.89913333333,7.58706666667,4.17653333333,8.0692,7.37973333333,11.5436666667
410.77,9.00833333333,13.8900666667,6.61673333333,26.0193333333,8.8964,7.53893333333,4.17133333333,8.0632,7.34293333333,11.5446
411.13,9.0082,13.9138666667,6.595,26.0364666667,8.8824,7.50873333333,4.16926666667,8.0482,7.31600000001,11.5539333333
411.49,9.00293333334,13.9250666667,6.564,26.0307333333,8.88493333333,7.48746666667,4.1596,8.0612,7.30486666666,11.5482666667
411.85,9.04620000001,13.9474,6.5862,26.1276666667,8.90306666666,7.49413333333,4.18033333333,8.08133333333,7.31626666667,11.5879333333
412.21,8.97946666667,13.9192666667,6.54006666666,26.0877333333,8.85493333333,7.43473333333,4.12353333333,8.03306666667,7.2414,11.546
412.57,8.94100000001,13.8923333333,6.49013333334,26.1209333333,8.80773333333,7.37606666667,4.09333333334,7.99486666667,7.18613333333,11.5304
412.92,8.91873333334,13.8959333333,6.47873333333,26.1712666667,8.7858,7.37066666667,4.04993333333,7.96313333333,7.15293333333,11.5301333333
413.28,8.85013333334,13.8424,6.46086666666,26.1722,8.73293333334,7.33513333333,3.98893333333,7.9426,7.09186666668,11.4939333333
413.64,8.77173333334,13.817,6.3944,26.1590666666,8.68966666667,7.28606666667,3.94353333333,7.8862,6.9964,11.4246
414.00,8.82566666667,13.8946666667,6.42753333333,26.2162666667,8.75033333333,7.3418,3.98906666667,7.91726666667,7.0434,11.4856666667
414.36,8.824,13.9082666667,6.4478,26.29,8.7672,7.3388,3.96786666667,7.90193333333,7.00246666667,11.5
414.72,8.77766666666,13.8856666667,6.40586666667,26.2741333333,8.72993333333,7.29066666667,3.90333333333,7.81146666667,6.92619999999,11.4664
415.07,8.72846666668,13.9015333333,6.37726666667,26.2206,8.70173333333,7.2734,3.8934,7.7572,6.87686666667,11.455
415.43,8.80486666667,13.985,6.46066666667,26.3468666666,8.76613333333,7.35293333333,3.99813333333,7.80746666667,6.91766666667,11.5263333333
415.79,8.74646666667,14.0017333333,6.44053333333,26.3504,8.7238,7.32206666666,3.97,7.7452,6.884,11.5003333333
416.15,8.7922,14.0731333334,6.47173333333,26.4099333333,8.75346666667,7.37466666667,4.01366666667,7.78133333333,6.89873333334,11.5429333333
416.51,8.78226666667,14.1021333333,6.454,26.4381333333,8.76353333333,7.34426666667,4.007,7.7402,6.82986666667,11.5172666667
416.86,8.76539999999,14.0988,6.4536,26.497,8.75013333333,7.34266666666,4.01013333333,7.7206,6.79579999999,11.5326
417.22,8.74686666667,14.1323333333,6.49973333333,26.5312666667,8.762,7.38106666667,4.0314,7.72526666667,6.75006666667,11.5314
417.58,8.71080000001,14.1344,6.50786666667,26.519,8.76166666667,7.40113333333,4.06726666667,7.7166,6.75626666667,11.5299333333
417.94,8.69773333333,14.1712,6.51266666667,26.5484666666,8.7662,7.4258,4.1026,7.72246666667,6.74426666667,11.5351333333
418.29,8.69173333334,14.1826666667,6.51306666667,26.5838666667,8.7826,7.44213333333,4.111,7.73473333333,6.71386666667,11.5329333333
418.65,8.64653333333,14.1863333333,6.49633333333,26.5944,8.75233333333,7.41173333333,4.0694,7.70373333333,6.67146666667,11.5442666667
419.01,8.64893333333,14.1879333333,6.522,26.63,8.76433333333,7.4334,4.08126666667,7.71053333333,6.63139999999,11.5592
419.37,8.57166666666,14.1651333333,6.48226666667,26.6326,8.72093333333,7.37853333333,4.04226666667,7.64886666667,6.54006666667,11.5233333333
419.73,8.53900000001,14.144,6.45273333333,26.6431333333,8.6934,7.3758,4.04053333333,7.6136,6.49899999999,11.5270666667
420.08,8.50146666667,14.1181333333,6.42493333333,26.6310666667,8.67846666667,7.33173333333,4.01633333333,7.58226666667,6.45219999999,11.5001333333
420.44,8.47673333333,14.114,6.41713333333,26.6488,8.66793333334,7.32286666667,4.01673333333,7.54866666667,6.43346666667,11.5153333333
420.80,8.45520000001,14.1048,6.38633333333,26.6866666667,8.64466666667,7.2882,3.99,7.4972,6.37166666667,11.5040666667
421.16,8.42986666666,14.0895333333,6.3824,26.7374666667,8.63933333333,7.26633333333,3.95533333334,7.46873333334,6.32793333334,11.5010666667
421.51,8.42286666667,14.0864,6.3922,26.7770666667,8.6184,7.25826666667,3.94406666667,7.438,6.29933333333,11.5033333333
421.87,8.41366666667,14.0835333333,6.37626666667,26.8113333333,8.62153333333,7.2606,3.95033333333,7.41693333333,6.26333333334,11.5009333333
422.23,8.40420000001,14.1089333333,6.3722,26.8437333334,8.63793333333,7.24733333333,3.95333333333,7.41466666667,6.24946666667,11.5057333333
422.58,8.38499999999,14.09,6.36593333333,26.8511333333,8.6382,7.23153333333,3.9542,7.3874,6.23366666666,11.499
422.94,8.38299999999,14.1207333333,6.39053333333,26.8965333334,8.65646666667,7.22866666666,3.96113333333,7.386,6.21153333333,11.4982
423.30,8.37833333333,14.1474,6.4066,26.9342666667,8.6642,7.2528,3.96366666667,7.37926666667,6.19526666667,11.5182
423.66,8.36819999999,14.1562,6.39526666667,26.9558666667,8.6548,7.22726666667,3.9506,7.36433333333,6.1554,11.498
424.01,8.36533333333,14.1869333333,6.4166,27.0097333333,8.67986666667,7.24666666667,3.9716,7.37786666667,6.14980000001,11.5239333333
424.37,8.3634,14.1966666667,6.42473333333,27.0292,8.69413333333,7.25893333333,3.994,7.39066666666,6.14700000001,11.5407333333
424.73,8.32339999999,14.2119333333,6.41313333333,27.0466666667,8.69886666667,7.25413333333,3.98926666667,7.3824,6.13500000001,11.5412666667
425.08,8.31666666667,14.2232666667,6.42446666667,27.0937333333,8.7002,7.25333333333,3.98946666667,7.38733333333,6.12046666666,11.5390666666
425.44,8.32693333333,14.2579333333,6.4426,27.1590666667,8.71733333333,7.2762,4.01166666667,7.38926666667,6.121,11.5696
425.80,8.34220000001,14.2950666667,6.45866666666,27.2302,8.7378,7.3046,4.0296,7.40626666667,6.11926666667,11.5823333333
426.16,8.34386666666,14.3264666667,6.4782,27.2919333333,8.76126666667,7.32706666667,4.05733333333,7.42873333333,6.15379999999,11.6215333333
426.51,8.344,14.3581333333,6.4784,27.3655333333,8.76386666667,7.33206666667,4.06206666667,7.43453333334,6.15219999999,11.6170666667
426.87,8.339,14.3959333333,6.50873333333,27.4439333334,8.79853333333,7.34686666667,4.087,7.4504,6.1666,11.6376
427.23,8.357,14.4302666667,6.53486666667,27.4878,8.82086666667,7.38053333333,4.10313333333,7.48366666667,6.18660000001,11.6589333333
427.58,8.33953333333,14.4454666667,6.53526666667,27.5376,8.81766666667,7.37206666667,4.10173333334,7.46286666667,6.18766666667,11.6576666667
427.94,8.36406666666,14.4914666667,6.5688,27.6149333333,8.8404,7.38686666667,4.14246666667,7.47246666667,6.20646666666,11.6666666667
428.30,8.40746666666,14.5463333333,6.60246666667,27.6828666666,8.8742,7.4118,4.17506666667,7.50146666667,6.25346666666,11.7092
428.65,8.40846666667,14.5485333333,6.6,27.7036,8.877,7.41893333333,4.1702,7.4998,6.25500000001,11.7020666667
429.01,8.42713333333,14.56,6.6244,27.7403333333,8.8974,7.414,4.18666666667,7.51906666667,6.27986666667,11.7260666667
429.37,8.44080000001,14.5835333333,6.62373333333,27.7961333333,8.88026666667,7.41186666667,4.18293333333,7.52933333333,6.26786666666,11.7318666667
429.72,8.47760000001,14.6078,6.6412,27.8014,8.9108,7.4266,4.23073333333,7.56306666667,6.28313333334,11.7641333333
430.08,8.48126666667,14.6248,6.63066666667,27.8434,8.9036,7.40933333333,4.2092,7.558,6.28979999999,11.7624666667
430.44,8.49026666667,14.6646666667,6.6308,27.9196666667,8.92933333333,7.40766666666,4.22146666667,7.5612,6.32560000001,11.7677333333
430.79,8.52059999999,14.7255333333,6.63753333333,27.9936,8.94753333333,7.41246666667,4.21653333333,7.57786666667,6.31653333333,11.7946
431.15,8.5422,14.746,6.62533333333,28.0826,8.9756,7.39406666667,4.1936,7.59446666667,6.3042,11.812
431.50,8.52126666668,14.7480666667,6.60486666667,28.1198,8.97086666667,7.3686,4.17913333333,7.5804,6.28453333333,11.7786
431.86,8.49866666667,14.75,6.5846,28.1608,8.93013333333,7.3454,4.149,7.5644,6.26953333333,11.7578
432.22,8.4998,14.791,6.5784,28.2116666667,8.9234,7.35166666667,4.14466666667,7.55926666666,6.26546666666,11.7608
432.57,8.4748,14.7712,6.5614,28.2132,8.9252,7.34733333333,4.13226666667,7.55026666667,6.25573333334,11.7521333333
432.93,8.45573333333,14.7822666667,6.5654,28.2463333333,8.92786666667,7.31966666667,4.11386666666,7.5362,6.25806666666,11.7382666666
433.29,8.45966666667,14.7658,6.552,28.2734666667,8.919,7.3274,4.11406666667,7.53133333333,6.25740000001,11.7380666667
433.64,8.46686666666,14.7736666667,6.54866666667,28.3042666667,8.90733333333,7.325,4.10973333334,7.52973333333,6.2468,11.7368666667
434.00,8.48406666666,14.7935333333,6.56986666666,28.3320666667,8.9226,7.3434,4.1376,7.5544,6.27793333333,11.7551333333
434.35,8.47146666667,14.7928,6.55493333333,28.3239333333,8.8902,7.3514,4.14313333333,7.55053333333,6.27766666666,11.7402
434.71,8.46966666667,14.7898666667,6.55033333333,28.3445333333,8.87853333333,7.35206666667,4.12406666667,7.5422,6.27840000001,11.7537333333
435.07,8.46560000001,14.8001333333,6.54393333333,28.3584,8.89653333333,7.34606666667,4.12353333333,7.54066666667,6.27160000001,11.7592666667
435.42,8.46233333333,14.7979333333,6.5404,28.3760666666,8.90653333333,7.34206666666,4.1136,7.55453333333,6.2746,11.7578666667
435.78,8.48879999999,14.8534666667,6.5394,28.4506,8.92793333333,7.351,4.10893333333,7.56306666667,6.29453333333,11.7629333333
436.13,8.50700000001,14.8926,6.52566666667,28.5310666667,8.93186666667,7.37113333334,4.10206666666,7.57746666667,6.3076,11.7886666667
436.49,8.53186666667,14.9496,6.55333333333,28.6061333333,8.965,7.388,4.12746666667,7.6268,6.34706666667,11.8366666667
436.84,8.52306666667,14.9772,6.54413333333,28.6578,8.96686666667,7.37473333333,4.12013333333,7.65373333333,6.35140000001,11.8716
437.20,8.53239999999,14.9874666667,6.55073333333,28.7089333333,8.97046666667,7.38973333333,4.13326666667,7.67213333333,6.35993333333,11.8893333333
437.56,8.53433333333,14.9802666667,6.55406666667,28.7358,8.9782,7.38733333333,4.11113333333,7.66833333333,6.3564,11.8865333333
437.91,8.53240000001,14.9949333333,6.553,28.7808,8.99146666667,7.39486666667,4.12833333333,7.68046666666,6.35006666667,11.8764
438.27,8.58513333333,15.0632666667,6.61233333333,28.9106,9.05013333333,7.46306666666,4.1692,7.74113333333,6.40293333333,11.9388
438.62,8.60133333333,15.1102,6.628,28.9961333333,9.0618,7.46673333333,4.17233333333,7.75493333333,6.41693333333,11.9750666667
438.98,8.59080000001,15.1089333334,6.62266666667,29.0114,9.06166666667,7.44053333333,4.16826666667,7.74733333333,6.40246666667,11.9578
439.33,8.58726666667,15.1084,6.63466666667,29.0098666667,9.05566666667,7.4468,4.17546666667,7.74186666667,6.39119999999,11.9524
439.69,8.55686666667,15.102,6.61353333333,28.9974,9.04426666667,7.437,4.1436,7.7056,6.35433333333,11.9119333333
440.04,8.55306666666,15.095,6.611,28.9932666667,9.04153333333,7.43133333333,4.14286666667,7.6928,6.3362,11.8812
440.40,8.54300000001,15.1254,6.61586666666,29.0148,9.04913333334,7.42026666667,4.14133333333,7.69586666667,6.33506666667,11.864
440.75,8.55633333334,15.167,6.62,29.0786666667,9.06733333333,7.4348,4.16593333333,7.7114,6.3556,11.8852
441.11,8.56659999999,15.2084,6.64586666667,29.1237333333,9.09293333333,7.43813333333,4.17173333333,7.73253333333,6.3632,11.9040666667
441.47,8.57339999999,15.2201333333,6.63253333333,29.1123333333,9.0982,7.413,4.1806,7.72753333333,6.36233333334,11.8938666667
441.82,8.57400000001,15.2451333333,6.6444,29.1406,9.10906666667,7.43866666667,4.20006666667,7.73473333333,6.36000000001,11.9024666667
442.18,8.60153333334,15.2772666667,6.6848,29.2024,9.1352,7.47146666667,4.22333333333,7.77253333333,6.3776,11.9437333333
442.53,8.6008,15.3141333333,6.6956,29.2824,9.16393333333,7.48546666667,4.2246,7.783,6.37566666667,11.9597333333
442.89,8.59399999999,15.3374666667,6.69693333333,29.346,9.14866666667,7.47533333333,4.22193333333,7.77473333333,6.34920000001,11.9624
443.24,8.61366666667,15.3921333333,6.73573333333,29.4358666667,9.1778,7.52366666667,4.23686666667,7.78866666667,6.37219999999,12.0087333333
443.60,8.61026666666,15.3917333333,6.73113333333,29.493,9.17333333334,7.51406666667,4.23126666667,7.772,6.34706666667,12.0152666667
443.95,8.61419999999,15.4119333333,6.76493333333,29.5126666667,9.17933333333,7.52026666667,4.25033333333,7.77666666667,6.3338,12.0478666667
444.31,8.61780000001,15.4391333333,6.78513333333,29.555,9.19646666666,7.55333333333,4.27173333333,7.78113333333,6.32546666666,12.0678666666
444.66,8.5772,15.4427333333,6.7772,29.5946666667,9.1654,7.55706666667,4.2682,7.7608,6.28026666666,12.0754
445.02,8.57260000001,15.4448666667,6.7862,29.6258,9.16573333333,7.53726666667,4.28306666667,7.73273333333,6.25966666667,12.0780666667
445.37,8.54940000001,15.4470666667,6.7856,29.6447333333,9.16986666667,7.53633333333,4.29346666667,7.7038,6.24079999999,12.0768
445.72,8.52313333333,15.4174666667,6.75973333333,29.6326666667,9.149,7.514,4.28673333333,7.6626,6.19986666666,12.0588
446.08,8.49966666666,15.4077333333,6.7416,29.6295333333,9.142,7.505,4.28893333333,7.63986666667,6.17906666667,12.0776666667
446.43,8.47086666667,15.3852666667,6.71966666667,29.6314666667,9.118,7.47453333333,4.2764,7.6036,6.13106666667,12.052
446.79,8.43606666667,15.3844666667,6.70226666667,29.6303333333,9.09286666667,7.45686666667,4.26093333333,7.5734,6.09766666666,12.0441333333
447.14,8.39620000001,15.3712666667,6.66446666667,29.6461333333,9.07806666667,7.43853333333,4.2352,7.5316,6.04853333333,12.0078666667
447.50,8.33293333333,15.3346,6.62033333333,29.6154666667,9.021,7.39026666667,4.19813333333,7.46266666667,5.99493333334,11.9786666667
447.85,8.30093333333,15.3228,6.61186666667,29.6396666667,9.02106666667,7.35613333333,4.18586666667,7.42146666667,5.96746666666,11.9542666667
448.21,8.26113333334,15.3246666667,6.58173333333,29.665,9.0062,7.34193333333,4.1578,7.40406666667,5.93460000001,11.9361333333
448.56,8.25286666667,15.334,6.5654,29.6914,8.99026666667,7.33893333333,4.15573333333,7.39066666667,5.90626666667,11.9254666667
448.92,8.26486666667,15.3856,6.59633333333,29.7556,9.0194,7.344,4.16726666667,7.40913333333,5.91666666667,11.9609333333
449.27,8.28746666667,15.4245333333,6.62313333333,29.8182,9.056,7.37213333333,4.1942,7.43053333333,5.92233333334,11.9770666667
449.62,8.28873333334,15.4565333333,6.6514,29.8896,9.08353333333,7.39406666667,4.21853333333,7.4488,5.92986666666,12.0050666667
449.98,8.33239999999,15.5024666667,6.6876,29.9364,9.13593333333,7.44053333333,4.27786666667,7.46026666666,5.9524,12.0387333333
