wavelength,Back_TriMelm,Belly_TriMelm,Breast_TriMelm,Crissum_TriMelm,Crown_TriMelm,DorTail_TriMelm,Patch10_TriMelm,Rump_TriMelm,Throat_TriMelm,WingTip_TriMelm
415.43,5.20933333333,19.1668,11.1008,14.0996666667,5.02793333333,5.8954,2.80873333333,5.37713333333,25.4971333333,6.90466666667
415.79,5.22673333333,19.2605333333,11.1789333333,14.1518666667,5.00413333333,5.89686666667,2.79973333333,5.38146666667,25.5987333333,6.90986666667
416.15,5.25506666667,19.3878666667,11.2665333333,14.2486666667,5.0134,5.93833333333,2.82213333333,5.4418,25.7029333333,6.9146
416.51,5.29126666667,19.5484666667,11.3676666667,14.3204,5.02033333333,5.95026666667,2.85586666667,5.506,25.8033333333,6.9426
416.86,5.3588,19.6862,11.4774,14.3978666667,5.0094,5.9942,2.89453333333,5.54126666667,25.9380666667,6.9852
417.22,5.45973333333,19.844,11.6226666667,14.5015333333,5.06013333333,6.063,2.97673333333,5.63293333333,26.0554666667,7.04613333333
417.58,5.4906,19.9487333333,11.7148,14.5435333333,5.07086666666,6.09273333333,3.01653333333,5.66553333333,26.1379333333,7.06353333333
417.94,5.49,20.0140666667,11.7706,14.5904,5.04886666667,6.10226666667,3.02553333333,5.67853333333,26.1643333333,7.04233333333
418.29,5.44433333333,20.0391333333,11.7823333333,14.5634666667,4.97486666667,6.03926666667,2.98373333333,5.6316,26.1891333333,6.99593333333
418.65,5.43693333333,20.0817333333,11.8130666667,14.5644,4.932,6.01966666667,2.9712,5.61553333333,26.2620666667,6.97366666667
419.01,5.443,20.1531333333,11.8611333333,14.588,4.89026666667,5.99546666667,2.9608,5.62426666667,26.3168,6.94686666667
419.37,5.45953333333,20.2138666667,11.9351333333,14.6247333333,4.88633333333,5.98273333333,2.9748,5.63733333333,26.3677333333,6.9474
419.73,5.4628,20.2911333333,11.9915333333,14.6674,4.879,5.9864,2.971,5.6344,26.4598,6.94726666666
420.08,5.44306666667,20.3618,12.0246666667,14.6862666666,4.83706666667,5.952,2.94706666667,5.62353333333,26.5188,6.91393333333
420.44,5.4126,20.4347333333,12.0462,14.6932,4.79013333333,5.90766666667,2.9032,5.60506666667,26.5778,6.8696
420.80,5.42133333334,20.5342666667,12.1029333333,14.7497333333,4.77046666667,5.8902,2.90266666667,5.6216,26.6902666667,6.86306666667
421.16,5.4654,20.6228666667,12.1726666667,14.7845333333,4.76553333333,5.88706666667,2.92353333333,5.63786666667,26.7821333333,6.88926666667
421.51,5.4996,20.7326666667,12.259,14.8493333333,4.76526666667,5.8964,2.93833333334,5.6702,26.8787333333,6.9082
421.87,5.51853333333,20.8364666667,12.34,14.9092666667,4.7586,5.92226666667,2.9474,5.69746666667,26.9446666667,6.92286666667
422.23,5.5114,20.9322666667,12.3896666667,14.9441333333,4.73746666667,5.90626666667,2.92753333333,5.69773333333,27.0207333333,6.91893333333
422.58,5.50253333333,21.0316666667,12.4522666667,14.9742,4.7026,5.90373333333,2.91173333333,5.6958,27.1208,6.9134
422.94,5.51926666667,21.1089333333,12.5206,15.0044,4.68566666667,5.89793333333,2.90666666667,5.71493333333,27.1964,6.90793333333
423.30,5.538,21.2028,12.6056666667,15.0528666667,4.6932,5.90506666667,2.91933333333,5.73893333334,27.2668,6.91326666667
423.66,5.56493333333,21.3126,12.6970666667,15.1164,4.68706666667,5.91946666667,2.936,5.76166666667,27.3807333333,6.936
424.01,5.58673333333,21.3965333333,12.7712,15.1473333333,4.67773333334,5.93593333333,2.9326,5.7688,27.4475333333,6.94006666667
424.37,5.5926,21.4849333333,12.8624,15.2002,4.6788,5.944,2.94093333333,5.79826666667,27.5221333334,6.95446666667
424.73,5.60033333333,21.5714,12.9361333333,15.2478,4.68093333333,5.94886666667,2.94993333333,5.81886666667,27.6188666667,6.956
425.08,5.60793333333,21.6618,12.9956666667,15.2882,4.67553333333,5.94393333333,2.9486,5.82606666667,27.6952666667,6.95353333333
425.44,5.66226666667,21.7594,13.1114,15.3542666667,4.7338,6.01093333333,3.00473333333,5.87566666667,27.7912,7.00493333333
425.80,5.69793333333,21.8509333333,13.1866666667,15.4248666667,4.761,6.02813333333,3.0258,5.9062,27.8715333333,7.0208
426.16,5.6986,21.952,13.255,15.4600666667,4.7498,6.01546666667,3.01973333333,5.89813333333,27.9555333333,7.01593333333
426.51,5.73953333333,22.0568666666,13.3474,15.5337333333,4.7778,6.03986666667,3.04266666667,5.94433333333,28.0768666667,7.0568
426.87,5.78326666667,22.1918,13.4584,15.5934666667,4.82713333333,6.06753333333,3.0736,5.98626666667,28.1916666667,7.0846
427.23,5.8134,22.2992,13.5514666667,15.6780666667,4.85546666667,6.08093333333,3.10086666667,6.02453333333,28.2749333333,7.113
427.58,5.83713333333,22.4248,13.6209333333,15.7484,4.87573333333,6.1034,3.11186666667,6.05366666667,28.3978,7.12266666667
427.94,5.8878,22.5409333333,13.7151333333,15.8251333333,4.90693333333,6.13793333334,3.1292,6.0774,28.4678666667,7.1518
428.30,5.93546666667,22.6332666667,13.8189333333,15.8978666667,4.9368,6.14466666667,3.148,6.12853333333,28.5794,7.17153333333
428.65,5.91666666667,22.7262666667,13.8816666667,15.9413333333,4.88933333334,6.09686666667,3.11706666667,6.10433333334,28.6712,7.12673333333
429.01,5.95926666667,22.8803333333,14.0056666667,16.0112,4.89726666667,6.1244,3.13906666667,6.15446666667,28.8290666667,7.14293333333
429.37,5.98713333333,22.98,14.0998666667,16.0893333333,4.92013333333,6.1592,3.16333333333,6.2058,28.9122666667,7.16253333333
429.72,5.976,23.0452,14.1592666667,16.0944666667,4.9024,6.1376,3.13826666667,6.1872,28.9696,7.12526666667
430.08,5.9364,23.0801333333,14.1773333334,16.1042666667,4.85553333333,6.09266666667,3.106,6.17173333333,28.9926,7.08686666667
430.44,5.91206666667,23.1653333333,14.2234,16.1129333333,4.83153333333,6.06026666667,3.06313333333,6.13806666666,29.0674,7.04753333333
430.79,5.8954,23.1956,14.2863333333,16.1215333333,4.80266666667,6.009,3.0352,6.11213333333,29.108,7.00566666666
431.15,5.876,23.2828666667,14.3553333333,16.1348,4.78193333333,5.96746666667,3.0116,6.11086666667,29.1934,6.97413333333
431.50,5.85953333333,23.3786666667,14.4240666666,16.1667333333,4.77553333333,5.94986666667,2.98666666667,6.105,29.3084666667,6.95373333333
431.86,5.91786666667,23.5116,14.5263333333,16.2548,4.82286666667,5.9774,3.00513333333,6.16393333333,29.4242,6.9896
432.22,5.90266666667,23.6072,14.5815333333,16.2824,4.8258,5.96393333333,2.993,6.15046666667,29.4859333333,6.98906666667
432.57,5.90206666667,23.6847333333,14.6446,16.3198,4.81766666667,5.9482,2.98466666667,6.14913333333,29.5334,6.9782
432.93,5.9034,23.7669333333,14.7029333333,16.366,4.81733333333,5.9402,2.97646666667,6.15233333333,29.6114666667,6.97846666667
433.29,5.92033333333,23.8465333333,14.7756,16.4234,4.838,5.95266666667,2.9784,6.1566,29.7020666667,6.99786666667
433.64,5.9466,23.9093333333,14.8568,16.472,4.86246666667,5.9602,2.98733333333,6.18913333333,29.7926666667,7.0066
434.00,5.97266666667,24.0102,14.9352,16.5376666667,4.89586666667,5.99946666667,3.01406666667,6.22086666667,29.8765333333,7.04793333333
434.35,5.98046666667,24.0611333333,14.9865333333,16.5686,4.9226,6.01726666667,3.03013333333,6.23053333333,29.9191333333,7.05726666667
434.71,6.02606666667,24.1689333333,15.0624666667,16.6352666666,4.9604,6.04613333333,3.0776,6.26326666667,29.9715333333,7.08593333333
435.07,5.99306666667,24.1936,15.0960666667,16.6336,4.95126666667,6.0244,3.06653333333,6.2588,30.02,7.06513333333
435.42,6.0272,24.2446666667,15.1730666667,16.6948666667,4.9884,6.0404,3.08986666667,6.2918,30.0785333333,7.0854
435.78,6.04213333333,24.3374,15.2335333333,16.7478666667,5.02093333333,6.0464,3.10413333333,6.2998,30.1721333333,7.08993333333
436.13,6.06846666667,24.4106666667,15.3277333333,16.8058666667,5.04593333333,6.0506,3.12613333333,6.32646666667,30.2458,7.10473333333
436.49,6.07486666667,24.4862,15.4033333333,16.848,5.0544,6.05566666667,3.12833333333,6.33766666667,30.3112,7.0894
436.84,6.09193333333,24.5884,15.4802,16.9175333333,5.07506666667,6.0678,3.14553333333,6.37033333334,30.3786666667,7.10593333334
437.20,6.10186666667,24.6892666667,15.5418666667,16.9476666667,5.0778,6.05453333333,3.1138,6.3732,30.4418666667,7.07353333333
437.56,6.14366666667,24.8417333334,15.6528,17.0396,5.10373333333,6.0796,3.12893333333,6.40826666667,30.5746,7.0974
437.91,6.135,24.9144,15.7266666667,17.079,5.10126666667,6.0652,3.11706666666,6.40386666667,30.6632,7.09186666667
438.27,6.17553333333,25.0353333333,15.8206666667,17.147,5.13366666667,6.07953333333,3.1336,6.41906666667,30.7314,7.11453333334
438.62,6.19213333333,25.1273333333,15.9045333333,17.1942,5.13846666667,6.077,3.14313333333,6.43733333333,30.8130666667,7.12
438.98,6.19246666667,25.2152,15.9776666667,17.2442666667,5.1334,6.06873333333,3.14033333333,6.44693333333,30.9086666667,7.09966666667
439.33,6.21473333333,25.3148,16.0352666666,17.3022666667,5.147,6.08126666667,3.15086666667,6.4704,30.9822,7.10166666667
439.69,6.22886666667,25.3784666667,16.0914,17.3494,5.14373333333,6.084,3.15333333333,6.49153333333,31.0366,7.08993333333
440.04,6.23593333333,25.4099333333,16.1483333333,17.3787333333,5.12133333333,6.08113333334,3.156,6.48986666667,31.0872,7.08766666667
440.40,6.2382,25.4597333333,16.2130666667,17.4218666666,5.12466666667,6.08393333333,3.1688,6.49573333333,31.1422666667,7.0864
440.75,6.21333333333,25.4656666667,16.2312,17.4408,5.08153333333,6.0398,3.1356,6.47726666667,31.1514,7.0424
441.11,6.20866666667,25.494,16.2466,17.4583333333,5.06006666667,6.02113333333,3.11526666667,6.47313333333,31.1863333333,7.02106666667
441.47,6.21486666667,25.5534,16.3040666667,17.4994666666,5.04073333333,6.0208,3.11146666667,6.48033333333,31.2552666667,7.01413333333
441.82,6.25026666667,25.6536666667,16.3768,17.5788666667,5.05406666667,6.04406666667,3.11833333333,6.5086,31.3582,7.02753333333
442.18,6.28453333333,25.7446,16.4646,17.6476666667,5.05946666666,6.0638,3.13513333333,6.53213333333,31.439,7.06886666667
442.53,6.3018,25.8176666667,16.5243333333,17.6874666667,5.0384,6.06693333333,3.13353333333,6.54013333333,31.4879333333,7.06693333333
442.89,6.33793333333,25.9442,16.6254666667,17.7642,5.0464,6.07466666667,3.15153333333,6.55326666667,31.6101333333,7.10233333333
443.24,6.36153333333,26.0981333333,16.726,17.8510666667,5.04486666667,6.0846,3.15146666667,6.5734,31.7566666667,7.13346666667
443.60,6.389,26.2376666667,16.8164666667,17.9482666667,5.03133333333,6.08453333333,3.17113333333,6.60886666666,31.8962,7.1716
443.95,6.42813333333,26.3572666667,16.9292666667,18.0344,5.04173333333,6.14186666667,3.21366666667,6.65433333333,32.0260666666,7.22633333333
444.31,6.44246666667,26.4438666667,17.0141333333,18.0922666667,5.02306666667,6.157,3.2224,6.67326666667,32.0807333333,7.23606666667
444.66,6.4282,26.5182666667,17.0644,18.1273333333,4.96693333333,6.13306666667,3.2102,6.66426666667,32.1474666667,7.2152
445.02,6.39573333333,26.5420666666,17.1021333333,18.1272,4.91073333333,6.1,3.19313333333,6.63286666667,32.1580666667,7.18193333333
445.37,6.4008,26.5886,17.1468666667,18.1635333333,4.88833333333,6.08746666667,3.1892,6.63893333333,32.2108666667,7.17393333333
445.72,6.39373333333,26.6502,17.2021333333,18.2076666667,4.87133333333,6.08486666667,3.1894,6.64146666667,32.2762666667,7.18033333333
446.08,6.39653333333,26.7018,17.2478666667,18.2301333333,4.8362,6.075,3.17966666667,6.65386666667,32.3124,7.16733333333
446.43,6.38253333333,26.7053333333,17.2671333333,18.2268,4.80573333333,6.05286666667,3.16966666667,6.63366666666,32.3048,7.1262
446.79,6.3832,26.7331333333,17.3047333333,18.2491333333,4.7896,6.05346666667,3.17026666667,6.63046666667,32.3568,7.11593333333
447.14,6.392,26.7832,17.3451333333,18.2817333333,4.78433333333,6.0398,3.16966666667,6.64433333334,32.4003333333,7.111
447.50,6.41733333333,26.8686,17.4190666667,18.3567333333,4.78466666667,6.052,3.18926666667,6.66433333333,32.4852666667,7.13306666667
447.85,6.45373333333,26.9442,17.4959333333,18.419,4.8088,6.08086666667,3.21246666667,6.69666666667,32.5564,7.15833333334
448.21,6.49213333333,27.0523333333,17.5872666667,18.5096,4.83133333333,6.10613333333,3.242,6.73933333333,32.663,7.19226666667
448.56,6.5264,27.1338,17.6732,18.5752,4.8492,6.1418,3.26126666667,6.77366666667,32.7466,7.2208
448.92,6.56346666667,27.2374,17.7860666667,18.6624,4.86173333333,6.1654,3.275,6.81893333334,32.8572666667,7.229
449.27,6.54593333333,27.2639333333,17.8198666667,18.7090666667,4.84693333333,6.14786666667,3.26593333333,6.7994,32.8938,7.21246666667
449.62,6.5622,27.3444,17.8796666667,18.7781333333,4.84086666667,6.1462,3.26946666667,6.82293333333,32.9734,7.22453333333
449.98,6.5628,27.4004,17.9312,18.8174666667,4.8142,6.1378,3.25766666667,6.8268,33.0216,7.20253333333
450.33,6.57933333333,27.5276,18.0348,18.8925333333,4.80646666667,6.14606666667,3.25973333333,6.83893333333,33.1378,7.19053333333
450.69,6.58626666667,27.6136,18.1010666667,18.9318,4.78253333333,6.12353333333,3.2276,6.83753333333,33.2392,7.1642
451.04,6.5898,27.658,18.14,18.9738,4.7694,6.1102,3.22386666667,6.85,33.2961333333,7.15113333334
451.40,6.5628,27.715,18.1610666667,18.9835333333,4.7162,6.08446666667,3.18133333333,6.82473333333,33.3557333333,7.11206666667
451.75,6.53646666667,27.7617333334,18.1822,19.0038666667,4.68066666667,6.04793333333,3.1654,6.79826666667,33.3805333333,7.08773333333
452.10,6.526,27.7861333333,18.1957333333,19.0214,4.6458,6.03633333333,3.15453333333,6.7704,33.4385333333,7.07573333333
452.46,6.55653333333,27.8835333334,18.2882666667,19.0734666667,4.65193333333,6.06606666667,3.16993333333,6.8092,33.5239333333,7.0938
452.81,6.58266666667,27.9692666667,18.3701333333,19.1334666667,4.67893333333,6.0926,3.1976,6.8318,33.5924,7.10586666667
453.17,6.6398,28.0707333333,18.4760666667,19.2264,4.72306666667,6.14433333333,3.24833333334,6.88346666667,33.6785333333,7.14526666667
453.52,6.6238,28.0526,18.4687333333,19.2356666667,4.6914,6.11226666667,3.22813333333,6.84906666667,33.6619333333,7.13273333333
453.87,6.64046666667,28.1519333333,18.5760666667,19.3245333333,4.71553333333,6.13893333333,3.26573333333,6.8828,33.7543333333,7.15873333333
454.23,6.6528,28.2316666667,18.6327333333,19.3876666667,4.71633333333,6.14686666667,3.2852,6.89586666667,33.8026,7.18133333333
454.58,6.66213333333,28.2500666667,18.6901333333,19.4163333334,4.7266,6.1362,3.3012,6.89793333333,33.8139333333,7.18713333333
454.93,6.68066666667,28.326,18.7698666667,19.4841333333,4.733,6.154,3.311,6.9152,33.9033333333,7.1856
455.29,6.67933333333,28.3972666667,18.8264,19.5312,4.74413333334,6.1472,3.30273333333,6.9112,33.9565333333,7.20393333333
455.64,6.67453333333,28.4569333333,18.8840666667,19.5772666667,4.74953333333,6.12753333333,3.29653333333,6.90913333333,34.0108,7.20393333333
456.00,6.7052,28.5440666667,18.9800666667,19.6554666667,4.76333333333,6.1374,3.29986666667,6.94273333333,34.1049333333,7.2312
456.35,6.68793333333,28.6036666667,19.0242666667,19.6820666667,4.75053333333,6.10733333333,3.26666666667,6.93066666667,34.145,7.21306666667
456.70,6.71826666667,28.7248666667,19.1363333333,19.777,4.77833333333,6.12146666667,3.28613333333,6.9698,34.2786,7.24446666667
457.06,6.74133333333,28.7898666666,19.1776,19.8196,4.80253333333,6.1314,3.2816,6.98053333333,34.3215333333,7.26866666667
457.41,6.73393333333,28.8791333333,19.2642,19.8839333333,4.80726666667,6.12146666667,3.25446666667,6.99106666667,34.4366,7.26406666666
457.76,6.76713333333,28.9702,19.3258666667,19.9434,4.8422,6.13073333333,3.2596,7.0116,34.4903333333,7.28166666667
458.12,6.78466666667,29.03,19.3810666667,19.9810666667,4.86713333333,6.1336,3.2608,7.03886666667,34.5309333333,7.28073333333
458.47,6.80293333333,29.0928,19.4354666667,20.0328,4.87926666667,6.12386666667,3.25713333333,7.06126666667,34.5683333333,7.27426666667
458.82,6.81553333333,29.1340666667,19.4728666667,20.0852666667,4.90073333333,6.12373333333,3.2624,7.06933333334,34.6204666667,7.27946666667
459.18,6.8064,29.1362,19.4735333333,20.0881333333,4.89866666666,6.113,3.26433333333,7.06146666667,34.6142666667,7.26293333333
459.53,6.80566666667,29.1642666667,19.4978666667,20.1229333333,4.9064,6.0998,3.25866666667,7.05693333333,34.6390666667,7.26506666667
459.88,6.78893333333,29.1886666667,19.5052,20.1248,4.91066666667,6.08226666667,3.24166666667,7.04913333333,34.6284666666,7.2472
460.24,6.76873333333,29.2026,19.5187333333,20.1354,4.9064,6.05306666667,3.2174,7.03386666667,34.6565333334,7.22006666667
460.59,6.76873333333,29.2392666667,19.5431333333,20.1598,4.91233333333,6.03986666667,3.20566666667,7.0198,34.6788666667,7.197
460.94,6.7826,29.3134,19.606,20.2238,4.94333333333,6.05326666667,3.21506666667,7.04113333333,34.7647333333,7.19246666667
461.29,6.78773333333,29.3892,19.6661333333,20.2836,4.96066666667,6.0404,3.20906666667,7.04246666667,34.8414666667,7.19626666667
461.65,6.78786666667,29.4666,19.742,20.3427333334,4.9872,6.046,3.21546666667,7.04133333333,34.9342,7.1836
462.00,6.81253333333,29.5812666667,19.8351333333,20.419,5.0354,6.0654,3.2408,7.06213333333,35.0502666667,7.20033333333
462.35,6.81553333333,29.6868666667,19.9325333333,20.5002,5.08006666667,6.07773333333,3.23046666667,7.07006666667,35.1832666667,7.19753333333
462.71,6.83913333333,29.8102,20.0448,20.5911333333,5.14286666667,6.09566666667,3.24906666667,7.0952,35.3109333333,7.20733333333
463.06,6.88413333333,29.9052,20.1462,20.6813333333,5.21746666667,6.12606666667,3.2834,7.1176,35.3994666667,7.23073333333
463.41,6.91233333333,30.0209333333,20.2575333333,20.7715333333,5.276,6.14666666667,3.31613333333,7.1412,35.5131333333,7.25453333333
463.76,6.945,30.1152,20.3674666667,20.8530666667,5.35686666667,6.18493333333,3.34773333333,7.17446666667,35.5946,7.28786666667
464.12,6.94366666667,30.1647333333,20.4256666667,20.9280666666,5.38073333333,6.1828,3.33653333333,7.17646666667,35.6651333333,7.30393333333
464.47,6.9198,30.2116,20.4674666667,20.9774666667,5.41613333333,6.16786666667,3.32213333333,7.15133333333,35.7134666667,7.28973333333
464.82,6.9238,30.2585333333,20.4969333333,21.0166666667,5.45853333334,6.15226666667,3.32153333333,7.15933333334,35.7295333333,7.2806
465.17,6.92226666667,30.2837333333,20.5237333333,21.0432666667,5.50366666666,6.1424,3.3014,7.1526,35.7520666667,7.2714
465.53,6.93846666667,30.3665333333,20.5558,21.1039333333,5.55893333333,6.12626666667,3.294,7.1546,35.7715333333,7.28193333333
465.88,6.9106,30.3886,20.5802666667,21.1125333333,5.57293333333,6.1068,3.2584,7.1312,35.7827333333,7.2554
466.23,6.9166,30.4464,20.6346666667,21.1729333333,5.61333333333,6.1076,3.24266666667,7.13593333333,35.9107333333,7.2518
466.58,6.932,30.4856666667,20.6863333333,21.2262,5.6738,6.10613333333,3.25173333333,7.1446,35.9606666667,7.2456
466.94,6.93246666667,30.5418666667,20.7306,21.2779333334,5.70546666667,6.10673333333,3.2462,7.14373333333,36.0136,7.23913333333
467.29,6.95193333333,30.6310666667,20.8192,21.3434666667,5.7772,6.122,3.27233333333,7.1744,36.096,7.25606666667
467.64,7.02433333333,30.7062,20.9165333333,21.4442666667,5.8762,6.1688,3.34246666667,7.24726666667,36.1730666667,7.31333333333
467.99,7.0634,30.816,21.0404666667,21.553,5.96653333333,6.20166666667,3.3786,7.30006666667,36.3118666667,7.37146666667
468.35,7.0764,30.9046,21.1258,21.6262,6.00766666667,6.21666666667,3.39333333333,7.33206666667,36.3715333333,7.3736
468.70,7.1084,30.9769333334,21.2262666667,21.7044666667,6.06553333333,6.2498,3.42266666667,7.38753333334,36.4824,7.40413333333
469.05,7.15986666667,31.0912666666,21.3250666667,21.8116666667,6.15206666667,6.26113333333,3.46493333333,7.4372,36.6042,7.43593333333
469.40,7.17833333333,31.1684,21.4040666667,21.8884666667,6.21426666667,6.2834,3.4952,7.48586666667,36.6490666667,7.46466666666
