wavelength,Back_GeoMagm,Belly_GeoMagm,Breast_GeoMagm,Crissum_GeoMagm,Crown_GeoMagm,DorTail_GeoMagm,Patch10_GeoMagm,Rump_GeoMagm,Throat_GeoMagm,WingTip_GeoMagm
781.26,5.66000000001,3.9089,2.08846666667,3.0468,3.1592,7.60380000001,25.8527333333,5.78306666667,4.15523333333,13.2690666667
781.57,6.388,4.26046666667,2.52946666667,3.37086666667,3.81566666667,7.9904,26.3612,6.3184,4.82053333333,13.9817333333
781.88,6.10673333333,4.187,2.49613333333,3.18646666667,3.55086666667,7.80326666666,25.8727333333,6.03593333333,4.43733333333,13.7602
782.19,5.99786666667,3.87706666667,2.38713333333,3.2138,3.7792,7.71633333334,25.2146,6.17733333333,3.93943333333,13.4964666667
782.50,7.46466666667,5.54553333333,3.974,4.71773333333,5.27686666667,8.78926666666,26.4006,7.74713333334,5.24176666667,14.6932
782.81,6.4196,4.8188,2.7128,4.0088,4.70066666667,7.71,26.0188,6.78206666667,4.66776666667,13.7425666667
783.12,7.34313333334,5.71453333334,3.96066666667,5.21546666667,6.08820000001,8.51586666667,26.874,7.73586666667,6.05,14.5308333333
783.43,7.44586666667,5.2234,4.1206,5.13033333333,6.16733333333,8.48279999999,26.8532666667,7.67073333333,6.14256666667,14.5294333333
783.74,7.95246666666,5.74136666666,4.53313333333,6.14026666667,6.81633333333,8.48446666667,27.8249333333,8.09646666667,6.45613333334,15.0234666667
784.05,8.9748,6.66383333334,5.43866666667,7.08893333333,7.57140000001,9.33113333332,28.1305333333,9.00206666667,7.47263333334,15.6579333333
784.36,8.539,6.65559999999,5.20013333333,6.99446666667,7.24999999999,8.91673333333,28.0278,8.68333333333,7.60543333334,15.5139333333
784.67,9.48673333334,7.76660000001,5.90533333333,7.65946666667,7.59159999999,9.53760000001,28.3529333333,9.12006666666,8.45746666665,16.4156333333
784.98,8.20153333333,6.71576666666,4.74386666667,6.62026666667,6.22060000001,8.49699999999,27.4834666667,7.66886666667,7.00836666667,15.1287666667
785.29,6.9254,5.8085,3.28046666667,5.3674,4.76193333333,7.21353333334,27.3722,6.66673333333,6.07300000001,14.0592666666
785.60,7.57780000001,6.3902,3.52726666666,5.84953333333,4.62073333334,7.59546666667,28.2481333333,7.01346666667,6.7725,14.7795
785.91,6.73766666667,4.68323333333,2.31506666667,4.9496,3.56426666667,6.64893333333,27.4482,6.2404,5.68093333333,13.7478333333
786.22,6.69040000001,4.72416666667,2.25973333333,5.10666666667,3.32733333333,6.975,27.3724,6.1506,5.6435,13.523
786.53,6.68440000001,4.8398,2.44373333333,5.20186666667,3.13166666667,7.02853333333,27.4910666667,5.89566666667,5.49526666667,13.6090333333
786.84,7.49633333334,5.89203333333,3.91073333333,6.2838,3.9166,8.00126666668,28.2564666667,6.89873333333,6.1676,14.5429666667
787.14,8.45493333334,7.1873,4.85006666667,7.01746666667,5.2348,9.59253333333,28.455,7.67406666667,7.46753333333,15.3478666667
787.45,9.08246666666,7.89383333333,5.55566666667,7.71146666666,5.77113333333,9.99440000001,29.1322666666,8.3638,8.21180000001,15.9203666667
787.76,10.9578666667,9.70506666667,7.3376,9.4914,7.33226666666,11.6773333333,30.4869333333,9.8754,10.1,17.4864666667
788.07,10.8213333333,9.52,7.504,9.71199999999,7.23200000001,11.2053333333,30.864,9.552,9.82133333334,17.0906666667
788.38,11.6376666667,10.0448666667,7.77773333333,10.3844,7.76720000001,11.8010666667,31.3216,9.88406666668,10.2001,17.3486333333
788.69,12.9629333333,11.1111333333,8.96593333333,11.5894666667,8.86826666666,13.0915333333,31.7335333333,10.7818666667,11.3323333333,18.0659333333
789.00,13.8237333333,12.0562333333,9.86586666667,12.1824666667,9.67493333333,13.7152,32.2962,11.3415333333,11.9969333333,18.9036333333
789.31,14.4100666667,13.2045666667,10.3966666667,12.8541333333,10.2524,14.7194,32.9726666667,11.6281333333,12.6634333333,19.8919
789.62,14.7389333333,13.5039,10.6444,12.8138,10.5118666667,14.8255333333,32.6814,11.7902666667,12.9766666667,20.1043666667
789.92,14.9146,13.3642,10.1808666667,12.9818666667,10.1705333333,15.1007333333,32.713,11.7881333333,12.8501666667,20.0077
790.23,14.18,12.4467666667,8.98839999999,12.1088666667,9.04679999999,14.3504,32.0499333333,10.9956666667,12.0633333333,18.8311666667
790.54,14.1734666667,12.3121,9.18733333333,12.4656666667,8.78640000001,14.2779333333,32.6579333333,11.0159333333,12.1884333333,18.8441666667
790.85,14.1159333333,12.0749666667,8.99759999999,12.945,8.80066666667,14.3976666667,32.9279333333,10.884,12.0721666667,18.6064666667
791.16,13.8879333333,11.5838333333,8.50773333333,12.4358666667,8.54773333334,13.9223333333,32.207,10.0114,11.2835333333,18.0617
791.47,13.7611333333,11.7461333333,8.65566666667,12.4082,8.88693333333,14.0966,32.0612666667,10.2456666667,11.6306333333,17.9300333333
791.78,13.7898,11.7735333333,9.01973333333,12.5724666667,9.00806666667,14.346,32.2972666667,10.401,11.6505333333,18.1503666667
792.08,13.3153333333,11.1771666667,8.66059999999,12.4926,8.99099999999,14.2283333333,32.3182666667,9.81380000001,11.1863666667,17.901
792.39,12.8223333333,10.7392,8.52179999999,12.2868666667,8.85646666667,14.331,32.3782666666,9.54993333333,10.9611333333,17.0955333333
792.70,12.8483333333,10.8060333333,9.17573333335,12.7879333333,9.41813333334,14.3757333333,32.2970666667,9.89693333333,11.4787,16.8605
793.01,13.4447333333,11.3464,10.0772666667,13.9646666667,9.9226,15.1656,33.3456666667,10.3189333333,11.4360666667,17.5053333333
793.32,14.5875333333,12.5795,11.9060666667,15.0077333334,11.1338666667,16.5832666666,34.2662666667,11.3315333333,12.7372,18.7518666667
793.62,15.0631333333,13.4501666667,12.5639333333,15.5922666667,11.7514,16.9528666667,34.9462666667,11.8066,13.1302,19.4120333333
793.93,14.8742666667,13.0664333333,12.2652,15.3530666667,11.4795333333,16.7833333333,34.739,11.682,12.7134,19.2358
794.24,14.8095333333,13.1624333333,12.2477333333,14.7788666667,10.7532,16.7672,34.3092,11.4790666667,12.4733666667,19.3715333333
794.55,14.9404,13.6327333333,12.4595333333,15.0442666667,11.1641333333,17.3602,35.2826666667,12.0683333333,12.8413666667,19.9603666667
794.86,16.108,14.198,13.1133333333,15.8466,11.6933333333,18.2116,35.6864666667,13.0185333333,13.6809666667,20.5288
795.16,15.2226666667,13.5545666667,12.0837333333,14.9357333333,10.9536666667,17.4231333334,35.2823333333,12.2989333333,13.2346333333,20.1464333333
795.47,16.416,14.9248333333,13.0622666667,15.9032666667,11.9010666667,18.2080666667,36.0329333333,13.6104666667,14.2823,21.1022333333
795.78,15.8442666667,14.3737,12.4374666667,15.3434,11.2702666667,17.6481333333,35.5437333333,13.1447333333,13.5690666667,20.5893333333
796.09,16.3766666667,14.4565666667,12.2765333333,15.302,10.9358666667,17.9348,36.4492666667,13.0616,13.3392333333,20.8181333333
796.40,16.7210666667,14.3477666667,12.482,15.1934,10.6763333333,18.0374666667,36.3948666667,13.1401333333,13.6808,20.7879666667
796.70,15.411,13.2941666667,10.605,13.7668,9.56913333333,16.4768666667,35.1098666666,12.1228,12.4871666667,19.6327
797.01,14.4858666667,11.9267333333,9.31853333333,12.9058,8.64926666667,15.8612666667,34.7769333333,10.9479333333,12.2088333333,18.8444666667
797.32,13.9538,11.8075,8.34426666667,12.2381333333,8.14193333333,15.3972666667,34.3273333333,10.2182666667,11.7758,18.4362
797.63,14.4703333333,12.5324666667,8.8114,12.9393333334,9.19893333333,16.2144666666,35.5295333333,10.8138666667,12.3707666667,18.9729333333
797.93,14.601,11.8784666667,8.36779999999,12.8406666667,8.61086666667,15.8160666667,35.0277333334,10.3909333333,12.0986333333,18.5288333333
798.24,14.0924666667,12.0221,8.05386666666,12.2635333333,8.04699999999,15.7834,34.9413333333,9.98613333333,11.4355666667,18.7542333334
798.55,15.1234666666,12.5033333333,8.98486666667,12.9011333333,8.83406666667,16.6805333333,35.3290666667,10.9739333333,12.0128666667,19.4856
798.85,13.8467333333,11.3154333333,7.93593333333,12.0142666667,7.4296,16.0712,34.8022,9.95360000001,10.6987666667,18.4135666667
799.16,13.6792,10.9751,7.27013333333,11.8395333333,7.32146666667,15.8129333333,35.0994,9.63933333333,10.541,18.3223666667
799.47,11.7543333333,9.48243333333,5.959,10.1974666667,5.85486666667,14.4952666666,33.1618666667,8.10426666666,8.99446666667,16.9013
799.78,10.4000666667,8.71243333334,4.92213333333,9.26479999999,5.15813333333,13.7067333333,33.0438666666,7.46673333333,8.22090000001,16.2512666667
800.08,10.7608666667,8.47053333334,5.36473333333,9.22353333333,5.30193333333,14.1724666667,33.7960666667,7.28613333333,7.97653333333,16.3059333333
800.39,12.3652,9.78350000001,7.12313333333,10.61,6.95,15.5606666667,34.9468666667,8.81533333333,9.24446666667,17.4063666667
800.70,12.8334666667,9.66673333333,8.30953333334,10.8808666667,7.11113333333,15.9127333333,34.6507333333,8.93646666667,9.25006666666,17.3412666667
801.00,12.2090666667,8.58276666666,7.65639999999,9.91300000001,6.4846,14.2675333333,32.8818666667,7.60880000001,8.75306666665,16.3103666667
801.31,11.8242,8.5876,7.6432,9.89493333335,6.52953333333,14.1567333333,33.3897333333,7.7158,8.97503333333,16.3883
801.62,11.3397333333,8.30516666667,7.23159999999,9.95973333334,6.53753333333,13.8982,33.0508666667,7.26393333333,8.70473333333,15.4560333333
801.92,11.0613333333,8.90546666667,7.587,10.4396,6.36813333333,13.7313333333,33.3912666667,7.2222,9.32003333333,15.4892666667
802.23,11.7326666667,9.11299999999,8.44873333333,10.6269333333,7.73100000001,14.6616,34.4142666667,7.82173333334,10.6847666667,16.6338
802.54,12.779,10.114,9.80440000001,11.4586,8.29659999999,15.7865333333,35.216,8.56566666667,11.6747333333,17.4856666667
802.84,13.0070666667,9.80349999999,9.89553333333,11.719,7.92139999999,16.1355333333,36.0769333333,8.78293333333,11.9823666667,17.2313666667
803.15,13.7849333333,10.1841,10.4894,12.2877333333,8.24746666665,16.6373333333,36.4364666667,9.46046666667,12.3754,17.5116
803.46,13.9156666667,10.2086666667,10.1608666667,12.5598,8.15293333333,17.0794666666,37.1577333333,9.44813333334,12.5990666667,17.2750333333
803.76,13.122,9.61700000001,9.00939999999,11.2639333333,6.8956,16.2571333333,36.0548,8.58659999999,10.8675,16.3982
804.07,14.837,11.2821333333,10.1172666667,12.5162,8.518,17.8792,38.4701333333,10.5259333333,12.1643333333,18.5396666667
804.38,14.2296666667,11.0881,9.92166666666,12.4369333333,7.76326666667,18.3986,39.2689333333,10.9834,11.6189666667,18.2593666667
804.68,14.4246666667,11.9120333333,11.0406,12.7918666667,8.47719999999,18.7479333333,38.7985333333,11.362,11.6456,18.0922666667
804.99,15.3400666667,11.8724,11.6036666667,13.5603333333,9.7732,19.5801333333,39.7228666667,12.0234666667,12.1620666667,19.2779333333
805.30,14.5744666667,11.3291333333,10.6248666667,12.8639333334,9.18246666667,19.1614,38.7337333333,11.1698666667,10.9977666667,18.0336
805.60,14.6382666667,11.6436333333,10.5812666667,12.6475333334,8.57386666666,18.1681333333,37.6663333333,10.8656666667,10.3178333333,17.6704333333
805.91,13.3418,10.4472333333,9.75533333333,11.6118,7.45140000001,16.5906666667,36.2952666667,9.71313333335,8.85226666667,16.3332666667
806.21,12.7992,10.388,9.55353333332,11.3474666667,7.30073333333,15.8448666667,35.3774666667,9.30326666669,8.58999999999,16.2869666667
806.52,12.0716666667,9.19013333334,8.764,9.87206666668,6.81166666667,14.8678,34.544,8.17553333333,7.63859999999,15.5669666667
806.83,11.0998666667,8.40706666667,8.57986666667,8.80760000001,6.30420000001,14.3108666667,33.4598,7.64433333332,7.42506666667,15.0567666667
807.13,11.3528666667,9.24446666667,8.869,9.17633333333,7.0678,14.8868,34.1954666667,8.44213333333,8.45503333333,15.9195666667
807.44,9.46579999999,8.08816666667,7.94706666667,7.62020000001,6.16340000001,13.5893333333,32.9712666667,6.93153333334,7.19653333333,13.9824
807.74,9.1644,7.99729999999,7.45686666667,6.98460000001,6.12173333333,13.2425333334,32.4704,6.67566666666,6.8165,13.6239666667
808.05,7.46773333333,5.84646666667,5.56993333333,4.56833333334,4.6162,11.8263333333,31.3878666667,5.42686666667,5.32183333333,12.3032333333
808.35,6.36226666666,4.50170000001,4.65373333333,2.52320000001,2.81786666667,10.8002,30.3486,4.30033333333,4.66856666667,10.9278666667
808.66,6.88666666667,4.1228,5.22746666667,2.03886666667,3.18833333333,11.0646,30.8646,4.91773333334,4.8875,11.814
808.97,5.14726666667,2.46523333333,3.88626666667,1.09553333334,2.01566666667,10.6046,30.7700666667,3.938,3.261,10.4135666667
809.27,5.57126666667,2.3109,3.5994,0.8136,1.95093333333,10.8189333333,30.8086666667,4.0792,3.72976666667,10.7980333333
809.58,7.21613333333,3.80360000001,5.37766666667,1.96526666666,3.93033333333,12.6360666667,32.8368,5.589,5.20863333333,12.3560333334
809.88,8.39226666667,5.1448,5.85206666666,3.9548,5.65920000001,14.2980666667,34.566,7.66333333333,6.32363333333,13.3120333333
810.19,9.16413333333,5.07406666667,6.29626666667,4.96293333333,6.03193333333,14.3913333333,34.9100666666,8.19066666667,6.56086666667,13.7038666667
810.49,7.73993333333,2.55816666666,4.66113333333,3.23046666667,3.84833333333,12.8889333333,33.9621333334,5.9188,4.374,11.5447666667
810.80,8.22313333334,1.8465,4.0794,3.04886666667,2.74826666667,13.2796666667,33.7733333333,5.85073333333,4.09546666667,11.5459333333
811.10,10.1903333333,2.63203333334,5.76400000001,4.41546666667,4.45893333333,15.0189333333,35.6498,6.67760000001,5.67703333333,12.9199666667
811.41,13.5893333333,5.48266666667,8.83199999999,7.62666666666,6.94400000001,17.1093333333,37.312,9.49333333334,8.10666666666,15.8133333333
811.71,13.1689333333,5.27973333334,7.29166666666,6.84206666667,6.875,16.3377333333,37.3025333333,9.26526666667,7.31369999999,14.9672
812.02,13.0143333333,5.01106666666,7.72286666667,7.31566666667,6.9308,16.7768666667,37.8108666667,9.75806666665,7.46436666666,15.0276
812.32,13.9045333333,5.87603333334,8.40206666667,7.73193333333,7.89680000001,17.3861333333,38.7918666667,10.9719333333,8.91813333334,15.7605333333
812.63,14.3700666667,6.74469999999,8.92959999999,8.76253333333,8.52840000001,17.9932666666,39.4761333333,11.427,8.99666666667,16.7221666667
812.93,11.6269333333,3.27076666667,5.859,6.01833333333,5.5632,15.3015333333,36.7236,9.05579999999,6.1093,13.7940333333
813.24,11.3812,3.52753333333,6.55253333333,5.11406666667,5.2626,14.9428666667,36.5296666667,7.99086666666,6.32396666667,14.0240333333
813.54,10.3972,3.5693,6.18306666667,4.51359999999,4.82433333333,13.8859333333,35.2678,7.74899999999,5.475,13.27
813.85,11.3300666667,5.64823333333,8.0246,6.37739999999,6.71113333333,15.4480666667,35.8930666667,9.84960000001,7.70163333333,14.8415333333
814.15,9.74979999999,4.39706666667,7.07613333333,5.17646666666,5.40366666667,13.3220666667,34.5734,8.521,5.95549999999,13.8452333333
814.46,8.37200000001,3.58236666667,6.3012,5.1716,4.1308,12.1152666667,33.9204666667,8.23913333333,5.65336666666,12.9955
814.76,3.84400000001,-1.06706666667,2.1916,1.11306666667,-0.1952,8.59433333335,31.2564666667,3.27013333333,1.7211,8.61743333333
815.07,3.75273333334,-0.552,3.60926666667,1.6004,0.286999999998,9.05060000001,30.9160666667,3.24506666667,1.88193333333,9.31563333333
815.37,5.26893333334,1.83853333333,5.344,3.52686666667,2.1396,9.58066666667,31.8602666667,4.80653333333,3.6558,10.1665666667
815.68,5.36320000001,1.9445,5.98293333333,4.00633333333,2.83126666667,9.85033333333,31.7522,5.28846666667,2.97546666667,10.283
815.98,4.54399999999,1.072,5.568,3.296,2.67733333333,9.84533333333,31.712,5.56800000001,2.98666666667,9.36533333333
816.29,6.28673333333,3.07133333333,6.98513333333,5.03333333333,4.44786666667,11.0014,33.0558,6.67686666666,4.16016666666,10.8269
816.59,4.43419999999,0.773,5.868,4.18833333333,2.60106666666,9.76946666667,31.8485333333,5.34566666666,2.69826666667,9.41106666667
816.89,4.19513333333,1.14743333333,5.78393333333,4.13273333333,2.29500000001,10.0208666667,32.5232666666,5.3686,2.9647,9.37173333332
817.20,4.20526666666,0.722966666666,5.8358,4.87186666667,1.68213333333,8.79993333333,32.9026,5.15886666667,2.1487,9.22053333333
817.50,5.54200000001,1.69163333333,6.93759999999,6.05426666667,2.94173333333,9.72886666668,34.0261333333,6.71693333333,3.97083333333,10.5120666667
817.81,5.56233333333,1.3505,5.71293333333,5.59239999999,2.69073333333,9.67879999999,32.9117333333,6.35553333333,2.53513333333,10.7179
818.11,7.04079999999,3.3431,6.92559999999,6.51326666666,4.01913333333,11.0119333333,34.4077333333,8.12473333333,3.48206666667,12.2397666667
818.41,7.4,3.42256666667,6.74193333334,6.9488,3.61073333334,10.8698,35.1576,8.52840000001,3.3992,12.6938666667
818.72,5.36960000001,0.875333333335,4.92533333333,4.43533333333,1.3242,9.03406666667,32.7528666667,6.36733333333,1.26976666667,10.5306
819.02,5.68153333333,1.26956666667,4.8578,4.3312,0.917266666667,8.93413333332,31.932,5.54566666667,1.4395,10.8704666667
819.33,7.66126666666,3.36433333333,6.07606666667,6.22380000001,2.673,10.202,33.0226,6.94646666667,3.1703,12.9876
819.63,8.04713333333,4.35326666667,6.61146666667,7.04806666667,3.23966666667,10.9746666667,32.827,7.5754,3.9473,13.9298666667
819.93,9.3112,6.439,7.42553333333,7.99186666667,4.9854,12.3409333333,33.2166666667,9.142,5.2976,15.2158333333
820.24,10.3366666667,7.67916666666,8.48,9.30246666666,6.2964,13.5256666667,33.6892666667,10.1634666667,6.55603333333,16.5538333333
820.54,10.9762666667,8.62546666667,8.967,9.5734,7.32579999999,14.4772,34.0690666667,10.7662,7.4572,17.6289
820.85,11.2345333333,9.43396666666,9.12920000001,10.0623333333,7.97366666667,14.8459333333,33.613,10.9618,7.86603333333,17.9889666667
821.15,11.4061333333,9.99013333333,9.74666666668,10.3842666667,8.53393333333,14.9244666667,33.7915333333,11.2667333333,8.38603333333,18.2919
821.45,11.9118666667,10.8364,10.2292666667,11.2268,9.30020000001,15.6,33.9318666667,11.8107333333,9.23123333333,19.0588666667
821.76,12.3696666667,11.3194333333,10.5498,11.6760666667,9.64333333333,16.0420666667,34.0556666667,12.2138666667,9.79599999999,19.6004666667
822.06,12.6064666667,11.6807333333,10.6124666667,12.0,9.92353333333,16.2148,34.2390666667,12.3856666667,10.0020666667,20.0459666667
822.36,12.6143333333,11.7647333333,10.5951333333,12.035,9.89693333332,16.1549333333,34.2758666667,12.4344666667,10.0937,20.0919
822.67,12.2836666666,11.5038333333,10.3963333334,11.6485333333,9.6508,15.8740666667,33.8418,12.0684,9.78203333333,19.6200333333
822.97,12.3925333333,11.6122,10.5802,11.8062666667,9.78653333334,15.9694666667,33.9372666667,12.2456,10.0220666667,19.7732
823.27,12.4907333334,11.6373,10.6752666667,11.9543333333,9.70953333333,15.9879333334,33.9854,12.2555333333,10.0580333333,19.8504333333
823.58,12.4732666667,11.6152666667,10.7092666667,11.9294,9.72060000001,16.0198,33.9178,12.2566,9.92003333333,19.9025333333
823.88,12.4496,11.5937666667,10.8210666667,12.0212666667,9.63633333333,16.0385333333,33.7752,12.2682,9.90450000001,19.7693666667
824.18,12.1086666667,11.2977333333,10.677,11.7576666667,9.27693333332,15.8453333333,33.8141333333,11.975,9.58623333334,19.4484666667
824.49,12.3802666667,11.5530666667,10.8307333334,11.9252666667,9.23093333333,16.0848666667,33.8636,12.1380666667,9.70639999999,19.5394333333
