wavelength,Back_SpoPluf,Belly_SpoPluf,Breast_SpoPluf,Crissum_SpoPluf,Crown_SpoPluf,DorTail_SpoPluf,Patch10_SpoPluf,Rump_SpoPluf,Throat_SpoPluf,WingTip_SpoPluf
833.55,25.7752222222,43.7052222222,40.6708888889,44.1688888889,25.7532222222,21.6483888889,29.8356666666,29.1845555556,43.66125,23.881787037
833.85,26.7585555556,43.5975555555,41.0264444444,44.8834444444,26.1731111111,22.3162777778,29.8841111111,29.2777777778,43.5714166666,24.0035092593
834.16,27.3878888889,44.2518888889,41.7503333333,45.4065555555,26.6788888889,22.8146666667,30.072,29.9097777778,44.1963333333,24.4716111111
834.46,27.93,44.3733333333,42.0416666667,45.7422222222,27.3925555556,23.2055555556,30.3831111111,30.0486666667,44.168,24.5504814815
834.76,27.9122222222,44.7134444444,42.8305555556,46.2135555556,27.933,23.1792777778,30.5503333333,30.24,44.53,24.9035648148
835.06,27.9374444444,44.4975555555,42.4115555556,46.275,27.8735555556,22.882,30.5767777778,30.449,43.7340833334,24.4786388889
835.36,28.988,44.7084444444,43.6084444444,46.5456666667,29.406,24.0538333333,31.1661111111,31.1881111111,44.3649166667,25.5601018519
835.66,30.1166666667,45.3163333333,43.9258888889,47.225,30.2463333333,24.9322222222,31.9313333333,31.8487777778,45.3076666667,26.5228518519
835.96,31.9124444444,46.6463333333,45.2124444444,49.04,31.8485555555,26.2287222222,32.7573333333,33.1413333333,46.73575,28.1640185185
836.26,33.0182222222,46.938,45.2115555556,49.2807777778,32.0728888889,26.9762777778,33.7854444444,33.8265555556,47.3488333334,29.1866944444
836.57,33.7017777778,47.7306666667,46.3305555556,49.9411111111,33.3185555555,28.1019444445,33.7164444444,34.2322222222,48.9391666667,29.8247407408
836.87,32.1298888889,46.3402222222,44.7576666667,49.9998888889,31.932,26.9784444445,32.9211111111,33.0035555556,48.949,27.3532777778
837.17,31.7616666666,46.1074444444,44.609,50.5483333333,32.4561111111,26.7453888889,33.6438888889,33.3333333333,49.3284166666,27.599462963
837.47,31.9195555556,45.5396666667,43.5284444444,50.9757777778,32.5168888889,26.4039444444,34.2891111111,33.5523333333,48.9396666666,27.8173796296
837.77,31.2958888889,46.0618888889,43.31,51.3337777778,32.1362222222,27.3156111111,35.1607777778,33.7325555555,48.6454166667,27.6288148148
838.07,32.6278888889,46.8254444444,43.3641111111,52.1604444445,32.6278888889,28.4941666667,36.5961111111,34.9205555556,49.1568333334,28.7477037037
838.37,33.0272222222,47.7635555556,44.3031111111,52.4954444445,32.5328888889,28.0367777778,36.5113333333,34.9106666667,50.6004166667,28.9156388889
838.67,30.2607777778,46.7797777778,41.1012222222,50.7618888889,29.1545555555,26.1921666667,34.7101111111,32.7188888889,49.7600833333,26.9420185185
838.97,27.375,45.7141111111,39.487,49.5482222222,27.4481111111,24.2735,32.7961111111,31.8192222222,46.3551666666,25.2991111111
839.27,25.1151111111,44.7004444444,39.2474444445,48.5917777778,25.8576666667,22.8111111111,32.5908888889,31.874,45.5453333334,22.8663981482
839.57,24.0472222222,45.8666666667,39.6941111111,49.2754444444,27.2141111111,21.8597777778,33.7091111111,32.1793333333,44.3436666666,22.4279722222
839.87,22.3554444444,45.0038888889,37.5167777778,48.4945555556,25.3133333334,20.4636111111,34.1593333333,32.0545555555,41.5468333334,23.0238148148
840.17,24.8006666667,47.1027777778,40.3507777778,50.2924444444,27.379,21.9696111111,35.4597777778,33.28,42.544,25.4762314815
840.47,23.4973333333,45.0947777778,39.3702222222,46.9166666666,25.6571111111,21.1425555556,33.3592222222,31.6941111111,40.808,24.0025277778
840.77,20.6084444444,42.7247777778,37.619,45.3174444444,22.8305555556,18.9155555555,30.4495555556,28.4654444445,39.107,21.0824814815
841.07,19.4584444445,41.8497777778,37.2813333333,44.811,21.6016666667,16.7373333333,28.8211111111,28.1443333333,39.4035,19.5078611111
841.37,17.3666666667,41.3762222222,35.7757777778,44.2062222222,20.4051111111,15.8623888889,26.8393333333,27.1074444445,38.96325,18.4193611111
841.67,18.2604444445,41.5252222222,37.5034444444,45.6955555556,22.3414444444,18.6328888889,27.5245555556,28.448,39.7675833334,19.856462963
841.97,19.6652222222,41.9785555556,39.5128888889,46.9405555556,24.0792222222,20.8369444445,29.0107777778,30.0761111111,38.3105833334,20.8573333333
842.27,21.6945555555,42.458,41.1233333333,47.7344444445,25.7912222222,21.7565,30.7884444444,29.8264444444,39.246,21.9791851852
842.57,21.6241111111,42.8391111111,40.2578888889,46.8366666667,26.3455555556,21.5926666667,29.3988888889,28.1712222222,39.7545,22.6158518519
842.87,24.4633333333,42.4524444444,40.6163333333,47.6813333334,28.1356666666,23.9183888889,29.8785555556,29.9408888889,41.2931666667,24.7458796296
843.17,26.8115555556,44.1682222222,45.1,50.1725555556,31.9528888889,25.1553333333,32.1254444445,31.0903333333,43.55575,25.1811018519
843.47,23.111,41.5556666667,41.2595555556,44.5185555556,29.4815555556,21.6295555556,29.6296666667,30.0001111111,40.47225,20.0739814815
843.77,21.303,42.0463333333,39.3687777778,43.4852222222,28.1774444444,18.4451666667,28.5772222222,29.3763333333,38.5491666666,19.924037037
844.07,23.0736666667,44.2205555556,42.2936666667,45.251,29.3906666667,20.9230555556,31.4964444445,29.7042222222,40.3561666666,21.8525740741
844.37,23.4234444444,44.1011111111,42.6852222222,44.7445555556,30.4161111111,22.3725,31.7032222222,28.0565555556,38.6745,23.8131388889
844.67,22.696,40.5255555555,41.602,43.2816666667,30.577,22.0713888889,32.8165555555,24.9352222222,34.39925,23.0511574074
844.97,21.3977777778,37.066,35.4601111111,40.9286666667,28.4722222222,19.1840555556,31.7275555556,20.5295555556,29.4598333333,20.7646944444
845.27,23.7454444445,38.7097777778,39.2473333333,42.2044444444,31.3174444444,16.4427222222,32.9303333333,22.5806666667,32.1235,23.909787037
845.57,20.3785555555,38.3656666667,34.9776666667,39.2626666667,27.7031111111,13.1041111111,29.3472222222,21.0264444444,28.625,20.4035740741
845.87,18.8188888889,34.4343333333,33.2833333333,36.9868888889,25.4753333333,11.4614444444,29.5294444444,21.3214444445,24.2868333333,18.0014166667
846.17,14.2488888889,32.819,33.2817777778,34.0021111111,20.1131111111,8.23033333332,25.6174444445,17.3355555555,20.5630833334,14.0005277778
846.47,11.0616666667,29.5306666666,32.889,29.6791111111,15.3085555555,6.44444444443,21.7777777778,15.5556666667,17.3331666667,12.456712963
846.77,15.0163333333,34.7746666667,38.9121111111,36.3551111111,20.6881111111,12.4592777778,26.3134444444,19.5722222222,22.17575,20.227
847.07,14.7186666666,35.979,37.2775555556,36.123,21.597,11.5680555555,26.2145555556,19.2882222222,22.5468333334,18.9714537037
847.37,12.6058888889,37.3191111111,35.5754444444,34.6787777778,20.9765555556,8.2711111111,23.119,19.7808888889,19.2078333334,17.2979074074
847.67,13.3655555556,38.1105555555,33.6552222222,33.8704444445,18.948,5.5825,21.256,20.3972222222,21.699,15.5932037037
847.97,14.4276666667,41.4593333333,33.9967777778,33.6648888889,19.7346666667,6.13611111111,18.795,23.2725555556,23.8805,15.7452592593
848.26,12.5843333333,46.7156666667,38.8581111111,36.0958888889,20.5646666666,8.28749999999,18.6004444444,29.1588888889,27.118,17.5822777778
848.56,12.3244444445,48.7866666667,37.1647777778,34.7381111111,20.562,10.8238888889,19.2847777778,28.544,31.1303333334,16.0920092593
848.86,14.4925555556,46.4975555556,41.1231111111,37.6208888889,23.913,12.9530555555,22.6447777778,28.0797777778,37.3641666667,18.5537685185
849.16,18.3806666666,51.6547777778,42.3166666667,42.9077777778,29.0188888889,17.9964444444,25.3546666667,31.0284444445,43.3511666667,22.65075
849.46,20.3907777778,51.343,42.0633333333,41.27,29.2431111111,16.4530555555,24.8473333333,30.4638888889,42.07875,20.2584814815
849.76,22.8758888889,52.763,37.5521111111,44.682,31.1943333333,20.3210555555,25.6684444444,34.284,43.3156666667,20.9596203704
850.06,20.415,49.9331111111,32.7307777778,41.3654444444,26.2384444444,17.6373888889,22.49,31.8606666666,42.6705833333,15.2108796296
850.36,24.3791111111,51.9606666667,36.732,42.3528888889,29.4771111111,24.2485,23.072,33.464,44.755,19.6676759259
850.65,28.1482222222,52.284,42.0368888889,48.3333333333,33.7654444445,28.3025555556,27.2222222222,35.4938888889,50.2313333333,25.216
850.95,30.6738888889,52.1275555556,44.3261111111,48.6405555555,35.9928888889,30.6147222222,29.3144444444,36.2292222222,48.0054166666,25.4482685185
851.25,32.4308888889,52.5663333333,45.0084444444,48.4488888889,33.3332222222,31.5564444444,28.3698888889,35.0252222222,49.78875,23.5287314815
851.55,30.0257777778,47.3384444444,43.4627777778,45.6846666666,31.2662222222,27.6486666667,26.9251111111,29.4574444444,48.1395833334,22.5797037037
851.85,28.918,43.0374444445,42.2612222222,44.687,28.821,25.1576111111,25.5698888889,27.0741111111,43.7408333333,20.2166388889
852.15,26.0246666666,40.4937777778,37.8271111111,42.8641111111,24.4937777778,22.3702777778,22.1235555555,27.5555555555,40.9259166667,18.2716481482
852.45,28.4936666667,41.3825555555,39.9506666667,44.4442222222,25.2344444444,22.6913333333,23.8024444445,27.9012222222,39.2964166666,17.3868888889
852.74,23.6761111111,38.6813333333,33.9564444445,43.0944444445,21.7548888889,20.9501666667,21.1837777778,23.5203333333,37.53875,15.6931296296
853.04,23.0037777778,38.0792222222,35.5111111111,43.0485555556,22.2781111111,18.3417777778,22.669,21.2171111111,38.9866666666,16.9597962963
853.34,21.6905555556,35.4066666666,32.5891111111,39.3408888889,19.7236666667,15.4173333333,19.9363333333,18.6604444444,37.55975,17.9071203704
853.64,19.04,35.2751111111,36.0303333333,41.5857777778,18.4466666667,17.2598888889,22.492,17.152,37.9448333334,15.7631296296
853.94,18.5538888889,34.6093333333,35.0344444444,36.5763333333,17.1185555555,17.5439444444,22.2754444444,19.2981111111,36.7626666666,14.4250092593
854.23,18.3128888889,36.9341111111,34.928,36.6768888889,19.1873333333,18.107,26.029,21.605,41.6666666667,18.1156296296
854.53,13.4171111111,32.4946666667,32.0754444444,32.4421111111,17.5575555556,13.1551666667,22.9035555556,19.654,40.2124166667,18.4792685185
854.83,18.774,37.6025555556,33.9353333333,35.5226666667,21.0728888889,19.4581666667,25.5608888889,25.7798888889,44.9098333334,21.9166388889
855.13,16.727,39.3116666667,33.0314444445,38.4057777778,20.2896666667,20.622,27.3551111111,27.6568888889,47.192,25.2264722222
855.43,21.6573333333,46.0137777778,40.7407777778,41.3057777778,27.4325555556,27.464,33.7101111111,29.7551111111,51.5535,29.6558796296
855.72,18.7985555556,45.5424444444,41.7314444445,41.4082222222,26.938,26.9377777778,33.1394444444,29.7157777778,51.1144166667,32.94025
856.02,28.7133333333,51.6375555556,53.1578888889,46.4913333333,35.2046666667,33.3624444444,41.2863333333,37.6022222222,56.9735833333,40.9452592593
856.32,33.0,54.7777777778,54.0555555555,45.2777777778,35.4444444445,37.6666666667,41.8888888889,39.2222222222,60.6666666667,40.0277777778
856.62,36.0483333333,57.9687777778,55.3542222222,49.6231111111,39.266,40.4222777778,44.8465555556,43.1874444444,58.86125,41.2853611111
856.91,40.8513333333,61.1387777778,57.601,52.9574444444,41.8463333333,40.9896111111,45.2737777778,47.8718888889,64.3033333333,42.717037037
857.21,39.0784444444,57.4527777778,55.1762222222,55.2844444444,40.9754444445,38.4553333333,41.0297777778,43.1436666667,62.1543333333,40.0722037037
857.51,36.9264444444,53.51,52.5705555556,54.0078888889,39.0268888889,37.9767777778,37.8107777778,39.0272222222,55.88725,38.4696851852
857.81,43.3005555556,58.061,55.1197777778,60.2396666667,43.8454444444,42.2657222222,44.4988888889,42.865,58.45575,41.1492685185
858.10,39.2362222222,56.3656666667,51.794,57.4075555556,39.5835555556,38.3681666667,40.9724444445,36.9214444444,55.165,37.9244722222
858.40,37.7545555556,55.5555555555,50.9597777778,53.6938888889,36.5327777778,37.0854444445,36.9983333333,34.6712222222,53.6649166667,32.3492685185
858.70,36.5156666667,51.6721111111,46.656,50.9708888889,33.7647777778,33.4413333333,33.7648888889,32.4703333333,51.0515,29.1801851852
858.99,37.1038888889,49.1705555555,44.1931111111,46.0532222222,31.3725555556,29.8642222222,31.9758888889,31.1211111111,50.7161666666,25.7289722222
859.29,33.4906666667,51.8345555556,41.1948888889,46.1741111111,28.2495555556,28.8520555556,29.0355555556,30.9748888889,51.415,22.5106851852
859.59,29.1594444445,47.6778888889,39.565,44.7972222222,24.6913333333,23.0159444444,23.2805555556,27.1016666667,44.79725,18.3079166667
859.89,26.638,48.9316666667,38.6751111111,45.3702222222,18.9456666667,18.8746666667,18.6607777778,22.9344444445,45.8864166666,12.9747870371
860.18,23.9463333333,47.1265555556,34.5466666667,42.7203333333,18.0076666667,16.0600555556,18.5184444444,20.7534444444,42.28925,14.3731018519
860.48,25.4937777778,50.5555555556,34.5062222222,41.6665555555,18.3332222222,16.5432777778,22.531,24.2592222222,42.2684166666,16.8982222222
860.78,28.6643333333,48.9361111111,36.052,41.5483333333,18.6761111111,16.3119444445,23.9361111111,26.1228888889,42.15425,16.5235925926
861.07,24.7815555556,44.6316666667,38.0147777778,37.9526666667,14.045,12.5466666667,21.4105555555,21.0985555556,37.3129166666,13.7173055556
861.37,26.2516666666,44.7496666667,39.2552222222,38.7665555556,15.812,12.0880555556,24.7861111111,25.0915555556,37.22525,16.6106851852
861.67,26.8665555556,44.2093333333,37.1548888889,38.8594444444,18.6948888889,10.6701666667,26.3961111111,24.3386666667,33.8624166666,17.7739074074
861.96,21.6572222222,41.0545555556,34.024,33.7098888889,14.9403333333,5.27316666667,22.3475555556,18.2044444445,27.0715833333,13.6012407407
862.26,21.8835555555,41.4634444444,33.9431111111,36.6531111111,19.0377777778,8.67194444445,26.9646666667,19.1055555555,27.8964166666,15.3625092592
862.56,24.1425555556,38.7516666667,33.9506666667,36.6254444445,20.3017777778,9.67072222222,27.6405555556,18.5872222222,25.6688333334,14.2719537037
862.85,28.5962222222,42.3977777778,33.5672222222,41.3452222222,26.9005555555,15.994,35.2046666667,23.5088888889,31.7545833333,22.5145925926
863.15,29.7525555556,42.5486666667,35.5451111111,44.0228888889,31.2796666667,20.4055,36.9141111111,26.4347777778,34.2415,26.5666018519
863.45,29.2222222222,38.1111111111,34.7777777778,42.7222222222,30.2777777778,20.6666666667,36.6666666667,25.0,31.0833333334,26.75
863.74,29.6296666667,37.2077777778,35.4983333333,42.3363333334,29.3447777778,21.2251111111,36.6951111111,24.1026666667,34.87175,25.9497314815
864.04,28.1481111111,41.4815555555,36.4195555556,46.4813333333,31.9135555556,21.6976111111,37.9014444444,25.6173333333,36.4350833334,28.981462963
864.33,29.7052222222,41.3264444444,34.467,48.5826666667,33.4466666667,24.5466111111,37.8686666667,28.7982222222,40.7736666667,29.0248981482
864.63,31.0398888889,42.2017777778,37.2577777778,49.0314444444,35.1681111111,27.2681666667,37.9713333333,28.8988888889,41.8580833334,29.2686388889
864.93,31.4645555556,41.8181111111,39.6466666667,51.01,37.1212222222,31.4395,39.697,31.0102222222,46.1363333333,30.7490462963
865.22,34.6435555556,46.6455555556,42.872,55.6605555556,38.9937777778,35.9276666667,44.392,37.369,55.69975,35.1981944444
865.52,32.8407777778,45.7581111111,43.6234444445,54.7346666667,34.7563333333,35.4680555556,41.4341111111,37.2742222222,54.9260833334,34.8658796296
865.81,29.3566666667,41.1112222222,41.9882222222,53.8595555556,32.4561111111,31.5205,38.8304444444,34.2105555556,53.3773333334,33.718287037
866.11,27.8094444445,40.2538888889,41.7142222222,53.1428888889,30.0318888889,31.1427222222,33.8412222222,31.8095555555,52.71425,29.1535092593
866.41,28.2001111111,36.8423333333,43.3401111111,49.3178888889,28.33,32.5537777778,33.2033333333,30.8642222222,48.5383333333,30.3118888889
866.70,30.9258888889,42.2221111111,47.2837777778,52.716,32.7158888889,36.8518333333,37.2221111111,36.1728888889,55.18525,34.5472314815
867.00,30.309,43.1953333333,48.0605555556,56.2788888889,33.925,39.5462777778,39.5135555556,39.5792222222,53.2545,35.6564722222
867.29,31.6848888889,41.7581111111,46.7645555556,54.3955555555,33.028,41.3919444444,35.7751111111,39.7434444444,53.06775,34.6052407407
867.59,30.1035555556,45.349,48.0618888889,53.1007777778,30.6202222222,40.407,35.982,41.6665555556,52.3254166666,34.4907685185
867.88,28.4862222222,46.0104444444,53.2438888889,54.2133333333,31.0961111111,37.9568333333,38.1057777778,46.5322222222,55.70475,34.1038518519
868.18,29.5507777778,47.7542222222,55.9496666667,53.0338888889,28.1324444444,35.9336666667,36.4066666667,45.2324444444,53.01425,33.5041203704
868.48,34.1481111111,48.963,58.6667777778,54.074,29.5555555556,35.4076111111,36.963,43.0371111111,50.0555833334,31.7158981481
868.77,30.8903333333,47.3601111111,54.6887777778,48.2268888889,26.6348888889,29.1171666667,30.4965555555,39.2435555555,53.014,26.4578055556
869.07,35.2103333333,49.6997777778,56.1561111111,47.147,28.7536666666,32.545,33.2583333333,42.117,57.4321666666,28.747537037
869.36,34.2048888889,50.3268888889,53.7398888889,46.3326666666,30.3558888889,30.1741666667,35.0762222222,41.3215555555,57.5165833333,32.1047685185
869.66,29.3145555556,47.9904444445,50.591,42.6318888889,24.1134444445,20.2126111111,31.5207777778,37.0368888889,56.9739166666,23.6669351852
869.95,28.8446666667,44.2972222222,44.1503333333,41.5745555556,20.7504444445,18.9847222222,28.4032222222,35.688,50.8275833333,22.8844629629
870.25,32.2624444444,43.9758888889,44.5785555556,41.8338888889,26.1713333333,20.1138888889,27.4431111111,35.0066666667,50.4013333333,24.2915
870.54,31.6927777778,46.2341111111,50.1117777778,45.563,24.6083333333,19.7613888889,27.8151111111,32.8114444445,54.86575,24.1361481481
870.84,35.835,47.0198888889,54.3045555556,50.3312222222,27.8882222222,22.811,31.1993333333,34.6577777778,58.1125833334,27.9922870371
871.13,34.3621111111,41.9067777778,48.8342222222,49.0396666667,25.4458888889,26.9888333333,27.8463333334,31.1386666667,54.1665,26.1315648148
871.43,33.3332222222,40.5908888889,46.8851111111,49.4542222222,28.0668888889,30.6036666667,30.1222222222,33.6544444445,53.4684166667,29.5120185185
871.72,35.6691111111,41.7931111111,47.4745555556,54.419,37.2475555556,36.8371666667,34.0276666667,38.2575555556,56.62875,35.3166851852
872.02,37.6511111111,46.2291111111,52.3891111111,59.7581111111,40.8173333333,40.7312222222,39.6085555556,41.3932222222,52.202,40.9517129629
