wavelength,Back_SicLebm,Belly_SicLebm,Breast_SicLebm,Crissum_SicLebm,Crown_SicLebm,DorTail_SicLebm,Rump_SicLebm,Throat_SicLebm,WingTip_SicLebm
818.11,34.6115,62.0873333333,43.983,67.6783333333,33.0136666667,34.2913333333,33.706,38.9775,32.5875
818.41,34.8415,62.343,45.0476666667,68.4263333333,33.2326666667,34.2886666667,34.6406666667,39.2155,33.635
818.72,34.6968333333,64.1413333333,42.8286666667,69.1413333333,31.6666666667,33.6873333333,35.0503333333,38.409,34.394
819.02,33.6245,62.688,42.989,69.3836666667,28.9183333333,32.46,31.9266666667,37.8455,33.6245
819.33,32.0735,60.8753333333,41.821,67.4183333333,26.8346666667,30.681,30.769,34.4165,31.0345
819.63,33.6546666667,61.975,42.868,67.3096666667,28.4526666667,31.3276666667,31.7063333333,35.868,31.6685
819.93,34.6155,60.9053333333,42.7986666667,67.7113333333,28.2686666667,30.6746666667,31.6873333333,36.657,32.4315
820.24,35.9368333333,60.806,42.5956666667,67.347,28.231,29.9056666667,31.5016666667,37.1665,31.868
820.54,35.7701666667,60.7653333333,42.2953333333,67.1476666667,27.6943333333,28.787,31.0603333333,37.016,30.7215
820.85,36.1096666667,61.5986666667,43.078,67.8216666667,28.3213333333,28.638,31.3213333333,37.3675,31.4705
821.15,36.219,61.9463333333,42.9033333333,67.8466666667,28.3866666667,28.4513333333,31.3933333333,37.2455,31.2805
821.45,36.4393333333,62.4246666667,43.054,68.392,28.7893333333,28.904,31.6653333333,37.6185,31.277
821.76,36.8898333333,62.4803333333,43.071,68.6483333333,28.714,28.963,31.6533333333,38.1105,31.122
822.06,37.338,62.983,43.899,69.163,29.25,29.662,32.134,38.695,31.225
822.36,37.4136666667,63.028,43.9736666667,69.192,29.7063333333,29.7753333333,32.3463333333,38.757,31.2155
822.67,37.4251666667,62.9913333333,44.3926666667,69.3203333333,29.6803333333,29.9913333333,32.123,38.8075,31.2125
822.97,37.431,63.1213333333,44.7096666667,69.428,29.6223333333,30.1526666667,31.9083333333,39.0985,31.0305
823.27,37.0288333333,63.0563333333,44.7196666667,68.8853333333,28.8283333333,29.666,31.3976666667,39.1,30.102
823.58,36.6191666667,63.2203333333,44.658,69.0433333333,28.6273333333,29.8993333333,31.016,38.7525,29.7145
823.88,36.5751666667,63.2473333333,44.757,68.921,28.5843333333,30.205,31.0663333333,38.4875,29.635
824.18,36.9915,63.3086666667,44.8266666667,68.837,28.5556666667,30.8486666667,31.067,39.2505,29.1765
824.49,37.339,63.2973333333,45.0283333333,68.9426666667,28.6463333333,31.0573333333,31.267,40.3415,29.313
824.79,37.6658333333,62.9813333333,45.3396666667,68.78,28.5996666667,31.3513333333,31.2203333333,40.4425,29.14
825.09,37.4688333333,62.997,45.489,68.8686666667,28.8936666667,31.275,31.149,40.2525,29.028
825.39,37.1271666667,61.564,45.0413333333,68.5923333333,27.9606666667,30.4256666667,30.079,39.6015,28.2205
825.70,36.9513333333,61.5243333333,44.2273333333,68.3126666667,26.8903333333,30.0003333333,29.634,39.726,27.683
826.00,36.974,61.9106666667,43.6233333333,67.9503333333,26.6416666667,29.4403333333,29.8403333333,40.404,27.557
826.30,36.2781666667,61.4886666667,42.8693333333,67.3353333333,25.7386666667,28.9323333333,29.4066666667,38.7055,27.3785
826.61,36.3623333333,61.5636666667,42.519,68.2953333333,26.341,29.5113333333,29.8156666667,38.143,28.013
826.91,36.7506666667,61.5136666667,43.0573333333,68.672,27.404,29.2366666667,31.134,38.5515,29.5275
827.21,36.8261666667,61.7116666667,42.5453333333,68.8496666667,27.5703333333,28.7056666667,30.932,38.9655,30.19
827.51,35.6121666667,60.925,42.292,68.4763333333,26.832,28.0386666667,30.161,37.9695,29.7255
827.82,35.408,60.8666666667,41.999,68.432,26.96,27.7856666667,30.078,36.967,29.436
828.12,35.4285,60.8,41.7383333333,67.768,26.9156666667,27.7776666667,30.1723333333,36.71,29.9925
828.42,35.698,60.2266666667,41.736,67.2706666667,26.3396666667,27.8236666667,29.8866666667,36.9055,30.1885
828.72,35.6013333333,60.494,41.68,66.613,26.758,28.2876666667,30.3273333333,37.48,30.5955
829.02,35.8666666667,59.7213333333,41.7026666667,65.7273333333,27.441,28.5223333333,30.885,37.1475,30.9135
829.33,36.0983333333,59.1706666667,41.6893333333,65.069,28.51,29.2163333333,31.275,38.111,31.613
829.63,36.6763333333,59.0576666667,42.2596666667,65.2176666667,29.743,29.5783333333,32.872,39.5255,32.7565
829.93,36.8093333333,57.5043333333,41.426,63.458,30.41,29.198,33.084,39.893,33.2085
830.23,36.1011666667,57.6663333333,40.143,62.6843333333,28.7533333333,28.7533333333,30.9836666667,39.307,30.406
830.54,36.6293333333,57.9056666667,40.8006666667,62.2026666667,29.829,30.6633333333,32.6656666667,39.612,31.039
830.84,37.3758333333,57.847,41.591,62.473,30.7823333333,32.1226666667,33.852,39.624,32.166
831.14,37.1883333333,58.5486666667,41.9496666667,63.719,30.2493333333,32.7893333333,33.2426666667,39.592,31.4285
831.44,36.482,58.2546666667,42.33,63.7426666667,30.5893333333,32.5233333333,32.5236666667,39.6085,30.6345
831.74,37.0298333333,59.938,42.895,65.56,30.5886666667,33.466,33.2446666667,41.4345,30.2785
832.04,37.716,60.598,41.888,66.5403333333,31.437,34.0073333333,33.7543333333,40.392,31.0995
832.35,38.3875,61.6926666667,42.479,66.867,31.5683333333,34.8976666667,32.892,40.734,30.8665
832.65,39.543,62.7426666667,42.743,67.0096666667,31.6953333333,34.7426666667,33.4093333333,40.9145,32.057
832.95,39.9778333333,63.1596666667,42.931,67.147,30.971,34.1823333333,31.8566666667,41.2515,31.34
833.25,41.0091666667,64.961,44.0656666667,68.8343333333,31.8053333333,34.5773333333,32.8713333333,41.631,31.7165
833.55,39.9386666667,63.33,43.4456666667,67.7903333333,31.3246666667,34.253,32.4483333333,42.237,32.227
833.85,40.4425,63.347,44.601,69.517,31.154,33.7696666667,32.2603333333,43.7625,32.596
834.16,40.2803333333,62.916,43.5746666667,68.1343333333,30.137,32.942,30.9196666667,43.395,31.7025
834.46,39.8863333333,62.081,42.829,67.3493333333,29.886,32.4226666667,30.7966666667,43.561,32.439
834.76,39.9031666667,62.7883333333,42.862,68.1376666667,29.8226666667,32.0293333333,30.8926666667,43.8815,32.8485
835.06,39.1223333333,62.3296666667,42.0776666667,67.1913333333,29.4506666667,32.0043333333,30.1853333333,42.4975,33.0535
835.36,39.4173333333,63.053,42.7363333333,66.925,29.5723333333,32.3013333333,30.5313333333,43.6395,33.739
835.66,38.7203333333,63.629,43.5803333333,66.4236666667,28.878,31.511,30.417,44.7755,33.8395
835.96,36.9476666667,62.918,44.355,66.8003333333,27.8893333333,31.5483333333,29.005,43.6415,32.1955
836.26,37.6623333333,63.7806666667,45.166,67.9653333333,29.3413333333,32.7563333333,30.736,45.166,33.9105
836.57,37.2335,62.5586666667,46.698,67.083,28.549,33.437,30.733,47.582,35.413
836.87,38.5203333333,63.1516666667,48.299,68.5376666667,29.2516666667,33.7866666667,32.596,47.619,35.629
837.17,37.4693333333,61.7646666667,46.5073333333,65.9923333333,29.228,33.8846666667,32.0466666667,44.3935,34.9265
837.47,38.2473333333,62.9556666667,47.1476666667,67.904,31.2026666667,35.0516666667,35.3263333333,47.423,36.3915
837.77,39.546,64.732,47.7676666667,70.015,32.589,33.631,36.83,48.1025,38.3925
838.07,42.0888333333,66.7436666667,50.3836666667,71.0443333333,33.7943333333,36.0983333333,39.862,51.0365,40.7835
838.37,42.4458333333,69.2246666667,49.64,71.7026666667,34.0526666667,34.1323333333,41.5666666667,49.76,41.127
838.67,41.4786666667,69.4236666667,49.0396666667,72.1803333333,32.4976666667,32.7486666667,39.8496666667,49.624,41.4785
838.97,40.5918333333,66.5043333333,47.6886666667,71.695,32.2793333333,31.7113333333,38.9296666667,48.0535,41.4845
839.27,41.8085,68.1266666667,48.581,72.2626666667,32.9276666667,30.2516666667,40.7136666667,48.905,42.3355
839.57,39.7563333333,64.878,46.9103333333,70.569,29.919,28.4553333333,37.886,46.3415,39.6345
839.87,37.6121666667,63.8143333333,43.2763333333,68.2153333333,27.3836666667,26.0796666667,34.5556666667,41.687,35.33
840.17,37.107,64.308,41.588,65.8016666667,28.931,26.5723333333,35.063,41.1555,35.967
840.47,36.0443333333,65.63,42.903,65.55,29.3463333333,26.7146666667,35.7256666667,42.464,35.5265
840.77,34.217,64.8193333333,43.936,65.6226666667,29.237,28.2733333333,33.8956666667,38.072,35.4215
841.07,33.172,62.631,46.0853333333,63.0346666667,28.168,30.8313333333,31.477,34.746,32.93
841.37,31.125,59.9166666667,46.0,62.4166666667,26.6666666667,29.9166666667,29.4166666667,32.25,30.5
841.67,29.1265,54.45,47.249,57.12,24.9193333333,28.8836666667,26.861,32.5245,28.034
841.97,27.5343333333,53.0066666667,47.0786666667,56.3573333333,25.0,28.0926666667,25.3433333333,29.2525,26.546
842.27,26.9268333333,55.339,47.5396666667,57.3816666667,26.2766666667,28.412,28.5053333333,27.855,26.741
842.57,26.0233333333,51.1693333333,43.4696666667,55.848,26.706,28.4603333333,28.46,28.801,26.6085
842.87,28.0981666667,55.5556666667,44.0173333333,57.6923333333,31.41,30.2346666667,31.41,30.609,28.365
843.17,28.3786666667,57.883,44.4816666667,56.3063333333,33.784,31.1936666667,33.6713333333,33.615,29.899
843.47,28.1873333333,56.3743333333,45.029,53.2163333333,30.7603333333,30.76,29.3566666667,33.509,29.4735
843.77,30.9436666667,59.02,48.0283333333,54.7193333333,30.3466666667,32.3776666667,31.7803333333,33.6915,29.9285
844.07,33.2746666667,61.2866666667,48.1873333333,53.333,30.1753333333,33.0996666667,33.4503333333,38.421,28.772
844.37,35.5593333333,63.4703333333,48.402,56.2786666667,35.16,35.8446666667,38.128,44.6915,32.7055
844.67,37.5983333333,65.769,47.4746666667,55.7803333333,38.6083333333,39.7306666667,41.5263333333,50.1685,35.522
844.97,39.8523333333,70.48,47.109,61.993,42.9273333333,45.387,44.0343333333,52.5835,37.6385
845.27,41.317,69.2306666667,49.1843333333,63.0536666667,42.774,47.4356666667,45.2213333333,52.797,37.2375
845.57,39.4218333333,68.143,50.0616666667,62.854,41.328,46.74,40.467,49.8155,35.055
845.87,39.7628333333,71.91,53.5583333333,66.1673333333,41.9476666667,51.6853333333,39.7006666667,48.502,37.266
846.17,37.9801666667,70.5083333333,56.2576666667,66.171,39.5286666667,51.0533333333,39.2813333333,44.9815,36.245
846.47,40.1255,70.1883333333,60.126,72.0753333333,41.3836666667,54.5913333333,41.0063333333,44.3395,40.566
846.77,42.2045,73.387,63.7096666667,77.554,45.43,56.1826666667,45.699,47.5805,44.1535
847.07,42.7753333333,71.2446666667,62.375,78.97,45.9226666667,55.6506666667,44.0626666667,46.781,44.8495
847.37,41.8938333333,70.4546666667,62.273,81.2123333333,46.2123333333,54.6966666667,44.8486666667,46.1365,44.773
847.67,44.5215,69.5986666667,61.7286666667,79.784,45.679,55.4013333333,45.8333333333,44.9075,41.898
847.97,44.1225,68.76,60.5476666667,78.5826666667,42.5123333333,53.9453333333,44.6056666667,38.6475,38.1645
848.26,46.997,67.7176666667,62.7626666667,78.078,42.793,51.8016666667,46.2463333333,42.7925,38.964
848.56,45.2168333333,65.1716666667,58.595,74.589,41.7036666667,50.0746666667,45.889,42.601,35.2015
848.86,48.6053333333,64.675,57.9016666667,73.4393333333,47.2773333333,51.9256666667,48.6056666667,49.004,39.243
849.16,48.6053333333,64.1436666667,56.1753333333,71.4476666667,46.879,47.5433333333,50.7303333333,50.199,37.052
849.46,46.8875,60.9596666667,53.567,68.0933333333,47.9896666667,46.3033333333,48.6383333333,51.362,38.1325
849.76,47.0238333333,60.8466666667,52.1163333333,67.725,49.074,44.18,46.1643333333,51.587,32.9365
850.06,52.5588333333,64.592,54.9103333333,73.7206666667,53.2503333333,48.4096666667,46.6113333333,54.5645,35.685
850.36,49.7376666667,65.223,51.4436666667,72.966,51.5746666667,48.4253333333,41.9946666667,54.528,32.2835
850.65,52.6586666667,68.7416666667,56.1606666667,78.3396666667,51.362,51.7506666667,41.764,56.42,35.4085
850.95,46.6165,66.291,53.8843333333,76.1903333333,46.6166666667,46.867,36.9676666667,53.9475,32.707
851.25,48.141,68.2776666667,54.151,76.8273333333,45.8486666667,46.2206666667,35.316,54.089,32.1565
851.55,45.2941666667,68.1043333333,51.503,73.8563333333,42.876,45.3593333333,32.2873333333,50.588,31.1765
851.85,49.3088333333,71.9226666667,54.91,79.3916666667,44.26,49.516,32.365,56.639,36.1
852.15,51.185,70.815,52.1483333333,82.6666666667,40.2966666667,49.7776666667,29.6296666667,54.0,36.667
852.45,54.0278333333,68.472,54.5836666667,82.6386666667,43.3336666667,51.2503333333,29.861,53.5415,40.625
852.74,54.2556666667,70.4963333333,50.7803333333,82.2693333333,40.5673333333,47.0923333333,28.3686666667,54.4685,39.3615
853.04,50.2073333333,69.433,51.867,79.5296666667,37.4823333333,44.537,30.4286666667,51.8675,41.0785
853.34,44.717,65.409,47.0443333333,74.9683333333,34.088,43.774,31.1946666667,48.302,38.302
853.64,44.6823333333,66.926,48.3786666667,72.8923333333,34.2413333333,45.2656666667,32.944,46.693,40.6615
853.94,42.2763333333,64.499,44.1733333333,68.4283333333,33.6043333333,41.4633333333,32.249,46.951,40.0405
854.23,42.014,65.139,41.9443333333,64.3056666667,33.3333333333,39.0276666667,34.028,45.625,40.2085
854.53,41.3041666667,64.058,43.623,67.2463333333,34.7826666667,42.464,34.638,46.7395,43.6955
854.83,45.328,66.667,48.8143333333,69.5956666667,38.0753333333,44.6306666667,35.9833333333,48.5355,45.3975
855.13,42.379,64.3873333333,48.5756666667,67.2366666667,38.604,40.4556666667,36.7523333333,43.5895,45.0855
855.43,40.0973333333,65.4113333333,50.767,63.18,37.2383333333,40.028,37.2383333333,44.7695,44.5605
855.72,37.3301666667,70.89,50.6786666667,63.0466666667,36.9533333333,41.7796666667,36.8023333333,42.76,43.439
856.02,33.4935,74.6796666667,54.968,63.6216666667,33.9743333333,46.7946666667,34.455,38.221,37.9805
856.32,34.7358333333,74.0923333333,52.4753333333,61.5513333333,30.8583333333,44.7196666667,30.528,37.6235,34.6535
856.62,32.646,74.0546666667,47.4226666667,59.1063333333,28.0066666667,37.8006666667,28.694,35.0515,32.9895
856.91,30.7408333333,72.5926666667,46.6666666667,59.259,22.778,31.6663333333,28.1483333333,36.111,31.1115
857.21,28.9771666667,71.591,49.2423333333,57.197,21.7803333333,34.47,28.2196666667,29.5455,28.693
857.51,30.7075,82.1916666667,55.4793333333,64.612,18.7213333333,44.2926666667,26.2556666667,29.7945,32.1915
857.81,32.9656666667,76.2256666667,52.9413333333,61.5196666667,10.2943333333,34.804,21.3233333333,32.353,24.2645
858.10,26.8656666667,74.8756666667,49.254,58.4576666667,7.96033333333,30.0996666667,16.9153333333,30.224,17.9105
858.40,27.4436666667,82.7066666667,47.619,58.396,3.50866666667,25.3133333333,12.03,31.5785,12.782
858.70,22.441,80.0523333333,42.5193333333,56.9553333333,-3.14966666667,19.9476666667,3.14933333333,24.4095,2.362
858.99,15.8878333333,80.6856666667,36.1373333333,51.4016666667,-15.8876666667,8.41133333333,-10.592,19.159,-11.215
859.29,29.0121666667,78.0866666667,26.852,54.9383333333,-9.568,6.48133333333,-7.40766666667,25.0,-3.704
859.59,37.0058333333,88.418,35.593,62.147,9.322,27.1183333333,9.32233333333,37.2885,11.4405
859.89,36.5,93.0,38.6666666667,65.6666666667,3.0,27.0,2.33333333333,34.0,-2.0
860.18,42.8961666667,86.0656666667,39.8906666667,64.4806666667,18.306,34.153,12.022,38.115,4.0985
860.48,48.8188333333,91.0763333333,43.307,66.929,22.8346666667,29.9213333333,17.323,48.0315,12.2045
860.78,42.686,82.494,42.4456666667,63.3096666667,21.5826666667,21.103,18.2253333333,40.6475,6.115
861.07,39.1551666667,85.6163333333,43.6073333333,63.927,26.9406666667,19.8633333333,20.548,34.9315,9.589
861.37,38.9763333333,85.302,37.008,68.2416666667,18.1103333333,18.3726666667,17.5853333333,34.6455,11.0235
861.67,40.1081666667,86.179,37.94,71.003,18.97,18.699,21.138,37.398,15.447
861.96,40.0,95.3623333333,34.4923333333,76.522,17.681,17.1013333333,21.1593333333,43.0435,16.9565
862.26,42.2138333333,83.942,36.983,77.6156666667,21.8976666667,20.9243333333,26.2773333333,45.6205,20.803
862.56,33.5733333333,77.6976666667,39.5683333333,72.6616666667,18.945,18.9446666667,27.338,37.7695,22.302
862.85,25.3228333333,65.633,25.0643333333,70.0256666667,7.23533333333,5.426,14.7286666667,17.4415,12.4035
863.15,23.5505,63.2853333333,24.6373333333,65.2173333333,10.8693333333,9.17866666667,14.9756666667,19.565,18.8405
863.45,14.7058333333,67.787,19.0476666667,68.9073333333,5.04166666667,-2.241,4.48166666667,17.647,15.966
863.74,5.10516666667,63.6636666667,5.105,70.27,-2.102,-4.805,-6.907,11.261,12.1625
864.04,22.5663333333,64.602,10.6196666667,83.1856666667,8.55466666667,2.95,-1.475,25.6635,28.761
864.33,27.8785,68.1816666667,5.75733333333,87.8786666667,11.5153333333,11.2123333333,3.33333333333,30.4545,31.818
864.63,25.3445,65.5646666667,14.6003333333,84.0223333333,21.763,7.98866666667,8.53966666667,30.1655,26.033
864.93,27.0833333333,60.7843333333,23.7743333333,77.451,28.6766666667,10.539,10.7846666667,26.4705,29.0445
865.22,27.59,55.18,27.4776666667,69.3696666667,33.108,15.0903333333,15.5403333333,21.959,30.0675
865.52,28.1248333333,61.3426666667,34.0276666667,64.815,30.5553333333,24.0743333333,15.2776666667,22.5695,31.5975
865.81,33.557,65.1006666667,42.7293333333,69.1273333333,38.0313333333,35.123,20.3576666667,30.2015,32.55
866.11,33.7805,68.904,51.6776666667,67.3376666667,41.6106666667,33.557,26.622,34.564,36.9125
866.41,33.4515,65.248,57.92,60.993,37.3523333333,30.969,23.404,30.4965,33.688
866.70,36.9976666667,65.4843333333,71.1583333333,64.539,43.2626666667,42.0803333333,30.024,33.688,39.362
867.00,36.5295,67.58,72.8306666667,65.0686666667,44.5203333333,40.411,34.9316666667,33.5615,32.534
867.29,22.5641666667,66.923,66.6663333333,59.4873333333,37.9486666667,35.6413333333,26.923,28.8465,17.3075
867.59,15.7105,66.3936666667,67.213,56.2843333333,36.8853333333,34.9723333333,24.59,32.377,13.9345
867.88,23.035,71.816,62.06,58.5366666667,37.1273333333,38.753,30.623,33.7395,18.2925
868.18,17.1476666667,65.064,55.128,52.8846666667,23.0766666667,44.551,22.4356666667,32.6925,2.8845
868.48,13.0951666667,72.2223333333,54.7623333333,58.73,10.3173333333,41.6666666667,11.9046666667,28.5715,-17.8575
868.77,5.18016666667,65.3153333333,40.5403333333,58.108,-6.30633333333,26.5763333333,-1.80166666667,20.2705,-35.135
869.07,-6.81816666667,60.606,28.7876666667,55.5556666667,-18.687,13.6366666667,-9.091,9.8485,-43.182
869.36,-2.02016666667,69.697,24.2423333333,64.1413333333,-13.6366666667,24.7476666667,-5.55566666667,29.5455,-40.152
869.66,2.92783333333,73.4233333333,10.3603333333,67.5676666667,2.70233333333,23.4233333333,9.91,41.892,-23.649
869.95,-0.000166666666666,66.228,-8.772,58.7716666667,-9.64933333333,19.298,3.07,32.895,-22.3685
870.25,1.477,54.8523333333,-12.236,48.945,-8.01666666667,16.4556666667,6.32933333333,31.646,-11.392
870.54,30.6851666667,61.9936666667,21.4953333333,54.517,19.626,45.7946666667,31.1523333333,46.729,24.766
870.84,33.8006666667,56.698,30.218,55.1403333333,19.626,46.729,25.5453333333,38.318,28.0375
871.13,20.5245,42.2836666667,25.0,39.506,13.2716666667,41.9756666667,14.8146666667,31.0185,18.9815
871.43,18.6113333333,44.4443333333,16.9443333333,37.2223333333,20.5556666667,34.1666666667,21.6666666667,36.25,18.75
871.72,27.6513333333,48.9896666667,25.505,44.9496666667,29.5453333333,44.6973333333,31.313,48.106,32.9545
872.02,27.8625,54.1983333333,30.0256666667,48.346,36.896,47.837,38.168,48.0915,37.023
872.31,27.4231666667,52.7186666667,27.6596666667,45.3896666667,33.5696666667,44.208,37.5883333333,47.8725,33.333
872.61,22.141,42.336,26.5206666667,41.6056666667,26.5206666667,37.956,32.3596666667,44.526,27.007
872.90,26.521,43.7956666667,42.579,47.4453333333,29.927,45.012,34.0633333333,44.8905,29.562
873.20,25.3676666667,41.4216666667,41.422,44.1176666667,27.9413333333,42.6466666667,32.8433333333,42.647,23.5295
