wavelength,Back_TerVirm,Belly_TerVirm,Breast_TerVirm,Crissum_TerVirm,Crown_TerVirm,DorTail_TerVirm,Rump_TerVirm,Throat_TerVirm,WingTip_TerVirm
389.19,42.8591333333,61.7139333333,60.9718,50.843,64.7452,8.27753333333,44.9198666667,6.3142,8.34016666667
389.55,42.7178,61.7664666667,60.7700666667,50.8529333333,64.5736,8.29033333333,44.7608666667,6.3614,8.3743
389.91,42.6110333333,61.8518666667,60.6213333333,50.9435333333,64.4256,8.2512,44.6404,6.3416,8.3753
390.27,42.4399,61.8717333333,60.3510666667,50.9714,64.2262,8.2726,44.4532,6.37583333333,8.399
390.63,42.2757,61.8544666667,60.1172666667,50.9846,64.0322666667,8.25453333333,44.289,6.35133333333,8.39283333333
391.00,42.0995333333,61.8938666667,59.8877333333,50.9905333333,63.8799333334,8.18413333333,44.0875333333,6.2811,8.30456666667
391.36,41.9016666667,61.9235333333,59.6831333334,51.0250666667,63.6547333333,8.09966666667,43.8427333333,6.1715,8.2039
391.72,41.7766,62.0230666667,59.5482666667,51.143,63.5493333333,8.00593333333,43.7045333333,6.16506666667,8.15346666667
392.08,41.6956,62.1381333333,59.4038,51.2243333333,63.3986,8.03366666667,43.6079333333,6.25863333333,8.2293
392.44,41.4564666667,62.1258666667,59.119,51.1749333333,63.1419333333,7.89626666667,43.3804,6.1271,8.1115
392.80,41.3111,62.1734666667,58.9089333333,51.2604666667,62.9417333333,7.91153333333,43.2215333333,6.1104,8.1103
393.16,41.2001,62.2046,58.6835333333,51.2967333333,62.7574666667,7.9296,43.0647333333,6.15453333333,8.13243333333
393.52,40.9454333333,62.1596,58.3386,51.2646,62.4473333333,7.8254,42.7758666667,6.05093333333,8.01713333333
393.88,40.7550666667,62.0874,58.0157333333,51.2173333334,62.1525333333,7.82313333333,42.5244666667,6.0736,8.02316666667
394.24,40.6633,62.1763333333,57.8830666667,51.3118,61.9689333333,7.89526666667,42.4266,6.15286666667,8.09656666667
394.60,40.4656,62.1474,57.5796666667,51.2224,61.6694666667,7.8756,42.1860666667,6.1456,8.0512
394.96,40.338,62.1015333333,57.3312666667,51.2076,61.4035333333,7.9432,42.0467333333,6.21613333333,8.12363333333
395.32,40.2074666667,62.0016666666,57.0334666667,51.2043333333,61.0840666667,8.00506666667,41.8818666667,6.30053333333,8.16976666667
395.68,40.0718,62.0434666667,56.7768666667,51.2467333333,60.8911333334,8.03693333333,41.7021333333,6.2975,8.17733333333
396.04,39.8736333333,62.0392,56.5170666667,51.2718666667,60.6370666666,8.04613333333,41.5148,6.2851,8.1643
396.40,39.7212,62.0334,56.2734,51.295,60.3968666667,8.08813333333,41.3102,6.27196666667,8.1696
396.76,39.5726333333,62.0852,55.9908,51.3144666667,60.1749333334,8.09266666667,41.1328,6.28403333333,8.16643333333
397.12,39.3987,62.1704666667,55.7427333333,51.3833333333,59.9698,8.05753333333,40.9762666667,6.23496666667,8.12843333333
397.48,39.3000333333,62.2174666667,55.5369333333,51.4116,59.7234,8.1188,40.8692,6.3307,8.20493333333
397.84,39.1578,62.265,55.343,51.4964666667,59.5247333334,8.1268,40.7507333333,6.30343333333,8.19533333333
398.20,38.9327666666,62.1999333333,55.0089333333,51.4861333333,59.2174,8.08386666667,40.5468,6.23696666667,8.15476666667
398.56,38.7714,62.1884666667,54.7102666667,51.5396666667,58.9382,8.109,40.3736,6.21533333334,8.1619
398.92,38.5386666667,62.1476,54.3716666667,51.4964,58.6186666667,8.0814,40.1402666667,6.14603333333,8.1281
399.28,38.4878,62.3271333333,54.2358,51.6190666667,58.5322,8.0752,40.0556,6.16556666667,8.15623333333
399.64,38.3437666667,62.3324666667,53.9306,51.6643333333,58.2745333333,8.13913333334,39.9502666667,6.23583333333,8.2426
400.00,38.2144333333,62.3814666667,53.6720666667,51.7044666667,58.0722666667,8.10946666667,39.8172666667,6.19336666667,8.21853333333
400.36,38.0553666667,62.3370666667,53.3814,51.6940666667,57.8038666667,8.10673333333,39.6688666667,6.2261,8.21253333333
400.72,37.8881333333,62.2886666667,53.1382666667,51.7197333333,57.5203333333,8.09366666667,39.5107333333,6.23016666667,8.2146
401.08,37.6821333333,62.1722666667,52.8278666667,51.6681333333,57.1694666667,8.0526,39.26,6.23003333334,8.20066666667
401.44,37.5698,62.2755333333,52.643,51.7834,57.0291333333,8.04933333333,39.1526,6.22556666667,8.20653333333
401.80,37.4082,62.3175333333,52.3703333333,51.8368666667,56.7722,8.013,38.9640666667,6.18193333333,8.17616666667
402.16,37.2578,62.3320666667,52.1405333333,51.8405333333,56.4681333333,8.03273333333,38.7808666667,6.20593333333,8.17686666667
402.52,37.1014666667,62.3509333333,51.9341333333,51.8346666667,56.2103333333,8.02446666667,38.6676,6.2221,8.20456666667
402.88,36.9437,62.3623333334,51.7149333333,51.8547333333,55.9290666667,8.0292,38.5248,6.28156666667,8.21946666666
403.24,36.6457,62.211,51.3388,51.7517333333,55.5249333333,7.94273333333,38.2644666667,6.21343333333,8.17413333333
403.60,36.4563,62.1476666667,51.0870666667,51.6727333334,55.1785333333,7.9116,38.0584,6.171,8.10046666667
403.95,36.2333666667,62.0581333333,50.7959333333,51.5939333333,54.7784,7.8558,37.8516666666,6.11203333333,8.06096666667
404.31,36.1273333333,62.0396,50.5931333333,51.6248666667,54.5226666667,7.90266666667,37.7232,6.1407,8.09643333333
404.67,35.9381,62.0041333333,50.3369333334,51.5691333333,54.22,7.8934,37.5505333333,6.11363333333,8.07913333333
405.03,35.8371,62.055,50.1586666667,51.6112666667,54.0266666667,7.96066666667,37.5069333334,6.14633333333,8.12953333334
405.39,35.6951333333,62.052,49.952,51.643,53.7776,7.9736,37.4064,6.16466666667,8.14166666667
405.75,35.5489333333,61.9895333333,49.6727333333,51.5931333333,53.4381333333,7.97093333333,37.279,6.18886666666,8.14456666667
406.11,35.3945333333,61.9691333334,49.4242666667,51.6063333333,53.218,7.97093333334,37.1579333333,6.18926666667,8.11996666667
406.47,35.2011666667,61.9086666667,49.1342666666,51.5872666667,52.9172666667,7.92733333333,36.9624,6.16723333333,8.08986666667
406.83,35.0541666667,61.9008,48.8478666667,51.5974666667,52.6549333333,7.9112,36.8094,6.11156666667,8.06393333333
407.19,34.9796,61.9678666667,48.6649333333,51.645,52.4222666667,7.98846666667,36.7706,6.16873333333,8.11926666667
407.55,34.8220333333,61.9344666667,48.4133333333,51.6613333333,52.1353333333,7.9814,36.6284,6.1592,8.15526666667
407.90,34.7480333333,62.0210666667,48.2321333333,51.7668666667,52.0059333333,8.0332,36.5381333333,6.22386666667,8.20013333333
408.26,34.5833,62.0927333333,47.9772666667,51.799,51.7793333333,8.03693333333,36.4292666667,6.23093333333,8.204
408.62,34.4894333333,62.1359333333,47.7323333333,51.8612666667,51.5430666667,8.0224,36.3123333333,6.24686666667,8.19453333333
408.98,34.3436333333,62.1357333333,47.4952666667,51.8632666667,51.2624666667,7.96146666667,36.1404666667,6.1916,8.16346666667
409.34,34.1983,62.1130666667,47.2174,51.8464,50.9842666667,7.9524,35.9424666667,6.13566666667,8.15683333333
409.70,34.0558666667,62.1661333333,47.0135333333,51.8963333333,50.7962666667,7.93946666666,35.8184666667,6.12066666667,8.1377
410.06,33.9339333333,62.1938666667,46.7906,51.9101333333,50.5334666667,7.91206666667,35.724,6.09323333333,8.14006666667
410.42,33.911,62.3051333333,46.6932666667,52.0071333333,50.3935333333,7.98933333333,35.6936,6.14613333333,8.2018
410.77,33.8188333333,62.3376,46.5608666667,52.0712666667,50.2048,8.01153333333,35.6261333333,6.20423333333,8.22723333333
411.13,33.7378333333,62.3650666667,46.3738666667,52.1172,50.0098,8.03966666666,35.5050666667,6.24276666667,8.25626666667
411.49,33.6093,62.3961333333,46.1746666667,52.1412666667,49.8144666666,8.02126666667,35.4089333333,6.25823333334,8.2536
411.85,33.5281333333,62.3898666667,45.9964666667,52.1682666667,49.6015333333,8.0384,35.3093333333,6.28683333333,8.2701
412.21,33.3605,62.3027333333,45.7128666667,52.0966666667,49.2820666667,7.94333333333,35.1272,6.2165,8.1853
412.57,33.2481333334,62.3065333333,45.5394666667,52.1438666667,49.0730666667,7.96813333333,35.064,6.2407,8.23693333333
412.92,33.1634,62.3466666667,45.3346666667,52.2009333333,48.8668666667,7.99633333333,35.0069333333,6.2838,8.26563333333
413.28,33.0675666667,62.349,45.1572,52.1930666667,48.6186666667,8.05553333333,34.9746,6.3649,8.3009
413.64,33.0382666667,62.4123333333,45.0383333333,52.2257333333,48.4224666667,8.14133333333,34.9424666667,6.437,8.3795
414.00,32.9269,62.4115333333,44.8416666667,52.2332666667,48.1358666666,8.1752,34.8172666667,6.4496,8.38533333333
414.36,32.7628333333,62.4028,44.5741333333,52.2337333333,47.8436,8.14933333333,34.6656,6.4324,8.35296666667
414.72,32.6871333333,62.4826666666,44.4057333333,52.265,47.6433333333,8.194,34.5955333333,6.43286666666,8.40366666667
415.07,32.5251333333,62.4798,44.1821333333,52.3075333333,47.4253333333,8.1196,34.4846666667,6.33826666667,8.31886666667
415.43,32.4189666667,62.5027333333,43.9936666667,52.3272666667,47.1956,8.16246666667,34.3964,6.3714,8.33776666667
415.79,32.2564666667,62.5092666667,43.7746,52.3412,46.9268,8.15153333333,34.2993333333,6.34996666667,8.33306666667
416.15,32.2488,62.6923333333,43.7419333334,52.5177333333,46.8175333333,8.2314,34.3123333333,6.4085,8.4265
416.51,32.1944333333,62.8338666667,43.6624,52.646,46.7099333333,8.26566666667,34.2893333333,6.4317,8.4411
416.86,32.0986666667,62.8635333333,43.5206666667,52.6625333333,46.5064,8.29853333333,34.1752666667,6.435,8.46
417.22,31.9648666667,62.8584,43.324,52.6641333333,46.2809333333,8.23186666667,34.0671333333,6.3442,8.39943333333
417.58,31.7531333333,62.7360666667,43.0780666667,52.567,45.9802666667,8.17333333333,33.8915333333,6.27856666667,8.33413333333
417.94,31.6620666667,62.7658666667,42.9229333334,52.6182,45.8374666667,8.16633333333,33.8168666667,6.2823,8.361
418.29,31.5150333333,62.7021333333,42.7057333333,52.562,45.5978,8.15186666667,33.7058666667,6.25326666667,8.3351
418.65,31.3794333333,62.6271333333,42.4976666667,52.5210666667,45.3527333333,8.13,33.6043333333,6.2479,8.32883333333
419.01,31.2728333333,62.6048666667,42.3378,52.4691333333,45.126,8.155,33.509,6.2739,8.35143333333
419.37,31.1931666667,62.6247333333,42.2035333333,52.4920666667,44.9477333333,8.14073333333,33.4151333333,6.2409,8.32796666667
419.73,31.0867333333,62.5998666667,42.0390666667,52.4460666667,44.7330666667,8.1288,33.3176666667,6.22596666667,8.32026666667
420.08,30.9755,62.5894666667,41.8792,52.4351333333,44.5526,8.10866666667,33.2326,6.2067,8.29726666667
420.44,30.8547,62.5277333333,41.7014666667,52.3760666667,44.3310666667,8.0898,33.1216666667,6.18713333333,8.27643333333
420.80,30.7474333333,62.4945333333,41.5557333333,52.3686666667,44.1563333333,8.081,33.0600666667,6.18776666667,8.25636666667
421.16,30.6690333333,62.4884666667,41.4249333333,52.3896666667,43.979,8.09726666667,32.9756666666,6.21313333333,8.27186666667
421.51,30.6255,62.5468,41.3096666667,52.4626666667,43.8404,8.10826666667,32.9475333333,6.23213333333,8.29213333333
421.87,30.5213333333,62.5060666667,41.1368666667,52.4255333333,43.6364,8.107,32.8523333333,6.2355,8.28386666667
422.23,30.4863333333,62.5482,41.0466,52.4499333334,43.4956666667,8.12813333333,32.8056,6.26236666667,8.31326666667
422.58,30.4332666667,62.6108,40.9499333333,52.4887333333,43.3559333333,8.139,32.7601333333,6.2674,8.31646666667
422.94,30.3735666667,62.6254,40.8302666667,52.5148666667,43.2086,8.14346666667,32.7096666667,6.26836666667,8.31683333333
423.30,30.3061,62.6236,40.7121333333,52.5280666667,43.0419333333,8.165,32.6780666667,6.3079,8.3491
423.66,30.2772,62.6864666667,40.6261333333,52.5975333333,42.9391333333,8.2248,32.6651333333,6.3567,8.40686666667
424.01,30.2297333333,62.6806,40.5015333333,52.6016666667,42.7755333333,8.24873333333,32.6166,6.38543333333,8.4288
424.37,30.1583666667,62.6806,40.3589333333,52.5875333333,42.6216,8.2522,32.5506,6.3879,8.43353333333
424.73,30.0980333333,62.6831333333,40.2428666667,52.5895333333,42.4972666667,8.26513333333,32.5007333333,6.40253333333,8.4533
425.08,30.0289666666,62.6680666667,40.1246666667,52.5763333333,42.3820666667,8.2564,32.4386666667,6.40643333333,8.45616666667
425.44,29.9672666667,62.6876,40.0373333333,52.5968666667,42.2736,8.2672,32.3828666667,6.4194,8.47716666667
425.80,29.8935666667,62.6864666667,39.9328,52.5763333333,42.1324,8.24253333333,32.3144666667,6.39453333333,8.45373333333
426.16,29.8168666667,62.6992,39.8149333333,52.6011333333,42.0048,8.22486666667,32.2625333333,6.37316666667,8.43043333333
426.51,29.7836333333,62.7258,39.7230666667,52.6481333333,41.9146666667,8.23946666667,32.2318666667,6.4044,8.44983333333
426.87,29.7227333333,62.7488,39.6036,52.6618666667,41.7854666667,8.24753333333,32.1767333333,6.41126666667,8.4711
427.23,29.6684666667,62.7938,39.4862,52.6790666667,41.6614666667,8.24553333333,32.1292666667,6.39256666667,8.46626666667
427.58,29.5855666667,62.7818,39.3477333333,52.6715333334,41.5154,8.20206666667,32.0474,6.34973333333,8.4108
427.94,29.4981666667,62.8141333333,39.2385333333,52.6823333333,41.3946666667,8.19473333333,31.9754,6.332,8.39433333333
428.30,29.4578333333,62.872,39.1732,52.7578666667,41.2911333333,8.21793333333,31.9608666667,6.35676666667,8.4132
428.65,29.4167333333,62.9160666667,39.0627333333,52.7969333333,41.1534666667,8.2154,31.9251333333,6.3616,8.41476666667
429.01,29.3779333333,62.9798,38.976,52.8311333334,41.0333333333,8.24126666667,31.9076,6.38313333333,8.43826666667
429.37,29.3507666667,63.0361333333,38.8696666667,52.8668666667,40.9365333333,8.25646666667,31.8942,6.3849,8.4468
429.72,29.3722333333,63.1768,38.8443333333,53.0211333333,40.9263333333,8.3126,31.9202666667,6.42786666667,8.5008
430.08,29.3653,63.2543333333,38.7930666667,53.0921333333,40.8544666667,8.34166666667,31.9315333333,6.45613333333,8.53366666667
430.44,29.3470333333,63.3674,38.7393333333,53.1598,40.7604,8.34873333333,31.9136,6.43583333333,8.53743333333
430.79,29.3380333333,63.5342666666,38.7413333333,53.3056,40.7302666667,8.34253333333,31.9374666667,6.42683333333,8.5216
431.15,29.3331666667,63.6128,38.7018,53.3552666667,40.6767333333,8.3722,31.9322,6.45536666667,8.53933333333
431.50,29.3553,63.7431333333,38.686,53.4514666667,40.6094,8.36160000001,31.9603333333,6.4697,8.55156666667
431.86,29.3567666667,63.8466,38.6426666667,53.5155333333,40.5425333333,8.36446666667,31.9672,6.48686666667,8.58166666667
432.22,29.2905666667,63.8164,38.5288,53.4752666667,40.3908,8.33333333333,31.8968666667,6.4475,8.55613333333
432.57,29.2922666667,63.9146,38.5116,53.5446666667,40.3434,8.36060000001,31.9064666667,6.4536,8.57153333333
432.93,29.2262,63.9390666667,38.4228666667,53.5456666667,40.2334666667,8.32626666667,31.8666666667,6.3929,8.53
433.29,29.1792,63.92,38.3468,53.5320666667,40.1250666667,8.33833333333,31.82,6.40176666667,8.5108
433.64,29.1065,63.9127333333,38.2558,53.5157333333,39.9934666667,8.32660000001,31.7946666667,6.39326666667,8.48533333333
434.00,29.0535666667,63.8826666667,38.1818,53.4819333333,39.8867333333,8.31039999999,31.744,6.393,8.4806
434.35,29.0007333333,63.8356,38.1008,53.4532,39.7737333334,8.31946666667,31.7018,6.4084,8.46926666667
434.71,28.9664666667,63.7812,37.9960666667,53.3935333333,39.6558,8.35033333334,31.6754,6.44403333333,8.4997
435.07,28.9124,63.7658,37.9116,53.3866666667,39.5545333333,8.32786666666,31.6192,6.4345,8.48956666667
435.42,28.8410333333,63.7512,37.835,53.3801333333,39.4672,8.33393333334,31.5842,6.44763333333,8.49063333333
435.78,28.7589333333,63.7028,37.7116,53.3296666667,39.3268666667,8.33259999999,31.5314,6.43186666667,8.45743333333
436.13,28.7392666666,63.7947333333,37.6554666667,53.3905333333,39.2598,8.31746666666,31.5127333333,6.4069,8.42733333333
436.49,28.7053333333,63.836,37.5999333334,53.407,39.1905333333,8.28566666667,31.5068666667,6.38823333333,8.4043
436.84,28.7403333333,63.9346666667,37.6052,53.4813333333,39.1566,8.3378,31.5276,6.4514,8.4528
437.20,28.7401333333,64.0686666667,37.5979333333,53.5584,39.1241333333,8.328,31.5453333333,6.45266666667,8.46436666667
437.56,28.7744666666,64.1742666667,37.603,53.6246,39.1049333333,8.3456,31.5778666667,6.48073333333,8.49726666667
437.91,28.8040666667,64.3065333333,37.6076,53.7261333333,39.0773333333,8.36893333333,31.6171333333,6.49076666667,8.51696666667
438.27,28.7916333333,64.4222666667,37.6045333333,53.7914666667,39.052,8.37006666667,31.6434,6.49173333333,8.53496666667
438.62,28.7658666667,64.505,37.5713333333,53.8606,38.9770666667,8.34626666667,31.6435333333,6.45706666667,8.5093
438.98,28.7486,64.5942,37.5458666667,53.8944666667,38.9086,8.33813333334,31.6628,6.43936666667,8.49336666667
439.33,28.7523666667,64.6868666667,37.5262666666,53.9378666667,38.8833333333,8.34300000001,31.6778666667,6.41626666667,8.48276666667
439.69,28.785,64.7835333333,37.5710666667,54.0374666667,38.8714666667,8.34960000001,31.7215333333,6.4273,8.507
440.04,28.8004,64.8378666667,37.5708,54.08,38.8551333333,8.37106666667,31.7651333333,6.47183333333,8.5418
440.40,28.7712,64.815,37.5219333333,54.0714666667,38.7950666667,8.37153333334,31.7382666667,6.46766666667,8.5396
440.75,28.7239666666,64.8263333333,37.4681333333,54.0742,38.7238,8.3414,31.7122666667,6.443,8.52043333333
441.11,28.7218666667,64.8702666667,37.4528666667,54.0971333333,38.6837333333,8.3228,31.7233333333,6.4323,8.5144
441.47,28.7142666667,64.9388,37.4459333333,54.1446,38.6531333333,8.33966666667,31.7454666667,6.4359,8.52476666667
441.82,28.6977666667,65.0128666666,37.4258,54.2200666667,38.6388,8.33793333333,31.7626666667,6.43546666667,8.53003333333
442.18,28.7156,65.0772666667,37.406,54.303,38.6085333333,8.33446666667,31.7780666667,6.43046666667,8.53036666667
442.53,28.7061666667,65.0909333333,37.3819333333,54.295,38.5735333333,8.3432,31.7726,6.45416666667,8.5398
442.89,28.7077666667,65.1606,37.3812666667,54.379,38.5746666667,8.35986666667,31.8036,6.47963333333,8.5607
443.24,28.6665,65.1076666667,37.3067333333,54.3431333333,38.4532,8.34053333333,31.7734,6.48266666667,8.5582
443.60,28.6616666667,65.1630666667,37.2676,54.3975333333,38.4196,8.34226666667,31.7798,6.48786666667,8.55276666667
443.95,28.663,65.2522666667,37.2366,54.4343333333,38.3635333333,8.34573333334,31.7760666667,6.45666666667,8.54243333333
444.31,28.6496,65.3575333333,37.2225333333,54.5072666667,38.3156666667,8.3328,31.79,6.44613333333,8.54483333334
444.66,28.6956333333,65.4996666667,37.2553333333,54.611,38.3412666667,8.37619999999,31.8766,6.4872,8.58796666667
445.02,28.6864,65.5685333333,37.2387333333,54.6355333333,38.294,8.39133333334,31.9000666667,6.48896666667,8.58843333333
445.37,28.7045,65.6464666667,37.2532666667,54.6798,38.2774666667,8.39813333333,31.9192666667,6.49143333333,8.58866666667
445.72,28.6824,65.6800666667,37.2415333333,54.6648666667,38.2289333333,8.39826666667,31.9170666666,6.4996,8.5719
446.08,28.6466333333,65.6749333333,37.1826666667,54.6268,38.1716666667,8.37573333333,31.889,6.48193333333,8.53726666667
446.43,28.6461666667,65.7302,37.1768666667,54.6542666667,38.1437333333,8.37453333333,31.9025333333,6.4751,8.53813333333
446.79,28.6617333333,65.7738,37.1614666667,54.6619333333,38.1082666667,8.3708,31.9018,6.4587,8.5279
447.14,28.6712666667,65.8616666666,37.1797333333,54.7121333333,38.1211333333,8.37486666667,31.92,6.4553,8.52793333333
447.50,28.6501,65.8829333333,37.1462,54.6933333333,38.0863333333,8.36466666667,31.9135333333,6.43963333333,8.51713333333
447.85,28.6561666667,65.951,37.1754,54.7519333333,38.0916,8.36,31.9432666667,6.45073333333,8.52356666667
448.21,28.6916666667,66.0502666667,37.1882,54.8036666667,38.1136,8.36973333333,31.9707333334,6.45456666667,8.51753333333
448.56,28.6928,66.0918,37.1830666667,54.8305333333,38.0868666667,8.3698,31.9676666667,6.44733333333,8.4953
448.92,28.7271333333,66.1632666667,37.2038666667,54.9236,38.1249333333,8.40193333333,31.9944,6.46046666667,8.50986666667
449.27,28.7069666667,66.1868666667,37.1758,54.9469333333,38.1102666667,8.39053333334,31.9975333333,6.45916666667,8.4879
449.62,28.7360333333,66.245,37.1768,55.0064666667,38.1162666667,8.40233333333,32.0193333333,6.45003333333,8.50903333333
449.98,28.7528,66.3348,37.2107333333,55.0740666667,38.1187333333,8.4278,32.0613333333,6.4531,8.537
450.33,28.7880333333,66.446,37.2361333333,55.1626,38.1605333333,8.4404,32.0970666667,6.442,8.5334
450.69,28.7999333333,66.5630666667,37.2798666667,55.2519333333,38.191,8.43080000001,32.1516,6.44663333333,8.54086666667
451.04,28.8514666667,66.6362,37.3196,55.3101333333,38.2125333333,8.46819999999,32.1990666667,6.4691,8.55916666667
451.40,28.9252666667,66.7927333333,37.3946666667,55.4210666667,38.2682666667,8.50033333333,32.265,6.50313333333,8.58486666667
451.75,28.9601666667,66.8842666667,37.4161333333,55.4882,38.2871333333,8.51693333333,32.3172666667,6.5181,8.59716666667
452.10,28.9759333333,66.9596,37.4584,55.5279333333,38.2854666667,8.52393333333,32.3532666667,6.5249,8.61306666667
452.46,28.9679,66.9995333333,37.4532666667,55.5495333333,38.2803333333,8.49959999999,32.367,6.5106,8.59906666667
452.81,28.9486666667,67.0072,37.438,55.5245333333,38.2473333333,8.47259999999,32.3588,6.49086666667,8.58673333333
453.17,28.9985,67.0874666667,37.463,55.5909333333,38.2508,8.46673333334,32.3864,6.4786,8.6098
453.52,29.0586333333,67.2334666667,37.5159333333,55.7046,38.3141333333,8.46373333333,32.459,6.489,8.60996666667
453.87,29.1119,67.3644666667,37.5656,55.7886,38.3713333333,8.4636,32.5134,6.4998,8.6171
454.23,29.1522333333,67.4652666667,37.608,55.8594666667,38.3767333333,8.46546666666,32.5722666667,6.51476666667,8.6337
454.58,29.1878,67.565,37.6246666667,55.9182666667,38.3934666667,8.48326666667,32.6078666667,6.51693333333,8.65016666667
454.93,29.1954333333,67.7111333333,37.6547333333,56.0054,38.4233333333,8.46580000001,32.6454666667,6.4989,8.6598
455.29,29.1666,67.6556,37.5930666667,55.9660666667,38.3891333333,8.45020000001,32.6319333333,6.4833,8.64463333334
455.64,29.2109666667,67.7271333333,37.6444,56.0311333333,38.4366666667,8.49326666666,32.6974666667,6.51833333333,8.70486666667
456.00,29.2349,67.7676,37.6440666667,56.0514666666,38.4494666667,8.50506666667,32.7423333333,6.5277,8.72
456.35,29.2990666667,67.9272,37.7174,56.1409333334,38.5007333333,8.50633333334,32.8038,6.52446666667,8.7264
456.70,29.3697666667,68.1213333333,37.8074,56.2588,38.5676,8.51379999999,32.8999333333,6.55186666667,8.74096666667
457.06,29.3778666667,68.2110666667,37.8336,56.2753333333,38.5777333333,8.51633333333,32.9480666667,6.55823333333,8.7259
457.41,29.3665333333,68.2608,37.8352666667,56.2710666667,38.5362666667,8.50646666666,32.9734,6.54913333333,8.71156666667
457.76,29.3808333334,68.3311333333,37.8532666667,56.2931333333,38.5287333333,8.51473333334,32.9988666667,6.5356,8.69296666667
458.12,29.4091,68.3982,37.8794,56.316,38.5443333333,8.49339999999,33.0152666667,6.51353333333,8.6638
458.47,29.4101666667,68.4032666667,37.8746666667,56.2994,38.5135333333,8.48486666666,33.0233333333,6.5173,8.64906666667
458.82,29.4278,68.4414666667,37.8965333333,56.3323333333,38.524,8.48653333334,33.0575333333,6.51803333333,8.6333
459.18,29.4648333333,68.5540666667,37.9725333333,56.4214666667,38.5791333333,8.49593333334,33.1198,6.51673333333,8.65356666667
459.53,29.436,68.5280666667,37.9332,56.3745333333,38.5330666667,8.44980000001,33.0850666666,6.47593333333,8.58886666667
459.88,29.4350666667,68.5762,37.961,56.4218666667,38.5496,8.44126666667,33.1037333333,6.45476666667,8.56886666667
460.24,29.4600333333,68.6243333333,37.9844,56.4952666667,38.5823333333,8.45053333334,33.1536,6.45876666667,8.57726666667
460.59,29.4604,68.6270666667,37.9874,56.5176666667,38.5966,8.45833333333,33.1681333333,6.45613333333,8.59246666667
460.94,29.5134333333,68.6738666667,38.0329333334,56.5799333333,38.653,8.47873333333,33.2192,6.47356666667,8.61943333333
461.29,29.5530333333,68.7172666667,38.0744666667,56.6126,38.7058666667,8.49779999999,33.2477333333,6.48966666667,8.62786666667
461.65,29.5757666667,68.7644,38.116,56.6802666667,38.7469333333,8.50433333333,33.3082666667,6.50316666667,8.65433333333
462.00,29.5795333333,68.8152666667,38.1354666667,56.7316,38.7780666667,8.50413333333,33.3484666667,6.4969,8.65286666667
462.35,29.6241,68.8999333333,38.195,56.8231333333,38.855,8.50406666667,33.4052666667,6.4829,8.6534
462.71,29.676,68.9988666667,38.2414666667,56.8987333333,38.9204,8.5126,33.4653333333,6.48413333333,8.66516666667
463.06,29.6788666667,69.0360666667,38.2334,56.9193333333,38.9195333333,8.48546666667,33.4847333333,6.4705,8.63003333333
463.41,29.7434,69.1665333333,38.3087333333,57.0188,39.0033333333,8.51099999999,33.566,6.49816666667,8.6676
463.76,29.8295333333,69.2883333333,38.379,57.0857333333,39.0761333333,8.54786666667,33.6609333333,6.5493,8.70813333333
464.12,29.8325666667,69.2760666667,38.3725333333,57.0228666667,39.0678,8.54873333333,33.6678,6.53813333333,8.70783333334
464.47,29.9021333333,69.4096666667,38.4368666667,57.0984666667,39.1317333333,8.56920000001,33.7628666667,6.5527,8.71516666667
464.82,29.9037,69.4752,38.4392666667,57.1301333333,39.1470666667,8.55033333333,33.8012,6.52633333333,8.7003
465.17,29.9297666667,69.552,38.4398666667,57.1732666667,39.166,8.51320000001,33.8493333333,6.49273333333,8.6833
465.53,29.9501,69.6264666667,38.4589333333,57.1831333333,39.1834666667,8.45159999999,33.8668,6.4295,8.60886666667
465.88,29.9966333333,69.7004666667,38.4902666667,57.2352666667,39.2132,8.47646666666,33.9214666667,6.44863333333,8.6468
466.23,30.0426333333,69.8114,38.5735333333,57.2961333333,39.2663333333,8.4904,34.0010666667,6.46383333333,8.66193333333
466.58,30.0948666667,69.8850666667,38.6393333333,57.3474666667,39.3186666667,8.51240000001,34.0756,6.48496666667,8.69036666667
466.94,30.17,69.9996,38.7026666667,57.41,39.3895333333,8.5436,34.1478,6.5076,8.72006666667
467.29,30.2500333333,70.1372,38.7874666667,57.5284,39.4843333333,8.57206666667,34.2500666667,6.51026666667,8.73353333333
467.64,30.2732666667,70.1812666667,38.8136666667,57.5598,39.5156666667,8.54433333334,34.2853333333,6.49423333333,8.72253333333
467.99,30.3588,70.3541333333,38.9134,57.6904666667,39.6142666667,8.57213333333,34.3870666667,6.5336,8.75443333333
468.35,30.3671666667,70.3736,38.9188666667,57.7052666667,39.6307333333,8.53866666667,34.3946666667,6.50473333333,8.71843333333
468.70,30.425,70.5266,39.0027333334,57.7673333333,39.684,8.55293333333,34.4482666667,6.52193333333,8.71903333333
