wavelength,Back_LanAurm,Belly_LanAurm,Breast_LanAurm,Crissum_LanAurm,Crown_LanAurm,DorTail_LanAurm,Patch10_LanAurm,Patch11_LanAurm,Rump_LanAurm,Throat_LanAurm,WingTip_LanAurm
629.60,36.435,53.3170666667,48.4795333333,43.7042666667,4.61166666667,7.57106666666,45.9422,21.3672,43.4604666667,4.65766666667,8.18426666666
629.94,36.5060666667,53.3276666667,48.5015333333,43.7011333333,4.668,7.62106666667,45.9528,21.4282,43.5141333333,4.69046666666,8.20606666666
630.27,36.5407333333,53.3016666667,48.4994,43.7294666667,4.69766666667,7.674,45.9024666667,21.4682666667,43.5175333333,4.72566666667,8.2208
630.60,36.5019333333,53.2304666667,48.446,43.6903333333,4.63420000001,7.60753333333,45.8349666667,21.4306,43.4580666667,4.64893333333,8.14666666666
630.93,36.4389333333,53.0943333333,48.3304666667,43.604,4.6148,7.5942,45.6991666667,21.3874,43.3674,4.65286666667,8.14893333333
631.26,36.416,52.9353333333,48.1928,43.4518666667,4.54046666667,7.5216,45.5326666667,21.3191333333,43.2389333333,4.5788,8.08146666666
631.60,36.4336,52.8863333333,48.2108666667,43.4592666667,4.55333333333,7.54233333333,45.4824666667,21.35,43.2192666667,4.60886666667,8.09639999999
631.93,36.5191333334,52.9243333333,48.2585333333,43.4978,4.58466666667,7.60253333333,45.4956333333,21.421,43.2749333333,4.62426666667,8.15993333334
632.26,36.5994,53.024,48.3778666667,43.5330666667,4.56020000001,7.57606666667,45.5795333333,21.4785333333,43.3841333334,4.585,8.14200000001
632.59,36.6234666667,53.034,48.3892,43.5139333333,4.5368,7.572,45.6146333333,21.5098,43.3996666667,4.55333333333,8.1238
632.92,36.6995333333,53.0632,48.4251333333,43.561,4.54526666667,7.61326666667,45.6653,21.5680666667,43.4409333333,4.55126666667,8.11833333333
633.26,36.7256666667,53.0967333333,48.4883333333,43.5606,4.458,7.58133333333,45.7047333333,21.5352666667,43.4278666667,4.49273333333,8.05599999999
633.59,36.7258,53.0924666667,48.4655333333,43.5410666667,4.4682,7.5928,45.6730333333,21.5830666667,43.4023333333,4.50886666667,8.07559999999
633.92,36.7979333333,53.2231333333,48.5896666666,43.6142,4.46586666667,7.57666666667,45.7871666667,21.6389333333,43.5085333333,4.50073333333,8.1052
634.25,36.8741333333,53.2369333333,48.6268666667,43.6266666667,4.54713333334,7.65473333333,45.8047666667,21.7084666667,43.5014,4.5688,8.19506666667
634.58,36.9646666667,53.3375333333,48.7048666667,43.6923333333,4.56319999999,7.68133333333,45.8803333333,21.7869333333,43.5936666667,4.58873333334,8.23240000001
634.91,36.9697333333,53.386,48.7476,43.7118,4.54533333334,7.66926666667,45.8736,21.8148,43.6702666667,4.56,8.22526666667
635.25,36.9332666667,53.3402666667,48.6797333333,43.6416666667,4.5338,7.66233333333,45.8408666667,21.7986,43.6487333333,4.54166666667,8.22139999999
635.58,36.9538666667,53.3226666667,48.6822,43.6445333333,4.58406666667,7.7146,45.8505,21.8706666667,43.6532,4.60786666666,8.25439999999
635.91,37.0263333333,53.3603333333,48.7195333333,43.6688,4.60726666667,7.73573333333,45.8544666667,21.9284,43.6656,4.64273333333,8.28286666667
636.24,37.0470666667,53.3925333333,48.7316666667,43.6783333333,4.59406666667,7.72586666667,45.8328333333,21.8912666666,43.6496,4.60093333333,8.27993333334
636.57,37.1136666667,53.4506666667,48.7681333333,43.6756666667,4.62246666667,7.75793333333,45.8451333333,21.9393333333,43.7278666667,4.63253333333,8.32866666666
636.90,37.1458666667,53.4025333334,48.728,43.7028666667,4.72873333333,7.82086666667,45.8158,22.015,43.7936666667,4.717,8.41579999999
637.23,37.2243333333,53.4181333333,48.7824,43.7858,4.75993333333,7.84693333333,45.8660333333,22.0736666667,43.8587333333,4.75186666667,8.45913333333
637.56,37.2470666667,53.3418666667,48.7286,43.709,4.715,7.84886666667,45.778,22.0520666667,43.7766,4.73926666667,8.41173333334
637.90,37.3784666667,53.4813333333,48.8374,43.7819333333,4.7382,7.89146666666,45.8934333333,22.1612,43.9238666667,4.7776,8.40353333334
638.23,37.4306666667,53.4916,48.8960666667,43.8493333334,4.8014,7.93066666666,45.9193666667,22.2308,43.943,4.81253333333,8.44159999999
638.56,37.5873333333,53.6224666667,48.999,43.9705333333,4.89046666666,8.0082,46.0357,22.3170666667,44.0180666667,4.93093333333,8.53859999999
638.89,37.75,53.7494666667,49.1028666667,44.0834666667,5.00626666666,8.1042,46.1279666667,22.4690666667,44.1504666667,5.05226666667,8.64706666666
639.22,37.7978666667,53.8198,49.1296666667,44.1067333333,4.95919999999,8.04813333333,46.1823,22.4762,44.205,5.01653333334,8.58266666666
639.55,37.8303333333,53.8185333333,49.1446666667,44.1021333333,4.94426666666,8.03873333333,46.2175333333,22.5033333333,44.261,4.99273333333,8.54853333333
639.88,37.9321333333,53.8625333333,49.1684666667,44.1518,4.98099999999,8.06613333333,46.2425666667,22.5985333333,44.3492666667,5.04353333333,8.54746666667
640.21,37.9354,53.8416666667,49.1367333333,44.1292666667,4.96666666668,8.04426666667,46.2027,22.5631333333,44.3137333333,5.02126666667,8.51920000001
640.54,37.9472,53.8320666667,49.1075333333,44.0745333333,4.97326666667,8.05946666667,46.1783,22.5725333333,44.2712,5.03553333333,8.53673333333
640.87,37.9722666667,53.8670666667,49.0854666667,44.0514666667,4.95273333334,8.032,46.1830333333,22.5772666667,44.2589333333,5.02813333333,8.5024
641.20,37.9873333333,53.8276,49.0647333333,44.0716,4.99126666666,8.05306666667,46.1320666667,22.6363333333,44.2608666667,5.05213333333,8.55073333333
641.53,37.9431333333,53.7390666667,48.9384,44.0499333333,5.00240000001,8.04066666667,46.0378,22.6284666667,44.1888,5.05033333333,8.57393333334
641.87,37.943,53.7387333333,48.9234,44.0339333333,4.92926666666,7.98,46.0571333333,22.6238666667,44.2348666667,5.01246666667,8.51466666666
642.20,37.9653333333,53.7709333333,48.9902,44.0466,4.83066666667,7.91893333333,46.0758,22.6440666667,44.3157333333,4.90086666667,8.43193333333
642.53,37.9270666667,53.7108666667,48.9164,43.9858,4.71386666667,7.7912,46.0317333333,22.5696,44.2534666667,4.75406666667,8.31813333333
642.86,37.9052666667,53.5926,48.8226,43.9084666667,4.73339999999,7.79146666667,45.926,22.5182,44.1556,4.76946666667,8.35373333333
643.19,37.974,53.6608,48.8839333333,43.9924,4.73439999999,7.83233333333,45.9414666667,22.5660666666,44.1892666667,4.8022,8.38213333333
643.52,37.9218,53.5644666667,48.8589333333,43.9808,4.77473333333,7.85853333333,45.89,22.6115333333,44.1434,4.8074,8.45113333333
643.85,37.9334666667,53.5023333333,48.8581333333,43.9951333333,4.77466666667,7.86253333333,45.8759666667,22.6657333333,44.1245333333,4.79586666667,8.46446666667
644.18,37.9938,53.5824,48.9756666667,44.0479333333,4.68793333333,7.80086666667,45.9260666667,22.6936,44.1807333333,4.7148,8.38859999999
644.51,37.9448,53.4446,48.8993333333,43.9632666667,4.67413333333,7.80186666667,45.8129333333,22.7276666667,44.1475333333,4.65133333333,8.34086666667
644.84,38.0036666667,53.5055333333,48.9596666667,43.9802666666,4.77973333333,7.89053333333,45.9033666667,22.8041333333,44.2114666666,4.67353333333,8.42420000001
645.17,38.0442666667,53.5698666667,49.0666,43.9993333333,4.76646666667,7.86473333333,45.9104,22.8201333333,44.2708666667,4.66353333333,8.41139999999
645.50,38.098,53.5948666666,49.0479333333,43.9899333333,4.82040000001,7.908,45.8767333333,22.8619333333,44.2707333333,4.67786666667,8.45533333333
645.83,38.0307333334,53.4328666667,48.8958666667,43.8696666667,4.87413333333,7.95873333333,45.7585333333,22.8441333333,44.1096666667,4.7134,8.48319999999
646.16,38.0684,53.4414666667,48.9148666667,43.8886,4.95993333333,8.0342,45.7526333333,22.9112,44.1371333333,4.77286666667,8.55059999999
646.49,38.1423333333,53.4581333333,48.9581333333,43.948,5.01379999999,8.10393333333,45.8003,23.0135333333,44.2052,4.82306666666,8.60253333333
646.82,38.1626,53.4416,48.9200666667,43.9307333333,5.03446666667,8.11653333333,45.7809,23.0241333333,44.2166666667,4.8034,8.62359999999
647.15,38.1969333333,53.4589333333,48.9348666667,43.8849333333,4.9566,8.0508,45.7451333333,23.008,44.2265333333,4.7384,8.53153333333
647.48,38.2466,53.5522,48.971,43.9154,4.92319999999,8.0162,45.7668666667,23.0050666667,44.2388,4.68133333333,8.46746666667
647.81,38.2515333334,53.4844666667,48.8940666667,43.8919333333,4.95466666667,8.0082,45.7484666667,23.0146666667,44.2022666667,4.69046666667,8.46406666667
648.14,38.4244,53.6456,49.0626,44.0429333333,5.00259999999,8.09146666667,45.9179333333,23.0406666667,44.3592666667,4.73653333333,8.55879999999
648.47,38.4844666667,53.6904,49.0516,44.0454666667,4.9442,8.0586,45.9046666667,23.0276666667,44.3582,4.73966666667,8.51726666667
648.80,38.5582666666,53.6776666667,49.047,44.048,4.93353333333,8.09653333333,45.9547,23.0623333333,44.3611333333,4.722,8.51253333334
649.13,38.6296,53.7664,49.1567333333,44.1189333333,4.95906666667,8.1654,46.0479333333,23.1352666667,44.4394666666,4.76406666667,8.57446666666
649.46,38.8487333333,54.0056666667,49.3691333333,44.3539333333,5.05186666667,8.21813333333,46.2705333333,23.2944,44.6562666667,4.8656,8.68433333334
649.79,38.8312,53.9755333333,49.3931333333,44.3398,5.04493333333,8.24373333333,46.2132,23.3168,44.6568666667,4.88933333333,8.68259999999
650.11,38.8266666666,54.0528,49.4319333333,44.359,4.9784,8.19806666667,46.2148,23.3122,44.6812666667,4.8228,8.64473333333
650.44,38.8492666667,54.0743333333,49.4769333333,44.3592666667,4.97266666667,8.19013333333,46.2538666667,23.3613333333,44.6882,4.8284,8.66206666667
650.77,38.8974,54.1276666666,49.5006666667,44.3997333333,4.97326666667,8.19986666667,46.3414333333,23.3542,44.7272,4.81833333333,8.70053333333
651.10,38.9350666667,54.0864666667,49.5286,44.3710666667,5.0294,8.23586666667,46.3488,23.3966,44.7438666667,4.886,8.77706666667
651.43,38.9625333333,54.0927333333,49.5264666667,44.3713333333,5.02673333334,8.23446666667,46.2677333333,23.4358,44.7575333333,4.8924,8.81159999999
651.76,38.9379333333,54.1055333333,49.5002,44.3809333333,4.983,8.1942,46.2725666667,23.4594666667,44.7566666667,4.87653333333,8.79653333333
652.09,38.8694666667,53.9784,49.444,44.3278,4.93993333333,8.13726666667,46.2286666667,23.4584,44.752,4.80593333333,8.77033333334
652.42,38.8906,54.0008,49.4676,44.3888,4.93446666667,8.149,46.2537333333,23.5044,44.7446,4.81446666667,8.78806666666
652.75,38.9765333333,54.0565333333,49.4876,44.4166666667,4.92893333333,8.15013333333,46.2531,23.5177333333,44.7553333333,4.79606666667,8.77726666667
653.08,38.9718666667,54.0220666667,49.4244666667,44.3801333333,4.86726666667,8.13453333333,46.2175,23.4988,44.7474666667,4.73433333333,8.72126666667
653.41,39.0759333333,54.0813333333,49.4248666667,44.4041333333,4.82453333333,8.14186666667,46.2958666667,23.5342,44.7421333333,4.71513333333,8.67620000001
653.74,39.173,54.1034,49.4664,44.4627333333,4.90913333333,8.22166666667,46.3398,23.6270666667,44.8059333333,4.801,8.74179999999
654.06,39.2654666667,54.2194,49.5616666667,44.5830666667,4.95166666666,8.28786666667,46.4178333333,23.6741333334,44.9099333333,4.86233333333,8.79693333333
654.39,39.2043333333,54.0991333333,49.4577333333,44.5005333333,4.91806666666,8.23253333333,46.3135,23.643,44.8552,4.80926666667,8.71906666667
654.72,39.2376666667,54.1406,49.4662,44.5669333333,4.89446666666,8.23826666667,46.3173333333,23.6980666666,44.9200666667,4.8072,8.72306666667
655.05,39.4022,54.3032,49.6144,44.7090666667,4.9176,8.30226666667,46.4857666667,23.7783333333,45.052,4.82086666667,8.76753333333
655.38,39.3636666667,54.2094666667,49.5528,44.6060666667,4.93786666667,8.29966666667,46.3679,23.755,44.9216666667,4.85873333333,8.77966666667
655.71,39.4827333333,54.325,49.6384666667,44.7076666667,4.9658,8.32253333333,46.395,23.7927333333,44.962,4.90673333333,8.78133333333
656.04,39.516,54.3504,49.7082666667,44.6693333333,4.95746666667,8.29006666667,46.4363666667,23.8124,45.0381333333,4.89506666667,8.79673333333
656.37,39.4267333333,54.2326666667,49.6297333333,44.5704,4.93406666667,8.2798,46.3604333333,23.8250666667,44.9784,4.8828,8.76673333333
656.69,39.3018,54.0469333333,49.4916666667,44.4129333334,4.95426666667,8.26886666667,46.2163666667,23.8126,44.8436666667,4.85366666667,8.77706666667
657.02,39.2560666667,53.9697333333,49.4455333334,44.365,4.92493333334,8.2018,46.1617666667,23.7690666667,44.8104666667,4.80333333333,8.77379999999
657.35,39.3214,53.9899333333,49.4861333333,44.3820666667,4.87013333333,8.19753333333,46.1653,23.8044666667,44.8454666667,4.7644,8.74660000001
657.68,39.3393333333,53.8634666667,49.4325333334,44.3288666667,4.83280000001,8.15486666667,46.1121666667,23.8659333333,44.7904666667,4.7116,8.68926666667
658.01,39.394,53.9537333333,49.5005333333,44.3634666667,4.84513333333,8.19113333333,46.1635333333,23.8978,44.7812,4.73553333333,8.72686666666
658.34,39.3782,53.9182666667,49.4964666667,44.3226,4.81333333333,8.15153333333,46.13,23.8922666667,44.7310666667,4.66493333333,8.6738
658.66,39.358,53.8364,49.4600666667,44.2487333334,4.85266666667,8.16073333333,46.0847,23.9284666667,44.7084,4.7202,8.70926666667
658.99,39.4306666667,53.8836,49.5040666667,44.2868,4.89479999999,8.17966666667,46.1439333333,23.9826666667,44.7720666667,4.699,8.70693333334
659.32,39.4407333333,53.894,49.5122666667,44.3247333333,4.95299999999,8.23213333333,46.2189,24.0973333333,44.8208666667,4.7516,8.73766666667
659.65,39.4712,53.9225333333,49.4977333333,44.3581333333,4.99353333333,8.26186666667,46.1712,24.1566666667,44.8298,4.79566666667,8.75626666666
659.98,39.5163333333,53.9592,49.5142666667,44.3689333333,4.98933333333,8.22146666667,46.1817666666,24.1383333333,44.8504,4.79086666667,8.76453333333
660.31,39.6096666667,53.9984666667,49.5938666667,44.4406666667,4.99426666667,8.23746666667,46.1832333333,24.1822666667,44.8836,4.80386666667,8.76440000001
660.63,39.6954,54.0806666667,49.6492666667,44.4944666667,5.03026666667,8.282,46.1991333333,24.2605333333,44.9607333334,4.83086666667,8.77433333333
660.96,39.6608666667,54.0180666667,49.6118666667,44.4618666667,5.03926666667,8.25953333333,46.1976,24.2069333333,44.9111333333,4.80973333333,8.75199999999
661.29,39.6328666667,53.9828666667,49.6050666667,44.4316666667,5.10946666667,8.30286666667,46.1754,24.1994666667,44.8818,4.87546666667,8.80666666666
661.62,39.7294,54.0047333333,49.6744,44.5329333333,5.21273333334,8.41786666667,46.2050666667,24.3511333333,45.0042666667,5.01326666667,8.90646666667
661.94,39.7282666667,53.9806666667,49.6132666667,44.4854666667,5.19440000001,8.41173333333,46.1944333333,24.3143333333,45.0056,5.05846666667,8.90813333333
662.27,39.7951333333,54.046,49.6287333333,44.5594666667,5.15873333334,8.4044,46.2205666667,24.2992,45.0285333333,5.0522,8.88453333333
662.60,39.8497333333,54.07,49.6456666667,44.6086666667,5.15073333333,8.43293333333,46.1740666667,24.3555333333,45.0408666667,5.0972,8.9122
662.93,39.9020666667,54.1141333333,49.7038666667,44.6324,5.14640000001,8.433,46.1313333333,24.3303333333,45.0541333333,5.0848,8.95933333333
663.26,39.8750666667,54.037,49.6664,44.5587333333,5.15620000001,8.43193333333,46.0867,24.3390666667,45.0138,5.06953333333,8.96566666666
663.58,39.8954666667,53.9464,49.6462,44.572,5.1416,8.4356,46.0472666667,24.3798666667,44.9922666667,5.06426666667,8.9448
663.91,39.9486666667,54.0490666667,49.6976666667,44.6413333333,5.10953333333,8.42986666667,46.1278,24.4273333334,45.0687333333,5.03166666667,8.91700000001
664.24,39.9496,54.0500666667,49.746,44.6649333333,5.10073333333,8.4306,46.1607333333,24.4699333333,45.0911333333,5.02466666667,8.93879999999
664.57,39.977,54.0879333333,49.7617333333,44.6501333333,5.13566666667,8.4432,46.1303,24.5698,45.1455333333,5.03833333333,8.98173333333
664.89,40.0556,54.2394666667,49.8067333333,44.6610666667,5.09366666666,8.4048,46.1195666667,24.5925333333,45.2269333333,5.00906666667,8.95813333334
665.22,40.1172666667,54.2946,49.8088,44.6881333333,5.01633333333,8.32013333333,46.1382,24.5814,45.2119333333,4.91273333333,8.89126666668
665.55,40.1712666667,54.2894666667,49.7787333333,44.6566,5.12446666667,8.40293333333,46.0834333333,24.6474,45.1938666667,4.96873333333,8.96413333334
665.87,40.1804666667,54.2582,49.8126666667,44.5718,5.13326666667,8.39613333334,46.0804666667,24.6645333333,45.1567333333,4.9292,8.94573333333
666.20,40.2034,54.236,49.8326666667,44.5208666667,5.12026666667,8.3838,46.0853333333,24.658,45.2098,4.8934,8.94586666667
666.53,40.2404666667,54.1956666667,49.8344666667,44.4672666667,5.08053333333,8.376,46.0753,24.6658666667,45.1724666667,4.8624,8.89573333334
666.86,40.3173333333,54.2544666667,49.8422666667,44.5016,5.00206666667,8.35106666667,46.0993333333,24.6526666667,45.1557333333,4.82533333333,8.85826666666
667.18,40.3187333333,54.2807333333,49.8667333333,44.5316666667,4.95806666667,8.2992,46.1221333333,24.6364666667,45.1542,4.73693333333,8.82246666667
667.51,40.3868,54.2962,49.9032666667,44.5154,5.04693333333,8.357,46.1537333333,24.6658,45.1841333333,4.8302,8.87893333334
667.84,40.4593333333,54.3076666667,49.9350666667,44.5536666667,5.0664,8.40986666667,46.1745333333,24.7154666667,45.1864,4.86393333333,8.90199999999
668.16,40.4168666667,54.2940666667,49.8326666667,44.5182,4.97499999999,8.31726666667,46.1186333333,24.6570666666,45.0811333333,4.79293333334,8.8272
668.49,40.4546666667,54.2792666667,49.7562,44.5723333333,5.00459999999,8.37566666667,46.0942,24.6996,45.0592666667,4.79233333333,8.87893333333
668.82,40.4983333333,54.2486666667,49.7886666667,44.5676666667,5.09479999999,8.5038,46.1263,24.7461333333,45.123,4.8606,8.9968
669.14,40.477,54.1890666667,49.8049333333,44.5922,5.06186666667,8.5244,46.1437666667,24.7639333333,45.135,4.8742,9.00546666666
669.47,40.5780666667,54.2696666667,49.8552,44.7082666667,5.10240000001,8.63946666667,46.2063333333,24.8507333333,45.2906,4.96293333333,9.08413333333
669.80,40.61,54.3431333333,49.9078,44.8139333333,5.08306666666,8.65780000001,46.3334333333,24.9155333333,45.3484,5.00933333333,9.09566666667
670.13,40.5527333333,54.2115333333,49.7864666667,44.7623333334,5.04293333333,8.6196,46.2379,24.862,45.2822666667,4.98833333333,9.03873333334
670.45,40.606,54.1928,49.8318,44.8076,5.14026666666,8.69506666667,46.2866666667,24.9124666666,45.3894666667,5.04806666667,9.08306666667
670.78,40.5965333333,54.2055333333,49.8444,44.7687333334,5.27939999999,8.8488,46.2376666666,25.0308,45.3972,5.22593333333,9.20293333334
671.10,40.5388,54.1646,49.8301333333,44.7262,5.17826666666,8.81780000001,46.2310333333,25.0127333333,45.3939333333,5.14786666667,9.15193333334
671.43,40.5689333333,54.2133333333,49.8310666667,44.7296,5.21606666666,8.80020000001,46.2949666667,25.0282666666,45.4256666667,5.19526666667,9.19273333334
671.76,40.7164,54.2908,49.9842,44.84,5.30453333333,8.92820000001,46.411,25.1498666667,45.5779333333,5.29573333334,9.29113333333
672.08,40.6669333333,54.2042,50.0018,44.7933333333,5.23666666667,8.8478,46.3970333333,25.1086,45.5258666667,5.2246,9.18466666667
672.41,40.6905333334,54.2440666667,49.9942,44.7725333333,5.17666666666,8.77466666667,46.3888333333,25.1072,45.4823333333,5.18953333333,9.12653333333
672.74,40.8440666667,54.4402,50.1352666667,44.9657333333,5.17800000001,8.75266666667,46.5176666667,25.2240666667,45.6137333333,5.13653333333,9.11933333333
673.06,40.7581333333,54.3492,50.0658,44.8743333333,5.1354,8.64493333333,46.4025666667,25.1934666667,45.5177333333,5.07213333333,9.04486666667
673.39,40.7271333333,54.2450666667,49.9798,44.807,5.13266666666,8.59766666667,46.2659,25.1659333334,45.4438666667,5.0102,9.01806666667
673.72,40.8509333333,54.4248666667,50.1265333333,44.9028666666,5.20206666666,8.6396,46.4214666667,25.2902666667,45.5976666667,5.0622,9.10886666667
