wavelength,Back_TanNicf,Belly_TanNicf,Breast_TanNicf,Crissum_TanNicf,Crown_TanNicf,DorTail_TanNicf,Patch10_TanNicf,Patch11_TanNicf,Patch12_TanNicf,Patch13_TanNicf,Patch14_TanNicf,Rump_TanNicf,Throat_TanNicf,WingTip_TanNicf
628.27,8.35191666667,61.83925,7.26341666666,69.0682083334,16.31075,7.982,18.9375,11.7656666667,26.4871666667,15.383875,21.4260833333,22.90525,22.6680833333,10.4308333333
628.61,8.32491666667,61.8723333333,7.25575,69.0594583333,16.2866666667,7.98025,18.861,11.7506666667,26.3606666667,15.353875,21.4145833334,22.8060625,22.62175,10.4211666667
628.94,8.20508333333,61.81575,7.16458333333,68.9652916667,16.2358333334,7.87183333333,18.7285833333,11.6309166667,26.176,15.2708333333,21.2765833334,22.6545208333,22.5421666667,10.338
629.27,8.14983333334,61.7664166667,7.10525,68.9094166667,16.16575,7.8215,18.6233333333,11.58,25.9793333333,15.193125,21.1851666667,22.5476458333,22.461,10.288
629.60,8.12491666668,61.7031666666,7.061,68.8545416667,16.1013333333,7.76741666667,18.5215833334,11.5186666667,25.8080833333,15.1338333333,21.1140833333,22.4125,22.3983333333,10.2481666667
629.94,8.10216666667,61.75075,7.08066666666,68.8945,16.13,7.75358333333,18.4733333333,11.5310833333,25.7304166667,15.1410416667,21.0659166667,22.3544166667,22.3896666667,10.2573333333
630.27,8.11591666668,61.6754166667,7.06775,68.798,16.1095,7.72791666666,18.37075,11.4794166667,25.63275,15.1417083333,21.0066666667,22.3035416667,22.2968333334,10.3009166667
630.60,8.09075000001,61.6250833333,7.03775,68.7431666666,16.02575,7.72225,18.2893333333,11.4333333333,25.5065833333,15.0995833333,20.9275833333,22.1875208333,22.246,10.23775
630.93,8.01616666667,61.45975,6.94833333333,68.5537083333,15.9308333333,7.64225,18.13325,11.33925,25.3233333333,15.0265416667,20.79375,22.0326875,22.1094166666,10.1383333333
631.26,7.92283333334,61.4560833333,6.81975,68.521,15.79,7.53033333333,17.9585833333,11.1961666667,25.1581666667,14.920125,20.6916666667,21.9201041666,22.0040833333,10.0116666667
631.60,7.99816666667,61.4546666667,6.861,68.5018333333,15.7906666667,7.58133333333,17.9401666667,11.2476666667,25.1188333333,14.9647916667,20.737,21.9154375,21.9975,10.12525
631.93,8.02575000001,61.41225,6.88383333333,68.3723333333,15.7780833333,7.612,17.8960833333,11.2731666667,25.0534166667,15.0027916667,20.756,21.9299791667,21.9818333333,10.2076666667
632.26,8.02,61.4918333334,6.864,68.403125,15.77325,7.5965,17.8318333333,11.2249166667,24.9906666667,15.0090833333,20.7569166667,21.9029583333,21.9890833333,10.2040833333
632.59,8.09033333333,61.4856666667,6.92616666667,68.46375,15.7546666667,7.63883333333,17.82875,11.2679166667,24.94525,15.078125,20.7565,21.8839583334,21.9675,10.3060833333
632.92,8.09366666668,61.62225,6.96225,68.560375,15.77725,7.68425,17.7916666667,11.2670833334,24.9655833333,15.0958333333,20.75675,21.8857708333,21.9843333333,10.3088333333
633.26,8.08974999999,61.6325833333,6.95808333333,68.593375,15.7379166667,7.70975,17.7221666667,11.2633333333,24.8725,15.0958333333,20.7599166667,21.8891458333,21.9733333333,10.3245833334
633.59,8.10549999999,61.5288333334,6.94675,68.5056666667,15.7080833334,7.75925,17.6494166667,11.2665,24.7623333333,15.0995,20.74125,21.813,21.93,10.3183333333
633.92,8.05974999999,61.4985,6.89941666667,68.4778333334,15.6729166666,7.78191666666,17.59875,11.2415833333,24.6658333334,15.02225,20.73225,21.7364375,21.9149166667,10.284
634.25,8.07683333334,61.6679166667,6.94208333333,68.5963333333,15.7175833333,7.84491666667,17.6086666667,11.25875,24.6740833333,15.0545416667,20.77825,21.7260208333,21.9229166667,10.38175
634.58,8.13583333334,61.72475,6.98383333333,68.6480833333,15.7125833333,7.90525,17.6015,11.2815833333,24.6079166667,15.060375,20.8493333333,21.7250416667,21.92625,10.466
634.91,8.18166666666,61.7895833333,7.04266666667,68.693375,15.7583333334,7.98791666667,17.6084166667,11.3135833334,24.593,15.1040416666,20.86975,21.702875,21.97525,10.5435
635.25,8.10791666667,61.7870833333,6.98941666667,68.707875,15.72325,7.95516666666,17.5064166667,11.2545833333,24.4751666667,15.0379583333,20.83775,21.6181666667,21.9213333333,10.4940833333
635.58,8.16725000001,61.8161666667,7.05683333333,68.7729166667,15.7685,8.01325,17.4915833334,11.28025,24.41125,15.0845416667,20.8293333333,21.5341041667,21.9738333334,10.5350833333
635.91,8.17316666666,61.749,7.08875,68.7417083333,15.78425,8.02725,17.4525,11.28675,24.341,15.0886666667,20.7395,21.4637083333,21.9323333333,10.5343333333
636.24,8.16766666666,61.7305833333,7.1025,68.6101666667,15.7985833333,8.0555,17.4073333333,11.26225,24.2046666666,15.0559583333,20.6991666667,21.4171666667,21.9429166667,10.5013333333
636.57,8.22833333333,61.7431666667,7.12,68.620625,15.8601666667,8.11783333334,17.4045,11.2925833333,24.1415,15.1232083333,20.8018333333,21.4230208333,21.9619166667,10.5879166667
636.90,8.21200000001,61.7265833333,7.13875,68.632375,15.8745,8.13075000001,17.33125,11.25175,24.06125,15.1119583333,20.7739166666,21.3158541667,21.9494166667,10.6324166667
637.23,8.16066666668,61.7423333334,7.102,68.6363333333,15.8215,8.09675000001,17.25075,11.1698333333,23.9261666667,15.0817916667,20.72025,21.2345208333,21.9346666667,10.6025
637.56,8.26766666666,61.938,7.19808333333,68.847625,15.9126666667,8.17941666666,17.2798333333,11.26075,23.9769166666,15.235375,20.7756666667,21.2756041667,21.985,10.7226666667
637.90,8.23908333333,61.7823333333,7.10808333333,68.7839166667,15.8575,8.05858333333,17.17175,11.1835,23.7899166667,15.2196666667,20.6816666667,21.184625,21.9209166667,10.6438333333
638.23,8.24599999999,61.7581666666,7.12308333333,68.7395,15.8795,8.06558333334,17.1086666666,11.1664166667,23.7575,15.2599166667,20.6426666667,21.1062916667,21.9349166667,10.646
638.56,8.19749999999,61.7143333333,7.12658333333,68.729375,15.83075,7.99216666666,17.0515833333,11.1241666667,23.60975,15.2320833333,20.5773333334,20.9798958333,21.8558333333,10.576
638.89,8.32158333332,61.8,7.26058333333,68.779875,15.9171666667,8.07849999999,17.07775,11.1895,23.6138333333,15.3263333334,20.5935,21.0227916667,21.9549166666,10.7015833333
639.22,8.36558333333,61.9025833333,7.35283333333,68.8595416667,15.9574166666,8.10091666667,17.09025,11.2264166667,23.62375,15.3679166667,20.6394166667,21.0465,21.9785833334,10.7234166667
639.55,8.44625,61.91325,7.39608333333,68.92825,15.9913333333,8.21625000001,17.11075,11.2853333333,23.5775,15.4503333333,20.7105833333,21.0409583333,22.00975,10.8241666667
639.88,8.468,62.0450833333,7.39683333334,69.128875,16.0268333333,8.25266666667,17.08775,11.31675,23.5856666667,15.4812083333,20.8275833333,21.0035625,22.005,10.834
640.21,8.43483333333,62.1000833333,7.3505,69.19925,15.9566666667,8.15475,17.0155,11.2535833333,23.4683333333,15.4031666667,20.7120833334,20.8555625,21.9184166667,10.7853333333
640.54,8.53958333332,62.1960833333,7.40025,69.2669166667,15.9923333334,8.2205,17.0514166666,11.32775,23.515,15.5228333333,20.7563333333,20.9067291666,21.94725,10.85675
640.87,8.57666666666,62.2486666667,7.42141666667,69.3115416667,15.98625,8.22233333333,17.0485833333,11.3173333333,23.50875,15.5271666667,20.79575,20.8631458333,21.9161666666,10.8655833333
641.20,8.55558333333,62.1501666667,7.43166666667,69.21325,15.9638333333,8.15925000001,16.9348333333,11.2085833333,23.3293333333,15.4292083333,20.7461666667,20.7517083334,21.8748333333,10.8015
641.53,8.60958333333,62.1291666667,7.48791666667,69.1422916666,15.9755833333,8.24691666667,16.9164166667,11.2394166667,23.314,15.43875,20.74625,20.716125,21.90875,10.8903333334
641.87,8.53550000001,62.0618333333,7.48491666667,69.1104583333,15.9166666667,8.23883333332,16.8345,11.2278333333,23.1949166667,15.3979583333,20.7276666667,20.6517083333,21.8170833333,10.8265
642.20,8.55008333334,62.0865,7.48058333333,69.2260416667,15.96075,8.30183333333,16.7934166666,11.2329166667,23.1739166667,15.4272083333,20.6879166667,20.67675,21.8428333333,10.8716666667
642.53,8.42383333333,61.9910833334,7.27083333333,69.125125,15.8729166667,8.16999999999,16.6079166667,11.0974166667,22.9848333334,15.300875,20.55525,20.4425625,21.6738333333,10.7281666667
642.86,8.37216666666,61.8156666667,7.18333333333,68.9917916667,15.7725,8.14291666667,16.4731666666,11.0204166667,22.8649166667,15.2264166667,20.4881666667,20.3183541666,21.569,10.7100833333
643.19,8.30508333332,61.8208333333,7.15125,68.9060833333,15.7289166667,8.05224999999,16.3260833333,10.94325,22.7726666667,15.129375,20.4540833333,20.2528541666,21.5069166667,10.6738333333
643.52,8.30100000001,61.9101666667,7.155,68.9755416667,15.74275,8.06300000001,16.2925,10.9514166667,22.704,15.1709583334,20.4206666666,20.2387291666,21.50125,10.7266666667
643.85,8.32624999999,61.8919166667,7.24583333333,69.0075,15.795,8.15950000001,16.232,11.01625,22.6821666667,15.2615416667,20.5065833333,20.2758333333,21.5496666667,10.82975
644.18,8.38575,61.97075,7.36766666666,69.0784583333,15.9254166667,8.22316666668,16.3003333333,11.1153333333,22.727,15.2994166667,20.6039166667,20.2650208333,21.6083333333,10.9130833333
644.51,8.38750000001,61.9143333334,7.41125,69.03,15.9654166667,8.29825,16.24175,11.1430833333,22.6530833333,15.317625,20.5516666667,20.258875,21.6326666667,10.9604166667
644.84,8.52741666668,62.0729166667,7.52275,69.158125,16.0565833333,8.482,16.3810833333,11.2864166667,22.7436666667,15.4759583334,20.70275,20.3620416667,21.74075,11.1288333333
645.17,8.47941666666,62.0471666666,7.52591666667,69.2014166667,15.9965,8.43783333334,16.2603333334,11.2758333333,22.6615833333,15.4611666667,20.6916666667,20.2989791667,21.6356666666,11.07875
645.50,8.60691666667,62.3250833333,7.618,69.445125,16.107,8.51925,16.3315,11.35325,22.7138333333,15.544125,20.8484166667,20.370375,21.78825,11.21925
645.83,8.64574999999,62.382,7.64941666667,69.458625,16.1294166667,8.52199999999,16.3125833333,11.4249166667,22.6881666667,15.5899166666,20.969,20.3636458333,21.7945,11.3684166667
646.16,8.72125000001,62.56525,7.77883333334,69.6841666667,16.18125,8.61424999999,16.406,11.55675,22.7721666667,15.67875,21.0473333334,20.4987708333,21.87075,11.4690833333
646.49,8.7005,62.7190833333,7.76066666667,69.7875416667,16.1766666667,8.54841666667,16.3893333333,11.5425,22.6878333333,15.6444583334,20.9579166667,20.4596875,21.8564166667,11.4914166667
646.82,8.74175000001,62.797,7.75558333334,69.9550833333,16.1651666667,8.58050000001,16.4025,11.5549166667,22.6421666666,15.677625,20.9626666667,20.4513958333,21.8886666667,11.55975
647.15,8.76608333334,62.5698333333,7.76983333333,69.7680416666,16.1548333333,8.61358333333,16.3639166666,11.5775,22.5731666667,15.6840416666,20.9599166667,20.4347083333,21.8446666666,11.596
647.48,8.81850000001,62.4915833334,7.80066666667,69.568875,16.1935833333,8.69141666667,16.3883333333,11.5879166667,22.505,15.7059583333,20.9391666667,20.39925,21.8644166667,11.6233333333
647.81,8.70041666666,62.5220833333,7.67758333333,69.587125,16.08025,8.62383333333,16.2173333333,11.4630833333,22.3325,15.6092083333,20.8336666667,20.2843541667,21.738,11.4646666667
648.14,8.68616666667,62.5644166667,7.62666666667,69.6745416667,16.0745833333,8.59666666668,16.1564166667,11.4385,22.2815833333,15.570875,20.8273333333,20.23675,21.7035,11.44575
648.47,8.5925,62.37025,7.56816666667,69.5269166667,16.0125833334,8.53383333334,16.024,11.3450833334,22.1535833333,15.4810833333,20.7019166666,20.1460208334,21.6339166667,11.3700833333
648.80,8.55583333334,62.3488333334,7.55058333333,69.476125,16.0363333333,8.56691666667,16.0091666667,11.2716666667,22.0721666666,15.4575416667,20.6583333334,20.0875833334,21.6346666667,11.3711666667
649.13,8.40516666667,62.0823333334,7.40925,69.2909583334,15.88025,8.43716666666,15.82825,11.1423333333,21.8511666667,15.332875,20.45725,19.8662708334,21.4635833333,11.21525
649.46,8.33575,62.0253333333,7.31233333334,69.2007916667,15.75475,8.37158333333,15.7389166667,10.9899166667,21.691,15.2227083333,20.3226666667,19.6891041667,21.3661666667,11.0315
649.79,8.28283333334,61.5984166667,7.31316666667,68.7472083333,15.6394166667,8.35141666667,15.6259166667,10.8646666667,21.519,15.111875,20.2235833333,19.5086875,21.2413333333,10.9921666667
650.11,8.31983333333,61.5828333333,7.30625,68.7395833333,15.6530833333,8.41675,15.6159166667,10.8225833333,21.4876666667,15.162625,20.27875,19.5498958333,21.2421666667,11.0096666667
650.44,8.39858333333,61.6599166666,7.38375,68.8051666667,15.7210833334,8.48025,15.66525,10.9089166667,21.5311666667,15.2461666666,20.3200833333,19.5939166667,21.2876666667,11.0196666667
650.77,8.34658333333,61.734,7.33733333333,68.827125,15.6086666667,8.40325,15.5503333333,10.8330833333,21.4524166667,15.1703333334,20.234,19.5276041667,21.2628333333,11.0068333333
651.10,8.25691666666,61.71575,7.29466666667,68.802375,15.50425,8.28683333334,15.4515,10.7886666667,21.364,15.09325,20.1600833333,19.4931458333,21.16475,10.9714166667
651.43,8.34666666666,61.6014166667,7.37183333333,68.7229583333,15.5541666666,8.33966666668,15.4858333333,10.8853333333,21.3695,15.1348333333,20.1863333333,19.5565625,21.2429166667,11.0800833333
651.76,8.35924999999,61.5008333333,7.44491666666,68.587625,15.5103333333,8.34675,15.4694166666,10.8758333333,21.29575,15.114,20.1740833333,19.4975208333,21.20675,11.1143333333
652.09,8.29683333333,61.5656666667,7.3755,68.54625,15.4393333333,8.25708333332,15.3846666667,10.8226666667,21.20325,15.0794166666,20.1448333333,19.4494166667,21.1255,11.07325
652.42,8.35808333334,61.64525,7.42508333333,68.538375,15.4668333333,8.25566666667,15.3845,10.8735833333,21.2295833333,15.1110833333,20.1766666667,19.4613958333,21.1590833334,11.098
652.75,8.36008333334,61.761,7.44316666667,68.589375,15.4949166667,8.23566666667,15.40075,10.8716666667,21.2449166667,15.0862916667,20.1523333333,19.4539791667,21.1498333333,11.12
653.08,8.48933333334,61.9128333334,7.59808333333,68.7096666667,15.67475,8.40408333334,15.4999166667,11.04275,21.4080833333,15.2924166667,20.3039166667,19.6472916666,21.274,11.358
653.41,8.57433333333,62.1360833333,7.70108333334,68.99625,15.799,8.49616666666,15.5820833333,11.16325,21.4456666666,15.4750833333,20.43225,19.7872083333,21.388,11.4495833333
653.74,8.64316666666,62.0996666667,7.84283333334,68.9645,15.8819166666,8.57016666666,15.63,11.29675,21.4715,15.5310416667,20.4975833333,19.7908333333,21.4166666667,11.4921666667
654.06,8.57183333332,61.9086666666,7.75866666667,68.7379166666,15.8025833334,8.52950000001,15.5266666667,11.2273333333,21.3496666666,15.4623333333,20.38975,19.6712291667,21.31875,11.4633333333
654.39,8.52749999999,61.9470833333,7.74833333334,68.7525833334,15.8448333333,8.5435,15.5228333333,11.2260833333,21.36025,15.4497916667,20.409,19.647375,21.3064166667,11.4055833333
654.72,8.61216666667,62.04,7.82116666667,68.9085833333,15.9735833333,8.69575,15.63225,11.3013333334,21.4151666667,15.5472916667,20.462,19.6911666667,21.36875,11.5075833334
655.05,8.59874999999,61.99975,7.79841666666,68.8305416666,15.9179166667,8.69025000001,15.628,11.223,21.3013333334,15.562625,20.4296666667,19.6586666667,21.3048333333,11.5640833333
655.38,8.66733333334,62.0160833333,7.80641666666,68.820375,15.965,8.74283333333,15.6295,11.2321666667,21.2910833333,15.65725,20.4791666667,19.6844583333,21.3418333333,11.6643333333
655.71,8.75158333332,61.9876666667,7.86275,68.9017916667,16.0130833333,8.83266666666,15.67725,11.2665833333,21.2966666667,15.685375,20.5469166667,19.64425,21.36,11.744
656.04,8.69799999999,61.94925,7.81858333332,68.8458333333,15.969,8.82983333334,15.5960833333,11.1775,21.1261666667,15.6234166667,20.5555833334,19.5635,21.2739166666,11.70475
656.37,8.78041666666,62.06675,7.91575000001,69.0188333333,16.0348333333,8.92658333334,15.6681666667,11.2339166667,21.18125,15.7471666667,20.6840833333,19.6415,21.3674166667,11.8551666667
656.69,8.64941666666,61.97175,7.80833333332,68.9485833333,15.8689166667,8.84383333333,15.55625,11.0679166667,20.9926666667,15.5614583333,20.6179166667,19.490375,21.2819166667,11.71125
657.02,8.61283333334,62.0414166667,7.71508333334,68.9295416666,15.7878333333,8.77074999999,15.4359166667,10.9708333333,20.87575,15.4546666667,20.5475,19.3920625,21.2205833333,11.6533333333
657.35,8.46333333334,61.924,7.55033333333,68.8206666667,15.6413333333,8.65908333333,15.2621666667,10.774,20.6961666667,15.347625,20.42925,19.215375,21.1020833334,11.5340833334
657.68,8.50633333334,61.97275,7.606,68.78475,15.69625,8.71383333333,15.263,10.81,20.6724166667,15.3625,20.4875,19.2087291667,21.1115,11.5368333333
658.01,8.57116666666,62.0060833333,7.65258333333,68.84775,15.6951666666,8.70675000001,15.2545833333,10.7865,20.6141666667,15.4219583333,20.4921666667,19.1811041667,21.11275,11.6215833333
658.34,8.50141666666,62.062,7.58691666667,68.9384583333,15.5839166667,8.60791666667,15.16275,10.6845833333,20.4961666667,15.3435416667,20.47,19.0776666666,21.07525,11.5756666667
658.66,8.56141666667,62.2711666667,7.62683333334,69.1659166666,15.67725,8.70733333334,15.1395,10.7229166667,20.576,15.415,20.5428333333,19.1033958333,21.1694166667,11.588
658.99,8.59066666667,62.30975,7.68783333333,69.2088333333,15.7354166667,8.75916666666,15.185,10.7766666667,20.5688333333,15.440125,20.5854166667,19.1469791666,21.2455833333,11.6024166667
659.32,8.60466666666,62.3250833333,7.739,69.2112083333,15.75325,8.76391666666,15.1885833333,10.7896666667,20.5418333333,15.4470833333,20.5399166667,19.152375,21.2630833334,11.5811666667
659.65,8.62233333332,62.33175,7.7395,69.2652916667,15.7271666667,8.76091666667,15.1788333333,10.8080833333,20.558,15.4990416666,20.521,19.1376875,21.2286666667,11.604
659.98,8.65183333332,62.26525,7.74450000001,69.1281666667,15.719,8.79799999999,15.1329166667,10.8210833333,20.4665833333,15.5095,20.4820833333,19.1241875,21.1521666667,11.6019166667
660.31,8.71741666666,62.25675,7.77925000001,69.0885833333,15.7510833333,8.81450000001,15.1315833333,10.9325,20.4535,15.5312083334,20.4563333333,19.1009791666,21.1575,11.64975
660.63,8.77441666667,62.2300833333,7.81066666667,69.0112083333,15.7858333333,8.86749999999,15.1930833333,10.9998333333,20.48475,15.586875,20.4759166667,19.1128125,21.1719166666,11.7301666667
660.96,8.85791666666,62.3663333333,7.87733333334,69.0761666667,15.8425,8.91066666668,15.21075,11.0551666667,20.4983333333,15.63625,20.4924166667,19.1542291667,21.208,11.81175
661.29,8.921,62.3095833333,7.97191666667,69.1047916667,15.8919166667,8.96841666668,15.2253333333,11.0663333333,20.5321666666,15.6966666667,20.5280833333,19.1824166667,21.24175,11.8954166667
661.62,9.00099999999,62.29825,8.03533333334,69.0669583333,16.0038333333,9.07974999999,15.28375,11.14975,20.5484166667,15.7583333334,20.59275,19.2031666666,21.29975,11.97925
661.94,9.12199999999,62.2470833333,8.13433333334,68.9648333333,16.1090833333,9.18741666666,15.3135,11.2030833333,20.6121666667,15.8100833333,20.6171666667,19.2005208333,21.3076666667,12.0495833333
