wavelength,Back_PorCaef,Belly_PorCaef,Breast_PorCaef,Crissum_PorCaef,Crown_PorCaef,DorTail_PorCaef,Rump_PorCaef,Throat_PorCaef,WingTip_PorCaef
407.19,5.91733333333,25.2202,16.4423333333,10.8556666667,5.74073333333,6.09426666667,8.3194,18.8448,7.50919999999
407.55,5.928,25.2726,16.482,10.8908666667,5.76826666667,6.11026666667,8.355,18.8986,7.5348
407.90,5.95346666667,25.3493333333,16.5291333334,10.9065333333,5.7796,6.13186666667,8.37196666667,18.9234,7.56753333333
408.26,6.0076,25.4663333333,16.6226,10.9562666667,5.818,6.17766666667,8.43363333333,19.0284,7.62366666666
408.62,6.02446666667,25.4790666667,16.6646,10.9622666667,5.8346,6.19306666667,8.45053333333,19.0590666667,7.6242
408.98,6.03833333333,25.5247333333,16.7036666667,10.9992666667,5.8486,6.19606666667,8.48363333333,19.1098666667,7.63866666666
409.34,6.0318,25.5912,16.7488,11.0234666667,5.8678,6.19893333333,8.497,19.1534,7.65913333334
409.70,6.05666666667,25.6738666667,16.8061333333,11.0717333333,5.90286666667,6.22653333333,8.51683333333,19.2028666667,7.688
410.06,6.03873333333,25.6426666667,16.7928,11.0233333333,5.88233333333,6.18913333333,8.48,19.1789333333,7.65786666666
410.42,6.04986666667,25.6847333333,16.8215333333,11.0252,5.9006,6.19366666667,8.48056666667,19.1937333333,7.65093333334
410.77,6.06253333334,25.7307333333,16.8584666667,11.0376,5.9324,6.2236,8.50753333333,19.2432,7.6708
411.13,6.09173333333,25.7798666667,16.9045333333,11.0695333333,5.9458,6.23793333333,8.53536666666,19.3034,7.71326666667
411.49,6.0676,25.8031333333,16.9206666667,11.0563333333,5.9102,6.20906666667,8.51413333333,19.3160666667,7.68200000001
411.85,6.0464,25.8046666667,16.9188666667,11.0483333333,5.90173333333,6.18853333334,8.50089999999,19.353,7.66673333333
412.21,6.0434,25.8044666667,16.9208,11.0466,5.9026,6.18453333333,8.49230000001,19.3467333333,7.63460000001
412.57,6.064,25.9041333334,16.9645333333,11.1034,5.939,6.22346666667,8.52040000001,19.3984666667,7.68673333333
412.92,6.0906,25.9528,17.0086666667,11.1285333333,5.97406666667,6.2444,8.5459,19.4394666667,7.72486666667
413.28,6.08066666667,25.9483333333,17.0123333333,11.1095333333,5.94513333333,6.22526666667,8.52946666667,19.4146666667,7.69779999999
413.64,6.09526666667,25.9776666667,17.0381333333,11.135,5.9552,6.22673333333,8.5435,19.4488666666,7.70153333333
414.00,6.10653333333,26.0038666667,17.0642666667,11.1632,5.97053333333,6.24353333333,8.5588,19.4721333333,7.71493333333
414.36,6.0682,25.9943333333,17.0360666667,11.1432666667,5.92973333333,6.20673333334,8.52306666666,19.4283333333,7.67659999999
414.72,6.05546666667,26.0208,17.0594,11.1544666667,5.91486666667,6.18953333333,8.5025,19.4514666667,7.65233333333
415.07,6.07893333333,26.0618666667,17.106,11.1762666667,5.9408,6.21673333333,8.53343333333,19.4920666667,7.66426666666
415.43,6.09726666667,26.0836,17.1331333333,11.1954,5.9472,6.2346,8.55279999999,19.4892666667,7.6784
415.79,6.10453333333,26.1097333333,17.1396,11.2042,5.95173333333,6.24193333333,8.54299999999,19.4928666667,7.671
416.15,6.05393333333,26.0919333333,17.1188,11.1634666667,5.90933333333,6.1882,8.50326666667,19.4623333333,7.63726666667
416.51,6.04113333333,26.0928666667,17.1192,11.1542666667,5.8784,6.16633333333,8.4956,19.4634666667,7.60813333333
416.86,6.04273333333,26.1236,17.124,11.1646,5.87786666667,6.17406666667,8.49316666667,19.4742,7.59886666666
417.22,6.02426666667,26.14,17.1142,11.1526,5.8646,6.154,8.47206666667,19.4787333333,7.57706666666
417.58,6.0034,26.1634,17.1041333333,11.1248666667,5.84346666667,6.13806666667,8.46063333333,19.4832666667,7.55879999999
417.94,6.02273333333,26.2434666667,17.1422,11.1634666667,5.85866666666,6.15693333333,8.48043333333,19.52,7.57180000001
418.29,6.04006666666,26.2456,17.1577333333,11.1743333333,5.8652,6.16786666667,8.49966666667,19.5482,7.59473333333
418.65,6.04013333333,26.2756666667,17.1513333333,11.1718666667,5.8628,6.16693333333,8.49896666667,19.5384666667,7.60413333333
419.01,6.01753333333,26.2832,17.1488666667,11.1666,5.8428,6.15266666667,8.49320000001,19.5321333333,7.5952
419.37,6.00906666667,26.308,17.1474,11.1528,5.84233333334,6.13786666666,8.4747,19.5488666667,7.58266666667
419.73,6.01233333333,26.3355333333,17.1614666667,11.1516,5.841,6.1304,8.48303333333,19.5658,7.58313333334
420.08,6.02053333333,26.374,17.1655333333,11.1663333333,5.8482,6.1352,8.48453333333,19.5819333333,7.58780000001
420.44,6.003,26.3644666667,17.1468,11.1472666667,5.83606666667,6.11553333333,8.46279999999,19.5744,7.56866666667
420.80,5.9858,26.3684,17.1499333333,11.1446,5.821,6.09553333333,8.4483,19.5792,7.55746666667
421.16,6.01586666667,26.3964666667,17.1803333334,11.1741333333,5.85086666667,6.12353333333,8.47783333333,19.607,7.5882
421.51,6.02853333333,26.4296,17.2141333334,11.2001333333,5.8666,6.1322,8.49310000001,19.6242666667,7.60833333334
421.87,6.0106,26.4135333333,17.2047333333,11.1818666667,5.852,6.11533333333,8.47729999999,19.6266,7.59146666667
422.23,6.0186,26.4629333333,17.2249333333,11.206,5.867,6.11973333333,8.48129999999,19.6611333333,7.59079999999
422.58,6.0248,26.4736,17.2398666667,11.1996,5.86293333333,6.11633333333,8.47583333333,19.6702666667,7.58160000001
422.94,6.0296,26.5051333334,17.2456,11.1994666667,5.8714,6.1172,8.46846666667,19.6684666667,7.57293333333
423.30,6.04266666667,26.5484666667,17.2744666667,11.2266666667,5.88066666667,6.12406666666,8.48546666667,19.6977333333,7.5828
423.66,6.0474,26.5804666667,17.299,11.2472,5.883,6.1352,8.49063333333,19.7200666667,7.5934
424.01,6.06686666667,26.6131333333,17.3302666667,11.2674666667,5.9006,6.1502,8.51053333332,19.7472,7.60840000001
424.37,6.08426666667,26.656,17.3650666667,11.2869333333,5.91633333333,6.16313333333,8.52546666667,19.7777333333,7.61599999999
424.73,6.085,26.6712666667,17.3753333333,11.2788,5.91886666667,6.1592,8.52780000001,19.7799333333,7.60999999999
425.08,6.0866,26.7002666667,17.387,11.2776666667,5.9146,6.15033333333,8.51646666667,19.7911333333,7.59566666667
425.44,6.08933333333,26.716,17.3979333333,11.2872666667,5.9234,6.15833333333,8.51143333333,19.8046,7.59133333333
425.80,6.1074,26.7597333333,17.4260666667,11.3081333333,5.9364,6.16406666667,8.5249,19.8296666667,7.60133333333
426.16,6.11233333333,26.7827333333,17.4600666667,11.3096666667,5.9434,6.17393333333,8.52709999999,19.854,7.60560000001
426.51,6.10773333333,26.8244666666,17.4831333333,11.3431333333,5.95806666667,6.17093333333,8.53643333333,19.8812,7.6116
426.87,6.1196,26.8523333333,17.5189333333,11.3736,5.97286666667,6.175,8.54473333333,19.9246,7.62566666667
427.23,6.13193333333,26.8796,17.5420666667,11.3855333333,5.9922,6.18886666667,8.54773333333,19.9541333334,7.63393333333
427.58,6.1624,26.9202666667,17.5810666667,11.413,6.02693333333,6.20173333333,8.56723333333,19.9969333333,7.64639999999
427.94,6.1702,26.9702666667,17.62,11.4334,6.03806666667,6.20033333333,8.57490000001,20.0484,7.64739999999
428.30,6.18313333333,27.0103333333,17.6540666667,11.4615333333,6.056,6.21906666667,8.59676666667,20.0912666667,7.67013333334
428.65,6.20973333333,27.0629333333,17.6917333333,11.5128,6.07793333334,6.23966666666,8.62436666667,20.1376666667,7.69853333333
429.01,6.20533333333,27.0964666667,17.7115333333,11.5336666667,6.07353333333,6.23413333333,8.6311,20.1768,7.69433333333
429.37,6.22286666667,27.1322,17.7368,11.5526,6.071,6.23266666667,8.64709999999,20.2065333333,7.70193333333
429.72,6.2346,27.1822666667,17.7769333333,11.5766,6.0784,6.24,8.65730000001,20.253,7.71306666667
430.08,6.24406666666,27.2214,17.8059333333,11.5902,6.08153333333,6.23626666667,8.66333333334,20.2676666667,7.71886666667
430.44,6.24146666667,27.2371333333,17.8202,11.5848666667,6.07406666667,6.23393333333,8.67020000001,20.2858666667,7.7156
430.79,6.24346666667,27.2848666667,17.8449333333,11.591,6.07046666667,6.2256,8.6694,20.3245333333,7.71346666667
431.15,6.2286,27.2953333333,17.855,11.5828,6.04666666667,6.2076,8.66186666666,20.3400666667,7.70033333333
431.50,6.19886666667,27.308,17.8489333333,11.5638666667,6.02073333333,6.17886666667,8.63730000001,20.3488666667,7.6836
431.86,6.20366666667,27.3272666666,17.8694,11.56,6.02246666667,6.1826,8.63986666667,20.3662666667,7.68519999999
432.22,6.20513333333,27.3485333333,17.8854,11.558,6.01806666667,6.17133333333,8.63113333334,20.3690666667,7.68453333334
432.57,6.21793333333,27.3869333333,17.9144666667,11.5644666667,6.01953333333,6.17673333333,8.63813333333,20.4146,7.69106666668
432.93,6.22433333333,27.4199333333,17.9604666667,11.5863333333,6.039,6.19,8.65419999999,20.4478,7.71366666666
433.29,6.22173333333,27.4504666666,17.9670666667,11.5913333333,6.04033333333,6.18033333333,8.64679999999,20.4730666667,7.70806666666
433.64,6.23213333333,27.5007333333,17.9958666667,11.6048666666,6.0544,6.1958,8.66620000001,20.5057333333,7.72413333334
434.00,6.2162,27.5154666667,17.9948666667,11.6097333333,6.0426,6.17733333334,8.66043333333,20.5194666667,7.70886666666
434.35,6.2342,27.5365333333,18.0148,11.6135333333,6.06013333333,6.19346666667,8.67403333334,20.5588666667,7.71566666666
434.71,6.24933333333,27.5664,18.0481333333,11.6337333333,6.07353333333,6.2106,8.69413333333,20.5956,7.7246
435.07,6.2628,27.6081333333,18.0813333333,11.6653333333,6.09146666667,6.2186,8.71176666666,20.6202,7.73813333334
435.42,6.28426666667,27.6562666667,18.1297333333,11.692,6.10573333333,6.23513333333,8.7336,20.6548666667,7.75259999999
435.78,6.29613333333,27.6828,18.1613333333,11.7244,6.11533333333,6.246,8.74230000001,20.6948,7.76013333334
436.13,6.2906,27.6997333333,18.176,11.7236666667,6.10553333333,6.23893333333,8.74356666667,20.7164,7.74773333333
436.49,6.27613333333,27.7232666667,18.1941333333,11.7198666667,6.1038,6.242,8.73569999999,20.7452666667,7.74553333333
436.84,6.2882,27.7897333333,18.2262,11.7437333333,6.11613333333,6.25553333333,8.76176666667,20.7918,7.76166666666
437.20,6.2984,27.8173333333,18.2698,11.7520666667,6.13486666667,6.27086666667,8.78233333333,20.8218,7.77039999999
437.56,6.28093333333,27.8049333333,18.263,11.7498,6.122,6.25133333333,8.76763333333,20.8248666667,7.75026666666
437.91,6.30253333334,27.856,18.2928666666,11.7753333333,6.13773333333,6.278,8.78376666667,20.874,7.76973333334
438.27,6.3014,27.9152,18.3276666667,11.8005333333,6.1384,6.28006666667,8.78303333333,20.9047333333,7.77420000001
438.62,6.28146666667,27.9498,18.3414666667,11.7934,6.11673333333,6.26446666667,8.76759999999,20.9225333333,7.77060000001
438.98,6.27666666667,27.9834,18.3418,11.7936,6.10533333333,6.26333333333,8.76316666667,20.9505333333,7.76626666667
439.33,6.28786666667,28.0048666667,18.3615333333,11.8022666667,6.117,6.27173333334,8.77443333334,20.9864666667,7.78073333334
439.69,6.29093333333,28.0416666667,18.3804666667,11.8134666667,6.119,6.28113333333,8.78179999999,20.9976666667,7.79533333333
440.04,6.3056,28.0924,18.4124666667,11.8443333333,6.1386,6.29853333333,8.79359999999,21.0390666667,7.81546666667
440.40,6.32006666667,28.1316,18.4474,11.8739333333,6.1584,6.30826666667,8.81406666666,21.0550666667,7.82386666666
440.75,6.326,28.1412,18.4529333333,11.8718,6.16273333333,6.3182,8.80873333334,21.0731333333,7.82679999999
441.11,6.32693333333,28.178,18.4688666667,11.8824666666,6.1614,6.3192,8.81713333333,21.0962666667,7.83086666667
441.47,6.3516,28.2455333333,18.5185333333,11.9091333334,6.17746666667,6.3404,8.84033333334,21.1464666667,7.85259999999
441.82,6.36366666667,28.2843333333,18.5489333333,11.9264666667,6.1918,6.33333333333,8.85536666667,21.1611333333,7.86606666667
442.18,6.365,28.3049333333,18.5709333333,11.9370666667,6.19693333333,6.339,8.86543333334,21.1748,7.87699999999
442.53,6.39786666667,28.3342,18.5978666667,11.9747333333,6.22726666667,6.36866666667,8.8954,21.2014666667,7.89626666667
442.89,6.4204,28.3617333333,18.6426,12.0037333333,6.25573333333,6.39146666667,8.92046666666,21.2232666667,7.9174
443.24,6.4132,28.3964666667,18.6474666667,12.0101333333,6.24306666667,6.3904,8.91173333333,21.2282666667,7.91000000001
443.60,6.41346666667,28.4295333334,18.6693333333,12.0108666667,6.24126666667,6.3796,8.91133333333,21.2536,7.90533333333
443.95,6.4108,28.4563333334,18.6830666667,12.0070666667,6.24306666667,6.37206666667,8.90156666666,21.2744,7.89906666667
444.31,6.41593333333,28.4805333333,18.706,12.0106666667,6.2404,6.36626666667,8.89736666666,21.3064666667,7.89886666667
444.66,6.42706666667,28.5171333333,18.7348666667,12.0346,6.25353333333,6.37266666667,8.91013333333,21.3304666667,7.9032
445.02,6.43866666667,28.5509333333,18.7637333333,12.0493333333,6.26293333333,6.3808,8.91493333333,21.3505333334,7.90946666666
445.37,6.43913333333,28.5646,18.7650666667,12.0548,6.27173333334,6.38913333333,8.91653333333,21.3587333333,7.91200000001
445.72,6.43353333333,28.5925333333,18.7854,12.0606666667,6.271,6.40633333333,8.91776666667,21.3787333333,7.91273333334
446.08,6.4356,28.5917333333,18.7805333333,12.0528,6.26626666667,6.3938,8.91026666666,21.3782,7.90660000001
446.43,6.41806666667,28.609,18.7822666667,12.034,6.25386666667,6.38046666667,8.89020000001,21.3774,7.89693333333
446.79,6.4148,28.5978666667,18.768,12.0178666666,6.2446,6.37373333333,8.88603333334,21.3694,7.89299999999
447.14,6.41653333333,28.6074,18.7694666667,12.0254666667,6.25513333333,6.37673333334,8.8905,21.3729333333,7.89399999999
447.50,6.40813333333,28.6112,18.761,12.0320666667,6.24906666667,6.37046666667,8.88869999999,21.3680666667,7.88619999999
447.85,6.42373333334,28.6162666667,18.7801333333,12.0521333333,6.2742,6.3894,8.90886666667,21.3766666667,7.90106666666
448.21,6.4328,28.633,18.7774666667,12.0641333333,6.28333333333,6.407,8.91709999999,21.3784,7.91026666666
448.56,6.43693333333,28.6298666667,18.7691333333,12.0596666667,6.27993333333,6.39686666667,8.91029999999,21.3763333333,7.91413333334
448.92,6.42393333333,28.6241333333,18.7572666667,12.0532666667,6.266,6.3894,8.9003,21.3721333333,7.91419999999
449.27,6.4348,28.6446666667,18.7640666667,12.0577333333,6.2762,6.377,8.90036666666,21.3751333333,7.91800000001
449.62,6.45153333333,28.6562666667,18.7691333333,12.0702666667,6.29466666667,6.379,8.9152,21.3842666667,7.9274
449.98,6.44066666667,28.6788,18.7742666667,12.0665333333,6.2952,6.3706,8.91789999999,21.3869333333,7.91726666666
450.33,6.4608,28.6792,18.7804,12.0892666667,6.31933333333,6.3774,8.93946666666,21.3880666667,7.932
450.69,6.4952,28.7576666667,18.8282,12.1365333333,6.35986666667,6.40226666667,8.97513333333,21.4386,7.96160000001
451.04,6.5248,28.7888,18.8652,12.1669333333,6.3896,6.42393333333,9.00456666667,21.4740666667,7.99546666667
451.40,6.53886666667,28.7918,18.8758,12.1679333333,6.40426666667,6.4334,9.01313333333,21.4881333333,8.00253333334
451.75,6.5552,28.8458,18.8957333333,12.1819333333,6.39733333333,6.42973333333,9.02759999999,21.5138,8.01633333333
452.10,6.5682,28.8862,18.9228,12.1973333333,6.40786666667,6.4408,9.03963333334,21.5306,8.0258
452.46,6.55346666667,28.9276666667,18.9486666666,12.2044,6.40253333333,6.44893333333,9.04093333333,21.5344,8.02986666666
452.81,6.5682,28.9346,18.9654,12.2246666667,6.42606666667,6.46433333333,9.04943333333,21.5668,8.03613333333
453.17,6.55946666667,28.9476666667,18.9773333333,12.2348666667,6.4192,6.469,9.05236666666,21.5786666667,8.03260000001
453.52,6.5592,28.9541333333,18.987,12.2437333333,6.41433333333,6.47493333333,9.038,21.5869333333,8.02853333333
453.87,6.5872,28.9798,19.0184666667,12.2831333333,6.4326,6.50773333333,9.05243333334,21.6150666667,8.05753333334
454.23,6.5932,29.0261333333,19.0355333333,12.2888666667,6.4366,6.52026666667,9.05716666666,21.6530666667,8.05926666667
454.58,6.56506666667,29.0376666667,19.0389333333,12.2667333333,6.4046,6.4922,9.01983333333,21.648,8.02799999999
454.93,6.53733333333,29.0438666667,19.0294,12.2486,6.3822,6.4674,8.99826666666,21.6381333333,8.00366666666
455.29,6.54006666667,29.0928666667,19.0681333333,12.2612,6.39413333333,6.47453333333,9.00389999999,21.6638666667,8.01526666667
455.64,6.5324,29.1087333333,19.0903333333,12.2718,6.3904,6.47306666667,9.0042,21.6875333333,8.01073333334
456.00,6.5142,29.1295333333,19.1000666667,12.2688666667,6.3874,6.45666666667,8.99783333333,21.7054666667,8.01246666667
456.35,6.53186666667,29.1576,19.1087333333,12.2846,6.39926666667,6.46433333333,9.0069,21.7488,8.01606666667
456.70,6.5602,29.2408666667,19.1544666667,12.3037333333,6.41506666667,6.4732,9.02739999999,21.8002666667,8.0416
457.06,6.57666666667,29.2687333333,19.1978666667,12.3121333333,6.42366666667,6.48573333333,9.04006666666,21.8334666667,8.0556
457.41,6.58566666667,29.3126666667,19.2363333333,12.3208,6.4376,6.4932,9.06156666667,21.8868,8.07320000001
457.76,6.60833333333,29.3656,19.2822,12.3312,6.4524,6.507,9.07363333333,21.9453333333,8.08739999999
458.12,6.60833333333,29.3896,19.3158,12.3405333333,6.4418,6.4984,9.07486666667,21.9682666667,8.08593333334
458.47,6.60866666667,29.4268666667,19.3502666667,12.3568666667,6.44753333333,6.50893333333,9.08016666667,22.0140666667,8.09580000001
458.82,6.6356,29.4832666667,19.4042,12.3829333333,6.4724,6.5314,9.10556666667,22.0796,8.11479999999
459.18,6.6508,29.5116666667,19.4334666667,12.3937333333,6.4816,6.5384,9.11876666667,22.1180666667,8.12646666667
459.53,6.65186666667,29.5457333333,19.4619333333,12.3945333333,6.48386666666,6.5424,9.11993333333,22.1458666666,8.12706666666
459.88,6.6798,29.5696666667,19.4940666667,12.4147333333,6.50073333333,6.55806666667,9.13539999999,22.1843333333,8.13946666666
460.24,6.6896,29.6092,19.5336,12.4233333333,6.51233333333,6.5604,9.14409999999,22.2159333333,8.15326666667
460.59,6.68806666667,29.6192,19.5540666667,12.4299333333,6.50833333333,6.5632,9.14803333333,22.2352,8.15000000001
460.94,6.68506666667,29.6452666667,19.5659333333,12.4329333334,6.51273333333,6.5614,9.15106666666,22.2666,8.15240000001
461.29,6.67326666667,29.6633333333,19.5760666667,12.4252666667,6.491,6.54233333333,9.1389,22.2734,8.12753333334
461.65,6.66046666667,29.7019333333,19.5988666666,12.4343333334,6.4834,6.52586666667,9.1374,22.3074666667,8.12366666667
462.00,6.67306666667,29.7312666667,19.6306666667,12.4482666667,6.51353333333,6.53893333333,9.1563,22.3604666667,8.14313333334
462.35,6.69546666667,29.7598,19.6665333333,12.4608666667,6.5304,6.54266666667,9.17243333333,22.4126,8.15386666666
462.71,6.69166666667,29.7920666667,19.6918666667,12.4607333333,6.5186,6.53453333333,9.16733333333,22.4323333333,8.14873333333
463.06,6.70813333333,29.8450666667,19.7314,12.4857333333,6.5424,6.54613333333,9.19463333333,22.4944666667,8.16493333333
463.41,6.72786666667,29.8932666667,19.7672666667,12.5158666667,6.57633333333,6.562,9.21023333334,22.5472666667,8.18493333333
463.76,6.70273333333,29.9355333333,19.7861333333,12.5078666667,6.55946666667,6.53933333333,9.20206666666,22.5840666667,8.17379999999
464.12,6.70786666667,29.9844,19.8342,12.5303333333,6.5676,6.55206666667,9.22123333334,22.6553333333,8.17799999999
464.47,6.7128,30.032,19.871,12.5420666667,6.58373333333,6.55546666667,9.23269999999,22.7044,8.18393333334
464.82,6.7436,30.1117333333,19.9352666667,12.5842,6.60413333333,6.57666666667,9.24803333333,22.7749333333,8.21426666667
465.17,6.7854,30.1923333333,19.9939333333,12.6402666667,6.65533333333,6.6176,9.29393333333,22.8511333333,8.26540000001
465.53,6.81013333333,30.2382,20.0356,12.6667333333,6.68133333333,6.64126666667,9.32456666666,22.9062666666,8.27913333333
