wavelength,Back_RamNigm,Belly_RamNigm,Breast_RamNigm,Crissum_RamNigm,Crown_RamNigm,DorTail_RamNigm,Rump_RamNigm,Throat_RamNigm,WingTip_RamNigm
407.90,1.25946666667,2.35386666667,1.36513333333,2.17853333333,1.18153333333,2.9598,1.37406666667,1.15926666667,2.38966666667
408.26,1.28306666667,2.3956,1.38593333334,2.20673333333,1.21873333333,2.98353333333,1.4064,1.19813333333,2.43493333333
408.62,1.31826666667,2.44333333333,1.40666666667,2.2314,1.25146666667,3.02766666667,1.43866666667,1.22353333333,2.47073333333
408.98,1.35653333333,2.4994,1.44053333333,2.28693333333,1.29493333333,3.09053333333,1.48506666667,1.25066666667,2.53626666667
409.34,1.33013333333,2.4844,1.42213333333,2.2802,1.2812,3.06946666667,1.4726,1.23293333333,2.5316
409.70,1.39393333333,2.54153333334,1.4786,2.3288,1.34953333333,3.12573333333,1.5354,1.29833333333,2.57546666667
410.06,1.4198,2.56046666667,1.50153333333,2.33606666667,1.36773333333,3.1308,1.537,1.31213333333,2.58193333333
410.42,1.40973333333,2.53666666667,1.47506666667,2.3108,1.3412,3.1008,1.52406666667,1.2916,2.5724
410.77,1.37753333333,2.52066666667,1.4396,2.28,1.30386666667,3.04866666667,1.4974,1.24693333333,2.545
411.13,1.358,2.50086666667,1.4138,2.26546666667,1.30273333333,3.0392,1.4754,1.2222,2.5452
411.49,1.31753333333,2.44593333333,1.367,2.23226666667,1.26373333333,2.9902,1.44013333333,1.16693333333,2.5066
411.85,1.3082,2.43413333333,1.35146666667,2.2106,1.24966666667,2.9866,1.43033333333,1.1522,2.48213333333
412.21,1.2582,2.37073333333,1.31513333333,2.15673333333,1.18993333333,2.93766666667,1.36246666667,1.09726666667,2.4142
412.57,1.2024,2.31006666666,1.28126666666,2.10653333333,1.1372,2.89986666667,1.31413333333,1.0548,2.3828
412.92,1.17273333333,2.27093333333,1.25146666667,2.07406666667,1.11286666667,2.8562,1.2736,1.04473333333,2.34446666666
413.28,1.2086,2.27466666667,1.26486666667,2.08866666667,1.13013333333,2.87093333333,1.28613333333,1.0628,2.35
413.64,1.12533333333,2.1828,1.16973333333,2.01153333333,1.02833333333,2.78653333333,1.18433333333,0.960333333333,2.2656
414.00,1.08706666667,2.1458,1.1226,1.97806666667,0.979199999999,2.75373333333,1.1376,0.919733333332,2.22873333333
414.36,1.0722,2.12566666667,1.1052,1.96193333333,0.970333333334,2.7484,1.11426666667,0.895466666666,2.1918
414.72,1.0722,2.12766666667,1.09613333334,1.9658,0.976199999999,2.769,1.1,0.902133333332,2.1806
415.07,1.06693333333,2.12966666667,1.0798,1.9694,0.9696,2.76206666667,1.09106666667,0.898133333332,2.1474
415.43,1.09193333333,2.1616,1.1022,1.9946,0.983266666667,2.80473333333,1.108,0.917733333333,2.16933333333
415.79,1.0854,2.17293333334,1.098,2.008,0.983600000001,2.80253333333,1.09893333333,0.917933333332,2.18513333333
416.15,1.1052,2.20593333333,1.0962,2.0272,1.00046666667,2.8188,1.11173333333,0.933666666666,2.206
416.51,1.12766666667,2.22653333334,1.10753333333,2.05506666667,1.0216,2.8312,1.124,0.952466666668,2.21293333333
416.86,1.11613333333,2.22213333333,1.09713333333,2.0508,1.00466666667,2.82606666666,1.12593333333,0.939400000001,2.2
417.22,1.11813333333,2.24186666667,1.1108,2.0516,1.01686666667,2.83073333333,1.13186666667,0.948199999999,2.20966666667
417.58,1.1466,2.28366666667,1.1534,2.0834,1.05246666667,2.8744,1.16613333333,0.985866666666,2.24406666667
417.94,1.15986666667,2.3002,1.17126666667,2.0952,1.0626,2.89213333333,1.17673333333,1.00046666667,2.2554
418.29,1.16413333333,2.30573333333,1.16886666667,2.09566666667,1.05626666667,2.88513333333,1.17246666667,1.00913333333,2.2482
418.65,1.18566666667,2.32733333333,1.1904,2.1252,1.07506666667,2.8968,1.19386666667,1.0312,2.26546666667
419.01,1.17033333333,2.31506666667,1.1866,2.10986666667,1.06546666667,2.8858,1.1842,1.01906666667,2.2664
419.37,1.1652,2.31553333334,1.1846,2.10193333333,1.06593333333,2.88113333333,1.1746,1.01886666667,2.2608
419.73,1.1628,2.30886666667,1.17513333333,2.09126666667,1.05613333333,2.873,1.17033333333,1.0158,2.2506
420.08,1.15493333333,2.28653333333,1.16686666667,2.075,1.04633333333,2.85993333333,1.15906666667,1.00206666667,2.23926666667
420.44,1.1446,2.26886666667,1.14773333333,2.05973333333,1.03266666667,2.8462,1.14553333333,0.984266666667,2.22293333333
420.80,1.1506,2.27213333333,1.15513333333,2.05693333333,1.04326666667,2.84706666667,1.1446,0.984266666667,2.22173333333
421.16,1.1326,2.2592,1.13766666667,2.04173333333,1.02106666667,2.8338,1.127,0.971200000001,2.20626666667
421.51,1.12953333333,2.255,1.13326666667,2.03553333333,1.01273333333,2.82066666667,1.12326666667,0.970666666667,2.205
421.87,1.12006666667,2.23813333333,1.1236,2.0186,0.996933333334,2.8046,1.10886666667,0.955866666667,2.19206666667
422.23,1.10873333333,2.2346,1.11333333333,2.01286666667,0.988466666666,2.7968,1.10493333333,0.945800000001,2.1854
422.58,1.10126666667,2.2218,1.10193333333,1.99393333333,0.974600000001,2.7892,1.09433333333,0.935200000001,2.18453333333
422.94,1.11486666667,2.22846666667,1.1082,2.0026,0.982866666666,2.798,1.0992,0.948,2.1936
423.30,1.11793333333,2.232,1.11033333334,2.00533333333,0.986333333334,2.79746666667,1.09873333333,0.949933333333,2.19673333333
423.66,1.12486666667,2.2358,1.12006666667,2.017,0.992533333333,2.80446666667,1.10353333333,0.953133333334,2.20313333333
424.01,1.1498,2.26513333333,1.1438,2.05206666667,1.01586666667,2.8352,1.1288,0.978399999999,2.22286666667
424.37,1.16893333333,2.29166666667,1.1674,2.07166666667,1.03826666667,2.8506,1.14633333333,1.00013333333,2.25133333333
424.73,1.16553333333,2.2882,1.1582,2.0708,1.0282,2.85126666667,1.13806666667,0.994866666667,2.25766666667
425.08,1.1742,2.28706666667,1.16106666667,2.0726,1.02606666667,2.85533333333,1.14333333333,0.993266666667,2.2668
425.44,1.17386666667,2.28033333333,1.16086666667,2.07566666667,1.0212,2.86506666667,1.14166666667,0.988133333333,2.2722
425.80,1.18393333333,2.2864,1.161,2.08746666667,1.03493333333,2.87273333333,1.1484,0.999799999999,2.2806
426.16,1.1934,2.2864,1.16706666667,2.09246666667,1.04193333333,2.88493333333,1.1468,1.00046666667,2.2918
426.51,1.1964,2.28973333333,1.17046666667,2.1034,1.0488,2.89,1.1518,1.00366666667,2.29446666667
426.87,1.21386666667,2.30186666667,1.18033333333,2.12086666667,1.06186666667,2.90666666667,1.16746666667,1.01813333333,2.31293333334
427.23,1.20406666667,2.28893333333,1.16426666667,2.10666666667,1.0444,2.89193333334,1.16033333333,1.00773333333,2.30653333333
427.58,1.17833333333,2.25873333333,1.13266666667,2.0748,1.0154,2.86446666667,1.1274,0.988133333333,2.28533333333
427.94,1.15406666667,2.24066666667,1.1072,2.0462,0.991266666666,2.83773333333,1.09613333333,0.975266666668,2.273
428.30,1.13306666667,2.2248,1.07993333333,2.02386666667,0.965333333334,2.8294,1.07233333333,0.959333333333,2.2496
428.65,1.1462,2.2366,1.0922,2.03826666667,0.975666666667,2.839,1.08113333333,0.981533333333,2.25806666667
429.01,1.14753333333,2.24833333334,1.09226666667,2.046,0.994666666667,2.84253333333,1.0862,0.988466666667,2.25273333333
429.37,1.14513333333,2.249,1.08286666667,2.04206666667,0.999199999999,2.83446666667,1.07933333333,0.982799999999,2.23946666667
429.72,1.14213333333,2.26093333333,1.095,2.04446666667,1.0038,2.847,1.08593333333,0.984533333333,2.2468
430.08,1.1656,2.29653333333,1.127,2.07146666667,1.02966666667,2.86753333333,1.10993333333,1.02306666667,2.27346666667
430.44,1.16706666667,2.30513333333,1.13453333333,2.07393333333,1.03126666667,2.86793333333,1.1182,1.02373333333,2.27593333333
430.79,1.14633333333,2.29073333333,1.11633333333,2.05393333333,1.0128,2.84966666667,1.10113333333,1.00726666667,2.25573333333
431.15,1.15986666667,2.30326666666,1.1384,2.07866666667,1.02946666667,2.872,1.1126,1.017,2.27193333333
431.50,1.2024,2.34333333333,1.18246666667,2.1076,1.0686,2.909,1.15553333333,1.0448,2.29733333334
431.86,1.2172,2.35153333333,1.20466666667,2.12666666667,1.0858,2.927,1.17326666666,1.05193333333,2.30546666667
432.22,1.20953333333,2.34346666667,1.19953333333,2.1236,1.07666666667,2.92206666666,1.1668,1.04393333333,2.28686666667
432.57,1.22213333333,2.36113333333,1.2132,2.13213333333,1.0956,2.9412,1.184,1.0542,2.30226666667
432.93,1.2292,2.35953333333,1.22493333333,2.14053333333,1.096,2.94626666667,1.1826,1.0662,2.3052
433.29,1.24046666667,2.3662,1.2296,2.14926666667,1.09933333333,2.95733333333,1.18893333333,1.08053333333,2.318
433.64,1.26073333333,2.37993333333,1.2356,2.1628,1.1052,2.967,1.1982,1.09413333333,2.33226666667
434.00,1.25633333333,2.3638,1.22226666667,2.1598,1.09686666667,2.95586666667,1.1978,1.08113333333,2.32846666667
434.35,1.2638,2.3674,1.22586666667,2.1672,1.1094,2.96566666667,1.19893333333,1.08673333333,2.34146666667
434.71,1.27493333333,2.3804,1.2434,2.18493333333,1.12146666667,2.982,1.2104,1.09,2.34813333333
435.07,1.29013333333,2.38786666667,1.2464,2.1864,1.133,2.9912,1.218,1.096,2.3456
435.42,1.27746666667,2.37693333333,1.2364,2.1962,1.12613333333,2.9894,1.19973333333,1.0906,2.34333333333
435.78,1.26353333333,2.36853333333,1.2224,2.18973333333,1.1206,2.97413333334,1.186,1.0876,2.3374
436.13,1.2666,2.36966666667,1.22986666666,2.19613333333,1.12826666667,2.97293333333,1.18526666667,1.09053333333,2.35486666667
436.49,1.21873333333,2.3132,1.17966666667,2.14866666667,1.07926666667,2.9154,1.12606666667,1.0452,2.29613333333
436.84,1.20686666667,2.31006666667,1.1638,2.13226666667,1.07386666667,2.90513333333,1.1156,1.03733333333,2.29126666667
437.20,1.1942,2.3036,1.15033333333,2.1174,1.0644,2.89086666666,1.10086666667,1.02833333333,2.2758
437.56,1.15973333333,2.26046666667,1.1172,2.08506666667,1.0352,2.85793333333,1.072,0.994400000001,2.23613333333
437.91,1.14806666667,2.2614,1.11106666667,2.07613333333,1.0262,2.8542,1.05886666667,0.987733333333,2.22213333333
438.27,1.12813333333,2.24646666667,1.09726666667,2.05293333333,1.0084,2.8384,1.03966666667,0.97,2.201
438.62,1.11033333333,2.22213333333,1.07606666667,2.02433333333,0.987599999999,2.81,1.00953333333,0.9492,2.18146666667
438.98,1.1048,2.221,1.07213333333,2.02226666667,0.988333333333,2.80513333334,1.0048,0.951933333332,2.18633333333
439.33,1.11593333333,2.23706666667,1.0786,2.02926666667,0.998733333333,2.8148,1.01466666667,0.963133333333,2.1978
439.69,1.12653333333,2.24666666667,1.09073333333,2.031,1.0024,2.82586666667,1.02666666667,0.974199999999,2.20266666667
440.04,1.13506666667,2.25573333333,1.10013333333,2.03713333334,1.01493333333,2.8364,1.04773333333,0.983666666667,2.2066
440.40,1.16793333333,2.2952,1.13126666667,2.07026666667,1.04226666667,2.86593333333,1.08153333333,1.01866666667,2.2414
440.75,1.1692,2.29633333334,1.13773333333,2.077,1.04406666667,2.86593333333,1.08086666667,1.01826666667,2.24466666667
441.11,1.1698,2.29666666667,1.14406666667,2.07666666667,1.04866666667,2.85906666667,1.08346666667,1.01973333333,2.24106666667
441.47,1.1838,2.33026666666,1.1706,2.09646666667,1.07046666667,2.88646666667,1.10046666667,1.0434,2.26633333333
441.82,1.176,2.3224,1.16506666667,2.08933333333,1.07413333333,2.88413333333,1.094,1.0376,2.2608
442.18,1.18586666667,2.33426666667,1.1656,2.10366666667,1.07546666667,2.8926,1.10293333333,1.04953333333,2.26553333334
442.53,1.2072,2.36046666667,1.17973333333,2.13306666667,1.09233333333,2.91753333333,1.13226666667,1.08033333333,2.28546666667
442.89,1.19866666667,2.35686666667,1.1772,2.1244,1.08293333333,2.91313333333,1.1266,1.071,2.27453333333
443.24,1.1898,2.3468,1.1702,2.1142,1.07506666667,2.8972,1.12346666667,1.05793333333,2.2618
443.60,1.18466666667,2.34306666667,1.15773333333,2.10766666667,1.0706,2.89406666667,1.12086666667,1.0498,2.2648
443.95,1.18313333333,2.33686666667,1.1486,2.10746666667,1.05566666667,2.8906,1.10206666667,1.04933333333,2.25793333333
444.31,1.16673333333,2.3228,1.1352,2.08553333333,1.04093333333,2.8804,1.08673333333,1.02833333333,2.2328
444.66,1.16526666667,2.3164,1.1274,2.07613333333,1.03253333333,2.8744,1.07686666667,1.0186,2.22166666667
445.02,1.16853333333,2.31413333333,1.1194,2.08446666667,1.0364,2.87653333333,1.08033333333,1.01473333333,2.22433333333
445.37,1.16793333333,2.2968,1.1102,2.08193333333,1.03486666667,2.86246666667,1.07946666667,1.00666666667,2.21893333333
445.72,1.1738,2.2916,1.10693333333,2.07946666667,1.0256,2.85113333333,1.0776,1.00733333333,2.2192
446.08,1.17326666667,2.28093333333,1.10286666667,2.07733333333,1.02293333333,2.8422,1.071,1.00286666667,2.21246666667
446.43,1.16653333333,2.274,1.09473333333,2.06806666667,1.01766666667,2.83706666667,1.0604,0.990600000001,2.20813333333
446.79,1.1784,2.28386666667,1.102,2.08206666667,1.0212,2.84853333333,1.07646666667,1.01066666667,2.22226666667
447.14,1.1812,2.28906666667,1.10546666667,2.084,1.01713333333,2.84053333333,1.0742,1.01326666667,2.23166666667
447.50,1.17246666667,2.27846666667,1.0938,2.07766666667,1.00366666667,2.8296,1.05793333333,1.00086666667,2.2158
447.85,1.1638,2.27633333333,1.0908,2.07053333333,1.005,2.8292,1.0586,0.993133333333,2.2154
448.21,1.15893333333,2.26553333333,1.07646666667,2.06733333333,0.995266666666,2.822,1.04926666667,0.990000000001,2.2164
448.56,1.16673333333,2.27733333333,1.079,2.081,1.00473333333,2.8368,1.05753333333,1.00653333333,2.23353333333
448.92,1.17006666667,2.284,1.086,2.085,1.00853333333,2.83746666667,1.05386666667,1.012,2.23966666667
449.27,1.1896,2.3094,1.10426666667,2.1004,1.02393333333,2.85773333333,1.0688,1.02906666667,2.25566666667
449.62,1.20993333333,2.33106666667,1.12606666667,2.12353333334,1.05033333333,2.88506666667,1.0856,1.04673333333,2.26926666667
449.98,1.23326666667,2.36133333333,1.15533333333,2.1498,1.0776,2.91653333333,1.1084,1.07553333333,2.30006666667
450.33,1.23473333333,2.36706666667,1.16453333333,2.14946666667,1.08146666667,2.92066666667,1.10706666667,1.0814,2.3034
450.69,1.2226,2.35593333333,1.1578,2.14386666667,1.07986666667,2.90686666667,1.0852,1.0584,2.29153333333
451.04,1.23213333333,2.36273333333,1.16886666667,2.1564,1.10493333333,2.94293333333,1.10313333333,1.0806,2.3086
451.40,1.26146666667,2.39346666667,1.20446666666,2.18586666667,1.1434,2.97433333333,1.13186666667,1.11246666667,2.3378
451.75,1.2914,2.42253333333,1.23133333333,2.21473333333,1.17173333333,2.99753333334,1.15686666667,1.1386,2.36026666667
452.10,1.31186666666,2.4494,1.27006666667,2.24453333333,1.20406666667,3.01586666667,1.1862,1.1594,2.3848
452.46,1.31206666667,2.447,1.28546666667,2.24953333333,1.21046666667,3.01026666667,1.1934,1.1672,2.382
452.81,1.30553333333,2.43986666667,1.27353333333,2.23873333333,1.19693333333,3.00973333333,1.19146666666,1.16373333333,2.37673333333
453.17,1.27966666667,2.41993333333,1.2474,2.22426666667,1.1706,2.99093333333,1.16706666667,1.14513333333,2.35826666667
453.52,1.2592,2.41313333333,1.2326,2.21613333333,1.15586666667,2.9778,1.15933333333,1.13533333333,2.35286666667
453.87,1.23526666667,2.39,1.21566666667,2.19933333333,1.13333333333,2.95046666667,1.14126666666,1.1086,2.3364
454.23,1.21566666667,2.37593333333,1.20506666667,2.19333333333,1.12126666667,2.9358,1.12933333333,1.09293333333,2.32386666667
454.58,1.21746666667,2.37473333333,1.201,2.18646666667,1.11753333333,2.93673333333,1.12493333333,1.09813333333,2.3278
454.93,1.2052,2.36366666667,1.18273333333,2.16593333333,1.09733333333,2.911,1.10533333333,1.07946666667,2.3048
455.29,1.1648,2.33693333333,1.1448,2.13193333333,1.0576,2.87913333333,1.07453333333,1.0454,2.27266666667
455.64,1.13393333333,2.30793333333,1.11313333333,2.10013333333,1.0254,2.85126666667,1.0428,1.01833333333,2.24673333333
456.00,1.10953333333,2.27146666666,1.0742,2.06773333333,0.9928,2.82846666667,1.009,0.991133333334,2.22073333333
456.35,1.09746666667,2.26113333333,1.04666666667,2.05353333333,0.9798,2.81886666667,0.992466666666,0.967666666665,2.19833333333
456.70,1.08473333333,2.24713333333,1.03673333333,2.045,0.963733333334,2.80933333333,0.9754,0.949466666667,2.18486666667
457.06,1.0666,2.2278,1.01293333333,2.02093333333,0.942266666667,2.78766666667,0.952133333334,0.930533333334,2.169
457.41,1.07413333333,2.22693333333,1.01033333333,2.017,0.938133333334,2.7934,0.945666666667,0.931266666667,2.1736
457.76,1.08346666667,2.23086666667,1.00933333333,2.0214,0.9428,2.79646666667,0.947533333333,0.941199999999,2.1736
458.12,1.1112,2.251,1.02693333333,2.03653333333,0.9626,2.8108,0.9718,0.9592,2.19846666667
458.47,1.121,2.25653333333,1.03833333333,2.041,0.9724,2.81553333333,0.986,0.968666666665,2.19973333333
458.82,1.13013333333,2.25946666667,1.049,2.05266666667,0.974733333333,2.82693333333,0.9948,0.971266666666,2.20186666667
459.18,1.16153333333,2.27786666667,1.07493333333,2.07873333333,0.997266666667,2.84813333333,1.0192,0.992266666667,2.229
459.53,1.17706666667,2.28826666667,1.08833333333,2.0934,1.0052,2.85146666667,1.0316,1.0042,2.24186666667
459.88,1.2092,2.32166666667,1.1186,2.13066666667,1.03646666667,2.88033333333,1.06626666667,1.03713333333,2.27446666667
460.24,1.2288,2.33486666667,1.14293333333,2.14406666667,1.04886666667,2.89726666667,1.0872,1.0544,2.29733333333
460.59,1.25073333333,2.35746666667,1.1662,2.1652,1.0732,2.9144,1.1104,1.07486666667,2.31986666667
460.94,1.26586666667,2.3686,1.18766666667,2.1858,1.09373333333,2.92693333334,1.12713333333,1.08493333333,2.3324
461.29,1.27046666667,2.37006666667,1.198,2.1894,1.10373333333,2.92913333333,1.1382,1.0908,2.33406666667
461.65,1.27093333333,2.37653333333,1.20666666667,2.1946,1.1114,2.93713333333,1.14613333333,1.09253333333,2.33413333334
462.00,1.2676,2.37706666667,1.2104,2.19506666667,1.11373333333,2.93446666667,1.14426666667,1.09006666667,2.3274
462.35,1.2816,2.3994,1.22973333333,2.22633333333,1.1306,2.9556,1.15526666667,1.103,2.34753333333
462.71,1.27633333333,2.39686666667,1.22526666667,2.21906666667,1.13233333333,2.94926666667,1.15293333333,1.1018,2.34133333333
463.06,1.27046666667,2.39513333333,1.22473333333,2.21853333333,1.1314,2.94053333333,1.15653333333,1.10046666667,2.33993333334
463.41,1.2812,2.40666666667,1.24086666667,2.23,1.1526,2.959,1.17673333333,1.1102,2.35073333333
463.76,1.25793333333,2.3892,1.2302,2.20606666667,1.1316,2.94333333333,1.159,1.0874,2.32553333333
464.12,1.23513333333,2.37646666667,1.21626666667,2.1934,1.1182,2.92166666667,1.1402,1.06913333333,2.3054
464.47,1.24873333333,2.38826666667,1.23646666667,2.20813333333,1.13246666667,2.93646666666,1.1546,1.08973333333,2.32466666667
464.82,1.2676,2.40513333333,1.255,2.2216,1.14646666667,2.95826666667,1.1752,1.11613333333,2.34433333333
465.17,1.27373333333,2.4104,1.26186666667,2.22906666667,1.14733333333,2.96286666667,1.18053333333,1.117,2.34933333333
465.53,1.28873333333,2.41526666667,1.26666666667,2.22373333333,1.15326666667,2.96633333333,1.18093333333,1.1208,2.36166666667
465.88,1.27873333333,2.39666666667,1.25086666667,2.21213333333,1.1338,2.95113333333,1.1674,1.1152,2.35053333333
466.23,1.27353333333,2.3854,1.23693333333,2.18973333334,1.1188,2.9298,1.16673333333,1.11026666667,2.34353333333
466.58,1.2758,2.38926666667,1.2338,2.19306666667,1.1152,2.92646666667,1.16366666667,1.10833333333,2.35006666667
466.94,1.2516,2.3714,1.22013333333,2.17706666667,1.09673333333,2.9162,1.14426666667,1.09233333333,2.33333333333
467.29,1.20586666667,2.32553333333,1.17866666667,2.13786666667,1.04933333333,2.86886666667,1.09746666667,1.04686666667,2.29613333333
467.64,1.20686666667,2.33053333333,1.171,2.13986666667,1.04313333333,2.8692,1.09973333333,1.0448,2.29753333333
467.99,1.22333333333,2.3426,1.18506666667,2.15733333333,1.05153333333,2.88773333333,1.1148,1.05673333333,2.3238
468.35,1.20466666667,2.32486666667,1.1554,2.13386666667,1.0316,2.86726666667,1.09513333333,1.0316,2.3
468.70,1.19353333333,2.31153333333,1.13493333333,2.11946666667,1.01626666667,2.84633333333,1.08286666666,1.0172,2.28486666667
469.05,1.16673333333,2.28286666667,1.10533333333,2.0964,0.985133333333,2.8106,1.052,0.990466666666,2.25633333333
