wavelength,Back_HemSupf,Belly_HemSupf,Breast_HemSupf,Crissum_HemSupf,Crown_HemSupf,DorTail_HemSupf,Patch10_HemSupf,Patch11_HemSupf,Rump_HemSupf,Throat_HemSupf,WingTip_HemSupf
652.42,15.4272916666,56.0545833333,51.0819166667,48.5704166667,15.1631666667,16.14425,34.1095,15.09725,16.0663333333,52.6960833333,16.9083333333
652.75,15.4605,56.17325,51.2528333333,48.6979166667,15.2726666667,16.1924166667,34.2094166667,15.1001666667,16.1175833334,52.8585,16.9665
653.08,15.54725,56.23975,51.3214166667,48.7883333333,15.3444166667,16.25675,34.3098333333,15.2039166667,16.1975833333,52.97125,17.02975
653.41,15.4843333333,56.19375,51.1213333333,48.6835833333,15.3196666667,16.2036666667,34.2605833333,15.1480833333,16.0845,52.8288333334,17.0261666667
653.74,15.5615833333,56.2739166667,51.2839166667,48.8011666666,15.39,16.3606666667,34.3590833334,15.2044166667,16.225,52.997,17.0928333333
654.06,15.5991666667,56.2758333333,51.33675,48.8064166667,15.4240833333,16.4145833333,34.3615833333,15.2620833333,16.3143333333,52.9799166667,17.2115833333
654.39,15.703375,56.29725,51.3264166667,48.78075,15.5126666667,16.5174166667,34.5064166667,15.3506666667,16.4029166667,53.01875,17.30775
654.72,15.688625,56.1949166667,51.2778333333,48.6254166667,15.5638333333,16.6106666667,34.4995,15.4573333333,16.40775,52.8999166667,17.3250833334
655.05,15.6324583333,56.0286666667,51.18025,48.4276666667,15.5675833333,16.5929166667,34.39125,15.41375,16.3546666667,52.7335,17.3295833333
655.38,15.65325,56.08,51.2953333333,48.5509166667,15.6441666666,16.6676666667,34.5241666667,15.4821666666,16.418,52.87525,17.3654166667
655.71,15.7821666666,56.1994166667,51.4964166666,48.64075,15.7826666667,16.8858333333,34.6430833333,15.6474166667,16.5995,52.933,17.5445
656.04,15.7344166667,56.148,51.4153333333,48.6520833333,15.7450833333,16.8368333334,34.5016666667,15.56775,16.51825,52.868,17.50525
656.37,15.7786666667,56.1564166667,51.37525,48.5870833334,15.70875,16.9033333334,34.5349166666,15.5864166666,16.4749166666,52.9135833333,17.56525
656.69,15.953625,56.2046666666,51.4380833333,48.6476666666,15.7974166667,17.0830833333,34.6915833333,15.6785833333,16.6179166667,53.0131666667,17.7215833333
657.02,16.0383333333,56.2330833333,51.6419166666,48.803,15.8590833333,17.1310833333,34.7996666667,15.6871666667,16.6705833333,53.158,17.80325
657.35,15.9357083334,56.0854166667,51.4565833333,48.64425,15.7223333333,16.9676666667,34.6795,15.6015833333,16.5250833333,53.00525,17.7003333333
657.68,16.0325,56.13225,51.4205833333,48.7491666666,15.8613333333,17.1140833333,34.789,15.7203333333,16.61875,53.1023333334,17.80975
658.01,15.928125,56.0765833334,51.3425833333,48.7545,15.7283333333,16.9791666667,34.68225,15.5654166667,16.5010833333,52.9986666667,17.6544166667
658.34,15.8114166667,56.04875,51.2265833333,48.64725,15.5920833334,16.8316666667,34.5801666667,15.4515833333,16.3773333333,52.9065833333,17.5850833333
658.66,15.7350416666,55.92125,51.0510833333,48.5705833333,15.5081666667,16.7455833333,34.4950833333,15.3913333333,16.3498333333,52.7636666667,17.5005
658.99,15.67375,55.8979166667,51.03175,48.54525,15.4258333333,16.63225,34.3951666667,15.3350833333,16.296,52.7015833333,17.47325
659.32,15.577375,55.8520833333,50.908,48.5618333334,15.3563333333,16.5228333333,34.32125,15.2275833333,16.2308333333,52.6430833333,17.4164166667
659.65,15.6159166667,55.8128333333,50.8953333333,48.52175,15.3559166666,16.5416666667,34.3671666667,15.276,16.2900833333,52.586,17.4640833333
659.98,15.6123333333,55.8058333333,50.9619166666,48.6195833333,15.3981666667,16.5563333334,34.3568333334,15.2845,16.3389166667,52.5786666667,17.467
660.31,15.4298333333,55.6011666667,50.7804166667,48.5191666667,15.3105,16.3840833333,34.1284166667,15.1598333333,16.19675,52.4103333333,17.3135
660.63,15.4759583334,55.6579166667,50.7474166667,48.5563333333,15.34575,16.4205833333,34.1513333333,15.2363333334,16.2925833334,52.4435,17.3469166667
660.96,15.525875,55.7161666667,50.8326666666,48.609,15.4388333333,16.5105833333,34.2093333333,15.3125833334,16.3934166667,52.4864166667,17.4569166667
661.29,15.4913333333,55.73475,50.82075,48.6305,15.3891666667,16.4289166667,34.1754166667,15.2450833333,16.34825,52.4408333333,17.3583333334
661.62,15.5428333333,55.77975,50.8734166667,48.6525833333,15.4616666667,16.5013333333,34.1811666667,15.324,16.39725,52.479,17.478
661.94,15.6902916667,55.7784166667,50.9255,48.7579166667,15.63825,16.6460833333,34.2628333333,15.4285,16.5881666667,52.5461666666,17.61275
662.27,15.8359166667,55.87725,51.0110833334,48.7785,15.73225,16.7704166667,34.3644166667,15.5206666667,16.6254166667,52.6776666667,17.74725
662.60,15.9305,55.9476666667,51.0185,48.7658333334,15.8315833333,16.8449166667,34.5178333333,15.614,16.6769166667,52.73625,17.8089166666
662.93,16.0520833333,55.9904166666,51.12975,48.81975,15.9084166667,16.9548333333,34.5369166667,15.6414166667,16.7236666667,52.8241666667,17.8428333333
663.26,15.9598333333,56.0821666666,51.1519166667,48.7625,15.776,16.858,34.479,15.4821666667,16.5780833334,52.8789166667,17.71275
663.58,15.8675,55.8854166667,50.9399166667,48.6204166667,15.6421666667,16.7260833333,34.3643333334,15.38925,16.4600833333,52.7229166667,17.60325
663.91,15.7854166667,56.0023333333,51.0731666666,48.618,15.6226666666,16.7213333333,34.4064166667,15.29925,16.4428333333,52.7315833333,17.5295
664.24,15.6848333333,56.1295,51.14225,48.6390833333,15.51175,16.6906666667,34.39025,15.1965,16.3218333333,52.666,17.4255
664.57,15.6375833334,56.1609166667,51.15825,48.6550833333,15.5178333333,16.6805,34.3464166667,15.134,16.2679166667,52.6356666667,17.39625
664.89,15.551,56.3049166667,51.17575,48.571,15.491,16.65725,34.3179166666,15.1175833333,16.2480833333,52.725,17.3815833334
665.22,15.568875,56.4148333333,51.2834166666,48.69425,15.5524166667,16.7219166667,34.4383333333,15.2105833333,16.3260833333,52.8133333333,17.4381666666
665.55,15.4811666667,56.3899166667,51.2525,48.61875,15.4331666666,16.642,34.3424166667,15.1011666667,16.226,52.7364166667,17.3425
665.87,15.5045833333,56.5331666667,51.3031666667,48.7809166667,15.4925833333,16.6465833333,34.4254166667,15.2138333333,16.3749166667,52.8271666667,17.3994166667
666.20,15.5980416667,56.56525,51.3115833333,48.8515833333,15.6731666667,16.8215,34.4876666667,15.3525833333,16.5579166667,52.9023333333,17.5618333334
666.53,15.612125,56.5371666667,51.2030833333,48.8955,15.71975,16.8525,34.5520833333,15.4481666667,16.65725,52.9451666666,17.6311666667
666.86,15.6143333333,56.3663333333,51.07275,48.8641666667,15.7561666667,16.9153333333,34.5531666667,15.4993333334,16.7868333333,52.7805833334,17.6891666666
667.18,15.647875,56.44575,51.1065,48.8863333333,15.7985,16.9155833333,34.5865833333,15.489,16.825,52.76725,17.72575
667.51,15.9785,56.6565833333,51.3370833333,49.1956666666,15.9368333333,17.0989166666,34.7989166667,15.7500833334,17.0188333333,53.0160833333,18.0501666667
667.84,16.0922083333,56.4840833334,51.2094166667,49.0690833333,15.99475,17.1308333333,34.7135833333,15.83425,17.0943333334,52.9095,18.141
668.16,16.1895833334,56.5494166667,51.2360833333,49.1474166667,16.04575,17.2533333333,34.81125,15.9524166667,17.203,52.9465833333,18.2633333333
668.49,16.2790833333,56.5516666667,51.332,49.2233333333,16.1170833333,17.3761666667,34.84125,15.9933333333,17.2968333333,53.0079166667,18.4155
668.82,16.2282083333,56.3276666667,51.1095,48.9693333333,16.0685,17.362,34.7295833333,15.9510833333,17.1734166667,52.727,18.344
669.14,16.2769166667,56.257,51.0838333333,48.8845833333,16.1034166667,17.3876666667,34.76425,15.9975,17.1285,52.6610833333,18.3575833333
669.47,16.2433333334,56.26075,51.18075,48.7855,16.1033333334,17.352,34.7591666667,15.94425,17.0266666667,52.6054166667,18.3046666667
669.80,16.2120833334,56.1839166667,51.1415,48.7541666667,15.93775,17.23,34.6608333333,15.804,16.9115,52.5211666667,18.2584166666
670.13,16.1578333333,56.1635,51.1373333333,48.6946666667,15.8318333333,17.1715,34.601,15.7199166667,16.8105833333,52.3708333333,18.2324166667
670.45,16.2049583333,56.2659166667,51.3340833334,48.864,15.9265,17.2004166667,34.6283333333,15.79025,16.7681666667,52.59225,18.2705
670.78,16.35025,56.3325,51.3760833333,48.9339166667,16.0790833333,17.4121666667,34.7513333333,16.0001666666,16.89425,52.79175,18.41075
671.10,16.1662083333,56.1865,51.1951666667,48.6948333333,15.9841666666,17.3374166667,34.6128333333,15.86125,16.7849166667,52.6500833333,18.2351666667
671.43,16.178125,56.2989166667,51.2741666667,48.8455,16.0035833333,17.4055833333,34.6821666667,15.90275,16.7969166667,52.8161666667,18.263
671.76,16.0064166667,56.1361666667,51.1231666667,48.6686666667,15.8473333333,17.1808333334,34.49475,15.687,16.5926666667,52.8264166667,18.0146666667
672.08,15.8934583333,56.1144166667,50.9733333333,48.6725,15.697,17.0149166667,34.4179166667,15.5783333333,16.45525,52.7955833333,17.848
672.41,15.9405,56.2720833333,51.1541666667,48.8348333333,15.7204166667,17.0860833333,34.5034166666,15.603,16.53575,52.9783333333,17.8759166666
672.74,15.8749166667,56.3794166667,51.3043333333,49.0329166667,15.697,17.0865833333,34.5289166667,15.586,16.5430833333,53.1803333333,17.8153333333
673.06,15.9242083334,56.4566666667,51.4028333333,49.27875,15.8035,17.2675833334,34.6155,15.65925,16.6740833333,53.4310833334,17.9264166667
673.39,15.9416666666,56.7270833334,51.5724166667,49.3835,15.8748333333,17.4321666667,34.74175,15.7545,16.787,53.542,17.9371666667
673.72,15.8857916667,56.7905833333,51.64475,49.4585,15.9324166667,17.4815,34.7450833333,15.7975833333,16.80025,53.5968333333,17.9813333333
674.04,15.9608333333,56.8875,51.5695,49.4345833333,16.0005,17.63175,34.798,15.85425,16.876,53.5831666667,18.0659166667
674.37,15.98375,56.86275,51.5604166667,49.3390833333,16.0385,17.6568333333,34.8291666667,15.8493333333,16.90875,53.3750833333,18.1638333333
674.69,15.9847916667,56.8219166667,51.56425,49.3585,16.0581666667,17.6349166667,34.9115833334,15.8130833334,16.913,53.3194166667,18.1868333334
675.02,15.99375,56.7191666666,51.4465,49.2836666667,16.08025,17.62375,34.9348333333,15.7663333333,16.9276666667,53.14775,18.214
675.35,15.9839166667,56.644,51.3733333333,49.2744166667,16.0556666667,17.624,34.937,15.7975,16.9135,52.9781666667,18.2679166667
675.67,16.11475,56.6599166666,51.5388333333,49.33125,16.1045,17.7265833333,35.05325,15.8294166667,16.9835,52.9823333333,18.3905
676.00,16.1098333334,56.7971666666,51.6958333333,49.3965,16.05325,17.6309166667,35.0455833333,15.78175,17.0286666667,53.20325,18.3838333333
676.32,16.1032083333,56.8658333333,51.6514166667,49.42075,15.9948333333,17.5949166667,35.0823333333,15.67475,16.9519166667,53.1276666667,18.3605833334
676.65,16.0085833333,56.7436666667,51.4571666667,49.1766666667,15.852,17.4206666667,34.90325,15.5325833333,16.8215,52.8760833333,18.27
676.97,16.0324583333,56.5515,51.3980833334,49.2045,15.8636666666,17.3694166667,34.8340833333,15.4910833333,16.74975,52.8280833333,18.3044166667
677.30,16.07425,56.45875,51.424,49.0459166667,15.7773333333,17.2951666667,34.8111666667,15.4206666666,16.7326666667,52.7325,18.2794166667
677.63,16.2318333334,56.6140833333,51.5894166667,49.155,15.8216666666,17.3508333333,34.9511666667,15.5348333333,16.8025833333,52.9353333333,18.3741666667
677.95,16.215375,56.69675,51.677,49.2890833333,15.71075,17.29025,34.9235,15.51225,16.7491666667,53.0824166667,18.2984166666
678.28,16.2890416667,56.8295833333,51.7779166667,49.4015833333,15.7511666667,17.3775,34.95875,15.5849166666,16.8088333333,53.2464166666,18.4160833333
678.60,16.3147916667,56.8765,51.8415,49.3838333333,15.82175,17.47275,34.9601666666,15.6458333333,16.8546666667,53.337,18.43925
678.93,16.5107916667,57.0571666667,52.1236666667,49.55175,15.96975,17.6374166667,35.1189166667,15.7961666667,17.04625,53.59625,18.594
679.25,16.4952083333,56.93825,51.95275,49.4060833333,16.0129166666,17.6334166667,35.0584166667,15.8280833333,17.0225,53.4236666667,18.5253333333
679.58,16.52275,56.8589166667,51.82975,49.38725,16.0623333333,17.68825,35.0568333333,15.8668333333,17.0281666667,53.2969166667,18.5961666667
679.90,16.5061666666,56.6973333333,51.7203333333,49.2695833333,16.0390833333,17.60375,34.9715,15.8605,17.0385833334,53.20775,18.6404166667
680.23,16.515,56.6106666667,51.6978333333,49.26475,16.0088333333,17.6044166666,34.9888333334,15.84675,17.0189166667,53.181,18.5989166666
680.55,16.4987916666,56.6263333333,51.707,49.2486666667,16.05575,17.61825,34.9868333333,15.8615833333,17.0341666667,53.15725,18.56375
680.88,16.4294166666,56.5908333333,51.6069166667,49.2261666667,16.0419166667,17.5678333333,34.9453333333,15.8388333333,16.9981666667,53.1255833334,18.4390833333
681.20,16.2940833333,56.4911666667,51.5009166666,49.1566666666,15.97575,17.4663333334,34.8540833333,15.7721666666,16.97975,52.9684166667,18.3251666667
681.53,16.234875,56.3799166666,51.4605,49.0539166666,15.9253333334,17.4099166667,34.7494166667,15.7173333334,16.9444166667,52.8530833333,18.257
681.85,16.2355,56.23825,51.3075,48.909,15.9284166667,17.40925,34.7223333334,15.7470833333,16.8885,52.6566666667,18.1530833333
682.18,16.2245,56.20375,51.3253333333,49.0130833333,15.9114166667,17.3910833333,34.71325,15.6949166667,16.8713333333,52.6208333333,18.1145
682.50,16.1047083333,56.1214166667,51.2611666667,48.9398333333,15.8441666667,17.3531666667,34.6035,15.6198333333,16.7390833333,52.4943333333,18.0125833333
682.83,16.1162916666,56.2345833333,51.4044166667,49.083,15.856,17.4110833333,34.6979166667,15.6229166667,16.77175,52.6170833333,18.0449166667
683.15,16.17225,56.12525,51.3606666667,49.0759166667,15.9085833334,17.46775,34.6963333333,15.71225,16.7895833333,52.64125,18.0609166667
683.48,16.2417916666,56.25325,51.43775,49.1244166667,16.01,17.6274166667,34.7446666667,15.8526666666,16.89625,52.7520833333,18.084
683.80,16.2482083334,56.2945833333,51.5028333333,49.2113333333,16.1018333333,17.7155833334,34.7664166667,15.90925,16.9810833333,52.8070833334,18.1550833333
684.13,16.1576666667,56.11475,51.3628333333,48.99675,15.9694166667,17.6185833333,34.6681666667,15.8195,16.9215,52.67825,18.11125
684.45,16.262,56.2408333333,51.4880833333,49.1669166667,16.08325,17.7864166667,34.8303333333,15.93375,17.0054166666,52.828,18.28225
684.78,16.3281666667,56.1650833333,51.51725,49.2189166667,16.1330833333,17.9426666667,34.8755,15.9318333333,17.0865833333,52.8744166667,18.3663333333
685.10,16.42575,56.1768333333,51.59425,49.24125,16.2655,18.0973333333,35.0319166666,16.07525,17.1925,52.9380833334,18.50375
685.43,16.398875,56.2854166667,51.6353333333,49.3028333334,16.19175,17.9795833333,34.9661666666,16.0418333333,17.18475,52.9789166667,18.5218333333
685.75,16.3813333333,56.4855,51.7403333333,49.3565,16.2059166667,17.913,34.97,16.0831666667,17.1989166667,53.1123333333,18.60275
686.08,16.3840416667,56.47525,51.57075,49.2141666667,16.2435,17.9258333333,35.004,16.0421666667,17.2025833333,53.01725,18.6208333333
686.40,16.283625,56.3374166667,51.4445,49.1505,16.1589166667,17.86575,34.9540833333,15.9521666667,17.0970833333,52.9174166666,18.5686666666
686.72,16.18875,56.4036666667,51.3654166667,49.115,16.0791666667,17.8376666667,34.9654166667,15.8359166667,17.1225833333,52.8108333333,18.5165
687.05,16.2127083334,56.3473333334,51.4529166667,49.1588333334,16.0729166667,17.813,34.946,15.8874166666,17.16375,52.7924166667,18.5740833333
687.37,16.1846666667,56.2648333333,51.3919166667,49.1069166667,15.97725,17.7325833333,34.9018333333,15.865,17.03525,52.7360833333,18.5275833334
687.70,16.2198333333,56.4955,51.5290833333,49.3113333333,15.9870833334,17.7833333334,35.0180833333,15.9469166666,17.04925,52.90775,18.58625
688.02,16.2224583333,56.4533333334,51.5001666667,49.209,15.9434166667,17.7478333333,34.8776666667,15.9068333333,17.03625,52.839,18.5325
688.34,16.14675,56.4420833333,51.47075,49.1238333333,15.9286666667,17.64125,34.829,15.8985833333,16.8781666666,52.7431666666,18.51225
688.67,16.0630416667,56.4916666666,51.45425,49.1865833333,15.8518333333,17.583,34.6871666667,15.70425,16.7881666667,52.7923333333,18.4294166667
688.99,16.025125,56.3664166666,51.4689166667,49.0835833333,15.85875,17.6229166667,34.6113333333,15.6839166666,16.7380833334,52.6885833333,18.4346666666
689.32,15.9592083333,56.11175,51.3005833333,48.8505,15.7844166666,17.598,34.5635833333,15.657,16.6386666666,52.4595,18.30625
689.64,16.0888333333,56.15875,51.4319166667,49.0253333333,15.8785,17.7176666667,34.5854166666,15.8193333333,16.7659166667,52.578,18.35725
689.96,16.2710416667,56.26175,51.557,49.0345,16.0671666667,17.8779166667,34.5906666667,15.9791666667,16.9301666667,52.67925,18.5383333333
690.29,16.3647083333,56.3549166666,51.8226666667,49.1269166667,16.2049166667,17.9785,34.66275,16.0830833333,16.962,52.7790833334,18.6669166666
690.61,16.3180833333,56.3785833333,51.8370833333,49.0925833333,16.197,17.9883333333,34.7049166667,16.00575,16.8495,52.8303333333,18.6144166667
690.94,16.5417916667,56.6730833333,52.0318333334,49.3478333333,16.44225,18.2678333334,34.9319166666,16.1968333333,17.142,53.1494166667,18.899
691.26,16.6340833333,56.4954166667,51.8831666667,49.1935,16.48125,18.3475,34.8188333333,16.2110833333,17.172,53.0559166667,18.91475
691.58,16.622875,56.5189166667,51.919,49.2355833334,16.5463333333,18.3876666667,34.9268333333,16.18325,17.16725,53.1584166666,19.0405833333
691.91,16.6232083334,56.5601666667,51.89075,49.2410833333,16.513,18.4108333333,34.96125,16.14725,17.2979166667,53.1196666667,19.0375833333
692.23,16.62875,56.42625,51.7125,49.0713333333,16.5029166667,18.359,34.9406666667,16.21025,17.2326666667,52.9703333333,18.9861666667
692.55,16.5606666667,56.3318333333,51.5793333333,49.05775,16.3719166667,18.29325,34.9274166667,16.1051666666,17.1643333333,53.0414166667,18.908
692.88,16.7237083334,56.4629166667,51.7324166666,49.2448333333,16.395,18.3824166667,35.07475,16.1126666667,17.22225,53.2395833333,19.08525
693.20,16.5893333333,56.3959166667,51.6324166667,49.2413333333,16.2995,18.2688333333,35.0718333333,15.9491666667,17.12625,53.0979166667,19.0515
693.52,16.4839583333,56.2640833333,51.49425,49.139,16.1039166667,18.1271666666,34.9299166667,15.8254166666,16.96175,53.0280833333,18.9483333333
693.85,16.5485833333,56.0885833334,51.2404166667,49.0185833333,16.0074166667,18.1186666667,34.7469166667,15.8001666667,16.90575,52.8931666667,18.9219166667
694.17,16.7111666667,56.2231666667,51.34125,49.2046666666,16.1484166667,18.2555,34.8344166667,15.90075,17.0175833334,52.9946666667,19.0846666667
694.49,16.6164583333,56.1493333334,51.22225,49.038,16.09875,18.1026666667,34.7401666666,15.7924166666,16.8129166667,52.7105833333,18.9045833334
694.82,16.5329583333,56.311,51.30525,49.1354166667,16.1308333333,18.05775,34.8275,15.73,16.8265,52.8039166667,18.9376666666
695.14,16.571875,56.2519166667,51.2925833333,49.2568333333,16.14625,18.111,34.8989166667,15.8610833333,16.8744166667,52.7459166667,18.9529166667
