wavelength,Back_ConSpam,Belly_ConSpam,Breast_ConSpam,Crissum_ConSpam,Crown_ConSpam,DorTail_ConSpam,Patch10_ConSpam,Patch11_ConSpam,Patch12_ConSpam,Rump_ConSpam,Throat_ConSpam,WingTip_ConSpam
587.06,8.49761111111,60.8938888889,48.7015555555,46.8105166667,5.80977777778,5.85411111111,51.1731111111,7.7823611111,33.7966666667,15.3151111111,4.76955555556,6.59344444444
587.39,8.41038888889,60.9254444444,48.6531111111,46.8027833333,5.74122222222,5.80477777778,51.1765555556,7.71208333335,33.7358888889,15.28,4.70933333333,6.53688888889
587.73,8.42661111111,60.9545555556,48.6444444444,46.8364166666,5.75011111111,5.82944444444,51.2456666667,7.69975000001,33.7567777778,15.2903333333,4.70566666666,6.559
588.07,8.4611111111,60.874,48.61,46.7675611111,5.77055555555,5.88566666667,51.2058888889,7.72594444445,33.7652222222,15.2804444444,4.74055555556,6.56211111111
588.41,8.46527777778,60.8221111111,48.5751111111,46.7279055555,5.76866666667,5.84644444444,51.1906666667,7.72427777777,33.7533333333,15.2801111111,4.76055555556,6.57655555556
588.74,8.48838888889,60.8138888889,48.5788888889,46.7505888889,5.77088888889,5.85355555555,51.2456666667,7.73283333332,33.7133333333,15.3022222222,4.79455555555,6.58711111111
589.08,8.46211111112,60.8183333333,48.569,46.7929666667,5.71866666667,5.81555555556,51.2802222222,7.69558333333,33.6997777778,15.2844444444,4.75233333333,6.55522222222
589.42,8.48100000001,60.8456666667,48.6117777778,46.7358944444,5.74022222222,5.85266666667,51.2776666667,7.69844444446,33.6952222222,15.2741111111,4.78133333333,6.61322222222
589.76,8.47116666668,60.9722222222,48.6627777778,46.7944111111,5.74377777778,5.87066666667,51.3553333333,7.69977777777,33.7286666667,15.2972222222,4.76988888889,6.62466666667
590.09,8.47405555556,61.0724444444,48.7912222222,46.8806277778,5.74211111111,5.84544444444,51.458,7.7361388889,33.8513333333,15.3113333333,4.75288888889,6.61122222222
590.43,8.44216666668,61.0264444445,48.7953333333,46.8864277778,5.72611111111,5.83577777778,51.4967777778,7.71344444443,33.8688888889,15.2881111111,4.71955555556,6.57911111111
590.77,8.49822222223,60.9457777778,48.7872222222,46.8711111111,5.77311111111,5.86177777778,51.427,7.73688888889,33.8823333334,15.2995555556,4.76088888889,6.65677777778
591.11,8.58849999999,60.922,48.8113333333,46.9038111111,5.84211111111,5.91755555556,51.4296666667,7.77844444443,33.97,15.3456666667,4.80177777778,6.693
591.44,8.58599999999,61.0156666667,48.8762222222,46.9686611111,5.83722222222,5.94455555556,51.4132222222,7.79858333334,33.9802222222,15.3296666667,4.78444444444,6.62744444444
591.78,8.56544444445,61.1543333334,48.9836666667,47.0270166667,5.83322222222,5.91144444444,51.5096666667,7.78472222223,33.9736666667,15.3686666667,4.74955555556,6.65455555555
592.12,8.59966666667,61.2225555555,49.0641111111,47.0700888889,5.83277777778,5.895,51.5433333333,7.79955555556,33.9693333333,15.3737777778,4.75133333334,6.64955555556
592.46,8.53300000001,61.1581111111,49.0016666667,46.9976055555,5.79522222222,5.85366666667,51.4498888889,7.76305555555,33.9766666667,15.2985555555,4.69122222222,6.60366666667
592.79,8.5675,61.3123333333,49.0651111111,47.0524333333,5.80988888889,5.87844444444,51.5178888889,7.74855555557,34.0826666667,15.3167777778,4.69722222222,6.63077777778
593.13,8.56005555555,61.3465555555,49.1008888889,47.1252555555,5.78222222222,5.87911111111,51.5708888889,7.72105555554,34.1275555555,15.2973333333,4.69288888889,6.61311111111
593.47,8.57344444443,61.406,49.1411111111,47.1528888889,5.75822222222,5.91488888889,51.6294444445,7.744,34.1188888889,15.286,4.71311111111,6.58222222222
593.80,8.62677777779,61.4178888889,49.1275555555,47.14635,5.791,5.94144444444,51.648,7.77372222223,34.1085555556,15.3138888889,4.74655555555,6.59444444444
594.14,8.56983333333,61.5165555556,49.1881111111,47.1525444444,5.73033333333,5.88655555556,51.6964444445,7.72797222221,34.126,15.2934444444,4.71433333333,6.55322222222
594.48,8.51377777779,61.5667777778,49.1678888889,47.1633166666,5.68033333333,5.86711111111,51.7235555556,7.71383333335,34.0756666667,15.2787777778,4.68722222222,6.50933333333
594.81,8.48794444446,61.6304444444,49.129,47.1273888889,5.64788888889,5.877,51.7464444444,7.70624999999,34.0466666667,15.267,4.67555555555,6.51444444445
595.15,8.45844444443,61.5735555555,49.0634444444,47.0128833333,5.60177777778,5.83166666667,51.7517777778,7.66416666667,34.0182222222,15.2371111111,4.63777777778,6.54633333333
595.49,8.50527777779,61.4811111111,48.981,46.9356722222,5.62455555556,5.86933333333,51.725,7.705,34.0286666667,15.2306666667,4.66644444445,6.57388888889
595.82,8.44855555557,61.3433333334,48.9097777778,46.8521611111,5.59455555556,5.86855555556,51.6451111111,7.68091666667,33.9952222222,15.2113333333,4.61766666667,6.53088888889
596.16,8.4711111111,61.3465555555,48.9095555556,46.8441666667,5.61255555556,5.88455555556,51.6947777778,7.70077777779,33.9728888889,15.244,4.66977777778,6.56411111111
596.50,8.49316666668,61.326,48.968,46.8360944444,5.64777777778,5.89233333333,51.6551111111,7.72452777779,33.9321111111,15.2603333333,4.69622222222,6.60188888889
596.83,8.48666666668,61.3161111111,48.9848888889,46.84715,5.64988888889,5.85322222222,51.6634444444,7.72505555557,33.9388888889,15.2962222222,4.66811111111,6.589
597.17,8.47699999999,61.237,48.901,46.7700833333,5.67366666667,5.83844444444,51.5731111111,7.72397222223,33.9005555555,15.3046666667,4.65911111111,6.63544444444
597.51,8.3843888889,61.2674444444,48.8944444444,46.7430333333,5.61633333333,5.76644444444,51.5572222222,7.64027777779,33.8505555556,15.2501111111,4.62322222222,6.58166666667
597.84,8.40866666667,61.3101111111,48.9074444444,46.7986555555,5.65277777778,5.80188888889,51.5876666667,7.65938888888,33.8684444444,15.2878888889,4.645,6.60066666667
598.18,8.4746111111,61.3482222222,48.9416666667,46.8671722222,5.69466666667,5.83877777778,51.6394444444,7.7026111111,33.9757777778,15.3124444444,4.65133333333,6.59755555555
598.52,8.47233333333,61.343,49.0044444445,46.8984944444,5.69577777778,5.82055555555,51.6621111111,7.71202777779,33.994,15.3082222222,4.63988888889,6.571
598.85,8.49355555555,61.3007777778,49.0021111111,46.9323888889,5.73355555556,5.82144444444,51.6191111111,7.73180555557,33.9865555556,15.2808888889,4.66311111111,6.534
599.19,8.46322222222,61.2721111111,49.0123333333,46.9569833333,5.74211111111,5.77588888889,51.5977777778,7.71094444446,33.9727777778,15.2796666667,4.65455555555,6.48733333333
599.53,8.50705555556,61.4496666667,49.1151111111,47.0605666667,5.80311111111,5.78466666667,51.6852222222,7.73474999999,34.0878888889,15.2724444445,4.714,6.54377777778
599.86,8.5548888889,61.5263333333,49.1617777778,47.1530333333,5.86477777778,5.85477777778,51.6986666667,7.7816111111,34.1562222222,15.3074444444,4.746,6.61744444445
600.20,8.56288888888,61.5654444444,49.0968888889,47.1228,5.90688888889,5.87755555556,51.7593333333,7.84174999999,34.2093333333,15.3343333333,4.77044444444,6.61866666667
600.53,8.5635,61.5235555556,49.0536666667,47.0807888889,5.89922222222,5.88622222222,51.749,7.85458333335,34.1921111111,15.2838888889,4.77511111111,6.591
600.87,8.59505555554,61.6021111111,49.1567777778,47.1314388889,5.95477777778,5.90811111111,51.8351111111,7.88272222223,34.2351111111,15.3113333333,4.79188888889,6.59388888889
601.21,8.71405555555,61.704,49.2797777778,47.2467777778,6.045,6.00755555556,51.9375555556,7.98719444443,34.3893333334,15.4027777778,4.84,6.70522222222
601.54,8.78305555556,61.5558888889,49.1163333333,47.1186333334,6.099,6.06644444444,51.8614444444,8.04005555557,34.3745555555,15.3714444444,4.88477777778,6.81422222222
601.88,8.75605555557,61.6112222222,49.0883333333,47.0168166667,6.09011111111,6.04688888889,51.8486666667,8.02833333332,34.3412222222,15.3521111111,4.88122222222,6.82666666667
602.21,8.73266666666,61.5851111111,49.0403333333,46.9443888889,6.055,6.01044444444,51.7971111111,7.98986111112,34.2918888889,15.3292222222,4.83655555555,6.825
602.55,8.67872222223,61.6763333333,49.062,46.9664666667,5.99966666667,6.00066666667,51.8745555556,7.9536111111,34.3033333333,15.3832222222,4.81811111111,6.83011111111
602.88,8.63433333334,61.7214444444,49.053,46.9617611111,5.926,5.94755555556,51.8784444444,7.89530555556,34.2896666667,15.3278888889,4.75688888889,6.82022222222
603.22,8.56249999999,61.6978888889,48.9641111111,46.8644,5.85566666667,5.84822222222,51.842,7.79669444445,34.2165555555,15.2672222222,4.67333333333,6.73988888889
603.56,8.50933333332,61.644,48.9572222222,46.7734166667,5.78977777778,5.78644444445,51.8058888889,7.73274999999,34.1512222222,15.2132222222,4.58244444444,6.63544444444
603.89,8.49544444443,61.6164444444,48.9785555556,46.8059055555,5.744,5.79388888889,51.7638888889,7.71725,34.1121111111,15.2104444444,4.56622222222,6.60122222222
604.23,8.53811111111,61.7411111111,49.097,46.9125388889,5.73933333333,5.802,51.821,7.7196111111,34.1513333333,15.2318888889,4.57133333333,6.633
604.56,8.53927777779,61.7408888889,49.0824444444,46.9388,5.68822222222,5.80611111111,51.8066666667,7.71422222221,34.2011111111,15.2281111111,4.56733333334,6.62166666667
604.90,8.49688888889,61.6817777778,49.0391111111,46.8851,5.63066666667,5.77255555556,51.7573333333,7.63938888889,34.128,15.1642222222,4.52822222222,6.53933333333
605.23,8.49383333332,61.823,49.1566666667,46.9771444445,5.64155555556,5.78866666667,51.8068888889,7.63808333334,34.1672222222,15.2225555555,4.55022222222,6.51933333333
605.57,8.47344444444,61.7552222222,49.1627777778,46.9963944445,5.63266666667,5.77611111111,51.7793333333,7.61425000001,34.1693333333,15.2088888889,4.53688888889,6.51133333333
605.90,8.48372222221,61.8688888889,49.2536666667,47.1209444445,5.66233333333,5.79377777778,51.8533333333,7.62744444446,34.2455555555,15.2341111111,4.56211111111,6.50655555555
606.24,8.46472222221,61.8161111111,49.2318888889,47.0792833333,5.66266666667,5.78855555556,51.7454444445,7.61461111111,34.1927777778,15.2083333333,4.53666666667,6.496
606.58,8.47483333334,61.8592222222,49.2452222222,47.1124166667,5.64511111111,5.80444444445,51.7382222222,7.63072222223,34.2125555555,15.2395555556,4.54011111111,6.46888888889
606.91,8.53177777777,61.8341111111,49.2435555556,47.1341777778,5.67555555555,5.89488888889,51.7151111111,7.71377777778,34.2324444444,15.31,4.585,6.53255555556
607.25,8.53944444446,61.9326666667,49.2534444444,47.1879333333,5.68144444444,5.89188888889,51.7088888889,7.74494444444,34.2914444444,15.3134444444,4.60766666667,6.54877777778
607.58,8.53283333334,61.9194444445,49.1902222222,47.1251944444,5.69355555556,5.86322222222,51.6591111111,7.72147222223,34.2452222222,15.3,4.58233333333,6.55233333333
607.92,8.48377777778,61.8277777778,49.1126666667,46.9961666667,5.67077777778,5.82411111111,51.574,7.69680555554,34.2082222222,15.2441111111,4.56611111111,6.51533333333
608.25,8.45816666667,61.8644444444,49.0824444444,46.9644444444,5.66866666667,5.82888888889,51.6003333333,7.67705555555,34.1805555556,15.2347777778,4.54644444445,6.51477777778
608.59,8.45599999999,61.8254444445,49.0047777778,46.9189555556,5.71122222222,5.86433333333,51.5383333333,7.71669444443,34.1627777778,15.257,4.57077777778,6.54444444444
608.92,8.45011111111,61.7263333333,48.9128888889,46.8586611111,5.68133333333,5.84388888889,51.4987777778,7.71361111112,34.0971111111,15.2212222222,4.555,6.523
609.26,8.46338888889,61.7491111111,48.8745555555,46.8604722222,5.72088888889,5.881,51.5362222222,7.75730555557,34.0811111111,15.2316666667,4.60688888889,6.55944444444
609.59,8.50250000001,61.658,48.8198888889,46.8072611111,5.78611111111,5.95011111111,51.4701111111,7.82558333333,34.0498888889,15.2675555556,4.69344444445,6.63833333333
609.93,8.55288888888,61.5771111111,48.8141111111,46.8351666667,5.84277777778,5.97477777778,51.4588888889,7.8626111111,34.0775555555,15.2604444444,4.73111111111,6.65677777778
610.26,8.62411111111,61.5652222222,48.867,46.8665944445,5.91533333333,6.05488888889,51.4656666666,7.91102777778,34.1035555556,15.303,4.80044444445,6.70688888889
610.60,8.66038888888,61.6056666667,48.9302222222,46.9360611111,5.93755555556,6.07133333333,51.5392222222,7.94200000001,34.1161111111,15.3032222222,4.81988888889,6.73166666667
610.93,8.70472222223,61.5401111111,48.9083333333,46.9306555555,5.98777777778,6.11422222222,51.5092222222,7.96697222223,34.1174444445,15.327,4.86622222222,6.76266666667
611.27,8.71172222222,61.524,48.9334444444,46.9502666666,6.01022222222,6.13688888889,51.5181111111,7.98055555557,34.1782222222,15.292,4.88077777778,6.76677777778
611.60,8.63627777777,61.4808888889,48.825,46.9005888889,5.98688888889,6.13344444444,51.4775555556,7.95605555555,34.153,15.2478888889,4.83266666667,6.71511111111
611.93,8.59249999999,61.4313333333,48.903,46.9343722222,5.97677777778,6.10111111111,51.425,7.94283333333,34.1013333333,15.2091111111,4.836,6.67311111111
612.27,8.5913888889,61.478,48.9824444444,47.0295388889,5.99977777778,6.07644444445,51.4846666667,7.97308333333,34.1325555555,15.2085555555,4.83344444444,6.683
612.60,8.60072222221,61.6205555555,49.2383333333,47.1690333333,6.04755555556,6.10188888889,51.5555555556,8.03533333333,34.2634444444,15.2556666667,4.83733333333,6.71511111111
612.94,8.60561111111,61.6888888889,49.3278888889,47.2588777778,6.072,6.10666666667,51.5972222222,8.03274999999,34.3038888889,15.2846666667,4.85188888889,6.72055555555
613.27,8.56638888888,61.7925555556,49.4194444444,47.30585,6.00422222222,6.02944444444,51.6944444444,7.96222222221,34.3053333333,15.245,4.75888888889,6.65922222222
613.61,8.61283333334,61.9905555556,49.5503333334,47.3563111111,6.051,6.03855555555,51.8337777778,8.00408333332,34.3843333333,15.2995555555,4.77111111111,6.70544444444
613.94,8.61455555555,62.1578888889,49.6896666667,47.4389666667,6.04755555555,6.01933333333,51.9307777778,8.02283333334,34.4233333333,15.287,4.74788888889,6.73811111111
614.28,8.57094444446,62.1716666667,49.7002222222,47.4417333333,6.01866666667,6.00377777778,51.9008888889,8.01266666668,34.4365555556,15.2588888889,4.70222222222,6.73377777778
614.61,8.53888888889,62.3174444445,49.8441111111,47.5544722222,5.96822222222,5.96333333333,52.0636666667,7.98130555554,34.4776666667,15.2623333333,4.67377777778,6.73455555555
614.94,8.48061111111,62.2603333333,49.7561111111,47.5260277778,5.87355555555,5.88833333333,52.0252222222,7.89527777777,34.4057777778,15.1877777778,4.61077777778,6.71533333333
615.28,8.55877777778,62.3887777778,49.9205555556,47.7031388889,5.91455555555,5.94488888889,52.1261111111,7.89766666668,34.4585555556,15.2954444444,4.66033333333,6.78422222222
615.61,8.60727777778,62.38,49.8422222222,47.6662444444,5.94577777778,5.98588888889,52.1255555555,7.96175000001,34.5275555556,15.3377777778,4.69066666667,6.80922222222
615.95,8.60777777779,62.3612222222,49.7887777778,47.6140833333,5.90011111111,6.01444444444,52.1016666667,7.9418888889,34.5437777778,15.32,4.67666666666,6.78666666667
616.28,8.65733333332,62.3721111111,49.6953333333,47.5735944445,5.95344444445,6.08977777778,52.0548888889,7.95363888889,34.5303333333,15.3532222222,4.72888888889,6.80822222222
616.61,8.65633333332,62.2626666667,49.6437777778,47.4916222222,5.87711111111,6.068,51.937,7.89972222222,34.4971111111,15.311,4.65322222222,6.78422222222
616.95,8.68777777778,62.1377777778,49.5751111111,47.4745277778,5.89255555555,6.10766666667,51.8548888889,7.91925,34.4965555556,15.2921111111,4.69733333333,6.80944444445
617.28,8.65022222222,62.0943333333,49.5152222222,47.4559222222,5.83922222222,6.10011111111,51.7915555555,7.87505555557,34.4378888889,15.2618888889,4.67411111111,6.81244444444
617.62,8.56333333332,62.0054444445,49.3868888889,47.4029666667,5.786,6.05055555556,51.6984444444,7.80708333332,34.429,15.1896666667,4.63577777778,6.73844444445
617.95,8.53383333332,62.0892222222,49.4217777778,47.45375,5.74988888889,6.023,51.7364444444,7.73722222221,34.4461111111,15.1904444445,4.593,6.64266666667
618.28,8.56944444443,62.0061111111,49.3894444445,47.4541722222,5.81855555556,6.04966666667,51.6694444444,7.76691666667,34.4825555555,15.217,4.615,6.72255555556
618.62,8.6211111111,62.0598888889,49.498,47.5231222222,5.89666666667,6.10833333333,51.6866666667,7.85049999999,34.5444444445,15.2652222222,4.65355555555,6.72733333333
618.95,8.62633333332,62.068,49.4464444444,47.48765,5.92566666667,6.08344444444,51.6955555556,7.90172222221,34.5238888889,15.2645555555,4.67844444444,6.74555555556
619.28,8.61933333334,62.0932222222,49.4875555556,47.52995,5.93255555556,6.08133333333,51.7611111111,7.84355555555,34.5491111111,15.2391111111,4.62633333334,6.76211111111
619.62,8.68255555557,62.1263333333,49.5608888889,47.5335277778,5.98633333333,6.13011111111,51.7595555556,7.90655555557,34.5446666667,15.2238888889,4.70733333333,6.88411111111
619.95,8.64400000001,62.125,49.6434444445,47.5930944444,5.94455555555,6.05022222222,51.8543333333,7.85466666666,34.5298888889,15.1916666667,4.67977777778,6.88088888889
620.28,8.64977777779,62.3407777778,49.7658888889,47.7261833333,5.98122222222,6.06766666667,52.0107777778,7.90280555556,34.6102222222,15.2376666667,4.70011111111,6.89422222222
620.62,8.66383333332,62.4717777778,49.8178888889,47.6822722222,6.01222222222,6.08211111111,52.08,7.90569444444,34.6225555555,15.2433333333,4.67066666667,6.87733333333
620.95,8.6555,62.5424444445,49.8631111111,47.72845,6.02311111111,6.09833333333,52.1093333333,7.92841666668,34.6717777778,15.2521111111,4.67977777778,6.865
621.28,8.74516666668,62.5878888889,49.905,47.7877555556,6.11355555556,6.145,52.2272222222,8.00863888889,34.6981111111,15.3383333333,4.75988888889,6.97044444444
621.62,8.83516666668,62.6085555556,49.9366666667,47.8143611111,6.26855555556,6.24166666667,52.2355555556,8.13980555557,34.7641111111,15.4141111111,4.90777777778,7.08188888889
621.95,8.94005555555,62.786,50.0218888889,47.8627166667,6.33355555555,6.367,52.3503333333,8.2366388889,34.841,15.4773333333,5.00988888889,7.13011111111
622.28,8.99366666667,62.8702222222,49.9894444445,47.9074666667,6.37733333333,6.41488888889,52.4413333333,8.25088888889,34.8411111111,15.5683333333,5.06522222222,7.18577777778
622.62,9.06099999999,62.8213333333,50.003,47.9251666667,6.40666666667,6.49188888889,52.4175555555,8.26975000001,34.9316666667,15.5886666667,5.10811111111,7.25822222222
622.95,9.10650000001,62.8853333333,49.9903333333,47.9119777778,6.42722222222,6.513,52.3756666667,8.28991666667,34.9302222222,15.659,5.17077777778,7.31944444444
