wavelength,Back_TacLucf,Belly_TacLucf,Breast_TacLucf,Crissum_TacLucf,Crown_TacLucf,DorTail_TacLucf,Patch10_TacLucf,Rump_TacLucf,Throat_TacLucf,WingTip_TacLucf
592.46,10.8258,47.6102,30.0653333334,38.4576,9.28313333333,9.32586666667,13.1583333333,14.1644666667,28.1732166667,9.01939999999
592.79,10.7817333333,47.6356666667,30.0726666667,38.4624666666,9.23386666667,9.29493333333,13.1595666667,14.1244666667,28.173875,8.98800000001
593.13,10.7646666667,47.5725333334,30.0641333333,38.4490666667,9.23146666667,9.28306666667,13.1513,14.1423333333,28.173525,8.98926666667
593.47,10.7380666667,47.5595333333,29.9981333333,38.4614666667,9.2098,9.25086666668,13.1278,14.1196666667,28.13475,8.94960000001
593.80,10.7242,47.658,30.0621333334,38.5041333333,9.21006666667,9.24639999999,13.1158,14.0880666667,28.1650166667,8.952
594.14,10.7676,47.7314,30.1144,38.5689333333,9.24553333333,9.29000000001,13.1635666667,14.1254,28.1785666667,8.98413333332
594.48,10.8336,47.7802,30.1877333333,38.6545333333,9.28566666668,9.34360000001,13.2277,14.1883333333,28.2439166667,9.03859999999
594.81,10.8798666667,47.8301333333,30.256,38.7146,9.31686666667,9.38333333333,13.2767,14.2313333333,28.2788083333,9.06033333333
595.15,10.944,47.8940666667,30.302,38.7714,9.37726666667,9.44553333333,13.3255,14.2557333333,28.3227833333,9.09966666666
595.49,10.9654,47.9327333333,30.3226,38.8042,9.41306666665,9.47946666666,13.3604,14.2901333333,28.36175,9.14319999999
595.82,10.928,47.8704,30.2874,38.7566,9.40346666667,9.46686666667,13.3181333333,14.2560666667,28.3160833333,9.10493333333
596.16,10.9756,47.9802666667,30.3994,38.8411333333,9.45266666667,9.52693333333,13.3854666666,14.2838666667,28.3515166667,9.1702
596.50,10.9941333333,48.0526,30.4650666667,38.8998,9.48366666665,9.54653333333,13.4001333333,14.3170666667,28.372975,9.1926
596.83,11.0177333333,48.1384,30.5072,38.9578,9.51873333333,9.60493333333,13.4197,14.341,28.409075,9.22286666666
597.17,11.0082,48.1972,30.5586666667,38.9867333333,9.52286666667,9.60973333334,13.4198,14.3298666667,28.419,9.22993333333
597.51,11.0112,48.1681333333,30.5428,39.0028,9.51406666667,9.6206,13.4455666667,14.3431333333,28.4199,9.23613333333
597.84,11.0519333333,48.1562666667,30.5652666667,38.9839333334,9.55313333334,9.66686666666,13.4626333333,14.3877333333,28.4359166667,9.27253333333
598.18,11.0396666667,48.1367333333,30.5592,38.9559333333,9.53126666667,9.66139999999,13.4651666667,14.3638,28.4074,9.26593333333
598.52,11.0306,48.1171333333,30.5666,38.9463333334,9.55946666666,9.67813333333,13.4545666667,14.3839333333,28.3786583333,9.28400000001
598.85,10.9800666667,48.1372,30.5762,38.9520666667,9.51966666667,9.65973333333,13.392,14.3450666667,28.3510916667,9.26839999999
599.19,10.947,48.1758666667,30.6005333333,39.0026666667,9.47766666667,9.62113333333,13.3594666667,14.3222666667,28.3338,9.20926666667
599.53,10.9559333333,48.2100666667,30.6313333333,39.0754666667,9.47173333333,9.6366,13.3621333333,14.3106,28.39235,9.22979999999
599.86,10.9496666667,48.2128666667,30.6078,39.0908,9.45686666667,9.60733333333,13.3168,14.3053333333,28.3717666667,9.19540000001
600.20,10.948,48.2172666667,30.6139333333,39.1372,9.43686666668,9.611,13.2907666667,14.2793333333,28.383525,9.19233333333
600.53,10.9516,48.2361333333,30.6356,39.1861333333,9.41840000001,9.57973333334,13.2958666667,14.2614666667,28.3787333333,9.17653333333
600.87,10.949,48.2553333333,30.6646,39.2076666667,9.40506666665,9.60319999999,13.2743333333,14.2510666667,28.3622083333,9.16200000001
601.21,10.9391333333,48.2686,30.6749333333,39.2138666667,9.39346666667,9.61499999999,13.2646666667,14.2572,28.3344416667,9.1536
601.54,10.8851333333,48.3208,30.6618,39.2560666667,9.352,9.58393333333,13.2669,14.2176,28.336125,9.1268
601.88,10.8838,48.3548666666,30.6731333333,39.2949333333,9.36853333333,9.58446666666,13.2653666667,14.2272666667,28.3483583333,9.11486666666
602.21,10.8968,48.4259333333,30.681,39.3586,9.33173333333,9.56746666666,13.2682,14.224,28.3783666667,9.13013333333
602.55,10.9573333333,48.5473333333,30.7388666667,39.4729333333,9.38500000001,9.61440000001,13.3523,14.3079333333,28.459475,9.18400000001
602.88,11.01,48.5238,30.7454,39.4768666667,9.4128,9.68573333333,13.3949666667,14.3633333333,28.4923833333,9.23693333333
603.22,11.0501333334,48.5543333333,30.7667333333,39.4714,9.45873333334,9.73013333332,13.4138666667,14.399,28.4646166667,9.26800000001
603.56,11.0604,48.5633333333,30.7756666667,39.4860666667,9.48533333334,9.77493333333,13.4526,14.4237333333,28.4695416667,9.30253333333
603.89,11.1477333333,48.7364666666,30.9043333333,39.6156,9.56646666668,9.86973333335,13.5699,14.5301333333,28.561775,9.38700000001
604.23,11.1522666667,48.7454666667,30.9271333333,39.6270666667,9.6116,9.90820000001,13.6099666667,14.5638,28.5871916667,9.43320000001
604.56,11.218,48.7860666667,30.9678,39.7139333333,9.66633333334,9.94600000001,13.6811666667,14.6349333333,28.6545916667,9.50266666667
604.90,11.2552,48.8242666667,31.01,39.76,9.70213333334,9.98106666669,13.7147333333,14.6646666667,28.6870666667,9.54859999999
605.23,11.2798666667,48.8854,31.0863333334,39.842,9.73286666667,10.0016666667,13.7253,14.6826666667,28.7364166667,9.55833333335
605.57,11.3392,49.0165333333,31.1684666667,39.9694666667,9.78960000001,10.0472666667,13.7754,14.7349333333,28.8203833333,9.60373333335
605.90,11.3946,49.0705333333,31.2439333333,40.0250666667,9.87060000001,10.126,13.8365,14.7686,28.87845,9.649
606.24,11.3773333333,49.0497333333,31.2525333333,40.0335333333,9.83839999999,10.1082666667,13.8058333333,14.7378,28.8414666667,9.59113333333
606.58,11.3449333334,49.0838,31.2420666667,40.0607333333,9.79573333333,10.0663333333,13.7711666667,14.6998,28.819425,9.55406666667
606.91,11.3515333333,49.159,31.2903333333,40.1484666667,9.7772,10.0698666667,13.8002,14.732,28.8621916667,9.57313333333
607.25,11.3393333333,49.1114666667,31.2519333333,40.0980666667,9.71760000001,10.0419333333,13.7746,14.7126666666,28.831825,9.55966666667
607.58,11.2966,49.0091333333,31.1601333333,40.0488666667,9.67199999999,10.0299333333,13.7419666667,14.672,28.7749083333,9.5378
607.92,11.2608666667,49.0407333333,31.1521333333,40.0406666666,9.58760000001,10.0106666667,13.7028333333,14.6444666667,28.7482,9.49266666667
608.25,11.2182666667,49.0626666667,31.1601333333,40.0110666667,9.55926666668,10.0354666667,13.6867666667,14.6244666667,28.7302083333,9.49033333335
608.59,11.1917333333,49.0626,31.1473333333,39.9876666667,9.52973333333,10.0543333333,13.6745333333,14.6287333333,28.7260666667,9.49093333333
608.92,11.2146666667,49.0424,31.1274,39.9694,9.52646666666,10.1131333333,13.6856666667,14.6538666667,28.7211083334,9.52933333334
609.26,11.1825333333,48.9870666667,31.0832,39.9009333333,9.51246666665,10.1671333333,13.6543,14.6697333333,28.6642166667,9.53599999999
609.59,11.0901333333,48.9690666667,31.001,39.8264,9.39846666665,10.0986,13.5529,14.5994,28.5765833333,9.4686
609.93,11.0967333333,48.9872,30.9994666667,39.8226,9.38286666668,10.1330666667,13.5486666667,14.6334,28.5841833333,9.49426666666
610.26,11.1013333333,49.0023333334,31.0108,39.8059333333,9.41733333332,10.2138,13.5630666667,14.6467333333,28.5836583333,9.53126666665
610.60,11.0761333333,48.9777333333,31.0058666667,39.7672666667,9.41406666668,10.2607333333,13.5507333333,14.6315333333,28.5737416667,9.50826666667
610.93,11.1132666667,49.0607333333,31.0534,39.8652,9.46913333333,10.3278,13.5701666667,14.6943333333,28.6447083333,9.53626666666
611.27,11.1096,49.0790666667,31.0582,39.8427333333,9.48266666667,10.3597333333,13.5498,14.6906,28.6104916667,9.5348
611.60,11.1377333333,49.0712666666,31.0581333333,39.8330666667,9.52166666666,10.3841333333,13.5493333333,14.7049333333,28.6196833333,9.56319999999
611.93,11.1182,49.0674666667,31.014,39.8332666667,9.48726666665,10.354,13.5095333333,14.6888666667,28.59595,9.5132
612.27,11.1796666667,49.1212666666,31.0668,39.9206,9.57079999999,10.4126666667,13.5446,14.7504666667,28.6487666667,9.57153333335
612.60,11.2196,49.162,31.1316666667,39.9672666667,9.6136,10.4494,13.5947,14.7955333333,28.675325,9.6166
612.94,11.2634,49.1858666667,31.1570666667,39.992,9.63866666665,10.4755333333,13.6413333333,14.7972666667,28.7029833333,9.64666666668
613.27,11.4192666667,49.268,31.2959333333,40.1306,9.80886666666,10.6432,13.8260333333,14.9511333333,28.8475833333,9.8234
613.61,11.5353333333,49.3311333333,31.3953333333,40.2398666667,9.9562,10.7909333333,13.9730666667,15.0311333333,28.9712916667,9.96740000001
613.94,11.5818,49.3724,31.4655333333,40.3309333333,10.0253333333,10.8374,14.0160666667,15.0786,29.0102916667,10.0218666667
614.28,11.6432,49.4648666667,31.5440666667,40.4371333333,10.1132666667,10.8804,14.0803666667,15.1659333333,29.07515,10.1188
614.61,11.6968,49.5873333333,31.6684,40.543,10.1732,10.9216,14.1523333333,15.2162,29.1198833333,10.1913333333
614.94,11.678,49.6091333333,31.6783333333,40.5846,10.154,10.8819333333,14.1227666667,15.2056,29.1462916667,10.1767333333
615.28,11.7201333333,49.6742,31.7428666667,40.6457333333,10.1895333334,10.9367333333,14.1736,15.2525333333,29.2067583333,10.2057333333
615.61,11.7417333333,49.6724666667,31.8038666667,40.6854,10.2044,10.9528,14.1782,15.2712,29.21845,10.2425333333
615.95,11.7165333333,49.7200666667,31.8298666667,40.7044,10.152,10.9373333334,14.1582666667,15.2342666667,29.162875,10.2209333333
616.28,11.6878,49.649,31.7628,40.6754,10.1248,10.9100666667,14.1130666667,15.2004,29.1077333333,10.169
616.61,11.6024666667,49.5337333333,31.7395333333,40.6585333333,10.0422666667,10.811,14.0254666667,15.1258666667,29.0369416667,10.1008666667
616.95,11.5358666667,49.5661333333,31.7364666667,40.6877333334,9.99566666665,10.7536,13.9658,15.1051333333,28.9847916667,10.0331333333
617.28,11.5089333333,49.6350666667,31.7410666667,40.7054,9.96366666668,10.7248666667,13.9377333333,15.0834666667,28.9688,9.99513333333
617.62,11.4767333333,49.5794666667,31.7447333333,40.6902,9.91253333335,10.6676,13.9229,15.0669333333,28.9412333333,9.95486666667
617.95,11.3682666667,49.4471333333,31.6184666667,40.6119333333,9.76873333333,10.5616666667,13.8245,14.9406666667,28.8233333333,9.82053333333
618.28,11.3281333333,49.3560666667,31.5319333333,40.5620666667,9.69686666666,10.5379333333,13.7567666667,14.8816,28.7759583333,9.76253333332
618.62,11.3380666667,49.365,31.5324,40.5947333333,9.71140000001,10.5802666667,13.7957666667,14.9193333334,28.7909,9.80320000001
618.95,11.3011333333,49.3173333333,31.5035333333,40.607,9.673,10.5355333333,13.7641333333,14.8884,28.7364916667,9.78026666667
619.28,11.3096,49.3312666667,31.4908666667,40.6347333333,9.71126666667,10.5778,13.8133333333,14.9108,28.737225,9.80173333332
619.62,11.3483333333,49.3508,31.5286666667,40.6964,9.76706666668,10.6015333333,13.8904,14.9351333333,28.7813166667,9.82893333333
619.95,11.3228666667,49.4358666667,31.5563333333,40.7844,9.77293333334,10.622,13.8881666667,14.9533333333,28.8143666667,9.85453333333
620.28,11.4352666667,49.6806,31.677,40.9364666667,9.86193333333,10.7069333333,13.9837333333,15.0641333333,28.9600083333,9.94100000001
620.62,11.4812666667,49.6384666666,31.6713333333,40.9411333333,9.87793333333,10.7273333333,14.0019,15.0929333333,28.9548916667,9.94146666667
620.95,11.486,49.5924666667,31.7108666667,40.9681333333,9.90580000001,10.7122,13.9924666667,15.1284666667,28.9245916667,9.95979999999
621.28,11.5186,49.6216666666,31.6884,40.9992,9.92119999999,10.7344,13.9905333333,15.1132666667,28.9172833333,9.97953333335
621.62,11.6610666667,49.7247333333,31.8304666667,41.0747333333,10.0414666667,10.8560666667,14.1331333333,15.2466666666,29.0229833333,10.0935333333
621.95,11.6248666666,49.7762666667,31.8464666666,41.0823333333,10.0392666667,10.8407333333,14.1254,15.2366666666,29.049,10.0856
622.28,11.7476666667,49.8692666667,31.9830666667,41.2342,10.1406,10.9492666667,14.2445,15.3631333333,29.1603,10.2148666667
622.62,11.8476666667,49.9706,32.1046666667,41.3258666667,10.2495333333,11.0964,14.3348,15.4290666667,29.2423083333,10.3109333333
622.95,11.9372,50.0749333333,32.1709333333,41.3952,10.3337333333,11.1874666667,14.4009,15.486,29.3236333333,10.4005333333
623.28,11.963,50.0762666667,32.1852,41.4024,10.3382,11.2389333333,14.4171,15.5504666667,29.3700083333,10.4186
623.62,11.9722,50.1414666667,32.214,41.4345333333,10.3269333333,11.2396666667,14.4644666666,15.5508666667,29.3998083333,10.3974
623.95,11.9253333333,50.0417333333,32.1704666667,41.3778,10.3053333333,11.2178,14.4469666667,15.4914666667,29.3370666667,10.3654666667
624.28,11.8671333333,50.0374,32.1516,41.3797333333,10.2248,11.1762,14.4120666667,15.4047333333,29.3122166667,10.315
624.62,11.8240666667,50.0464,32.1038666667,41.3590666667,10.1172,11.1414,14.3830666667,15.3326,29.2810666667,10.2516
624.95,11.8358,50.1699333333,32.1863333333,41.4306666667,10.1409333333,11.148,14.4108333333,15.4053333333,29.368,10.2749333333
625.28,11.8086666666,50.2585333333,32.2014666667,41.5066666667,10.1198,11.1236666667,14.4111,15.3823333333,29.4243166667,10.277
625.61,11.8897333333,50.3565333333,32.3098666667,41.5884,10.1786,11.2069333334,14.5059333333,15.4541333333,29.4804666667,10.3555333333
625.95,11.8138666667,50.3501333333,32.2612,41.5329333333,10.1230666667,11.1451333333,14.4321333333,15.3801333333,29.4249416667,10.2672666667
626.28,11.7557333333,50.3374666667,32.2218,41.5246,10.0718,11.0970666667,14.4207666667,15.3565333334,29.4040083333,10.2220666667
626.61,11.6554666667,50.2691333333,32.1631333333,41.4545333333,9.96186666666,10.9899333333,14.3356666667,15.2702,29.3202,10.1326
626.94,11.6231333333,50.2690666667,32.1253333333,41.442,9.93780000002,10.9462666667,14.2726333333,15.2143333333,29.2899083333,10.121
627.28,11.6448666667,50.2559333333,32.1858666667,41.4524666667,9.95506666667,10.9656666667,14.2799333333,15.2314666667,29.2924083333,10.1811333333
627.61,11.6230666667,50.279,32.1727333333,41.4861333333,9.92346666666,10.9532,14.2696333333,15.215,29.2974916667,10.1842
627.94,11.6414,50.2731333333,32.1586666667,41.4544666667,9.95953333332,10.9663333333,14.2714666667,15.2324666667,29.3111333333,10.2158
628.27,11.6792666667,50.2940666667,32.2032,41.4863333333,10.0268,11.03,14.2927,15.2961333333,29.361025,10.2862
628.61,11.6696,50.2673333333,32.1846,41.4754,10.0166666667,11.0409333333,14.2881666667,15.2770666667,29.3275583333,10.3068666667
628.94,11.6646,50.2303333333,32.1533333333,41.4302,10.0108,11.0466,14.2490666667,15.2559333333,29.28415,10.301
629.27,11.5687333333,50.0539333333,32.0172666667,41.3164666667,9.93940000001,10.9581333333,14.1471,15.127,29.172925,10.2253333333
629.60,11.5915333333,50.0436,32.0400666667,41.2839333333,9.92373333332,10.9732,14.1460666667,15.1141333333,29.1602833333,10.2460666667
629.94,11.6176,50.1115333333,32.0434,41.3363333333,9.90946666668,10.9646666667,14.1095,15.1202666667,29.1937083333,10.2602666667
630.27,11.6464,50.2065333333,32.0957333333,41.453,9.921,10.9912,14.1322,15.18,29.2573833333,10.2530666667
630.60,11.6511333333,50.2403333333,32.1392,41.4799333333,9.92633333333,11.0180666667,14.1657333333,15.2155333333,29.2697083333,10.2733333333
630.93,11.6146,50.2338,32.0806,41.5038,9.88333333333,10.9878666667,14.1222666667,15.1827333333,29.2378416667,10.2321333333
631.26,11.6234,50.2653333333,32.1166666666,41.5276666667,9.89506666667,10.9850666667,14.1164333333,15.1984,29.2165333333,10.2137333333
631.60,11.6785333333,50.2874,32.1643333333,41.5742,9.95106666667,11.0571333333,14.1538666667,15.2540666667,29.2420333333,10.2870666667
631.93,11.7415333333,50.3665333333,32.2433333333,41.6756,10.0262,11.1149333333,14.2167,15.3159333334,29.3398666667,10.3393333333
632.26,11.8293333333,50.4255333333,32.3476666667,41.7909333333,10.0922666667,11.2201333333,14.3231333333,15.3978666667,29.443775,10.3988666667
632.59,11.8650666667,50.461,32.3734666667,41.874,10.1443333333,11.2831333333,14.4003,15.4481333333,29.4728833333,10.4670666667
632.92,11.9161333333,50.5554,32.3970666667,41.9537333333,10.1870666667,11.3604666667,14.4459666667,15.5302,29.5041083333,10.4912
633.26,11.7988,50.5321333333,32.3247333333,41.9527333333,10.1053333333,11.2576,14.3567666667,15.4419333333,29.4597166667,10.3797333333
633.59,11.8601333333,50.5319333333,32.3956,42.0354666667,10.1527333333,11.3246,14.4341333333,15.5020666667,29.4858583333,10.4198666667
633.92,11.9987333333,50.5846666667,32.5057333333,42.1105333333,10.2895333333,11.4644,14.5876666667,15.6089333333,29.5958166667,10.5704
634.25,12.0505333333,50.6608666667,32.5534666666,42.214,10.3592,11.5314,14.6500333333,15.6409333333,29.6757,10.6181333333
634.58,12.0728666667,50.6244666667,32.545,42.1646,10.4202666667,11.5762666667,14.6592,15.6394,29.6784583333,10.6788
634.91,12.0823333333,50.6062666667,32.5465333333,42.1266666667,10.436,11.6262666667,14.7005,15.6949333333,29.70345,10.7407333333
635.25,12.0168666666,50.6744,32.5582666667,42.1813333333,10.3904666667,11.5988666667,14.666,15.6707333333,29.6969666667,10.6953333333
635.58,11.9868,50.5954666666,32.4848666667,42.1086666667,10.3806,11.5748666667,14.6615666667,15.6340666667,29.6186416667,10.6730666667
635.91,11.9086666667,50.5542666667,32.4206666667,42.0033333333,10.3536,11.5199333333,14.6003,15.5861333333,29.5303416667,10.6608666667
636.24,11.8341333333,50.5204666667,32.4352666667,41.9626,10.2824666667,11.4633333333,14.5329666667,15.5479333333,29.458825,10.5759333333
636.57,11.8652,50.5866,32.5524666667,42.0358,10.2881333333,11.457,14.5771666667,15.5894666667,29.5024583333,10.6248666667
636.90,11.9662666667,50.6070666667,32.5865333333,42.0923333333,10.3988,11.5586,14.6746666667,15.6949333333,29.5389,10.7388
637.23,11.8438666667,50.5845333333,32.5518,41.9922,10.3122,11.4686666667,14.5943,15.5809333333,29.469775,10.6698
637.56,11.6908,50.5680666667,32.4882,41.9592,10.2021333333,11.3618666666,14.4757333333,15.4837333333,29.3089583333,10.5486666666
637.90,11.6540666667,50.5392666667,32.4788666667,41.9249333333,10.1404,11.3418,14.4142,15.4494,29.268,10.4973333333
638.23,11.717,50.5892666667,32.5305333333,41.9842666667,10.1622666667,11.3909333333,14.4747333333,15.5100666667,29.2890666667,10.4923333333
638.56,11.7508,50.669,32.5840666667,42.0996,10.1741333333,11.4394,14.4686333333,15.5148666667,29.3119833333,10.4834666667
638.89,11.7624,50.6405333333,32.6056,42.1168666667,10.1713333333,11.4624,14.5038666667,15.5027333333,29.3164833333,10.4527333333
639.22,11.7857333333,50.8772666667,32.676,42.3098666667,10.1522666667,11.4884,14.4966666667,15.5218,29.3961833333,10.4767333333
639.55,11.8117333333,50.9565333333,32.7242666667,42.4524666667,10.1348666667,11.5454,14.4892666667,15.5222666667,29.4657,10.4239333333
639.88,11.8775333333,51.1143333333,32.7976,42.6518666667,10.1848666666,11.6255333333,14.5296333333,15.5897333333,29.57315,10.5001333333
640.21,11.8441333333,51.0617333333,32.6982,42.5868666667,10.1242666667,11.633,14.4881,15.574,29.5299583333,10.5013333333
640.54,11.9123333333,51.0808666667,32.7998,42.6429333333,10.1322666667,11.6802,14.5448,15.6534666667,29.614775,10.5796
640.87,12.0226666667,51.1010666667,32.8314666667,42.69,10.2614,11.7962,14.6117,15.7614,29.6617083333,10.6692
