wavelength,Back_AniSomf,Belly_AniSomf,Breast_AniSomf,Crissum_AniSomf,Crown_AniSomf,DorTail_AniSomf,Patch10_AniSomf,Patch11_AniSomf,Patch12_AniSomf,Rump_AniSomf,Throat_AniSomf,WingTip_AniSomf
618.95,-1.56822222222,54.5408333333,47.5281666666,49.1440555556,23.6420555556,2.32777777778,10.2654444445,3.76333744856,4.09711111111,1.37577777778,49.2577777778,1.58672222222
619.28,-1.65744444444,54.4622222222,47.411,49.0048888889,23.4970555556,2.24566666667,10.1104444444,3.66081481481,4.02766666667,1.31288888889,49.1438888889,1.54088888889
619.62,-1.748,54.5621666667,47.4198333333,49.1004444445,23.4217777778,2.11822222222,10.0111111111,3.57203292181,3.96238888889,1.25488888889,49.2388888889,1.44716666667
619.95,-1.80344444445,54.4692777778,47.3126666667,49.0110555556,23.3522777778,2.04222222222,9.90055555556,3.51666255144,3.88955555556,1.20244444444,49.1936666667,1.34588888889
620.28,-1.824,54.5488333333,47.292,49.0358333333,23.3141388889,2.01711111111,9.84466666667,3.48218106996,3.83977777778,1.161,49.2808888889,1.27372222222
620.62,-1.90388888889,54.4749444444,47.1981666666,49.0248333333,23.2321388889,1.93788888889,9.79033333336,3.41907407408,3.816,1.08222222222,49.2616666667,1.19488888889
620.95,-1.87711111111,54.4877777778,47.2653333334,49.1266666667,23.3119444445,1.98555555555,9.79533333333,3.42979012346,3.86461111111,1.12044444445,49.3412222222,1.21361111111
621.28,-1.80055555555,54.4818888889,47.1905,49.1901666667,23.3722222222,2.024,9.79233333336,3.51131687243,3.917,1.17133333333,49.2904444445,1.31005555556
621.62,-1.80122222222,54.4349444444,47.2323333333,49.2225,23.4139166667,2.01533333333,9.77022222221,3.49895061729,3.93627777778,1.14855555556,49.3285555556,1.28311111111
621.95,-1.77877777778,54.5630555556,47.3151666667,49.2495555555,23.4809444444,2.04933333334,9.806,3.53134156379,3.96427777778,1.19866666667,49.3976666667,1.33916666667
622.28,-1.80311111111,54.563,47.1646666666,49.2178333333,23.4195555556,2.00677777778,9.73677777779,3.47441563786,3.92472222222,1.15866666667,49.3761111111,1.30161111111
622.62,-1.89011111111,54.7221111111,47.188,49.2758888889,23.4201944444,1.97466666666,9.69333333333,3.45334156379,3.89444444444,1.10033333333,49.418,1.26411111111
622.95,-1.83433333333,54.6654444444,47.3273333333,49.4080555555,23.5121944444,2.07711111111,9.72444444443,3.51804115226,3.93288888889,1.15888888889,49.5031111111,1.31872222222
623.28,-1.75422222222,54.7541666667,47.473,49.4015555556,23.6658333333,2.25422222222,9.80511111112,3.61357613169,4.04822222222,1.25477777778,49.555,1.44794444444
623.62,-1.65488888889,54.9661111111,47.6045,49.5546666667,23.8410833333,2.371,9.91122222221,3.7207654321,4.17055555556,1.37255555556,49.7087777778,1.62977777778
623.95,-1.56966666667,55.0711111111,47.7948333333,49.6278888889,23.9591388889,2.474,9.95522222221,3.81909876543,4.29844444445,1.489,49.791,1.81027777778
624.28,-1.45766666666,55.1174444444,47.9845,49.7332222222,24.0613055555,2.59888888889,10.0258888889,3.9221563786,4.399,1.63133333333,49.847,1.93244444444
624.62,-1.31866666667,55.3558888889,48.1391666666,49.8488333333,24.1593888889,2.75322222222,10.1262222222,4.03160082304,4.52466666667,1.77133333334,50.0087777778,2.09516666667
624.95,-1.25011111111,55.5055,48.4126666666,49.9435555555,24.2545833334,2.82333333333,10.1774444444,4.0633127572,4.56605555556,1.844,50.1662222222,2.14811111111
625.28,-1.12344444445,55.7212222222,48.6521666667,50.0254444444,24.3431111111,2.97488888889,10.2701111111,4.16155555556,4.68172222222,1.97144444444,50.3002222222,2.29411111111
625.61,-1.03955555556,55.8562777778,48.8473333334,50.2421666667,24.4700277778,3.10211111111,10.3337777778,4.2550164609,4.79816666667,2.05133333333,50.4561111111,2.38172222222
625.95,-0.85988888889,56.0475,49.1695,50.4245,24.6749166667,3.30766666667,10.4582222222,4.4040164609,4.9525,2.23377777778,50.6998888889,2.5465
626.28,-0.741555555557,56.097,49.3206666666,50.5293888889,24.7035277778,3.39133333334,10.5033333334,4.46424279835,5.04133333333,2.35677777778,50.7852222222,2.61272222222
626.61,-0.628444444443,56.2197222222,49.421,50.5498333333,24.7859444444,3.48911111111,10.5756666667,4.5829382716,5.14744444444,2.45755555556,50.9093333333,2.70877777778
626.94,-0.567777777777,56.2475,49.5338333334,50.6278333333,24.7953055556,3.49055555556,10.5947777778,4.63888888889,5.18194444445,2.51555555556,51.0072222222,2.75072222222
627.28,-0.562777777777,56.3469444444,49.623,50.6638333333,24.8071666667,3.49655555556,10.5728888889,4.64207407408,5.20311111111,2.51844444444,51.0456666667,2.73294444444
627.61,-0.518444444447,56.3281111111,49.6018333334,50.6511111111,24.8064722222,3.547,10.6,4.69032098765,5.23533333333,2.55444444444,51.056,2.74633333333
627.94,-0.51588888889,56.3753888889,49.5286666666,50.6437222222,24.7845,3.57388888889,10.5811111111,4.67237860082,5.22983333333,2.52333333333,51.1002222222,2.71744444445
628.27,-0.566555555553,56.3377777778,49.4405,50.6526666667,24.7617222222,3.51522222222,10.5388888889,4.6209382716,5.18088888889,2.50033333334,51.1088888889,2.65988888889
628.61,-0.630555555553,56.3577777778,49.3296666666,50.6195,24.6811111111,3.433,10.4296666667,4.59250617285,5.15244444444,2.43211111111,51.13,2.58922222222
628.94,-0.743222222223,56.2202222222,49.199,50.6179444444,24.5809444444,3.29866666666,10.2661111111,4.52203703703,5.05011111111,2.33411111111,51.0336666667,2.47583333333
629.27,-0.838222222223,56.1265555556,49.0441666666,50.5100555556,24.4461111111,3.16533333333,10.1218888889,4.43756378601,4.91461111111,2.24266666667,50.9304444445,2.39683333333
629.60,-0.99211111111,55.9496111111,48.799,50.3683888889,24.2633333333,2.975,9.93777777776,4.34248971194,4.74905555556,2.11088888889,50.7561111111,2.26477777778
629.94,-1.076,55.8895555556,48.7176666666,50.2498888889,24.2275555556,2.87788888889,9.85000000001,4.30446090534,4.63916666667,2.01411111111,50.7532222222,2.241
630.27,-1.27033333333,55.8327222222,48.5905,50.2398333333,24.0890555556,2.67933333333,9.62888888889,4.13380246913,4.46272222222,1.83688888889,50.6058888889,2.05638888889
630.60,-1.38244444444,55.7609444444,48.5348333334,50.1577777778,24.0230555556,2.58522222222,9.4812222222,4.05340740741,4.3665,1.71388888889,50.5197777778,1.95966666667
630.93,-1.43988888889,55.6342777778,48.4188333333,50.1421111111,23.9369166667,2.52255555555,9.39322222224,4.04383127572,4.27161111111,1.69133333333,50.4737777778,1.88733333333
631.26,-1.59411111111,55.6151666667,48.4356666667,50.1386111111,23.8508333333,2.35188888889,9.16677777778,3.90918930041,4.10516666667,1.55544444444,50.4025555555,1.72505555556
631.60,-1.67677777778,55.5194444444,48.4096666666,50.1117777778,23.8328888889,2.23877777778,9.02166666664,3.83247325103,4.05455555555,1.49366666667,50.3072222222,1.6565
631.93,-1.73722222222,55.5583333333,48.461,50.0813333333,23.8564166667,2.197,8.89133333336,3.81478600823,4.05522222222,1.42844444444,50.3032222222,1.60638888889
632.26,-1.75944444444,55.4906111111,48.5168333334,50.0668888889,23.8037777778,2.15255555555,8.89011111111,3.75251851852,4.01555555556,1.41588888889,50.2291111111,1.58372222222
632.59,-1.71177777778,55.6376111111,48.601,50.0967222222,23.8631388889,2.17111111111,8.92033333332,3.74661728396,4.03111111111,1.44544444444,50.2427777778,1.61694444444
632.92,-1.68,55.7578333333,48.696,50.1614444444,23.9373333333,2.216,8.91000000001,3.73780658437,4.04988888889,1.49688888889,50.3287777778,1.61394444445
633.26,-1.66411111111,55.8359444444,48.725,50.1518888889,23.9705277778,2.248,8.92000000001,3.70513580246,4.09133333333,1.51144444445,50.3432222222,1.60583333333
633.59,-1.69655555555,55.8600555556,48.7086666667,50.1508888889,23.9454444445,2.23122222222,8.86033333331,3.63067078189,4.0635,1.47311111111,50.3034444445,1.51683333333
633.92,-1.67811111111,55.9861111111,48.8668333334,50.2212222222,24.0045,2.23388888889,8.89300000001,3.62897530865,4.0875,1.48344444444,50.3781111111,1.50722222222
634.25,-1.63955555556,56.0206111111,48.8881666666,50.161,24.0218888889,2.24411111111,8.89822222223,3.63242386831,4.09483333333,1.49366666667,50.3771111111,1.49994444444
634.58,-1.65177777778,56.0441111111,48.9176666666,50.1111666667,24.0114444444,2.22988888889,8.84744444444,3.54948559671,4.06794444444,1.45922222222,50.3383333333,1.48633333333
634.91,-1.56633333334,56.1115,48.8518333334,50.1464444444,24.0386111111,2.30233333333,8.94066666667,3.57338271605,4.13383333333,1.55355555556,50.3866666666,1.55116666667
635.25,-1.52433333333,56.2707222222,48.9078333333,50.2501111111,24.0457222222,2.35566666667,8.97411111112,3.59190123457,4.14205555556,1.61766666667,50.5588888889,1.62266666667
635.58,-1.57088888889,56.0816666667,48.8146666666,50.1846111111,23.9243888889,2.30777777778,8.91155555554,3.51490123457,4.05205555555,1.57655555556,50.4147777778,1.57866666667
635.91,-1.58922222222,56.1183333333,48.7591666667,50.2241666667,23.9711944444,2.374,8.82722222222,3.52636625514,4.05088888889,1.57966666667,50.4098888889,1.56716666667
636.24,-1.61955555556,56.0340555556,48.6525,50.1426666667,23.9100833333,2.408,8.77499999998,3.53983127572,4.02838888889,1.60066666667,50.3758888889,1.55544444445
636.57,-1.68088888889,55.9575555556,48.5188333334,50.1002777778,23.8603611111,2.348,8.71866666667,3.51049382716,3.99355555556,1.533,50.3064444444,1.5345
636.90,-1.73977777778,55.8615555556,48.5031666667,50.0448333333,23.7651666667,2.25622222222,8.5651111111,3.45799176955,3.90705555556,1.47633333333,50.1674444444,1.48555555556
637.23,-1.73911111111,55.7753888889,48.3881666667,49.9992777778,23.74775,2.20233333334,8.45322222223,3.48521399177,3.85277777778,1.44222222222,50.0017777778,1.52877777778
637.56,-1.756,55.6031666667,48.2121666666,49.8551666667,23.6336666667,2.18911111111,8.33655555553,3.42193415638,3.79833333333,1.404,49.869,1.51394444445
637.90,-1.80233333333,55.4793333333,48.0471666666,49.8777777778,23.5608333333,2.15677777778,8.21155555557,3.33442798355,3.76294444445,1.39466666667,49.7597777778,1.4995
638.23,-1.84244444444,55.4231666667,48.0806666667,49.8905,23.5073611111,2.095,8.15866666666,3.32948148148,3.73272222222,1.35211111111,49.7492222222,1.45072222222
638.56,-1.99611111111,55.258,47.98,49.8225555555,23.4244166667,1.95244444444,8.01877777779,3.24319341563,3.63,1.19077777778,49.6228888889,1.329
638.89,-2.08866666667,55.1323888889,47.8958333333,49.7204444444,23.3362777778,1.85711111111,7.93,3.1833909465,3.53005555555,1.08477777778,49.4656666667,1.22177777778
639.22,-2.10433333333,55.204,47.9566666667,49.7353888889,23.3444722222,1.83122222222,7.87333333333,3.18853497942,3.48822222222,1.05577777778,49.5525555555,1.22755555555
639.55,-2.17777777778,55.0538888889,47.7758333334,49.6149444444,23.2607222222,1.75877777778,7.76633333332,3.08962139918,3.41366666667,0.992777777777,49.4254444445,1.18544444444
639.88,-2.30311111111,54.9842777778,47.7348333333,49.5518333333,23.1961388889,1.57577777778,7.60366666668,2.91398765432,3.30161111111,0.821666666667,49.3074444444,1.05011111111
640.21,-2.39355555555,54.9721111111,47.7616666667,49.5167777778,23.0854166667,1.45477777778,7.4561111111,2.82872427983,3.21555555556,0.71666666667,49.2665555556,0.886055555557
640.54,-2.506,54.8651666667,47.7308333333,49.4851111111,23.0130833333,1.37377777778,7.36433333335,2.72462962963,3.14955555556,0.616333333333,49.2347777778,0.771333333333
640.87,-2.61033333333,54.8677222222,47.6415,49.5222222222,22.983,1.31244444445,7.3031111111,2.60803292181,3.09033333333,0.593555555557,49.2615555555,0.654
641.20,-2.63477777778,54.9634444444,47.6698333333,49.5995555556,23.0527222222,1.29488888889,7.32600000001,2.6331399177,3.07805555556,0.59688888889,49.3343333333,0.661277777777
641.53,-2.65488888889,54.9955,47.646,49.6677777778,23.0285833333,1.29044444444,7.32655555557,2.6566090535,3.07361111111,0.566777777777,49.3682222222,0.63388888889
641.87,-2.71822222222,54.9348333333,47.5,49.6363888889,23.0070555556,1.29144444445,7.22000000001,2.5975308642,3.09816666667,0.536555555557,49.3771111111,0.609944444447
642.20,-2.75544444446,54.8933888889,47.4476666667,49.573,22.9693333333,1.29833333333,7.16333333333,2.54219753087,3.07205555556,0.539666666667,49.3645555556,0.6055
642.53,-2.70977777779,54.7791666667,47.4033333333,49.5706111111,23.03325,1.33722222222,7.18255555556,2.57879012346,3.12622222222,0.605,49.3383333333,0.66688888889
642.86,-2.78033333332,54.6755,47.2113333333,49.4763888889,22.9255,1.26811111111,7.10766666667,2.48663786008,3.085,0.56977777778,49.1062222222,0.5745
643.19,-2.744,54.6245555556,47.2181666666,49.4713333333,22.9132777778,1.25388888889,7.10299999999,2.53894650206,3.10933333333,0.597777777777,49.0991111111,0.598
643.52,-2.72688888888,54.7672777778,47.2721666666,49.524,22.9493611111,1.26266666667,7.10955555554,2.58128395062,3.126,0.666777777777,49.2925555555,0.649333333333
643.85,-2.65611111112,54.7850555556,47.2935,49.5555,23.0071388889,1.31611111111,7.16755555557,2.60520576132,3.14711111111,0.74222222222,49.3718888889,0.749833333333
644.18,-2.62255555557,54.8309444444,47.2448333334,49.5940555556,23.0642222222,1.33266666667,7.238,2.66091769548,3.15938888889,0.775,49.5384444444,0.860388888887
644.51,-2.57622222223,54.7293333333,47.4465,49.6078333333,23.0894166667,1.41911111111,7.27611111111,2.72751028807,3.18272222222,0.810555555553,49.5514444444,0.939611111113
644.84,-2.54844444443,54.8607777778,47.5543333334,49.6748333333,23.1285,1.49722222222,7.33522222223,2.78567901235,3.22627777778,0.87511111111,49.6418888889,1.01272222222
645.17,-2.55444444446,54.8053333333,47.5061666667,49.5518888889,23.0866944444,1.50755555556,7.26355555557,2.76481069959,3.15533333333,0.870333333333,49.5747777778,1.00494444445
645.50,-2.57666666668,54.8285,47.4546666666,49.5113888889,23.0334722222,1.47622222222,7.19433333333,2.68036213992,3.03461111111,0.820444444447,49.4945555556,1.00366666667
645.83,-2.488,54.9041111111,47.626,49.6037777778,23.1140833333,1.54266666667,7.17066666666,2.7230617284,3.053,0.84222222222,49.6256666667,1.05777777778
646.16,-2.53111111111,55.0130555556,47.6676666666,49.6121666667,23.0884444444,1.55677777778,7.05377777777,2.67502880659,2.99772222222,0.819222222223,49.6262222222,0.992888888887
646.49,-2.46244444444,55.1592222222,47.7975,49.7741666667,23.2103888889,1.69277777778,7.1238888889,2.75995473251,3.03588888889,0.89211111111,49.8226666667,1.10338888889
646.82,-2.42366666667,55.1862777778,47.8838333333,49.8025,23.2630277778,1.78366666667,7.17777777778,2.78679423868,3.10011111111,0.962222222223,49.9231111111,1.18355555555
647.15,-2.42177777778,55.0575555556,47.946,49.9079444444,23.3036666667,1.86222222222,7.14977777778,2.79485596708,3.14522222222,0.973777777777,49.9168888889,1.18294444445
647.48,-2.52733333334,55.1596111111,47.9611666667,49.9669444444,23.3256388889,1.813,7.07077777779,2.71010699589,3.09638888889,0.914666666667,49.925,1.09077777778
647.81,-2.50077777778,55.1662222222,48.0308333334,50.0376666667,23.3248055555,1.874,7.08333333334,2.7080781893,3.15516666667,0.968333333333,49.8683333333,1.1
648.14,-2.46811111111,55.3115,47.973,50.1297222222,23.3247777778,1.86366666666,7.06522222222,2.75882716049,3.20772222222,1.00311111111,49.974,1.08111111111
648.47,-2.42444444444,55.1463888889,47.8335,50.0844444444,23.3494722222,1.85255555555,7.02333333332,2.77470781894,3.204,1.01366666667,49.9146666666,1.09916666667
648.80,-2.44755555556,55.2842777778,47.9911666667,50.1152222222,23.4312777778,1.74788888889,7.01500000001,2.74126748971,3.15905555556,0.979777777777,50.0146666667,1.08377777778
649.13,-2.37033333333,55.4568333333,48.132,50.2879444444,23.5589444444,1.8,7.10355555557,2.85086831276,3.19427777778,1.10188888889,50.0742222222,1.14966666667
649.46,-2.34833333333,55.5256666667,48.145,50.4188333333,23.6481388889,1.82633333333,7.1301111111,2.8739382716,3.23966666667,1.19466666666,50.0451111111,1.16605555555
649.79,-2.29222222222,55.6385555556,48.3371666666,50.4776111111,23.7044166667,1.87488888889,7.17722222223,2.9619218107,3.32722222222,1.25255555556,50.1256666667,1.25616666667
650.11,-2.30355555555,55.707,48.3281666666,50.5557222222,23.7083333333,1.81422222222,7.09844444445,2.92699176954,3.32911111111,1.23044444444,50.1007777778,1.23788888889
650.44,-2.36266666667,55.9579444444,48.4711666666,50.6590555556,23.759,1.76522222222,7.06244444444,2.8646872428,3.25805555555,1.17766666667,50.18,1.11483333333
650.77,-2.31366666667,55.9856111111,48.4653333334,50.4875,23.7076666667,1.80077777778,7.10833333334,2.87883539095,3.24755555556,1.22611111111,50.1323333334,1.1325
651.10,-2.29988888889,55.925,48.3781666667,50.3383888889,23.6818611111,1.82255555556,7.06644444444,2.88979423868,3.25094444444,1.205,50.0111111111,1.16288888889
651.43,-2.32333333333,56.0229444444,48.3333333333,50.3275555555,23.7478333333,1.84077777778,6.97044444445,2.91280658437,3.20694444444,1.21722222222,50.0363333333,1.16222222222
651.76,-2.40522222222,55.9835,48.3198333334,50.2231111111,23.7426388889,1.80077777778,6.92800000001,2.84350205761,3.14966666667,1.16755555556,50.043,1.13883333333
652.09,-2.53433333333,56.0123888889,48.3538333333,50.2226111111,23.6401666667,1.75055555555,6.85066666667,2.7257654321,3.09,1.10422222222,49.9738888889,1.04938888889
652.42,-2.55477777778,56.1113333333,48.3731666667,50.3372777778,23.6675833333,1.85955555555,6.84244444443,2.75643209877,3.16027777778,1.143,50.0285555555,1.05211111111
652.75,-2.48511111111,56.0125555556,48.2815,50.2516111111,23.6065833333,1.93133333333,6.80111111111,2.76840329218,3.25944444444,1.15044444445,50.0002222222,1.06677777778
653.08,-2.43922222222,56.1395555556,48.3325,50.2189444445,23.6681944444,1.94811111111,6.86055555556,2.87000411522,3.28311111111,1.18922222222,50.2341111111,1.13877777778
653.41,-2.42611111111,56.1576666667,48.1848333333,50.3243333333,23.6375,1.92933333333,6.81133333334,2.80889711934,3.23633333333,1.14288888889,50.2036666666,1.10988888889
653.74,-2.35833333333,56.2951111111,48.3305,50.2804444444,23.6701111111,1.965,6.90766666668,2.85194650206,3.23733333333,1.20822222222,50.335,1.12283333333
654.06,-2.31188888889,56.1811111111,48.31,50.2751666667,23.6704166667,1.97933333333,6.92855555556,2.88846090534,3.22711111111,1.226,50.2836666667,1.17816666667
654.39,-2.36144444444,56.1224444444,48.2626666667,50.3496666667,23.6118888889,1.912,6.84677777777,2.83524279836,3.18111111111,1.15011111111,50.2924444444,1.17733333333
654.72,-2.19233333333,56.2238333333,48.4728333333,50.5362222222,23.7255277778,2.11311111111,7.00300000001,2.99205761317,3.30172222222,1.29866666667,50.5035555556,1.35155555555
655.05,-2.11066666667,56.346,48.6186666667,50.6933888889,23.7903888889,2.22622222222,7.10544444446,3.04261728396,3.36188888889,1.35522222222,50.5965555556,1.37583333333
655.38,-2.00733333333,56.5926111111,48.735,50.7797777778,23.8755,2.36422222222,7.14422222222,3.1008600823,3.46083333333,1.45955555556,50.6617777778,1.47327777778
655.71,-1.887,56.8663333333,48.871,50.8085,24.0333888889,2.46355555556,7.14866666667,3.19228395062,3.53861111111,1.519,50.8128888889,1.52966666667
656.04,-1.64433333333,56.9248333333,49.0518333334,50.9345,24.1661666667,2.65322222222,7.33288888888,3.35602880659,3.73533333333,1.69988888889,50.9205555555,1.71388888889
656.37,-1.53422222222,57.0613888889,49.2753333334,51.0705555555,24.3253055555,2.77755555555,7.56611111111,3.48042386831,3.89277777778,1.85088888889,51.1742222222,1.8985
656.69,-1.40855555556,57.1823333333,49.4678333334,51.2273333333,24.3828333333,2.93888888889,7.65444444444,3.5731563786,4.03555555555,2.00222222222,51.2097777778,2.01977777778
657.02,-1.31833333333,57.2448333333,49.7021666667,51.1965555556,24.4471666667,3.04544444445,7.76366666667,3.71710288066,4.16622222222,2.19844444444,51.4041111111,2.13505555556
657.35,-1.21488888889,57.3657222222,49.9401666667,51.367,24.5893055556,3.21955555556,7.84022222222,3.8678436214,4.33961111111,2.33811111111,51.5473333333,2.30716666667
657.68,-1.132,57.5983333333,50.1973333334,51.5933333333,24.7507777778,3.37555555555,7.95955555556,3.99319753087,4.51261111111,2.47355555556,51.7897777778,2.44905555555
658.01,-0.95622222222,57.7862222222,50.326,51.6915555556,24.9101388889,3.55255555556,8.15344444443,4.20360082304,4.70822222222,2.67877777778,51.976,2.64616666667
