wavelength,Back_IriRuff,Belly_IriRuff,Breast_IriRuff,Crissum_IriRuff,Crown_IriRuff,DorTail_IriRuff,Patch10_IriRuff,Patch11_IriRuff,Rump_IriRuff,Throat_IriRuff,WingTip_IriRuff
388.11,20.5248333333,6.1605,14.6770833333,3.21033333333,2.79791666667,5.11541666667,12.1010833333,24.4869166666,7.35080555555,4.29616666667,5.87775
388.47,20.52925,6.16333333333,14.6996666667,3.21216666667,2.77725,5.11266666667,12.07225,24.5381666667,7.32683333334,4.303,5.87775
388.83,20.5214166666,6.13783333333,14.7165833333,3.194,2.768,5.06925,12.036,24.5405833333,7.29219444443,4.28791666666,5.84675
389.19,20.5659166667,6.17016666667,14.7661666667,3.24975,2.8,5.081,12.06925,24.6155833333,7.35137500001,4.31875,5.86341666667
389.55,20.6324166667,6.19716666667,14.8391666667,3.276,2.8355,5.09116666667,12.0698333333,24.6613333333,7.3488611111,4.34708333334,5.85258333333
389.91,20.6756666667,6.20083333333,14.8729166667,3.28216666667,2.83316666667,5.09783333334,12.0536666667,24.684,7.34362499999,4.36733333333,5.84733333333
390.27,20.7765833333,6.24341666667,14.9583333333,3.3385,2.8785,5.16241666667,12.091,24.7893333334,7.40070833333,4.42333333333,5.89325
390.63,20.8074166667,6.27133333333,14.9858333333,3.33266666667,2.87725,5.16433333333,12.09125,24.7928333333,7.39245833334,4.43166666667,5.89683333333
391.00,20.8515833333,6.31191666667,15.04025,3.36925,2.90291666667,5.19125,12.0976666667,24.88575,7.39863888888,4.45658333333,5.89816666667
391.36,20.835,6.31041666667,15.0508333333,3.3395,2.87141666667,5.13566666667,12.0575,24.9165833333,7.35619444444,4.4285,5.87125
391.72,20.8393333333,6.31375,15.0656666667,3.32708333333,2.844,5.11075,12.045,24.9543333333,7.32761111112,4.41133333333,5.82391666667
392.08,20.9461666667,6.368,15.1728333334,3.35591666667,2.88475,5.14175,12.0835833333,25.05275,7.35477777777,4.45558333334,5.87291666667
392.44,21.0099166667,6.41233333333,15.22125,3.38233333333,2.911,5.17616666667,12.0940833333,25.0948333333,7.41109722222,4.49341666667,5.89425
392.80,21.0400833333,6.38883333333,15.2303333333,3.37241666666,2.87233333333,5.1685,12.05825,25.1185,7.40583333332,4.48383333333,5.89558333333
393.16,21.0410833333,6.36175,15.2260833333,3.34116666667,2.84166666667,5.1315,11.99275,25.0904166667,7.348375,4.43583333333,5.86433333333
393.52,21.0393333334,6.35983333334,15.2155833334,3.35108333333,2.84741666667,5.12441666667,11.9626666667,25.101,7.35883333334,4.42083333334,5.87608333333
393.88,21.07775,6.39108333334,15.254,3.37758333334,2.87616666667,5.13633333333,11.9815833333,25.1558333333,7.39851388889,4.42475,5.88825
394.24,21.0401666667,6.37933333333,15.2333333333,3.35566666666,2.87491666667,5.09758333333,11.9480833334,25.1339166667,7.36622222223,4.41416666667,5.86983333334
394.60,21.0191666667,6.35908333333,15.2455833333,3.35858333333,2.85541666667,5.07516666666,11.9178333333,25.1138333333,7.35901388888,4.39158333333,5.85958333333
394.96,21.01225,6.32808333333,15.2450833333,3.322,2.82341666667,5.024,11.8726666666,25.0786666667,7.32476388889,4.35858333333,5.83091666667
395.32,21.05575,6.33725,15.281,3.33583333333,2.81308333333,5.04241666667,11.8790833333,25.1391666667,7.34429166667,4.36266666666,5.85025
395.68,21.11925,6.36675,15.30775,3.36625,2.84283333333,5.07508333333,11.8758333334,25.1731666667,7.36379166667,4.38583333334,5.8935
396.04,21.1458333333,6.35833333333,15.30925,3.36525,2.82975,5.06733333333,11.8549166667,25.1608333333,7.36931944445,4.35908333333,5.90783333333
396.40,21.1915833333,6.353,15.36175,3.36308333334,2.83308333333,5.05683333333,11.8449166667,25.2310833333,7.3676111111,4.33975,5.92716666667
396.76,21.2471666667,6.40291666667,15.4208333333,3.38733333333,2.86408333333,5.0805,11.8554166667,25.3139166667,7.38965277778,4.34,5.93208333334
397.12,21.3065833333,6.42608333333,15.48325,3.41341666667,2.88891666667,5.10575,11.8705,25.3626666667,7.4053611111,4.38858333334,5.95375
397.48,21.3458333334,6.42533333333,15.5275833333,3.40616666666,2.85516666667,5.07725,11.85625,25.4136666667,7.38305555555,4.3795,5.92483333333
397.84,21.37725,6.42875,15.56075,3.394,2.82383333333,5.07166666667,11.8091666667,25.4333333333,7.36059722223,4.363,5.91983333333
398.20,21.4114166666,6.4145,15.5939166667,3.37308333333,2.77066666667,5.05683333333,11.76775,25.4571666667,7.35326388888,4.32858333333,5.89691666666
398.56,21.4245833333,6.4095,15.6024166667,3.33958333333,2.75116666667,5.03075,11.732,25.4989166667,7.33222222223,4.30316666667,5.8725
398.92,21.4925833333,6.45275,15.6450833334,3.37608333333,2.78433333333,5.08566666667,11.7549166667,25.5950833333,7.37413888888,4.365,5.91591666666
399.28,21.5616666667,6.50416666667,15.6673333333,3.41983333334,2.83466666667,5.12191666667,11.7530833334,25.6284166666,7.40719444444,4.39741666667,5.93558333333
399.64,21.59275,6.49416666667,15.7113333333,3.42175,2.81791666667,5.11116666666,11.7564166667,25.6605,7.41580555556,4.3895,5.91916666667
400.00,21.6120833334,6.51783333333,15.7469166666,3.44433333333,2.8305,5.10925,11.72875,25.71,7.40602777778,4.39975,5.90075
400.36,21.6888333333,6.57258333334,15.801,3.51766666667,2.91041666667,5.18825,11.7835833333,25.7638333334,7.45279166668,4.47533333333,5.92675
400.72,21.73025,6.61466666667,15.86275,3.53283333334,2.92683333333,5.1895,11.77575,25.7935833333,7.45977777777,4.50708333333,5.93166666667
401.08,21.757,6.61808333333,15.903,3.5205,2.909,5.17983333333,11.7601666667,25.8373333333,7.4639861111,4.47766666666,5.91183333333
401.44,21.8055833334,6.66208333333,15.96975,3.53908333333,2.93958333334,5.22725,11.77075,25.9355,7.51976388889,4.4935,5.95141666667
401.80,21.8585,6.72141666667,16.0465833333,3.608,2.99908333333,5.27516666667,11.8070833333,26.03975,7.57138888888,4.55308333333,6.0005
402.16,21.9289166667,6.77866666667,16.1025,3.64808333333,3.04991666667,5.3075,11.83475,26.092,7.60666666667,4.56866666667,6.02341666667
402.52,22.0375,6.84483333333,16.2120833334,3.70416666666,3.09991666667,5.38641666667,11.8915833334,26.1973333333,7.6695138889,4.626,6.076
402.88,22.0265,6.82783333333,16.2378333333,3.68808333333,3.07958333334,5.353,11.8851666667,26.1859166667,7.64558333333,4.58075,6.06816666667
403.24,22.0336666667,6.80783333334,16.2804166667,3.65141666667,3.02408333333,5.3,11.8500833333,26.2248333333,7.60179166666,4.54475,6.04208333333
403.60,22.04075,6.791,16.2883333333,3.61525,3.01233333333,5.28383333333,11.8201666667,26.2160833333,7.5611388889,4.52258333333,6.02941666667
403.95,22.1054166667,6.81575,16.3350833333,3.60625,2.99658333333,5.29475,11.8573333333,26.27925,7.57993055555,4.53433333333,6.04966666667
404.31,22.0760833333,6.78033333333,16.32425,3.55975,2.92833333333,5.25716666667,11.7956666666,26.2788333333,7.52608333332,4.48183333333,6.01958333333
404.67,22.09625,6.79325,16.3396666667,3.58041666667,2.93,5.28041666667,11.80275,26.3026666667,7.52415277777,4.47933333333,6.0375
405.03,22.1374166666,6.83175,16.3841666666,3.61216666667,2.94833333333,5.294,11.8220833333,26.3554166667,7.51795833332,4.50308333333,6.04766666667
405.39,22.1643333333,6.85025,16.3820833333,3.63883333333,2.95841666666,5.2975,11.8451666667,26.363,7.52115277777,4.51891666667,6.04775
405.75,22.1931666667,6.80491666667,16.3544166666,3.59575,2.90025,5.24275,11.8136666667,26.3621666667,7.47361111111,4.46716666667,6.008
406.11,22.2135833333,6.79216666667,16.3703333334,3.58558333334,2.879,5.2215,11.7838333333,26.4104166667,7.44977777778,4.47241666667,5.99283333333
406.47,22.2586666667,6.81858333333,16.3935833333,3.6,2.87975,5.224,11.7910833333,26.4555,7.44525,4.47383333333,5.98816666667
406.83,22.3116666666,6.8425,16.4080833333,3.61175,2.87933333333,5.23866666667,11.7914166667,26.51225,7.46498611111,4.49058333333,5.97025
407.19,22.3505,6.83716666667,16.4229166666,3.60625,2.8725,5.24433333333,11.8050833333,26.56425,7.48193055556,4.49991666667,5.94966666667
407.55,22.4164166667,6.88816666667,16.48275,3.65575,2.91241666666,5.27725,11.8486666667,26.6645,7.5333611111,4.55375,5.98716666666
407.90,22.4296666667,6.90816666667,16.5120833333,3.68175,2.9265,5.29208333333,11.8466666667,26.7030833333,7.55059722222,4.56183333334,5.99591666666
408.26,22.5125833333,6.94441666667,16.5530833333,3.691,2.93025,5.27275,11.88275,26.7673333333,7.56893055556,4.566,5.99991666667
408.62,22.5134166667,6.92691666666,16.5659166667,3.64941666667,2.91775,5.22916666667,11.881,26.7891666667,7.56019444443,4.536,5.97191666666
408.98,22.54675,6.9485,16.5869166667,3.66341666667,2.92825,5.24266666667,11.8836666667,26.8508333333,7.60452777778,4.55283333333,5.98941666666
409.34,22.5793333334,6.95641666666,16.6314166667,3.66433333333,2.92783333333,5.25941666667,11.8936666667,26.9083333333,7.5995,4.55958333333,5.99108333334
409.70,22.586,6.98683333333,16.6733333333,3.68758333334,2.9655,5.29108333333,11.8951666667,26.9414166667,7.61636111111,4.58416666667,6.00633333334
410.06,22.59075,6.99916666667,16.69225,3.68216666667,2.96141666667,5.3065,11.9069166667,26.94575,7.6166111111,4.58325,6.01125
410.42,22.5898333333,6.97941666667,16.6975,3.6815,2.95308333333,5.27783333333,11.8880833333,26.9900833334,7.59548611112,4.586,6.02216666667
410.77,22.616,6.97466666667,16.7199166667,3.66125,2.92933333333,5.26966666667,11.8769166667,27.021,7.57025,4.55833333333,6.01616666667
411.13,22.6129166667,6.98816666667,16.7239166666,3.6715,2.93941666667,5.2855,11.8629166667,27.0001666666,7.55087499999,4.56416666667,6.03591666667
411.49,22.6246666667,7.00466666666,16.7304166667,3.66308333333,2.92141666667,5.27641666667,11.8523333333,27.0508333333,7.56201388889,4.55308333333,6.028
411.85,22.6086666667,7.00125,16.74525,3.64191666667,2.91741666667,5.2515,11.8228333333,27.0593333333,7.53783333333,4.537,5.99816666667
412.21,22.6008333333,7.027,16.77425,3.67766666666,2.94525,5.28325,11.8259166667,27.1021666667,7.56593055556,4.55458333333,6.02883333334
412.57,22.6298333333,7.04291666667,16.7976666666,3.70391666667,2.93891666666,5.30925,11.8200833333,27.1488333333,7.57208333333,4.55933333334,6.04108333333
412.92,22.5863333333,7.00975,16.7585833333,3.66475,2.89283333334,5.29158333333,11.7615,27.1298333333,7.53156944445,4.52383333333,6.00391666666
413.28,22.5879166666,7.00533333333,16.7508333333,3.63283333334,2.86833333333,5.25491666667,11.7413333333,27.1538333333,7.51111111112,4.51016666667,5.99125
413.64,22.6045,7.0315,16.75125,3.65625,2.87458333333,5.27191666667,11.755,27.1988333333,7.53806944445,4.5315,6.01175
414.00,22.6310833333,7.0615,16.7833333334,3.68908333333,2.90183333333,5.28016666667,11.7865,27.2835,7.57626388889,4.55183333333,6.014
414.36,22.63325,7.05458333333,16.7908333333,3.68075,2.9015,5.28558333333,11.7895,27.299,7.57751388889,4.53341666667,6.00608333333
414.72,22.6310833333,7.08975,16.8245833333,3.70841666667,2.93083333333,5.29808333333,11.8090833333,27.3526666666,7.58752777778,4.55991666667,6.026
415.07,22.6795,7.1315,16.88325,3.74175,2.95716666667,5.32125,11.8556666667,27.466,7.64455555557,4.58258333333,6.05458333333
415.43,22.6670833333,7.13016666667,16.87125,3.73825,2.94133333333,5.32058333333,11.8378333333,27.4646666667,7.62322222224,4.56933333333,6.05133333333
415.79,22.6729166667,7.11883333333,16.8544166667,3.7355,2.9135,5.30033333333,11.8278333333,27.5078333333,7.61209722222,4.55358333333,6.03925
416.15,22.681,7.13591666667,16.875,3.72683333333,2.89291666667,5.2885,11.8375833333,27.55325,7.59993055556,4.55816666667,6.01416666667
416.51,22.6666666667,7.14725,16.8775,3.714,2.89325,5.29333333334,11.8533333333,27.57625,7.61504166667,4.56458333334,6.014
416.86,22.7005833333,7.18666666667,16.92575,3.73608333333,2.91975,5.3075,11.9020833333,27.6454166667,7.63536111112,4.603,6.04258333333
417.22,22.6975833333,7.20391666667,16.94825,3.76183333333,2.93375,5.33425,11.9044166667,27.6571666666,7.64631944443,4.61608333334,6.0675
417.58,22.694,7.19366666666,16.97675,3.74808333333,2.91766666667,5.30475,11.904,27.6856666667,7.64366666668,4.6065,6.05408333333
417.94,22.7155833333,7.19508333333,16.9829166666,3.73725,2.89858333333,5.29241666666,11.8880833333,27.7206666667,7.63918055557,4.58691666667,6.05725
418.29,22.699,7.19766666667,16.9701666666,3.71866666667,2.87608333333,5.27433333333,11.8724166667,27.7324166666,7.62944444445,4.565,6.03658333333
418.65,22.7034166667,7.20741666667,16.9671666667,3.72458333333,2.8685,5.28766666667,11.86075,27.7520833333,7.64891666666,4.57433333333,6.03291666667
419.01,22.7024166667,7.22175,16.9761666667,3.72733333333,2.87333333333,5.29358333334,11.854,27.7831666667,7.64169444444,4.57875,6.037
419.37,22.6764166666,7.21033333333,16.9793333333,3.70991666666,2.85041666667,5.26125,11.8421666667,27.7953333333,7.61856944445,4.56,6.01808333334
419.73,22.6830833333,7.21725,16.9928333333,3.71183333333,2.85325,5.28216666667,11.8511666667,27.81925,7.62899999999,4.56625,6.02041666667
420.08,22.6635,7.22491666667,16.99175,3.71191666667,2.86608333333,5.2855,11.8439166667,27.8275833333,7.64358333334,4.563,6.02625
420.44,22.67975,7.23883333333,17.0059166667,3.72591666666,2.87658333333,5.29041666667,11.8446666667,27.8640833334,7.64795833332,4.56908333333,6.02933333333
420.80,22.6606666667,7.23616666667,17.0025,3.7145,2.86916666667,5.27791666666,11.84475,27.85775,7.63394444444,4.55308333333,6.02091666667
421.16,22.6403333333,7.24433333333,16.9891666667,3.69708333333,2.84916666667,5.26383333333,11.8410833333,27.8823333333,7.620875,4.53808333333,6.00566666667
421.51,22.6314166667,7.27383333333,16.98375,3.71858333333,2.86066666666,5.28291666667,11.8594166667,27.9039166667,7.62781944444,4.55491666667,6.01675
421.87,22.6091666667,7.29516666667,16.9753333333,3.72341666667,2.86333333333,5.294,11.87175,27.9075833333,7.63877777778,4.57166666667,6.02816666667
422.23,22.6196666667,7.324,16.9851666666,3.74983333333,2.882,5.31841666667,11.89375,27.94525,7.66104166667,4.6005,6.05266666667
422.58,22.6174166667,7.33775,16.9925833334,3.7575,2.89266666667,5.3185,11.91975,27.9753333334,7.66519444444,4.598,6.0695
422.94,22.6075833334,7.34283333333,16.977,3.76375,2.88658333333,5.31358333333,11.9268333333,27.9750833333,7.67022222223,4.59291666667,6.06633333333
423.30,22.61875,7.36675,16.9870833333,3.77991666667,2.90416666667,5.33925,11.951,27.99775,7.69834722223,4.60258333333,6.07625
423.66,22.5879166666,7.372,16.9673333333,3.77416666667,2.89833333334,5.31625,11.9385833333,28.0095833334,7.69412500001,4.59358333333,6.07383333333
424.01,22.5825,7.36858333333,16.9486666667,3.76341666667,2.8855,5.30466666666,11.9398333333,28.0268333333,7.69112500001,4.59091666667,6.06916666666
424.37,22.5688333333,7.37641666667,16.9425,3.76666666667,2.88125,5.29766666667,11.9469166667,28.0405833333,7.691625,4.59216666667,6.07241666667
424.73,22.5741666667,7.4025,16.9468333333,3.78891666667,2.893,5.31483333333,11.9681666667,28.0711666667,7.71674999999,4.60391666667,6.08766666667
425.08,22.5784166667,7.415,16.9551666667,3.80883333333,2.91058333333,5.31508333333,11.9829166667,28.0884166667,7.7345,4.61091666667,6.09933333334
425.44,22.55875,7.41766666667,16.9428333333,3.79775,2.90733333333,5.304,11.9686666667,28.0875833333,7.73041666667,4.60191666667,6.09041666666
425.80,22.5523333333,7.42891666667,16.9385,3.81158333334,2.91891666666,5.30908333333,11.9855833333,28.105,7.73033333333,4.60291666667,6.08875
426.16,22.52925,7.428,16.93075,3.80683333333,2.91083333333,5.30916666667,11.9848333333,28.10275,7.72734722222,4.59316666667,6.06891666667
426.51,22.5190833334,7.44233333333,16.9250833333,3.8185,2.9245,5.3135,11.9903333333,28.099,7.74572222223,4.605,6.06275
426.87,22.4781666667,7.43458333334,16.8995,3.79566666667,2.91025,5.29241666667,11.97425,28.0888333333,7.72512499999,4.58275,6.0405
427.23,22.4628333333,7.45775,16.89,3.80466666667,2.91441666667,5.29633333334,11.9865833333,28.1063333333,7.73180555556,4.58741666667,6.05208333333
427.58,22.4515,7.4455,16.8616666666,3.79583333334,2.89916666666,5.28833333333,12.0046666666,28.08825,7.71895833333,4.57016666667,6.02625
427.94,22.45325,7.45958333333,16.86425,3.806,2.89691666667,5.29016666667,12.0255,28.09275,7.71986111111,4.56591666667,6.0295
428.30,22.4280833333,7.47900000001,16.839,3.81333333333,2.90341666667,5.29575,12.0509166667,28.0713333333,7.72723611112,4.57525,6.02791666667
428.65,22.374,7.46558333334,16.79675,3.794,2.88266666667,5.27466666667,12.0384166667,28.0724166666,7.71215277778,4.54816666666,6.00516666666
429.01,22.3640833333,7.48358333334,16.7945,3.80833333333,2.88241666667,5.29575,12.0728333333,28.0955,7.741875,4.55991666666,6.01533333333
429.37,22.35725,7.49558333332,16.8070833333,3.81308333333,2.87466666667,5.3005,12.1060833333,28.1168333333,7.75354166666,4.55491666667,6.02458333333
429.72,22.32225,7.48666666667,16.7841666667,3.804,2.8565,5.2815,12.1003333333,28.1203333333,7.7422638889,4.54675,6.0175
430.08,22.3356666666,7.53658333334,16.79275,3.8395,2.89683333333,5.29216666667,12.1418333333,28.1656666667,7.78016666666,4.57141666666,6.06033333333
430.44,22.30575,7.56283333334,16.7740833333,3.84308333333,2.88675,5.28775,12.1633333333,28.1739166667,7.78374999999,4.56841666666,6.06658333334
430.79,22.2794166667,7.58324999999,16.7718333333,3.87633333333,2.91416666667,5.30941666667,12.21625,28.1775833334,7.82343055557,4.59116666666,6.088
431.15,22.2336666667,7.58049999999,16.7435833333,3.86958333333,2.90541666667,5.29633333334,12.2251666666,28.17475,7.81123611111,4.57916666667,6.07475
431.50,22.1826666667,7.63108333333,16.7314166666,3.89316666666,2.92258333333,5.31,12.2494166666,28.1899166666,7.83355555556,4.60008333334,6.102
431.86,22.1588333333,7.65925,16.71425,3.92066666667,2.9385,5.32008333333,12.2760833333,28.1978333334,7.84380555556,4.61216666667,6.11158333334
432.22,22.0880833333,7.63824999999,16.6699166667,3.91675,2.92441666667,5.30608333333,12.2578333333,28.1911666667,7.83188888889,4.59225,6.09091666667
432.57,22.0923333333,7.66783333333,16.6694166667,3.94108333333,2.94575,5.32108333333,12.2849166667,28.1859166667,7.86020833333,4.61316666667,6.11325
432.93,22.0399166667,7.65716666667,16.6234166667,3.928,2.93408333333,5.30508333334,12.2729166667,28.1599166667,7.83529166667,4.59608333333,6.08683333333
433.29,22.0265833333,7.66966666666,16.592,3.92716666667,2.94275,5.30883333333,12.2994166667,28.17775,7.83981944445,4.58925,6.09016666667
433.64,21.9716666667,7.66483333334,16.5415,3.91625,2.92858333333,5.29791666666,12.28625,28.1353333334,7.82588888889,4.56133333333,6.06858333333
434.00,21.8890833333,7.63899999999,16.485,3.891,2.89158333333,5.26966666667,12.2611666667,28.0811666666,7.79886111112,4.53133333333,6.02608333334
434.35,21.8090833333,7.61125,16.4299166667,3.87225,2.86866666666,5.24466666667,12.23525,28.0251666667,7.76738888888,4.49891666667,6.00483333334
434.71,21.7655833334,7.62383333334,16.406,3.86533333333,2.857,5.24016666667,12.2415,28.0259166667,7.76266666667,4.49166666667,5.99858333333
435.07,21.71175,7.62633333334,16.356,3.87016666667,2.85466666667,5.226,12.2409166667,27.9878333334,7.77018055557,4.49291666667,5.99016666666
435.42,21.7155,7.64158333332,16.3599166667,3.893,2.88116666666,5.24958333333,12.2679166667,27.9889166667,7.78976388888,4.50416666667,6.00691666667
