wavelength,Back_SalCinf,Belly_SalCinf,Breast_SalCinf,Crissum_SalCinf,Crown_SalCinf,DorTail_SalCinf,Patch10_SalCinf,Rump_SalCinf,Throat_SalCinf,WingTip_SalCinf
433.29,7.83666666667,41.0956666666,4.09925,39.7036666667,8.31625,5.74691666667,23.9534166667,6.63241666667,4.29658333333,6.22141666667
433.64,7.8545,41.1281666667,4.11483333333,39.7509166666,8.32041666667,5.76483333333,23.9801666666,6.64416666667,4.30983333333,6.23166666667
434.00,7.85083333333,41.139,4.11333333333,39.77,8.32341666667,5.76575,23.9706666667,6.63933333333,4.31016666667,6.23125
434.35,7.84683333333,41.1553333333,4.11308333333,39.7979166667,8.33275,5.763,23.97625,6.65133333333,4.31825,6.238
434.71,7.85283333333,41.1733333333,4.11641666666,39.8078333333,8.33666666667,5.7635,23.96675,6.66633333333,4.32658333333,6.2305
435.07,7.84391666667,41.1834166667,4.11208333333,39.8219166667,8.33408333333,5.76325,23.9525,6.669,4.32183333333,6.23775
435.42,7.82525,41.187,4.09775,39.8443333334,8.32975,5.74733333333,23.9366666667,6.66316666667,4.31391666667,6.23483333333
435.78,7.80933333333,41.2064166667,4.07908333334,39.8575833333,8.30833333333,5.72958333333,23.9056666667,6.636,4.29691666667,6.21016666667
436.13,7.77816666667,41.2214166667,4.05058333333,39.8621666666,8.26908333334,5.70675,23.8705,6.60125,4.27608333333,6.17608333333
436.49,7.74066666667,41.23825,4.01508333334,39.8471666667,8.23266666667,5.66575,23.8361666667,6.55483333333,4.23658333334,6.137
436.84,7.75208333333,41.2939166666,4.00316666667,39.9063333333,8.22358333333,5.667,23.8475,6.56975,4.23833333333,6.13591666666
437.20,7.72591666667,41.2991666667,3.98066666667,39.8989166667,8.20025,5.64625,23.8256666667,6.54466666667,4.21616666667,6.12516666666
437.56,7.7215,41.3646666667,3.98291666666,39.9554166667,8.19375,5.64641666666,23.82275,6.5375,4.21,6.12275
437.91,7.73408333333,41.423,3.9815,40.0085833334,8.19275,5.65258333333,23.84625,6.55216666667,4.21858333333,6.12941666666
438.27,7.75891666667,41.4845833333,4.00475,40.058,8.19683333333,5.67075,23.851,6.56491666667,4.226,6.152
438.62,7.73883333333,41.5054166667,3.99808333333,40.0881666667,8.17625,5.65875,23.847,6.54825,4.21491666667,6.14125
438.98,7.75566666667,41.5558333333,3.99608333333,40.12525,8.17158333334,5.65541666667,23.8635,6.54541666667,4.22233333333,6.14308333333
439.33,7.78825,41.6195,4.03508333333,40.1931666667,8.21291666667,5.69525,23.8986666667,6.572,4.26241666667,6.1745
439.69,7.77925,41.64075,4.03783333333,40.21475,8.20475,5.69625,23.8926666667,6.5725,4.27275,6.178
440.04,7.7765,41.6449166667,4.04233333333,40.22425,8.21616666667,5.69766666667,23.9040833333,6.57108333333,4.27233333333,6.18991666667
440.40,7.77525,41.6748333333,4.04725,40.27675,8.21025,5.69608333333,23.9064166667,6.58141666666,4.27641666667,6.20183333333
440.75,7.77033333334,41.7021666667,4.05308333333,40.308,8.22333333333,5.69116666667,23.9014166667,6.5755,4.27291666667,6.20991666667
441.11,7.76083333334,41.7579166667,4.05358333334,40.3885833333,8.22458333333,5.68725,23.9143333333,6.5735,4.26458333333,6.19558333333
441.47,7.77091666667,41.8129166666,4.06258333333,40.4366666667,8.24816666666,5.70425,23.9293333333,6.583,4.28591666667,6.214
441.82,7.76116666667,41.8401666666,4.05466666666,40.4668333333,8.24883333333,5.69091666667,23.9114166667,6.56158333333,4.27,6.19983333334
442.18,7.75266666667,41.89525,4.03216666667,40.53625,8.23483333333,5.679,23.9304166667,6.5475,4.2675,6.17658333333
442.53,7.79708333333,41.9591666666,4.07458333333,40.6013333333,8.26975,5.71675,23.9618333334,6.58658333333,4.30625,6.21725
442.89,7.831,42.0115833334,4.10258333333,40.6625,8.31258333333,5.74716666667,23.9750833333,6.60366666667,4.3335,6.24816666666
443.24,7.83058333333,42.04125,4.09133333333,40.7060833333,8.29591666667,5.74291666666,23.97175,6.59041666667,4.31566666667,6.24275
443.60,7.83241666666,42.07875,4.09483333333,40.7730833333,8.30333333333,5.74308333333,24.0035,6.60466666667,4.31433333334,6.24583333333
443.95,7.8595,42.12125,4.114,40.80725,8.322,5.75991666667,24.0159166667,6.6365,4.32816666667,6.27275
444.31,7.86208333333,42.1416666667,4.09925,40.83575,8.31583333333,5.75316666666,24.0253333333,6.62108333334,4.32525,6.2695
444.66,7.88125,42.2223333334,4.12191666667,40.8988333333,8.33691666667,5.77816666667,24.06675,6.646,4.35133333333,6.2955
445.02,7.91375,42.2773333333,4.15408333333,40.9380833334,8.35825,5.81725,24.0833333333,6.6805,4.38333333333,6.33383333333
445.37,7.90716666666,42.3120833333,4.15108333333,40.9599166667,8.34658333333,5.81608333333,24.0925833333,6.67825,4.37658333333,6.31541666667
445.72,7.90991666667,42.3675833333,4.15908333333,41.0155833334,8.35833333334,5.833,24.1240833334,6.69875,4.38841666667,6.33516666667
446.08,7.90475,42.3874166666,4.17033333333,41.0265,8.35966666667,5.82608333333,24.10975,6.69308333333,4.38266666667,6.34691666667
446.43,7.89983333333,42.3984166667,4.16033333334,41.051,8.36016666667,5.81808333333,24.0983333333,6.679,4.37283333333,6.33716666667
446.79,7.88558333334,42.4394166667,4.15041666667,41.1051666667,8.34908333333,5.80941666667,24.1026666667,6.6745,4.35441666667,6.31883333333
447.14,7.87308333333,42.466,4.14075,41.1299166667,8.3415,5.8045,24.0925,6.67375,4.34733333333,6.30983333333
447.50,7.86091666667,42.5049166667,4.13125,41.1745,8.33683333334,5.79941666667,24.0815,6.66841666667,4.33641666667,6.30783333333
447.85,7.84558333334,42.5484166667,4.121,41.2225833333,8.3265,5.7845,24.07275,6.64416666666,4.33116666667,6.2895
448.21,7.8515,42.6226666666,4.13125,41.3014166667,8.34575,5.78791666666,24.0784166667,6.65883333333,4.32725,6.29458333333
448.56,7.84575,42.6115833333,4.1265,41.3229166667,8.33916666667,5.77625,24.0528333334,6.65475,4.3245,6.281
448.92,7.82575,42.6021666666,4.09808333333,41.3253333334,8.31958333334,5.74991666667,24.0224166667,6.62566666667,4.30058333334,6.25225
449.27,7.82875,42.62,4.08666666667,41.3781666667,8.31925,5.73316666667,23.99975,6.62191666667,4.28491666667,6.25416666667
449.62,7.8365,42.6469166667,4.09291666667,41.425,8.32191666667,5.73983333333,23.9900833333,6.63383333333,4.29816666666,6.25975
449.98,7.84433333334,42.6975,4.08433333333,41.4791666667,8.33325,5.74058333333,24.0105833333,6.63325,4.29808333333,6.26458333333
450.33,7.82425,42.71475,4.07091666667,41.4875833334,8.31825,5.72875,23.9934166666,6.63408333333,4.28841666667,6.25975
450.69,7.804,42.6930833334,4.05608333333,41.478,8.29825,5.70975,23.9566666667,6.61783333333,4.26525,6.24491666667
451.04,7.815,42.7449166666,4.06408333333,41.5243333333,8.30383333333,5.7105,23.9585833333,6.61808333333,4.27175,6.24508333333
451.40,7.84991666667,42.7924166667,4.08441666666,41.5778333333,8.33233333334,5.72658333333,23.9899166667,6.632,4.30316666667,6.25241666667
451.75,7.86775,42.87175,4.07666666667,41.65875,8.33691666666,5.738,24.0221666667,6.64133333333,4.30425,6.25333333334
452.10,7.86408333333,42.8751666667,4.07716666667,41.65625,8.3325,5.736,24.017,6.63366666667,4.2985,6.25741666667
452.46,7.82658333333,42.878,4.041,41.6500833333,8.30458333333,5.70675,23.98375,6.58675,4.25666666666,6.22341666667
452.81,7.84791666667,42.9475,4.05741666667,41.7208333333,8.32266666667,5.72258333333,24.00675,6.60033333333,4.28375,6.24458333334
453.17,7.86683333333,43.0098333334,4.08291666667,41.7711666667,8.35233333333,5.75241666667,24.0473333333,6.61825,4.30791666667,6.27941666667
453.52,7.86658333333,43.0458333333,4.094,41.79775,8.36166666667,5.74583333333,24.0423333334,6.60575,4.30108333333,6.27725
453.87,7.88241666667,43.0835,4.11,41.8636666666,8.38316666667,5.7765,24.052,6.62866666667,4.31741666667,6.27875
454.23,7.90116666667,43.14225,4.11458333333,41.92825,8.40175,5.79458333333,24.0699166667,6.6395,4.32491666667,6.29991666667
454.58,7.901,43.1771666666,4.11691666667,41.9644166667,8.42616666666,5.81391666667,24.0991666666,6.65266666666,4.35066666667,6.33408333333
454.93,7.91108333333,43.2270833333,4.11666666667,42.0260833333,8.43958333333,5.81483333333,24.12275,6.65508333333,4.35966666667,6.34808333333
455.29,7.89741666667,43.2451666667,4.10466666667,42.0131666667,8.42608333334,5.80108333333,24.0881666667,6.63508333333,4.34416666667,6.34408333333
455.64,7.87441666667,43.21375,4.0915,42.0180833333,8.41108333333,5.78616666667,24.0576666667,6.61683333333,4.32541666667,6.326
456.00,7.88558333333,43.2576666666,4.092,42.05625,8.41358333333,5.79925,24.0645,6.629,4.33808333333,6.32691666666
456.35,7.90675,43.2716666667,4.10616666667,42.0539166666,8.42075,5.82466666667,24.0655,6.649,4.36075,6.35033333333
456.70,7.88516666667,43.2456666667,4.06891666667,42.0484166667,8.39733333333,5.80041666666,24.0490833333,6.63825,4.34333333333,6.3315
457.06,7.86266666667,43.22675,4.04041666667,42.0253333333,8.35358333333,5.77425,24.03025,6.60916666667,4.32241666667,6.30358333333
457.41,7.86358333333,43.2084166667,4.03816666667,42.0084166667,8.33525,5.78125,24.0258333334,6.60216666667,4.32383333333,6.29716666667
457.76,7.8595,43.2413333333,4.03875,42.0310833333,8.32625,5.77841666667,24.0243333333,6.59675,4.32691666667,6.30925
458.12,7.85316666667,43.2750833333,4.04241666666,42.0684166667,8.3195,5.77891666667,24.0319166667,6.6,4.33416666667,6.30966666667
458.47,7.86183333333,43.3129166667,4.04975,42.1040833333,8.30183333333,5.77733333334,24.05325,6.60316666667,4.33908333334,6.29816666667
458.82,7.85841666667,43.3423333333,4.05483333333,42.1339166666,8.30816666667,5.77916666667,24.0605,6.60541666667,4.34183333333,6.30116666667
459.18,7.84825,43.3595833334,4.0435,42.17825,8.29341666666,5.76791666667,24.074,6.60008333334,4.33191666667,6.28875
459.53,7.85358333334,43.41725,4.0565,42.23575,8.30083333333,5.76958333333,24.0898333333,6.60333333333,4.34566666667,6.29883333334
459.88,7.8335,43.4201666667,4.04941666667,42.245,8.28691666667,5.74816666666,24.0743333333,6.59108333333,4.33866666666,6.27466666667
460.24,7.83533333333,43.4585833333,4.06416666667,42.3209166667,8.29383333333,5.75466666667,24.0960833333,6.60466666667,4.35275,6.28275
460.59,7.84583333333,43.51825,4.0895,42.3850833333,8.31466666667,5.77041666666,24.1060833333,6.61083333333,4.36308333333,6.30508333334
460.94,7.85258333333,43.56975,4.09583333333,42.4673333333,8.33283333333,5.77325,24.10825,6.61491666666,4.36991666666,6.30583333334
461.29,7.85416666667,43.6373333333,4.0865,42.5605,8.33741666667,5.7595,24.113,6.61008333333,4.36441666667,6.29758333333
461.65,7.83658333333,43.6419166667,4.08291666667,42.5983333333,8.338,5.74608333334,24.1039166667,6.60033333333,4.36058333333,6.282
462.00,7.8445,43.66825,4.08891666666,42.6470833333,8.34416666667,5.74433333333,24.10225,6.59483333333,4.3705,6.27816666667
462.35,7.83883333333,43.7163333333,4.07875,42.71625,8.35483333333,5.73416666666,24.0838333333,6.5815,4.36075,6.27208333333
462.71,7.82258333334,43.7101666666,4.07683333334,42.75,8.349,5.7215,24.06225,6.57441666667,4.35458333333,6.27
463.06,7.82066666666,43.73225,4.09175,42.7934166667,8.35583333333,5.73308333333,24.0626666666,6.58025,4.3525,6.27583333334
463.41,7.82925,43.77525,4.09708333334,42.8325833334,8.36875,5.74675,24.0733333333,6.59425,4.35291666667,6.28383333334
463.76,7.84408333333,43.8095833333,4.10708333333,42.9075,8.38,5.76225,24.0855,6.59808333333,4.3665,6.315
464.12,7.89183333333,43.8931666667,4.137,42.9765,8.41,5.79491666666,24.11625,6.61433333333,4.39433333333,6.34208333333
464.47,7.91291666667,43.9339166667,4.15541666667,43.0129166667,8.43241666667,5.81475,24.14275,6.62758333333,4.41383333333,6.3515
464.82,7.91866666667,43.9705833333,4.15191666667,43.04175,8.44141666667,5.8215,24.154,6.63133333334,4.423,6.35675
465.17,7.918,43.98575,4.15458333333,43.056,8.44175,5.8425,24.1493333333,6.653,4.43625,6.37808333333
465.53,7.91991666666,44.0229166667,4.14158333333,43.0989166667,8.429,5.83791666666,24.1441666667,6.64583333334,4.43016666667,6.37441666666
465.88,7.91266666667,44.0523333333,4.14708333333,43.1239166667,8.42883333333,5.8285,24.16175,6.64116666666,4.42358333333,6.37516666667
466.23,7.90483333333,44.08125,4.15366666666,43.1579166667,8.42475,5.82241666667,24.14925,6.64908333333,4.42008333334,6.38075
466.58,7.91966666666,44.1605833333,4.15633333334,43.2363333334,8.42616666667,5.83416666667,24.1801666667,6.63683333333,4.42691666667,6.38441666667
466.94,7.94683333333,44.21175,4.17666666666,43.2935833333,8.44933333333,5.83775,24.1804166667,6.65858333334,4.4565,6.40408333333
467.29,7.92516666666,44.21625,4.16983333334,43.3029166667,8.42533333333,5.82941666667,24.1735,6.63083333333,4.44366666667,6.39466666667
467.64,7.90191666667,44.2355833333,4.15583333333,43.3058333334,8.40483333333,5.82608333334,24.1695833333,6.61708333333,4.43225,6.37925
467.99,7.84108333333,44.2231666667,4.11125,43.29,8.3685,5.77266666667,24.13075,6.57158333333,4.38725,6.33191666667
468.35,7.80516666667,44.208,4.06625,43.2934166667,8.331,5.73141666667,24.11,6.53475,4.34033333333,6.298
468.70,7.798,44.2109166667,4.0795,43.301,8.32441666667,5.72675,24.0981666667,6.55075,4.34625,6.30908333333
469.05,7.78483333333,44.2340833334,4.07766666667,43.33475,8.30283333333,5.69983333334,24.09275,6.52166666667,4.32666666667,6.29125
469.40,7.76766666667,44.2435,4.07166666667,43.3363333333,8.28516666667,5.68858333333,24.0988333333,6.5265,4.31958333333,6.285
469.75,7.73391666667,44.23425,4.03516666667,43.3716666667,8.261,5.65908333333,24.065,6.50191666667,4.28908333333,6.25391666667
470.11,7.7285,44.22675,4.03458333334,43.3838333333,8.25416666667,5.649,24.0768333333,6.49433333333,4.292,6.239
470.46,7.7285,44.1984166667,4.02258333333,43.3476666666,8.24525,5.64566666667,24.0351666667,6.49675,4.27791666666,6.22641666667
470.81,7.73525,44.248,4.0185,43.4075,8.26516666666,5.66691666667,24.05175,6.49208333333,4.279,6.2425
471.16,7.72541666667,44.2513333333,3.99933333333,43.41175,8.25225,5.653,24.0175833333,6.49158333333,4.26991666666,6.22775
471.51,7.74491666667,44.3318333333,4.01408333333,43.46925,8.2745,5.65633333333,24.0360833333,6.50875,4.28166666667,6.24691666667
471.87,7.76066666667,44.4045833333,4.01508333333,43.5330833333,8.29191666666,5.67033333333,24.0669166667,6.52241666667,4.287,6.26591666666
472.22,7.77233333333,44.4508333333,4.04533333333,43.5781666667,8.31241666667,5.69158333333,24.0665833333,6.54966666667,4.31441666667,6.29358333334
472.57,7.79058333333,44.4750833333,4.0555,43.619,8.31933333333,5.71741666667,24.0826666667,6.54975,4.32383333333,6.30133333334
472.92,7.79558333334,44.47125,4.04958333333,43.61925,8.33391666667,5.71433333333,24.0803333333,6.55416666667,4.32883333333,6.29658333334
473.27,7.80241666666,44.461,4.047,43.6090833334,8.34775,5.7005,24.05325,6.53108333333,4.32175,6.29308333333
473.62,7.804,44.4558333334,4.04575,43.5850833333,8.33483333334,5.6915,24.0310833333,6.53191666667,4.327,6.29283333333
473.98,7.82108333333,44.5031666667,4.04508333333,43.5959166666,8.33775,5.70533333333,24.0203333333,6.52958333334,4.33016666667,6.30583333334
474.33,7.79358333333,44.57825,4.02716666667,43.6691666667,8.3335,5.67591666667,24.0310833334,6.51858333334,4.317,6.29066666667
474.68,7.77666666667,44.5435833333,4.03366666666,43.6115,8.30841666667,5.65616666667,24.0094166667,6.51733333333,4.30133333333,6.27925
475.03,7.82183333334,44.5780833334,4.0925,43.6901666667,8.36458333333,5.68641666667,24.0633333333,6.56525,4.3455,6.32825
475.38,7.83983333333,44.5525833333,4.09758333333,43.7136666667,8.37033333333,5.69291666667,24.0539166667,6.57175,4.35016666667,6.33508333333
475.73,7.89341666667,44.59375,4.14416666666,43.8155833333,8.41841666667,5.73833333333,24.0978333333,6.61758333333,4.38916666666,6.38791666667
476.08,7.8915,44.60475,4.15916666666,43.8363333333,8.41416666667,5.744,24.1046666667,6.62083333333,4.40133333333,6.38575
476.44,7.87333333333,44.6233333333,4.15975,43.8465,8.41383333333,5.729,24.0959166666,6.60833333333,4.39166666666,6.38641666667
476.79,7.87433333333,44.6511666666,4.15908333333,43.8730833333,8.414,5.73658333333,24.1169166667,6.62583333333,4.39766666667,6.39041666667
477.14,7.89491666667,44.7161666666,4.18358333333,43.9263333333,8.43058333333,5.7725,24.1523333334,6.66425,4.41825,6.43366666667
477.49,7.92375,44.7635833333,4.21058333334,43.9755833334,8.45525,5.80141666667,24.18,6.68233333334,4.438,6.45066666667
477.84,7.91133333333,44.7449166667,4.20558333334,43.97375,8.44291666666,5.79233333333,24.1666666667,6.67575,4.4215,6.43766666667
478.19,7.91716666666,44.7495833333,4.2225,43.9799166667,8.43816666667,5.79541666666,24.1750833333,6.67366666667,4.434,6.43783333333
478.54,7.91216666667,44.818,4.20275,44.0695,8.42683333333,5.79991666667,24.1911666666,6.65358333333,4.43508333334,6.42791666667
478.89,7.87916666667,44.7959166667,4.15841666667,44.0555,8.399,5.779,24.1399166667,6.6205,4.40625,6.39958333333
479.24,7.857,44.81875,4.1405,44.0651666667,8.387,5.76783333333,24.1294166667,6.59208333333,4.39733333333,6.37983333333
479.60,7.81425,44.76825,4.09558333333,43.9901666667,8.33783333334,5.72883333333,24.065,6.5575,4.3735,6.33258333334
479.95,7.80783333333,44.7545833333,4.07841666667,43.98125,8.33333333333,5.72516666667,24.0616666666,6.55483333333,4.35616666667,6.33508333333
480.30,7.81691666667,44.7376666667,4.07925,43.9391666667,8.34191666666,5.73625,24.04325,6.566,4.362,6.34566666667
480.65,7.82308333333,44.753,4.0945,43.93275,8.35633333333,5.753,24.04725,6.56841666667,4.379,6.3785
481.00,7.84025,44.8413333333,4.11525,43.99575,8.35341666666,5.77891666666,24.0785,6.5905,4.40108333333,6.39241666667
481.35,7.84233333333,44.9506666667,4.13683333333,44.0878333333,8.36683333333,5.81375,24.1265,6.61325,4.43275,6.42741666667
481.70,7.85616666667,45.0926666667,4.14766666666,44.2064166667,8.38733333334,5.83725,24.2003333333,6.63441666667,4.46141666667,6.462
482.05,7.89808333333,45.21975,4.17925,44.3210833334,8.41316666667,5.88066666667,24.2663333333,6.67333333334,4.4955,6.50075
482.40,7.92283333333,45.35475,4.193,44.4445,8.43758333333,5.90016666667,24.3400833333,6.697,4.51458333333,6.53
482.75,7.94675,45.5084166666,4.21675,44.5670833333,8.46041666667,5.92458333333,24.4134166667,6.72075,4.5285,6.55533333333
483.10,7.96175,45.5990833334,4.23141666667,44.6606666667,8.48433333333,5.94266666667,24.459,6.74483333333,4.54083333333,6.57925
483.45,7.97508333333,45.647,4.249,44.7193333334,8.49891666667,5.95233333333,24.47975,6.75416666667,4.55033333333,6.595
483.80,7.97608333333,45.6876666667,4.25425,44.7715,8.49683333333,5.94858333333,24.4844166666,6.75033333333,4.552,6.5945
484.15,7.98008333333,45.7246666667,4.26508333334,44.8340833334,8.50108333333,5.94925,24.4920833333,6.75458333333,4.56116666667,6.59883333333
484.50,7.99025,45.76325,4.27958333333,44.87925,8.50966666666,5.95816666667,24.5005,6.76483333333,4.57316666667,6.60516666667
484.85,7.985,45.7689166667,4.27225,44.9054166666,8.50891666666,5.95158333333,24.49275,6.75975,4.56983333333,6.60583333333
485.20,7.98191666667,45.77375,4.26375,44.9180833333,8.50291666667,5.9335,24.488,6.751,4.55725,6.59508333334
485.55,7.9915,45.81675,4.27916666667,44.97675,8.51841666666,5.94175,24.50575,6.76175,4.56575,6.60316666667
485.90,7.98591666667,45.8309166667,4.27291666667,44.9890833333,8.52175,5.93425,24.5108333333,6.75466666667,4.5645,6.60308333334
486.25,7.98333333334,45.7826666667,4.28083333333,44.95975,8.51683333333,5.92741666666,24.4741666667,6.75133333333,4.56858333333,6.59916666667
