wavelength,Back_CatHomm,Belly_CatHomm,Breast_CatHomm,Crissum_CatHomm,Crown_CatHomm,DorTail_CatHomm,Rump_CatHomm,Throat_CatHomm,WingTip_CatHomm
791.78,9.34999999999,12.6696,6.2518,26.1686666667,5.83673333334,7.80086666667,2.2406,8.93506666667,10.7054666667
792.08,10.7733333333,14.7733333333,7.81333333335,27.1066666667,7.03999999999,9.94666666667,4.72,11.3066666667,12.6666666667
792.39,8.96266666668,13.0291333333,5.86453333334,25.3251,4.924,8.2158,2.9322,10.0415333333,11.0098
792.70,9.62646666665,13.6781333333,6.03459999999,26.2213333333,4.45393333333,8.27586666667,3.18973333333,10.4022666667,11.8677333333
793.01,8.79059999999,13.8348,5.87026666667,26.8435666666,4.54266666666,8.23020000001,2.8024,9.61646666667,11.5929333333
793.32,9.89533333334,13.8415333333,6.03886666666,27.2048666667,4.574,8.63979999999,2.9896,9.68606666667,12.0776666667
793.62,10.9009333333,14.5044,6.57646666667,28.2883666667,5.40540000001,9.09913333333,3.72366666667,10.4504666667,12.4024
793.93,11.3068666667,14.9486666667,6.78426666667,29.0455,6.02053333333,10.0146666667,4.14106666667,10.8369333333,12.8928666667
794.24,12.9532666667,16.1988666667,8.09940000001,29.5614,7.13440000001,11.2280666667,5.11693333333,11.9005333333,14.0351333333
794.55,13.1890666666,16.5945333333,8.3406,29.3363333333,8.10966666666,11.5729333333,5.8586,12.0922666667,14.3434
794.86,13.0748,16.8677333333,8.79306666667,30.3879,8.99433333333,12.1552666667,6.81026666666,12.8447333333,15.2873333333
795.16,13.417,17.7686666667,10.0696666667,31.2969666667,9.84653333335,13.2498,7.92186666667,13.194,15.6764
795.47,12.7944,15.5179333333,9.0212,29.4469,9.16313333332,11.4326666667,5.87240000001,11.0922666667,14.1561333333
795.78,13.3050666667,16.1702,9.92906666667,30.2270666667,10.0142,12.4255333334,6.69513333333,11.4041333333,14.5816666667
796.09,13.6403333333,15.8996,9.81880000001,30.0556333333,10.3486666667,12.3012666667,6.58299999999,10.7670666667,14.226
796.40,17.3438666667,19.0886,14.2709333333,31.9921666667,14.0886666667,15.8334666666,11.5625333333,14.4271333333,17.6042
796.70,18.7289333333,21.3489333333,16.8353333333,32.9961,16.109,17.7174,14.0338,16.2126,18.755
797.01,19.0331333333,22.1882666667,17.3284,33.4095666667,16.6666666667,18.2442,14.9618,16.6666666667,19.3130666667
797.32,20.4651333333,23.2299333334,18.5787333333,33.9923333333,17.4418,18.8112,15.7880666667,17.8812,20.0000666667
797.63,19.1633333333,22.0654,16.9412666667,33.3204333333,16.1307333333,16.8888,15.3726666667,16.4444,19.0065333333
797.93,17.6438666667,20.5890666667,15.5286666667,32.6507,14.5381333333,15.4752,13.9222666667,15.0736,17.8046
798.24,18.2092666667,21.1295333333,15.5096666667,33.2093666667,14.7106666667,15.7574666667,13.8567333333,15.1514666667,17.6032666667
798.55,16.1906,19.365,13.0736666667,31.4862,12.6696,13.622,11.9479333333,14.1416,16.1616666667
798.85,14.6902,18.9085333333,12.0944666667,31.2242666667,11.3275333333,12.7139333333,11.4454666666,13.0678,15.2213333334
799.16,14.2181333333,18.3776,11.4455333333,30.7229,10.4721333333,12.2123333333,11.2684666667,12.7433333333,15.1032
799.47,13.1851333333,17.5704666667,10.1926,29.6443666667,9.15553333333,11.5850666667,10.6074,12.1185333333,13.7481333333
799.78,9.24099999999,14.6534,5.41266666666,27.9537666667,4.9834,7.16173333333,6.5676,8.48173333333,8.94386666667
800.08,8.3502,13.1649333333,3.23233333332,27.2053666667,3.43426666666,5.72393333333,5.08426666667,7.17173333334,8.11453333334
800.39,6.41453333332,11.1351333333,0.86493333334,25.8919333333,0.360266666667,4.036,2.66653333333,4.97293333333,6.23433333334
800.70,6.87826666667,11.1817333333,2.08113333333,26.3492333333,1.94013333334,5.5026,3.9506,5.60853333333,7.12513333334
801.00,6.70319999999,10.7833333333,1.89426666666,26.1748,0.765066666661,5.79226666667,2.44073333333,5.71953333334,6.33886666667
801.31,8.84053333332,12.8985333333,3.98560000002,27.0471333333,1.9928,7.89853333333,4.49273333334,6.84779999999,7.57233333333
801.62,9.00339999999,12.4399333333,4.29553333333,25.9278,1.58086666667,8.0756,5.22333333333,7.11340000001,7.56019999999
801.92,11.4872,14.2906666667,6.80346666667,28.0000333333,3.69226666667,10.1538,7.41886666667,7.86326666667,9.26493333333
802.23,11.2794666667,14.1751333333,6.9024,27.0538333333,3.66986666666,10.2356,7.34006666667,7.97993333333,9.46133333333
802.54,10.7230666667,13.8271333333,6.4904,26.8959,2.82193333334,9.10059999999,6.52566666666,7.12513333334,8.99473333333
802.84,10.9188,14.4864666667,7.38746666665,26.6127666667,3.2072,9.83780000001,6.95493333333,7.78373333334,10.2701333333
803.15,9.46800000001,12.2695333333,6.27653333333,23.5460666667,1.09933333333,8.79426666667,4.3262,5.63833333333,9.25533333333
803.46,7.8022,10.7692666667,4.65193333333,21.5018333333,-1.28206666667,7.39933333334,2.67393333333,4.06600000001,7.14286666667
803.76,8.11293333333,11.5696666667,4.62080000001,21.5168,-0.352800000001,7.65433333332,2.89246666666,5.85546666667,7.5838
804.07,7.06966666667,11.0988666667,3.15006666667,20.5128333333,-2.784,6.26373333332,1.79486666667,4.7618,5.82420000001
804.38,10.0716666667,14.0501333333,6.52313333333,22.4373333333,0.716866666666,8.96060000001,5.01793333333,7.34760000001,8.49460000001
804.68,9.96413333335,13.2258,5.59146666667,21.9714,0.716866666667,8.31546666667,4.4446,7.09673333333,7.99273333333
804.99,9.68980000001,12.9070666667,4.80606666667,21.2403,-0.387466666667,6.9768,2.6356,5.814,7.79073333333
805.30,10.8712,13.7120666667,4.88639999999,20.6627666667,0.454600000001,6.93186666667,2.99246666667,7.19706666668,8.52273333334
805.60,12.1428666667,14.8414666667,4.76193333334,21.9445333333,0.396799999999,6.9048,2.9762,7.26186666667,7.89680000001
805.91,12.9804,15.8039333333,5.09799999999,22.451,0.9804,7.17640000001,3.68626666667,7.9608,7.68626666666
806.21,14.9019333333,17.4118,7.33326666665,24.7058666667,2.86273333333,8.27453333333,5.05886666667,9.41173333333,9.01966666666
806.52,18.1609333333,20.6131333333,9.96173333332,27.452,6.55166666666,10.3448,8.77393333333,12.5670666667,11.9156666666
806.83,17.8667333333,19.5048666667,9.37146666667,26.9905666667,6.78106666667,10.1714,8.15226666667,11.3524,11.3142
807.13,16.7688,18.1186,7.93446666666,25.6031333333,5.11240000001,8.91613333333,6.29846666667,8.13886666665,8.99793333334
807.44,14.75,15.2916666667,5.875,23.7708333333,3.375,6.45833333334,3.91666666667,5.625,6.54166666667
807.74,14.1228,13.4648666667,3.20166666666,23.6841333333,1.5352,4.12273333333,2.10533333333,4.035,4.51766666667
808.05,16.6461333333,15.7870666667,7.07566666667,25.5827,4.66253333333,7.40280000001,6.13493333333,7.44366666667,8.01626666666
808.35,17.6448,17.0858666667,8.5828,26.9061666667,6.66653333333,8.98206666667,8.22346666666,8.74253333333,8.30333333332
808.66,18.233,18.5139333333,9.87953333333,28.1126,7.87146666667,10.6426,9.11639999999,9.47806666665,8.83546666667
808.97,21.553,22.0075333333,14.6211333333,31.0226666667,12.2726666667,15.0378,13.7878666667,14.6591333333,13.2576
809.27,24.1948,24.1574,17.2660666667,33.3894333333,15.8052,17.9027333333,17.0037333333,17.3784,15.5056
809.58,23.9081333334,23.6398666667,17.0115333333,33.8698666667,15.8237333333,17.5862666667,17.6628,16.705,15.6705333333
809.88,22.1176666667,21.8822666667,16.1960666667,33.0392333333,15.0980666667,16.902,16.1176666667,15.0196,13.9215333333
810.19,24.3159333333,25.5104666666,18.9980666667,35.3564333333,18.6512666667,19.5376,19.6146666667,18.0348,16.5702666667
810.49,27.2030666667,27.8928666667,21.9924,38.0076666667,21.1112666667,21.954,22.2604666667,21.6474666667,19.8467333333
810.80,30.3408666667,31.0228,25.1136,40.5492666667,25.0379333333,25.1514666667,25.5302,24.6212666667,24.3182666667
811.10,29.4475333333,31.1236666667,25.2952,39.2380333333,25.7142,26.1714666667,25.6762,24.1905333333,24.9142666667
811.41,28.5774666667,30.3609333333,23.3546,39.2781666667,24.8832,25.0956,23.7790666667,23.0999333333,23.1847333333
811.71,27.0107333333,29.0751333333,21.3333333333,38.7958,23.1826666667,24.3010666667,22.4946,22.8817333333,22.6666666667
812.02,26.982,28.6037333333,20.09,40.4279666667,23.1981333334,24.5946,22.6576666667,22.4774666667,23.2882666666
812.32,24.5894666667,25.7006,17.1498,39.2511666667,20.8696666666,22.1256666666,20.0000666667,19.9515333333,20.8211333333
812.63,20.3836,21.0551333333,13.8607333333,34.3643666667,16.5467333333,17.6018666667,15.3476666667,15.3956,18.8488
812.93,21.0574666667,21.977,14.8046666667,33.7010666667,17.3793333334,19.1264666667,17.0574,16.5977333333,19.5402
813.24,22.4586666667,23.0732666667,15.4137333333,33.4043333333,17.6832666667,19.7636,18.0142,17.6832666667,20.9457333333
813.54,20.0000666667,19.2907333334,12.9551333333,30.9219,13.948,16.3594,14.5626666667,15.3664666667,18.676
813.85,18.1086666667,17.1631333333,10.1656,29.3618333333,13.0968,14.6572,12.9078,12.4824,16.6903333333
814.15,13.2366666667,12.4154,4.58939999999,23.9856,8.45406666667,9.8068,7.0532,7.29473333333,10.5312666667
814.46,13.75,12.2686,5.78706666668,24.2824666667,9.44433333333,8.93520000001,8.70373333333,8.19446666666,10.7871333333
814.76,13.5122666667,13.8254666667,8.05353333332,26.0178333333,11.3198,9.84340000001,9.79879999999,8.76953333333,12.7963333333
815.07,16.0256666667,15.2991333333,12.1366666667,27.8632,13.3334,12.1366666667,13.1622666667,11.7094,15.171
815.37,16.2141333333,14.3209333333,12.8806,26.8312333333,12.7159333333,12.2222,13.3745333333,11.7284666667,15.3498
815.68,18.5274666667,17.1777333333,16.0326666666,28.7729,15.2146,14.6420666667,16.3189333333,14.5194,17.6276
815.98,21.1040666667,19.6178,17.2824666667,32.2717666667,17.6220666667,17.1975333333,18.6412,16.1359333333,18.5987333334
816.29,21.3778666667,19.3778,16.0000666667,32.6444666667,18.1333333333,16.3112,17.6445333333,15.6,17.2
816.59,20.6139333334,17.9824666667,14.2982666666,33.0263333333,18.0263333333,15.6140666667,16.5351333333,15.9649333333,16.5789333333
816.89,23.0905333333,20.6622666667,16.4680666667,36.3577,21.0596,18.6754666667,19.2495333333,18.4106,19.2936666667
817.20,23.4177333333,20.8861333333,18.3122,37.4050333333,21.8144,18.8608,20.3376666667,19.1139333334,19.4936
817.50,25.5352666667,23.6767333333,21.8990666666,41.1515333333,24.4041333333,22.6668,23.7172,22.4646,22.9496666667
817.81,25.7667333333,24.5398,22.8218666667,43.1697333333,24.2534,24.2124,24.6624,23.1083333333,23.8852666667
818.11,28.9547333333,27.3372666667,25.7594666667,45.6804333333,26.2328,27.8894666667,28.639,26.8638666667,26.3510666667
818.41,27.5634,27.1346666667,24.4835333333,44.4444,25.8480666667,26.8616,26.9395333333,25.1461333333,25.0681333333
818.72,28.4210666667,28.2262,25.4190666667,45.3801666667,26.6666666667,26.6666,27.3294666667,25.9258666667,25.1852666667
819.02,25.9298666667,25.4034,22.807,42.6491,23.9298,24.5965333333,23.4034666667,23.4736,23.1577333333
819.33,23.0529333333,23.6448666667,20.5918666667,40.2804,21.2460666667,22.4611333333,20.5919333333,22.3676,21.4016666667
819.63,18.9986,20.6324666667,18.6825333333,36.7456333333,18.2082,20.1317333333,17.734,19.473,19.3938
819.93,16.8455333333,19.6421333333,18.0314,35.0671,15.4810666667,19.3290666666,16.2192666667,17.5168,17.8970666667
820.24,13.9790666667,17.5878666667,16.0304,32.716,12.5356666667,17.0180666667,13.8272,14.8908,15.4795333333
820.54,13.0616,17.1702,15.3317333333,31.3187666667,11.351,16.6426,12.8376,14.2925333333,15.2198666666
820.85,12.1397333333,16.7216,14.5266666667,30.3292,10.439,15.9258666666,12.0987333333,13.1687333333,14.5678
821.15,11.3106666667,15.9426,13.6086,29.7606666667,9.74266666667,15.1765333333,11.0233333333,12.4956,13.9317333333
821.45,10.7069333333,15.7256666667,13.227,29.4790333333,9.25046666668,14.705,10.473,12.1956,13.6523333333
821.76,10.3391333333,15.1453333333,12.7423333333,29.2828333333,8.83713333332,14.3799333333,9.98066666665,11.7926,13.2848666667
822.06,9.71399999999,14.7364666667,12.1984,28.8696,8.5344,14.2894,9.43699999999,11.3939333333,12.8775333333
822.36,9.33500000001,14.5694,11.7904,28.376,8.09886666667,13.9131333334,9.352,10.9717333333,12.6853333333
822.67,10.1367333333,15.5445333333,12.828,29.1718666667,8.93586666667,14.8737333333,10.294,11.7598666667,13.4574666667
822.97,11.1414666666,16.5756666667,13.7386,30.186,9.68573333335,15.6411333334,11.1579333333,12.5724,14.3176666667
823.27,11.8174666667,17.0436,14.2546666667,30.7874,10.3768666667,16.2562666667,11.8593333333,13.1743333333,14.9748
823.58,12.7857333333,17.7924666667,15.1672666667,31.4384,11.2385333333,17.0012,12.5337333333,14.0548666667,15.7235333333
823.88,13.9275333333,18.8116,16.0724666667,32.586,12.2191333333,18.0128,13.3702666667,14.9489333333,16.5739333333
824.18,14.9350666667,19.6596666667,16.947,33.7136666667,13.1532,18.7788666667,14.1541333333,16.1462,17.4074
824.49,16.015,20.797,17.9967333334,34.3996333333,14.0441333333,19.7954,14.8627333333,16.9628666667,18.1798666667
824.79,16.7491333333,21.2484,18.6101333333,34.8999,14.9588,20.4947333333,15.2061333334,17.1377333333,18.8221333333
825.09,17.7355333333,22.4542,19.5192666667,35.7936666667,16.129,21.6192,15.9898666667,18.0518,19.8229333334
825.39,18.6202666667,23.4424666667,20.8879333333,36.7759333333,16.9945333333,22.6229333333,17.0628666667,19.0847333333,20.806
825.70,20.0426666667,24.7334,22.6864666667,38.8628,18.7491333333,24.1365333333,18.5643333333,20.6112,21.9189333333
826.00,19.5940666667,24.0869333333,22.2754,38.3406,18.4637333333,23.4638,18.1592666667,20.3768,21.4928666667
826.30,19.2000666667,23.4666666667,21.763,37.9555333333,17.9259333333,23.0814666666,17.8962,20.1481333333,21.111
826.61,19.3606,23.9117333333,21.9787333333,38.3562,18.2038666667,23.1812,18.417,20.0760666667,21.0502
826.91,19.5205333334,23.9445333333,22.1810666667,38.6851,18.4531333333,23.4338666667,18.6542666667,20.1702,21.4383333334
827.21,17.8565333333,22.4900666667,20.9613333333,37.5806666667,17.0369333333,22.1907333333,17.4153333334,18.8496666667,20.063
827.51,17.5283333333,21.9185333333,20.8781333333,37.1382333333,16.3578,21.9186666667,16.943,18.1463333333,19.5772666666
827.82,17.45,21.3333333333,20.5833333333,36.3916666667,16.2333333333,21.3666666667,16.6333333333,17.85,19.0833333333
828.12,17.4959333333,21.2954,20.4317333333,36.1917,15.8030666667,21.1916,16.7012,17.9101333333,18.8946666667
828.42,17.3889333333,20.9443333333,20.7038666667,35.9444666667,15.2962666667,20.8334,17.0554666667,17.6852,18.7776
828.72,17.5722,20.8158666667,20.617,35.2835666667,14.5074666666,20.1990666667,16.7960666667,17.2536666667,18.4278
829.02,16.918,20.4809333334,20.0874666667,34.1201333333,13.9453333334,20.0437333333,15.8906,16.2842,18.1201333333
829.33,16.8888,19.8519333333,20.3457333333,34.0987,13.5062,20.2468,15.5802666667,15.3087333333,17.6788666667
829.63,16.0928666667,18.9071333333,20.0818666667,33.2649666667,12.9234,19.7815333333,14.2896666667,13.6612666667,16.3934666667
829.93,14.4700666667,16.7436,19.4162666667,31.8895333333,11.5205333333,18.1874,12.5038666667,11.4286,14.8387333333
830.23,13.7352,17.186,19.5645333333,31.474,11.5243333333,17.588,12.1942666667,10.5862666667,14.1708
830.54,13.7802666667,17.5791333333,20.9683333333,32.1416333333,11.8062666667,18.7711333333,12.7374666666,10.6518666667,14.0410666667
830.84,13.9774,18.6363333333,21.4396,32.9734,13.106,19.3181333333,14.1288666667,12.1590666667,15.3409333334
831.14,12.7642,19.1058,22.2358,34.3698,11.87,20.2033333333,14.187,11.5851333333,15.8130666667
831.44,11.7478666667,18.13,21.504,33.3739666667,9.91873333333,18.9025333333,12.4796666667,10.9756,14.3088666667
831.74,12.0468,18.9084,21.4814,34.2884333333,10.8382666667,20.195,13.1773333333,11.3061333333,14.7758666667
832.04,8.06826666667,15.1515333333,17.1591333333,31.8938666667,7.19700000001,16.2121333333,8.78780000001,7.08326666668,11.7424
832.35,7.76566666667,13.4066,15.8242666667,32.2344666667,6.08040000001,14.3956,8.02200000001,6.63006666667,10.5860666667
832.65,9.88153333333,16.4805333333,17.5296,34.0608666667,8.39260000001,16.8866,9.983,9.23853333333,13.1979333333
832.95,10.5556,16.9444,18.3952,35.0309,9.19753333333,17.4074666667,10.9876,11.0184666667,14.7222
833.25,12.7634666667,18.8602666667,20.1709333333,36.1682666667,11.1682,19.4302666667,12.9060666667,14.188,16.98
833.55,12.5000666667,18.0278,19.6667333333,35.8055333334,10.7499333333,19.1388666667,13.0278,13.9443333333,16.8890666667
833.85,14.1056,18.3526666666,19.9744,35.6628666667,12.0979333333,19.1506,14.157,14.5173333333,17.7863333333
834.16,14.4614666667,18.0512,20.1796,35.6154,11.9486666667,19.2308,14.1282666667,14.0256666667,17.2563333333
834.46,16.8788,20.0,22.3471333333,36.854,14.8314666667,20.6492,16.4544666667,16.3296,19.1010666667
834.76,16.4478666667,19.5881333333,22.497,36.8855,15.1094666666,20.5404666667,16.8856,15.7272666667,19.0218666667
835.06,16.9210666667,20.2678,23.3735333333,37.8581333333,15.1271333333,20.7229333333,17.5100666667,17.0281333333,19.4646
835.36,20.5442,24.2721333333,27.9184,41.9184333333,20.1361333333,25.1427333333,23.0204666667,21.2789333333,23.1021333333
835.66,21.567,25.9543333333,30.0284666667,42.7493666666,21.0826,26.5242,24.8718666667,22.3076666667,24.5869333333
835.96,18.4905333333,23.0188666667,28.1132,40.2200666667,18.6478,24.2452666667,23.4905333333,20.2200666666,23.0188666667
836.26,21.8244,26.7719333333,31.4385333333,43.3333666667,21.8948,28.1052666667,27.1929333333,23.3334,26.4561333333
836.57,20.9576,26.5194666667,30.9761333333,42.5782666667,21.6574,28.0662666667,27.2559333333,22.7257333333,26.8876666667
836.87,21.3412666667,27.3767333333,32.2682,44.0828666667,21.9723333333,29.6253333333,28.8756666666,24.4970666667,28.7179333333
837.17,19.1666,27.8948,32.4123333333,44.4297666667,21.0965333333,29.2544666667,30.2632,24.8245333333,28.8158
837.47,20.3196,30.3654,33.927,46.5297333333,23.0593333333,31.6896666667,33.0592666667,27.3059333333,31.0958
837.77,20.2434,31.3868666667,36.0096666667,48.9050333333,22.8224666667,33.5278666667,35.5718666667,28.4184666667,32.4089333333
838.07,21.9118,32.745,37.1568666667,48.8972,24.902,35.147,36.5194,30.0980666667,33.3824
838.37,24.4444666667,34.321,39.0124666667,50.2222333333,27.0618,36.6913333333,37.7778,31.111,35.8024
838.67,24.899,34.8988666667,37.9797333333,49.6464333333,26.1110666667,37.0202,36.9192,31.5656,37.1717333333
838.97,24.1994666667,34.9606666667,37.2179333334,49.8162333333,25.7218,36.9029333333,37.3228666667,31.0234666667,36.8503333333
839.27,27.8698,36.8922,39.4486666667,51.3533,28.02,37.945,38.9974666667,33.1328,37.2432
839.57,23.8806666667,33.2835333333,35.6218,47.4130666667,24.1293333333,33.5820666667,35.3235333333,29.2537333333,32.2886666667
839.87,23.4624666667,34.0569333333,35.8139333333,49.4314666666,23.4109333333,32.3515333333,34.9354,29.044,31.3178
840.17,20.3054,31.7048666667,32.6716,46.7176,21.8830666667,29.4658,31.7048,26.4122,27.3790666667
840.47,19.8484666667,30.4545333333,32.3738,45.2526,22.1212,29.0402666667,30.5556,26.1110666667,27.6262
840.77,18.4103333333,27.1282666667,31.1795333333,42.5897666667,19.8461333333,26.1026666667,28.1025333333,23.3334,26.5128
841.07,15.2605333333,21.823,25.4686666667,38.4634333333,17.0312666667,20.5729333333,23.9062666667,19.2707333333,22.8646
