wavelength,Back_SpoSimm,Belly_SpoSimm,Breast_SpoSimm,Crissum_SpoSimm,Crown_SpoSimm,DorTail_SpoSimm,Patch10_SpoSimm,Patch11_SpoSimm,Rump_SpoSimm,Throat_SpoSimm,WingTip_SpoSimm
396.76,7.54475,29.18725,15.00675,24.5789166667,6.25525,9.23879166666,28.2984166666,14.7214166667,11.9142083333,18.3604166667,7.83641666667
397.12,7.5345,29.1845,15.0225833333,24.572,6.27191666667,9.236375,28.25975,14.7036666667,11.8839583333,18.3581666667,7.82383333334
397.48,7.48258333334,29.16425,14.9993333333,24.5226666667,6.2655,9.20491666668,28.1775833333,14.6615,11.863875,18.3676666667,7.79525
397.84,7.42575,29.1294166667,14.94675,24.54375,6.204,9.11625,28.1796666667,14.6439166667,11.8325416666,18.3466666667,7.72991666667
398.20,7.40541666667,29.1675833333,14.98275,24.5463333333,6.17983333333,9.08495833332,28.1369166667,14.6775,11.8402083333,18.3506666667,7.71258333333
398.56,7.38066666667,29.2315833333,14.96025,24.5485,6.14641666666,9.04379166666,28.1546666667,14.697,11.7830833333,18.3655833333,7.67375
398.92,7.41525,29.2480833333,15.0363333333,24.5635,6.16958333333,9.04916666667,28.1181666666,14.7359166667,11.81525,18.4001666667,7.70833333333
399.28,7.445,29.2749166667,15.08775,24.58575,6.16566666667,9.04258333333,28.1336666667,14.7928333333,11.8306666667,18.4083333333,7.72525
399.64,7.47933333333,29.3203333333,15.1413333333,24.6299166667,6.21258333334,9.11520833334,28.15925,14.8889166667,11.8487916667,18.42425,7.74708333333
400.00,7.54516666667,29.3616666667,15.2131666667,24.6588333333,6.25616666667,9.17737499999,28.1871666667,14.9655833333,11.875375,18.4465,7.811
400.36,7.59333333333,29.3885833333,15.2648333333,24.6885,6.318,9.20787499999,28.2064166667,15.0040833333,11.87075,18.4625833334,7.84341666667
400.72,7.62516666666,29.5074166667,15.34575,24.821,6.37458333333,9.25804166667,28.3133333334,15.0785,11.9540416667,18.5490833334,7.8935
401.08,7.66283333333,29.5381666667,15.3831666667,24.8351666667,6.41133333333,9.27300000001,28.3105833333,15.113,11.99675,18.59975,7.91408333334
401.44,7.649,29.6076666667,15.4169166666,24.8564166667,6.39108333333,9.28691666666,28.36125,15.1195,11.9809166667,18.5806666667,7.88325
401.80,7.67333333334,29.62975,15.4815,24.8635,6.42616666667,9.30912500001,28.3974166666,15.1588333333,11.9984583333,18.6223333333,7.89383333333
402.16,7.59566666667,29.5761666667,15.4095,24.78825,6.36366666666,9.24199999999,28.2539166667,15.064,11.9155833333,18.5394166666,7.81841666666
402.52,7.61016666667,29.5225,15.4391666667,24.746,6.37283333334,9.26466666667,28.2183333333,15.0798333333,11.9525,18.5001666667,7.80133333334
402.88,7.59358333334,29.55025,15.4569166667,24.7905,6.36808333333,9.26399999999,28.2889166667,15.11175,11.9399583333,18.5115,7.78366666667
403.24,7.59258333333,29.5619166667,15.4785,24.8290833333,6.39841666666,9.25137500001,28.31075,15.1049166667,11.961,18.5226666667,7.78341666666
403.60,7.56408333334,29.5634166666,15.4543333333,24.7934166667,6.34375,9.19370833333,28.3340833334,15.0478333334,11.95,18.4970833333,7.74875
403.95,7.53916666667,29.6059166667,15.4849166667,24.8345,6.33325,9.18495833334,28.343,15.103,11.9541666667,18.53225,7.71158333333
404.31,7.52283333333,29.6410833334,15.4849166667,24.8343333333,6.28816666667,9.15158333333,28.31875,15.09325,11.93825,18.5184166667,7.69133333333
404.67,7.56933333333,29.6520833333,15.5314166666,24.82025,6.32216666666,9.17820833333,28.3231666667,15.14425,11.9459583333,18.5304166667,7.70441666666
405.03,7.60466666666,29.6911666667,15.5831666667,24.87425,6.33141666667,9.21641666667,28.3671666667,15.181,11.9817916667,18.54475,7.74083333333
405.39,7.65958333334,29.7439166667,15.6379166667,24.9420833333,6.3915,9.255875,28.357,15.2574166667,12.0432083333,18.6075,7.78
405.75,7.7175,29.8595833333,15.7006666667,25.0149166666,6.444,9.31445833332,28.38925,15.3036666667,12.0869166666,18.6381666667,7.85116666667
406.11,7.76708333333,29.9399166667,15.7630833334,25.0735,6.48241666667,9.33816666668,28.4873333334,15.3880833334,12.097875,18.70225,7.88266666667
406.47,7.77766666667,30.008,15.7565833333,25.1508333334,6.48233333333,9.35633333334,28.5203333333,15.3970833333,12.1090416667,18.7609166667,7.87266666667
406.83,7.76483333333,30.0036666667,15.71125,25.1128333333,6.4735,9.33495833334,28.4954166667,15.4036666667,12.0875,18.7493333333,7.84575
407.19,7.69816666667,29.9744166667,15.6395,25.0320833333,6.37066666667,9.26708333334,28.3963333334,15.3495833333,12.0098333333,18.7,7.75683333333
407.55,7.724,30.0275833333,15.6789166667,25.0835833333,6.432,9.30483333333,28.4151666667,15.4314166667,12.048875,18.747,7.78341666667
407.90,7.72416666667,30.0491666667,15.65975,25.0770833333,6.42533333333,9.31049999999,28.4135,15.4125833333,12.0225,18.7228333333,7.7825
408.26,7.77616666667,30.1284166667,15.7398333333,25.1541666667,6.47266666667,9.34225000001,28.51225,15.4868333333,12.0962916667,18.813,7.8075
408.62,7.81358333333,30.1885833333,15.7775833333,25.2165,6.49575,9.365625,28.5528333333,15.5695833333,12.12275,18.887,7.83258333334
408.98,7.7995,30.2549166667,15.813,25.2435833333,6.51275,9.35387499999,28.5655,15.614,12.13725,18.9120833333,7.82125
409.34,7.77825,30.2411666667,15.8086666666,25.23025,6.47791666667,9.3405,28.5751666667,15.62,12.1281666667,18.8960833333,7.80166666667
409.70,7.73516666667,30.1873333333,15.7739166667,25.1838333333,6.43916666667,9.30533333334,28.5475833333,15.6069166667,12.0837083333,18.87525,7.75033333333
410.06,7.77041666667,30.2190833333,15.81875,25.24775,6.47716666667,9.31779166666,28.5664166666,15.6245833333,12.1352916666,18.8885,7.77508333334
410.42,7.77316666667,30.2228333333,15.836,25.2433333333,6.4665,9.28483333333,28.53825,15.6293333333,12.1312916667,18.8709166667,7.77283333333
410.77,7.81991666666,30.3033333333,15.9255,25.3169166667,6.47716666667,9.31125000001,28.5634166667,15.6728333333,12.1790833333,18.9178333333,7.81533333333
411.13,7.87458333333,30.44475,16.03375,25.4389166667,6.55566666667,9.40504166667,28.68225,15.7659166666,12.2487083333,18.9949166666,7.91425
411.49,7.89358333334,30.4739166667,16.0980833333,25.4744166667,6.56175,9.40475,28.6929166666,15.7875833333,12.2435416667,19.02425,7.93783333333
411.85,7.89666666667,30.4774166667,16.132,25.4660833333,6.57241666667,9.38254166667,28.6681666666,15.7936666667,12.2628333333,19.0250833333,7.94766666667
412.21,7.848,30.4873333333,16.1056666666,25.47375,6.528,9.34954166666,28.6494166667,15.78,12.2139166667,18.9980833333,7.898
412.57,7.76533333333,30.4983333334,16.0730833333,25.4614166667,6.46708333334,9.29241666667,28.60875,15.7094166667,12.1753333334,18.9420833333,7.85458333333
412.92,7.76516666667,30.48,16.0525833334,25.4576666667,6.45233333333,9.27766666667,28.5830833333,15.7141666667,12.16625,18.909,7.86216666667
413.28,7.787,30.52025,16.103,25.4978333333,6.49558333334,9.31070833332,28.6345833334,15.7270833333,12.1808333333,18.93625,7.88741666667
413.64,7.85708333333,30.5974166667,16.2125,25.5578333333,6.54425,9.35679166666,28.6888333333,15.8041666666,12.2465416667,18.992,7.95283333334
414.00,7.886,30.6476666667,16.28325,25.5744166667,6.5785,9.40791666666,28.7308333333,15.9096666667,12.287625,19.0771666667,8.01058333334
414.36,7.897,30.718,16.3665833333,25.6320833333,6.60308333333,9.44466666667,28.7985833333,15.9729166667,12.3198333333,19.1175833333,8.044
414.72,7.8715,30.7131666667,16.3696666667,25.6125833333,6.59741666667,9.424125,28.8031666667,15.9786666667,12.3252916667,19.1163333333,8.00625
415.07,7.89083333333,30.6710833333,16.3635,25.5716666666,6.59558333333,9.40074999999,28.77,15.96975,12.3240416667,19.1049166666,7.98666666667
415.43,7.87741666667,30.6600833333,16.383,25.5585,6.57941666666,9.40808333334,28.7470833333,15.9629166667,12.3131666667,19.10425,7.969
415.79,7.88933333333,30.6345833334,16.3944166667,25.5523333333,6.56333333333,9.41895833333,28.7564166667,15.9828333333,12.314125,19.14025,7.97725
416.15,7.90091666667,30.6178333333,16.4135,25.51025,6.57241666667,9.46512499999,28.72025,16.0134166667,12.317125,19.1248333333,7.98975
416.51,7.94791666666,30.6273333333,16.44975,25.5331666667,6.62083333333,9.50437499999,28.7113333334,16.0753333333,12.3472916666,19.1510833333,8.01316666667
416.86,7.94741666667,30.6583333334,16.4735,25.5750833333,6.63483333333,9.50233333334,28.73275,16.1176666666,12.348375,19.1830833334,8.01416666666
417.22,7.9085,30.627,16.4335833334,25.52125,6.58225,9.46854166667,28.67525,16.1078333333,12.319375,19.16575,7.98225
417.58,7.8405,30.5745833333,16.36975,25.4608333333,6.52083333334,9.42158333332,28.5879166667,16.0800833333,12.2548333333,19.1046666667,7.91608333333
417.94,7.81341666667,30.5251666667,16.33625,25.4061666667,6.48433333333,9.38445833333,28.5359166667,16.0375,12.2340416667,19.0560833333,7.87483333333
418.29,7.83475,30.4924166667,16.3420833333,25.37075,6.51025,9.38854166667,28.50275,16.0633333333,12.2295416667,19.0788333333,7.88958333333
418.65,7.85275,30.4976666667,16.3381666667,25.3719166667,6.53,9.43029166666,28.48975,16.07675,12.2196666667,19.088,7.92116666667
419.01,7.8475,30.4705833333,16.3303333334,25.3480833334,6.51475,9.43012500001,28.4564166667,16.0805,12.1988333333,19.0881666667,7.918
419.37,7.84016666667,30.43725,16.3035,25.31275,6.50358333333,9.42425,28.4180833333,16.0968333333,12.1900833333,19.0666666667,7.90158333334
419.73,7.82575,30.4305833333,16.3099166667,25.2935,6.50066666667,9.44250000001,28.38625,16.0995,12.179625,19.0544166666,7.8905
420.08,7.83116666667,30.41775,16.3206666667,25.2935,6.506,9.43183333333,28.3619166666,16.1065833333,12.1852083333,19.0518333333,7.90183333334
420.44,7.84441666666,30.3871666667,16.3218333333,25.26025,6.5055,9.44170833334,28.3490833333,16.1048333333,12.1847916667,19.0755,7.90391666667
420.80,7.82275,30.3375833333,16.311,25.18475,6.47658333334,9.42208333333,28.2834166667,16.0860833333,12.1555416667,19.0393333333,7.87433333333
421.16,7.83625,30.3329166667,16.321,25.1576666667,6.48116666666,9.42808333333,28.2616666667,16.0999166667,12.1524166667,19.0403333333,7.88533333333
421.51,7.86391666667,30.333,16.3464166667,25.1585833333,6.51366666667,9.44816666667,28.2613333334,16.1131666667,12.1710833333,19.0730833333,7.9105
421.87,7.85683333333,30.2875833333,16.331,25.1106666667,6.5035,9.44070833334,28.2005833334,16.1200833333,12.1404166667,19.0325,7.90825
422.23,7.83833333333,30.2930833334,16.3225833333,25.0785833333,6.49683333334,9.45195833332,28.1695,16.1148333333,12.1345833333,19.0018333333,7.89491666667
422.58,7.83258333333,30.2666666667,16.3249166667,25.0371666667,6.47566666667,9.43295833333,28.1318333333,16.111,12.12725,18.9793333333,7.88483333333
422.94,7.84966666667,30.2759166666,16.36075,25.0573333333,6.49316666667,9.44370833334,28.1145,16.1446666667,12.14625,18.991,7.89725
423.30,7.88566666667,30.27975,16.3913333333,25.0666666667,6.51858333333,9.46087500001,28.1159166667,16.1631666666,12.167375,19.0246666667,7.92775
423.66,7.90341666667,30.279,16.4098333333,25.0518333333,6.53483333333,9.45570833333,28.0940833333,16.1815,12.181,19.02,7.94408333333
424.01,7.906,30.2710833333,16.42475,25.0278333333,6.54416666667,9.45674999999,28.0676666667,16.2043333334,12.176125,19.03125,7.95658333333
424.37,7.88991666667,30.2654166667,16.4368333334,25.0113333333,6.54033333333,9.44837499999,28.0456666666,16.2125,12.16825,19.0025833333,7.95133333333
424.73,7.92016666667,30.2695833333,16.454,25.0263333333,6.55425,9.46541666666,28.036,16.2329166666,12.1883333333,19.0155833334,7.972
425.08,7.92875,30.2871666667,16.48075,25.06275,6.56991666666,9.45779166666,28.02225,16.2535,12.1987083333,19.0228333333,7.98
425.44,7.94866666667,30.2980833333,16.51375,25.0849166667,6.58333333333,9.47045833333,28.0266666667,16.2945,12.2285833333,19.0481666667,7.99791666666
425.80,7.96608333333,30.3364166667,16.559,25.1264166667,6.60858333333,9.49099999999,28.0401666667,16.3125833333,12.2514166666,19.0974166667,8.00925
426.16,7.96808333334,30.3114166667,16.5670833333,25.1311666667,6.59616666667,9.47095833333,28.019,16.3178333333,12.2434166667,19.1033333333,8.00291666667
426.51,7.96816666667,30.30075,16.58175,25.1500833334,6.61316666667,9.46466666666,27.9759166667,16.3340833334,12.23475,19.1051666667,7.99633333334
426.87,7.96866666667,30.2650833333,16.5885833333,25.1391666667,6.616,9.46795833333,27.9568333333,16.3354166667,12.227875,19.1113333333,7.9875
427.23,7.94708333333,30.30275,16.6063333334,25.16475,6.61833333333,9.46120833334,27.9391666666,16.3538333333,12.222375,19.1124166666,7.97858333333
427.58,7.95108333333,30.3325,16.6431666666,25.2274166667,6.64333333333,9.46262499999,27.94925,16.3899166666,12.2332916667,19.1619166667,7.98175
427.94,7.96033333333,30.3439166667,16.6675,25.2609166667,6.64383333333,9.47008333333,27.9674166666,16.4031666667,12.24725,19.1805,7.96908333333
428.30,7.99025,30.3963333333,16.7163333334,25.2970833333,6.67208333333,9.48266666666,27.974,16.444,12.2785416666,19.2386666667,7.98658333334
428.65,7.99016666667,30.4705833333,16.77175,25.3518333333,6.69666666667,9.52408333334,28.0300833333,16.4909166667,12.3122083333,19.3076666667,8.00408333333
429.01,8.02466666667,30.5110833334,16.8303333333,25.394,6.73691666667,9.57233333334,28.08725,16.5513333334,12.3462083333,19.3694166667,8.02058333333
429.37,8.01808333333,30.5570833333,16.8583333333,25.4070833334,6.7065,9.55724999999,28.08025,16.5669166667,12.32925,19.361,8.00191666667
429.72,8.01466666667,30.5916666667,16.8696666666,25.415,6.69825,9.55308333333,28.1125833334,16.58275,12.3399583333,19.3725833333,7.9985
430.08,8.04491666667,30.6396666667,16.9131666666,25.4548333334,6.7145,9.56962499999,28.14125,16.6329166667,12.354125,19.395,8.02516666666
430.44,8.06341666667,30.7244166667,16.9675833333,25.5013333334,6.72291666667,9.61420833334,28.20825,16.6861666667,12.3902083333,19.461,8.04766666667
430.79,8.06633333333,30.8169166667,16.996,25.53575,6.72991666666,9.63095833332,28.2545833333,16.7245833333,12.411125,19.48225,8.05541666667
431.15,8.07075,30.8505,17.0240833333,25.56525,6.72333333333,9.65408333333,28.3136666667,16.7531666667,12.4294583334,19.4928333333,8.04525
431.50,8.09458333334,30.8938333333,17.0480833334,25.5824166667,6.717,9.67279166667,28.3594166667,16.7881666666,12.446875,19.5026666667,8.05683333333
431.86,8.117,30.9766666666,17.1025833333,25.6413333333,6.7355,9.70137499999,28.41875,16.81975,12.463875,19.5395833333,8.08525
432.22,8.09941666667,30.9735833333,17.0996666667,25.646,6.69791666666,9.67204166667,28.4079166666,16.7889166666,12.44375,19.4853333333,8.075
432.57,8.11008333333,31.00625,17.1165,25.6559166667,6.70525,9.66004166667,28.426,16.7893333333,12.4462083333,19.4936666667,8.09108333333
432.93,8.10383333333,31.0260833333,17.1103333333,25.6628333333,6.68216666667,9.64200000001,28.39675,16.7854166667,12.4443333333,19.4749166667,8.073
433.29,8.12616666667,31.069,17.1336666667,25.6943333333,6.71125,9.66566666667,28.4338333333,16.8008333333,12.4740416667,19.5116666667,8.08566666667
433.64,8.14874999999,31.1101666667,17.1663333333,25.7361666667,6.71791666667,9.69324999999,28.4491666667,16.8233333333,12.5011666667,19.5330833333,8.08325
434.00,8.13433333333,31.1355833333,17.16875,25.7439166667,6.7265,9.690375,28.4658333333,16.8141666666,12.509,19.538,8.07366666667
434.35,8.16433333333,31.1748333334,17.2064166667,25.7736666667,6.741,9.68795833333,28.5054166667,16.8584166667,12.527125,19.55575,8.07775
434.71,8.179,31.2340833333,17.2535,25.8346666667,6.75175,9.70699999999,28.5439166667,16.8903333334,12.5542916667,19.5925833333,8.09933333333
435.07,8.20075,31.2483333333,17.2786666667,25.8449166667,6.7495,9.70745833334,28.53425,16.8945,12.56275,19.5950833333,8.11833333334
435.42,8.21841666666,31.3120833333,17.3194166667,25.90325,6.76725,9.71525,28.57625,16.91425,12.5772916667,19.61475,8.113
435.78,8.22108333332,31.3261666667,17.32075,25.92525,6.75725,9.69183333333,28.56775,16.92525,12.584,19.6016666667,8.10308333333
436.13,8.24708333333,31.38725,17.3616666667,25.9938333333,6.7885,9.73937499999,28.6304166666,16.9841666667,12.6114166667,19.6658333334,8.11783333333
436.49,8.24866666666,31.407,17.37575,26.0214166666,6.777,9.73691666667,28.6265,17.0218333334,12.61925,19.65575,8.09883333333
436.84,8.27066666667,31.43875,17.4051666667,26.0365833333,6.79291666666,9.75575,28.6495833333,17.05425,12.6296666667,19.6808333334,8.121
437.20,8.24816666668,31.451,17.4065833333,26.0453333334,6.7765,9.75170833332,28.65175,17.0736666667,12.6036666667,19.66825,8.10541666667
437.56,8.25808333333,31.4836666667,17.433,26.0884166667,6.79683333333,9.75416666667,28.70975,17.1271666667,12.6122916667,19.6959166666,8.11966666667
437.91,8.30899999999,31.5694166666,17.4978333333,26.1636666667,6.83716666667,9.80324999998,28.757,17.20375,12.6530833333,19.76375,8.16508333333
438.27,8.293,31.62,17.5171666667,26.1851666667,6.82825,9.79912499998,28.7753333333,17.2089166667,12.6600833333,19.7735,8.16708333333
438.62,8.25774999999,31.6265,17.4985833333,26.1478333333,6.81083333333,9.77458333333,28.7555,17.2105833333,12.6380416667,19.7459166667,8.13
438.98,8.24758333333,31.6640833333,17.5150833333,26.16225,6.82866666667,9.76404166667,28.7564166667,17.2294166666,12.6375833333,19.773,8.13008333333
439.33,8.22974999999,31.6824166667,17.5270833333,26.1448333333,6.82808333333,9.766,28.7433333333,17.2350833333,12.6435416667,19.7940833333,8.14583333333
439.69,8.22416666667,31.7128333333,17.5375833333,26.1400833333,6.83475,9.777625,28.76225,17.2455833333,12.6530833333,19.82225,8.12041666667
440.04,8.22891666667,31.7483333333,17.5618333333,26.1386666667,6.84066666667,9.77841666666,28.7835,17.2675,12.6454583333,19.84275,8.11616666667
440.40,8.24125,31.7865833334,17.6020833333,26.1695833333,6.85075,9.81020833334,28.81825,17.283,12.6409583333,19.872,8.11966666666
440.75,8.22175000001,31.78975,17.6078333333,26.17425,6.84166666666,9.79183333333,28.8165,17.2704166667,12.6223333333,19.8645833333,8.1045
441.11,8.2255,31.81025,17.62575,26.1995833333,6.84925,9.79329166667,28.82375,17.288,12.62725,19.8871666667,8.123
441.47,8.23966666667,31.8455833333,17.6499166667,26.2066666667,6.85383333333,9.80183333333,28.8131666667,17.309,12.6330416667,19.9004166667,8.13125
441.82,8.22716666667,31.8281666667,17.6484166667,26.16575,6.83041666667,9.77500000002,28.7779166667,17.305,12.6245,19.8826666667,8.105
442.18,8.23275,31.822,17.6500833333,26.1678333333,6.83858333333,9.77604166667,28.7656666667,17.3074166667,12.6227083333,19.8905833334,8.09866666667
442.53,8.26966666667,31.8265833333,17.68975,26.1770833333,6.87141666667,9.80254166667,28.77,17.33825,12.6418333333,19.9229166667,8.12833333333
442.89,8.30141666666,31.8398333334,17.7351666667,26.1851666666,6.87375,9.83216666666,28.7885833334,17.3733333334,12.665,19.9465,8.1445
443.24,8.32008333332,31.8496666667,17.7489166667,26.194,6.86908333333,9.84624999999,28.789,17.4129166667,12.661875,19.9428333333,8.14083333333
443.60,8.31166666668,31.8186666667,17.767,26.1721666667,6.85483333333,9.85025000001,28.749,17.4314166667,12.64625,19.91575,8.17041666667
