wavelength,Back_TiaBicf,Belly_TiaBicf,Breast_TiaBicf,Crissum_TiaBicf,Crown_TiaBicf,DorTail_TiaBicf,Rump_TiaBicf,Throat_TiaBicf,WingTip_TiaBicf
600.87,14.7983888889,37.4489166666,18.80125,32.4930833333,12.8624166667,14.1690416667,15.6990277778,11.1018333333,15.5677916667
601.21,14.7864166667,37.4375833333,18.8123333333,32.5071666667,12.8511666667,14.1502083333,15.7050092592,11.0948333333,15.5584583333
601.54,14.7235555556,37.311,18.7074166667,32.4073333333,12.76475,14.1028333333,15.6196296296,11.0200833333,15.4967083333
601.88,14.7285277778,37.2905,18.6989166667,32.4106666667,12.7576666667,14.0993333333,15.6133981481,11.0341666667,15.45925
602.21,14.7805277778,37.3176666667,18.735,32.4068333334,12.8198333333,14.14425,15.7172962963,11.1146666667,15.5229583333
602.55,14.8664444444,37.35175,18.8178333333,32.4324166666,12.87075,14.230125,15.7824074074,11.2191666667,15.659875
602.88,14.9153611111,37.4059166667,18.896,32.4973333333,12.938,14.2905,15.8578055556,11.265,15.7244166667
603.22,14.9085277778,37.3874166667,18.9145833333,32.48375,12.9429166667,14.3366666667,15.8915277778,11.2420833333,15.720125
603.56,14.9085833333,37.3988333333,18.9135,32.4843333333,12.9326666667,14.344625,15.8959444444,11.23575,15.7247916667
603.89,14.9359166666,37.481,18.9279166666,32.5616666667,12.9644166667,14.3891666667,15.9129444444,11.2501666667,15.771125
604.23,14.8959166667,37.4433333333,18.8784166667,32.47175,12.9433333333,14.3613333333,15.8879537037,11.1999166667,15.743375
604.56,14.9128055556,37.5321666666,18.9098333334,32.5161666667,12.9759166667,14.3905416667,15.9264907407,11.2131666667,15.7555
604.90,14.9000555556,37.5406666667,18.9184166667,32.5155,12.96475,14.3795,15.9295462963,11.1939166667,15.7651666667
605.23,14.8645555555,37.5084166666,18.8856666667,32.5321666666,12.92825,14.381125,15.8689259259,11.1249166667,15.7352916667
605.57,14.796,37.44425,18.816,32.473,12.8534166667,14.3391666667,15.8332777778,11.0626666667,15.661125
605.90,14.788,37.4379166666,18.8066666667,32.48,12.8315833333,14.38025,15.7994537037,11.0905833333,15.6512083333
606.24,14.7988333333,37.41375,18.767,32.4525,12.8233333333,14.3650416667,15.7783240741,11.0668333333,15.667
606.58,14.8097777778,37.4464166667,18.7850833333,32.4676666667,12.8100833334,14.378125,15.7936296296,11.071,15.656625
606.91,14.8579722222,37.4645,18.8179166667,32.494,12.8145,14.4175,15.8188425926,11.1005833333,15.6567916667
607.25,14.9176666666,37.53875,18.8984166667,32.6265833333,12.8641666667,14.504625,15.8962592593,11.1278333333,15.7154583333
607.58,14.9928055556,37.5810833333,18.92725,32.6756666667,12.8948333334,14.5574583334,15.9385462963,11.17975,15.760625
607.92,15.0411666667,37.6269166667,18.96775,32.7164166667,12.9576666667,14.6453333333,15.9810462963,11.2104166667,15.8049166667
608.25,15.0297777778,37.5995833333,18.9603333333,32.6886666667,12.9475,14.6579166667,15.9775925926,11.2628333333,15.801125
608.59,14.9807222222,37.59225,18.91775,32.686,12.9296666667,14.6853333333,15.9539722223,11.25275,15.800375
608.92,14.9294722222,37.5463333333,18.8423333333,32.6415833333,12.92725,14.7030416667,15.9391111111,11.215,15.7906666667
609.26,14.9670555556,37.6455,18.8893333333,32.71075,12.9661666667,14.8066666667,15.9644259259,11.2795833333,15.847375
609.59,14.9605833333,37.63375,18.8614166667,32.7433333333,13.0235833333,14.881625,15.9826018518,11.2880833333,15.8935416667
609.93,14.99025,37.6275,18.8806666667,32.7501666667,13.0625,14.97375,16.0103148148,11.3040833333,15.9528333333
610.26,14.9878888889,37.6471666667,18.8805,32.7269166666,13.0705833334,15.04475,16.0143148148,11.3511666667,15.999625
610.60,14.8871944444,37.5195833333,18.82025,32.63325,13.0310833333,15.0636666667,15.9441759259,11.299,15.9367083333
610.93,14.8798611111,37.53475,18.7999166666,32.6898333334,13.0080833333,15.1079166667,15.9358055556,11.3046666667,15.925625
611.27,14.9127222223,37.6158333333,18.819,32.727,13.0193333333,15.1795,15.9696481482,11.2966666667,15.9570416667
611.60,15.0659166667,37.7714166667,18.97475,32.8783333333,13.1794166667,15.3234166667,16.1010092592,11.39125,16.0567083333
611.93,15.1426944444,37.749,19.0361666667,32.9244166667,13.2160833333,15.3604166666,16.1427037037,11.4266666667,16.0833333333
612.27,15.1732222222,37.7629166667,19.0435833333,32.9123333333,13.2614166667,15.38325,16.1691666666,11.4300833333,16.1139166667
612.60,15.1994166667,37.786,19.0993333333,32.9475,13.23975,15.35975,16.1443981481,11.41775,16.1239166667
612.94,15.1826111111,37.77925,19.0826666666,32.936,13.2453333334,15.372375,16.1284537037,11.4444166667,16.131625
613.27,15.1690833334,37.7593333333,19.0445833333,32.9220833333,13.2378333333,15.3775833333,16.12225,11.40125,16.1080833333
613.61,15.2331111111,37.8909166667,19.131,33.0258333334,13.3219166667,15.425875,16.2206574074,11.4874166667,16.2281666667
613.94,15.1565555555,37.818,19.06775,32.91225,13.2813333333,15.3247083333,16.161675926,11.3939166667,16.183375
614.28,15.1325833333,37.7755,19.0640833333,32.9175833333,13.2778333333,15.2660416667,16.1756759259,11.3535833333,16.2139166667
614.61,15.0158055555,37.7139166667,18.95175,32.84,13.1636666667,15.20225,16.0683425926,11.2503333333,16.1415416667
614.94,14.9988611111,37.8205833334,18.9874166667,32.8319166667,13.1125833333,15.15625,16.0798518518,11.20875,16.1411666667
615.28,14.9493611111,37.8035,18.9980833333,32.8505,13.08425,15.173625,16.0857685185,11.18425,16.1092083333
615.61,14.9202777778,37.7904166667,18.9509166667,32.797,13.09325,15.21625,16.0972777778,11.1573333333,16.0919166667
615.95,14.9252222222,37.79375,18.97375,32.8246666667,13.0803333333,15.1773333333,16.1034722222,11.107,16.1103333333
616.28,14.9653055556,37.83825,18.9965833333,32.8804166666,13.1011666667,15.193375,16.0978703704,11.1635,16.1489583333
616.61,14.9711944444,37.7836666667,18.9793333333,32.8444166666,13.0626666667,15.1350833333,16.0868796296,11.10825,16.0972083333
616.95,15.0492222222,37.8576666667,19.0596666666,32.9113333333,13.1363333333,15.2846666667,16.2095,11.2156666666,16.1956666667
617.28,15.1530555556,37.96225,19.136,33.0148333333,13.2388333333,15.3893333333,16.2685555556,11.3175,16.267625
617.62,15.1805,37.9945,19.1850833333,33.0625,13.3071666667,15.3735833333,16.2768240741,11.3760833333,16.324
617.95,15.1616388889,37.9525833333,19.1364166667,33.07825,13.3279166667,15.42375,16.2521481482,11.38825,16.3525
618.28,15.147,37.9498333333,19.115,33.0796666667,13.3370833333,15.40575,16.2570462963,11.4344166667,16.3683333334
618.62,15.1741666667,37.9628333333,19.1336666667,33.0706666666,13.3396666667,15.400375,16.2538148148,11.46475,16.3795416667
618.95,15.2098055556,37.96975,19.1549166667,33.0439166666,13.3834166667,15.41125,16.2373148148,11.4885833333,16.3655416667
619.28,15.1599722222,37.8819166667,19.102,32.9655,13.3483333333,15.353,16.2027685185,11.44575,16.3024166667
619.62,15.2341944445,37.9755833334,19.1416666667,33.023,13.4031666667,15.4505,16.2048796297,11.5175833333,16.346
619.95,15.2078888889,37.98075,19.0973333333,33.0616666667,13.3574166667,15.349125,16.1113888889,11.52775,16.307375
620.28,15.1803888889,37.9431666667,19.0591666667,33.0045,13.2855833333,15.2851666666,16.0612592593,11.4685833333,16.2777916667
620.62,15.2028611111,37.932,19.02575,32.9818333333,13.2470833333,15.3095833333,16.1014259259,11.5074166667,16.2214583333
620.95,15.1986944445,37.92975,19.0310833333,32.9461666667,13.2169166667,15.2726666667,16.0800648148,11.4735833333,16.1880416667
621.28,15.2533611111,37.94775,19.0715,32.9771666667,13.2435833333,15.308875,16.090787037,11.4695,16.2312916667
621.62,15.32075,38.09375,19.2000833333,33.1405833333,13.3558333333,15.4585,16.2151481481,11.5754166666,16.3436666667
621.95,15.2434722222,38.06525,19.1333333333,33.1278333333,13.2888333333,15.4495,16.206212963,11.5676666667,16.2905833333
622.28,15.2961111111,38.19175,19.2516666667,33.1989166667,13.3423333334,15.4767083333,16.2481203704,11.5785833333,16.3175833333
622.62,15.2378333333,38.114,19.2075,33.1759166667,13.28175,15.4597083333,16.2189166666,11.4928333333,16.305875
622.95,15.2746666667,38.07325,19.25175,33.16475,13.3620833334,15.511875,16.2260277778,11.4699166667,16.352625
623.28,15.2721666667,38.1329166667,19.3153333333,33.21475,13.4341666667,15.6026666667,16.2451481482,11.47825,16.3665833333
623.62,15.3903333333,38.1634166667,19.425,33.2760833333,13.5346666666,15.7192916666,16.3402407407,11.5076666667,16.5094166667
623.95,15.4605,38.1494166667,19.4518333333,33.2866666667,13.5936666667,15.7647916667,16.3705925926,11.5613333333,16.5622916667
624.28,15.4589722222,38.1393333333,19.50125,33.2848333334,13.5754166667,15.6945416667,16.4058518518,11.546,16.5549166667
624.62,15.4616666667,38.04,19.4489166666,33.2365,13.5038333333,15.6162916666,16.3586851852,11.4818333333,16.4775
624.95,15.4935277778,38.0218333333,19.4906666667,33.23975,13.494,15.6132083334,16.3841203704,11.4526666667,16.5050416667
625.28,15.4591111111,37.9865,19.4626666667,33.2289166667,13.4718333333,15.6402916667,16.3723055555,11.42275,16.51125
625.61,15.4341111111,37.9409166667,19.4398333333,33.1778333333,13.465,15.5969583333,16.3430740741,11.4153333333,16.4489583333
625.95,15.3971111111,37.9525833333,19.403,33.195,13.4444166667,15.576125,16.35125,11.3845,16.4242916667
626.28,15.39675,37.9314166667,19.4329166666,33.13775,13.4298333334,15.5699166667,16.363962963,11.4460833333,16.4520416667
626.61,15.2702222222,37.857,19.3575833333,33.05425,13.31125,15.4489583333,16.2543888889,11.35775,16.3915416667
626.94,15.2505277778,37.918,19.3866666667,33.133,13.3289166667,15.4491666667,16.2723518519,11.3704166667,16.4082916667
627.28,15.2278611111,37.87375,19.3159166667,33.09825,13.31275,15.4796666667,16.2458148148,11.3845,16.3950416667
627.61,15.1366111111,37.85075,19.3026666667,33.0333333334,13.3094166666,15.42925,16.1840833333,11.3316666667,16.400625
627.94,15.1886388889,37.959,19.3611666667,33.1404166666,13.3643333334,15.4962916667,16.2143703704,11.4065,16.4572083333
628.27,15.2276666667,37.99875,19.36775,33.2179166667,13.3763333333,15.5115,16.2456388889,11.4108333333,16.459375
628.61,15.3116666666,38.1311666667,19.46375,33.3678333333,13.4656666667,15.6340833334,16.3347685185,11.49275,16.600875
628.94,15.3883611111,38.1934166667,19.5485833333,33.369,13.5151666666,15.7509583333,16.4021574074,11.5620833333,16.6761666667
629.27,15.4038055556,38.22875,19.4931666667,33.4539166667,13.5234166667,15.74875,16.4335833333,11.51175,16.6628333333
629.60,15.4660833333,38.3478333333,19.5171666666,33.5503333333,13.5869166666,15.8522916667,16.4582314815,11.5511666667,16.717875
629.94,15.50025,38.41575,19.51325,33.5904166667,13.60375,15.9262083333,16.5153981482,11.5725833333,16.7450416666
630.27,15.6226944444,38.5691666667,19.6264166667,33.7625833333,13.6891666667,16.0347083333,16.5805833333,11.6559166667,16.883
630.60,15.6533055556,38.5798333333,19.5573333333,33.77075,13.6389166667,16.0333333334,16.5382777778,11.6620833333,16.85575
630.93,15.5855,38.506,19.4463333333,33.6576666667,13.6113333333,15.9874583333,16.4948611111,11.5873333333,16.7865833333
631.26,15.5406666666,38.44425,19.3984166667,33.5623333333,13.6263333333,15.9995,16.4670092592,11.60425,16.7759166667
631.60,15.4681666667,38.3825,19.34025,33.4785,13.5654166667,15.91025,16.4130185185,11.545,16.7245
631.93,15.5248611111,38.44425,19.4011666666,33.5383333333,13.5856666666,15.9295,16.4259074074,11.6173333333,16.7632083333
632.26,15.6888333333,38.5528333333,19.5685,33.6375,13.7183333333,16.1469583333,16.5665185185,11.7850833333,16.92675
632.59,15.6168055556,38.4016666667,19.5200833333,33.5245833333,13.66325,16.0230833333,16.5172314815,11.7214166667,16.8295416667
632.92,15.5523055556,38.394,19.5185833334,33.5033333333,13.6341666667,15.97725,16.4993055555,11.7008333333,16.808625
633.26,15.4958333333,38.3214166667,19.4819166667,33.3940833333,13.6116666667,15.941125,16.4787592592,11.6555,16.7245
633.59,15.5748055556,38.407,19.6230833333,33.4831666667,13.70175,16.0944166667,16.6049907408,11.7364166667,16.8209583333
633.92,15.6115,38.49,19.7463333333,33.604,13.77675,16.14775,16.671462963,11.8170833334,16.9227083333
634.25,15.6650555555,38.5049166667,19.8260833333,33.64875,13.84,16.2126666667,16.7335277778,11.8673333333,17.0144166667
634.58,15.6705555556,38.56425,19.8871666666,33.6529166667,13.88325,16.2688333333,16.7624166667,11.9045833333,17.0435833333
634.91,15.6029722222,38.5308333333,19.80825,33.6560833333,13.82775,16.2352916666,16.7353888889,11.8218333333,16.9772083333
635.25,15.4969722222,38.4218333333,19.7049166666,33.5405833333,13.74025,16.0955833333,16.6196666666,11.68875,16.8885
635.58,15.62875,38.5315,19.81725,33.68025,13.8746666667,16.2458333333,16.7401759259,11.7928333333,17.003875
635.91,15.6988611111,38.52725,19.8535833333,33.669,13.937,16.3294166667,16.7448148148,11.8011666667,17.0205833333
636.24,15.7131388889,38.5048333333,19.83,33.66275,13.94175,16.3895416667,16.7238055556,11.7574166667,17.06275
636.57,15.6820555556,38.443,19.8025,33.6444166667,13.9411666667,16.381875,16.7064629629,11.76725,17.0386666667
636.90,15.7935277778,38.4289166667,19.8365,33.6170833333,13.9678333334,16.4730833333,16.7354351852,11.7898333333,17.0797916667
637.23,15.7338333334,38.4093333333,19.7423333334,33.5981666667,13.88025,16.4113333333,16.6318240741,11.7280833333,16.983125
637.56,15.8728888889,38.4895833333,19.78925,33.7415,13.9785,16.552,16.7398055555,11.8663333333,17.1069166667
637.90,15.88475,38.4259166667,19.7879166667,33.677,14.0229166667,16.583875,16.7497685185,11.9275,17.1570416666
638.23,15.8871388889,38.42725,19.7956666667,33.74525,14.0258333333,16.6506666667,16.7336759259,12.0128333333,17.1675416667
638.56,15.9307777778,38.5038333333,19.8634166667,33.8199166667,14.0793333333,16.7587083334,16.7882407407,12.0915833333,17.261125
638.89,16.0058333333,38.5850833333,19.9685,33.93225,14.17575,16.879625,16.8726851852,12.1846666666,17.384125
639.22,16.0253333333,38.6818333333,20.0360833333,34.0258333334,14.2390833333,16.8767916666,16.9649537037,12.2481666667,17.4234166667
639.55,15.9505277778,38.662,19.9445,33.9796666667,14.18925,16.828125,16.9358611111,12.1938333333,17.4007083333
639.88,15.8375,38.63675,19.915,33.94275,14.1344166667,16.8099583334,16.9245092593,12.18125,17.3092916667
640.21,15.9554722222,38.83,20.0953333333,34.06425,14.2551666667,16.9467083333,17.0812592593,12.31525,17.4585416667
640.54,15.8886944444,38.6880833333,19.9896666666,33.9629166667,14.1831666667,16.87075,16.9868703704,12.1693333333,17.3411666667
640.87,15.9414166667,38.8120833334,20.1091666667,34.1283333333,14.2421666667,16.963625,17.1066851852,12.16425,17.3838333334
641.20,15.9066666667,38.79775,20.04075,34.006,14.19425,16.9503333333,17.073787037,12.07275,17.35
641.53,15.8908055556,38.7665,20.0198333334,33.92125,14.1633333333,16.8988333333,17.0087129629,12.01825,17.2962916667
641.87,15.8447777778,38.7090833333,19.9781666667,33.89425,14.0516666667,16.85475,16.9526759259,11.943,17.2592083333
642.20,15.8051944445,38.6749166667,19.9036666667,33.8226666667,14.0145833333,16.8403333333,16.8740555556,11.9034166667,17.2173333333
642.53,16.025,38.8159166666,20.1025833333,33.9534166667,14.1796666667,17.0081666666,16.9884907407,12.0811666667,17.345125
642.86,16.1514166667,38.9775,20.2171666667,34.16875,14.3320833333,17.14075,17.1013148148,12.1284166667,17.511
643.19,16.18025,38.9743333334,20.1885833333,34.1981666667,14.3410833333,17.2152916666,17.0784722222,12.09925,17.5222916666
643.52,16.1818611111,39.0020833333,20.2004166666,34.18425,14.32875,17.2199166667,17.0561296296,12.0480833333,17.505125
643.85,16.1908055555,38.9606666667,20.1558333333,34.1415,14.28725,17.2407916667,17.0075277778,12.0120833333,17.5253333333
644.18,16.3727222222,39.1178333333,20.4030833333,34.3810833333,14.4738333333,17.381,17.1918888889,12.141,17.7267083334
644.51,16.4253333333,39.22875,20.44775,34.41375,14.5029166667,17.422875,17.3106574074,12.2326666667,17.7282083333
644.84,16.4334444445,39.2328333334,20.428,34.4114166666,14.4671666667,17.3965833334,17.3246759259,12.2384166667,17.6975
645.17,16.5483888889,39.2799166667,20.5694166666,34.515,14.5345,17.5034166667,17.4246111111,12.2866666667,17.7774583334
645.50,16.4606111111,39.2281666667,20.535,34.5125833334,14.504,17.4596666667,17.3928888889,12.20275,17.7586666667
645.83,16.4648055556,39.1811666667,20.5165833333,34.4016666667,14.4133333333,17.4157083333,17.3806388889,12.21525,17.725625
646.16,16.6351944445,39.16175,20.59275,34.4064166667,14.53,17.481625,17.4959444444,12.37125,17.8229583333
646.49,16.71525,39.2195833333,20.7256666667,34.4266666667,14.6343333333,17.5755416667,17.6321574074,12.60875,18.0005
646.82,16.7456666667,39.2281666666,20.7275833333,34.4355833334,14.7085,17.56075,17.6286759259,12.68925,18.020625
647.15,16.6500555556,39.0859166667,20.571,34.2645833333,14.6,17.4392916666,17.524787037,12.6450833333,17.8838333334
647.48,16.6139444444,38.97075,20.5634166667,34.2633333333,14.5754166667,17.4345833333,17.4532037037,12.6435833333,17.9273333333
647.81,16.6554444445,39.0179166667,20.60225,34.32975,14.6735833333,17.4559166667,17.4572222222,12.69425,17.9435833333
648.14,16.4874444444,38.9014166667,20.4718333333,34.26625,14.5026666667,17.326375,17.3087037037,12.5876666667,17.806
648.47,16.4779444444,38.895,20.4146666667,34.2174166667,14.4825,17.301125,17.2825092593,12.5524166667,17.7461666666
648.80,16.404,38.8021666666,20.29675,34.094,14.435,17.184375,17.1421018519,12.4539166667,17.6120833333
649.13,16.20275,38.8133333334,20.2451666667,34.0799166667,14.3469166667,17.0830416667,17.0185277778,12.34075,17.4736666667
649.46,16.1554444444,38.8144166667,20.2318333334,34.1119166667,14.28925,17.0387083333,16.993287037,12.2099166666,17.3705
649.79,16.1238055555,38.8441666667,20.2675833333,34.1156666667,14.2869166667,17.04925,17.0198333334,12.1590833333,17.3512916667
650.11,16.0880555555,38.8736666667,20.2840833333,34.1815833333,14.3019166667,17.05225,17.0004629629,12.1028333333,17.3210833333
650.44,15.9886111111,38.88375,20.2125833333,34.1299166667,14.2311666667,17.0240833333,16.9312407407,11.9675,17.2443333333
650.77,15.9711111111,38.7806666666,20.1904166667,34.0313333333,14.18,17.0319166667,16.9278796296,11.9308333333,17.2530833333
651.10,16.0196666667,38.82825,20.1908333333,34.028,14.1936666667,17.0718333333,16.9389351852,11.97725,17.2894583333
651.43,16.0335277778,38.94075,20.3059166667,34.1055,14.1826666667,17.1546666667,16.9923703703,11.9995833333,17.3485416667
