wavelength,Back_SpoIntf,Belly_SpoIntf,Breast_SpoIntf,Crissum_SpoIntf,Crown_SpoIntf,DorTail_SpoIntf,Rump_SpoIntf,Throat_SpoIntf,WingTip_SpoIntf
442.53,8.95858333333,26.5943333334,13.8549166667,20.3175833334,6.7005,9.60683333332,9.24666666666,14.68975,9.312
442.89,8.99083333333,26.6659166667,13.9015,20.3774166667,6.71825,9.65541666668,9.27499999999,14.72075,9.34650000001
443.24,8.986,26.6690833333,13.8903333333,20.3845833333,6.68108333333,9.63183333333,9.26075,14.7119166666,9.33308333333
443.60,8.98275,26.6729166666,13.9243333333,20.4225,6.65183333334,9.64025,9.25741666666,14.7193333333,9.32874999999
443.95,9.031,26.7231666667,13.9615833333,20.4704166667,6.67875,9.67225,9.29449999999,14.7416666667,9.38299999999
444.31,9.0465,26.7515833333,13.9968333333,20.50525,6.65391666666,9.68049999999,9.30433333334,14.7678333333,9.38591666666
444.66,9.03233333333,26.72475,14.006,20.496,6.64016666667,9.65033333335,9.28133333333,14.7708333333,9.36324999999
445.02,9.04325,26.7391666667,14.0281666667,20.5514166667,6.63708333334,9.66041666666,9.28833333334,14.7865833334,9.38291666667
445.37,9.01716666667,26.7250833333,13.99975,20.5385,6.61383333333,9.62816666667,9.26583333333,14.7650833333,9.37583333333
445.72,8.99808333333,26.6800833334,13.9773333333,20.5136666667,6.57908333333,9.58175000001,9.25416666668,14.7296666667,9.33266666666
446.08,8.9755,26.6606666667,13.97475,20.5116666667,6.55016666666,9.55691666666,9.23249999999,14.6978333333,9.32233333334
446.43,8.93933333334,26.6468333333,13.9529166667,20.523,6.52566666667,9.53966666667,9.21999999999,14.67875,9.29683333334
446.79,8.91058333333,26.6425,13.9334166667,20.51625,6.4845,9.49858333333,9.18716666667,14.65875,9.27924999999
447.14,8.87133333333,26.6338333334,13.9115833333,20.48025,6.45141666667,9.47091666668,9.14608333334,14.626,9.25658333333
447.50,8.86266666667,26.6605,13.9294166666,20.5041666667,6.46991666667,9.46933333334,9.14083333333,14.6415,9.27250000001
447.85,8.86783333333,26.6788333333,13.968,20.5313333333,6.48808333334,9.4955,9.16058333334,14.6735833333,9.28433333333
448.21,8.86016666667,26.6635,13.9599166666,20.5276666667,6.49766666667,9.48191666667,9.16833333333,14.6815,9.29516666667
448.56,8.88666666667,26.721,13.9904166667,20.58925,6.50541666667,9.52475,9.19366666666,14.72575,9.32416666666
448.92,8.88433333333,26.77075,14.0155,20.6298333333,6.51825,9.53691666667,9.23258333334,14.7465833333,9.3545
449.27,8.9125,26.80675,14.0595,20.683,6.53608333333,9.58633333332,9.25966666666,14.78775,9.36641666668
449.62,8.90358333333,26.82975,14.0571666666,20.74625,6.53491666667,9.60733333333,9.26766666667,14.8109166667,9.40208333332
449.98,8.95283333333,26.8773333333,14.09125,20.78875,6.57991666667,9.63266666668,9.30683333334,14.8865833333,9.43016666667
450.33,8.9825,26.90625,14.1185833333,20.80525,6.59825,9.64691666667,9.33358333333,14.9065833333,9.45191666667
450.69,9.0035,26.946,14.15875,20.86525,6.645,9.69,9.37024999999,14.9490833333,9.48433333332
451.04,9.04708333333,26.9830833333,14.2099166667,20.9665833333,6.6875,9.74133333332,9.433,15.0294166667,9.53133333334
451.40,9.07175,27.0348333333,14.2401666667,21.021,6.69,9.76875,9.48125000001,15.0564166667,9.56991666668
451.75,9.08108333333,27.0515833333,14.2396666667,21.0594166667,6.69633333333,9.76741666667,9.48000000001,15.0588333333,9.58091666666
452.10,9.10191666666,27.1045833333,14.2663333333,21.0971666667,6.69633333333,9.795,9.46550000001,15.0785833334,9.58266666666
452.46,9.09066666666,27.1275833333,14.2774166666,21.1175,6.70533333333,9.79758333333,9.4485,15.0835833333,9.57141666666
452.81,9.12283333333,27.1346666666,14.304,21.1426666667,6.70866666666,9.82433333333,9.45241666667,15.1075833333,9.58433333333
453.17,9.11491666667,27.16525,14.2966666667,21.144,6.70608333333,9.78675000002,9.43449999999,15.1206666667,9.57866666667
453.52,9.17099999999,27.2635833333,14.3888333334,21.1955,6.76558333333,9.83633333332,9.49541666667,15.1805833333,9.61866666666
453.87,9.20274999999,27.3281666666,14.4586666667,21.2723333333,6.78425,9.86566666666,9.52341666668,15.2178333333,9.65708333333
454.23,9.21608333334,27.3558333333,14.4860833333,21.295,6.7645,9.85491666666,9.50125,15.24075,9.66008333333
454.58,9.19166666667,27.3659166667,14.4843333333,21.322,6.73308333334,9.83975000001,9.48991666668,15.2503333333,9.65475000001
454.93,9.16708333332,27.3540833334,14.4759166667,21.2993333333,6.69158333333,9.79325,9.44341666666,15.2110833333,9.63024999999
455.29,9.194,27.38725,14.4954166667,21.3429166667,6.69425,9.79050000001,9.43783333333,15.2563333333,9.61533333334
455.64,9.18033333334,27.389,14.5085,21.3560833333,6.67183333333,9.76024999999,9.4315,15.2515833333,9.57966666667
456.00,9.20708333334,27.4265833333,14.5548333334,21.4255833333,6.69708333333,9.78308333334,9.47983333333,15.295,9.60499999999
456.35,9.25791666666,27.5044166667,14.6399166667,21.4879166667,6.7455,9.80816666667,9.56708333334,15.3495833333,9.67341666666
456.70,9.25383333332,27.5424166667,14.657,21.50875,6.73258333334,9.78375,9.55450000001,15.3471666667,9.64241666668
457.06,9.22483333334,27.5725,14.6624166667,21.5384166667,6.71233333333,9.78158333333,9.56150000001,15.3359166667,9.62625000001
457.41,9.21316666667,27.6250833333,14.6800833333,21.56875,6.67591666666,9.75391666667,9.54908333332,15.34225,9.60999999999
457.76,9.19166666667,27.6198333333,14.65725,21.553,6.65158333333,9.72191666666,9.54866666667,15.3288333333,9.57308333333
458.12,9.22125000001,27.6658333334,14.6865833333,21.5898333334,6.69033333333,9.75933333333,9.59508333333,15.36725,9.60591666666
458.47,9.28733333334,27.76825,14.7496666667,21.6685833333,6.745,9.80641666668,9.64908333333,15.4385833333,9.63716666668
458.82,9.34016666667,27.8606666667,14.814,21.7613333333,6.79833333334,9.86158333334,9.71666666668,15.518,9.66875000001
459.18,9.34383333332,27.9291666667,14.8469166667,21.8116666666,6.80666666667,9.86449999999,9.74241666666,15.5448333333,9.66883333334
459.53,9.3525,27.9941666667,14.8811666666,21.8445833333,6.82183333333,9.87474999999,9.75366666666,15.5938333333,9.67499999999
459.88,9.36200000001,28.05075,14.8983333333,21.86325,6.83883333333,9.86266666668,9.76958333333,15.6125,9.67341666667
460.24,9.37116666666,28.1043333333,14.9229166666,21.91325,6.84533333333,9.86991666666,9.76391666667,15.6539166667,9.66591666667
460.59,9.42425,28.1610833333,14.9744166667,21.97,6.90341666667,9.90341666665,9.81508333334,15.7310833333,9.71166666666
460.94,9.50491666665,28.2504166667,15.0720833333,22.0445,6.95491666666,9.95841666667,9.87833333332,15.83125,9.75741666666
461.29,9.53966666668,28.3014166667,15.11275,22.09925,7.00758333333,9.98425,9.89983333333,15.9038333334,9.77108333333
461.65,9.58875,28.40025,15.1949166666,22.1958333333,7.0605,10.0308333333,9.94575,16.012,9.82224999999
462.00,9.62474999999,28.5289166667,15.2850833333,22.2985833333,7.09141666667,10.04225,9.99566666667,16.1175,9.82600000001
462.35,9.67174999998,28.6136666667,15.35425,22.3636666667,7.13625,10.0749166667,10.04725,16.2031666666,9.85416666667
462.71,9.68766666667,28.7110833334,15.4144166667,22.42,7.15,10.0740833333,10.08325,16.2695,9.85633333334
463.06,9.73858333335,28.7721666667,15.45975,22.4596666667,7.19641666666,10.1025,10.1219166667,16.36375,9.88733333334
463.41,9.74525,28.8136666667,15.4776666667,22.5055833333,7.20258333333,10.1045833333,10.1449166667,16.4190833333,9.89883333334
463.76,9.78925,28.9088333333,15.5463333334,22.6038333333,7.23466666667,10.1283333333,10.1759166667,16.5196666667,9.92099999999
464.12,9.827,29.0039166667,15.606,22.676,7.26133333334,10.1605833333,10.2330833333,16.5953333333,9.94149999999
464.47,9.79733333334,29.0641666666,15.6133333333,22.7041666666,7.2495,10.1455833333,10.2348333333,16.6395,9.90766666667
464.82,9.83891666666,29.1636666667,15.6768333333,22.7950833334,7.29241666667,10.1528333333,10.3041666667,16.7203333333,9.94133333334
465.17,9.90558333333,29.2739166667,15.7628333333,22.90025,7.35316666667,10.2060833333,10.3936666667,16.8183333333,9.99258333335
465.53,9.94916666666,29.4056666667,15.8355,22.9936666667,7.38633333334,10.2284166667,10.44075,16.9031666667,10.0040833333
465.88,9.94625,29.4174166666,15.8400833333,23.0091666667,7.40175,10.2218333333,10.4319166667,16.9245833333,10.0005
466.23,9.92866666666,29.45675,15.8558333333,23.0409166667,7.39191666666,10.1785833333,10.4249166667,16.956,9.97116666667
466.58,9.94033333334,29.50075,15.8695,23.05,7.41341666667,10.1655,10.4178333333,17.006,9.94424999999
466.94,10.0074166667,29.6279166667,15.9864166666,23.1650833333,7.466,10.23125,10.48775,17.0898333333,9.97675000002
467.29,10.0635,29.7525,16.0736666666,23.242,7.51983333333,10.2650833333,10.54825,17.1816666666,9.9975
467.64,10.1305833333,29.8505833333,16.1640833333,23.3138333333,7.56416666667,10.3268333333,10.61825,17.2775833334,10.0340833333
467.99,10.1888333333,29.95625,16.206,23.3836666667,7.603,10.3449166667,10.64725,17.37,10.03975
468.35,10.2423333334,30.09975,16.2845,23.4685833333,7.65333333333,10.3606666666,10.6939166667,17.458,10.06925
468.70,10.2610833333,30.1773333333,16.3139166667,23.51475,7.68175,10.3955,10.671,17.53525,10.07775
469.05,10.2496666667,30.23175,16.3226666667,23.5293333333,7.67458333334,10.379,10.6874166666,17.5965,10.0696666667
469.40,10.29325,30.2823333333,16.3715,23.5554166667,7.73808333333,10.4258333333,10.7440833333,17.6315,10.1039166667
469.75,10.3351666667,30.361,16.44675,23.6351666667,7.75958333333,10.4670833333,10.81,17.71575,10.1600833333
470.11,10.4033333333,30.4511666666,16.5151666667,23.6941666667,7.81125,10.546,10.8720833333,17.7868333333,10.21475
470.46,10.4915,30.5374166667,16.6315833333,23.8135,7.8875,10.6349166667,10.967,17.9119166667,10.3269166667
470.81,10.46175,30.5236666666,16.61,23.7899166667,7.90766666667,10.6246666667,10.95775,17.9370833333,10.3335
471.16,10.5076666667,30.56625,16.6613333333,23.8560833333,7.93383333333,10.6454166667,10.9905833333,17.9651666666,10.3626666667
471.51,10.4519166667,30.5674166667,16.6085833333,23.8219166666,7.89566666666,10.5894166667,10.9516666667,17.9335833333,10.3265833333
471.87,10.4384166667,30.576,16.6300833333,23.8464166667,7.89683333333,10.5915833334,10.9695,17.9371666667,10.3448333333
472.22,10.4521666667,30.5785833333,16.6669166666,23.8790833333,7.88683333333,10.6094166667,10.97875,17.9723333334,10.3440833333
472.57,10.45425,30.6134166667,16.6955,23.935,7.90358333333,10.60475,11.0135833333,17.99,10.35925
472.92,10.48425,30.6709166667,16.7585833333,24.0000833333,7.9485,10.65725,11.05375,18.0225,10.4128333333
473.27,10.47125,30.6889166667,16.762,24.0309166667,7.92491666667,10.6348333333,11.0186666666,18.0655833333,10.3940833333
473.62,10.4924166667,30.7515833333,16.80275,24.0498333334,7.96633333334,10.6655,11.0423333333,18.1116666667,10.4245833333
473.98,10.4785833333,30.75075,16.819,24.0678333333,7.94566666666,10.6286666667,11.0379166667,18.1191666666,10.4133333333
474.33,10.4715833333,30.7748333333,16.8023333333,24.0595,7.92008333333,10.64,11.0543333333,18.12,10.3955
474.68,10.5008333334,30.8155833333,16.8478333333,24.1116666667,7.91366666667,10.66075,11.07175,18.126,10.3888333333
475.03,10.512,30.8458333333,16.8659166667,24.1048333334,7.91791666667,10.6946666667,11.08525,18.17525,10.426
475.38,10.5485,30.8474166667,16.8983333333,24.1420833334,7.93241666667,10.7341666667,11.1098333334,18.1961666667,10.4628333333
475.73,10.58125,30.8464166667,16.9073333333,24.13875,7.945,10.7489166667,11.1134166667,18.2021666667,10.472
476.08,10.49175,30.7979166666,16.82425,24.09375,7.88291666667,10.68825,11.0510833333,18.1221666667,10.421
476.44,10.44425,30.76625,16.79525,24.03475,7.84391666667,10.6736666667,11.0215833333,18.09525,10.3735
476.79,10.4059166667,30.7196666666,16.7545,23.986,7.79583333333,10.6185833333,10.974,18.04525,10.3290833333
477.14,10.4213333333,30.7610833333,16.7855833334,24.0059166667,7.81558333334,10.6541666666,11.0225,18.0603333334,10.36375
477.49,10.4,30.6930833333,16.739,23.9755833333,7.78841666667,10.6460833333,10.9791666667,18.01475,10.3385833333
477.84,10.4334166667,30.7460833334,16.7788333333,24.0216666666,7.81216666667,10.7063333333,11.0149166667,18.0481666667,10.4026666666
478.19,10.415,30.7330833333,16.7674166666,24.0264166667,7.81141666667,10.6843333333,10.9795,18.0158333333,10.4113333333
478.54,10.34325,30.6615,16.705,23.9750833333,7.7635,10.63575,10.9364166667,17.9690833333,10.3766666667
478.89,10.304,30.6290833333,16.67,23.9746666667,7.72308333333,10.605,10.9280833333,17.92525,10.3375
479.24,10.2909166667,30.6068333334,16.6723333333,23.9821666667,7.72791666667,10.612,10.93375,17.9050833333,10.3375
479.60,10.23475,30.55775,16.6300833334,23.951,7.69366666666,10.5830833333,10.88775,17.8601666667,10.309
479.95,10.3288333333,30.567,16.7041666667,24.0055833333,7.75416666667,10.66675,10.9629166667,17.9019166667,10.3903333334
480.30,10.3281666667,30.5323333333,16.6895833333,24.0221666667,7.75891666667,10.675,10.9574166667,17.8405,10.3904166667
480.65,10.2938333333,30.4513333333,16.6325,23.9911666667,7.70958333333,10.6395833333,10.91375,17.7594166667,10.3556666667
481.00,10.2450833333,30.3471666667,16.5735,23.9569166667,7.6525,10.60125,10.8635,17.6443333333,10.3320833333
481.35,10.2439166667,30.3645,16.588,24.0030833333,7.63741666667,10.5884166667,10.86825,17.61975,10.3364166666
481.70,10.204,30.3506666666,16.57225,24.0154166667,7.598,10.5614166667,10.829,17.55325,10.2973333333
482.05,10.1775833333,30.3490833334,16.5693333333,24.0160833333,7.56741666667,10.544,10.8228333333,17.5138333333,10.2891666667
482.40,10.176,30.3754166667,16.582,24.0473333334,7.5535,10.5341666667,10.8269166667,17.4993333334,10.29925
482.75,10.1666666667,30.3783333333,16.587,24.0623333334,7.55383333333,10.5225,10.8095,17.4795,10.29625
483.10,10.1646666667,30.3955,16.6040833333,24.0868333333,7.55833333333,10.52625,10.81375,17.4853333333,10.3016666667
483.45,10.1775833333,30.4213333333,16.628,24.12575,7.55975,10.5380833333,10.836,17.5000833333,10.3153333333
483.80,10.16325,30.4344166667,16.6325,24.1350833333,7.55375,10.5264166667,10.8326666667,17.501,10.3130833333
484.15,10.173,30.4761666667,16.6528333333,24.1639166666,7.55858333333,10.5305833333,10.84475,17.5273333333,10.3300833334
484.50,10.1886666667,30.5289166667,16.6865833333,24.2045833333,7.57525,10.5504166666,10.8718333333,17.5589166667,10.3494166667
484.85,10.1998333333,30.58,16.7233333333,24.2455833333,7.59308333334,10.5600833334,10.89125,17.6055833334,10.3620833333
485.20,10.21375,30.6198333334,16.745,24.2710833333,7.60658333333,10.5625,10.9058333333,17.6348333334,10.3720833333
485.55,10.2353333333,30.6638333333,16.7810833333,24.3079166667,7.629,10.5755,10.938,17.69175,10.3895
485.90,10.2625833333,30.7026666667,16.8149166666,24.3545,7.647,10.5885,10.9588333333,17.7334166667,10.4069166667
486.25,10.289,30.73675,16.843,24.3935,7.6715,10.61,10.9816666666,17.7725,10.4200833333
486.60,10.30025,30.7721666667,16.8615,24.4355,7.683,10.6226666667,11.0079166666,17.8205833333,10.4435833333
486.95,10.307,30.80425,16.8745,24.459,7.685,10.6114166667,11.0160833333,17.85375,10.44925
487.30,10.3275833333,30.8555,16.9201666667,24.499,7.71166666667,10.62825,11.0391666667,17.90075,10.4746666667
487.65,10.3611666667,30.9190833333,16.95975,24.5608333333,7.74158333333,10.6616666666,11.0731666667,17.9605,10.4934166667
488.00,10.3766666667,30.9539166666,16.9964166667,24.60175,7.75733333333,10.66525,11.0949166667,18.0105,10.5075833333
488.35,10.392,30.99225,17.0219166667,24.63875,7.77516666667,10.669,11.1008333333,18.0553333333,10.5063333333
488.70,10.39925,31.03875,17.0505833333,24.6735,7.78075,10.6554166667,11.1073333333,18.0958333334,10.49375
489.05,10.3986666666,31.0825833334,17.0850833333,24.7205833333,7.78025,10.6526666667,11.1225,18.1495833334,10.4873333333
489.40,10.4033333333,31.1169166666,17.1089166667,24.7649166667,7.7865,10.6325,11.1365,18.1886666667,10.4755833333
489.75,10.4306666667,31.202,17.1658333333,24.8360833334,7.83175,10.6521666667,11.1729166667,18.2794166667,10.48475
490.10,10.445,31.2680833333,17.2034166667,24.8763333333,7.85875,10.6450833333,11.1950833333,18.3443333334,10.5000833333
490.45,10.511,31.3930833333,17.2969166666,24.9661666667,7.91083333333,10.6805,11.2634166667,18.442,10.5300833333
490.80,10.5444166667,31.4820833333,17.3565833333,25.0329166667,7.93866666667,10.7080833333,11.302,18.5231666667,10.5495
491.15,10.5621666667,31.5558333333,17.3908333333,25.07775,7.96491666667,10.70775,11.3266666666,18.5805,10.542
491.50,10.5543333333,31.6095833333,17.4185,25.1019166667,7.96275,10.6815,11.3255,18.6191666667,10.5301666667
491.85,10.5605,31.6485833333,17.44575,25.1389166667,7.96683333333,10.6808333333,11.3305833333,18.6556666667,10.51925
492.20,10.5881666667,31.729,17.5145833333,25.2103333334,7.99091666667,10.6959166667,11.3799166667,18.7364166667,10.54475
492.55,10.6160833333,31.8259166667,17.5563333333,25.2833333333,8.02416666667,10.7145,11.4211666667,18.8210833333,10.567
492.90,10.6456666667,31.907,17.59375,25.3238333333,8.05441666667,10.7258333333,11.4434166667,18.877,10.5643333333
493.25,10.6913333334,32.0581666666,17.6689166667,25.4056666666,8.10616666667,10.7768333333,11.4945833333,18.9921666667,10.618
493.60,10.7196666667,32.1496666666,17.717,25.4661666667,8.11016666667,10.7721666667,11.5215,19.0645833333,10.6265833333
493.95,10.7885833334,32.3170833333,17.8300833333,25.5829166667,8.15125,10.8229166667,11.58425,19.2051666667,10.6409166667
494.30,10.7883333333,32.4053333333,17.8623333333,25.6111666666,8.15291666667,10.807,11.5839166667,19.2974166667,10.614
494.65,10.8351666667,32.5313333333,17.9455833333,25.69975,8.19866666667,10.8235,11.6371666667,19.4001666667,10.62125
495.00,10.8610833333,32.6301666667,18.0229166667,25.787,8.21683333333,10.8325833333,11.7003333333,19.5054166667,10.6399166667
495.34,10.9456666667,32.7838333333,18.12875,25.913,8.27633333333,10.885,11.7960833333,19.63625,10.6934166667
495.69,10.9639166667,32.8664166667,18.16,25.9715,8.28975,10.8686666667,11.8426666667,19.7308333333,10.6809166666
496.04,10.97125,32.948,18.1924166667,26.0108333333,8.29125,10.8620833333,11.84975,19.80375,10.66
496.39,11.0391666667,33.05825,18.2874166667,26.0943333333,8.32583333333,10.90225,11.924,19.91125,10.6896666667
496.74,11.0789166667,33.1954166667,18.3629166667,26.1776666667,8.35725,10.919,11.9889166667,20.0349166667,10.7118333333
497.09,11.076,33.2573333333,18.3954166667,26.2139166667,8.34,10.88625,11.99925,20.0900833333,10.6810833333
497.44,11.0675833333,33.34925,18.44775,26.268,8.344,10.8881666667,12.0219166667,20.16875,10.6599166667
497.79,11.0688333333,33.4564166667,18.5083333333,26.3375,8.36383333334,10.8685833333,12.05275,20.2660833334,10.6516666667
498.14,11.1044166667,33.55925,18.5949166667,26.4405,8.40175,10.8859166666,12.10875,20.3523333333,10.6854166667
498.48,11.13825,33.6776666667,18.6668333333,26.5435833333,8.44716666667,10.9151666667,12.1648333333,20.4728333333,10.7059166667
