wavelength,Back_TanIctm,Belly_TanIctm,Breast_TanIctm,Crissum_TanIctm,Crown_TanIctm,DorTail_TanIctm,Patch10_TanIctm,Patch11_TanIctm,Rump_TanIctm,Throat_TanIctm,WingTip_TanIctm
786.22,13.5440666667,60.1774666667,45.5351333333,56.4836,38.3861333333,15.7626,15.5740666667,18.9018,55.1663333333,41.0094,20.1664
786.53,14.1363333333,60.2168666667,45.6848,56.6585333333,38.8120666666,16.2138666667,16.6586,19.3652666667,55.4461333333,41.215,20.3471333333
786.84,13.8236666667,59.8721333333,45.473,56.3016666667,38.4492666667,15.9606,16.3603333333,18.7104,55.1345666667,40.8793333333,19.968
787.14,13.8995333333,59.9788666667,45.8942666667,56.8094666667,38.5343333333,15.9629333333,16.2962,18.4180666667,55.3413,41.2858,19.8148666667
787.45,14.643,60.2216666667,46.1200666667,56.9167333333,38.7831333333,16.4785333333,17.257,19.0874666667,55.37,41.8562,20.2114
787.76,14.7340666667,60.138,46.1912,56.9374666667,38.9672666666,16.4469333333,17.2340666667,19.1257333333,55.6415333333,42.1421333333,20.0767333333
788.07,13.9532,59.7693333333,45.9954,56.7665333333,38.5498,15.7212666667,16.5204666667,18.6523333334,55.3701666667,42.019,19.1647333333
788.38,13.1220666667,59.5569333333,45.6620666667,56.7285333333,38.2226,14.884,15.9248,17.7743333333,54.7708333333,42.0040666667,18.2536
788.69,13.6187333333,59.5464,45.6624666667,56.5952,38.42,15.3262666667,16.0498666667,18.3638666667,54.6992666667,42.1662666667,18.5524
789.00,13.4706,58.8856,45.0331333333,56.1170666667,38.1476,15.0838666667,15.6133333333,18.2800666667,54.3765333333,41.893,18.2342
789.31,13.3232,58.2556666667,44.5752666667,55.3124,37.5312666667,14.4706666667,15.1799333333,18.2708666667,53.6266333333,41.5098666667,18.169
789.62,13.7175333333,58.3904,44.7507333333,55.1972,37.7258,14.6469333333,15.2803333333,18.3904666667,53.8084,42.0041333333,18.297
789.92,13.4018,58.1765333333,44.2794666667,54.4662666667,37.3807333333,14.3293333333,14.7246,18.1766,53.3307333333,41.6128,17.8761333333
790.23,13.7174666667,58.7662666667,44.7078666667,55.0055333334,37.8408666667,14.4967333333,15.249,18.8690666667,54.0477,42.2184666667,18.0789333333
790.54,13.4721333333,58.8630666667,44.4758666667,54.8364666667,37.7593333333,13.9269333333,15.3080666667,18.9959333333,53.8159666667,41.8634666667,17.9145333333
790.85,13.4983333333,59.0329333333,44.6872,55.0795333334,38.0146666667,13.8850666667,15.0968,19.2434666667,54.1665666667,41.8032666667,18.0316666667
791.16,13.4897333333,58.9856666667,44.858,54.6898666667,37.6753333333,13.6464666667,14.7883333333,19.4319333333,53.8811333333,41.5883333333,17.9362666667
791.47,14.3527333333,59.7890666667,45.4540666667,55.249,38.2308,14.4464,15.8406,20.2694666667,54.5312666667,42.3316,19.0217333333
791.78,14.2992,59.47,44.8822666667,54.8292,37.8858,14.8232666667,15.8894,20.2649333333,54.4316666667,41.8669333333,19.2991333334
792.08,14.1524666666,59.6232666667,44.7592666667,54.7444666667,37.7518666667,14.8938,15.7308666667,20.1852666667,54.6129,41.8116,19.5875333333
792.39,14.5454666667,60.5636666667,45.3335333333,55.3272666666,38.3091333333,15.6606666667,16.1877333333,20.6422666667,55.3667666667,42.4848666667,20.2728666667
792.70,15.0418666667,61.8198,46.4065333333,56.8308666667,39.5543333334,16.6325333333,16.8184666667,21.244,56.5768666667,43.3736,20.6871333333
793.01,14.6716,62.0323333333,46.5041333333,57.3984,39.531,16.1789333333,16.6540666667,20.813,56.5510333333,43.3020666667,20.5878
793.32,14.3676,62.2704666667,46.3828,57.8556,39.4638666667,16.0139333333,16.5058666667,20.4352666667,56.3733666667,43.2102666667,20.6812666667
793.62,14.4056,62.1570666666,46.1874,57.8493333333,39.2368666666,15.9066666667,16.2660666667,20.1324666667,55.7552333333,42.9202,20.7757333333
793.93,14.3954,61.4932,45.9480666667,57.2696666667,38.9191333333,16.2260666667,16.0762666667,19.7813333333,55.5013,42.8428666667,20.9121333333
794.24,13.3582,60.1551333333,44.7628,55.9628,38.1084666667,15.1751333333,15.1812666667,18.5364,54.3411,41.7304,20.0373333333
794.55,13.0383333333,59.9692,44.1596666667,55.8524666667,38.0584666667,14.6359333333,14.9309333333,18.2180666667,54.2149333333,41.2535333333,19.6866666667
794.86,12.9145333333,60.0060666666,43.9064,55.5514666667,37.5908666667,14.4055333333,14.2698,17.9421333333,54.2976,41.1154,18.9956666666
795.16,12.8252666667,60.2045333333,44.3804,56.1834666667,37.4226666667,13.9158,13.7051333333,17.4844,54.4331,41.2207333333,18.7422
795.47,12.2639333333,59.4133333333,43.2508666667,55.4292,36.7248,13.2598666667,13.2418,16.7246666667,53.1287,40.4216666667,18.0447333333
795.78,13.0058,59.63,43.6154,55.9114666667,36.9366,13.4305333333,13.4548666667,16.9608666667,53.2727333333,40.6368666667,18.3196666667
796.09,13.1140666667,58.8918666667,43.0696,55.0934,36.5156666667,13.0608666667,13.7186,16.9779333333,52.7465666667,40.6222,18.7377333333
796.40,13.1976,59.1090666667,43.056,55.233,36.6725333333,12.9736666667,13.7228,17.4158,53.2417333333,40.4483333333,18.9853333333
796.70,12.0733333333,58.0657333333,42.2006,53.99,35.5280666667,11.9314666667,12.4283333333,16.5336,52.4281666667,39.4499333333,17.6693333333
797.01,11.6504666667,57.8842666667,41.8963333333,53.7126,35.2710666667,11.8103333333,12.2251333333,16.3673333333,52.5305666667,39.4310666667,17.2564
797.32,11.5456666667,57.8894,41.7338666667,54.0869333333,34.7922666667,11.6054,12.2151333333,16.1375333333,52.3766666667,39.3005333333,17.0164666667
797.63,11.1276666667,58.4761333333,42.0461333333,54.4946666666,34.5376,11.4407333333,12.2149333333,15.92,52.7556333333,39.5577333333,16.4792666667
797.93,11.3215333333,58.7001333333,42.0304,54.5342,34.9243333333,11.9219333333,12.7268,16.5892,53.0609666667,40.0990666667,16.6016666667
798.24,10.813,58.5304666667,41.7323333334,54.5902,34.8906,11.6072666667,12.3514666667,16.2226,52.7393666667,39.6685333333,16.5666
798.55,10.8309333333,58.9068,41.7062666667,54.5466666667,35.2860666667,11.9303333333,12.5306666667,16.3223333333,52.8909666667,39.7914666667,16.6129333333
798.85,10.3037333333,59.736,42.5742,55.6832666667,35.5182,11.815,11.9074666667,16.0857333333,54.1585333333,40.1583333333,16.3366666667
799.16,9.26933333334,59.2794,42.4358,55.2151333333,35.2353333333,11.3714666667,11.9118666667,15.8694,54.2574666667,39.8198666667,15.9226666667
799.47,8.73706666667,59.7928666667,42.7122,55.7488666667,35.0448,11.4147333333,11.1386666667,15.5624666667,55.0310333333,39.4822666667,15.1415333333
799.78,8.9482,60.2558666667,43.3689333333,55.8919333333,35.167,11.8621333333,11.1799333333,15.6290666667,55.7000333333,40.2773333333,15.1458
800.08,9.49673333333,60.7732,44.1648,56.7978666667,35.7331333333,12.1736666667,11.4879333333,15.806,56.8490333333,41.1451333333,15.6382666667
800.39,9.46233333334,59.9128,43.9652,56.4124,35.4756,12.3456,11.2418666667,15.9839333333,56.2527333333,40.8133333333,15.8243333333
800.70,8.46873333333,60.2076,43.3074666667,56.0696666667,35.4244,11.791,9.97413333333,15.6322666667,55.9881,40.5784666667,15.2688
801.00,8.93386666667,60.8606,43.8310666667,56.85,36.0044,12.3606,10.0859333333,16.4758666667,56.5806333333,41.2272,16.5881333333
801.31,9.16759999999,61.6340666667,44.6796666667,57.6063333333,36.0261333334,12.4741333333,9.89633333333,16.1642,57.1921666667,41.2888666667,17.4683333333
801.62,9.43086666667,61.0994666667,44.7156666667,57.3829333333,35.9039333333,12.4586,10.0736,16.3066,57.0382333333,41.3318666667,16.9878666667
801.92,10.3411333333,61.5115333333,45.3488,57.5503333333,36.2946666667,13.6045333333,11.1549333333,17.3643333333,57.6898666667,42.1084666667,17.6433333333
802.23,11.5124666667,61.9048,45.9885333333,57.8818,37.1276666667,15.0706,12.7924666667,18.9791333333,58.0038333333,43.0706,19.4514666667
802.54,12.1468666667,62.1736,45.9548,58.1247333333,37.1374,15.5759333333,13.1038,19.3339333333,57.8531333333,43.2376666667,20.0154
802.84,13.3790666667,62.7442,46.5907333333,59.0119333333,38.3048666667,16.7922666667,14.3217333333,20.6613333333,58.2478666667,44.1199333333,20.9045333333
803.15,13.0241333333,61.1418,45.3996,58.0110666667,37.5838666667,16.8473333333,14.1732666667,20.1768666667,56.6519,42.7550666667,20.5597333334
803.46,13.3482,61.8584,46.0398666667,58.7464,38.208,17.5001333333,15.0886,21.0988666667,57.0611,43.3703333333,21.1872
803.76,13.6084666667,62.0957333333,46.0571333333,58.8331333333,38.2237333334,17.3690666667,15.3325333333,20.6317333333,57.1759,43.2924666667,21.1668
804.07,14.0058666667,61.8624666667,46.2379333333,58.4036,38.0857333333,17.2578,16.0975333333,20.3031333333,57.3539333333,43.2668666667,20.9608
804.38,14.4212666667,61.5918,45.8926,57.9190666667,37.6706,17.6268666667,16.3856666667,20.0072666667,57.0171333333,42.9354,20.8178
804.68,14.7971333333,61.1884,45.8768,57.8622,37.8116666667,18.0000666667,16.674,19.9783333333,56.9638666667,43.5723333333,20.3694666667
804.99,15.6476,62.1687333333,46.805,58.8791333333,38.5443333333,18.6318,17.4162666666,20.4658666667,58.0604666667,44.5852,21.6376
805.30,15.4658,62.0451333333,46.8849333333,59.0466,38.2387333333,17.6127333333,17.329,20.3128666667,57.5947,43.9810666667,21.4337333333
805.60,14.0592666667,60.5574,45.9040666667,57.5210666667,36.8536,15.9369333333,15.6656666667,19.2594666667,56.1349333333,42.5303333333,19.4426666667
805.91,13.3112666667,59.3840666667,45.0238666667,56.5383333333,36.0762666667,14.9615333333,14.7636,18.4673333333,55.1374666667,41.4815333333,18.4746
806.21,11.7044,59.0120666667,44.276,55.9050666667,34.7813333333,13.1069333333,13.7630666667,16.6214,54.687,40.5655333333,16.9458666667
806.52,11.8986666667,59.5473333333,44.5876,55.9723333333,34.7678666667,12.7578666667,13.9241333333,16.5784,55.2166,40.6827333333,16.5246666666
806.83,12.0519333333,59.0924666667,44.3174,54.897,34.5004666667,12.1432666667,13.7146666667,16.3082,54.3783333333,39.8627333333,16.476
807.13,12.6142,59.6906666667,45.0734,55.4756666667,35.3828666667,12.5831333333,14.4314666667,17.3858666667,55.4331666667,40.4176666667,16.8910666667
807.44,13.1605333333,60.2905333333,45.9992,56.4507333333,36.2543333333,13.2076666667,14.4797333333,18.6178666667,56.2348,41.2326,17.8248
807.74,13.1809333333,60.9547333333,46.8752666667,57.0156666667,37.0477333333,12.8037333333,14.7294,19.2298,56.9274666667,41.8289333333,17.9782666667
808.05,12.3658,60.3821333333,46.6178666667,56.3740666667,36.3820666667,11.9594666667,14.2765333333,19.1384,56.6625666666,40.7154666667,18.0407333334
808.35,12.1249333333,59.7405333333,46.3665333333,55.5067333333,36.2856,12.0276,13.8604666667,19.5052,56.0908666667,40.1865333333,17.8589333333
808.66,13.0197333333,60.2557333333,47.0710666667,56.1636,37.5411333333,13.0528666667,14.4884,20.1979333333,57.2978333333,41.3862,19.0262666666
808.97,13.6570666667,61.1456666667,47.5052,56.8202,38.0988666667,13.4744,15.1515333333,20.5645333334,58.3146666667,42.2830666667,19.8506666667
809.27,14.3973333334,61.5710666667,48.1628666667,57.2486666667,38.4953333333,14.2809333333,16.1179333333,21.1804666667,58.8984666667,43.2418666667,20.8395333333
809.58,15.4166666667,61.7166666667,48.8166666667,57.5666666667,39.175,15.2916666667,16.9666666667,22.0583333333,59.1166666667,44.125,22.1416666666
809.88,16.2095333333,61.6458,49.285,57.9801333333,39.817,16.3176666667,17.8222,22.7015333333,59.0940333333,44.7214666666,23.7987333333
810.19,15.9396,61.2274,48.8103333333,58.1420666667,39.2518,16.5446666667,17.1248666667,22.2194666667,59.2223333334,44.8927333333,23.7746666667
810.49,16.59,62.1004666667,49.6002,58.8690666667,39.3622666667,17.0237333333,17.2108666667,22.2364,59.4430333333,45.4762,24.4216666667
810.80,16.5825333333,61.0521333333,49.0826,57.7188666667,38.5184666667,16.9864,17.0875333333,21.6752,58.4553333333,44.6380666667,24.1414666667
811.10,16.73,60.5238666667,48.4916666667,57.4821333333,37.9046,17.0341333333,17.2625333333,21.2250666667,58.5804333333,44.2247333333,24.1402
811.41,17.2681333333,60.2506666667,48.0786666667,57.9114,37.9614666667,17.7192666667,17.8027333333,21.412,58.5505666667,44.2023333333,23.8597333333
811.71,16.7342,59.4852666667,47.2912,57.6708666667,37.3923333333,17.4766666667,17.5274,20.7764666667,58.2194,43.2236666667,23.1898666667
812.02,14.5415333333,58.7309333333,46.3014666667,56.5842,35.9756,15.8541333333,15.3150666667,18.8266,57.2446333333,41.5556666667,21.2080666667
812.32,15.5937333333,59.8152,47.5374666667,57.7572666667,37.0713333334,17.4316666667,16.5788,19.4459333334,57.7397,42.1371333333,22.1020666667
812.63,14.3766666667,60.5632,47.5715333334,58.3194666667,36.6481333333,16.7034,15.1707333333,18.1530666667,57.8256,41.3389333333,20.8586666667
812.93,14.6888666667,60.2950666667,47.4412666667,57.7962666667,36.8925333333,16.9296,15.2422,18.7274666667,57.8055666667,41.0327333333,20.9406
813.24,12.843,59.4154666667,46.1198,56.3414666666,35.7378,15.2476,13.3334,17.2370666667,56.7468333333,39.7358666667,18.9816
813.54,13.1616666667,59.9999333333,47.1531333334,57.1102666667,36.5188666667,15.4411333333,14.5159333333,17.7681333333,57.3437333333,39.8666666667,19.6758666667
813.85,12.5841333333,59.4811333333,46.6666666667,56.8010666667,36.2728666667,14.9088666667,14.2939333333,17.4928,57.0893666667,39.145,19.2315333333
814.15,11.0777333333,59.9202,46.5769333333,56.9561333333,35.8982,14.032,13.0240666667,16.9062666667,57.5699333333,39.0818,17.8841333333
814.46,10.8938,59.2592,46.0642,56.5530666667,35.9604,14.2222666667,12.5531333333,16.6419333333,56.3850333333,38.8346,17.7283333333
814.76,10.6646666667,59.6172666667,45.8005333333,56.8277333333,36.1732,13.5347333333,11.7019333333,16.3344666667,56.2791666667,39.2647333333,17.7745333333
815.07,10.9935333334,60.4338666667,46.2936,57.0145333333,36.4294666667,13.2624666667,12.123,16.2481333333,55.9406666667,40.2722,17.9727333333
815.37,14.3446666667,62.3466,48.1984,59.1555333333,39.1360666667,16.9563333333,15.8468666667,19.7644666667,57.8890333333,43.3579333333,20.8148666667
815.68,14.1666,61.1142666667,47.4708666667,58.9051333334,38.2268,16.1240666667,15.3004666667,19.1570666667,57.8004,42.7712,20.0872
815.98,16.5039333334,61.2366666667,48.3868,59.4142,39.5164666667,17.8427333333,17.6754666667,21.4041333334,58.8935666667,43.7843333333,21.6272
816.29,14.8506666667,60.3310666667,46.961,58.6023333333,38.1976666667,16.4966666667,16.0460666667,19.9815333333,57.4115333333,42.4093333333,19.7977333333
816.59,16.0529333333,61.8315333333,48.2326,60.1373333333,39.2034666667,17.4083333333,16.7582666667,21.1354666667,59.3772666667,43.6812666667,20.8426666667
816.89,16.6044,61.8716,47.9144,59.7325333333,39.4652666667,18.0303333333,16.8004,21.6043333334,59.0953,44.2689333334,20.5436
817.20,15.9649333333,61.6315333333,47.6140666667,59.3509333333,39.0086666667,17.6929333333,16.5439333333,21.2192666667,58.9387,44.1930666667,20.2456666666
817.50,17.825,62.2416666667,48.3333333333,60.3666666667,40.6083333333,19.025,18.2916666667,22.8583333333,59.6,45.2666666667,22.5416666667
817.81,17.9756,62.7642666667,48.6748666667,60.6504666667,41.1219333333,18.6749333333,18.4309333333,23.5610666667,60.0162333333,45.3008,22.5772
818.11,17.5404666667,63.0921333333,48.9915333333,60.522,41.0596666667,18.7187333333,18.0623333333,23.2264666667,60.1067333333,44.6658666667,22.4831333333
818.41,18.1244666667,63.8420666667,50.0988,61.2756,41.4122666667,19.5823333333,18.7852666667,23.8194,61.3667666667,44.9962666667,23.4396
818.72,17.3668,63.5327333333,49.8366666667,60.6674,40.5804,17.9614666667,17.5843333333,22.909,60.8232,43.9536,22.7566666667
819.02,15.6307333333,62.5504,48.7042666666,59.0632666667,39.4735333333,16.3282,16.3829333333,21.6273333333,59.8118666667,42.8170666667,22.0445333333
819.33,14.3169333333,62.1039333334,47.9552,58.3505333333,38.724,15.5742666667,15.7548,20.5414,58.7177,42.5645333333,21.5436666667
819.63,14.6308666667,62.3941333333,48.0348,58.5994666667,39.0336666667,16.1619333333,16.2866666666,20.657,59.6145666667,42.9643333333,22.1768666667
819.93,14.6929333333,61.9806,47.3512,58.2415333333,38.7672,16.1251333333,16.4514666667,20.2357333333,58.7330333333,42.8506666667,21.7132
820.24,14.2514666667,61.7905333333,46.998,58.179,38.3047333333,15.7182666667,16.1676,19.6458,58.6419333333,42.4458,21.3599333333
820.54,13.7464,62.1432666667,46.9627333333,58.3055333333,38.3023333333,15.0567333333,15.6879333333,19.1284666667,58.6308,42.4618666667,20.6536
820.85,12.9692,61.6217333333,46.3277333333,57.7841333333,37.7114666667,14.353,15.0,18.3193333333,58.0741666667,41.7591333333,19.5518
821.15,12.9173333333,61.5844666667,46.4063333333,57.8824,37.6925333333,14.4139333333,15.0056,18.1818,57.9482,41.8328,19.3722
821.45,13.054,61.4570666667,46.4302666667,57.7692,37.7369333333,14.5131333333,15.0269333333,18.3666,57.7177333333,41.8526666667,19.3486666667
821.76,12.915,61.1884,46.1214,57.5176,37.7504,14.3126,14.8870666667,18.3289333333,57.3752,41.7747333333,19.1752666667
822.06,12.8138,61.0227333333,45.8408,57.3328666667,37.6794,14.3141333333,14.7973333333,18.1952,57.1022666667,41.7864666667,19.0338666667
822.36,13.1176,61.1484666667,45.8783333334,57.4768,37.8908666667,14.4297333333,14.8647333333,18.3278,57.0451333333,42.0308,18.9942666667
822.67,13.4286,61.4449333334,45.9934666667,57.8104666667,38.2272,14.6029333333,15.0077333333,18.5772666667,57.3364333333,42.3697333333,19.2588
822.97,13.5506666667,61.4902,46.1472,57.8275333333,38.3282666667,14.7131333333,15.0814666667,18.7406,57.2037666667,42.4746,19.3720666667
823.27,13.5262,61.3508,46.2077333333,57.7244,38.3815333333,14.8579333333,15.1445333333,18.9013333333,57.1499333333,42.4372,19.4750666667
823.58,13.4427333333,61.0956666667,46.0478,57.4502,38.2984,14.7020666667,15.0386666667,18.9462,56.8460666667,42.2824,19.3356666667
823.88,13.6988,60.7524,45.8602,57.389,38.3386,14.8651333333,15.2172,19.1431333333,56.6126333333,42.3073333333,19.5282
824.18,14.0229333333,61.0503333333,46.1279333333,57.6436,38.6416,15.1028,15.5786,19.6142,56.8626666667,42.7778,19.9392666667
824.49,14.0229333333,60.7582666667,45.8556,57.2188,38.5224,15.1478,15.5234,19.5922666667,56.4924666667,42.6781333333,19.8672
824.79,14.1654,60.4672,45.5146,56.8067333333,38.4358,15.3172,15.7872,19.645,56.0744,42.7011333333,20.08
825.09,14.1181333333,60.4923333333,45.4336,56.8936666667,38.3047333333,15.1736666667,15.5974666667,19.527,56.2456,42.6194666667,20.0438
825.39,13.822,60.237,45.2502,56.778,37.9572,14.8168666667,15.2796666667,19.2039333333,55.9964333333,42.3002666667,19.8096666667
825.70,14.2936,60.3646666667,45.4848,57.0525333333,38.1981333333,15.3874666667,15.7855333333,19.611,56.3234,42.6284,20.3525333333
826.00,14.0355333333,59.6752,45.1508666667,56.2443333334,37.5992666667,15.2388666667,15.6225333333,19.301,55.6565,42.0293333333,20.0092666667
826.30,13.6947333333,59.5284666667,44.894,56.2816,37.3692,15.1312,15.5744,19.1323333333,55.5335,41.911,19.5882666667
826.61,13.4933333333,59.8751333333,44.9233333333,56.5162666667,37.3065333333,14.7697333333,15.2334,18.8867333333,55.6479,41.9770666667,19.4592666667
826.91,13.7349333333,60.1588,45.1248,56.9711333333,37.6320666667,15.0146,15.4258666667,18.9181333333,56.1355,42.151,19.7084
827.21,13.651,60.321,45.1433333334,56.8518,37.6675333333,15.1581333333,15.4954666667,18.9352666667,56.1507333333,42.1163333333,19.7118
