wavelength,Back_PooWhif,Belly_PooWhif,Breast_PooWhif,Crissum_PooWhif,Crown_PooWhif,DorTail_PooWhif,Patch10_PooWhif,Patch11_PooWhif,Patch12_PooWhif,Rump_PooWhif,Throat_PooWhif,WingTip_PooWhif
569.43,12.1283333333,49.5958,10.9086666667,32.1862666667,12.7567333333,9.6404,29.8826666667,8.93353333333,32.8675333333,14.3199333333,17.4727333333,13.2558666667
569.77,12.1246666667,49.6586666666,10.9434666667,32.2587333333,12.7968,9.63973333333,29.9157333333,8.91659999999,32.9035333333,14.2988,17.4993333333,13.2484666667
570.11,12.2134,49.6980666667,11.0357333333,32.3281333333,12.8929333333,9.71446666667,29.9448666667,8.98440000001,32.9525666667,14.3522666667,17.5700666667,13.3237333333
570.45,12.2129,49.6476,11.0438666667,32.3323333333,12.887,9.75056666666,29.9090666667,9.0076,32.9196666667,14.3388,17.6022666667,13.3269
570.79,12.2041666667,49.6168666667,11.0758,32.3335333333,12.8726,9.77943333333,29.9190666667,8.99620000001,32.9110333333,14.3248666667,17.6033333333,13.3206333333
571.13,12.0955333333,49.4790666667,11.0254,32.2404,12.778,9.70803333333,29.8221333333,8.92093333335,32.7956333333,14.2296666667,17.5506666666,13.2404666667
571.47,12.0725,49.4485333333,11.0482666667,32.2455333333,12.7696666667,9.6934,29.7858,8.91953333333,32.7627333333,14.2325333333,17.5404,13.2124666667
571.81,12.0570333333,49.5059333333,11.0596666666,32.2478,12.7254,9.6523,29.7729333333,8.89646666666,32.7536333333,14.2074,17.5316666667,13.2014333333
572.15,12.0945,49.4350666667,11.078,32.2366666667,12.7293333333,9.7013,29.7676666667,8.93586666667,32.7127,14.2038,17.5566666667,13.2247333333
572.49,12.0812333333,49.3754666667,11.0872666667,32.1995333333,12.6966,9.68653333334,29.7326,8.92246666667,32.6306333333,14.1557333333,17.5311333333,13.1845666667
572.83,12.1122333333,49.4352,11.1176666667,32.2545333333,12.6956,9.72543333334,29.7583333333,8.94926666668,32.6859666667,14.1807333333,17.5655333333,13.2169
573.17,12.1361,49.4749333333,11.1286,32.2856666667,12.7193333334,9.75853333334,29.7824666667,8.99206666667,32.7138333333,14.2162666667,17.5998666667,13.2491333333
573.51,12.1097666667,49.4156666667,11.1399333333,32.2564666667,12.7026666667,9.75703333334,29.7244,8.99526666666,32.6617666667,14.1781333333,17.5948666667,13.2488
573.85,12.0804333333,49.4571333333,11.1288666667,32.2763333333,12.6608666667,9.71730000001,29.7124,8.99220000001,32.6791666667,14.154,17.6114666667,13.242
574.19,12.1391333333,49.5031333333,11.2163333333,32.3484666667,12.7186,9.76183333334,29.7810666667,9.04306666666,32.7190666667,14.2405333333,17.6768,13.3118
574.53,12.1274,49.4968,11.236,32.3509333333,12.6930666667,9.73696666667,29.763,9.059,32.7063,14.2316,17.6774,13.3127
574.87,12.2192,49.6374666667,11.309,32.4677333333,12.7530666667,9.80160000001,29.878,9.1194,32.8023666667,14.3166,17.7709333333,13.3913333333
575.21,12.2495,49.6934666667,11.3682,32.5257333333,12.7896,9.83196666668,29.9397333333,9.16253333333,32.8598333333,14.3349333333,17.8170666667,13.4494333333
575.55,12.2191,49.6447333333,11.336,32.5230666667,12.7930666667,9.801,29.912,9.13813333334,32.8053,14.3015333333,17.8057333333,13.4424
575.89,12.1983666667,49.7279333333,11.3813333333,32.6184,12.8272,9.7828,29.9548666667,9.13653333334,32.8472,14.2941333333,17.8222,13.4413333333
576.22,12.2823333333,49.7923333333,11.4869333333,32.7064666667,12.9349333333,9.88163333332,30.015,9.2468,32.9304666667,14.4044,17.9354666667,13.5303333333
576.56,12.2872666667,49.7647333333,11.515,32.7072,12.9696,9.89833333334,30.0022,9.2526,32.8985,14.4064,17.9628666667,13.5314333333
576.90,12.3037333333,49.7884666667,11.6036,32.7684666667,12.9875333333,9.94386666667,30.0446666667,9.29026666667,32.9288666667,14.4419333333,18.0165333333,13.5746666667
577.24,12.3359666667,49.8698666667,11.6532666667,32.8474,13.0011333333,9.97553333333,30.1213333333,9.30606666668,32.9671666667,14.4998,18.075,13.5948333333
577.58,12.327,49.8316666667,11.6553333333,32.8253333333,12.9898,9.96276666665,30.1212666667,9.29373333335,32.9057333333,14.4928,18.0574666667,13.5907333333
577.92,12.2635333333,49.8205333333,11.6482,32.8059333333,12.9312,9.91139999999,30.0906,9.21293333332,32.8529666667,14.4316,18.0225333333,13.5088
578.26,12.3151666667,49.8656666666,11.7027333333,32.8930666667,12.9893333333,9.91976666667,30.1191333333,9.22779999999,32.8883333333,14.4557333333,18.0970666667,13.5384666667
578.60,12.3393666667,49.9197333333,11.7651333333,32.9748666667,13.0526666667,9.94776666667,30.1542666667,9.24433333333,32.9126,14.4738666667,18.1614,13.5684666667
578.94,12.2785666666,49.9591333333,11.717,32.9628,12.9704,9.87946666667,30.1268,9.15400000001,32.8518333333,14.4194666667,18.1394666667,13.5060666667
579.28,12.3528333333,50.0581333334,11.8546,33.1098666667,13.037,9.98270000001,30.253,9.2358,32.9804,14.5231333333,18.279,13.5882666667
579.61,12.3373666667,50.0851333333,11.8289333333,33.0884666667,13.0106,9.94936666667,30.2404,9.21139999999,32.9832333333,14.5202,18.2941333333,13.5660666667
579.95,12.2343333333,50.1536,11.7532666667,33.1151333333,12.9074666667,9.84176666667,30.26,9.10313333333,32.9490333333,14.4345333334,18.2376,13.5155
580.29,12.2264666667,50.193,11.7838,33.1991333333,12.8949333334,9.81773333334,30.2758,9.09266666668,32.9764333333,14.4424,18.2675333333,13.5363333333
580.63,12.2326666667,50.1635333333,11.8008666667,33.2096,12.9209333333,9.79926666666,30.2235333333,9.07440000001,32.9420666667,14.4190666667,18.2888,13.5166
580.97,12.1991333333,50.1585333333,11.7210666667,33.2102666667,12.8828,9.75033333333,30.1785333333,9.03060000001,32.9547,14.3698666667,18.2594666667,13.4826333333
581.31,12.2157666667,50.1566,11.7760666667,33.2598,12.8909333333,9.78633333334,30.1784,9.03293333332,32.9776333333,14.4047333333,18.3059333334,13.5031666667
581.65,12.2512,50.2077333333,11.8082,33.3093333333,12.9097333333,9.80360000001,30.2176666667,9.04466666667,33.0007,14.3915333334,18.3385333333,13.5504666667
581.98,12.3551333333,50.3444666667,11.9403333333,33.4238666667,13.0239333333,9.9331,30.3963333333,9.1572,33.1186666667,14.5172,18.4513333333,13.6661
582.32,12.4127666667,50.3453333333,12.0136666667,33.4819333333,13.05,10.0004,30.4426666667,9.26253333334,33.1711333333,14.6142,18.4896,13.7389333333
582.66,12.4675666667,50.2779333333,12.076,33.5253333333,13.0988666667,10.0505333333,30.4726,9.30993333333,33.1827333333,14.6855333333,18.5279333333,13.8010666667
583.00,12.5277666667,50.2992666667,12.1810666667,33.5718666667,13.1490666667,10.1089,30.4778666667,9.39233333333,33.2129333333,14.7128,18.5693333333,13.8392666667
583.34,12.6033,50.3378,12.2978666667,33.6366,13.2024,10.2040666667,30.5570666667,9.47579999999,33.2163,14.7685333333,18.6111333333,13.9237333333
583.68,12.6412,50.3014666667,12.3972666667,33.6253333333,13.2398666667,10.2444333333,30.549,9.53553333333,33.2174,14.7617333333,18.6462666667,13.9352333333
584.01,12.5797666667,50.1806666667,12.3727333334,33.5633333333,13.1703333333,10.1831333333,30.4838666667,9.49559999999,33.1313,14.6919333334,18.5866666666,13.8586666667
584.35,12.6434,50.2539333333,12.4408666667,33.6475333333,13.1898,10.233,30.5641333333,9.52873333334,33.2081,14.7321333333,18.6548666667,13.9448666667
584.69,12.7499,50.2876,12.6502,33.7506666667,13.2939333333,10.3546,30.677,9.64673333335,33.2565,14.8669333333,18.7597333333,14.0684333333
585.03,12.6851,50.2586,12.6594,33.7584,13.2836666667,10.3004,30.6759333333,9.61413333333,33.1636333333,14.8026666667,18.7288,14.0533
585.37,12.7239,50.3033333333,12.7643333333,33.8120666667,13.3486,10.3180666667,30.7250666667,9.69366666666,33.2229666667,14.8806,18.8281333333,14.1078
585.70,12.6279666666,50.2466,12.7326666667,33.7394,13.2717333333,10.2499666667,30.6154666667,9.64113333335,33.1131,14.7965333333,18.7696666667,14.0434666667
586.04,12.5685666667,50.1464,12.6797333334,33.6553333334,13.1899333333,10.1953,30.5200666667,9.56160000001,33.0061,14.6884,18.7228666667,13.9406333333
586.38,12.5967666667,50.1832666667,12.7477333333,33.7128,13.2168,10.1985,30.5722666667,9.63873333334,33.0161333333,14.7375333333,18.7918666667,13.9685666667
586.72,12.6529666667,50.2232666667,12.7874666667,33.7616666667,13.2762,10.2636333333,30.6438666667,9.67006666667,33.0283333333,14.8048,18.8512,14.0512333333
587.06,12.5914,50.2387333333,12.7412666667,33.7394666667,13.2127333333,10.2134333333,30.5892666667,9.59333333333,32.9632333333,14.7819333333,18.8314666667,13.9673
587.39,12.6581333333,50.2781333333,12.767,33.8456666667,13.2502,10.2832333333,30.6224,9.6084,33.0317666667,14.8316666667,18.9119333333,14.0204
587.73,12.6465,50.3364,12.7632,33.8621333333,13.2670666667,10.3230333333,30.6098666667,9.58086666665,33.0653333333,14.8174,18.9545333333,14.0408
588.07,12.5431666667,50.2212666667,12.6783333333,33.7773333333,13.1817333334,10.2334666667,30.5490666667,9.50366666668,32.9405666667,14.7564,18.8673333333,13.9177666667
588.41,12.4568,50.2068,12.6067333333,33.703,13.1322,10.1628333333,30.5156,9.44166666667,32.8578333334,14.6917333333,18.8047333334,13.8559333333
588.74,12.4770666667,50.2004,12.5935333333,33.7096,13.0944666667,10.1631333333,30.4845333333,9.40086666667,32.9079,14.6915333333,18.8142,13.7884666667
589.08,12.4546333333,50.2537333333,12.5792,33.7663333333,13.0854666666,10.1806333333,30.5198,9.37433333333,32.9442333333,14.6734,18.7982,13.7703
589.42,12.4300666666,50.2300666666,12.5810666666,33.7824666667,13.0644,10.1211666667,30.4932666667,9.30806666667,32.9409,14.6208,18.7899333333,13.7800666667
589.76,12.4488333333,50.3022,12.6518666667,33.817,13.0876,10.1285,30.5544666667,9.2874,32.9798333333,14.6484666667,18.8426666667,13.8388
590.09,12.4250666667,50.3066666667,12.657,33.8133333333,13.0722666667,10.1620333333,30.4931333333,9.24773333333,32.9745666667,14.6038,18.8296666667,13.8485
590.43,12.2939333333,50.2477333333,12.5584,33.7299333333,12.9339333333,10.0143666667,30.3595333333,9.12739999999,32.8951666667,14.4639333333,18.7264666666,13.7402333333
590.77,12.3255666667,50.1938666667,12.61,33.7782666667,12.9699333333,10.0277,30.3688,9.17633333333,32.9242333333,14.4596,18.8062666667,13.7853666667
591.11,12.1591,50.1376,12.5190666667,33.6718,12.8002,9.86256666666,30.2520666667,9.03073333333,32.7285666667,14.3424666667,18.6382,13.6426
591.44,12.2364,50.2212,12.6128666667,33.7582666667,12.8440666667,9.91663333333,30.3396666667,9.11680000001,32.7266,14.4402666667,18.674,13.7136
591.78,12.2062666667,50.2936666667,12.6200666667,33.7821333333,12.809,9.88513333333,30.3102666667,9.10786666667,32.7418666667,14.391,18.6669333333,13.7092666667
592.12,12.2316333333,50.3320666667,12.6822666667,33.8306666667,12.813,9.87666666667,30.3424666667,9.11913333332,32.8184666667,14.3871333333,18.7129333333,13.7489
592.46,12.3655333333,50.5178666667,12.8336,33.9997333333,12.9725333333,10.0139333333,30.5058666667,9.28739999999,32.9585666667,14.5120666667,18.8857333333,13.9488333333
592.79,12.3677666667,50.4227333333,12.8533333333,33.9455333333,12.9701333333,10.0185666667,30.4049333333,9.31819999999,32.9171,14.4778666667,18.8984,13.9777333333
593.13,12.4391333333,50.5099333334,12.9300666666,34.0748666667,13.0301333333,10.1080333333,30.5264,9.40159999999,32.9916333333,14.5824666667,18.9835333333,14.0506
593.47,12.3586,50.4418666667,12.8746,34.0464666666,12.9683333333,10.0375333333,30.422,9.33493333332,32.8983,14.5023333333,18.8831333333,13.9767666667
593.80,12.3088666667,50.3839333333,12.8319333333,34.0325333333,12.9319333333,10.0127333333,30.3865333333,9.29493333333,32.8519,14.4490666667,18.8435333333,13.9157333333
594.14,12.2967333333,50.2804,12.8794,34.0102,12.9346,10.0135666667,30.3698,9.2682,32.7787333333,14.4392666666,18.8392666667,13.8861666667
594.48,12.2426333333,50.2952,12.8681333333,34.0055333333,12.8704666667,9.97323333333,30.3372,9.20380000001,32.7811,14.3972666666,18.7848,13.8313666667
594.81,12.3671666667,50.3405333333,12.9908666667,34.1257333333,13.0186666667,10.1090666667,30.4492,9.32306666665,32.9082666667,14.4836666667,18.9254,13.9483333333
595.15,12.3197333333,50.2868,12.933,34.1443333333,12.9952666667,10.0653333333,30.4302666667,9.28553333333,32.9050333333,14.4406666667,18.9751333333,13.9125333333
595.49,12.4642333333,50.3519333334,13.0778666667,34.2751333333,13.1421333333,10.2062333333,30.5612666667,9.39886666668,33.0021333333,14.5703333333,19.1194666667,14.0709333333
595.82,12.5198333333,50.3215333333,13.097,34.2942666667,13.1604,10.2816666667,30.544,9.41793333333,32.9723666667,14.5842666667,19.1500666667,14.085
596.16,12.4089,50.1934666667,13.0188666667,34.1794666667,13.0119333333,10.1681,30.4047333333,9.2778,32.8257,14.4745333333,19.0337333333,13.9478333333
596.50,12.3558333333,50.1631333334,12.992,34.1672666667,12.9552666667,10.1264666667,30.4017333333,9.20186666667,32.7551,14.4442,18.9787333333,13.9080333333
596.83,12.3994666667,50.1714666667,13.0458666667,34.1886666667,12.9781333333,10.1669,30.4051333333,9.235,32.8107,14.4844666667,19.0475333333,13.933
597.17,12.4601333334,50.2088,13.1190666667,34.2485333333,13.0337333333,10.2442666667,30.4651333333,9.32226666667,32.8706333333,14.5387333333,19.1526,13.9807666667
597.51,12.5354,50.236,13.1980666667,34.268,13.0662,10.2813,30.5039333333,9.34366666667,32.8753333333,14.5996,19.2098,14.0268333333
597.84,12.5897,50.3187333333,13.2413333333,34.3319333333,13.1155333333,10.3305,30.5528,9.41953333332,32.9478666667,14.6678666667,19.2914,14.1004333333
598.18,12.6501666666,50.3264666667,13.2997333333,34.3588666667,13.1438666667,10.3748,30.6059333333,9.47353333334,32.9497333333,14.7116666667,19.3613333333,14.1654333333
598.52,12.6053,50.2769333334,13.303,34.2799333333,13.0579333333,10.3448,30.5677333333,9.41246666667,32.8661333333,14.6892,19.3344666667,14.1330333333
598.85,12.6509333333,50.3923333333,13.4112666667,34.3549333333,13.1047333333,10.3822333333,30.6193333333,9.43593333334,32.9129333333,14.7258666667,19.3752666667,14.1901
599.19,12.5287333333,50.3142,13.3146,34.2639333333,12.9641333333,10.2586333333,30.5024666666,9.30746666666,32.8005,14.5934,19.3015333333,14.0286333333
599.53,12.4623666667,50.3762,13.3226666666,34.3100666667,12.9211333333,10.1674333333,30.5187333333,9.27699999999,32.8073666667,14.562,19.2970666667,13.9875666667
599.86,12.5053666667,50.4362666667,13.4229333334,34.4013333333,13.0123333333,10.2530333333,30.6094666667,9.33546666667,32.8697333333,14.6317333333,19.3987333333,14.0737
600.20,12.6089666667,50.4932666666,13.4814,34.4930666667,13.1008,10.3179333333,30.6466,9.42186666668,32.9285,14.7042,19.5038666667,14.1122666667
600.53,12.5633333333,50.4477333333,13.4434,34.4784,13.073,10.3051666667,30.569,9.39566666666,32.8682333333,14.6456,19.4778,14.0508333333
600.87,12.5458666667,50.4142,13.4968666667,34.4640666667,13.0871333333,10.3002666667,30.6018,9.39366666666,32.8425333333,14.6530666667,19.4892666667,14.0641333333
601.21,12.4850666667,50.4347333334,13.4804666667,34.4743333333,13.0448666667,10.2250666667,30.5858,9.36546666667,32.8429666667,14.5712,19.4514666667,14.0042
601.54,12.5111333333,50.4308,13.5486666667,34.5292,13.0788666667,10.2572666667,30.613,9.39593333333,32.867,14.5792,19.4965333333,14.0307666667
601.88,12.5814,50.5003333334,13.6532,34.6430666667,13.1673333333,10.3490333333,30.7028,9.47206666667,32.9339,14.6855333333,19.5974666667,14.1203666667
602.21,12.6737,50.6752666667,13.763,34.8334666667,13.3215333333,10.4280666667,30.7930666667,9.58799999999,33.134,14.8094,19.7601333333,14.2302
602.55,12.6918,50.6096666667,13.8106,34.7976,13.3259333333,10.4753333333,30.8053333334,9.63353333334,33.1344333333,14.8079333333,19.7804,14.2694666667
602.88,12.7882666667,50.6148,13.9781333334,34.8771333333,13.4314666667,10.6293666667,30.8540666667,9.73746666666,33.2231666667,14.9249333333,19.8972666667,14.4114666667
603.22,12.8280333333,50.5590666667,14.0181333333,34.8954,13.4696,10.7039666667,30.8162,9.76126666667,33.2136666667,14.9398,19.9547333333,14.4465666667
603.56,12.8704,50.5269333333,14.0908666667,34.9328,13.5246,10.7656666667,30.821,9.85146666668,33.25,14.9845333333,19.9976666667,14.5051333333
603.89,12.8594333333,50.5978666667,14.1372,34.9892,13.5263333333,10.7606666667,30.8508,9.84326666666,33.3212666667,14.9646,20.0231333333,14.5295
604.23,12.8258,50.6081333333,14.1532,34.9797333333,13.4841333333,10.7323,30.8503333333,9.78739999999,33.276,14.9332,20.0205333333,14.5280666667
604.56,12.8149,50.6327333333,14.1566666667,35.0222666667,13.4575333333,10.7367666667,30.8184666667,9.76746666666,33.2744333333,14.9189333333,20.0318,14.5075
604.90,12.8573333334,50.7056,14.2419333333,35.1080666667,13.5079333333,10.7885333333,30.8805333333,9.82793333334,33.3232,14.9848666667,20.1171333333,14.6006333333
605.23,12.8567,50.7498,14.2668666667,35.1550666667,13.5165333334,10.8119666667,30.9070666667,9.82253333333,33.3353,14.9848,20.1547333334,14.5948
605.57,12.8117333333,50.66,14.2189333333,35.1297333333,13.4924,10.8042,30.8399333333,9.78653333334,33.301,14.9230666667,20.1435333333,14.5446333333
605.90,12.8336333333,50.6138666667,14.2617333333,35.0994666667,13.4852666667,10.8165666667,30.8531333334,9.80486666666,33.2736666667,14.9121333333,20.1505333333,14.5271666667
606.24,12.9017,50.7653333333,14.3710666667,35.2745333334,13.5748,10.8730333333,30.9672,9.85560000001,33.3839333333,14.9714,20.2536666667,14.6105
606.58,12.8797,50.8213333333,14.3639333333,35.3150666667,13.5736,10.8132,31.0226666666,9.83253333334,33.3773,14.9516666667,20.2476,14.6064
606.91,12.8353666667,50.887,14.3811333333,35.3871333333,13.581,10.7810666667,31.0720666667,9.79359999999,33.4261666667,14.951,20.275,14.6257333333
607.25,12.8047666667,50.9503333333,14.3528,35.4229333333,13.5051333333,10.7108333333,31.1232666667,9.72839999999,33.4196,14.9245333333,20.2762,14.5823333333
607.58,12.8390666667,50.9080666667,14.4235333333,35.4138,13.5108666667,10.7747,31.1383333333,9.77979999999,33.3680666667,14.9932,20.3430666667,14.6083333333
607.92,12.8306333333,50.9124666667,14.4507333333,35.4428666667,13.5288,10.7540666667,31.1558666667,9.81553333333,33.3823666667,15.0082,20.3547333333,14.6123
608.25,12.8261666667,50.8708666667,14.4524666667,35.4397333333,13.5312666667,10.7684333333,31.1686666667,9.82753333333,33.3894,15.0088666667,20.3894666667,14.6387333333
608.59,12.814,50.7681333333,14.4376,35.4403333333,13.5227333333,10.7869333333,31.1551333333,9.82726666665,33.3298666667,15.0096,20.4182666667,14.6218666667
608.92,12.8073666667,50.6647333333,14.4244,35.3655333333,13.4794666667,10.7577666667,31.0632666667,9.81760000001,33.2527,14.9986666667,20.4064,14.6241
609.26,12.7530666667,50.5704666667,14.4342666667,35.2706666667,13.423,10.6690333333,30.9622666667,9.77166666667,33.1490333333,14.9531333333,20.3483333333,14.5791
609.59,12.6483333333,50.4514,14.3611333333,35.2143333333,13.3614,10.6277333333,30.8562,9.69033333333,33.0091,14.8828666667,20.3,14.5577666667
609.93,12.5740666667,50.2790666667,14.2697333333,35.0724,13.2799333333,10.5829666667,30.721,9.65006666665,32.8587333333,14.8492666667,20.2322666667,14.4764666667
610.26,12.5279,50.2054,14.2750666667,35.0268,13.2373333333,10.5646333333,30.6512,9.63639999999,32.765,14.8424,20.2148666667,14.4310333333
610.60,12.6019,50.207,14.3422666667,35.002,13.2709333333,10.6132333333,30.648,9.7212,32.7545,14.8814666667,20.2669333333,14.4499666667
