wavelength,Back_DigCaef,Belly_DigCaef,Breast_DigCaef,Crissum_DigCaef,Crown_DigCaef,DorTail_DigCaef,Rump_DigCaef,Throat_DigCaef,WingTip_DigCaef
403.95,9.82633333332,26.5589166666,19.3513333333,22.2365833333,9.68041666665,5.90133333333,10.0910833333,17.3385,8.56183333333
404.31,9.84516666668,26.5863333333,19.4005833333,22.28375,9.73941666667,5.91308333333,10.1200833333,17.35225,8.58966666666
404.67,9.88599999999,26.60775,19.422,22.3075,9.76066666667,5.91975,10.1658333334,17.3735833333,8.62358333333
405.03,9.94449999999,26.6549166667,19.483,22.3831666667,9.85516666668,6.00891666667,10.2745833333,17.4176666667,8.69608333334
405.39,9.96399999999,26.6750833333,19.5186666666,22.4233333333,9.87866666666,6.02458333333,10.3108333333,17.4604166667,8.7275
405.75,9.98183333334,26.7263333333,19.5634166667,22.4473333333,9.89983333334,6.03266666666,10.31425,17.5206666667,8.732
406.11,9.95766666666,26.7338333333,19.537,22.4566666667,9.89991666667,6.01216666667,10.3069166667,17.4945,8.70175
406.47,10.0115833333,26.7700833333,19.5615,22.5371666667,9.92941666668,6.04358333333,10.3629166667,17.5195,8.74016666667
406.83,9.98716666666,26.7480833333,19.5244166667,22.5285833333,9.91691666668,6.03541666667,10.3336666667,17.5245833333,8.73466666667
407.19,10.0203333334,26.7721666667,19.54925,22.5490833333,9.97225000001,6.081,10.4,17.5456666667,8.76158333333
407.55,10.049,26.7965833334,19.60375,22.5966666667,9.99191666667,6.10433333333,10.4255833333,17.5999166666,8.79516666667
407.90,10.0386666667,26.7708333333,19.5348333333,22.5928333333,9.98466666667,6.09941666667,10.424,17.5535833333,8.80158333333
408.26,10.06425,26.8218333333,19.5698333333,22.6251666667,9.99025,6.10766666667,10.4496666667,17.5849166667,8.80075
408.62,10.0343333333,26.8065833333,19.5126666667,22.60825,9.96183333332,6.06783333333,10.3724166667,17.5785833334,8.75858333334
408.98,10.0393333333,26.8421666667,19.533,22.6584166667,9.95449999999,6.05291666667,10.3609166667,17.6225833334,8.7735
409.34,10.0711666667,26.9240833333,19.5374166667,22.7131666667,9.96699999999,6.10208333333,10.3723333333,17.6600833333,8.80391666667
409.70,10.05725,26.93225,19.554,22.7273333333,9.93783333333,6.08666666666,10.3534166667,17.6335,8.81316666666
410.06,10.1196666667,26.9865,19.6270833334,22.7978333333,9.98416666665,6.124,10.3728333334,17.6889166667,8.85608333334
410.42,10.1036666667,26.98925,19.6535,22.7933333333,9.98066666665,6.11233333334,10.3616666667,17.69075,8.84091666667
410.77,10.124,26.9710833333,19.6735,22.8030833333,9.97533333333,6.09683333333,10.3381666667,17.69025,8.81333333333
411.13,10.0960833333,26.984,19.6743333333,22.7868333333,9.9495,6.1015,10.2780833333,17.6879166667,8.77741666666
411.49,10.04725,27.0363333334,19.66975,22.7820833333,9.9315,6.06975,10.2546666666,17.67725,8.7315
411.85,10.0741666667,27.0555,19.719,22.81075,9.93366666668,6.08758333333,10.2824166667,17.7128333333,8.71841666667
412.21,10.0526666667,27.0314166667,19.6903333334,22.7994166667,9.92049999999,6.078,10.2454166667,17.70175,8.699
412.57,10.0988333333,27.1320833333,19.7674166667,22.84675,9.97225000001,6.12566666667,10.30925,17.7559166666,8.74158333333
412.92,10.1119166667,27.1271666666,19.7948333333,22.86725,9.96774999998,6.12808333333,10.3203333333,17.7713333334,8.73716666667
413.28,10.077,27.11575,19.82775,22.8293333334,9.9695,6.09766666667,10.2966666667,17.76025,8.71966666667
413.64,10.0766666667,27.10825,19.7930833333,22.8443333333,9.95983333333,6.09158333333,10.3021666667,17.76525,8.70383333333
414.00,10.06,27.1035833333,19.7795,22.816,9.94508333333,6.07633333333,10.3005833333,17.74125,8.70658333333
414.36,10.0206666667,27.1190833333,19.746,22.79475,9.89891666667,6.02783333333,10.2645,17.7198333333,8.68375
414.72,10.0405,27.16875,19.7960833333,22.8713333333,9.935,6.06991666667,10.3311666667,17.753,8.73683333333
415.07,10.0763333334,27.1983333333,19.83625,22.9021666667,9.95458333332,6.06141666667,10.37525,17.79725,8.76491666667
415.43,10.0930833333,27.1740833333,19.8283333333,22.8984166667,9.95808333332,6.09075,10.376,17.7985,8.77266666667
415.79,10.0574166667,27.1830833333,19.8325,22.87375,9.94541666665,6.0635,10.35575,17.7738333333,8.77333333333
416.15,10.1255,27.2753333333,19.9085833333,22.9514166667,10.0158333333,6.11075,10.4150833333,17.8573333333,8.82816666667
416.51,10.1076666667,27.2674166667,19.9109166666,22.9150833333,9.99900000001,6.10441666667,10.39675,17.8488333333,8.81433333333
416.86,10.1501666667,27.3224166667,19.9484166667,22.9203333333,10.046,6.13358333333,10.4310833333,17.8714166666,8.82991666666
417.22,10.1969166667,27.3235833333,19.9710833333,22.94675,10.0954166667,6.17675,10.5063333333,17.93075,8.88566666667
417.58,10.2589166666,27.3690833333,20.0505,23.0158333333,10.158,6.24091666667,10.5481666667,18.01525,8.95133333334
417.94,10.2541666667,27.3751666666,20.0471666667,23.0358333333,10.1478333333,6.24316666667,10.5644166667,18.0376666667,8.95266666668
418.29,10.2703333333,27.3806666667,20.0801666667,23.0648333333,10.1815833333,6.27125,10.57225,18.0768333333,8.97283333334
418.65,10.277,27.406,20.0829166667,23.0826666667,10.1931666667,6.28475,10.587,18.075,8.98341666667
419.01,10.2715833333,27.411,20.0853333333,23.1031666667,10.2106666667,6.2965,10.5933333333,18.0764166667,8.99400000001
419.37,10.2934166667,27.4330833333,20.1261666667,23.1260833333,10.2155,6.32041666667,10.6070833333,18.0930833333,9.00983333333
419.73,10.302,27.4601666667,20.1465833333,23.1496666667,10.2343333333,6.33425,10.6096666667,18.11525,9.02133333332
420.08,10.2571666667,27.4228333333,20.096,23.12125,10.2134166667,6.31308333334,10.58325,18.0700833333,9.00175
420.44,10.2719166667,27.4441666667,20.1113333333,23.1638333333,10.2318333334,6.33225,10.5935,18.0916666667,9.02441666667
420.80,10.2310833333,27.42375,20.0878333334,23.1690833333,10.208,6.31325,10.565,18.07575,9.01591666668
421.16,10.23225,27.4625833334,20.1028333333,23.199,10.1954166667,6.32066666667,10.557,18.06875,9.01208333334
421.51,10.21025,27.4583333333,20.0834166666,23.1775833333,10.198,6.31633333333,10.5495,18.0328333333,8.99966666668
421.87,10.2355833333,27.5091666667,20.1198333333,23.2075,10.2329166667,6.33183333333,10.5630833333,18.0478333333,9.02475
422.23,10.2266666667,27.5074166667,20.11575,23.2091666666,10.233,6.32858333334,10.5490833333,18.0445833333,9.03458333334
422.58,10.2191666667,27.5115833333,20.1145,23.20625,10.2264166666,6.32591666666,10.534,18.0421666667,9.03274999999
422.94,10.20325,27.5358333333,20.1270833334,23.2040833333,10.21275,6.303,10.5206666667,18.0321666666,9.02841666666
423.30,10.2020833333,27.5520833333,20.1328333333,23.2065833333,10.2343333333,6.314,10.5258333333,18.06275,9.03908333333
423.66,10.1861666667,27.5316666667,20.1064166667,23.18375,10.221,6.30708333333,10.5105,18.0486666666,9.02808333334
424.01,10.1765833333,27.5335,20.1093333333,23.1738333333,10.1925833333,6.28266666667,10.4968333334,18.0370833333,9.01291666668
424.37,10.1639166667,27.53975,20.1221666666,23.17,10.1884166666,6.27608333333,10.4909166667,18.0408333333,9.00425000001
424.73,10.1825833333,27.5704166667,20.1708333333,23.1868333333,10.2141666667,6.29325,10.5083333334,18.0670833333,9.02058333333
425.08,10.18775,27.5519166667,20.1820833333,23.1789166667,10.2194166667,6.29625,10.503,18.0709166667,9.01916666667
425.44,10.2056666667,27.5939166667,20.2105833333,23.2069166667,10.2325,6.30408333333,10.5115833333,18.1025833333,9.02424999999
425.80,10.1859166667,27.5880833333,20.20925,23.1924166667,10.2123333333,6.29716666667,10.48975,18.0933333333,8.99875
426.16,10.1944166667,27.6203333333,20.2291666667,23.1988333333,10.21875,6.308,10.5146666667,18.1050833333,8.99325000001
426.51,10.2296666667,27.6744166666,20.2713333334,23.2323333333,10.2605833333,6.32916666667,10.5366666667,18.14275,9.01874999999
426.87,10.252,27.6866666666,20.3050833333,23.2619166667,10.2836666667,6.36916666667,10.5435833333,18.1739166667,9.02025000001
427.23,10.2708333333,27.69475,20.3114166667,23.27525,10.2976666667,6.37058333334,10.5611666667,18.16625,9.02433333332
427.58,10.2928333334,27.7443333333,20.3624166667,23.31475,10.32,6.37316666667,10.5775833334,18.21,9.03408333333
427.94,10.3429166667,27.8148333333,20.44075,23.3738333333,10.3710833333,6.43366666667,10.6355,18.27975,9.07800000001
428.30,10.3541666667,27.8115,20.4303333333,23.3905833334,10.3781666667,6.43316666667,10.6219166666,18.2789166667,9.06791666666
428.65,10.3443333333,27.8158333333,20.39475,23.37925,10.36525,6.40216666667,10.6165,18.25025,9.05058333332
429.01,10.3585833333,27.8976666667,20.4236666667,23.4281666667,10.3944166667,6.41983333334,10.63175,18.2939166667,9.07449999999
429.37,10.3453333333,27.8908333333,20.4190833333,23.4265,10.38325,6.40483333333,10.62075,18.2900833333,9.069
429.72,10.337,27.8856666667,20.422,23.4459166667,10.3931666667,6.40541666666,10.61775,18.29575,9.08116666666
430.08,10.374,27.9175833333,20.4559166667,23.4584166667,10.428,6.43633333333,10.6445,18.3260833333,9.11016666668
430.44,10.3570833333,27.8739166667,20.4381666667,23.4401666667,10.3840833333,6.41075,10.63725,18.3054166667,9.09349999999
430.79,10.3775,27.9138333333,20.4455,23.44775,10.3853333333,6.41033333333,10.6380833333,18.3216666667,9.10416666666
431.15,10.3754166667,27.9445833333,20.4673333333,23.4710833334,10.3876666667,6.40541666667,10.6255833333,18.3269166667,9.11891666666
431.50,10.4170833333,27.9985,20.4935,23.5209166666,10.42125,6.45291666667,10.6623333333,18.3448333333,9.16899999999
431.86,10.4133333333,27.9976666666,20.4818333333,23.5351666666,10.4270833333,6.448,10.6468333333,18.3559166667,9.16591666666
432.22,10.4218333333,28.023,20.50325,23.5280833333,10.44,6.455,10.6650833333,18.3753333333,9.18933333334
432.57,10.4550833333,28.0479166666,20.5588333333,23.5765,10.4646666667,6.5105,10.6835833333,18.4265833333,9.22558333332
432.93,10.4438333333,28.0179166667,20.54925,23.5645,10.4555833333,6.50125,10.6759166667,18.40475,9.20675000001
433.29,10.4445833333,28.0165833333,20.5568333333,23.56175,10.43525,6.509,10.68175,18.4086666666,9.198
433.64,10.4488333333,28.0386666667,20.5595833334,23.571,10.43725,6.50516666666,10.6876666667,18.4055,9.20791666666
434.00,10.4156666667,28.01575,20.52275,23.5669166666,10.4003333333,6.47483333333,10.6490833333,18.3710833334,9.17133333333
434.35,10.3665833333,28.0208333333,20.5128333333,23.5458333333,10.387,6.45475,10.6088333334,18.352,9.14025
434.71,10.3449166667,27.9925833333,20.5035833333,23.5376666667,10.3804166667,6.44291666666,10.6035,18.3301666667,9.15533333334
435.07,10.345,27.9919166666,20.50625,23.534,10.3870833334,6.43908333333,10.61625,18.3370833333,9.15524999999
435.42,10.31,27.9770833333,20.4980833333,23.5058333334,10.3565833333,6.3965,10.59375,18.325,9.111
435.78,10.27075,27.9425,20.4785,23.4775833334,10.3175,6.36116666666,10.5548333333,18.2860833333,9.07283333333
436.13,10.25425,27.9234166666,20.4756666667,23.47075,10.29375,6.34758333333,10.5409166667,18.26125,9.06991666666
436.49,10.2460833333,27.9385,20.4736666667,23.4616666667,10.2884166667,6.34975,10.5435,18.2570833333,9.07774999999
436.84,10.2441666667,27.9451666666,20.48275,23.468,10.2935,6.34725,10.5471666667,18.26925,9.089
437.20,10.2859166667,27.99325,20.5236666667,23.5103333333,10.3404166667,6.38658333334,10.5743333333,18.3124166667,9.13424999999
437.56,10.2975833333,28.0078333333,20.5429166667,23.5019166667,10.3593333333,6.399,10.6000833333,18.3289166666,9.14508333333
437.91,10.3325833333,28.0703333333,20.6079166667,23.5439166667,10.4061666667,6.42025,10.6254166667,18.3651666667,9.19166666666
438.27,10.3705,28.0766666667,20.6171666667,23.5680833333,10.4190833334,6.43175,10.63775,18.3746666667,9.21174999999
438.62,10.3636666667,28.0895,20.6015,23.5666666667,10.407,6.412,10.6313333333,18.3839166667,9.17599999999
438.98,10.3505,28.088,20.6056666667,23.58975,10.3963333333,6.417,10.6221666667,18.3756666666,9.17116666667
439.33,10.3899166667,28.0934166667,20.6073333333,23.60075,10.4390833333,6.46641666667,10.6394166667,18.3804166666,9.2175
439.69,10.4249166667,28.14225,20.6400833333,23.6301666667,10.4923333334,6.51125,10.681,18.4075,9.26583333333
440.04,10.4286666667,28.1706666667,20.64425,23.6625,10.5056666667,6.51841666667,10.68775,18.4190833333,9.25833333334
440.40,10.4343333333,28.2090833334,20.6590833333,23.6934166667,10.5229166667,6.51741666667,10.6914166666,18.43475,9.25658333333
440.75,10.4395,28.2621666666,20.6684166667,23.7066666667,10.5285833333,6.5165,10.6939166667,18.45125,9.26425
441.11,10.42325,28.2770833333,20.66,23.70825,10.5295,6.48475,10.6859166666,18.4621666667,9.26791666666
441.47,10.4211666667,28.275,20.65275,23.71675,10.517,6.48158333334,10.6656666667,18.4528333334,9.26424999999
441.82,10.37625,28.2185833333,20.60675,23.6789166667,10.4605,6.44633333333,10.6255833334,18.4091666666,9.21791666667
442.18,10.38975,28.2554166666,20.6365,23.7065833333,10.4835833333,6.46275,10.6461666667,18.4459166667,9.23791666667
442.53,10.3996666667,28.26675,20.6471666667,23.7210833333,10.49275,6.48916666666,10.6505833333,18.44075,9.26050000001
442.89,10.4211666667,28.29075,20.6515,23.7235833333,10.4931666667,6.49475,10.6630833334,18.4513333333,9.26949999999
443.24,10.3966666667,28.2800833333,20.65475,23.7378333333,10.4770833333,6.4755,10.6578333333,18.4544166667,9.24433333333
443.60,10.4058333333,28.289,20.6540833334,23.7375,10.4450833333,6.45608333334,10.6485833333,18.45475,9.23458333333
443.95,10.403,28.29525,20.6543333333,23.72775,10.4525,6.46591666667,10.65975,18.46375,9.23641666666
444.31,10.3996666667,28.2921666667,20.6388333333,23.7004166666,10.4385,6.45075,10.6500833333,18.4565833333,9.24400000001
444.66,10.4048333333,28.304,20.6495833334,23.7178333334,10.4404166667,6.463,10.6528333333,18.4510833333,9.25025
445.02,10.4138333333,28.3098333333,20.66475,23.7245833333,10.4325,6.48141666666,10.6485833333,18.44175,9.24491666667
445.37,10.42575,28.3365,20.68875,23.7540833333,10.4526666667,6.49908333333,10.6606666667,18.4656666667,9.268
445.72,10.4309166667,28.3650833333,20.7018333333,23.7741666667,10.47475,6.50766666667,10.67275,18.4840833333,9.27541666666
446.08,10.4123333333,28.3645,20.7036666667,23.7689166667,10.4678333334,6.48933333333,10.6700833333,18.4873333333,9.26000000001
446.43,10.4165833333,28.3953333333,20.7175833333,23.75875,10.47275,6.48675,10.672,18.4939166667,9.25258333333
446.79,10.3683333333,28.3776666667,20.6976666667,23.7164166667,10.4415,6.44358333333,10.62075,18.4616666667,9.21183333334
447.14,10.3544166667,28.3735833333,20.6955,23.7040833333,10.4295833333,6.42475,10.5936666666,18.44175,9.19449999999
447.50,10.36275,28.4024166667,20.7094166667,23.7235,10.4494166667,6.44091666667,10.6053333333,18.4665833334,9.20241666668
447.85,10.3666666667,28.4075,20.72025,23.7288333333,10.4494166667,6.44166666667,10.6031666667,18.4610833333,9.19933333332
448.21,10.3855,28.4100833334,20.7421666667,23.7456666666,10.4618333333,6.45283333333,10.6195833334,18.47575,9.20316666666
448.56,10.39375,28.3908333333,20.7488333333,23.7425833334,10.48025,6.47033333333,10.63475,18.4795833333,9.20816666667
448.92,10.4025833333,28.4069166667,20.7594166667,23.7595833333,10.5098333333,6.4855,10.6478333334,18.5048333333,9.21983333334
449.27,10.3914166667,28.407,20.7525833333,23.7535833333,10.4956666666,6.46683333333,10.6326666666,18.4959166667,9.19316666667
449.62,10.4205,28.4501666667,20.7886666667,23.7865833333,10.5148333333,6.48591666667,10.65575,18.5261666666,9.22441666667
449.98,10.4514166667,28.4939166667,20.8198333333,23.8183333333,10.5468333333,6.51725,10.6791666667,18.5461666667,9.25666666668
450.33,10.471,28.5030833333,20.8606666667,23.8764166667,10.5715833333,6.53583333333,10.707,18.5839166667,9.28641666666
450.69,10.548,28.59225,20.92975,23.9664166667,10.634,6.60358333334,10.7740833333,18.6650833333,9.35341666666
451.04,10.5985,28.6559166667,20.9668333333,24.0088333334,10.65975,6.63866666667,10.8141666667,18.7191666667,9.3975
451.40,10.5744166667,28.6641666667,20.98275,23.99425,10.663,6.62125,10.7960833333,18.7206666667,9.40641666667
451.75,10.6085833333,28.7176666667,21.0249166667,24.04425,10.70125,6.626,10.8195,18.77025,9.44224999999
452.10,10.59175,28.717,21.0258333334,24.03725,10.69325,6.61908333333,10.806,18.7640833333,9.41791666667
452.46,10.5911666667,28.7831666667,21.0465833333,24.0445833334,10.6819166667,6.61133333333,10.8084166667,18.7809166667,9.42441666667
452.81,10.5939166666,28.7915833333,21.0445833333,24.04975,10.68025,6.60533333333,10.8110833334,18.7565,9.43083333333
453.17,10.566,28.7816666667,21.0349166667,24.0280833333,10.6651666667,6.59225,10.78575,18.7548333333,9.42133333334
453.52,10.56475,28.7725,21.0463333333,24.0119166667,10.6614166667,6.59991666667,10.7798333333,18.7588333333,9.40724999999
453.87,10.555,28.7705,21.01875,24.0113333333,10.6395,6.58691666667,10.7503333333,18.74725,9.40275
454.23,10.5469166667,28.7511666667,20.9971666667,23.9965833333,10.6415833333,6.57908333333,10.7361666667,18.74425,9.40466666668
454.58,10.5045,28.6961666667,20.9635833333,23.9526666666,10.6303333333,6.55766666666,10.7104166667,18.7,9.39216666666
454.93,10.4890833333,28.7048333333,20.9870833334,23.96675,10.6283333333,6.567,10.7073333334,18.714,9.393
455.29,10.4859166667,28.687,20.98025,23.989,10.6146666667,6.5505,10.70225,18.6854166667,9.37408333334
455.64,10.48625,28.6741666667,20.9669166667,23.9700833334,10.5989166667,6.54916666667,10.6895833333,18.6741666666,9.36775
456.00,10.4669166667,28.6645,20.9553333333,23.988,10.6029166667,6.54266666667,10.6698333333,18.65675,9.36783333334
456.35,10.4594166667,28.6264166667,20.96525,23.98775,10.6055833333,6.5155,10.6596666667,18.6655,9.35083333332
456.70,10.4368333334,28.63875,20.95925,23.97225,10.59275,6.4945,10.6451666667,18.6563333333,9.33183333333
457.06,10.47375,28.6655833333,20.9824166667,23.9826666667,10.6334166667,6.52958333333,10.69775,18.67925,9.35491666666
457.41,10.49925,28.70675,20.9785,24.0141666667,10.6585,6.539,10.7140833334,18.69525,9.38733333332
457.76,10.52325,28.74625,21.0119166667,24.0251666667,10.6868333333,6.575,10.7463333333,18.712,9.40583333333
458.12,10.5464166667,28.8098333333,21.0494166667,24.0589166666,10.7115,6.60833333333,10.7688333333,18.7318333334,9.43183333332
458.47,10.57425,28.8821666667,21.1031666667,24.0999166667,10.7336666667,6.62775,10.8028333333,18.76625,9.45841666666
458.82,10.57025,28.8731666667,21.086,24.08925,10.738,6.60725,10.7931666667,18.7563333333,9.4395
459.18,10.564,28.88225,21.09275,24.08,10.7305833333,6.61158333333,10.7869166667,18.7508333333,9.44108333333
459.53,10.5284166667,28.89125,21.0891666667,24.073,10.7145,6.58991666667,10.7729166666,18.7455,9.41449999999
459.88,10.5359166666,28.9,21.0996666667,24.0611666667,10.7041666667,6.59,10.77475,18.7538333333,9.41216666666
460.24,10.5498333333,28.9161666667,21.1094166666,24.0726666667,10.7178333333,6.60841666667,10.7836666667,18.754,9.42658333334
460.59,10.5495,28.92675,21.1349166666,24.0805833333,10.7264166666,6.6125,10.79775,18.7778333334,9.43799999999
460.94,10.56475,28.946,21.1620833334,24.1161666667,10.7258333333,6.61091666667,10.8015,18.7903333333,9.45399999999
