wavelength,Back_DigIndm,Belly_DigIndm,Breast_DigIndm,Crissum_DigIndm,Crown_DigIndm,DorTail_DigIndm,Patch10_DigIndm,Rump_DigIndm,Throat_DigIndm,WingTip_DigIndm
428.65,8.5695,8.17941666667,8.43116666666,6.60291666667,8.20983333334,5.78253333333,9.31066666666,8.1635,9.111,6.8625
429.01,8.5635,8.18191666666,8.42016666667,6.5845,8.2295,5.75733333333,9.27333333333,8.1855,9.10666666666,6.8505
429.37,8.58433333333,8.18891666666,8.41033333334,6.59741666666,8.23,5.7345,9.2525,8.1915,9.10466666667,6.8985
429.72,8.59233333334,8.19883333333,8.4205,6.58625,8.237,5.72725555556,9.2415,8.21183333334,9.08316666667,6.83
430.08,8.60033333334,8.21766666667,8.44666666667,6.57458333334,8.24933333334,5.73298888889,9.246,8.21983333333,9.118,6.812
430.44,8.60383333334,8.22266666666,8.4435,6.54433333334,8.25716666667,5.73027777778,9.24416666666,8.22833333333,9.12916666667,6.842
430.79,8.6385,8.27141666667,8.47333333333,6.53766666667,8.282,5.80296666667,9.288,8.2595,9.18233333334,6.823
431.15,8.70466666667,8.27908333334,8.52116666666,6.59466666666,8.31483333333,5.81607777778,9.30283333334,8.3005,9.2615,6.8305
431.50,8.71983333333,8.27708333333,8.511,6.56341666667,8.30466666666,5.85522222222,9.3245,8.33416666667,9.309,6.8715
431.86,8.77366666667,8.30433333334,8.553,6.63116666666,8.342,5.88658888889,9.37966666666,8.415,9.39899999998,6.8935
432.22,8.79316666666,8.32158333333,8.60083333333,6.663,8.34116666666,5.89291111111,9.395,8.44033333333,9.41483333332,6.913
432.57,8.84116666667,8.3635,8.665,6.68008333334,8.36883333334,5.92551111111,9.4405,8.49783333333,9.44233333335,6.935
432.93,8.8785,8.35758333334,8.68566666666,6.70441666667,8.38683333333,5.94001111111,9.47566666666,8.5015,9.44550000001,6.929
433.29,8.8925,8.365,8.70416666666,6.71741666667,8.40516666667,5.99204444444,9.508,8.51766666667,9.47116666669,6.899
433.64,8.9235,8.375,8.714,6.732,8.434,6.01444444445,9.559,8.546,9.4925,6.924
434.00,8.9505,8.37925,8.71016666666,6.75791666667,8.45566666667,6.04338888889,9.59683333334,8.56966666667,9.51299999999,6.934
434.35,8.98983333333,8.40858333333,8.743,6.823,8.47583333334,6.07617777778,9.65283333333,8.59133333334,9.55866666666,6.8965
434.71,8.9305,8.35666666666,8.71916666667,6.83625,8.44716666666,6.01776666667,9.6035,8.55416666667,9.54216666669,6.898
435.07,8.93116666667,8.36116666666,8.71666666667,6.83133333334,8.44116666666,6.02087777778,9.64533333333,8.55966666667,9.527,6.912
435.42,9.0095,8.45,8.78616666667,6.9255,8.5305,6.06324444444,9.71533333335,8.6215,9.61416666668,6.909
435.78,9.009,8.47316666666,8.82383333333,6.93708333333,8.54866666666,6.07804444445,9.70933333335,8.618,9.62433333332,6.9415
436.13,9.05216666667,8.49008333334,8.85866666667,6.9665,8.6015,6.10846666667,9.7545,8.65733333333,9.66249999999,6.9605
436.49,9.0035,8.46075,8.81366666667,6.96066666667,8.5645,6.06086666667,9.76133333335,8.61816666667,9.62516666665,6.918
436.84,8.98533333333,8.481,8.811,6.96033333333,8.54883333333,6.05578888889,9.7485,8.60083333334,9.62483333334,6.9665
437.20,8.9845,8.524,8.811,6.9735,8.57733333333,6.0441,9.74483333335,8.6105,9.634,6.9985
437.56,8.95833333333,8.50366666667,8.804,6.95933333333,8.56016666666,5.99863333334,9.71616666665,8.57133333334,9.63649999999,7.001
437.91,8.94383333333,8.51483333333,8.83433333333,6.97108333333,8.55216666667,6.00954444444,9.706,8.5675,9.657,7.053
438.27,8.923,8.53608333334,8.85533333333,6.93275,8.564,5.9997,9.684,8.57333333334,9.64966666665,7.0775
438.62,8.94483333333,8.56241666667,8.89783333333,6.918,8.58983333333,6.02935555556,9.692,8.587,9.68633333335,7.07
438.98,8.94816666666,8.55616666666,8.90733333333,6.90816666667,8.58916666667,6.02646666666,9.65833333334,8.59,9.70866666668,7.0345
439.33,8.9165,8.48508333333,8.89083333333,6.86425,8.534,5.96084444444,9.59716666667,8.537,9.63800000002,6.9975
439.69,8.94466666667,8.50383333333,8.91733333333,6.88891666667,8.557,5.98363333333,9.60716666666,8.54016666666,9.6695,6.99
440.04,8.94966666666,8.53175,8.89966666667,6.89658333334,8.582,5.99955555556,9.58633333334,8.53666666666,9.68266666665,7.0085
440.40,8.97783333333,8.54016666666,8.93616666667,6.89716666667,8.608,6.02495555555,9.56433333334,8.5545,9.72416666666,6.9965
440.75,8.981,8.55166666666,8.95316666667,6.89875,8.64133333333,6.02612222222,9.55816666667,8.57283333333,9.75233333335,6.972
441.11,8.986,8.55083333333,8.97116666667,6.90708333333,8.653,6.03273333333,9.5815,8.5745,9.77900000001,6.994
441.47,8.986,8.56475,8.99733333333,6.91291666666,8.68216666667,6.06884444445,9.56083333334,8.58516666666,9.78350000001,6.9815
441.82,9.03116666666,8.59866666667,9.025,6.92158333334,8.73883333333,6.0885,9.588,8.63483333333,9.82716666669,6.9845
442.18,9.0435,8.58758333334,9.00733333333,6.93016666667,8.7505,6.09957777778,9.58233333335,8.64766666666,9.85033333335,6.9775
442.53,9.04766666667,8.59008333334,9.01016666667,6.97316666666,8.76233333334,6.09643333333,9.6045,8.67266666667,9.87600000002,6.9725
442.89,9.08516666666,8.6485,9.05383333333,7.00991666667,8.81233333334,6.141,9.64916666665,8.70033333333,9.92283333333,7.029
443.24,9.08933333334,8.69033333334,9.091,7.05433333334,8.85733333333,6.18453333334,9.7245,8.76183333333,9.98166666669,7.06
443.60,9.079,8.68308333334,9.06916666667,7.07066666666,8.84866666667,6.18734444444,9.749,8.77766666667,9.99983333331,7.0535
443.95,9.07333333334,8.69533333334,9.121,7.09625,8.829,6.17872222222,9.77783333335,8.79483333333,10.0286666667,7.082
444.31,9.08866666666,8.73183333334,9.13566666667,7.1305,8.8475,6.1813,9.80516666665,8.81933333333,10.0585,7.148
444.66,9.1255,8.76333333334,9.16166666666,7.156,8.84566666667,6.20821111111,9.86983333335,8.84266666667,10.096,7.1675
445.02,9.12116666667,8.72875,9.1445,7.14075,8.81616666667,6.18238888889,9.8525,8.85633333333,10.0901666667,7.134
445.37,9.13566666667,8.75908333333,9.14833333333,7.16958333333,8.82333333334,6.16277777778,9.88333333335,8.86716666666,10.1351666667,7.155
445.72,9.11183333333,8.74183333334,9.15416666666,7.16366666666,8.80216666666,6.15455555555,9.85516666665,8.82366666666,10.1275,7.14
446.08,9.11783333333,8.739,9.17233333333,7.17416666667,8.788,6.12885555555,9.85016666665,8.812,10.1346666667,7.154
446.43,9.11366666667,8.74575,9.15616666666,7.14825,8.77883333334,6.12913333333,9.85266666665,8.80516666666,10.1178333333,7.1815
446.79,9.09166666666,8.72591666667,9.13116666667,7.14425,8.77283333334,6.09982222222,9.82316666665,8.81233333333,10.1195,7.176
447.14,9.11333333333,8.75933333334,9.14066666667,7.15908333333,8.79966666667,6.1135,9.81116666665,8.8225,10.1455,7.1775
447.50,9.12383333333,8.80516666667,9.16683333333,7.18758333334,8.84383333333,6.12053333334,9.812,8.82866666667,10.1593333333,7.205
447.85,9.12766666667,8.80583333334,9.17283333333,7.19441666667,8.87016666666,6.1355,9.829,8.853,10.1715,7.227
448.21,9.13883333334,8.80108333334,9.17083333334,7.19091666667,8.86833333334,6.13338888889,9.82033333335,8.83583333333,10.179,7.2245
448.56,9.1445,8.80766666666,9.16566666667,7.18333333333,8.89116666667,6.12962222222,9.8485,8.84966666666,10.1866666667,7.2175
448.92,9.14933333334,8.83133333333,9.188,7.19783333333,8.91233333333,6.14756666666,9.88466666665,8.86033333333,10.1878333333,7.237
449.27,9.1585,8.83883333333,9.19983333333,7.20291666667,8.92833333333,6.15927777778,9.89716666665,8.87583333334,10.2116666667,7.2275
449.62,9.149,8.83433333333,9.178,7.19,8.91166666667,6.12636666666,9.90966666665,8.88483333333,10.2091666666,7.2035
449.98,9.1675,8.83808333333,9.19766666667,7.18391666667,8.93233333334,6.15463333334,9.94116666665,8.89333333334,10.2298333334,7.204
450.33,9.20233333333,8.86183333333,9.23133333333,7.2215,8.97033333333,6.14692222222,9.96566666665,8.94766666667,10.263,7.2395
450.69,9.25016666667,8.93966666667,9.3005,7.27058333334,9.032,6.20407777778,10.0515,8.97233333334,10.3011666667,7.2815
451.04,9.27333333333,8.98225,9.32783333333,7.28083333333,9.0365,6.26096666667,10.0855,9.00133333333,10.3355,7.3135
451.40,9.28716666666,8.95108333333,9.31833333333,7.24816666666,9.00233333334,6.2424,10.1146666667,8.986,10.3176666667,7.3155
451.75,9.29816666667,8.939,9.276,7.2285,8.98816666666,6.21084444444,10.0946666666,8.97516666667,10.3363333333,7.2235
452.10,9.31033333333,8.97466666667,9.30933333333,7.24358333333,9.0345,6.2251,10.1473333333,9.02116666666,10.3633333333,7.2065
452.46,9.32416666667,9.002,9.354,7.29216666667,9.05866666666,6.22913333333,10.1176666666,9.02683333333,10.382,7.2645
452.81,9.35916666667,9.02758333334,9.37666666666,7.33325,9.09533333333,6.23826666666,10.107,9.05816666667,10.4316666667,7.286
453.17,9.3495,9.01283333333,9.37516666667,7.351,9.07016666667,6.24887777778,10.1106666667,9.04616666667,10.4138333334,7.309
453.52,9.40566666667,9.08708333334,9.4545,7.42791666667,9.159,6.28924444444,10.1563333334,9.115,10.4695,7.3845
453.87,9.42133333333,9.14066666667,9.46316666666,7.46633333333,9.19983333334,6.32838888889,10.1611666667,9.1565,10.4896666667,7.3915
454.23,9.38683333334,9.14083333333,9.44716666666,7.45366666667,9.19083333334,6.32494444445,10.1351666667,9.12066666667,10.4798333334,7.3765
454.58,9.36283333334,9.08225,9.42316666667,7.4235,9.15416666666,6.30958888889,10.1235,9.1,10.4561666667,7.337
454.93,9.30866666666,9.04816666667,9.39933333334,7.41516666666,9.14,6.25646666667,10.0865,9.045,10.4246666667,7.3115
455.29,9.28533333333,9.05041666667,9.40866666666,7.42108333333,9.14616666666,6.25603333334,10.092,9.07016666667,10.431,7.293
455.64,9.26216666666,9.04575,9.42033333333,7.42083333334,9.13533333333,6.2565,10.1065,9.0515,10.4253333333,7.3075
456.00,9.22733333334,9.02291666667,9.3715,7.42708333334,9.07683333333,6.2549,10.1088333333,9.03883333333,10.4211666667,7.356
456.35,9.208,8.98983333333,9.34866666667,7.40608333333,9.05116666667,6.25505555555,10.1015,9.0385,10.4133333333,7.31
456.70,9.19766666667,9.02091666667,9.34166666667,7.40058333333,9.0355,6.26215555555,10.131,9.02283333333,10.4071666666,7.344
457.06,9.17216666666,8.97825,9.30033333333,7.35908333333,9.02583333334,6.22636666667,10.106,9.007,10.367,7.2935
457.41,9.1105,8.946,9.241,7.29483333334,8.96433333333,6.218,10.0736666667,8.95983333334,10.3145,7.2435
457.76,9.10683333333,8.93208333334,9.27016666666,7.30233333333,8.96116666667,6.20142222222,10.0878333334,8.9635,10.3351666667,7.2695
458.12,9.1095,8.92983333334,9.30016666666,7.30466666666,8.96633333334,6.21633333334,10.1006666666,8.972,10.3348333333,7.251
458.47,9.10583333333,8.9195,9.29166666667,7.3065,8.96383333333,6.17678888889,10.089,8.96183333333,10.3355,7.2575
458.82,9.09016666667,8.892,9.27833333334,7.28041666666,8.92816666666,6.14115555556,10.0843333333,8.9505,10.3208333333,7.2185
459.18,9.06883333334,8.8975,9.265,7.27766666667,8.92816666666,6.13864444445,10.0593333334,8.94383333334,10.3266666667,7.213
459.53,9.05616666667,8.91708333334,9.25366666667,7.28483333333,8.92716666667,6.14607777778,10.0371666667,8.93183333333,10.3116666666,7.2135
459.88,9.07333333334,8.92691666667,9.28683333334,7.2875,8.94783333333,6.14015555556,10.0316666667,8.9275,10.3191666667,7.1955
460.24,9.0335,8.91283333333,9.28166666667,7.26475,8.94066666667,6.1233,10.0131666666,8.907,10.3133333333,7.1925
460.59,9.01866666667,8.90233333333,9.2795,7.26308333334,8.9465,6.12638888889,9.98516666665,8.9205,10.3308333333,7.1765
460.94,9.05983333333,8.97583333334,9.36016666667,7.321,8.992,6.18761111111,10.0406666667,8.97033333333,10.388,7.2355
461.29,9.092,8.98366666667,9.38016666667,7.35041666666,9.02816666666,6.1959,10.0588333333,8.98766666666,10.4203333333,7.2405
461.65,9.06083333334,8.97108333333,9.35166666667,7.33758333334,9.01283333333,6.17296666666,10.0683333334,8.97266666666,10.3886666667,7.193
462.00,9.0595,8.99541666667,9.35416666666,7.36333333333,9.0215,6.18321111111,10.075,8.982,10.4275,7.186
462.35,9.07566666667,9.04916666667,9.39683333333,7.39091666666,9.0295,6.23173333334,10.1001666667,9.02833333333,10.47,7.2025
462.71,9.1025,9.08191666667,9.4145,7.422,9.06833333333,6.27544444445,10.1393333333,9.05816666667,10.5235,7.2585
463.06,9.13866666666,9.10983333334,9.46716666667,7.45566666666,9.07933333334,6.29892222222,10.1878333333,9.0995,10.5555,7.288
463.41,9.18783333333,9.12825,9.537,7.49541666666,9.12183333334,6.34904444445,10.2778333333,9.16016666666,10.6438333333,7.3335
463.76,9.16566666667,9.13108333333,9.5315,7.50541666666,9.122,6.34506666666,10.2863333334,9.18416666667,10.6546666667,7.321
464.12,9.19216666666,9.15625,9.542,7.55133333334,9.13866666666,6.36016666667,10.3468333334,9.21033333334,10.672,7.3355
464.47,9.21366666666,9.187,9.61816666667,7.57708333334,9.19033333333,6.41652222222,10.4271666667,9.23200000001,10.7253333334,7.3565
464.82,9.20166666666,9.17983333334,9.58616666667,7.58091666666,9.165,6.36954444444,10.4218333334,9.21516666666,10.7205,7.3505
465.17,9.15666666667,9.18283333334,9.57933333334,7.60158333333,9.13966666667,6.39287777778,10.4556666666,9.2305,10.7245,7.364
465.53,9.14266666667,9.19808333333,9.58666666667,7.592,9.13816666667,6.4329,10.458,9.24466666668,10.7508333333,7.377
465.88,9.12733333333,9.20741666667,9.57216666667,7.57658333333,9.13016666666,6.43034444444,10.4851666667,9.2305,10.7471666667,7.379
466.23,9.104,9.16516666666,9.558,7.58991666667,9.13683333333,6.42028888889,10.4781666667,9.20966666667,10.7315,7.335
466.58,9.08516666666,9.17908333334,9.5325,7.59566666667,9.1365,6.39985555555,10.5141666666,9.2225,10.7411666666,7.326
466.94,9.0745,9.19116666667,9.51033333333,7.63708333333,9.12716666667,6.41486666667,10.5488333334,9.22666666669,10.7455,7.343
467.29,9.03716666667,9.20016666666,9.49616666666,7.634,9.09916666667,6.38867777778,10.54,9.21000000002,10.7096666667,7.3535
467.64,9.02683333334,9.21283333333,9.5145,7.66391666666,9.11033333333,6.42113333333,10.5485,9.21266666668,10.7265,7.365
467.99,9.00316666666,9.21741666666,9.51633333333,7.6945,9.1055,6.43755555556,10.5376666667,9.22433333332,10.7571666667,7.356
468.35,8.9635,9.18883333333,9.45166666666,7.68433333334,9.04966666667,6.39676666667,10.5216666666,9.19616666669,10.7078333333,7.326
468.70,8.91983333333,9.154,9.4385,7.651,9.02633333333,6.40238888889,10.5191666667,9.18766666667,10.728,7.309
469.05,8.95,9.17766666667,9.48033333333,7.70008333333,9.06666666667,6.43193333333,10.5508333333,9.21066666665,10.7651666667,7.3585
469.40,8.948,9.19758333334,9.46966666667,7.72575,9.05566666667,6.43161111111,10.5705,9.18583333334,10.7503333333,7.3985
469.75,8.94216666667,9.1835,9.47316666667,7.74483333334,9.06416666666,6.42781111111,10.5478333333,9.18616666669,10.7706666667,7.424
470.11,8.93766666667,9.21575,9.451,7.7345,9.04916666667,6.44025555555,10.5888333333,9.19466666669,10.7986666667,7.4815
470.46,8.91733333333,9.16708333334,9.47083333333,7.72625,9.02066666667,6.44655555555,10.5771666667,9.18733333335,10.7473333333,7.494
470.81,8.905,9.15741666667,9.5005,7.70783333333,9.01666666666,6.45548888889,10.589,9.19600000002,10.7448333333,7.5195
471.16,8.8985,9.14691666666,9.50016666666,7.7155,9.0125,6.48535555555,10.5806666666,9.20483333333,10.7536666667,7.538
471.51,8.91266666667,9.12841666667,9.48533333333,7.73333333334,9.00966666666,6.49717777778,10.602,9.20650000001,10.7453333334,7.5315
471.87,8.91683333333,9.1255,9.48066666666,7.705,8.992,6.46782222222,10.6256666666,9.19800000001,10.7291666667,7.5335
472.22,8.932,9.14783333334,9.49866666667,7.72458333333,8.99166666667,6.46026666667,10.6858333334,9.2465,10.7611666667,7.5685
472.57,8.949,9.1675,9.49483333334,7.72516666667,8.99966666667,6.47255555555,10.7198333333,9.25433333335,10.745,7.568
472.92,8.89183333334,9.10108333334,9.42383333334,7.643,8.92266666667,6.38517777778,10.6516666666,9.19933333335,10.6646666667,7.5105
473.27,8.8605,9.0725,9.39166666666,7.6825,8.9265,6.338,10.6348333333,9.22149999998,10.6841666667,7.4775
473.62,8.90083333334,9.0855,9.39033333334,7.72841666666,8.94116666666,6.38036666667,10.7255,9.27450000001,10.6741666666,7.4825
473.98,8.8885,9.06616666666,9.40383333333,7.74033333334,8.95083333333,6.36756666667,10.6893333333,9.25233333332,10.6595,7.4575
474.33,8.8805,9.09,9.393,7.75958333333,8.9655,6.37797777778,10.687,9.25466666669,10.671,7.455
474.68,8.855,9.091,9.34483333333,7.74208333333,8.95183333333,6.34712222222,10.6748333333,9.21899999998,10.6903333334,7.386
475.03,8.85666666666,9.10725,9.32783333334,7.74208333334,8.96633333334,6.32847777778,10.685,9.21183333331,10.6721666666,7.3935
475.38,8.823,9.10775,9.30816666666,7.69091666667,8.91883333333,6.32181111111,10.6888333334,9.18716666665,10.6578333334,7.417
475.73,8.87616666667,9.17008333334,9.3525,7.76575,8.95333333333,6.38078888889,10.7476666666,9.23283333333,10.7166666666,7.535
476.08,8.83816666666,9.15266666666,9.321,7.7735,8.921,6.39273333334,10.711,9.17783333333,10.6661666666,7.477
476.44,8.79916666667,9.1355,9.3045,7.803,8.89566666667,6.36974444445,10.7053333334,9.16849999999,10.6418333334,7.4905
476.79,8.81366666667,9.18675,9.3295,7.85741666667,8.91416666667,6.39687777778,10.7956666666,9.20433333334,10.6846666667,7.5225
477.14,8.84683333333,9.2255,9.38466666666,7.86233333334,8.92483333333,6.44826666666,10.8588333334,9.23500000001,10.6973333334,7.601
477.49,8.849,9.24258333334,9.39966666667,7.85983333334,8.91416666667,6.43315555556,10.8641666667,9.23750000002,10.6891666666,7.6085
477.84,8.79033333333,9.18516666667,9.337,7.80491666667,8.82516666667,6.40258888889,10.8753333333,9.19500000001,10.6165,7.595
478.19,8.77733333334,9.17875,9.3335,7.839,8.79266666666,6.39471111111,10.9255,9.20599999998,10.6253333333,7.6425
478.54,8.7695,9.15558333334,9.324,7.84808333334,8.789,6.38421111111,10.933,9.21416666665,10.581,7.671
478.89,8.7175,9.13125,9.28333333334,7.83275,8.72783333333,6.37817777778,10.9428333334,9.21000000002,10.5523333333,7.656
479.24,8.71066666667,9.12966666666,9.28483333333,7.84958333333,8.728,6.39582222222,10.9765,9.22783333335,10.537,7.672
479.60,8.63266666667,9.05816666667,9.21483333334,7.79591666666,8.66916666667,6.36458888889,10.9421666666,9.19983333334,10.4795,7.5895
479.95,8.61233333333,9.03966666666,9.222,7.78383333334,8.6265,6.34922222222,10.9408333333,9.188,10.4646666667,7.622
480.30,8.58083333334,9.03758333334,9.20966666667,7.77308333334,8.6005,6.37852222222,10.9425,9.17983333334,10.4685,7.619
480.65,8.50916666666,8.9815,9.15416666667,7.70908333334,8.52216666667,6.34588888889,10.884,9.14083333333,10.385,7.606
481.00,8.42466666667,8.9075,9.06583333333,7.63991666667,8.442,6.31181111111,10.8178333334,9.06366666667,10.3318333333,7.532
481.35,8.34183333333,8.84491666667,9.01016666667,7.59241666667,8.36,6.29448888889,10.763,9.00416666667,10.2855,7.5415
481.70,8.311,8.82508333333,8.997,7.59166666666,8.33466666667,6.31545555556,10.7558333334,8.9965,10.3075,7.535
482.05,8.29,8.80758333333,8.98466666667,7.57083333333,8.29816666667,6.33478888889,10.7551666666,8.9715,10.3003333333,7.526
482.40,8.24416666666,8.76033333333,8.9465,7.53933333333,8.22866666666,6.31641111111,10.7365,8.93966666667,10.2863333333,7.5095
482.75,8.22433333333,8.72383333333,8.9395,7.53358333334,8.1965,6.30696666666,10.7315,8.92066666667,10.2668333333,7.4955
483.10,8.1945,8.70008333333,8.91233333333,7.52691666667,8.16616666666,6.30103333333,10.7228333333,8.90516666667,10.2483333333,7.4735
483.45,8.17,8.69125,8.89633333334,7.52675,8.14983333333,6.30683333333,10.7355,8.9015,10.2426666667,7.4865
483.80,8.17366666666,8.69108333334,8.89066666667,7.535,8.15966666667,6.32724444445,10.7583333334,8.91183333334,10.2566666667,7.4925
484.15,8.17616666667,8.68091666667,8.88433333334,7.54258333333,8.15483333334,6.32308888889,10.7726666667,8.91933333334,10.2561666667,7.514
484.50,8.16983333333,8.68,8.8795,7.54433333334,8.1465,6.33816666666,10.7831666667,8.916,10.2546666667,7.52
484.85,8.173,8.68225,8.891,7.56875,8.14183333333,6.35103333333,10.8161666667,8.92666666667,10.2631666667,7.5485
485.20,8.152,8.665,8.87166666666,7.57641666666,8.11766666667,6.34793333333,10.82,8.9175,10.2468333333,7.5525
485.55,8.12283333333,8.64866666667,8.84483333333,7.56991666666,8.0835,6.3265,10.8163333334,8.89766666666,10.2068333333,7.555
