wavelength,Back_TacCrim,Belly_TacCrim,Breast_TacCrim,Crissum_TacCrim,Crown_TacCrim,DorTail_TacCrim,Patch10_TacCrim,Rump_TacCrim,Throat_TacCrim,WingTip_TacCrim
449.62,9.54965555556,4.5944,3.7166,4.5838,12.5938,4.36953333333,48.1824666667,16.5008,9.77326666666,4.69393333333
449.98,9.57192222221,4.61106666667,3.72593333333,4.59933333333,12.6225333333,4.38586666667,48.2564666667,16.5945333333,9.83493333333,4.71493333333
450.33,9.60477777777,4.6406,3.744,4.61673333333,12.6333333333,4.40246666667,48.3445333333,16.7092,9.90186666668,4.72573333333
450.69,9.64465555557,4.67746666667,3.77293333333,4.6516,12.6748666667,4.43266666667,48.3904,16.8432666667,10.0067333333,4.76173333333
451.04,9.67625555555,4.70746666667,3.80593333333,4.6838,12.695,4.4718,48.4216666667,16.9612666667,10.078,4.7798
451.40,9.69244444444,4.7238,3.8128,4.70086666667,12.7056,4.48646666667,48.4513333333,17.0526,10.1338666667,4.78706666667
451.75,9.71386666667,4.7392,3.82373333333,4.72946666667,12.7104666667,4.49686666667,48.4299333333,17.1524,10.1928,4.808
452.10,9.71610000001,4.7306,3.8208,4.7316,12.6956666667,4.48773333333,48.4637333333,17.2088,10.2393333333,4.8084
452.46,9.7061888889,4.69066666667,3.79306666667,4.7018,12.6758666667,4.4548,48.5127333333,17.2648,10.2473333333,4.78713333333
452.81,9.69656666665,4.6942,3.79286666667,4.70313333334,12.6572,4.45953333333,48.5012,17.3335333333,10.2772,4.7876
453.17,9.6576,4.64313333334,3.75933333333,4.66533333333,12.6224,4.4232,48.5114666667,17.3762666667,10.2717333333,4.75906666667
453.52,9.66279999999,4.64593333333,3.7496,4.66413333333,12.6404666667,4.42713333333,48.5896666667,17.457,10.3081333333,4.76753333333
453.87,9.65627777777,4.64433333333,3.73493333333,4.6498,12.6248666667,4.41466666667,48.6104666667,17.5252,10.3315333333,4.7466
454.23,9.65472222221,4.62646666667,3.73466666667,4.64946666667,12.6211333333,4.40546666667,48.5826666667,17.5902666667,10.3636666667,4.7438
454.58,9.64938888889,4.61606666667,3.72686666667,4.6408,12.6088666667,4.39,48.6218,17.6458,10.3800666667,4.7346
454.93,9.66238888888,4.62606666667,3.73513333333,4.6406,12.6143333333,4.3904,48.6696666667,17.7144,10.4267333333,4.74266666667
455.29,9.67513333333,4.62046666667,3.73206666667,4.64053333333,12.6101333333,4.37673333333,48.7155333333,17.7887333333,10.464,4.7424
455.64,9.65347777777,4.60773333333,3.71,4.61133333333,12.6023333333,4.3592,48.762,17.8314,10.4868,4.70993333333
456.00,9.66708888888,4.64353333333,3.73406666667,4.63346666667,12.6189333333,4.38766666667,48.7422,17.9269333333,10.5446666667,4.72113333333
456.35,9.70155555555,4.706,3.76833333333,4.67773333334,12.6498666667,4.43346666667,48.7973333333,18.0369333333,10.6325333333,4.75433333333
456.70,9.71364444444,4.7134,3.7684,4.67866666667,12.6567333333,4.42666666667,48.8486,18.1170666667,10.6710666667,4.75966666667
457.06,9.73255555557,4.74673333334,3.795,4.6992,12.6619333333,4.46473333333,48.8488,18.206,10.7342,4.79126666667
457.41,9.73252222221,4.76773333333,3.81386666667,4.71133333333,12.6523333333,4.4816,48.7262666667,18.2915333333,10.7937333333,4.81313333333
457.76,9.71305555555,4.74946666667,3.79553333333,4.70093333333,12.6478,4.47033333333,48.7278,18.3409333333,10.8204666667,4.8098
458.12,9.70854444445,4.73833333333,3.7904,4.69546666667,12.6451333333,4.46613333333,48.7447333333,18.401,10.8398666667,4.80766666667
458.47,9.68451111113,4.71653333333,3.75893333333,4.66806666667,12.6171333333,4.4374,48.6952,18.4333333333,10.8450666667,4.784
458.82,9.65643333333,4.70033333333,3.74093333333,4.65833333333,12.5889333333,4.41693333333,48.6265333333,18.4708,10.8539333333,4.77806666667
459.18,9.65883333333,4.70973333333,3.75193333333,4.6614,12.6010666667,4.42553333333,48.6056666667,18.5278,10.8978666667,4.78846666667
459.53,9.65047777777,4.70146666667,3.75506666667,4.65726666667,12.5969333333,4.4124,48.5926,18.5832666667,10.9192666667,4.78906666667
459.88,9.66793333333,4.6918,3.76153333333,4.65493333333,12.5951333333,4.4086,48.6220666667,18.6373333333,10.9486666667,4.78753333333
460.24,9.63712222221,4.65833333333,3.7376,4.6248,12.5798,4.37646666667,48.6354666667,18.6747333333,10.9517333333,4.76686666667
460.59,9.62039999999,4.644,3.72106666666,4.61046666667,12.5749333333,4.36426666667,48.6178,18.7280666667,10.9706,4.75446666667
460.94,9.64102222223,4.65866666667,3.73373333333,4.63066666667,12.598,4.37113333333,48.6433333333,18.7988666667,11.0246666667,4.7734
461.29,9.65445555555,4.6574,3.74353333333,4.6366,12.6177333333,4.36593333333,48.7448,18.8598666667,11.0548666667,4.77293333333
461.65,9.66705555555,4.66673333333,3.757,4.63973333333,12.625,4.36406666667,48.7571333333,18.9485333333,11.1065333333,4.784
462.00,9.65765555555,4.666,3.74713333333,4.62713333333,12.6207333333,4.34926666667,48.8120666667,19.0258,11.1586666666,4.77793333333
462.35,9.66147777778,4.66586666667,3.75953333333,4.62926666667,12.652,4.35,48.9102666667,19.1266666667,11.218,4.7774
462.71,9.69206666667,4.67553333333,3.773,4.636,12.6844,4.35946666667,49.0288,19.2257333333,11.2951333333,4.7822
463.06,9.70047777777,4.66633333333,3.78033333333,4.6332,12.6783333333,4.35406666667,49.0756,19.3093333333,11.351,4.77833333333
463.41,9.73837777778,4.69186666667,3.8068,4.65753333333,12.7163333333,4.39153333333,49.1849333333,19.4236666667,11.4282,4.81153333333
463.76,9.75152222223,4.712,3.81566666667,4.67926666667,12.7340666667,4.412,49.2072666667,19.5468,11.5122,4.84733333333
464.12,9.77504444443,4.72053333334,3.8186,4.6766,12.7309333333,4.42413333333,49.1988666667,19.6276666667,11.5682666667,4.8506
464.47,9.773,4.7074,3.79973333333,4.656,12.7492666667,4.40213333333,49.3514,19.6803333333,11.5974666667,4.83473333333
464.82,9.76545555555,4.6848,3.77506666667,4.63193333333,12.7440666667,4.383,49.3731333333,19.7444666667,11.629,4.81126666667
465.17,9.78176666667,4.70093333333,3.7786,4.6378,12.7558666667,4.392,49.3984,19.8302666667,11.6872666667,4.81526666667
465.53,9.80052222221,4.70633333333,3.7798,4.6504,12.7658,4.40666666667,49.4148,19.9023333333,11.7307333333,4.81786666667
465.88,9.84029999999,4.74806666667,3.8224,4.69773333333,12.8024,4.43993333333,49.4568666667,19.9894666667,11.7882,4.85453333334
466.23,9.86721111111,4.77873333333,3.84286666667,4.719,12.8088666667,4.46766666667,49.4589333333,20.0629333333,11.8516,4.8824
466.58,9.88426666666,4.79313333333,3.84573333333,4.73273333333,12.8291333333,4.47686666667,49.5006666667,20.1227333333,11.8900666667,4.8958
466.94,9.87652222223,4.79946666667,3.83966666667,4.73233333333,12.8264,4.47153333334,49.4823333333,20.1772666667,11.9235333333,4.9128
467.29,9.87425555556,4.79906666667,3.83893333333,4.72686666667,12.818,4.4596,49.4582666667,20.2318666667,11.9504,4.90233333333
467.64,9.85091111111,4.78213333333,3.818,4.691,12.8186666667,4.4408,49.4936,20.2652,11.9666666667,4.88246666667
467.99,9.85812222221,4.79346666667,3.84566666667,4.7154,12.8393333333,4.44913333333,49.5089333333,20.3409333333,12.0258666667,4.91613333333
468.35,9.86548888889,4.799,3.854,4.7294,12.8114,4.46,49.4311333333,20.4236,12.09,4.9288
468.70,9.87194444444,4.81293333333,3.8616,4.73633333333,12.8253333333,4.44566666667,49.4692,20.4958666667,12.1432666667,4.9404
469.05,9.86266666665,4.80673333333,3.85513333333,4.739,12.8273333333,4.44866666667,49.4558,20.5484666667,12.1834,4.94893333333
469.40,9.86633333333,4.8088,3.86613333333,4.743,12.8398666667,4.44626666667,49.5432,20.6303333333,12.2444666667,4.95366666667
469.75,9.87037777779,4.79606666666,3.8542,4.72633333333,12.8420666667,4.43906666667,49.5468,20.6846,12.2989333333,4.9396
470.11,9.87022222222,4.7846,3.84566666667,4.7346,12.8368666667,4.4234,49.5558,20.7693333333,12.3497333334,4.939
470.46,9.87315555555,4.8018,3.85273333333,4.7556,12.8534666667,4.43846666667,49.5165333333,20.8744,12.4219333333,4.96213333333
470.81,9.86328888888,4.79713333333,3.84973333333,4.74713333333,12.8594666667,4.4348,49.5878,20.9332666667,12.4535333333,4.92653333333
471.16,9.87617777779,4.80013333333,3.85266666667,4.7486,12.8762,4.45006666667,49.6409333333,21.0253333333,12.522,4.936
471.51,9.86706666665,4.79,3.83886666667,4.752,12.8769333333,4.43253333334,49.6768,21.0946666667,12.5416666667,4.921
471.87,9.89566666667,4.82233333334,3.8486,4.77386666667,12.8998,4.45373333333,49.6808,21.1950666667,12.6102,4.9238
472.22,9.94764444444,4.8758,3.90626666667,4.82706666667,12.9606,4.5042,49.7036666667,21.3038,12.707,4.974
472.57,9.95623333333,4.89806666667,3.93193333333,4.8472,12.9588,4.54486666667,49.6758666667,21.3858,12.7489333334,5.0024
472.92,9.97815555556,4.9206,3.95473333333,4.866,12.9726666667,4.56446666666,49.6772666667,21.4810666667,12.8313333333,5.019
473.27,9.9922,4.939,3.9644,4.87673333333,12.9857333333,4.5656,49.6962666667,21.5504666667,12.8639333333,5.03213333333
473.62,10.0202555556,4.97173333333,3.9826,4.893,13.0164666667,4.59446666667,49.7256666667,21.64,12.9357333333,5.0696
473.98,10.0199444445,4.99906666667,4.01193333333,4.894,13.0272666667,4.6158,49.6966,21.7175333333,13.0029333333,5.086
474.33,9.98972222222,4.96413333333,3.99053333333,4.8608,12.9902666667,4.59,49.6812666667,21.7779333333,13.0260666667,5.0414
474.68,10.0082333333,4.97766666667,3.99633333333,4.86873333333,13.0014,4.60353333333,49.6736,21.8521333333,13.0828,5.05506666667
475.03,9.99996666665,4.96513333333,3.97933333333,4.87226666667,12.9806,4.59273333334,49.6119333333,21.8943333333,13.1167333333,5.04086666667
475.38,10.0147,4.98353333333,3.99773333333,4.90666666667,12.9957333333,4.61886666667,49.5904,21.9463333333,13.1673333333,5.05986666667
475.73,10.0134444445,4.98946666667,4.00326666667,4.91586666667,12.9901333333,4.62613333333,49.6264666667,21.9955333333,13.2206,5.06833333333
476.08,10.0045444444,4.98086666667,3.9934,4.91146666667,12.9914,4.62053333333,49.6360666667,22.0407333333,13.239,5.052
476.44,9.99712222222,4.959,3.96906666667,4.882,12.9934666667,4.58833333333,49.7060666666,22.0813333333,13.2738,5.031
476.79,9.98155555556,4.931,3.94866666667,4.854,12.9807333333,4.5574,49.7629333333,22.1162,13.2831333333,5.02006666667
477.14,9.9946,4.95066666667,3.9808,4.87726666667,13.0198,4.585,49.7828,22.1893333333,13.3575333333,5.0372
477.49,9.95633333334,4.9198,3.95653333333,4.8534,12.9848666667,4.54673333333,49.7606666667,22.2172666667,13.3518,5.00906666667
477.84,9.97215555554,4.9046,3.94033333333,4.85226666666,12.9988,4.54966666667,49.8453333333,22.2621333333,13.3684666667,5.0054
478.19,9.98693333333,4.92113333333,3.96333333333,4.87046666666,13.0207333333,4.55386666667,49.8488666667,22.3108666667,13.4124,5.02553333333
478.54,10.0029111111,4.92173333333,3.968,4.89393333333,13.0381333333,4.5638,49.8894666667,22.3846666667,13.4812666667,5.04853333333
478.89,9.99642222221,4.93806666667,3.96726666667,4.8894,13.0316,4.5604,49.8946666667,22.4461333333,13.5438666667,5.0554
479.24,9.99275555554,4.94506666667,3.96486666667,4.8816,13.0236666667,4.55766666667,49.8936666667,22.5147333333,13.6152666667,5.062
479.60,9.98508888889,4.9192,3.95546666667,4.8662,13.0318,4.55006666667,49.9435333333,22.5506666667,13.6304,5.0352
479.95,9.9801,4.92493333333,3.94946666667,4.8496,13.0254,4.5408,49.9572666667,22.6107333333,13.6803333333,5.03733333333
480.30,9.95643333333,4.91666666667,3.9442,4.85193333333,13.0099333333,4.5528,49.881,22.6655333333,13.7094666666,5.01386666667
480.65,9.92696666667,4.89226666667,3.91253333333,4.8356,12.9710666667,4.53293333333,49.7865333333,22.686,13.7050666666,4.9784
481.00,9.90035555555,4.86713333333,3.8882,4.82133333333,12.9263333333,4.52646666667,49.7086666667,22.7230666667,13.7174666667,4.97
481.35,9.92673333333,4.88926666667,3.91686666667,4.85013333333,12.9456,4.56313333333,49.7535333333,22.8226666667,13.7988,4.99546666667
481.70,9.94104444445,4.9206,3.94213333334,4.88273333333,12.961,4.5848,49.7892,22.93,13.8894666667,5.01606666667
482.05,9.95113333332,4.92153333334,3.94066666667,4.88873333333,12.9695333333,4.6008,49.8571333333,23.0405333333,13.9557333333,5.0288
482.40,9.95608888887,4.93213333334,3.94693333333,4.9034,12.9856,4.60866666667,49.8893333333,23.1276,14.0185333333,5.03426666667
482.75,9.96276666666,4.92993333333,3.95433333333,4.913,13.0009333333,4.61793333333,49.9112,23.1824666667,14.0476,5.0436
483.10,9.98242222223,4.94313333333,3.9702,4.92086666667,13.0231333333,4.6272,49.9470666667,23.2545333333,14.0984666667,5.06153333333
483.45,9.97978888889,4.95353333333,3.97153333333,4.92373333333,13.0244666667,4.62566666667,49.9091333333,23.3152,14.1402,5.07353333333
483.80,9.97698888889,4.95346666667,3.97713333333,4.93353333333,13.0288,4.63226666667,49.9084666666,23.3636666667,14.1791333333,5.07846666667
484.15,9.98905555556,4.9626,3.9836,4.9432,13.0371333333,4.6346,49.9118,23.4068666667,14.2231333333,5.09266666667
484.50,10.0061666667,4.987,4.0034,4.9638,13.0552,4.6502,49.9164666667,23.4725333333,14.2868,5.1176
484.85,10.0109444444,4.99473333333,4.00366666667,4.96773333334,13.0724666667,4.6462,49.9425333333,23.5325333333,14.3397333333,5.1228
485.20,10.0100888889,4.9992,4.0022,4.97206666667,13.0740666667,4.64633333333,49.9277333333,23.5920666667,14.3926,5.1252
485.55,10.0071888889,4.994,3.9976,4.97113333333,13.0807333333,4.63866666667,49.9212,23.6466666667,14.4271333333,5.1246
485.90,10.0027666667,5.0026,4.00226666667,4.97753333333,13.0748666667,4.6338,49.8605333333,23.6968,14.4772,5.12686666667
486.25,10.0001222222,5.00206666666,3.998,4.97233333333,13.066,4.6258,49.8373333333,23.7463333333,14.5160666667,5.12786666667
486.60,10.0016333333,5.0116,3.99693333333,4.97613333333,13.0635333333,4.6266,49.8186666667,23.8264,14.5856,5.13046666667
486.95,9.97284444446,4.9934,3.97406666667,4.96346666667,13.0304666667,4.6068,49.7466,23.8493333333,14.6107333333,5.10846666667
487.30,9.96094444444,4.98,3.95966666667,4.9556,13.0162,4.59453333334,49.7408666667,23.8958,14.649,5.09486666667
487.65,9.95157777777,4.9712,3.9474,4.94406666667,12.9934666667,4.57646666667,49.7163333333,23.9526,14.6788,5.08153333333
488.00,9.94742222221,4.9782,3.95406666667,4.94806666667,12.9838,4.57746666667,49.6820666667,24.0227333333,14.7294,5.0858
488.35,9.93963333335,4.96986666667,3.9472,4.93613333333,12.9742666667,4.57233333333,49.6985333333,24.0727333333,14.7628,5.071
488.70,9.93200000001,4.9636,3.94446666667,4.93193333334,12.951,4.57173333333,49.6736666667,24.1232,14.8033333334,5.06446666667
489.05,9.91594444445,4.95446666667,3.92986666667,4.91613333333,12.9342666667,4.55326666667,49.6513333333,24.1763333333,14.8335333333,5.0534
489.40,9.91427777777,4.95933333333,3.9344,4.91453333334,12.925,4.55786666667,49.6221333333,24.2428,14.89,5.06346666667
489.75,9.91975555554,4.9644,3.93773333333,4.91893333333,12.9314666667,4.56926666667,49.6408,24.3103333333,14.9406666667,5.0764
490.10,9.90997777777,4.96073333333,3.93206666667,4.91306666667,12.9276666667,4.5658,49.6318,24.3669333333,14.983,5.07053333333
490.45,9.90377777778,4.95373333333,3.93086666667,4.9058,12.9227333333,4.55306666667,49.6066,24.42,15.0198,5.06453333333
490.80,9.91863333335,4.9604,3.9416,4.91,12.9324666667,4.5618,49.6282,24.5038,15.0767333333,5.06846666667
491.15,9.92783333332,4.96786666667,3.95333333333,4.91773333334,12.9432666667,4.56773333333,49.6430666667,24.5577333333,15.1221333333,5.0848
491.50,9.94577777779,4.98386666667,3.96646666667,4.93593333333,12.9646666667,4.58446666667,49.6287333333,24.6065333333,15.1802666667,5.1088
491.85,9.94588888888,4.9756,3.95486666666,4.92733333333,12.9725333333,4.58173333334,49.6680666667,24.6483333333,15.2028666667,5.11006666667
492.20,9.94327777779,4.97426666667,3.95626666667,4.93026666667,12.9776666667,4.5772,49.6938,24.7166666667,15.2450666667,5.11546666667
492.55,9.95336666666,4.98466666667,3.9638,4.93646666667,13.0001333333,4.577,49.7262,24.7801333333,15.2892666667,5.1176
492.90,9.95853333332,4.97646666667,3.959,4.93313333333,13.0045333333,4.56913333333,49.7571333333,24.8291333333,15.3245333333,5.1144
493.25,9.94533333333,4.95233333333,3.93586666667,4.90953333333,12.9866666667,4.53606666667,49.7908,24.8747333333,15.3558,5.0852
493.60,9.94665555555,4.94553333333,3.923,4.8958,12.9729333333,4.51466666667,49.8284,24.9414,15.408,5.066
493.95,9.94597777777,4.93393333333,3.91626666667,4.8854,12.9546666667,4.5,49.8328,25.0244666667,15.4658,5.05293333333
494.30,9.94988888888,4.9414,3.9262,4.89706666667,12.9558666667,4.50433333333,49.9092,25.1168,15.5295333333,5.06893333333
494.65,9.95165555555,4.9402,3.9242,4.90266666667,12.9708666667,4.49726666667,49.9717333333,25.2131333333,15.6009333333,5.07526666667
495.00,9.95245555555,4.93953333333,3.922,4.89833333333,12.9608666667,4.4916,50.0308666667,25.2950666667,15.6638,5.05886666667
495.34,9.95003333334,4.92373333333,3.89473333333,4.87513333334,12.9586666667,4.46653333333,50.1693333333,25.3910666667,15.7166666666,5.03013333333
495.69,9.95492222223,4.92973333333,3.90193333333,4.88906666667,12.9686,4.46706666667,50.1693333333,25.4911333333,15.8088,5.02533333333
496.04,9.97046666667,4.92573333333,3.89113333333,4.88593333333,12.9808666667,4.47673333333,50.1885333333,25.5666666667,15.8794,5.02173333333
496.39,9.96692222221,4.92246666667,3.88153333333,4.8786,12.9745333333,4.482,50.1781333333,25.6516,15.9426,5.02506666667
496.74,9.99645555557,4.9584,3.92173333333,4.9184,13.0093333333,4.52233333333,50.2015333333,25.7624666667,16.0647333333,5.06006666667
497.09,10.0257,4.98846666667,3.95213333333,4.93773333333,13.0264,4.56686666667,50.1778666667,25.854,16.135,5.0814
497.44,10.0227444445,4.98966666667,3.96506666667,4.94613333333,13.0430666667,4.57626666667,50.1674666667,25.8942,16.1874666667,5.09886666667
497.79,10.0266777778,5.0102,3.97306666667,4.94933333333,13.0618666667,4.5784,50.1758666667,25.9752,16.2525333333,5.12693333333
498.14,10.0232222222,4.9974,3.9444,4.92233333333,13.0572,4.56293333333,50.1947333333,26.0258666667,16.2862666667,5.10533333333
498.48,10.0485111111,5.0336,3.9614,4.94206666667,13.0672,4.58253333333,50.2016,26.1176666667,16.3525333333,5.13266666667
498.83,10.0503333333,5.0414,3.9648,4.94566666667,13.0662666667,4.5872,50.1833333333,26.1925333333,16.4167333333,5.15726666667
499.18,10.0581777778,5.0496,3.97686666667,4.9592,13.08,4.6084,50.1552,26.2454666667,16.4718,5.17966666667
499.53,10.0802111111,5.0714,3.99093333333,4.9684,13.0814,4.6156,50.2401333333,26.3061333333,16.5274666667,5.19466666667
499.88,10.0893888889,5.1044,4.0052,4.9856,13.0866666667,4.63186666667,50.2145333333,26.3656,16.5929333333,5.22306666667
500.23,10.1019777778,5.10626666666,4.00253333333,4.99606666667,13.0834666667,4.622,50.2525333333,26.4498,16.6749333333,5.2286
500.58,10.0973666667,5.1104,3.99706666667,4.993,13.0767333333,4.61533333333,50.2848,26.5,16.7088666667,5.22693333333
500.92,10.0957666667,5.12573333333,3.98793333333,5.00953333333,13.0887333333,4.60653333333,50.3182,26.5763333333,16.7786,5.24093333333
501.27,10.0994,5.12806666667,3.98793333333,5.01413333333,13.0967333333,4.60966666667,50.3536,26.6452666667,16.8259333333,5.22833333333
501.62,10.1386333333,5.155,4.01426666667,5.05413333333,13.1182666667,4.6414,50.3928,26.7418666667,16.9050666667,5.24406666667
501.97,10.1456333333,5.17653333333,4.03446666667,5.07526666667,13.1421333333,4.66533333333,50.3785333333,26.804,16.9908666667,5.26366666667
502.32,10.1345,5.15793333333,4.024,5.06886666667,13.1255333333,4.6704,50.3516,26.8426666667,17.042,5.2578
