wavelength,Back_DacCaym,Belly_DacCaym,Breast_DacCaym,Crissum_DacCaym,Crown_DacCaym,DorTail_DacCaym,Rump_DacCaym,Throat_DacCaym,WingTip_DacCaym
606.24,6.85626666667,28.9413333333,23.0116333333,25.2454,18.1366,6.2338,22.1486,9.58566666667,6.8568
606.58,6.85726666667,28.7627333333,22.8937333333,25.0948666667,18.0318666667,6.2038,21.9754666667,9.5716,6.85713333333
606.91,6.83586666667,28.5552666667,22.7565666667,24.9557333333,17.9299333333,6.19493333333,21.8048666667,9.5342,6.84126666667
607.25,6.8214,28.4024666667,22.6001333333,24.8112,17.8364,6.1942,21.6666666667,9.51346666667,6.85093333333
607.58,6.808,28.2586666667,22.5017,24.6956,17.7352666667,6.19266666667,21.5002,9.49453333333,6.84493333333
607.92,6.81973333333,28.1232666667,22.4102,24.5775333333,17.6504,6.218,21.371,9.50613333333,6.85633333333
608.25,6.84046666666,27.9489333333,22.3253666667,24.4839333333,17.556,6.21906666667,21.2604666667,9.49586666666,6.86986666667
608.59,6.82,27.8028,22.2083666667,24.4025333333,17.4561333333,6.21906666667,21.1694,9.46506666667,6.86993333333
608.92,6.80213333333,27.6408666667,22.0944333333,24.2532,17.3464666667,6.18666666667,21.06,9.43686666665,6.8698
609.26,6.7862,27.4908666667,21.9848333333,24.0865333333,17.2343333333,6.17713333333,20.9394,9.40273333332,6.83726666667
609.59,6.8158,27.3992,21.8921666667,24.0304666667,17.1967333333,6.20073333333,20.8429333333,9.41726666668,6.85426666666
609.93,6.81833333333,27.2778,21.8273333333,23.9451333333,17.1537333333,6.2358,20.77,9.42946666667,6.9022
610.26,6.7596,27.1114,21.6793666667,23.8035333333,17.0428,6.182,20.6460666667,9.36066666666,6.865
610.60,6.7592,26.9982666667,21.5796666667,23.6653333333,16.9686,6.1632,20.5509333333,9.32693333334,6.84726666666
610.93,6.7848,26.8634,21.5112666667,23.5683333333,16.9252666666,6.18686666667,20.4568,9.331,6.8598
611.27,6.82353333333,26.7930666667,21.4510333333,23.501,16.9146666667,6.21453333333,20.4327333333,9.38646666665,6.88413333333
611.60,6.75306666667,26.5929333333,21.2805333333,23.3525333333,16.776,6.137,20.2882,9.31666666667,6.83453333333
611.93,6.75066666667,26.5186666667,21.1944666667,23.2552666667,16.7193333333,6.1352,20.21,9.31486666667,6.81886666667
612.27,6.77286666667,26.4299333333,21.1155333333,23.168,16.6704,6.13933333333,20.1102666667,9.328,6.83613333333
612.60,6.81066666667,26.3888666667,21.0460333333,23.1004,16.6398,6.18673333333,20.0672666667,9.35066666666,6.85533333333
612.94,6.7728,26.2024666667,20.8936,22.9768666667,16.5392,6.16406666667,19.914,9.31720000001,6.83326666667
613.27,6.7684,26.0839333333,20.8543333333,22.8572666667,16.4540666667,6.15893333333,19.8252666667,9.30353333334,6.83646666667
613.61,6.67186666667,25.9045333333,20.6984666667,22.6824,16.2696,6.03813333333,19.6658666667,9.20646666667,6.72166666667
613.94,6.75093333334,25.8811333333,20.7294,22.722,16.3181333333,6.1122,19.6699333333,9.29286666667,6.78833333333
614.28,6.82193333333,25.8144,20.7192666667,22.7042,16.3143333333,6.19453333333,19.6597333333,9.36353333333,6.86646666667
614.61,6.86086666667,25.7516666667,20.6711333333,22.6654,16.2912666667,6.24373333334,19.6166666667,9.40479999999,6.88526666667
614.94,6.90373333333,25.641,20.6331333333,22.5808666667,16.2420666667,6.2742,19.5030666667,9.41813333333,6.92746666667
615.28,7.01433333333,25.6566,20.6501666667,22.6174,16.3034666667,6.35693333333,19.5338666667,9.47706666667,7.00273333333
615.61,6.9926,25.4844,20.5189333333,22.5082666667,16.2298666667,6.33013333333,19.409,9.43686666665,7.015
615.95,6.98153333333,25.3274666667,20.3993333333,22.3555333333,16.102,6.315,19.3126666667,9.39066666667,6.97833333333
616.28,6.95846666667,25.1848,20.3547666667,22.2712666667,16.0484666667,6.32246666667,19.1854666667,9.37826666667,6.99913333333
616.61,7.03566666667,25.2156666666,20.3967,22.2994666667,16.0724666667,6.37086666667,19.2228,9.44960000001,7.0672
616.95,7.06246666667,25.1214,20.3110333334,22.2622666667,16.0397333333,6.3818,19.1451333333,9.46886666667,7.09666666667
617.28,7.15766666667,25.0422666667,20.2533333333,22.232,16.0750666667,6.51666666667,19.1269333333,9.5294,7.18433333333
617.62,7.21026666667,25.0536,20.2570333333,22.2208666667,16.0736,6.60886666667,19.0946,9.58940000001,7.26093333333
617.95,7.17673333333,24.9403333333,20.1727,22.1198666667,16.0224666667,6.60766666667,18.9972,9.56546666667,7.24653333333
618.28,7.07393333333,24.7125333334,19.9872,21.9126,15.8633333333,6.51226666667,18.8227333333,9.44253333333,7.17126666667
618.62,7.00473333333,24.5219333333,19.8601666667,21.7958666667,15.7574,6.44053333333,18.6946666667,9.40353333334,7.1226
618.95,6.9522,24.3664666667,19.7684666667,21.636,15.6516666667,6.4008,18.5588666667,9.3754,7.12646666667
619.28,6.94593333333,24.3459333333,19.7521666667,21.5890666667,15.6138666667,6.40826666667,18.5361333333,9.38633333333,7.1232
619.62,6.91993333333,24.2486,19.7166,21.5414,15.5964666667,6.42933333333,18.4830666666,9.35766666666,7.12793333333
619.95,6.811,24.0712,19.5652333333,21.3718,15.4596666667,6.33126666667,18.3330666667,9.26406666667,7.0082
620.28,6.74566666667,23.8993333333,19.4847,21.2432666667,15.3777333333,6.29826666666,18.1676,9.21093333334,6.9546
620.62,6.70406666667,23.7568666667,19.4005333333,21.1156,15.2918666667,6.25613333333,18.0679333333,9.18760000001,6.91633333333
620.95,6.69953333333,23.7166666667,19.3941333333,21.0796666667,15.2217333333,6.221,17.9783333333,9.21080000001,6.92566666667
621.28,6.64506666667,23.5370666667,19.2635666667,20.9397333333,15.1157333333,6.1664,17.8593333333,9.1376,6.87386666667
621.62,6.62033333333,23.4012,19.1619333333,20.8786666667,15.0032,6.12206666666,17.7797333333,9.08613333334,6.8598
621.95,6.67986666667,23.3622,19.1615333333,20.8576666667,14.9972,6.1508,17.7558666667,9.14773333333,6.9386
622.28,6.74913333333,23.3751333333,19.1498,20.8509333333,14.977,6.22026666667,17.7607333333,9.16980000001,7.0052
622.62,6.75306666667,23.3142666667,19.0977666667,20.8148666667,14.9417333333,6.25053333333,17.724,9.19000000001,7.00613333333
622.95,6.73173333333,23.1572,18.9544666667,20.7218,14.8408,6.2232,17.5866666667,9.1614,6.9984
623.28,6.72146666666,23.1351333333,18.9063,20.7074,14.8143333333,6.1698,17.5254,9.1804,7.01173333333
623.62,6.7386,23.028,18.8602,20.6408,14.7850666667,6.17913333333,17.4990666667,9.18313333334,7.03406666667
623.95,6.76393333333,22.983,18.8013,20.6141333333,14.7257333333,6.1688,17.4458,9.18026666667,7.0434
624.28,6.8138,22.9666,18.8065333333,20.6316,14.7400666667,6.2462,17.4806,9.21993333333,7.10726666667
624.62,6.82446666667,22.8453333334,18.7001333334,20.5158666667,14.6858,6.2782,17.4098666667,9.21813333333,7.12793333333
624.95,6.7894,22.7532666667,18.6270333333,20.3784666666,14.6030666667,6.2454,17.3408666667,9.18233333334,7.0826
625.28,6.82586666667,22.7758,18.6461333334,20.3712666667,14.6281333333,6.29106666667,17.338,9.22946666667,7.11526666667
625.61,6.80706666667,22.7583333333,18.6238,20.3212,14.5814666667,6.3032,17.2888666667,9.23306666667,7.1004
625.95,6.79606666667,22.6967333333,18.557,20.2666,14.5598,6.3062,17.246,9.22119999999,7.09766666667
626.28,6.79653333333,22.6067333333,18.5019,20.1982,14.5099333333,6.30513333333,17.1662,9.19533333333,7.07826666667
626.61,6.82406666667,22.5626,18.5025,20.1384,14.5302666667,6.33813333333,17.1388,9.20333333333,7.10913333333
626.94,6.86473333333,22.4814,18.4981,20.0558,14.5252666667,6.3784,17.0860666667,9.20713333333,7.14313333333
627.28,6.86853333333,22.4608666667,18.4503666667,20.0245333334,14.5036,6.38913333333,17.0300666667,9.21966666666,7.17186666667
627.61,6.92666666667,22.4514,18.4733333333,20.0277333333,14.5148,6.45866666667,17.0680666667,9.31173333333,7.2596
627.94,6.9296,22.4043333333,18.4478333333,19.9340666667,14.4749333333,6.45706666667,16.9884666667,9.29946666665,7.25313333334
628.27,6.94126666667,22.3932,18.4825,19.9424,14.4930666667,6.4482,16.966,9.30666666667,7.26166666667
628.61,6.9638,22.2921333333,18.4114,19.8868666667,14.4500666667,6.45586666667,16.886,9.30946666667,7.2898
628.94,6.99506666667,22.2454666667,18.3959666667,19.8190666667,14.4321333333,6.47746666667,16.8492666667,9.354,7.32693333333
629.27,6.99153333333,22.1626666667,18.339,19.7889333333,14.3921333333,6.46926666667,16.8008,9.30860000001,7.32126666667
629.60,6.97693333333,22.0678,18.273,19.7394666667,14.3640666667,6.467,16.7251333333,9.29146666668,7.29786666667
629.94,7.03706666667,22.0946666666,18.3289,19.7475333333,14.4255333333,6.54166666667,16.7596,9.37373333334,7.36633333333
630.27,7.0782,22.0696,18.3039,19.7475333333,14.4028,6.58193333333,16.7372666666,9.42653333334,7.40973333333
630.60,7.12633333333,22.0606,18.2730333333,19.7595333333,14.3936666667,6.63166666667,16.7648666667,9.49219999999,7.4416
630.93,7.24013333333,22.0944,18.2978,19.7918,14.4486666667,6.73066666667,16.792,9.54866666666,7.54506666667
631.26,7.1698,22.0004666667,18.1980333333,19.6595333333,14.3858,6.69113333333,16.6896666666,9.43700000001,7.46066666666
631.60,7.10226666667,21.8426,18.0763333333,19.5634666667,14.3122,6.6484,16.6162666667,9.40406666665,7.43266666667
631.93,7.0874,21.8236666667,18.039,19.5480666667,14.2792,6.69793333333,16.5967333333,9.42706666667,7.46766666667
632.26,7.15013333333,21.8576666666,18.0709666667,19.601,14.2978,6.737,16.6129333333,9.46846666667,7.516
632.59,7.03393333333,21.6623333334,17.9078333333,19.466,14.1484,6.64833333333,16.4342666667,9.35760000001,7.41586666667
632.92,7.02866666667,21.6182666667,17.8780666667,19.4001333333,14.1229333333,6.65166666667,16.3774666667,9.40366666667,7.4292
633.26,7.07473333333,21.5962666667,17.9080333333,19.3506,14.0909333333,6.6866,16.3716,9.45113333333,7.4994
633.59,7.08653333333,21.5677333333,17.8441666667,19.3322,14.0702666667,6.68653333333,16.3519333334,9.44713333333,7.51733333333
633.92,7.11273333333,21.5228666667,17.8633666667,19.2969333333,14.0616,6.71106666667,16.3716666667,9.49146666667,7.548
634.25,7.1228,21.4658,17.8372333333,19.245,14.0384666667,6.7284,16.3275333333,9.50253333334,7.57206666667
634.58,7.10253333333,21.3312666667,17.7911,19.1859333333,13.9718,6.70053333333,16.2626666667,9.51080000001,7.55026666667
634.91,7.13813333333,21.2748666667,17.7595333333,19.189,13.9654666667,6.7202,16.251,9.57453333333,7.60413333334
635.25,7.20826666667,21.3198666667,17.7789666667,19.2069333333,14.0167333333,6.7904,16.2342666667,9.64486666665,7.6534
635.58,7.2694,21.2997333334,17.7561,19.1631333333,14.0086666667,6.7964,16.2411333333,9.67153333334,7.65833333333
635.91,7.31293333333,21.275,17.7546666667,19.153,14.0484666667,6.8506,16.248,9.72693333333,7.69873333334
636.24,7.44146666667,21.3362666667,17.7974,19.2263333333,14.1424,6.95313333333,16.3366,9.7954,7.79506666667
636.57,7.53586666667,21.3998,17.8727666667,19.2951333333,14.2216,7.033,16.4170666666,9.85373333333,7.85946666667
636.90,7.47593333333,21.2716,17.7444666667,19.1832,14.1519333333,6.98646666667,16.2978666667,9.78566666668,7.81906666667
637.23,7.4636,21.2120666667,17.7116666667,19.1374666667,14.1121333333,6.97426666667,16.2393333334,9.78999999999,7.83446666667
637.56,7.44613333333,21.1582666667,17.6380666667,19.1301333333,14.0885333333,6.96073333333,16.1875333333,9.74753333333,7.82193333333
637.90,7.3924,21.0556666667,17.5413333333,19.0421333333,14.0052,6.8852,16.0970666667,9.67673333335,7.73806666667
638.23,7.383,21.0609333333,17.484,18.9718666667,14.004,6.87986666667,16.062,9.66773333332,7.68906666667
638.56,7.3668,20.9962666667,17.4147666667,18.9172666667,13.9527333333,6.87813333333,15.9930666667,9.61553333335,7.64453333333
638.89,7.38086666667,20.9736666667,17.4024,18.8806666667,13.9150666667,6.8746,15.9860666667,9.60746666667,7.66833333333
639.22,7.29413333333,20.8392,17.3292,18.781,13.857,6.78426666667,15.8811333333,9.51126666668,7.6084
639.55,7.19946666667,20.7216666667,17.2386666667,18.6646,13.753,6.7398,15.7496666667,9.44686666668,7.527
639.88,7.14253333333,20.6956666667,17.2244666667,18.6213333333,13.7278,6.70593333333,15.6544,9.44946666667,7.5076
640.21,7.10713333333,20.548,17.094,18.5166666667,13.644,6.67686666667,15.5214,9.38886666667,7.46753333333
640.54,7.08366666666,20.5244,17.0474333333,18.5363333333,13.627,6.65306666667,15.4986,9.37946666667,7.4268
640.87,7.00246666667,20.4108,16.9347666667,18.4399333333,13.5192,6.58613333333,15.3776666667,9.27606666666,7.3384
641.20,6.9388,20.364,16.8469,18.3505333333,13.4461333333,6.55806666667,15.287,9.26753333334,7.28053333333
641.53,6.994,20.3920666667,16.8988,18.4173333333,13.5088,6.67013333333,15.3163333334,9.36993333334,7.38746666667
641.87,6.96686666667,20.3038666667,16.8882,18.4231333333,13.4531333333,6.67306666667,15.3053333333,9.3786,7.42086666667
642.20,6.94033333333,20.2422666667,16.8437,18.3682,13.4295333333,6.66733333334,15.2531333333,9.37906666668,7.44733333333
642.53,7.00946666667,20.2587333333,16.8462333333,18.4422666667,13.4742,6.73133333333,15.3094,9.40846666667,7.487
642.86,7.13306666667,20.3334,16.9005333333,18.5216666667,13.5599333333,6.88166666667,15.392,9.52953333333,7.64406666667
643.19,7.22053333333,20.3356,16.9199666667,18.5202,13.6124666667,6.91466666667,15.4380666667,9.55733333333,7.7528
643.52,7.30733333333,20.2789333333,16.9375666667,18.5132,13.5918666667,6.9848,15.4694,9.60373333334,7.82366666667
643.85,7.29026666667,20.2504666667,16.9584333333,18.5296666667,13.5788666667,6.99326666667,15.5224,9.68339999999,7.8682
644.18,7.3596,20.2898,17.0344,18.5755333333,13.6362,7.04646666667,15.5817333333,9.779,7.98946666667
644.51,7.43626666667,20.3474666667,17.0796,18.6214666667,13.6974666667,7.11373333333,15.6695333333,9.88319999999,8.08906666667
644.84,7.4776,20.2736666667,17.1045333333,18.6338666667,13.7014,7.14893333333,15.6858,9.87593333333,8.16806666667
645.17,7.49053333333,20.2614,17.0666333333,18.5723333333,13.6924666667,7.1454,15.6598,9.8758,8.15446666667
645.50,7.48413333333,20.3209333333,17.1094666667,18.5805333333,13.6726666667,7.14553333334,15.6338666667,9.84433333335,8.157
645.83,7.57406666666,20.3564666667,17.1539666667,18.6424666667,13.7267333333,7.20206666667,15.6625333333,9.85573333332,8.20093333333
646.16,7.49433333333,20.2292,17.0424666667,18.5121333333,13.6098,7.12486666667,15.5012,9.79966666665,8.13826666667
646.49,7.44,20.1485333333,16.9606,18.4216,13.5217333334,7.07933333333,15.4138666667,9.76819999999,8.0752
646.82,7.45813333333,20.2106666667,17.0175,18.4880666667,13.5691333333,7.10126666667,15.4364,9.82713333333,8.12306666667
647.15,7.49286666667,20.2730666667,17.0804666667,18.5338,13.6043333333,7.11693333333,15.4971333333,9.86860000001,8.1634
647.48,7.50826666667,20.2708,17.0562,18.4950666666,13.5864666666,7.11493333333,15.4571333333,9.84353333334,8.14633333333
647.81,7.48293333333,20.2232666667,17.0217666667,18.4188666667,13.5708666667,7.14446666667,15.4101333333,9.80686666667,8.0854
648.14,7.3868,20.0862,16.9542,18.329,13.4876666667,7.08086666667,15.2826666667,9.70933333333,8.01093333333
648.47,7.293,20.0102666667,16.8876333333,18.1724666667,13.3606666667,7.01873333333,15.111,9.6188,7.94073333333
648.80,7.30766666667,19.9726666667,16.8469,18.1666,13.3252,7.04493333333,15.066,9.63846666667,7.9856
649.13,7.41593333333,19.9537333333,16.8724666667,18.2108666667,13.4222666667,7.1428,15.1435333333,9.75153333333,8.08326666667
649.46,7.36453333334,19.9285333333,16.8305,18.1525333333,13.4004,7.11066666667,15.119,9.7876,8.0608
649.79,7.33466666667,19.8694,16.7774333333,18.0946,13.3436,7.07553333333,15.0653333333,9.77420000001,8.03473333333
650.11,7.2906,19.7608,16.7372,18.0098,13.2747333333,7.006,14.9958,9.71513333334,7.97793333333
650.44,7.15486666667,19.6226666667,16.6186666667,17.8867333333,13.121,6.88253333333,14.8701333333,9.576,7.81226666667
650.77,7.01173333333,19.4582666667,16.4488,17.7440666667,13.0225333333,6.78966666667,14.7192,9.49926666668,7.72466666667
651.10,6.9696,19.4001333333,16.4003,17.6797333333,12.9348666667,6.75786666667,14.6193333333,9.47953333333,7.73586666667
651.43,6.8978,19.3084,16.3416333333,17.6025333333,12.8317333333,6.66826666667,14.4959333333,9.43913333335,7.642
651.76,6.9082,19.3034,16.3022666667,17.5852,12.8297333333,6.6674,14.4843333334,9.47773333333,7.61806666667
652.09,7.0054,19.3865333333,16.3501333333,17.6975333333,12.9294666667,6.71466666667,14.5758,9.573,7.6868
652.42,7.0074,19.4145333333,16.4081333333,17.7151333333,12.9711333333,6.72253333333,14.6170666667,9.56086666665,7.68413333333
652.75,7.01266666667,19.4212666666,16.3428666667,17.6912666667,12.9340666667,6.7124,14.5822666667,9.56699999999,7.69726666667
653.08,7.09186666667,19.4444,16.3922333333,17.7146666667,12.9525333333,6.77973333333,14.6248666667,9.62226666667,7.80066666667
653.41,7.09666666667,19.452,16.3953666667,17.7094,12.9216,6.7992,14.6279333333,9.61186666667,7.83946666667
653.74,7.19833333333,19.5556666667,16.4358333333,17.8017333333,12.9643333334,6.91373333333,14.6952666667,9.72573333333,7.9388
654.06,7.36366666667,19.6498,16.5122,17.8935333333,13.0948,7.08733333333,14.8001333333,9.87206666666,8.13366666667
654.39,7.48893333334,19.7352,16.5988666667,17.9594666667,13.1459333333,7.14213333333,14.8475333333,9.96366666666,8.21913333333
654.72,7.53273333333,19.7018666667,16.5478333333,17.9179333333,13.2188,7.15766666667,14.8795333334,9.97806666667,8.22393333333
655.05,7.63713333333,19.7466,16.6327,17.9724,13.2844666667,7.23813333333,14.9870666667,10.0629333333,8.35986666667
655.38,7.69146666667,19.7048666667,16.6408666667,17.9732666667,13.2626,7.2918,15.0184,10.0613333334,8.38953333333
655.71,7.55413333333,19.5504,16.5030666667,17.8038,13.1039333333,7.19453333333,14.9178,9.92866666666,8.24173333333
656.04,7.43066666667,19.3398,16.2828333333,17.6214666667,12.8768,7.05986666666,14.7234,9.79986666668,8.14426666667
656.37,7.32566666667,19.2604666667,16.2420666667,17.5188666667,12.8092,6.9462,14.6238666667,9.72393333333,8.05693333333
656.69,7.2858,19.2352666667,16.2753666667,17.5442,12.7753333333,6.9312,14.5925333333,9.69760000001,8.02086666667
657.02,7.37366666667,19.2690666667,16.3503,17.6035333333,12.9098666667,7.0376,14.6488666667,9.78746666667,8.13313333334
657.35,7.33526666667,19.2077333333,16.324,17.5284666667,12.9094,7.0024,14.5999333333,9.70546666667,8.09626666667
657.68,7.40293333334,19.2576,16.3715666667,17.5736,12.9616,7.07633333333,14.6277333333,9.80299999999,8.122
658.01,7.20893333333,19.0515333333,16.1146333333,17.3382,12.7568,6.92186666667,14.3928666667,9.56480000001,7.89726666667
658.34,7.17633333333,19.0267333333,16.0868,17.3651333333,12.7158,6.92813333333,14.3271333334,9.54759999999,7.88973333333
658.66,7.13146666667,18.9353333333,16.0127333333,17.2910666667,12.6536,6.88433333333,14.2064666667,9.48719999999,7.82413333333
658.99,7.109,18.9284,16.0226666667,17.2384666667,12.6624666667,6.87533333333,14.1557333333,9.48793333333,7.85893333334
659.32,7.2386,19.0155333333,16.1346,17.3091333333,12.7798,6.9924,14.2509333333,9.6368,7.9816
659.65,7.26166666667,19.0724,16.2044666667,17.3751333333,12.865,7.00446666667,14.3025333333,9.68033333334,8.02233333333
659.98,7.32166666667,19.0883333333,16.2013333333,17.4232666667,12.8816666667,7.07593333333,14.3362666666,9.70533333333,8.09833333333
660.31,7.3122,18.9686,16.0701333333,17.3042,12.8296666667,7.03266666667,14.2772666667,9.69093333334,8.06406666667
660.63,7.25873333333,18.898,15.9881,17.259,12.7434,6.91473333333,14.2035333333,9.62259999999,7.99366666667
660.96,7.27266666667,18.8595333334,15.9691,17.2726666667,12.7347333333,6.91773333333,14.1677333333,9.65253333333,8.0324
