wavelength,Back_RamFlam,Belly_RamFlam,Breast_RamFlam,Crissum_RamFlam,Crown_RamFlam,DorTail_RamFlam,Rump_RamFlam,Throat_RamFlam,WingTip_RamFlam
638.89,1.73166666667,3.28306666667,1.95833333333,3.04,0.686733333334,2.79933333333,62.1533333333,1.19146666667,2.14826666667
639.22,1.80453333333,3.3498,2.02253333333,3.12446666667,0.767799999999,2.86526666667,62.2164666667,1.26593333333,2.22093333333
639.55,1.83926666667,3.37646666667,2.02653333333,3.16606666667,0.800599999999,2.8768,62.1756666667,1.2806,2.23093333333
639.88,1.8266,3.38006666667,2.0152,3.1948,0.803866666667,2.87,62.2468,1.2684,2.23233333333
640.21,1.8482,3.42306666667,2.0264,3.21606666667,0.837733333333,2.90653333333,62.2548,1.32853333333,2.28566666667
640.54,1.85113333333,3.4208,2.03926666667,3.24073333333,0.855933333334,2.93253333333,62.2880666667,1.36413333333,2.30833333333
640.87,1.8368,3.4516,2.0482,3.2606,0.894866666667,2.96433333333,62.2414,1.382,2.33533333333
641.20,1.8234,3.44893333333,2.03593333333,3.2558,0.874533333333,2.94813333333,62.2558,1.36433333333,2.30853333333
641.53,1.85193333333,3.46906666667,2.0366,3.2624,0.874933333333,2.9524,62.1636666667,1.34906666667,2.30453333333
641.87,1.78166666667,3.38046666667,1.95806666667,3.18686666667,0.786866666667,2.8474,62.0624666667,1.27046666667,2.20606666667
642.20,1.75913333333,3.35306666667,1.91246666667,3.1528,0.739866666666,2.81613333333,62.0738666667,1.24726666667,2.15593333333
642.53,1.759,3.34453333333,1.90186666666,3.1258,0.709199999999,2.7792,61.9802666667,1.20106666667,2.13213333333
642.86,1.7136,3.30413333333,1.83686666667,3.0478,0.631200000001,2.70806666667,61.9906,1.13393333333,2.06786666667
643.19,1.75326666667,3.34833333333,1.9094,3.0866,0.649866666667,2.76246666667,62.1192,1.21026666667,2.12066666667
643.52,1.81253333333,3.392,1.97693333333,3.12186666667,0.698666666666,2.79973333333,62.2190666667,1.2852,2.14773333333
643.85,1.8622,3.39406666667,2.02086666667,3.14866666667,0.743333333333,2.80746666667,62.217,1.31453333333,2.17326666667
644.18,1.9182,3.46673333333,2.07546666667,3.19946666667,0.7698,2.84566666666,62.1961333333,1.3598,2.2002
644.51,1.94766666667,3.48393333334,2.11513333333,3.2156,0.777266666666,2.85813333333,62.1866666667,1.38713333333,2.19206666667
644.84,2.0206,3.55786666667,2.17126666667,3.2798,0.844666666667,2.95186666667,62.1958,1.45946666667,2.256
645.17,2.03386666667,3.57893333333,2.20746666667,3.2766,0.849466666666,3.0224,62.3212,1.49086666667,2.2752
645.50,2.13646666667,3.66946666667,2.2824,3.34726666667,0.949,3.10766666667,62.3658666667,1.5718,2.39353333333
645.83,2.16186666666,3.66766666667,2.30113333333,3.3892,0.972933333333,3.12833333333,62.3486666666,1.5878,2.43
646.16,2.181,3.66073333333,2.32506666667,3.4236,0.989800000001,3.16813333333,62.4396666667,1.61426666667,2.46313333333
646.49,2.18466666667,3.6432,2.33173333333,3.43326666667,1.0212,3.1938,62.436,1.62113333334,2.47813333333
646.82,2.1266,3.57826666666,2.264,3.38573333333,0.982266666667,3.1542,62.219,1.55813333333,2.42593333333
647.15,2.1632,3.6112,2.28286666667,3.4036,1.0024,3.21673333333,62.1535333333,1.5696,2.47373333333
647.48,2.13586666667,3.60773333333,2.26186666667,3.3826,0.972866666667,3.22013333333,62.212,1.53913333333,2.4664
647.81,2.08993333333,3.55726666667,2.22053333333,3.3346,0.944,3.18766666667,62.2182,1.49313333333,2.44493333333
648.14,2.0748,3.53806666667,2.1834,3.3166,0.9304,3.18286666667,62.2892,1.4678,2.4334
648.47,2.01706666667,3.46413333333,2.1016,3.27453333333,0.867866666667,3.0874,62.3164,1.3972,2.37173333334
648.80,1.99053333333,3.39933333333,2.06746666667,3.2626,0.837599999999,3.01573333333,62.1760666667,1.3806,2.32233333333
649.13,1.90693333333,3.3124,2.01233333333,3.20113333333,0.736066666667,2.93546666667,62.1762,1.3158,2.231
649.46,1.86886666667,3.26706666667,1.97906666667,3.157,0.697466666667,2.8962,62.1572,1.28846666667,2.15293333333
649.79,1.84393333333,3.26893333333,1.94026666667,3.13033333333,0.6934,2.8448,62.0654,1.27186666667,2.10666666667
650.11,1.84553333333,3.27793333333,1.93846666667,3.12673333333,0.681666666667,2.84613333333,62.1116666667,1.25293333333,2.09306666667
650.44,1.88913333333,3.3458,1.98146666667,3.17006666667,0.724866666667,2.8896,62.2414666666,1.27053333333,2.12786666667
650.77,1.81826666667,3.29606666667,1.90073333333,3.103,0.680133333333,2.8094,62.2764666667,1.2006,2.051
651.10,1.785,3.23186666667,1.81913333333,3.04626666667,0.631666666667,2.7586,62.2384,1.13426666667,1.96613333333
651.43,1.76646666667,3.2328,1.78706666667,3.05793333333,0.600066666666,2.76966666667,62.1930666667,1.11266666667,1.93666666667
651.76,1.71506666667,3.18933333333,1.7342,3.01006666667,0.528533333334,2.7142,62.0728666667,1.06133333333,1.89033333333
652.09,1.70386666667,3.17706666667,1.7488,2.9938,0.524666666667,2.72573333333,62.1032666667,1.06373333333,1.8936
652.42,1.6588,3.16606666667,1.70433333333,2.9408,0.479333333333,2.6782,62.0858666667,1.01146666667,1.86906666667
652.75,1.67713333333,3.21633333333,1.70366666667,2.98286666666,0.521866666667,2.7156,62.1513333333,1.02746666667,1.9126
653.08,1.67426666667,3.25773333333,1.68853333333,3.01873333333,0.518533333333,2.73046666667,62.2256666667,1.0442,1.97286666667
653.41,1.71233333333,3.29486666667,1.74646666667,3.07346666667,0.583,2.77486666667,62.2336,1.07306666667,2.03626666667
653.74,1.66926666667,3.29486666667,1.71733333333,3.0516,0.556200000001,2.7342,62.2334,1.0674,2.03946666667
654.06,1.59833333333,3.22893333333,1.62953333333,2.9658,0.492266666667,2.667,62.2262666667,1.01646666667,1.96373333333
654.39,1.58293333333,3.24293333333,1.62153333333,2.9788,0.458466666667,2.66706666667,62.1293333334,1.04086666667,1.98113333333
654.72,1.5882,3.2982,1.6424,2.99766666667,0.477933333333,2.688,62.0975333333,1.09166666667,2.03893333333
655.05,1.62746666667,3.31093333333,1.69313333333,2.98873333333,0.505933333334,2.71826666667,62.1372,1.13466666667,2.07733333333
655.38,1.66053333333,3.36506666667,1.73846666667,3.01906666667,0.5594,2.75733333333,62.2305333333,1.17273333333,2.1162
655.71,1.734,3.4408,1.81526666667,3.06586666667,0.6258,2.83053333333,62.1232666667,1.2268,2.16753333333
656.04,1.77333333333,3.48133333333,1.8854,3.1284,0.6834,2.9024,62.1147333333,1.28433333333,2.21726666667
656.37,1.78626666667,3.4678,1.89453333333,3.11253333333,0.664,2.90513333333,62.046,1.3116,2.22426666667
656.69,1.8066,3.48546666667,1.92113333333,3.11653333333,0.652266666667,2.8974,62.0995333333,1.29853333334,2.22233333333
657.02,1.809,3.44266666667,1.91593333333,3.08393333333,0.587466666667,2.90646666667,62.1725333333,1.2924,2.19793333333
657.35,1.85266666667,3.42486666667,1.93873333333,3.10033333333,0.594333333333,2.9264,62.029,1.29993333333,2.2026
657.68,1.85926666666,3.41393333333,1.96586666667,3.1098,0.570533333333,2.9514,62.0592,1.27646666667,2.22633333333
658.01,1.8576,3.37806666667,1.989,3.0932,0.552133333333,2.9602,62.0678,1.24206666667,2.20046666667
658.34,1.83793333333,3.34633333333,1.98946666667,3.0782,0.533066666667,2.94373333333,62.03,1.22653333333,2.15326666667
658.66,1.8508,3.3384,1.9826,3.10513333333,0.545000000001,2.93253333333,61.985,1.22566666667,2.16713333333
658.99,1.88866666667,3.34186666667,2.00006666666,3.1286,0.572200000001,2.9686,62.0174666667,1.25726666667,2.189
659.32,1.8324,3.29846666667,1.9514,3.099,0.513866666667,2.90993333333,61.991,1.2212,2.1864
659.65,1.82426666667,3.30086666666,1.91593333333,3.1108,0.482666666667,2.875,62.0472,1.19793333333,2.1564
659.98,1.83073333333,3.31313333333,1.92286666667,3.14393333333,0.491,2.88806666667,61.9626666667,1.17966666667,2.13866666667
660.31,1.85313333333,3.3412,1.9562,3.17206666667,0.536133333333,2.92593333333,61.9334,1.20793333333,2.16813333333
660.63,1.7872,3.32673333333,1.8978,3.13313333333,0.481533333333,2.87966666667,61.9868,1.15926666667,2.1426
660.96,1.69926666667,3.282,1.8252,3.073,0.3978,2.81826666667,62.0438,1.08206666667,2.09
661.29,1.63706666667,3.2336,1.76133333333,3.02533333333,0.3472,2.74973333333,61.9021333333,1.058,2.02506666667
661.62,1.69813333333,3.29246666667,1.79993333333,3.0896,0.4264,2.8054,61.9980666667,1.1352,2.0956
661.94,1.7826,3.3628,1.87393333333,3.1698,0.487866666667,2.8906,62.1064666667,1.2072,2.19646666667
662.27,1.80166666667,3.40706666667,1.89626666667,3.1998,0.495466666667,2.93473333333,62.1806666667,1.2442,2.24406666667
662.60,1.7914,3.43873333333,1.90153333333,3.223,0.481533333333,2.94566666667,62.1174,1.26426666667,2.26633333333
662.93,1.84713333333,3.48173333333,1.92853333333,3.27066666667,0.522666666667,3.01053333333,62.1938666667,1.3062,2.2786
663.26,1.8824,3.4908,2.01153333333,3.2902,0.554133333333,3.0964,62.2907333333,1.32,2.34573333333
663.58,1.9358,3.51686666666,2.06993333333,3.323,0.583266666667,3.159,62.4404666667,1.35153333333,2.4148
663.91,1.8892,3.464,2.00366666667,3.2858,0.5216,3.13213333334,62.427,1.28593333334,2.35326666667
664.24,2.0216,3.5818,2.12493333333,3.41633333333,0.664333333333,3.26746666666,62.4076,1.37933333333,2.4546
664.57,2.1868,3.7402,2.31086666667,3.57433333333,0.839333333333,3.45393333333,62.55,1.53553333333,2.58953333333
664.89,2.33053333333,3.86266666667,2.44233333334,3.67773333333,0.953600000001,3.6014,62.6995333333,1.63226666667,2.72993333333
665.22,2.34933333333,3.86446666667,2.46993333333,3.69186666667,0.958266666665,3.6032,62.6617333333,1.62853333333,2.74793333333
665.55,2.32426666667,3.839,2.4402,3.69546666667,0.941466666667,3.56913333333,62.6809333333,1.58113333334,2.71306666666
665.87,2.2718,3.80126666667,2.40053333333,3.64853333333,0.928466666667,3.5166,62.7382,1.53506666667,2.6546
666.20,2.24586666667,3.74486666667,2.36173333333,3.5838,0.8944,3.4472,62.6804666667,1.46753333333,2.6026
666.53,2.19573333333,3.6838,2.3288,3.52453333333,0.850933333333,3.3848,62.6398,1.40046666667,2.55146666667
666.86,2.14833333334,3.6468,2.24093333333,3.46186666667,0.812333333333,3.33986666667,62.501,1.35693333333,2.48706666667
667.18,2.00933333333,3.5464,2.1268,3.32746666667,0.704866666667,3.2288,62.4942666667,1.27353333333,2.37873333333
667.51,1.9678,3.50473333333,2.11886666667,3.2728,0.684933333333,3.19146666666,62.4642666666,1.2574,2.3676
667.84,1.85826666667,3.41073333333,2.00293333333,3.1606,0.565266666667,3.07773333333,62.4273333333,1.19733333333,2.2902
668.16,1.7802,3.34986666667,1.9096,3.1098,0.519266666666,3.031,62.4084,1.1612,2.2362
668.49,1.75786666667,3.31453333333,1.87246666667,3.11886666667,0.503399999999,2.97986666667,62.4695333333,1.16673333333,2.205
668.82,1.71866666667,3.27926666667,1.844,3.0784,0.456933333334,2.93393333333,62.3976666667,1.1068,2.17646666667
669.14,1.6832,3.24646666667,1.80666666667,3.06526666666,0.4014,2.89893333333,62.3128666667,1.0856,2.14393333333
669.47,1.63166666666,3.1876,1.75653333333,3.00406666667,0.313400000001,2.8602,62.3643333333,1.0498,2.0832
669.80,1.57333333333,3.11233333333,1.68746666667,2.95393333333,0.268733333333,2.81913333334,62.402,1.00293333333,2.02806666666
670.13,1.6066,3.13906666667,1.68993333333,2.9862,0.305866666666,2.86006666667,62.4483333333,1.04466666667,2.0676
670.45,1.59026666667,3.14133333333,1.67786666667,2.99246666667,0.301466666667,2.83966666667,62.5266,1.07773333333,2.05633333333
670.78,1.72066666667,3.2714,1.79966666667,3.12066666667,0.446266666667,2.9554,62.5127333333,1.18586666667,2.17826666667
671.10,1.80346666667,3.34486666667,1.86653333333,3.16113333333,0.519466666667,3.0326,62.5872666667,1.27186666667,2.23313333333
671.43,1.784,3.31873333333,1.8836,3.13386666667,0.512799999999,3.04046666666,62.5714666667,1.24753333333,2.18586666667
671.76,1.72,3.254,1.82413333333,3.0856,0.432733333334,2.94706666667,62.5490666667,1.2102,2.15446666667
672.08,1.70873333333,3.28913333333,1.83733333333,3.08233333333,0.448533333334,2.97753333333,62.4520666667,1.25186666667,2.17846666667
672.41,1.6524,3.235,1.76873333333,3.026,0.3958,2.93906666667,62.4682,1.22226666667,2.11806666667
672.74,1.6696,3.24986666667,1.80873333333,2.98753333333,0.413933333333,2.95573333333,62.5329333333,1.23326666667,2.13953333333
673.06,1.77166666667,3.35166666667,1.88113333333,3.06546666667,0.516599999999,3.01006666667,62.4384,1.28073333333,2.21213333333
673.39,1.82186666667,3.40246666667,1.93966666667,3.10633333333,0.570266666667,3.05726666667,62.5154,1.3174,2.26673333333
673.72,1.76706666667,3.37393333333,1.9418,3.0738,0.528,3.05046666667,62.4352666667,1.30513333333,2.25013333333
674.04,1.73753333333,3.30573333333,1.91393333333,3.06913333333,0.501266666666,3.00646666667,62.3846,1.27506666667,2.24766666667
674.37,1.67173333333,3.2144,1.85266666666,3.0236,0.436133333333,2.96246666667,62.2776666667,1.22313333333,2.19226666667
674.69,1.5588,3.11566666667,1.78013333333,2.99486666667,0.363066666667,2.92526666666,62.2316666667,1.15913333333,2.1158
675.02,1.65886666667,3.193,1.86066666667,3.15013333333,0.451599999999,3.02246666667,62.3007333333,1.2646,2.21
675.35,1.7668,3.28793333333,1.98693333333,3.23013333333,0.5324,3.13553333333,62.2679333333,1.3108,2.301
675.67,1.76433333333,3.27153333334,1.9976,3.23713333333,0.511666666667,3.1002,62.2786666667,1.23673333333,2.29433333333
676.00,1.75253333333,3.30766666667,2.0314,3.28713333333,0.526400000001,3.1026,62.4255333333,1.26893333333,2.3408
676.32,1.67086666667,3.2478,1.98713333333,3.2954,0.481466666667,3.06026666667,62.3980666667,1.22753333333,2.30673333333
676.65,1.64366666667,3.17666666667,1.97146666667,3.29253333333,0.462000000001,3.05506666667,62.4095333333,1.2094,2.30886666667
676.97,1.6898,3.2386,2.03833333334,3.36153333333,0.493799999999,3.11153333333,62.3891333333,1.27726666667,2.34913333333
677.30,1.73266666667,3.30366666667,2.06966666667,3.4134,0.522466666666,3.12346666667,62.4034,1.31153333333,2.36233333333
677.63,1.75186666667,3.35426666667,2.09433333333,3.4044,0.545933333333,3.14026666667,62.4404,1.31173333333,2.37933333333
677.95,1.81173333333,3.46113333333,2.15286666667,3.4512,0.612333333333,3.1584,62.5680666667,1.3614,2.43526666667
678.28,1.9392,3.56446666667,2.2362,3.5304,0.704266666666,3.22706666667,62.4608666667,1.44546666667,2.54046666667
678.60,1.9124,3.5404,2.18026666667,3.47493333333,0.684666666666,3.17646666667,62.4268666667,1.38773333333,2.5104
678.93,1.92053333333,3.53733333333,2.17226666667,3.50566666667,0.718533333333,3.19626666667,62.4309333333,1.43273333333,2.485
679.25,1.905,3.54066666666,2.17466666667,3.49953333333,0.753200000001,3.23693333333,62.4595333333,1.474,2.48893333333
679.58,1.97106666666,3.6036,2.23146666667,3.5556,0.812133333333,3.326,62.4270666667,1.52893333333,2.521
679.90,1.96086666667,3.58433333333,2.19966666667,3.50286666667,0.793400000001,3.30033333333,62.462,1.5072,2.4698
680.23,1.9394,3.59186666667,2.20293333333,3.49493333333,0.758266666666,3.27386666666,62.4467333333,1.48433333333,2.4484
680.55,1.92,3.58573333333,2.19793333333,3.51173333333,0.737866666667,3.27206666667,62.4178666667,1.4772,2.479
680.88,1.94486666667,3.57353333333,2.2096,3.50173333333,0.739333333333,3.2672,62.4859333333,1.46426666667,2.49853333334
681.20,1.9912,3.60426666667,2.24953333333,3.51946666667,0.740866666667,3.2976,62.5734,1.48326666667,2.53026666667
681.53,1.91006666667,3.49393333333,2.1574,3.4104,0.634399999999,3.21053333333,62.4302,1.39933333333,2.423
681.85,1.898,3.4948,2.1718,3.42846666667,0.634733333334,3.18086666667,62.5276,1.37906666667,2.41173333333
682.18,1.91306666667,3.511,2.22166666667,3.45246666666,0.653866666666,3.21486666667,62.5736666667,1.4286,2.4584
682.50,1.9426,3.52853333333,2.2438,3.45186666667,0.673533333333,3.21393333333,62.6083333333,1.44586666667,2.50666666667
682.83,1.97933333333,3.53213333333,2.27686666667,3.50753333333,0.672266666667,3.22846666667,62.7273333333,1.4616,2.53033333333
683.15,2.00006666667,3.48166666667,2.25666666667,3.45826666667,0.664333333333,3.1946,62.5932666667,1.43166666667,2.51766666667
683.48,2.1158,3.60633333333,2.35266666667,3.5562,0.75,3.3196,62.5978666667,1.52026666667,2.64073333333
683.80,2.1494,3.66173333333,2.39533333333,3.58206666667,0.799333333333,3.39586666667,62.6688,1.58786666667,2.70713333333
684.13,2.08966666667,3.57553333333,2.30246666667,3.49526666667,0.748666666666,3.34446666667,62.7949333333,1.52106666667,2.62653333333
684.45,2.04393333333,3.53226666667,2.28713333333,3.50453333333,0.750666666667,3.36526666667,62.8056666667,1.51686666667,2.60506666667
684.78,1.97506666666,3.43913333333,2.23473333333,3.46546666667,0.7,3.3158,62.7466666667,1.4736,2.53533333333
685.10,2.0218,3.47953333333,2.2958,3.57666666667,0.756333333333,3.38093333333,62.7751333333,1.55413333333,2.64193333333
685.43,1.94906666667,3.42346666667,2.221,3.48693333333,0.684466666667,3.3216,62.7295333333,1.51426666667,2.57346666667
685.75,1.8484,3.34113333333,2.11433333333,3.37633333333,0.584533333333,3.2294,62.6232,1.399,2.4404
686.08,1.7682,3.26986666667,2.07326666667,3.3346,0.520333333333,3.1978,62.6216,1.32993333333,2.354
686.40,1.71326666667,3.21673333333,2.002,3.26573333333,0.4654,3.144,62.5892,1.2492,2.3004
686.72,1.70626666667,3.23153333333,1.99633333333,3.30366666667,0.469666666666,3.16266666667,62.7491333333,1.26006666667,2.31573333333
687.05,1.60846666667,3.11586666667,1.92326666667,3.2528,0.441999999999,3.07686666667,62.7252,1.18546666667,2.24466666667
687.37,1.55226666667,3.05106666667,1.88153333333,3.22513333333,0.441600000001,3.02993333333,62.7937333333,1.12746666667,2.16913333333
687.70,1.59953333333,3.16486666667,1.954,3.28026666667,0.500066666666,3.08,62.7342,1.1536,2.23833333333
688.02,1.60933333333,3.1924,1.94346666667,3.23786666667,0.521066666667,3.09593333333,62.7722666667,1.12573333333,2.257
688.34,1.66813333333,3.29473333333,1.9934,3.29,0.596466666667,3.1618,62.7516,1.1738,2.3196
688.67,1.60506666667,3.25306666667,1.94153333333,3.19573333333,0.528666666666,3.0988,62.9151333333,1.09613333333,2.2168
688.99,1.54626666667,3.14906666667,1.87273333333,3.10593333333,0.455933333334,3.0444,63.0386,1.01,2.15273333333
689.32,1.57953333333,3.16766666667,1.88253333333,3.13026666667,0.478266666666,3.07746666666,63.056,1.0464,2.1916
689.64,1.5012,3.103,1.778,3.07513333333,0.380666666667,3.01686666667,63.0790666666,0.968733333333,2.1334
689.96,1.5534,3.1584,1.8642,3.14026666667,0.431066666666,3.06706666667,63.0012666667,1.03546666667,2.1828
690.29,1.53833333333,3.1556,1.89993333333,3.16293333333,0.381733333333,3.025,63.0573333333,1.02293333333,2.15746666667
690.61,1.55846666667,3.16746666667,1.92146666667,3.1294,0.344133333333,3.0406,63.022,1.05966666667,2.17293333333
690.94,1.6098,3.23126666666,1.93953333334,3.14326666667,0.352533333333,3.07993333333,62.9491333333,1.13646666667,2.26173333333
691.26,1.63433333333,3.2046,1.9426,3.1464,0.368799999999,3.07006666667,62.9723333333,1.1814,2.25
691.58,1.66286666667,3.23926666667,1.9728,3.19586666667,0.340266666667,3.04073333333,63.015,1.20846666667,2.25733333333
691.91,1.70753333333,3.2514,1.96446666667,3.2254,0.343066666667,3.05566666667,63.0047333333,1.23486666667,2.29726666667
692.23,1.93266666667,3.4654,2.14893333333,3.4402,0.529866666667,3.27613333333,63.0029333333,1.42613333333,2.49113333333
692.55,2.128,3.64126666667,2.30893333333,3.6632,0.700400000001,3.4906,62.9858,1.60213333333,2.6778
692.88,2.15593333333,3.64973333333,2.33946666666,3.72893333333,0.769466666667,3.53606666667,63.0597333333,1.6194,2.747
693.20,2.25006666667,3.71706666667,2.37693333334,3.77493333333,0.835,3.57513333333,62.9632,1.70393333333,2.86373333333
693.52,2.1368,3.6052,2.22766666667,3.6354,0.730666666666,3.4854,62.8858,1.6168,2.7462
693.85,2.09066666667,3.5902,2.13686666667,3.5606,0.730866666667,3.49006666667,62.7856666667,1.60853333333,2.73006666667
694.17,2.10573333333,3.633,2.12686666667,3.64386666667,0.765666666666,3.5054,62.7759333333,1.6114,2.77006666667
694.49,2.03493333333,3.586,2.09846666667,3.6432,0.711999999999,3.43326666667,62.7826666667,1.53486666667,2.69546666667
694.82,2.0082,3.55866666667,2.106,3.65606666667,0.670866666666,3.4634,62.7634,1.50353333333,2.67566666667
695.14,1.92433333333,3.48706666667,2.00766666667,3.62886666667,0.605266666666,3.41286666667,62.6175333333,1.45026666667,2.59946666667
695.46,1.91986666667,3.47893333333,2.08146666667,3.66093333333,0.648799999999,3.47513333333,62.6611333333,1.525,2.60186666667
695.79,1.76706666667,3.30113333333,1.94686666667,3.53646666667,0.512866666666,3.37446666667,62.5404,1.40006666667,2.48746666667
696.11,1.74586666667,3.33533333333,1.96866666667,3.53213333333,0.503866666666,3.35066666667,62.4756,1.3912,2.50406666667
696.43,1.78633333333,3.40353333333,2.01726666667,3.54966666667,0.507866666666,3.34533333333,62.4027333333,1.43246666667,2.54226666667
696.75,1.85653333333,3.5008,2.11426666667,3.60266666667,0.606666666667,3.413,62.3474,1.48986666667,2.5876
697.08,1.97593333333,3.6274,2.22793333333,3.7236,0.711466666667,3.50606666667,62.3564666667,1.6034,2.72013333333
697.40,2.0452,3.68233333333,2.3142,3.79533333333,0.769000000001,3.58706666667,62.306,1.64906666667,2.80326666667
697.72,2.14673333333,3.7852,2.43253333333,3.84426666667,0.880266666666,3.681,62.4061333333,1.73206666667,2.89446666667
698.05,2.2224,3.84093333333,2.47313333333,3.8666,0.943599999999,3.7444,62.4099333333,1.76426666667,2.92706666667
