wavelength,Back_PhrPunm,Belly_PhrPunm,Breast_PhrPunm,Crissum_PhrPunm,Crown_PhrPunm,DorTail_PhrPunm,Rump_PhrPunm,Throat_PhrPunm,WingTip_PhrPunm
448.56,4.56773333333,4.17113333333,3.61,23.7306,7.59366666667,5.82466666667,4.0134,11.0347333334,6.5128
448.92,4.56386666667,4.1602,3.60453333333,23.7331333333,7.59313333333,5.82506666667,4.01073333334,11.0306,6.5102
449.27,4.58346666667,4.16986666667,3.61933333333,23.7624666667,7.6254,5.8486,4.02753333333,11.0538666667,6.5362
449.62,4.59033333333,4.17453333333,3.61546666667,23.8001333333,7.63366666667,5.85333333333,4.0376,11.079,6.53806666667
449.98,4.57226666667,4.16013333333,3.6114,23.8344666667,7.6398,5.85353333333,4.02666666667,11.0852,6.53473333333
450.33,4.5574,4.12866666667,3.59573333333,23.8387333333,7.62586666667,5.8458,4.00993333333,11.0707333333,6.53219999999
450.69,4.56246666667,4.12393333333,3.5918,23.8757333333,7.6342,5.84886666667,4.00473333333,11.0898,6.54119999999
451.04,4.5588,4.1036,3.5868,23.9014,7.63813333333,5.851,4.00613333333,11.0976666667,6.54093333334
451.40,4.5444,4.07473333333,3.57333333333,23.9068,7.6274,5.84246666667,3.99326666666,11.0812666667,6.52553333334
451.75,4.519,4.04093333333,3.54326666667,23.9130666667,7.60346666667,5.80813333333,3.96533333333,11.0663333333,6.50206666667
452.10,4.50373333333,4.02286666667,3.52873333333,23.9152666667,7.59093333333,5.8028,3.94866666667,11.0529333333,6.48586666667
452.46,4.52226666667,4.0338,3.5494,23.9585333333,7.59966666667,5.82126666667,3.96273333333,11.0742,6.51560000001
452.81,4.5326,4.03566666667,3.5568,23.9946,7.60686666667,5.8368,3.9596,11.0747333333,6.52073333333
453.17,4.50166666667,4.01886666667,3.54226666667,24.0025333333,7.58773333333,5.81973333334,3.9398,11.0478,6.49639999999
453.52,4.4794,4.00166666667,3.53733333333,24.0035333333,7.5736,5.80973333333,3.9236,11.0319333333,6.49166666667
453.87,4.48693333333,4.00853333333,3.5482,24.0182666667,7.57566666667,5.81186666667,3.9258,11.0306666667,6.49226666667
454.23,4.4994,4.03093333333,3.56093333333,24.0444666667,7.59126666667,5.8172,3.94086666667,11.0489333333,6.50713333333
454.58,4.5128,4.04566666667,3.57526666667,24.0593333333,7.60453333333,5.83206666667,3.96666666666,11.0556,6.5182
454.93,4.51406666667,4.056,3.56666666667,24.083,7.61213333333,5.82506666667,3.97053333333,11.0517333333,6.51986666666
455.29,4.53173333333,4.08253333333,3.58593333333,24.1431333333,7.6352,5.84446666667,3.99746666667,11.0844,6.54119999999
455.64,4.55966666667,4.11553333333,3.61746666667,24.1948,7.66553333333,5.88013333333,4.02733333333,11.1117333333,6.57093333334
456.00,4.57266666667,4.13833333333,3.63166666667,24.2177333333,7.66213333333,5.8926,4.04486666667,11.1131333333,6.58986666667
456.35,4.5568,4.129,3.62146666667,24.2307333333,7.64733333333,5.8784,4.0336,11.0991333333,6.58053333334
456.70,4.5528,4.14713333333,3.62873333333,24.2439333333,7.65353333333,5.87226666667,4.04506666667,11.0994666667,6.58226666667
457.06,4.56713333333,4.16766666667,3.63446666666,24.2448666667,7.649,5.87966666667,4.0468,11.1016,6.58166666667
457.41,4.57826666667,4.17826666667,3.6376,24.2586666667,7.6526,5.88206666667,4.0554,11.0984666667,6.5678
457.76,4.5882,4.18606666666,3.63633333333,24.2721333333,7.64406666667,5.88433333333,4.05993333333,11.0856666667,6.562
458.12,4.58846666667,4.2012,3.63626666667,24.294,7.63473333334,5.88366666667,4.06233333333,11.0844666667,6.55506666667
458.47,4.572,4.20126666667,3.627,24.3158666667,7.6154,5.8696,4.0454,11.0676,6.53673333333
458.82,4.57786666667,4.21153333333,3.63306666667,24.3322666667,7.5964,5.86906666667,4.044,11.0625333333,6.53206666666
459.18,4.56806666667,4.20666666667,3.62086666667,24.3146666667,7.57106666667,5.84573333333,4.0224,11.0300666667,6.51326666666
459.53,4.56973333333,4.20993333333,3.6172,24.3238666667,7.55466666667,5.83793333333,4.0216,11.0248666666,6.4996
459.88,4.5896,4.23113333333,3.63446666667,24.3418666667,7.57033333333,5.8444,4.03406666667,11.0448666667,6.50299999999
460.24,4.59666666667,4.24273333333,3.6426,24.3496666667,7.5702,5.8426,4.04433333333,11.0404,6.49700000001
460.59,4.60853333334,4.25293333334,3.64393333333,24.3645333333,7.5732,5.838,4.04773333333,11.0458,6.49113333333
460.94,4.62126666667,4.276,3.6636,24.4026666667,7.5836,5.84453333333,4.0734,11.0646,6.50713333333
461.29,4.61113333333,4.28773333333,3.6596,24.4048,7.56966666667,5.833,4.066,11.0462,6.49453333333
461.65,4.58873333333,4.27966666667,3.6398,24.3923333333,7.53946666667,5.8004,4.04486666667,11.0254666667,6.46533333333
462.00,4.59273333333,4.28646666667,3.64533333333,24.3953333333,7.52806666667,5.7856,4.0408,11.005,6.4522
462.35,4.615,4.30446666667,3.6564,24.4152666666,7.52446666667,5.78526666667,4.05633333333,11.0128666667,6.4498
462.71,4.638,4.33826666667,3.67726666667,24.4352,7.5442,5.79393333333,4.08306666667,11.0309333333,6.457
463.06,4.66653333333,4.38186666667,3.7098,24.4562666667,7.55286666667,5.81266666667,4.11593333333,11.0473333333,6.47266666667
463.41,4.6912,4.4212,3.74133333334,24.4708666667,7.5746,5.823,4.14693333333,11.044,6.491
463.76,4.6986,4.44666666667,3.75666666667,24.4908666667,7.57066666667,5.8198,4.16893333333,11.0358666667,6.50046666667
464.12,4.7252,4.49793333333,3.79253333333,24.5221333333,7.58286666667,5.8436,4.2,11.0529333333,6.51633333333
464.47,4.74113333333,4.53013333333,3.81653333333,24.5546,7.57253333333,5.858,4.21986666667,11.0502666667,6.51860000001
464.82,4.75426666667,4.54986666667,3.82493333334,24.5786,7.5732,5.84746666667,4.2262,11.0296,6.50873333333
465.17,4.81406666667,4.6038,3.87473333333,24.6495333333,7.60273333333,5.88566666667,4.2896,11.0700666667,6.55473333333
465.53,4.86086666667,4.6664,3.92806666667,24.7278666667,7.64666666667,5.91313333333,4.34433333333,11.1056666667,6.58600000001
465.88,4.90013333333,4.71473333333,3.96146666667,24.7744666667,7.66106666667,5.93713333333,4.38173333333,11.1250666667,6.60113333333
466.23,4.93313333333,4.77046666667,4.0038,24.8316666667,7.68313333333,5.9594,4.42646666667,11.147,6.62559999999
466.58,4.9414,4.8042,4.0296,24.8545333333,7.68413333333,5.95846666667,4.4422,11.1417333333,6.62419999999
466.94,4.9502,4.82846666667,4.03766666667,24.8854666667,7.6734,5.94493333333,4.45413333333,11.1448,6.60820000001
467.29,4.953,4.84993333333,4.0444,24.9015333333,7.65006666667,5.94333333333,4.45626666667,11.1474666667,6.59386666666
467.64,4.9494,4.86,4.04293333333,24.9042666667,7.63813333333,5.92193333333,4.45486666667,11.1273333333,6.56373333334
467.99,4.93746666667,4.86253333333,4.0274,24.9173333333,7.61293333333,5.89566666667,4.44206666667,11.1022,6.53466666667
468.35,4.9324,4.87073333333,4.01713333333,24.9046666667,7.58466666667,5.86393333333,4.4314,11.0846,6.50826666667
468.70,4.9446,4.90153333333,4.03933333333,24.9142666666,7.5828,5.86753333333,4.44373333334,11.0986666667,6.519
469.05,4.9454,4.92086666667,4.05126666667,24.9264,7.5814,5.854,4.44186666667,11.0891333333,6.504
469.40,4.9726,4.96073333333,4.0702,24.948,7.57946666667,5.8768,4.4786,11.1046666667,6.51486666666
469.75,4.95493333333,4.96873333333,4.06393333333,24.9288666667,7.56973333333,5.8554,4.47493333333,11.0887333333,6.50246666667
470.11,4.94186666667,4.97,4.0584,24.9007333333,7.54413333333,5.82893333333,4.461,11.0624,6.47166666667
470.46,4.95673333333,4.98346666667,4.0518,24.9094,7.53786666667,5.83226666667,4.47206666667,11.0506,6.46166666667
470.81,4.98026666667,5.01313333333,4.0742,24.9536666667,7.55933333333,5.86113333334,4.4954,11.0686,6.48700000001
471.16,5.0092,5.03406666667,4.08733333333,24.9873333333,7.58606666667,5.8572,4.51813333333,11.0780666667,6.50299999999
471.51,5.03553333333,5.0644,4.0962,25.0316,7.6028,5.8888,4.54293333333,11.098,6.52753333333
471.87,5.0476,5.08033333333,4.09946666667,25.0428,7.6186,5.8908,4.56413333333,11.0954666667,6.53460000001
472.22,5.06093333333,5.0912,4.12013333333,25.0834666667,7.64573333333,5.92113333333,4.6046,11.1088,6.56079999999
472.57,5.0748,5.0976,4.12886666667,25.1038,7.6498,5.9266,4.60986666667,11.105,6.55986666667
472.92,5.0754,5.09713333333,4.12066666666,25.1290666667,7.64133333333,5.92993333333,4.61133333333,11.1075333333,6.56180000001
473.27,5.06893333333,5.08033333333,4.10206666667,25.1168,7.6366,5.9154,4.599,11.0894,6.55733333333
473.62,5.07453333333,5.07313333333,4.10566666667,25.1571333333,7.64566666667,5.92973333333,4.60833333333,11.0995333333,6.57206666667
473.98,5.0798,5.06366666667,4.09666666667,25.1642666667,7.6508,5.94073333334,4.60606666667,11.0934,6.58093333333
474.33,5.07986666667,5.05993333333,4.11026666667,25.1871333333,7.65513333333,5.95193333334,4.60053333333,11.1056,6.598
474.68,5.08,5.04913333333,4.11253333333,25.1761333333,7.65733333333,5.95233333333,4.5936,11.1018,6.5956
475.03,5.06626666667,5.0328,4.10706666667,25.1656,7.6434,5.96586666667,4.58573333333,11.0919333333,6.58926666667
475.38,5.0542,5.00993333333,4.10373333333,25.1554,7.6346,5.971,4.56473333333,11.0793333333,6.59413333333
475.73,5.05133333333,4.98986666667,4.10253333333,25.1590666667,7.63233333333,5.98146666667,4.562,11.0928666667,6.61173333334
476.08,5.02326666667,4.9524,4.06626666667,25.1421333333,7.5954,5.95166666667,4.51106666667,11.0749333333,6.5962
476.44,5.01393333333,4.932,4.0442,25.1628666667,7.5916,5.95586666667,4.50093333334,11.0809333333,6.5966
476.79,4.9922,4.89066666667,4.02153333333,25.1197333333,7.57693333333,5.94046666666,4.4726,11.0632666667,6.58673333334
477.14,4.9848,4.87466666667,4.02706666667,25.1588,7.59266666667,5.9624,4.45606666667,11.0790666667,6.6072
477.49,4.9734,4.84653333333,4.008,25.1637333333,7.58846666667,5.95333333333,4.43513333333,11.0754666667,6.60173333333
477.84,4.94333333333,4.80593333333,3.9864,25.1700666666,7.57846666667,5.9402,4.40486666667,11.0695333333,6.59886666667
478.19,4.92826666667,4.78,3.95693333333,25.1508666667,7.57186666667,5.9368,4.38673333333,11.0560666667,6.5956
478.54,4.8968,4.7358,3.9282,25.1511333333,7.5636,5.92753333333,4.36193333333,11.0372,6.59360000001
478.89,4.86333333333,4.6896,3.8932,25.1518666667,7.55586666667,5.9056,4.32186666667,11.0226,6.58839999999
479.24,4.81966666667,4.62986666667,3.85513333334,25.1182,7.5358,5.87493333333,4.2812,10.997,6.561
479.60,4.80273333333,4.59573333333,3.8352,25.1234,7.53733333333,5.8764,4.25493333333,10.9849333333,6.55446666667
479.95,4.79473333333,4.5722,3.826,25.1394666667,7.55166666667,5.88946666667,4.24813333333,10.9833333333,6.56499999999
480.30,4.7568,4.51553333333,3.78853333333,25.0904,7.52433333333,5.8664,4.21353333333,10.9544666667,6.54413333332
480.65,4.77053333333,4.51206666667,3.797,25.1382,7.53293333333,5.89546666667,4.22266666667,10.9684666667,6.57106666666
481.00,4.77693333333,4.50406666667,3.79853333333,25.1738666667,7.5392,5.91833333333,4.22273333333,10.9912666667,6.58873333333
481.35,4.7832,4.4996,3.80666666667,25.2299333333,7.54933333334,5.93946666667,4.2212,11.0157333334,6.61273333334
481.70,4.80686666667,4.51493333333,3.8286,25.3254,7.5884,5.97493333333,4.23973333333,11.0589333333,6.65193333333
482.05,4.81786666667,4.51913333333,3.85253333333,25.4350666667,7.61826666667,6.0004,4.25386666667,11.1057333333,6.68259999999
482.40,4.82713333333,4.5206,3.85973333333,25.5199333333,7.63246666667,6.023,4.2566,11.1332666667,6.70020000001
482.75,4.83553333334,4.52733333333,3.8692,25.5895333333,7.6432,6.0338,4.2598,11.1556666667,6.71593333334
483.10,4.8504,4.54073333333,3.8782,25.6486666667,7.65773333333,6.05066666667,4.27106666667,11.1772,6.73953333333
483.45,4.84986666667,4.53973333333,3.87946666667,25.6631333333,7.65846666667,6.05186666667,4.2702,11.1834,6.74759999999
483.80,4.85086666667,4.53746666667,3.88013333333,25.6728,7.66313333334,6.0562,4.26953333333,11.1918666666,6.74793333333
484.15,4.85353333333,4.5376,3.88453333333,25.6852666667,7.66853333333,6.06233333333,4.2694,11.1936666667,6.75546666667
484.50,4.83953333333,4.5274,3.875,25.6855333333,7.6634,6.0498,4.25493333333,11.1892,6.7474
484.85,4.83653333333,4.52393333333,3.8732,25.6946,7.65686666667,6.0416,4.25186666667,11.1872666667,6.74433333333
485.20,4.8396,4.5338,3.87646666667,25.7006,7.65586666667,6.04053333333,4.2566,11.1848666667,6.74699999999
485.55,4.8342,4.5294,3.87406666667,25.6950666667,7.6402,6.03386666667,4.2544,11.1771333333,6.74460000001
485.90,4.81946666667,4.51933333333,3.8576,25.6641333333,7.61273333333,6.01473333333,4.2392,11.1515333333,6.7308
486.25,4.81933333333,4.526,3.85933333333,25.63,7.6026,6.00366666667,4.2404,11.1360666667,6.73000000001
486.60,4.8152,4.52886666667,3.8568,25.5882,7.58513333333,5.99653333333,4.2394,11.116,6.72053333334
486.95,4.81513333333,4.5344,3.86013333333,25.5688,7.57553333333,5.9884,4.2426,11.1075333333,6.71453333334
487.30,4.81793333333,4.54533333333,3.8604,25.571,7.56586666667,5.9808,4.2402,11.1012666667,6.70266666666
487.65,4.8178,4.557,3.86366666666,25.5601333333,7.55273333333,5.97193333333,4.2404,11.0892,6.69460000001
488.00,4.82533333333,4.57273333333,3.87266666667,25.5657333334,7.54813333333,5.96633333333,4.24906666667,11.0857333333,6.68693333333
488.35,4.84466666667,4.599,3.89173333333,25.5832,7.55306666667,5.97453333333,4.2682,11.0892,6.69020000001
488.70,4.84646666667,4.61486666667,3.89393333333,25.5670666667,7.53826666667,5.96233333333,4.271,11.0672666667,6.67813333334
489.05,4.8526,4.6276,3.89973333333,25.5647333333,7.52666666667,5.95626666667,4.2736,11.0538,6.66526666666
489.40,4.86593333333,4.65993333333,3.91366666667,25.5475333333,7.51973333334,5.9476,4.285,11.0384666667,6.65266666666
489.75,4.89413333333,4.7022,3.9432,25.5570666667,7.52513333333,5.95393333333,4.3092,11.0356666667,6.6502
490.10,4.90333333333,4.73006666667,3.9552,25.5572,7.517,5.9434,4.3234,11.0253333333,6.63626666667
490.45,4.92066666667,4.7646,3.97326666667,25.5724666667,7.5126,5.937,4.33913333333,11.0218,6.63046666666
490.80,4.93853333333,4.79993333333,3.99786666667,25.5834666667,7.51166666667,5.93493333333,4.35393333333,11.0200666667,6.62613333333
491.15,4.95733333333,4.83673333333,4.02573333333,25.601,7.5104,5.94166666667,4.38266666667,11.022,6.6314
491.50,4.98866666667,4.8838,4.05486666667,25.6264,7.5192,5.94433333333,4.41206666667,11.0198666667,6.64366666667
491.85,5.00693333333,4.928,4.075,25.6373333334,7.51733333333,5.94386666667,4.43413333333,11.0251333333,6.64946666667
492.20,5.0234,4.96586666667,4.0938,25.6351333333,7.51193333333,5.9344,4.45446666667,11.0198,6.64800000001
492.55,5.05946666667,5.0234,4.13506666667,25.6744666666,7.53213333333,5.94906666667,4.49246666667,11.0332666666,6.66573333334
492.90,5.0784,5.06553333333,4.16153333333,25.682,7.53093333333,5.942,4.517,11.0331333333,6.66180000001
493.25,5.1008,5.11486666667,4.18826666667,25.7056666667,7.53573333333,5.9398,4.5436,11.0348666667,6.65233333333
493.60,5.11806666667,5.1672,4.213,25.7127333333,7.53146666667,5.92673333333,4.57133333333,11.0301333333,6.6448
493.95,5.15446666667,5.24573333333,4.25593333333,25.7265333333,7.52693333333,5.92253333333,4.61013333333,11.0294,6.6438
494.30,5.20246666667,5.3334,4.31353333333,25.7373333333,7.53953333333,5.92366666667,4.666,11.0172,6.64459999999
494.65,5.2438,5.431,4.35813333333,25.7464666667,7.5178,5.91433333333,4.72173333333,10.9993333333,6.63026666666
495.00,5.29073333333,5.53226666667,4.4134,25.7625333333,7.51526666667,5.8982,4.77253333333,10.9886666667,6.64046666666
495.34,5.33753333333,5.64306666667,4.47826666667,25.8022666667,7.51813333333,5.90506666667,4.8376,10.9962666667,6.63566666667
495.69,5.38953333334,5.75493333333,4.54486666667,25.8596,7.51213333333,5.90893333333,4.89753333333,10.9853333333,6.63526666667
496.04,5.45026666667,5.8728,4.6148,25.9167333333,7.51706666667,5.9232,4.96333333333,10.9972,6.6516
496.39,5.47113333333,5.96906666667,4.66113333333,25.9381333333,7.50366666667,5.90346666667,5.006,10.9934,6.64233333334
496.74,5.5282,6.08546666667,4.7326,25.9716666667,7.5108,5.9156,5.08033333333,10.9940666667,6.65419999999
497.09,5.58893333333,6.2106,4.7968,26.0098,7.51113333333,5.92086666667,5.15033333334,10.9976666667,6.67879999999
497.44,5.666,6.3538,4.88046666667,26.0472666667,7.5314,5.93813333333,5.23933333333,11.0089333333,6.70339999999
497.79,5.70853333333,6.46453333333,4.9408,26.0899333333,7.5242,5.94113333333,5.30406666667,11.0064,6.70633333333
498.14,5.76366666667,6.5884,5.00773333333,26.1163333333,7.51833333333,5.94406666667,5.37306666667,11.0232666667,6.7068
498.48,5.814,6.7064,5.07673333333,26.158,7.53633333333,5.94006666667,5.4314,11.0286,6.71033333333
498.83,5.88733333333,6.86373333333,5.16766666666,26.1933333333,7.55493333333,5.96073333333,5.528,11.0343333333,6.71059999999
499.18,5.95146666667,7.008,5.24266666667,26.2234,7.552,5.96753333333,5.621,11.0453333333,6.72026666667
499.53,6.0352,7.17886666667,5.3412,26.2700666667,7.58233333333,5.98933333333,5.733,11.0724666667,6.74219999999
499.88,6.11413333333,7.35253333333,5.4348,26.3074,7.59586666667,6.00106666667,5.8312,11.0763333333,6.75100000001
500.23,6.20386666667,7.522,5.5296,26.3355333333,7.59433333333,6.005,5.93346666667,11.0719333333,6.74313333334
500.58,6.266,7.71766666667,5.63173333333,26.3636,7.60686666667,6.0138,6.03713333333,11.0858666667,6.74379999999
500.92,6.3292,7.8902,5.72546666667,26.3792666667,7.5996,6.0014,6.13466666667,11.0768666667,6.72593333333
501.27,6.39806666667,8.06566666667,5.81313333333,26.4080666667,7.59033333333,5.9966,6.2404,11.0828,6.71753333334
501.62,6.48686666667,8.28240000001,5.92613333333,26.4369333333,7.6016,6.0024,6.3664,11.0844666667,6.71386666666
501.97,6.55953333333,8.49760000001,6.0282,26.4878666667,7.60786666667,5.9944,6.48646666667,11.0936,6.72026666667
502.32,6.6516,8.72746666667,6.14566666667,26.517,7.6048,6.00993333333,6.6308,11.1006666667,6.7424
502.67,6.72206666667,8.92933333335,6.24153333333,26.5198666667,7.5918,5.9926,6.74466666667,11.094,6.73153333334
503.01,6.8084,9.16073333332,6.37346666666,26.5466,7.60066666667,5.9862,6.87186666667,11.0965333334,6.73466666666
503.36,6.89526666667,9.38266666667,6.48373333334,26.5926666667,7.5972,5.9742,6.99953333333,11.1051333333,6.73520000001
503.71,6.9696,9.60533333334,6.59106666667,26.6164666667,7.59366666667,5.963,7.13493333333,11.0986,6.72646666667
504.06,7.06513333333,9.8544,6.725,26.6548666667,7.62026666667,5.99473333333,7.3038,11.1199333333,6.75773333334
504.41,7.16333333333,10.0900666667,6.8402,26.6996666667,7.6208,6.00253333333,7.44326666667,11.1143333333,6.77446666666
504.75,7.26246666667,10.3428666667,6.97253333333,26.7460666667,7.6334,6.0238,7.59793333333,11.1314666667,6.79946666667
505.10,7.37246666667,10.5949333333,7.12173333333,26.7565333333,7.64306666667,6.04706666667,7.75333333334,11.1329333333,6.8168
505.45,7.48340000001,10.8495333333,7.2706,26.7881333333,7.66153333333,6.05593333333,7.91846666667,11.1529333333,6.85099999999
505.80,7.59033333333,11.1067333333,7.40533333333,26.797,7.674,6.07653333333,8.0734,11.1558,6.86306666666
506.15,7.68533333333,11.3686,7.5484,26.7954666667,7.6834,6.08286666667,8.23093333333,11.1576666667,6.8644
506.49,7.79913333333,11.6472,7.70433333333,26.8279333333,7.70613333333,6.11173333333,8.40113333333,11.1804666667,6.88873333334
506.84,7.88819999999,11.8814,7.82733333332,26.8208,7.6964,6.11646666667,8.54626666667,11.1651333333,6.88926666666
507.19,7.97486666666,12.1274666667,7.96206666667,26.8265333333,7.69553333333,6.12866666667,8.69226666667,11.1573333333,6.8896
507.54,8.04300000001,12.3610666666,8.07566666666,26.8199333333,7.6718,6.12326666667,8.81733333333,11.1446666667,6.86873333333
507.88,8.13313333333,12.6077333333,8.21426666666,26.8187333333,7.66386666667,6.12513333333,8.9556,11.1490666667,6.88433333333
508.23,8.21646666666,12.8408,8.33539999999,26.8299333333,7.6602,6.12606666667,9.0838,11.1577333333,6.88273333334
