wavelength,Back_SpoCasf,Belly_SpoCasf,Breast_SpoCasf,Crissum_SpoCasf,Crown_SpoCasf,DorTail_SpoCasf,Patch10_SpoCasf,Patch11_SpoCasf,Rump_SpoCasf,Throat_SpoCasf,WingTip_SpoCasf
431.50,7.42686666666,23.4897333333,11.5801333333,24.1018,6.25833333333,7.2206,7.65533333334,11.7429333333,9.28633333333,12.7006666667,8.63546666667
431.86,7.43026666667,23.5289333333,11.6025333334,24.1190666667,6.26213333333,7.23806666667,7.66479999999,11.7601333333,9.30453333333,12.7322666666,8.63573333334
432.22,7.43913333333,23.5649333333,11.6348666667,24.1583333333,6.29066666667,7.25043333333,7.69359999999,11.7875333333,9.3062,12.7516666667,8.66233333333
432.57,7.45013333333,23.614,11.6576,24.1986666667,6.28773333333,7.2513,7.70106666667,11.8096666667,9.30833333333,12.7869333333,8.6722
432.93,7.44986666667,23.6486666667,11.6796666667,24.2382,6.2768,7.25053333333,7.71,11.8446,9.31460000001,12.7885333333,8.66653333334
433.29,7.46373333333,23.695,11.6996666667,24.2906,6.294,7.25906666667,7.73359999999,11.8602666667,9.31380000001,12.8189333333,8.67546666668
433.64,7.48393333333,23.7408,11.7256,24.3418666667,6.3008,7.2656,7.74359999999,11.8938,9.31073333333,12.8538,8.67806666666
434.00,7.48453333333,23.7642666667,11.747,24.3684,6.31913333333,7.26053333333,7.76046666667,11.9194666667,9.32,12.8722666667,8.6842
434.35,7.47286666667,23.7763333333,11.7540666666,24.3988,6.31146666667,7.26386666667,7.76206666667,11.9308,9.31333333333,12.8752666667,8.68233333333
434.71,7.49513333333,23.8301333333,11.7916,24.4503333333,6.3258,7.27093333333,7.7808,11.977,9.3372,12.9022,8.69926666667
435.07,7.4972,23.8548,11.7984666667,24.4680666667,6.3244,7.25983333333,7.78073333333,11.9918666667,9.33120000001,12.9111333333,8.6788
435.42,7.4942,23.8799333333,11.8096666667,24.499,6.32186666667,7.2427,7.78173333333,12.007,9.33986666667,12.9093333333,8.67186666667
435.78,7.53686666667,23.9502666667,11.8608666667,24.5871333333,6.35833333333,7.25693333333,7.8208,12.0592666667,9.36713333334,12.9465333333,8.68466666667
436.13,7.57033333333,24.0205333333,11.9046,24.6772,6.3846,7.28623333333,7.84953333333,12.1090666667,9.39806666667,13.0105333333,8.70693333334
436.49,7.58666666667,24.0633333333,11.9488666667,24.7594,6.40873333333,7.3091,7.87353333333,12.1382,9.43133333334,13.0499333333,8.72706666666
436.84,7.62506666667,24.1279333333,11.9982666667,24.8232,6.44993333333,7.3235,7.91153333333,12.1836,9.4688,13.1146,8.7712
437.20,7.65253333333,24.2147333333,12.0590666667,24.9213333333,6.4854,7.35153333333,7.93940000001,12.2447333333,9.53293333333,13.1661333333,8.80026666666
437.56,7.68373333333,24.2693333333,12.1092,24.9713333333,6.52046666667,7.3774,7.97126666667,12.2926666667,9.57339999999,13.189,8.83546666667
437.91,7.76786666667,24.3774666667,12.2004,25.0917333333,6.5956,7.4603,8.04146666667,12.3834,9.6538,13.2794666667,8.90833333333
438.27,7.7998,24.4476,12.2294666667,25.1361333333,6.62753333333,7.4893,8.0764,12.4170666667,9.68433333334,13.317,8.92599999999
438.62,7.82553333333,24.4909333333,12.2678,25.186,6.64886666667,7.5053,8.09326666667,12.4547333333,9.70100000001,13.3546,8.93326666667
438.98,7.8374,24.5537333333,12.3021333333,25.2388,6.65913333333,7.5134,8.11893333333,12.4896666667,9.72486666666,13.3794666667,8.9448
439.33,7.86966666667,24.6028,12.3254,25.2894,6.67613333333,7.5409,8.1382,12.5205333333,9.7516,13.4122666667,8.95533333334
439.69,7.85766666667,24.619,12.3157333333,25.2972666667,6.66973333333,7.52383333333,8.13773333333,12.5286666667,9.74666666667,13.4077333333,8.95386666666
440.04,7.8408,24.6225333333,12.3144666667,25.2972,6.65413333333,7.49993333333,8.11420000001,12.5281333333,9.73779999998,13.3935333333,8.93306666666
440.40,7.83233333333,24.639,12.3096666667,25.3022,6.64853333333,7.47083333334,8.10920000001,12.5306,9.72386666665,13.3908,8.92313333333
440.75,7.83253333333,24.6523333333,12.316,25.3208666667,6.65306666667,7.48783333333,8.1094,12.535,9.72540000001,13.4177333333,8.929
441.11,7.81226666667,24.6396,12.3122,25.312,6.62353333333,7.46536666667,8.0866,12.528,9.69393333333,13.4068,8.90299999999
441.47,7.82906666667,24.6844,12.3328,25.369,6.6284,7.46486666667,8.10066666666,12.5507333333,9.71353333333,13.4436666667,8.91880000001
441.82,7.81393333333,24.6774,12.3302666667,25.3612666667,6.61126666667,7.44563333333,8.09013333333,12.5434,9.70773333334,13.4318,8.91413333334
442.18,7.80666666667,24.6855333333,12.3522,25.3827333333,6.60533333334,7.43686666667,8.08293333333,12.5621333333,9.71453333334,13.456,8.91753333334
442.53,7.80446666667,24.7113333333,12.3610666667,25.408,6.59933333333,7.4279,8.07906666667,12.5727333333,9.71326666666,13.4604,8.9134
442.89,7.82753333333,24.7548666667,12.4065333333,25.4623333333,6.6098,7.44363333333,8.08759999999,12.6023333333,9.73446666666,13.4977333333,8.93406666667
443.24,7.84806666667,24.794,12.46,25.5223333333,6.62573333333,7.46296666667,8.10940000001,12.6440666667,9.75613333333,13.5451333333,8.96393333333
443.60,7.8846,24.8723333333,12.5182,25.5968,6.637,7.5074,8.13906666666,12.6892666667,9.795,13.5978666667,9.00113333334
443.95,7.91946666667,24.9287333333,12.569,25.6726666667,6.66733333333,7.5556,8.18393333334,12.7446,9.84173333333,13.6452666667,9.04773333334
444.31,7.9382,24.9582,12.5993333333,25.7135333333,6.67133333333,7.58446666667,8.1986,12.7808666667,9.86980000001,13.6774666667,9.06300000001
444.66,7.96953333333,25.0153333333,12.6351333333,25.7710666667,6.6866,7.59716666667,8.21726666667,12.8242,9.90153333333,13.697,9.07959999999
445.02,8.00106666666,25.0402,12.6554666667,25.7998,6.71426666667,7.6162,8.2492,12.8537333333,9.92746666665,13.7362666667,9.09973333333
445.37,7.98533333333,25.0224,12.6499333333,25.7876,6.6922,7.60676666667,8.23433333334,12.8484,9.91693333334,13.7251333333,9.08940000001
445.72,7.961,25.0308666667,12.6392,25.7994,6.6692,7.58353333333,8.21286666666,12.8528,9.90660000002,13.7299333333,9.0674
446.08,7.9622,25.0546,12.6406666667,25.8192666667,6.6602,7.57776666667,8.20533333333,12.8593333333,9.90393333335,13.7298,9.06573333333
446.43,7.97406666667,25.0686666667,12.6590666667,25.8391333333,6.66966666667,7.60336666667,8.22140000001,12.8845333333,9.93606666667,13.747,9.08760000001
446.79,7.95153333334,25.045,12.6367333333,25.8194,6.66853333333,7.59626666667,8.21373333333,12.877,9.92240000001,13.7426,9.08759999999
447.14,7.93493333334,25.0303333334,12.6242666666,25.8110666667,6.66466666667,7.58503333333,8.19566666667,12.8728,9.91273333335,13.7426666667,9.0732
447.50,7.90626666667,24.9784666667,12.6056666667,25.7718666667,6.65273333333,7.54536666667,8.17086666668,12.857,9.89553333334,13.7348666667,9.05033333333
447.85,7.91213333333,24.9889333333,12.6195333333,25.7770666667,6.648,7.5432,8.1656,12.8623333334,9.906,13.7497333333,9.0426
448.21,7.9348,25.0146666667,12.6382,25.7841333333,6.66166666667,7.55906666667,8.19033333333,12.8886,9.93826666665,13.7758,9.05906666666
448.56,7.92093333333,24.9800666667,12.6321333333,25.7712666667,6.6466,7.54813333333,8.18346666666,12.8938,9.93726666667,13.7787333333,9.05639999999
448.92,7.92606666667,25.0164,12.6517333334,25.8074666667,6.64893333333,7.5616,8.19686666666,12.915,9.95239999999,13.7971333333,9.07606666666
449.27,7.934,25.0594666667,12.6822,25.8354,6.66393333333,7.5729,8.21640000001,12.9504666667,9.98073333335,13.8357333333,9.08426666667
449.62,7.94493333333,25.0637333333,12.7019333333,25.8378,6.67586666667,7.58403333333,8.22780000001,12.9735333333,9.98726666667,13.8504666667,9.09446666667
449.98,7.961,25.058,12.7056666667,25.8429333333,6.68173333333,7.59646666667,8.24006666667,12.9970666667,10.0019333333,13.8807333333,9.10753333334
450.33,7.96746666667,25.0771333333,12.7377333333,25.8672666667,6.69233333333,7.59853333333,8.25493333333,13.0101333333,10.0057333333,13.918,9.12046666667
450.69,8.0018,25.125,12.7828,25.9242,6.70293333333,7.6159,8.27500000001,13.0434666667,10.0392,13.9544666667,9.14426666666
451.04,8.00953333333,25.1743333333,12.8193333333,25.9577333333,6.707,7.63646666667,8.29673333333,13.0746,10.066,13.9902,9.17133333333
451.40,8.03026666667,25.2149333333,12.8412,26.0090666667,6.70546666667,7.65286666667,8.3186,13.1162666667,10.0846666667,14.0226,9.19746666666
451.75,8.03206666667,25.2198666667,12.8322666667,26.0251333333,6.683,7.63656666667,8.30226666666,13.1222,10.0675333333,14.0337333333,9.19886666666
452.10,8.0232,25.2382666667,12.8507333333,26.077,6.68793333333,7.6263,8.29553333334,13.1328,10.0594,14.0456666667,9.19926666666
452.46,8.0182,25.2958,12.8629333333,26.1002,6.69333333333,7.6227,8.29433333334,13.1217333333,10.0566,14.0621333333,9.18759999999
452.81,8.01566666667,25.294,12.8762666667,26.1206,6.681,7.61136666667,8.27539999999,13.1365333333,10.0544666667,14.0612,9.18126666666
453.17,8.03366666667,25.3438,12.8964666667,26.1596,6.69446666667,7.624,8.29113333333,13.1654,10.0698666667,14.0946666667,9.18720000001
453.52,8.02893333334,25.3624666667,12.9104,26.1907333333,6.68866666667,7.61513333333,8.28753333334,13.1598666667,10.0728666667,14.1041333333,9.17833333333
453.87,8.0304,25.4188,12.9575333333,26.2483333333,6.70213333333,7.6192,8.30326666666,13.1783333333,10.0882,14.1307333333,9.17959999999
454.23,8.03593333333,25.4512,12.9613333333,26.2842,6.68266666667,7.60216666667,8.28959999999,13.1987333333,10.0906666667,14.1413333333,9.16546666667
454.58,8.05206666667,25.5130666667,12.9924,26.3385333333,6.68546666667,7.59313333333,8.2954,13.2227333333,10.1024,14.1703333333,9.16706666666
454.93,8.0492,25.5330666667,13.0066,26.3531333333,6.68213333333,7.57466666667,8.29953333333,13.2322666667,10.0912,14.1814,9.15073333333
455.29,8.06246666667,25.6064666667,13.0532,26.4262,6.70726666667,7.59943333333,8.31853333334,13.2609333333,10.1248666667,14.2216,9.16493333333
455.64,8.08173333333,25.6776,13.0942666667,26.4805333333,6.74026666667,7.62126666667,8.3562,13.3044666667,10.1628,14.2548666667,9.18326666666
456.00,8.08246666667,25.7094666667,13.1111333333,26.4972666667,6.72233333333,7.61466666667,8.35226666667,13.3252,10.1679333333,14.2796,9.17580000001
456.35,8.12573333333,25.7772666667,13.1884,26.5739333334,6.76473333333,7.6612,8.40153333333,13.4063333333,10.2254,14.3420666667,9.22893333333
456.70,8.13126666667,25.8436666667,13.2180666667,26.6253333333,6.79613333334,7.66913333333,8.42059999999,13.4417333333,10.2539333333,14.3755333333,9.24233333333
457.06,8.145,25.8629333333,13.2396666667,26.6558,6.78913333333,7.6698,8.42006666667,13.4489333333,10.2622,14.3837333333,9.23786666666
457.41,8.19246666667,25.9681333333,13.2858666667,26.7124666666,6.8366,7.70663333334,8.45659999999,13.5071333333,10.2988,14.4403333333,9.2664
457.76,8.2338,26.0298,13.3152,26.7614,6.8744,7.73756666667,8.4802,13.5556,10.3418,14.483,9.28573333333
458.12,8.2454,26.0885333333,13.3512,26.825,6.90846666667,7.7492,8.51846666666,13.5915333333,10.3520666667,14.5108,9.29573333333
458.47,8.22846666667,26.1042666667,13.3514666667,26.8407333333,6.90633333333,7.7479,8.51299999999,13.6066666667,10.3458,14.5093333333,9.27539999999
458.82,8.2418,26.1637333333,13.3820666667,26.9079333333,6.92273333333,7.7569,8.52566666667,13.639,10.3675333333,14.5374666667,9.28393333333
459.18,8.26566666667,26.2252,13.4254666667,26.9737333334,6.93853333333,7.77103333333,8.55339999999,13.6825333333,10.3924666667,14.5783333333,9.29099999999
459.53,8.27413333333,26.2917333333,13.4697333333,27.0437333333,6.968,7.78303333333,8.57706666667,13.7262666667,10.4187333333,14.6120666666,9.29686666667
459.88,8.28066666667,26.3452,13.5038,27.1068666667,6.99453333333,7.78526666667,8.6004,13.7604,10.4306666667,14.6474,9.30580000001
460.24,8.27526666667,26.3712666667,13.5139333333,27.1291333333,6.98833333333,7.76236666667,8.60666666667,13.7758,10.4259333333,14.6493333333,9.27453333334
460.59,8.28866666667,26.4188666667,13.5394666667,27.1767333333,6.99073333334,7.76026666666,8.62053333333,13.8026666667,10.4376666667,14.6738666667,9.27573333334
460.94,8.28753333333,26.4742666667,13.5667333333,27.238,7.01093333333,7.7625,8.63686666667,13.8356666667,10.4474666667,14.7091333333,9.28073333333
461.29,8.2902,26.5264,13.6068666667,27.3232,7.01686666667,7.75616666667,8.65560000001,13.8742,10.4650666667,14.7472666667,9.28393333334
461.65,8.31573333333,26.6043333333,13.6719333333,27.4177333333,7.05006666667,7.77576666667,8.69193333334,13.9355333333,10.4894666667,14.7936666667,9.30626666666
462.00,8.34133333334,26.6794,13.7085333333,27.4768,7.07366666666,7.78983333333,8.714,13.9814666667,10.5212,14.8362666667,9.31926666666
462.35,8.39253333334,26.7834666667,13.7806,27.5998,7.11853333333,7.82103333333,8.77933333333,14.0564666667,10.5773333333,14.9228666667,9.3556
462.71,8.456,26.9082666667,13.8563333333,27.7192666667,7.17406666666,7.86123333333,8.84406666666,14.1326666667,10.6364,15.0053333333,9.39733333334
463.06,8.4686,26.9665333333,13.8886,27.7614,7.18733333333,7.839,8.84853333333,14.1556666667,10.63,15.0208,9.38506666667
463.41,8.48113333333,27.0354666667,13.9198666667,27.8298,7.19406666667,7.8308,8.86433333334,14.1784666667,10.6352666667,15.0685333333,9.38046666667
463.76,8.517,27.136,13.9659333333,27.902,7.2214,7.83586666667,8.89293333333,14.2366666667,10.6748,15.1112666667,9.38253333333
464.12,8.55106666667,27.2129333333,14.01,27.9917333333,7.245,7.84506666667,8.90993333333,14.2797333333,10.6932,15.1706666667,9.39873333333
464.47,8.59546666667,27.3277333333,14.1019333333,28.1108666667,7.30133333333,7.87413333333,8.96966666666,14.3452,10.7284666667,15.2384,9.42346666666
464.82,8.635,27.4441333333,14.1702,28.2242666667,7.33813333333,7.88946666667,9.00500000001,14.4092666667,10.7568666667,15.2949333333,9.44453333333
465.17,8.6924,27.564,14.24,28.3328666667,7.3818,7.93383333333,9.05966666667,14.4896666667,10.8002,15.3794,9.47380000001
465.53,8.6868,27.6504,14.2772,28.415,7.38906666667,7.92476666667,9.08620000001,14.5247333333,10.8117333333,15.4209333333,9.47040000001
465.88,8.69533333333,27.7282,14.3267333333,28.5205333333,7.399,7.91906666667,9.11159999999,14.5579333333,10.8408,15.4722,9.46873333333
466.23,8.7056,27.7908666667,14.356,28.5786,7.41926666666,7.90986666667,9.12106666666,14.5928666667,10.8384666667,15.4890666667,9.46073333334
466.58,8.70286666667,27.839,14.3999333333,28.6464,7.4452,7.91273333333,9.12433333333,14.6342,10.8628666667,15.5228666667,9.45706666667
466.94,8.7486,27.9221333333,14.4625333333,28.7454,7.50686666666,7.96416666667,9.18700000001,14.7017333333,10.9163333333,15.5914666667,9.4932
467.29,8.78466666667,27.9740666667,14.5065333333,28.8102666667,7.53733333333,7.96553333334,9.21786666668,14.7534,10.9514,15.6328,9.51773333334
467.64,8.78646666667,28.0068666667,14.5364,28.8722666666,7.5354,7.97063333334,9.22320000001,14.7651333334,10.9508,15.6604,9.5168
467.99,8.81526666667,28.1170666667,14.5836666667,28.9772666667,7.5758,7.98456666666,9.25593333333,14.8283333333,10.9972,15.7208666666,9.54146666667
468.35,8.82973333333,28.1749333334,14.6118,29.0232666666,7.58993333333,7.98060000001,9.26393333333,14.8729333333,11.0249333333,15.7709333333,9.53706666665
468.70,8.8468,28.1998,14.6432,29.0704,7.6174,7.97613333334,9.29053333333,14.9067333333,11.0596666667,15.8002,9.538
469.05,8.82986666667,28.2192,14.6596,29.1182,7.60406666666,7.9425,9.27733333333,14.9014666666,11.0478,15.7910666667,9.50800000001
469.40,8.83966666667,28.2587333333,14.6817333333,29.1728,7.6186,7.92590000001,9.27966666667,14.9214,11.0624666667,15.8180666667,9.48733333333
469.75,8.8592,28.3324666667,14.7336666667,29.238,7.648,7.94413333333,9.29886666667,14.9672666667,11.0909333333,15.8642,9.50946666666
470.11,8.85906666667,28.3750666667,14.7710666667,29.2852,7.65126666667,7.94170000001,9.30506666665,15.0000666667,11.1247333333,15.9033333333,9.4986
470.46,8.8676,28.4196,14.7983333333,29.3352,7.6356,7.91923333334,9.30853333333,15.0269333333,11.1135333333,15.9151333333,9.47146666666
470.81,8.8714,28.4935333333,14.8421333333,29.4240666667,7.6388,7.91226666667,9.31820000001,15.0642666667,11.1442666667,15.9612666666,9.472
471.16,8.89933333333,28.5848,14.8988,29.5167333333,7.6596,7.93473333333,9.34033333333,15.1124,11.1767333333,16.0158666667,9.48826666667
471.51,8.96,28.7076666667,14.9684,29.6053333333,7.72953333333,7.97806666666,9.40533333333,15.1917333333,11.2442,16.0906666667,9.52739999999
471.87,8.98473333333,28.7868666667,15.0422,29.7070666667,7.75086666667,8.01350000001,9.44286666665,15.2352666667,11.2729333333,16.1322666667,9.54526666667
472.22,9.01,28.8141333333,15.0678,29.7607333333,7.77106666667,8.02966666667,9.46406666666,15.2613333333,11.2870666667,16.1578,9.564
472.57,8.9992,28.9038666667,15.1112666667,29.838,7.77626666667,8.03706666667,9.46846666665,15.2983333333,11.2976666667,16.2025333333,9.55973333333
472.92,8.99306666667,28.934,15.1152,29.8356666667,7.783,8.03640000001,9.46253333333,15.3162666667,11.3217333333,16.2114666667,9.56820000002
473.27,9.00733333333,28.9670666667,15.1463333333,29.8577333334,7.77986666667,8.03833333333,9.4716,15.3533333333,11.3349333333,16.2373333333,9.58333333335
473.62,9.05186666667,29.0320666667,15.195,29.932,7.7974,8.06993333333,9.5106,15.4218666667,11.3782,16.2998666667,9.61053333332
473.98,9.07433333333,29.0786,15.2298666667,29.9566666667,7.809,8.08736666667,9.52553333334,15.4468666667,11.3983333334,16.3183333333,9.64859999999
474.33,9.06313333333,29.1234,15.2371333333,29.9689333333,7.81293333333,8.0784,9.5432,15.4653333333,11.4242666667,16.3354,9.66753333333
474.68,9.0674,29.1318666667,15.2379333333,29.9763333333,7.80713333333,8.08026666666,9.5346,15.4894,11.4236666667,16.345,9.66733333333
475.03,9.07293333333,29.1260666667,15.2646666667,29.9571333333,7.81446666667,8.09363333333,9.54026666666,15.5029333333,11.4296,16.3565333333,9.66866666667
475.38,9.05726666667,29.1198,15.2708666667,29.9642666666,7.79406666667,8.07556666667,9.52399999999,15.4972666667,11.4143333333,16.3532,9.66000000001
475.73,9.03886666667,29.102,15.267,29.9459333333,7.76993333333,8.06226666667,9.50920000001,15.4994666667,11.4082,16.3524,9.64973333333
476.08,9.045,29.1431333333,15.2891333333,29.9767333333,7.7716,8.07213333333,9.5134,15.5213333333,11.4168,16.3752666667,9.65759999999
476.44,9.07486666667,29.1294666667,15.3129333333,29.9578,7.78426666667,8.10150000001,9.5292,15.5407333333,11.4325333333,16.3908666667,9.689
476.79,9.116,29.1257333333,15.3543333333,29.972,7.81626666667,8.12349999999,9.55926666667,15.5800666667,11.4537333333,16.4314666667,9.72600000001
477.14,9.11906666667,29.116,15.3612,29.9744666667,7.8162,8.13453333333,9.56533333334,15.5866,11.467,16.4309333333,9.74506666667
477.49,9.08386666667,29.0777333333,15.3421333333,29.937,7.78986666667,8.09786666667,9.52786666666,15.5511333333,11.4262666666,16.4010666667,9.70573333335
477.84,9.07733333333,29.0682666667,15.3428666667,29.9416,7.7862,8.10603333333,9.52753333333,15.5657333333,11.4242,16.4213333334,9.69693333334
478.19,9.107,29.0678666667,15.3637333333,29.9516666667,7.796,8.14673333333,9.52240000001,15.583,11.4340666666,16.4448,9.71746666666
478.54,9.11333333333,29.0583333333,15.3696666667,29.9323333333,7.81153333333,8.15919999999,9.53846666667,15.5994666667,11.4455333334,16.4592,9.73653333333
478.89,9.11006666667,29.0664,15.3638,29.9368666667,7.8136,8.16856666666,9.53406666667,15.6152,11.4609333333,16.4744,9.75220000002
479.24,9.12026666666,29.0466,15.3717333333,29.9393333333,7.8116,8.19756666666,9.52966666666,15.6387333333,11.468,16.4864666667,9.76353333333
