wavelength,Back_OryNutf,Belly_OryNutf,Breast_OryNutf,Crissum_OryNutf,Crown_OryNutf,DorTail_OryNutf,Rump_OryNutf,Throat_OryNutf,WingTip_OryNutf
607.58,9.55877777778,16.5407777778,14.4055555556,14.1161111111,11.6170786325,8.95755555555,9.70788888889,14.8507777778,10.7856666667
607.92,9.50444444444,16.6094444444,14.4483333333,14.1541111111,11.6244632479,8.95555555555,9.71111111111,14.9406666667,10.796
608.25,9.44422222222,16.571,14.3664444444,14.0608888889,11.5883871795,8.91055555556,9.63511111111,14.9066666667,10.7963333333
608.59,9.47188888889,16.6897777778,14.4745555556,14.124,11.6442128205,8.96722222222,9.68655555556,15.0365555556,10.8254444444
608.92,9.36233333333,16.6174444444,14.3524444444,14.0453333333,11.5050051282,8.89022222222,9.56011111111,14.9705555556,10.7958888889
609.26,9.30344444444,16.6545555556,14.3318888889,14.0187777778,11.4475589744,8.86122222222,9.50788888889,14.9583333333,10.7344444445
609.59,9.27688888889,16.6776666667,14.2451111111,14.0004444444,11.4087367522,8.823,9.44766666667,15.0066666667,10.72
609.93,9.279,16.6904444444,14.2597777778,14.0114444444,11.4043452992,8.81044444444,9.42788888889,15.1755555556,10.6741111111
610.26,9.24388888889,16.6666666666,14.2456666667,13.9594444444,11.3578393162,8.78222222222,9.37111111111,15.2543333333,10.6546666667
610.60,9.25622222222,16.6791111111,14.2948888889,13.9706666667,11.3689290598,8.80011111111,9.385,15.2877777778,10.7104444445
610.93,9.31333333333,16.7654444444,14.3154444444,14.0133333333,11.4118418803,8.848,9.42133333333,15.3477777778,10.766
611.27,9.357,16.8446666667,14.4026666667,14.0926666667,11.5091692308,8.90055555555,9.49722222222,15.4336666667,10.8747777778
611.60,9.42677777778,16.9283333333,14.4248888889,14.13,11.570534188,8.94755555556,9.57344444444,15.5095555556,10.956
611.93,9.53288888889,17.0725555556,14.5608888889,14.2768888889,11.7026948718,9.05566666667,9.72777777778,15.6492222222,11.0924444444
612.27,9.52855555556,17.0886666667,14.6033333333,14.3106666667,11.7484811966,9.08088888889,9.77133333333,15.6942222222,11.1311111111
612.60,9.61822222222,17.1773333333,14.7534444444,14.4123333333,11.845434188,9.12411111111,9.86188888889,15.8116666667,11.149
612.94,9.77977777778,17.3222222222,14.8511111111,14.6082222222,12.0217111111,9.24922222222,9.99344444444,15.9787777778,11.3394444444
613.27,9.81733333333,17.3448888889,14.9428888889,14.6143333333,12.0957854701,9.28411111111,10.0436666667,15.9987777778,11.3774444444
613.61,9.87700000001,17.4448888889,15.019,14.675,12.1879649573,9.36811111111,10.0631111111,15.8833333333,11.5274444444
613.94,10.0467777778,17.6188888889,15.2,14.8836666667,12.376740171,9.5468888889,10.2422222222,15.9808888889,11.6604444445
614.28,10.0303333333,17.6048888889,15.2101111111,14.8856666667,12.3762034188,9.56155555556,10.1842222222,15.9404444445,11.5904444445
614.61,10.0035555556,17.56,15.2333333333,14.887,12.3373470085,9.52777777778,10.1676666667,15.909,11.5752222222
614.94,9.93077777778,17.5018888889,15.1007777778,14.8094444444,12.2147863248,9.44511111111,10.0747777778,15.8061111111,11.4564444444
615.28,9.92066666666,17.4806666667,15.1161111111,14.7921111111,12.2501794872,9.44744444444,10.0443333333,15.7517777778,11.4144444444
615.61,9.84144444446,17.4514444445,15.0943333333,14.7357777778,12.1666512821,9.342,9.94499999998,15.6878888889,11.2804444444
615.95,9.74833333333,17.3845555555,14.9943333333,14.6181111111,12.0449188034,9.23566666667,9.8688888889,15.5431111111,11.1608888889
616.28,9.82000000001,17.4504444445,14.9732222222,14.6231111111,12.0894376069,9.31,9.92977777778,15.5296666667,11.2288888889
616.61,9.703,17.3508888889,14.9316666667,14.4183333333,11.9903025641,9.20466666667,9.84677777779,15.4067777778,11.092
616.95,9.67388888889,17.3492222222,14.9341111111,14.4702222222,11.9645205128,9.12266666667,9.83488888889,15.3983333333,11.1028888889
617.28,9.672,17.4156666667,14.9408888889,14.4665555555,11.986017094,9.11255555556,9.90766666668,15.4337777778,11.0518888889
617.62,9.60344444443,17.4027777778,14.8182222222,14.3981111111,11.9267888889,9.05933333333,9.87800000001,15.3523333333,11.0215555556
617.95,9.59388888889,17.4168888889,14.7965555556,14.4276666667,11.9133042735,9.06444444445,9.92177777778,15.4063333333,11.0574444445
618.28,9.70944444445,17.5093333334,14.8623333333,14.5057777778,11.9775880342,9.13222222222,10.0155555556,15.4646666667,11.1445555556
618.62,9.75544444443,17.5216666667,14.9094444444,14.5492222222,12.044265812,9.14822222222,10.0154444444,15.4365555555,11.1668888889
618.95,9.80555555555,17.577,14.943,14.6034444444,12.0534846154,9.18233333333,10.0497777778,15.4458888889,11.1767777778
619.28,9.97766666667,17.7103333333,15.0634444444,14.747,12.1798153846,9.34155555555,10.1478888889,15.6082222222,11.3296666667
619.62,10.0994444445,17.8072222222,15.1697777778,14.8852222222,12.2554324786,9.44899999999,10.2207777778,15.7292222222,11.4233333333
619.95,10.0597777778,17.8185555556,15.2611111111,14.873,12.2243478632,9.40699999999,10.1898888889,15.6596666667,11.346
620.28,10.175,17.9414444444,15.3436666667,15.0652222222,12.3478589744,9.55077777778,10.309,15.7318888889,11.4792222222
620.62,10.212,18.0155555555,15.4235555556,15.131,12.3820068376,9.62788888889,10.3401111111,15.7135555556,11.4625555556
620.95,10.1933333333,17.9072222222,15.3932222222,15.0576666667,12.3219957265,9.54855555556,10.2383333333,15.696,11.4006666667
621.28,10.2315555555,17.9627777778,15.5136666667,15.0825555556,12.3568982906,9.59155555557,10.2411111111,15.7147777778,11.4682222222
621.62,10.3697777778,18.1125555556,15.6608888889,15.231,12.5541726496,9.7148888889,10.3811111111,15.7937777778,11.5786666667
621.95,10.3336666667,18.0993333334,15.6874444444,15.1802222222,12.5879076923,9.69788888889,10.3126666667,15.8461111111,11.5742222222
622.28,10.3376666666,18.1147777778,15.7481111111,15.179,12.5985572649,9.69833333333,10.3385555555,15.9134444444,11.5791111111
622.62,10.4164444445,18.1495555556,15.8256666667,15.217,12.6293820513,9.762,10.3954444444,15.9316666667,11.6791111111
622.95,10.37,18.0695555555,15.8406666667,15.1751111111,12.6079931624,9.689,10.4031111111,15.9002222222,11.6556666667
623.28,10.3104444444,18.0172222222,15.8166666667,15.1824444445,12.5928401709,9.64911111112,10.3508888889,15.8924444444,11.642
623.62,10.3205555555,17.9894444445,15.8107777778,15.2527777778,12.5897435897,9.65466666667,10.3637777778,15.9091111111,11.6693333333
623.95,10.2268888889,17.8998888889,15.7794444444,15.194,12.4947589743,9.53044444443,10.2435555556,15.8624444444,11.6074444444
624.28,10.166,17.8887777778,15.746,15.1286666667,12.4688709402,9.51966666668,10.1768888889,15.876,11.5643333333
624.62,10.0855555556,17.8952222222,15.7023333333,15.136,12.4319606838,9.52244444443,10.1342222222,15.8295555555,11.557
624.95,10.0532222222,17.8248888889,15.6665555556,15.1525555556,12.4083675214,9.43044444443,10.0848888889,15.8438888889,11.4935555555
625.28,9.9268888889,17.7872222222,15.5715555556,15.1243333334,12.3014982906,9.30933333332,9.99877777778,15.8424444445,11.3968888889
625.61,10.0221111111,17.8935555555,15.6952222222,15.2048888889,12.3644153846,9.43833333333,10.0882222222,15.9124444445,11.4853333333
625.95,10.0441111111,17.982,15.764,15.2437777778,12.4287153846,9.46199999999,10.1527777778,15.9601111111,11.5086666667
626.28,10.0315555555,18.0438888889,15.7934444444,15.2597777778,12.4605675214,9.47077777778,10.1246666667,16.0132222222,11.5483333333
626.61,9.97822222222,18.0632222222,15.7802222222,15.2506666667,12.4191564102,9.47300000001,10.0547777778,15.997,11.4965555556
626.94,9.94566666666,18.0826666667,15.7657777778,15.2078888889,12.4011606838,9.4548888889,10.0564444444,15.9138888889,11.4093333333
627.28,9.93099999999,18.0923333333,15.7536666667,15.2024444444,12.4427940171,9.47444444446,10.026,15.9632222222,11.4352222222
627.61,9.97722222223,18.1567777778,15.6847777778,15.2055555556,12.4964307692,9.49433333332,10.0732222222,15.9617777778,11.4518888889
627.94,9.89633333332,18.1385555556,15.5961111111,15.1891111111,12.4655290599,9.45011111111,10.0343333333,15.956,11.4608888889
628.27,10.0491111111,18.3015555556,15.7376666667,15.307,12.6059435897,9.54700000001,10.1573333333,16.1007777778,11.5795555555
628.61,10.0314444444,18.3345555556,15.7267777778,15.3121111111,12.5958282051,9.58433333333,10.1702222222,16.1163333333,11.5667777778
628.94,10.0981111111,18.3598888889,15.804,15.3025555556,12.6255948718,9.64544444443,10.1895555555,16.1456666667,11.6356666667
629.27,10.039,18.306,15.685,15.3048888889,12.5809350427,9.57088888888,10.1628888889,16.1403333333,11.5563333333
629.60,10.1087777778,18.3688888889,15.6792222222,15.3804444444,12.6476623932,9.66777777779,10.2193333333,16.2768888889,11.6498888889
629.94,10.2016666667,18.3972222222,15.6901111111,15.4851111111,12.7183196581,9.73177777779,10.2907777778,16.3598888889,11.6764444444
630.27,10.3046666667,18.4844444445,15.7471111111,15.5992222222,12.8296384616,9.81233333333,10.382,16.454,11.798
630.60,10.3712222222,18.5715555556,15.8797777778,15.6846666667,12.8834358974,9.89077777778,10.4351111111,16.5595555556,11.8946666667
630.93,10.4552222222,18.6637777778,15.9461111111,15.7651111111,12.9533700855,9.90322222221,10.5562222222,16.6484444444,11.9136666667
631.26,10.5366666667,18.7378888889,16.1265555556,15.8818888889,13.0399410257,10.0381111111,10.6308888889,16.7837777778,12.0006666667
631.60,10.6633333333,18.7372222222,16.2063333333,15.9888888889,13.0926837607,10.103,10.708,16.826,12.0226666667
631.93,10.65,18.7717777778,16.2031111111,16.0127777778,13.0804179487,10.1034444445,10.6791111111,16.807,11.9828888889
632.26,10.6771111111,18.8094444444,16.29,16.1034444444,13.0990076923,10.1175555556,10.6723333333,16.8633333333,11.985
632.59,10.8093333333,18.9543333333,16.4038888889,16.2052222222,13.2153615385,10.2757777778,10.7511111111,16.9794444444,12.1596666667
632.92,10.7833333333,18.9815555556,16.4627777778,16.2071111111,13.206965812,10.2551111111,10.6948888889,16.9297777778,12.1343333333
633.26,10.7053333333,18.9517777778,16.5301111111,16.2302222222,13.1437401709,10.2101111111,10.609,16.8112222222,12.0872222222
633.59,10.6891111111,18.9455555555,16.5401111111,16.2348888889,13.1146008547,10.1153333333,10.5625555556,16.7634444444,12.069
633.92,10.6145555556,18.855,16.5061111111,16.162,13.0136119658,10.0448888889,10.4965555555,16.6801111111,11.9475555556
634.25,10.5978888889,18.8234444444,16.4238888889,16.1602222222,12.9865615385,9.96244444445,10.4415555556,16.7241111111,11.9172222222
634.58,10.5766666667,18.8443333333,16.4217777778,16.1578888889,12.9449264957,9.96588888889,10.3924444444,16.755,11.9102222222
634.91,10.52,18.8517777778,16.46,16.1873333333,12.9105529915,9.93755555557,10.3578888889,16.6967777778,11.8565555556
635.25,10.6047777778,19.0153333333,16.5813333333,16.2843333333,12.9633615385,9.9721111111,10.4196666666,16.8194444445,11.9311111111
635.58,10.5107777778,18.9317777778,16.516,16.2513333333,12.902274359,9.91255555557,10.4138888889,16.7922222222,11.892
635.91,10.526,18.9404444444,16.5348888889,16.2964444444,12.9822957265,9.91666666668,10.4635555556,16.7741111111,11.9621111111
636.24,10.3093333334,18.7334444445,16.3987777778,16.1536666667,12.8173025641,9.6828888889,10.3215555556,16.5795555556,11.7002222222
636.57,10.276,18.6925555555,16.2817777778,16.1065555556,12.7809538461,9.61055555556,10.3011111111,16.6132222222,11.6564444444
636.90,10.2445555556,18.6307777778,16.1897777778,16.0034444444,12.7349811966,9.56155555557,10.2831111111,16.5782222222,11.6086666667
637.23,10.1597777778,18.6147777778,16.1315555556,15.9534444444,12.7515675214,9.60100000001,10.3336666667,16.671,11.5481111111
637.56,10.2588888889,18.7916666667,16.2947777778,16.1035555556,12.8943615385,9.74944444444,10.489,16.9492222222,11.7023333333
637.90,10.4011111111,18.9193333333,16.4027777778,16.2573333333,13.0467905983,9.88366666667,10.6486666667,17.0144444444,11.8021111111
638.23,10.3862222222,18.9121111111,16.3662222222,16.3447777778,13.0301675214,9.88877777777,10.6328888889,17.0398888889,11.7995555555
638.56,10.3604444444,18.8697777778,16.213,16.3337777778,12.9888333333,9.76533333334,10.6161111111,17.0571111111,11.7674444444
638.89,10.3183333333,18.9012222222,16.2971111111,16.3588888889,13.0382094017,9.82822222223,10.6691111111,16.9893333333,11.7635555556
639.22,10.3742222222,18.8873333333,16.2952222222,16.3485555555,13.0429188034,9.88477777777,10.6147777778,16.9527777778,11.8062222222
639.55,10.3771111111,18.9267777778,16.3215555556,16.3123333333,12.9736264957,9.91444444445,10.5991111111,16.9923333333,11.7417777778
639.88,10.5321111111,19.0986666667,16.3788888889,16.5415555556,13.1467897436,10.0611111111,10.7274444445,17.1451111111,11.9048888889
640.21,10.6602222222,19.2402222222,16.5653333333,16.785,13.2809948718,10.1798888889,10.8837777778,17.1772222222,12.045
640.54,10.7832222222,19.3855555555,16.6963333333,16.9657777778,13.3793452991,10.2681111111,10.9821111111,17.2975555556,12.1514444444
640.87,10.7265555556,19.2968888889,16.6842222222,16.9473333333,13.2779393163,10.2732222222,10.8782222222,17.1437777778,12.1292222222
641.20,10.6112222222,19.2404444444,16.5404444444,16.8536666667,13.1463179487,10.0593333333,10.7253333333,16.8741111111,12.0195555555
641.53,10.6141111111,19.2578888889,16.5814444444,16.8427777778,13.1155324786,10.0943333333,10.782,16.9055555555,12.0035555556
641.87,10.5402222222,19.1401111111,16.513,16.7015555556,13.0646940171,10.0363333333,10.7571111111,16.7584444444,11.9595555556
642.20,10.5351111111,19.1343333333,16.6173333333,16.7055555555,13.0616239316,10.1236666667,10.7713333333,16.7508888889,11.9545555555
642.53,10.5718888889,19.1295555556,16.6058888889,16.7262222222,13.0774179487,10.0718888889,10.7428888889,16.8477777778,12.0262222222
642.86,10.6013333333,19.193,16.7775555556,16.7907777778,13.1384735043,10.0757777778,10.8201111111,16.9147777778,12.043
643.19,10.7137777778,19.2543333333,16.9134444444,16.8198888889,13.2753957265,10.1711111111,10.9393333333,17.0601111111,12.1343333333
643.52,10.7137777778,19.2833333333,17.001,16.8226666667,13.2455017094,10.1461111111,10.937,17.0941111111,12.1173333333
643.85,10.6867777778,19.2556666667,16.955,16.7506666667,13.2468418804,10.1608888889,10.935,17.2512222222,12.092
644.18,10.6464444445,19.2837777778,16.9368888889,16.7551111111,13.2209991453,10.1754444444,10.9531111111,17.3145555556,12.0641111111
644.51,10.6328888889,19.3298888889,17.0154444444,16.8026666667,13.2263589744,10.1303333333,10.9575555556,17.4267777778,12.0903333333
644.84,10.8045555555,19.4373333333,17.1367777778,16.9483333333,13.3766452991,10.3447777778,11.0936666667,17.6597777778,12.2017777778
645.17,10.7577777778,19.4436666667,17.0445555556,16.8608888889,13.3490948718,10.2493333333,10.9924444444,17.5973333333,12.2226666667
645.50,10.6807777778,19.5094444444,17.0302222222,16.8587777778,13.3097299145,10.2182222222,10.925,17.5954444444,12.2323333333
645.83,10.6078888889,19.4317777778,16.9688888889,16.7523333333,13.2329820513,10.0832222222,10.842,17.4937777778,12.1605555556
646.16,10.6056666667,19.4932222222,17.0257777778,16.775,13.2801931624,10.1205555556,10.8304444444,17.5043333333,12.1138888889
646.49,10.606,19.5241111111,16.9473333333,16.7785555555,13.2566358974,10.1562222222,10.8494444444,17.6322222222,12.0877777778
646.82,10.4795555555,19.5504444444,16.7912222222,16.8365555556,13.1652059829,10.0131111111,10.747,17.6465555555,12.0755555556
647.15,10.46,19.5428888889,16.7885555556,16.7612222222,13.1397982906,10.0444444444,10.7325555556,17.5677777778,12.0631111111
647.48,10.5174444444,19.7345555556,17.0418888889,16.9081111111,13.2370111111,10.1175555555,10.7726666666,17.6423333333,12.1606666667
647.81,10.3857777778,19.5931111111,16.9128888889,16.7912222222,13.1155444444,9.86277777778,10.5595555556,17.4452222222,11.9924444445
648.14,10.4107777778,19.7256666667,16.95,16.8034444444,13.1700461539,9.86633333332,10.6255555556,17.3956666667,11.9922222222
648.47,10.3967777778,19.7805555556,17.0683333333,16.8136666667,13.1863290598,9.89433333334,10.6377777778,17.3788888889,12.0597777778
648.80,10.4427777778,19.7865555555,17.104,16.925,13.2284017094,9.95366666665,10.6424444445,17.4538888889,12.0663333333
649.13,10.6844444444,20.0387777778,17.4122222222,17.1913333333,13.471917094,10.2742222222,10.9228888889,17.7542222222,12.2886666667
649.46,10.9427777778,20.3347777778,17.6251111111,17.5015555556,13.7607717949,10.5566666667,11.2034444444,18.1021111111,12.5666666667
649.79,10.973,20.306,17.6702222222,17.5064444444,13.7536102564,10.6807777778,11.3073333333,18.2005555556,12.6942222222
650.11,11.0371111111,20.3615555556,17.7197777778,17.607,13.8270273504,10.6487777778,11.3904444445,18.1657777778,12.7797777778
650.44,11.079,20.3161111111,17.7983333333,17.5425555555,13.8106871795,10.6626666667,11.3842222222,18.0392222222,12.7402222222
650.77,11.0656666667,20.325,17.7781111111,17.6763333333,13.8146145299,10.6797777778,11.4164444445,18.1018888889,12.7648888889
651.10,11.071,20.2782222222,17.703,17.6266666666,13.813917094,10.6565555556,11.3985555555,18.0304444444,12.7648888889
651.43,11.3438888889,20.4561111111,17.9572222222,17.8883333333,14.0488188034,10.9793333334,11.7042222222,18.291,13.0915555555
651.76,11.4555555555,20.4467777778,18.03,18.0206666667,14.1411991453,11.102,11.8213333333,18.4208888889,13.1781111111
652.09,11.5243333333,20.4545555555,17.9382222222,18.0517777778,14.1772846154,11.1057777778,11.7888888889,18.4705555556,13.1018888889
652.42,11.445,20.4145555556,17.9647777778,17.9983333333,14.1064991453,11.0934444445,11.7867777778,18.3916666667,13.087
652.75,11.4372222222,20.2805555556,17.861,17.9424444444,14.1058623932,10.9902222222,11.6857777778,18.2247777778,12.9248888889
653.08,11.2611111111,20.1922222222,17.7353333333,17.7411111111,13.9227863248,10.8222222222,11.4617777778,17.9965555555,12.6998888889
653.41,11.2653333333,20.1344444445,17.6655555556,17.7128888889,13.8355153846,10.7221111111,11.332,17.9502222222,12.513
653.74,11.298,20.0862222222,17.6637777778,17.7341111111,13.8350324786,10.7556666667,11.2417777778,17.8786666667,12.4832222222
654.06,11.2976666666,20.1074444444,17.6278888889,17.8158888889,13.8923350427,10.803,11.2963333333,17.9574444444,12.5332222222
