wavelength,Back_PyrRufm,Belly_PyrRufm,Breast_PyrRufm,Crissum_PyrRufm,Crown_PyrRufm,DorTail_PyrRufm,Patch10_PyrRufm,Rump_PyrRufm,Throat_PyrRufm,WingTip_PyrRufm
628.61,9.6566,14.6890666667,12.3246666667,13.7654,11.7418,10.0682,6.1882,10.3424666667,19.6645333333,11.8268666667
628.94,9.60053333333,14.647,12.2574666667,13.7291333333,11.714,10.0246666667,6.143,10.2625333333,19.6148666667,11.7708666667
629.27,9.56573333333,14.6185333333,12.2912666667,13.727,11.7080666667,9.98233333333,6.11326666667,10.2144,19.6742666667,11.721
629.60,9.5818,14.6574,12.307,13.7844,11.7388666667,9.99853333334,6.09086666667,10.2269333333,19.734,11.726
629.94,9.57746666667,14.6308,12.2688,13.8004,11.7644,9.99153333333,6.06766666667,10.2080666667,19.7676,11.6878666667
630.27,9.63393333334,14.6603333333,12.3228666667,13.8766,11.9026,10.0759333333,6.13313333333,10.2734,19.9004666667,11.7481333334
630.60,9.58173333333,14.6007333333,12.2648,13.8117333333,11.8386,10.0197333333,6.08413333333,10.2099333333,19.8611333333,11.6684666667
630.93,9.56613333333,14.5681333334,12.2788,13.7946666666,11.8407333333,10.0326,6.066,10.2165333333,19.9106666667,11.6507333333
631.26,9.50966666667,14.5126,12.2254,13.7417333333,11.8150666667,9.97026666666,5.98333333333,10.156,19.9148666667,11.6164666667
631.60,9.56666666667,14.5596,12.2405333333,13.8332,11.8566666667,10.0322,6.0154,10.1754666667,19.9744666667,11.687
631.93,9.55373333334,14.5098,12.1886,13.8458666667,11.8792,10.0086666667,5.9588,10.1368,20.0389333333,11.6665333333
632.26,9.53826666667,14.5548666667,12.1812666667,13.8961333333,11.9452666667,10.0370666667,6.00693333333,10.1429333333,20.127,11.6740666667
632.59,9.6346,14.6196666667,12.3066666667,13.9518,12.0944666667,10.1518666667,6.09786666667,10.2478,20.2930666667,11.8126666667
632.92,9.85946666666,14.8316666667,12.4474666667,14.1217333333,12.3174666667,10.3778666667,6.30933333333,10.4857333333,20.4394666667,12.0462
633.26,9.83573333333,14.8253333333,12.4553333334,14.1014,12.3789333333,10.3734,6.34346666666,10.4998666667,20.4659333333,12.0725333333
633.59,10.0554666667,15.0085333333,12.666,14.2608666667,12.5725333333,10.5504,6.54273333333,10.6584,20.65,12.3068666667
633.92,10.1482666667,15.0910666666,12.7884,14.2997333333,12.6711333333,10.5995333333,6.5826,10.7361333333,20.736,12.3793333333
634.25,10.2079333333,15.1769333333,12.8582666667,14.3522666667,12.7871333333,10.6883333333,6.6798,10.8103333333,20.8384666667,12.4692
634.58,10.1966,15.1960666667,12.8574666667,14.3761333333,12.8880666667,10.7266666667,6.75026666666,10.8234666667,20.8625333333,12.4905333333
634.91,10.1613333333,15.1013333333,12.8118666667,14.3169333333,12.833,10.6949333333,6.69693333333,10.7709333333,20.8278,12.4354
635.25,10.0654666667,15.0140666667,12.7226,14.1996,12.769,10.6120666667,6.59146666667,10.6694666667,20.7526666667,12.3507333333
635.58,10.1012666667,15.0942666666,12.7608666667,14.2100666667,12.7755333333,10.6238666667,6.65993333333,10.7132,20.7419333333,12.3776666667
635.91,10.1838,15.0962,12.8237333333,14.2173333333,12.8710666667,10.6816666667,6.67413333333,10.7837333333,20.8184666667,12.4482
636.24,10.1757333333,15.0832,12.7804666667,14.2342666667,12.8600666667,10.6661333333,6.67253333333,10.8003333333,20.7787333333,12.4160666667
636.57,10.0386,14.9075333333,12.7093333333,14.1155333333,12.7416,10.5286666667,6.49026666667,10.6587333333,20.7688666666,12.2794
636.90,10.0462666667,14.9191333333,12.697,14.1180666667,12.7538,10.5396,6.48306666667,10.6310666667,20.7663333333,12.2880666666
637.23,9.91486666668,14.8156,12.6254,14.0353333333,12.6883333333,10.4331333333,6.40946666667,10.5299333333,20.7193333334,12.2058
637.56,9.78379999999,14.7125333333,12.4998666667,13.9502666667,12.5690666667,10.3568,6.33973333333,10.4294666667,20.6196666667,12.105
637.90,9.80093333333,14.7228,12.5116,14.0252,12.612,10.375,6.35153333333,10.4718,20.6647333333,12.1382
638.23,9.8274,14.7262666667,12.5245333333,14.0506,12.5862666666,10.3506666666,6.28726666667,10.4298,20.6972,12.1763333333
638.56,9.87566666667,14.8360666667,12.5886,14.149,12.7514,10.4449333333,6.34966666666,10.5309333333,20.8728666667,12.2562
638.89,9.90946666667,14.8268666667,12.6129333333,14.155,12.8076,10.4857333333,6.3826,10.5748666667,20.9556666667,12.2691333333
639.22,10.0346666667,14.8833333333,12.7387333333,14.2777333333,12.9699333333,10.6215333333,6.51346666667,10.7082,21.0969333334,12.4424666667
639.55,10.2473333334,15.0873333333,12.9763333333,14.4839333333,13.1781333333,10.8404,6.73813333333,10.9265333333,21.3028,12.6644
639.88,10.1651333333,14.9768666667,12.9008,14.367,13.1389333333,10.7449333333,6.61126666667,10.8566666667,21.3286,12.6014666667
640.21,10.2543333333,15.142,12.9622666667,14.4874666667,13.2491333333,10.8396,6.77526666667,10.9377333333,21.4258666667,12.6974
640.54,10.4295333333,15.2463333333,13.0833333333,14.5753333333,13.3861333333,10.9724,6.87906666667,11.0664666667,21.6530666667,12.8151333333
640.87,10.3231333333,15.2438666667,12.9654666667,14.545,13.3256666667,10.9298,6.7688,11.0648666667,21.6443333333,12.7472666667
641.20,10.4354,15.3494,13.0514666667,14.6340666666,13.4726666667,11.05,6.8684,11.1378666667,21.7666666666,12.8712666667
641.53,10.6018666667,15.4524666667,13.1902666667,14.7220666667,13.5594666667,11.1932,6.9666,11.2258,21.9296666667,13.0163333333
641.87,10.6364666667,15.4036666667,13.1732,14.6710666667,13.6051333334,11.1536,6.99146666667,11.2622,21.9119333333,12.9702
642.20,10.7106666667,15.4882666666,13.2531333334,14.6852,13.6612666667,11.1714,7.06766666666,11.2824,21.9472666667,13.0314666667
642.53,10.8031333333,15.5928,13.3428,14.8078666667,13.8048,11.2014666667,7.16180000001,11.3469333333,22.0627333333,13.096
642.86,10.8540666667,15.7018666667,13.4726666667,14.8578666667,13.8338,11.3418666667,7.22373333334,11.4397333333,22.1406666667,13.1276
643.19,10.8280666667,15.6661333333,13.4096666667,14.8338,13.7916,11.2559333333,7.17233333333,11.3545333333,22.1482,13.0404
643.52,11.0523333333,15.9734,13.6821333333,15.0935333333,14.0427333333,11.508,7.4492,11.5572666666,22.3768666667,13.3093333333
643.85,11.0350666667,15.9173333333,13.6295333333,15.0338666667,14.0074666667,11.4866666667,7.37,11.5372666667,22.3828666667,13.2952
644.18,11.106,15.9612,13.7323333333,15.1414,14.0768666667,11.5967333333,7.4532,11.639,22.4492,13.413
644.51,11.3389333334,16.0945333333,13.9813333333,15.2531333333,14.2790666667,11.7616,7.63426666666,11.7534,22.6286666667,13.5806
644.84,11.3720666667,16.1598666667,14.0350666667,15.3264,14.326,11.7388,7.62666666667,11.8336666667,22.7063333333,13.6283333333
645.17,11.2332,16.0424,13.9111333333,15.1892,14.2752,11.5996666667,7.49546666667,11.7332666667,22.5968,13.4922666667
645.50,11.3803333333,16.2704,14.0946,15.3879333333,14.4744,11.8832666667,7.70093333334,11.9374,22.783,13.6744666667
645.83,11.3992666666,16.2761333333,14.0762,15.4398666667,14.4968,11.8977333333,7.70206666667,11.9642,22.7335333333,13.7098
646.16,11.3557333333,16.2193333333,14.0444666667,15.3642,14.4419333333,11.8432,7.63246666667,11.9169333333,22.6712666667,13.6494666667
646.49,11.4094666667,16.3024,14.0869333333,15.4382,14.558,11.8730666667,7.70759999999,11.9249333333,22.8041333333,13.7756666667
646.82,11.3384666667,16.257,14.0718,15.3934,14.5709333333,11.8941333333,7.73293333334,11.885,22.7656,13.7112666667
647.15,11.4285333333,16.2842,14.1412,15.4345333333,14.6497333333,12.0416,7.82193333334,11.9693333333,22.8588,13.7737333333
647.48,11.4816,16.3370666667,14.2110666667,15.4568666667,14.797,12.0982,7.91820000001,12.0512666667,22.8969333333,13.8362666667
647.81,11.231,16.1742,14.0069333333,15.236,14.6042,11.9168666667,7.7388,11.8112,22.7274666667,13.6035333333
648.14,11.2257333333,16.2081333333,13.9980666667,15.2320666667,14.7064666667,11.875,7.74539999999,11.8133333333,22.7648,13.6545333333
648.47,11.2030666667,16.1745333333,13.9539333333,15.1762666667,14.715,11.8917333333,7.75179999999,11.7422666667,22.8033333333,13.5911333333
648.80,11.1872,16.1585333333,13.9315333333,15.1816666667,14.7651333333,11.8712,7.80473333334,11.6937333333,22.8416666667,13.6009333333
649.13,11.2352666666,16.1922,13.9299333333,15.1926666667,14.8134666667,11.8696,7.8404,11.6857333333,22.9750666667,13.6856666667
649.46,11.4320666667,16.3894666667,14.1351333333,15.3395333333,15.0205333333,12.0660666667,8.08206666668,11.8455333333,23.2426,13.8737333333
649.79,11.3672,16.3305333334,14.0574666667,15.233,14.9634666667,12.0636666667,8.003,11.7796666667,23.2026666667,13.8869333333
650.11,11.2758666667,16.1830666667,13.9486,15.1074666667,14.8781333333,11.901,7.92153333333,11.6707333333,23.0911333333,13.7426
650.44,11.3391333334,16.2849333333,13.9891333333,15.1658,14.9248,11.9262,7.96220000001,11.7782,23.2054666667,13.8889333333
650.77,11.2242,16.1662666667,13.8511333333,15.0887333333,14.8444,11.7403333334,7.81886666666,11.6176666667,23.1675333333,13.8074
651.10,11.319,16.2616,13.9774,15.2211333333,14.9879333333,11.8788,7.97280000001,11.7015333333,23.3779333333,13.9475333333
651.43,11.4709333333,16.4296666667,14.1137333333,15.3924,15.2087333333,12.0116,8.099,11.8474,23.5442,14.1503333333
651.76,11.4919333334,16.4188666667,14.0910666667,15.3775333333,15.1488,12.0512,8.1444,11.8607333333,23.5356,14.1474
652.09,11.5144666667,16.4858,14.1306,15.4118666667,15.2317333333,12.0792,8.21299999999,11.9368,23.5772,14.2516666667
652.42,11.6116,16.5754,14.1728,15.4356,15.3010666667,12.1398666667,8.22659999999,12.0795333333,23.6482,14.3229333333
652.75,11.4861333333,16.4958666667,14.1546666667,15.327,15.2454666667,12.0142,8.11413333333,11.9964666667,23.5449333333,14.2378
653.08,11.2926,16.254,13.9948,15.1899333333,15.0537333333,11.7675333333,7.93753333333,11.7885333333,23.3736666667,14.015
653.41,11.4232666667,16.4478,14.1187333333,15.3419333333,15.2722,11.8685333333,8.08659999999,11.9245333334,23.5751333333,14.0890666667
653.74,11.3198,16.3577333333,14.0153333333,15.2506,15.1879333333,11.7674,7.95093333333,11.8464666667,23.5597333333,13.9913333333
654.06,11.3573333333,16.3787333333,14.0614,15.2713333333,15.2886666667,11.8539333333,8.05640000001,11.8676666667,23.6264666667,13.9733333333
654.39,11.2789333333,16.3366,14.0221333333,15.2137333333,15.2537333333,11.7921333333,8.01126666666,11.8721333333,23.4981333333,13.8622
654.72,11.1636,16.203,13.9172666667,15.0868666667,15.0755333333,11.6192,7.82753333334,11.7149333333,23.3913333334,13.7152
655.05,11.1910666667,16.2153333334,13.9504,15.0895333333,15.1053333334,11.6354,7.8894,11.7773333333,23.4304,13.7008666667
655.38,11.0763333333,16.1392666667,13.8893333333,15.0341333333,15.0614666667,11.5812666666,7.80619999999,11.7756,23.4201333333,13.6494
655.71,11.026,16.0482666667,13.8679333333,14.9979333333,14.9375333333,11.4518,7.73706666667,11.6413333333,23.3890666667,13.5722
656.04,11.0698666667,16.1362666667,13.9688666667,15.1102,15.0297333333,11.5886,7.91179999999,11.6759333333,23.5225333333,13.6856666667
656.37,11.1440666667,16.2148666667,14.0264,15.2071333333,15.0622,11.6938666667,7.97446666666,11.7161333333,23.6496,13.7603333333
656.69,11.2360666667,16.3702666667,14.1451333333,15.2618,15.23,11.8816666667,8.08226666667,11.8768,23.8462,13.9396666667
657.02,10.9954666667,16.1514,13.985,15.1134666666,15.0319333333,11.7311333334,7.89900000001,11.6715333333,23.7064666667,13.8176
657.35,10.9827333333,16.1134666667,13.9745333333,15.0960666667,15.061,11.7202,7.90439999999,11.6667333333,23.7107333333,13.8026
657.68,10.8813333333,16.0072666667,13.8858666667,14.9711333333,14.9407333333,11.6002666667,7.74699999999,11.5628666667,23.6712666667,13.737
658.01,10.8735333333,16.0128666667,13.9188,14.9674,14.981,11.631,7.77353333334,11.5318,23.7446,13.7279333334
658.34,10.8192,16.0037333333,13.8447333333,14.9064,14.9735333333,11.5979333333,7.7304,11.5160666667,23.7306666667,13.6750666667
658.66,10.6585333333,15.8884666667,13.7203333333,14.7246,14.831,11.4131333333,7.5462,11.3706666667,23.6412,13.5745333333
658.99,10.4931333333,15.6842666667,13.5406666667,14.5478,14.6494,11.2266666666,7.36686666667,11.1132666667,23.5142666667,13.3790666667
659.32,10.5512666667,15.7443333333,13.6082,14.6166666667,14.791,11.3296,7.45453333333,11.216,23.6652666666,13.4701333334
659.65,10.4265333333,15.6124666667,13.5424,14.4990666667,14.6768,11.1775333333,7.29453333334,11.0846666667,23.5949333333,13.3956666667
659.98,10.3828,15.5628,13.4849333333,14.421,14.6684,11.1471333333,7.25733333333,11.0452,23.5814666667,13.3508
660.31,10.2712666667,15.4594666667,13.3244,14.3168,14.5902666667,11.0396666666,7.14613333333,10.9330666667,23.4800666667,13.2488
660.63,10.3194,15.5042,13.3446,14.3194666667,14.6474,11.0490666667,7.19633333334,10.932,23.5286,13.2775333333
660.96,10.2780666667,15.4847333333,13.3487333333,14.2557333333,14.6040666667,11.0267333333,7.178,10.8544,23.5048,13.3056
661.29,10.1192,15.3904,13.2018666667,14.182,14.4988666667,10.8878,7.09286666667,10.7142666667,23.4073333333,13.2041333333
661.62,9.98093333334,15.286,13.0261333333,14.0420666667,14.3778666667,10.7180666667,7.01213333333,10.5783333333,23.2426,13.1155333333
661.94,9.90866666667,15.2350666666,12.9935333333,14.033,14.4027333333,10.6937333333,6.97646666667,10.5641333333,23.2342666667,13.0908
662.27,9.84686666666,15.1708,12.9212666667,13.9958,14.3380666667,10.6300666667,6.91433333333,10.4648666667,23.2176,12.9816
662.60,9.91393333334,15.3406666667,13.0131333333,14.1121333333,14.4626666667,10.7327333333,7.0268,10.5968,23.3115333333,13.0922
662.93,9.83979999999,15.2648666667,12.9152666667,14.0548666667,14.3842,10.7265333333,6.97206666667,10.5108666667,23.213,12.9854666667
663.26,9.67726666666,15.1939333333,12.7588,13.9495333333,14.2759333333,10.5708666667,6.93219999999,10.4468,23.1683333333,12.8374666667
663.58,9.56526666667,15.0550666667,12.6316,13.8498,14.2177333333,10.4081333333,6.83273333334,10.3519333333,23.0691333333,12.7301333333
663.91,9.384,14.9404,12.4932666667,13.7582666667,14.0552,10.1772666667,6.6658,10.1509333333,22.8879333333,12.5860666667
664.24,9.39953333334,14.9688666667,12.4952666667,13.806,14.068,10.2035333333,6.715,10.2445333333,22.9815333333,12.6194666667
664.57,9.35926666667,15.0062,12.4675333333,13.9268666667,14.1211333333,10.2202666667,6.69453333333,10.2635333333,23.0832666667,12.6542666667
664.89,9.55653333333,15.1546666667,12.6418,14.1454666667,14.3397333333,10.4337333333,6.87666666666,10.4230666667,23.2890666667,12.8174666666
665.22,9.54626666667,15.1554666667,12.6196,14.1539333333,14.3976666667,10.447,6.78133333333,10.4068666667,23.3554,12.832
665.55,9.43153333333,14.9872,12.4521333333,14.0102,14.1928666667,10.2802666667,6.60646666667,10.1884666667,23.2672,12.7176
665.87,9.2516,14.844,12.284,13.9076,14.1064666667,10.1714666667,6.55666666667,10.0515333333,23.2104666667,12.6552
666.20,9.2092,14.7990666667,12.2980666667,13.8756,14.1081333334,10.1683333333,6.4876,9.96613333333,23.2126,12.6346
666.53,9.0264,14.5399333333,12.1078,13.7107333333,13.9544666667,9.89499999999,6.18233333333,9.73446666667,23.0579333333,12.4804
666.86,9.16846666667,14.5971333333,12.2078666667,13.8117333333,14.111,10.0381333333,6.15686666667,9.77920000001,23.1886666667,12.5457333334
667.18,9.19506666667,14.6206,12.2041333333,13.8670666667,14.1132666667,10.0966,6.15546666667,9.80620000001,23.2416666667,12.4817333333
667.51,9.42606666667,14.817,12.4366666667,14.0738,14.3843333333,10.4517333333,6.43133333333,10.0688666667,23.5575333333,12.677
667.84,9.2432,14.5972666667,12.3534666667,13.923,14.2479333333,10.2861333333,6.25906666667,9.9104,23.3771333333,12.5471333334
668.16,9.34026666667,14.7068666667,12.3998666667,13.9873333333,14.4331333333,10.3908,6.32133333333,10.0154666667,23.5315333333,12.6416
668.49,9.15453333333,14.4604,12.1841333333,13.7573333333,14.2720666667,10.1647333333,6.09386666666,9.77633333333,23.3957333333,12.4718
668.82,9.09506666667,14.3971333333,12.0902,13.67,14.1644,10.0883333333,6.07786666667,9.69253333334,23.4188,12.3673333333
669.14,9.0392,14.4282666667,12.1384666667,13.6466666667,14.2129333333,10.1196666666,6.14373333333,9.69293333333,23.3848,12.3488666667
669.47,9.2288,14.5910666667,12.2822666667,13.7426,14.3459333333,10.2704666667,6.28826666667,9.83906666667,23.525,12.4964666667
669.80,9.14553333333,14.472,12.2234,13.6568666667,14.289,10.156,6.2216,9.79106666666,23.5027333333,12.418
670.13,9.25113333333,14.6409333333,12.3020666667,13.6802666667,14.3432666667,10.2657333333,6.39406666667,9.8696,23.6580666667,12.4994
670.45,9.2258,14.6045333333,12.2268666667,13.6707333333,14.338,10.2749333333,6.40386666667,9.80846666667,23.6072666667,12.4256666667
670.78,9.207,14.6324,12.2642,13.6616666667,14.3778666667,10.2526,6.43766666667,9.79266666667,23.739,12.5392666667
671.10,8.91406666667,14.3576,11.9108666667,13.3800666667,14.0699333334,9.91073333334,6.1008,9.48199999999,23.5339333333,12.282
671.43,9.08346666667,14.5289333333,11.9576,13.5387333333,14.1990666667,10.0588,6.24513333334,9.59553333333,23.7,12.378
671.76,9.00653333333,14.2946,11.8482666667,13.4196666667,14.0497333333,9.9548,6.205,9.50646666667,23.5732666667,12.2386
672.08,8.78706666667,14.1497333333,11.7186666667,13.2017333333,13.8653333333,9.74306666667,5.97493333333,9.32326666666,23.4295333333,12.0293333333
672.41,8.91166666667,14.2212666667,11.8382,13.4086666667,13.9905333333,9.92273333333,6.04606666667,9.44246666667,23.5184,12.1483333333
672.74,9.07593333333,14.2214666667,11.8981333333,13.4552,14.0892666667,10.0061333333,6.11453333334,9.49186666667,23.5996,12.2505333333
673.06,9.06306666667,14.1487333333,11.8398,13.4435333333,14.094,9.97206666667,6.075,9.42900000001,23.5766,12.2324666667
673.39,9.1614,14.3018666667,11.889,13.5913333333,14.244,10.1228,6.19833333333,9.468,23.7120666667,12.3408
673.72,9.16826666666,14.307,11.9464666667,13.6734666667,14.3425333333,10.1858,6.2074,9.4938,23.7644666667,12.3533333333
674.04,9.14853333333,14.2995333333,11.9269333333,13.6265333333,14.2804,10.1126,6.1726,9.47019999999,23.7748666667,12.3809333333
674.37,9.10626666667,14.3192,11.9450666667,13.6671333333,14.3214,10.1553333333,6.14313333333,9.49279999999,23.7468666667,12.3978666667
674.69,9.14706666667,14.3401333333,12.0821333334,13.8198666667,14.4276,10.2528,6.276,9.58393333333,23.7673333333,12.4612
675.02,9.01646666667,14.2182666667,12.0109333333,13.6912,14.3988,10.1869333333,6.0972,9.42539999999,23.8006,12.4048
675.35,9.025,14.3138,12.0476666667,13.6937333333,14.4768666666,10.231,6.0932,9.38213333333,23.8154666667,12.4419333333
675.67,9.31426666667,14.5853333333,12.3358666667,13.9736,14.7776666667,10.5884666667,6.40046666667,9.6556,24.0950666667,12.7312
676.00,9.28666666667,14.5276,12.3806666667,13.9042,14.7652666667,10.5736,6.36186666667,9.61046666667,24.1339333333,12.7561333333
676.32,9.1106,14.5176,12.2824666667,13.8907333333,14.6594666667,10.441,6.21093333333,9.59053333333,24.2172666667,12.6698
676.65,9.0196,14.4407333333,12.2521333333,13.8464,14.6362,10.4152666667,6.07866666667,9.54726666666,24.2324666667,12.5987333333
676.97,9.03986666667,14.3960666667,12.295,13.8304666667,14.6436,10.4139333333,6.01866666667,9.65400000001,24.2155333333,12.5384666667
677.30,9.01546666667,14.4002666667,12.2472666667,13.7755333333,14.6061333333,10.4082,5.9872,9.65946666667,24.1736666667,12.521
