wavelength,Back_SpoAmem,Belly_SpoAmem,Breast_SpoAmem,Crissum_SpoAmem,Crown_SpoAmem,DorTail_SpoAmem,Rump_SpoAmem,Throat_SpoAmem,WingTip_SpoAmem
610.26,5.85033333333,49.3904666667,7.66419999999,39.1626666667,3.9308,6.91626666667,22.009,33.6603333333,8.58319999999
610.60,5.872,49.4505333333,7.71526666667,39.2105333333,3.94566666667,6.92793333333,22.0392,33.7482,8.61286666666
610.93,5.8108,49.3098666667,7.68033333334,39.0286666667,3.888,6.86386666667,21.9280666667,33.6360666667,8.58593333334
611.27,5.7916,49.2819333333,7.677,39.0493333333,3.90286666667,6.86226666667,21.8978666667,33.6192,8.60253333332
611.60,5.81406666667,49.3434,7.6996,39.1206,3.93573333333,6.88713333333,21.9139333333,33.6556,8.65033333333
611.93,5.80553333333,49.3710666667,7.69593333333,39.1152,3.94033333333,6.8796,21.8629333333,33.6418666667,8.64673333333
612.27,5.90433333333,49.4800666667,7.77379999999,39.2380666666,4.04486666667,6.98013333333,21.9702666667,33.7202,8.75473333333
612.60,5.9746,49.5361333333,7.82893333333,39.3014,4.10406666667,7.054,22.0811333333,33.7844666667,8.81826666667
612.94,5.99953333333,49.6088666667,7.87859999999,39.3736,4.13313333333,7.11953333333,22.1214,33.8505333333,8.86433333333
613.27,6.00446666667,49.6642666667,7.83960000001,39.3727333333,4.10553333333,7.10233333333,22.1276666667,33.8076,8.8558
613.61,5.97753333333,49.5939333333,7.79700000001,39.2924666667,4.07333333333,7.09486666667,22.0697333333,33.6390666667,8.80459999999
613.94,6.09786666667,49.6754666667,7.90366666667,39.3730666667,4.18446666667,7.22706666667,22.182,33.6880666667,8.93839999999
614.28,6.15146666667,49.708,7.94373333333,39.3994,4.2636,7.29313333333,22.2129333333,33.6830666667,8.96486666666
614.61,6.18753333333,49.7896,7.97213333333,39.5159333333,4.28313333333,7.33266666667,22.2829333333,33.7559333333,9.00186666666
614.94,6.17953333333,49.7718666667,7.9696,39.4589333333,4.26706666667,7.343,22.2743333333,33.7656,8.95953333333
615.28,6.1656,49.7688,7.96866666666,39.4301333333,4.2562,7.36733333333,22.2749333333,33.8087333333,8.93373333333
615.61,6.11853333333,49.7352,7.91446666667,39.4038,4.2062,7.30226666667,22.2755333333,33.7366,8.91533333333
615.95,6.0628,49.7714,7.86546666667,39.3869333334,4.13846666667,7.26226666667,22.2372666667,33.6765333333,8.86986666667
616.28,6.00473333333,49.7331333333,7.81806666667,39.3384666667,4.0868,7.23433333333,22.1662666667,33.5568,8.81866666667
616.61,6.00966666667,49.7369333333,7.81853333334,39.348,4.06666666667,7.22206666667,22.1944,33.5298,8.78660000001
616.95,6.04686666667,49.7737333333,7.8792,39.4032,4.12373333333,7.28686666667,22.2552,33.6395333333,8.80413333333
617.28,6.1098,49.8124,7.93253333333,39.4664,4.1786,7.34806666667,22.3049333333,33.7182666667,8.88499999999
617.62,6.1202,49.9042666667,7.93593333334,39.5387333333,4.18593333333,7.33186666667,22.3434666667,33.8252,8.88833333332
617.95,6.0632,49.8497333333,7.86906666667,39.4863333333,4.1262,7.29093333333,22.2964,33.7443333333,8.86186666667
618.28,6.03006666667,49.8597333333,7.84446666667,39.4809333333,4.105,7.25573333333,22.2394666667,33.7080666667,8.84993333334
618.62,6.04346666667,49.8986,7.8572,39.4849333333,4.11066666666,7.24553333333,22.2692666667,33.6835333333,8.89246666667
618.95,5.99713333333,49.947,7.82166666667,39.4576,4.06373333333,7.19506666667,22.2460666667,33.6508,8.86546666667
619.28,5.9266,49.8996,7.75853333333,39.4228666667,3.98393333333,7.13866666667,22.176,33.5432666667,8.79980000001
619.62,5.94246666667,49.9300666667,7.76120000001,39.4964666667,3.9586,7.15346666667,22.1913333333,33.5905333333,8.77480000001
619.95,5.95713333333,49.8738,7.75373333334,39.4523333333,3.96646666667,7.14313333334,22.1661333333,33.5772666667,8.7592
620.28,5.9354,49.9715333333,7.70206666667,39.4333333333,3.97153333333,7.08886666667,22.1602,33.5844666667,8.77493333333
620.62,5.9698,49.9524666667,7.74693333333,39.429,3.9804,7.1076,22.1422666667,33.494,8.8222
620.95,5.97086666667,49.9900666667,7.74166666667,39.4694666667,3.98073333333,7.1134,22.1642666667,33.5057333333,8.82480000001
621.28,5.94786666666,49.8828666667,7.73353333334,39.4127333333,3.96346666667,7.10506666667,22.1460666667,33.4122666667,8.80600000001
621.62,6.01593333333,49.9387333333,7.78986666666,39.4635333333,4.0108,7.16286666667,22.2073333333,33.481,8.8368
621.95,6.07506666667,49.9866,7.83566666667,39.5146,4.06766666667,7.2518,22.3259333333,33.4795333333,8.90220000001
622.28,6.11246666667,50.0271333333,7.8478,39.5789333333,4.09126666667,7.29046666667,22.3324,33.5236,8.93346666666
622.62,6.1752,49.9824666667,7.90866666666,39.6073333333,4.1344,7.33746666667,22.3813333333,33.5248666667,8.9812
622.95,6.32253333333,50.1607333333,8.08966666667,39.7510666667,4.29506666667,7.5156,22.5721333333,33.7742666667,9.13499999999
623.28,6.26766666667,50.097,8.03126666666,39.6566,4.26853333333,7.43866666667,22.5261333333,33.7132,9.11006666667
623.62,6.25906666667,50.1656,8.04373333333,39.7335333333,4.2996,7.4462,22.5941333333,33.7136666667,9.14366666667
623.95,6.22853333333,50.0160666667,8.00960000001,39.6908,4.24273333333,7.44053333333,22.5323333333,33.6382666667,9.08286666666
624.28,6.1398,49.9861333333,7.90513333333,39.6066666667,4.16653333333,7.34526666667,22.4603333333,33.6351333333,9.00013333333
624.62,6.1532,50.0372,7.92020000001,39.6035333333,4.21326666667,7.351,22.4823333333,33.6549333333,9.02846666667
624.95,6.216,50.1322,7.95600000001,39.6944666667,4.26586666667,7.43113333333,22.5696,33.7756,9.10419999999
625.28,6.17786666667,50.162,7.93386666667,39.7217333333,4.21546666667,7.37386666667,22.5512666667,33.8219333333,9.077
625.61,6.1678,50.1605333333,7.94366666666,39.7182,4.22426666667,7.3826,22.5376,33.8732666667,9.06426666666
625.95,6.1276,50.1729333333,7.92606666667,39.6997333333,4.18946666667,7.35446666667,22.526,33.8625333333,9.05293333333
626.28,6.09006666667,50.1795333333,7.91106666666,39.6476666667,4.173,7.31793333333,22.4962,33.8586666667,9.03653333334
626.61,6.11226666667,50.1506666667,7.9246,39.6291333333,4.17466666667,7.2916,22.4695333333,33.8248666667,9.03919999999
626.94,6.1284,50.1566666667,7.97686666667,39.6103333333,4.21073333333,7.3418,22.4956666667,33.8322,9.09653333334
627.28,6.09506666667,50.0964,7.97226666667,39.5144666667,4.14826666667,7.31093333333,22.4094,33.8193333333,9.07726666666
627.61,6.15593333333,50.1365333333,8.05973333333,39.5612,4.23146666667,7.36286666667,22.4774666667,33.822,9.17413333333
627.94,6.18593333333,50.219,8.10206666667,39.6304,4.26133333333,7.4258,22.5422666667,33.8363333333,9.20639999999
628.27,6.17833333333,50.1644666666,8.11860000001,39.6216666667,4.21246666667,7.4124,22.5332666667,33.8456666667,9.19793333333
628.61,6.14186666667,50.0458666667,8.09613333334,39.534,4.16726666666,7.36853333333,22.4554666667,33.7443333333,9.15500000001
628.94,6.1706,50.0407333333,8.11366666667,39.5272666667,4.21746666667,7.41873333333,22.4562666667,33.6824,9.20159999999
629.27,6.18766666667,50.0702,8.11653333334,39.5740666667,4.2262,7.42913333333,22.4697333333,33.6542,9.2298
629.60,6.12406666667,50.0189333333,8.06213333333,39.5237333334,4.1658,7.3752,22.429,33.5631333333,9.16453333333
629.94,6.1602,50.0644,8.10406666666,39.6043333333,4.1856,7.4296,22.4428666667,33.5493333333,9.18119999999
630.27,6.1198,50.0162,8.05346666667,39.574,4.161,7.4086,22.4221333333,33.5389333333,9.15133333334
630.60,6.15973333333,50.0397333333,8.08286666666,39.6294666667,4.21666666667,7.44413333333,22.4656666667,33.5606,9.16766666666
630.93,6.2238,50.2072,8.13566666666,39.7658666667,4.29453333333,7.50373333333,22.5871333333,33.6423333333,9.22466666667
631.26,6.23153333333,50.1990666667,8.1002,39.7528666667,4.27013333333,7.48966666667,22.5564666666,33.6896,9.18353333334
631.60,6.2466,50.0917333333,8.07113333333,39.6586666667,4.27786666666,7.44566666667,22.5002666667,33.658,9.18046666667
631.93,6.21393333333,50.0764666666,8.00666666667,39.6412666666,4.2558,7.412,22.4881333333,33.5998,9.1394
632.26,6.14473333333,50.1827333333,7.96673333334,39.6496666667,4.20693333333,7.36833333333,22.4616666667,33.6063333333,9.09806666666
632.59,6.17706666667,50.1575333333,8.0044,39.6536666667,4.24633333333,7.38733333333,22.5074666667,33.6711333333,9.12939999999
632.92,6.243,50.1900666667,8.08993333333,39.6399333333,4.3078,7.42453333333,22.5738,33.7714,9.21760000001
633.26,6.40793333333,50.3661333333,8.25273333333,39.8174,4.46646666667,7.59886666667,22.7414666667,33.9514666667,9.37773333333
633.59,6.3788,50.3117333333,8.15293333333,39.7626666667,4.39853333333,7.5662,22.7033333333,33.9236,9.36473333333
633.92,6.36173333333,50.3246,8.08613333334,39.7708,4.35393333333,7.5672,22.6852666667,33.8792,9.33053333334
634.25,6.34566666667,50.2972666667,8.05000000001,39.7674,4.31473333333,7.54153333333,22.6391333333,33.8696,9.2952
634.58,6.25726666667,50.1535333333,7.9364,39.7076,4.22273333334,7.4546,22.5332666667,33.7567333333,9.21726666667
634.91,6.20226666667,50.1966666667,7.91353333333,39.7129333333,4.18213333333,7.45806666667,22.5186666667,33.7805333333,9.19786666667
635.25,6.182,50.2336666667,7.9612,39.7784666666,4.17826666667,7.46873333334,22.5257333333,33.7991333333,9.2148
635.58,6.19293333333,50.2352666667,7.94886666667,39.7426666667,4.162,7.4646,22.5016,33.7404,9.21093333333
635.91,6.21173333333,50.2358666667,7.94900000001,39.7832,4.15986666667,7.4492,22.4838,33.7706666667,9.20839999999
636.24,6.15273333333,50.2766,7.91660000001,39.7722,4.10486666667,7.4144,22.4502,33.7272666667,9.18053333333
636.57,6.18886666667,50.3607333333,7.92966666667,39.8921333333,4.1368,7.4622,22.4915333333,33.7297333333,9.18506666666
636.90,6.1414,50.2383333333,7.89286666666,39.8002,4.11506666667,7.40993333333,22.3977333333,33.6603333333,9.13826666668
637.23,6.20866666667,50.314,8.01673333334,39.8467333334,4.224,7.48653333333,22.5003333333,33.7674666667,9.21426666666
637.56,6.25746666666,50.3322666666,8.10973333333,39.8995333333,4.281,7.50973333333,22.5452666667,33.8116,9.25906666666
637.90,6.23933333333,50.282,8.08413333334,39.8303333333,4.2398,7.45566666667,22.5174666667,33.843,9.23426666667
638.23,6.329,50.3380666667,8.18440000001,39.8381333333,4.33493333333,7.5768,22.5940666667,33.9685333333,9.32526666667
638.56,6.4332,50.3987333333,8.25946666667,39.895,4.42486666667,7.62666666667,22.6948,33.99,9.45073333333
638.89,6.51806666667,50.4838666667,8.31160000001,39.9738666667,4.4632,7.71073333334,22.7678666666,34.0520666667,9.5352
639.22,6.56173333333,50.5689333333,8.36140000001,40.0444,4.49886666667,7.78406666667,22.8015333333,34.2392,9.56713333334
639.55,6.64486666667,50.4708,8.43199999999,39.9917333333,4.57613333333,7.83526666667,22.857,34.2504,9.6198
639.88,6.625,50.3863333333,8.37126666667,39.9549333333,4.53026666667,7.79953333333,22.7993333333,34.1938666667,9.5606
640.21,6.48186666667,50.2354,8.27586666667,39.7966,4.40673333333,7.65546666667,22.6480666667,34.0966,9.42839999999
640.54,6.46926666667,50.2230666667,8.24426666667,39.7988666667,4.37573333333,7.60606666667,22.6755333333,34.1216,9.4034
640.87,6.33173333333,50.1524,8.10193333333,39.7222666666,4.23913333333,7.48493333333,22.5582666667,33.9748666667,9.29366666667
641.20,6.27213333333,50.1665333333,8.00953333333,39.7096666667,4.1752,7.47206666667,22.4826,33.9039333333,9.24893333334
641.53,6.3076,50.2732,8.04586666667,39.8440666667,4.23513333333,7.5284,22.5388,33.9296,9.29486666667
641.87,6.32753333333,50.3434666667,8.06193333334,39.9277333333,4.2416,7.51986666667,22.5617333333,33.9171333333,9.29613333333
642.20,6.32373333333,50.2448666667,8.06366666666,39.8782,4.25113333333,7.54646666667,22.5223333333,33.8944666667,9.27606666667
642.53,6.34186666667,50.1815333333,8.05880000001,39.8264,4.28753333333,7.55433333333,22.5178666667,33.8238666667,9.29313333333
642.86,6.29326666667,50.1388666667,8.00279999999,39.7905333334,4.28873333333,7.51153333333,22.5002666667,33.7042,9.27413333333
643.19,6.33233333334,50.2118666667,8.02339999999,39.8642666667,4.3074,7.55013333333,22.525,33.6893333333,9.31760000001
643.52,6.37633333333,50.2863333333,8.12106666667,39.8648666666,4.35493333333,7.59413333333,22.5532666667,33.7702,9.371
643.85,6.41246666667,50.3466666667,8.09853333333,39.8870666666,4.342,7.6018,22.6252,33.7788,9.37913333333
644.18,6.30146666667,50.2416,8.00100000001,39.8053333333,4.23466666667,7.5244,22.5115333334,33.6951333333,9.28673333334
644.51,6.50073333333,50.3066,8.14866666667,39.8838666667,4.38806666667,7.67913333333,22.6389333333,33.8027333333,9.4082
644.84,6.53286666667,50.3701333333,8.20880000001,39.8925333333,4.42606666667,7.72313333333,22.7016666667,33.8500666667,9.47719999999
645.17,6.44673333333,50.3731333333,8.13886666667,39.8655333333,4.327,7.63313333333,22.6396666667,33.8043333333,9.44353333333
645.50,6.41173333333,50.395,8.11846666667,39.8735333333,4.304,7.59846666667,22.6400666667,33.8226666667,9.45066666667
645.83,6.35193333334,50.471,8.11446666667,39.8944666667,4.2616,7.58646666667,22.6326,33.8069333333,9.4104
646.16,6.34593333333,50.5288666667,8.14440000001,39.9480666667,4.27986666666,7.61126666666,22.6795333333,33.8890666667,9.39726666668
646.49,6.39793333334,50.5619333333,8.25906666668,39.9782,4.2892,7.65393333333,22.7174,33.9284,9.4538
646.82,6.50313333333,50.7496666667,8.40746666666,40.1444,4.41973333333,7.81073333333,22.88,34.1798666667,9.60206666667
647.15,6.52086666667,50.8137333333,8.42000000001,40.1994666666,4.458,7.87606666667,22.9463333333,34.2243333333,9.67066666667
647.48,6.54733333333,50.8917333333,8.4758,40.2942,4.487,7.932,22.9453333333,34.3361333333,9.75806666667
647.81,6.61793333333,50.9413333333,8.55293333333,40.294,4.54893333333,8.0012,23.0117333334,34.434,9.88113333334
648.14,6.6316,51.0801333333,8.63713333334,40.4570666667,4.61573333333,8.016,23.068,34.5309333333,9.95706666667
648.47,6.63526666667,50.8820666667,8.61946666667,40.3268,4.5908,7.95406666667,22.9695333334,34.5326666667,9.89673333333
648.80,6.6374,50.8139333333,8.62853333333,40.2322,4.60193333333,7.99086666667,23.0035333333,34.4844666667,9.88319999999
649.13,6.7792,50.9062666667,8.78146666666,40.3036,4.72426666667,8.13153333333,23.1392,34.509,9.98706666667
649.46,6.80286666667,50.9322666667,8.79946666667,40.3334,4.7066,8.12826666667,23.1946666667,34.5926666667,9.97653333335
649.79,6.74926666667,50.996,8.78340000001,40.3374,4.66766666667,8.11293333333,23.1819333333,34.624,9.96326666667
650.11,6.62013333333,50.8219333333,8.65206666667,40.2476666667,4.581,7.9736,23.0775333333,34.4994,9.86473333333
650.44,6.43173333333,50.7187333333,8.44626666667,40.1285333333,4.40553333333,7.7742,22.8933333333,34.2308666667,9.68793333334
650.77,6.40253333333,50.7054,8.42226666667,40.1678,4.3816,7.73166666667,22.9196666667,34.1384666667,9.69073333335
651.10,6.46646666667,50.7270666667,8.46293333333,40.1847333333,4.47613333333,7.8228,22.9788666666,34.1440666667,9.75666666668
651.43,6.4984,50.8426,8.4544,40.2804666667,4.4792,7.85833333333,23.0402,34.1740666667,9.73533333333
651.76,6.38066666667,50.6386,8.28126666668,40.0460666667,4.3312,7.73286666667,22.926,34.0172666667,9.59480000001
652.09,6.48606666667,50.7579333333,8.37573333334,40.1602,4.44826666667,7.87546666667,23.1107333333,34.1124666667,9.73233333332
652.42,6.65026666667,50.8702666667,8.51480000001,40.2785333333,4.59033333333,8.04553333333,23.2243333334,34.2053333333,9.89159999999
652.75,6.5574,50.7801333333,8.38546666667,40.2054,4.51133333333,7.9982,23.1056,34.1751333333,9.85679999999
653.08,6.5004,50.7209333333,8.28246666667,40.1668666667,4.4824,7.94813333333,23.0689333334,34.1091333333,9.82506666667
653.41,6.52353333333,50.6507333333,8.23833333334,40.1621333333,4.49546666667,7.92586666667,23.0804666667,34.0472666667,9.83240000001
653.74,6.6752,50.8013333333,8.38466666667,40.2408,4.64673333333,8.10546666667,23.2570666667,34.1979333333,9.98000000001
654.06,6.61133333333,50.6949333333,8.35573333333,40.0890666667,4.5908,8.08233333333,23.2124,34.1942666667,9.96886666666
654.39,6.5416,50.7122666666,8.26686666667,40.0136666667,4.49386666667,8.0124,23.1337333333,34.1763333333,9.87486666667
654.72,6.49613333333,50.5828666667,8.2274,39.8490666667,4.4288,7.9378,23.0415333333,34.0564,9.81273333332
655.05,6.45753333333,50.5318,8.23746666667,39.7807333333,4.38593333333,7.94393333333,22.9923333333,33.9806666667,9.80433333333
655.38,6.4076,50.537,8.19833333333,39.794,4.38993333333,7.9902,22.976,33.9692666667,9.80926666667
655.71,6.28513333333,50.5134666667,8.08886666667,39.6820666666,4.2864,7.892,22.8075333333,33.8519333333,9.71746666666
656.04,6.16753333333,50.4879333333,7.96913333333,39.6430666667,4.1392,7.74013333333,22.6947333333,33.856,9.58973333333
656.37,6.12833333333,50.4044,7.93826666667,39.5603333333,4.08093333333,7.65806666667,22.7160666666,33.8194666667,9.48713333334
656.69,6.26733333334,50.5322666667,8.10986666667,39.6838,4.18026666667,7.7588,22.8617333333,33.973,9.63086666665
657.02,6.21066666667,50.4706,8.0438,39.6104,4.0902,7.67573333333,22.7547333333,33.9138666667,9.54966666665
657.35,6.16373333333,50.5642666667,7.97906666667,39.6708666666,3.99533333334,7.60086666667,22.6980666667,33.9904666667,9.48026666667
657.68,6.3054,50.6506,8.09906666667,39.8406,4.07026666667,7.65673333333,22.8560666667,34.1018,9.5584
658.01,6.40393333333,50.6689333333,8.18346666667,39.8707333333,4.1502,7.7266,22.9145333333,34.1905333333,9.63493333333
658.34,6.346,50.6268,8.15606666667,39.9140666667,4.11013333333,7.72953333333,22.8778,34.2112,9.60739999999
658.66,6.42046666667,50.6482666667,8.22540000001,39.9642,4.20453333334,7.75193333333,22.8902666667,34.2196,9.66166666667
658.99,6.50293333333,50.7265333333,8.32286666666,40.0224,4.23593333333,7.751,22.9395333334,34.2804666667,9.71273333333
659.32,6.6196,50.8844,8.45733333333,40.2342,4.36933333333,7.8498,23.1244666667,34.4088,9.87166666665
659.65,6.66953333333,50.8516666667,8.49280000001,40.2542,4.43686666667,7.85786666667,23.1584,34.346,9.89366666667
659.98,6.61253333333,50.8486666667,8.4626,40.2188666667,4.40446666667,7.8372,23.0845333333,34.3016,9.87746666666
660.31,6.52013333333,50.7987333333,8.35619999999,40.1664666667,4.34013333333,7.75506666666,22.9792,34.1900666667,9.80586666666
660.63,6.56993333333,50.8358,8.39573333333,40.1772,4.39086666667,7.8506,23.0516666667,34.1996,9.86293333333
660.96,6.6268,50.7638666667,8.42539999999,40.1522666667,4.4684,7.90433333333,23.0671333333,34.1935333333,9.93079999999
661.29,6.511,50.6880666667,8.31479999999,40.0578666667,4.42953333333,7.8954,22.9478666667,34.0742,9.85426666667
661.62,6.4782,50.5755333333,8.29213333333,40.0274666667,4.40873333333,7.86933333333,22.8972666667,34.0498,9.80279999999
661.94,6.59686666667,50.6834666667,8.37586666666,40.1090666667,4.5374,7.94706666667,23.0055333333,34.1328666667,9.883
662.27,6.53593333333,50.7197333333,8.30080000001,40.1202666667,4.4704,7.92833333334,23.0458666667,34.1066666667,9.8378
662.60,6.5428,50.7174666667,8.31286666666,40.1180666667,4.541,7.9924,23.0922,34.1288,9.85873333333
662.93,6.3774,50.5610666667,8.1096,39.9455333333,4.335,7.8046,22.9206666667,34.0358,9.65446666667
663.26,6.31426666667,50.6159333333,8.10406666667,39.9543333333,4.31166666667,7.81613333333,22.9396666666,34.0483333333,9.66426666667
663.58,6.4244,50.6534666667,8.13239999999,40.0,4.3956,7.86233333333,23.0428666667,34.0690666667,9.76933333332
663.91,6.489,50.5478666667,8.20460000001,39.9217333333,4.46346666667,7.93293333333,23.0546666667,34.0426666667,9.81533333335
