wavelength,Back_SicAurf,Belly_SicAurf,Breast_SicAurf,Crissum_SicAurf,Crown_SicAurf,DorTail_SicAurf,Rump_SicAurf,Throat_SicAurf,WingTip_SicAurf
615.28,27.2094444445,46.3996666667,31.9454444444,43.2657777778,21.6328888889,24.2816666667,24.4999,31.0348888889,20.0607777778
615.61,27.2875555556,46.5224444445,32.1445555556,43.3863333333,21.7283333333,24.3924444444,24.6577333333,31.1765555555,20.1813333333
615.95,27.2713333333,46.6528888889,32.3,43.4798888889,21.8171111111,24.4171111111,24.7467888889,31.3323333333,20.225
616.28,27.2385555556,46.6983333333,32.3231111111,43.4697777778,21.7596666667,24.4007777778,24.7669,31.3391111111,20.1336666667
616.61,27.2037777778,46.7028888889,32.2651111111,43.4214444444,21.7746666667,24.3291111111,24.6816222222,31.279,20.026
616.95,27.1791111111,46.6598888889,32.2157777778,43.4128888889,21.7122222222,24.2515555556,24.6075555555,31.1872222222,19.9058888889
617.28,27.2693333333,46.8177777778,32.3473333333,43.4773333333,21.8231111111,24.36,24.7487,31.3697777778,19.9746666667
617.62,27.2861111111,46.9302222222,32.4271111111,43.5657777778,21.9025555556,24.4158888889,24.8032333333,31.3886666667,20.0201111111
617.95,27.3476666667,46.9058888889,32.5003333333,43.5672222222,21.9193333333,24.4331111111,24.8495888889,31.496,20.0411111111
618.28,27.4664444444,46.9855555556,32.5776666666,43.6527777778,22.0198888889,24.5876666667,24.9973,31.5574444444,20.1201111111
618.62,27.5004444444,47.0565555556,32.5983333333,43.6596666667,22.0705555555,24.6286666667,24.9979444444,31.5887777778,20.1573333333
618.95,27.584,47.2097777778,32.7055555556,43.7807777778,22.2221111111,24.7465555555,25.0907444444,31.6566666667,20.2501111111
619.28,27.4271111111,47.1301111111,32.5052222222,43.6302222222,22.0507777778,24.5891111111,24.9215444444,31.4863333333,20.1088888889
619.62,27.4158888889,47.1537777778,32.4812222222,43.6513333333,21.9865555556,24.5867777778,24.8716111111,31.4053333333,20.0737777778
619.95,27.3305555556,47.081,32.4221111111,43.5662222222,21.9598888889,24.5266666667,24.7559444444,31.2621111111,19.9953333333
620.28,27.4541111111,47.2501111111,32.5283333334,43.6772222222,22.0135555556,24.6387777778,24.8865777778,31.3934444445,20.1448888889
620.62,27.5093333333,47.2863333333,32.56,43.6842222222,21.9995555556,24.6316666667,24.9186222222,31.4561111111,20.1451111111
620.95,27.436,47.1954444444,32.4825555556,43.5532222222,21.9125555556,24.5165555555,24.8214555555,31.3498888889,20.0896666667
621.28,27.4091111111,47.2264444444,32.4602222222,43.5812222222,21.8694444445,24.4698888889,24.7928777778,31.418,20.0248888889
621.62,27.3776666667,47.3028888889,32.4441111111,43.6124444445,21.8092222222,24.4082222222,24.7328444445,31.4198888889,20.0242222222
621.95,27.3576666667,47.2983333333,32.4593333333,43.5593333333,21.8478888889,24.4215555556,24.7158222222,31.4886666667,20.0347777778
622.28,27.2001111111,47.1714444444,32.3433333333,43.4403333333,21.6964444444,24.3171111111,24.7229555556,31.3997777778,19.9495555556
622.62,27.2063333333,47.1227777778,32.3118888889,43.433,21.6612222222,24.3142222222,24.7617333333,31.4582222222,19.9823333334
622.95,27.3105555555,47.2586666666,32.5161111111,43.5097777778,21.794,24.4021111111,24.9022111111,31.6034444445,20.0706666667
623.28,27.016,46.9984444444,32.3096666667,43.2926666666,21.6713333333,24.2273333333,24.7618888889,31.4478888889,19.9431111111
623.62,27.0746666667,47.1245555556,32.4424444444,43.3632222222,21.7831111111,24.3514444444,24.9025,31.67,20.0962222222
623.95,26.7406666667,46.9054444444,32.3254444444,43.0442222222,21.6286666667,24.1066666667,24.7315777778,31.5112222222,19.8704444444
624.28,26.5864444445,46.9638888889,32.3632222222,43.0046666667,21.6671111111,24.0406666667,24.7708111111,31.5451111111,19.9102222222
624.62,26.4746666666,46.9696666667,32.4428888889,42.9514444444,21.6553333333,23.9763333333,24.7694777778,31.5423333333,19.9291111111
624.95,26.2211111111,46.83,32.4052222222,42.7906666666,21.567,23.7703333333,24.6785444444,31.3754444444,19.8527777778
625.28,26.0813333333,46.8551111111,32.486,42.7437777778,21.6574444444,23.7814444444,24.8324,31.4426666667,19.852
625.61,25.8643333333,46.7992222222,32.446,42.5742222222,21.511,23.6732222222,24.7351333333,31.3405555555,19.7867777778
625.95,25.7966666667,46.8362222222,32.5362222222,42.5358888889,21.498,23.6235555555,24.7283555556,31.3958888889,19.8054444445
626.28,25.634,46.8714444444,32.5607777778,42.4465555556,21.4506666667,23.5663333333,24.6532222222,31.3515555555,19.7
626.61,25.5157777778,46.8835555555,32.5588888889,42.4172222222,21.3884444444,23.5403333333,24.6567888889,31.3542222222,19.6708888889
626.94,25.541,46.9525555556,32.6428888889,42.427,21.3662222222,23.5971111111,24.6610555556,31.3827777778,19.6474444444
627.28,25.4735555556,46.8756666666,32.5982222222,42.3978888889,21.2777777778,23.4571111111,24.6167555555,31.3217777778,19.6316666667
627.61,25.4985555555,46.9046666667,32.6356666667,42.4665555556,21.2887777778,23.4751111111,24.6520333333,31.2946666667,19.6385555556
627.94,25.5937777778,46.9451111111,32.6641111111,42.4583333333,21.2884444444,23.5743333333,24.7071666667,31.3415555555,19.6394444445
628.27,25.5546666667,46.8528888889,32.553,42.4425555556,21.1928888889,23.548,24.6742222222,31.3043333334,19.5357777778
628.61,25.6171111111,46.8612222222,32.561,42.4144444444,21.1293333333,23.5703333333,24.6517444444,31.3454444445,19.5297777778
628.94,25.6674444445,46.7743333333,32.4752222222,42.3132222222,21.0453333333,23.546,24.5414444444,31.2337777778,19.5308888889
629.27,25.819,46.781,32.511,42.4357777778,21.1155555555,23.6141111111,24.5870444444,31.2758888889,19.5327777778
629.60,25.8531111111,46.7421111111,32.4807777778,42.4335555556,21.1386666667,23.6662222222,24.4992444444,31.2032222222,19.4798888889
629.94,25.8553333333,46.6886666666,32.4448888889,42.3965555556,21.0574444445,23.6434444444,24.4495111111,31.1527777778,19.4765555555
630.27,25.9006666667,46.6131111111,32.4301111111,42.374,21.0696666667,23.6663333333,24.4305555556,31.136,19.4936666667
630.60,25.9996666667,46.7157777778,32.4112222222,42.351,21.1311111111,23.6727777778,24.5272555555,31.2142222222,19.5454444444
630.93,26.0772222222,46.7902222222,32.4498888889,42.3823333333,21.1398888889,23.7696666667,24.5897777778,31.1825555555,19.5283333333
631.26,26.221,46.7854444445,32.5,42.4227777778,21.2037777778,23.8627777778,24.6587,31.3333333333,19.6915555556
631.60,26.189,46.7465555556,32.4928888889,42.4605555556,21.1983333333,23.7737777778,24.6097666667,31.2888888889,19.7028888889
631.93,26.2866666667,46.8573333333,32.626,42.5732222222,21.2181111111,23.8728888889,24.6634222222,31.3696666667,19.7952222222
632.26,26.3325555556,46.8661111111,32.6796666667,42.597,21.2777777778,23.9483333334,24.7358222222,31.3831111111,19.8412222222
632.59,26.4147777778,46.993,32.854,42.7905555556,21.3184444445,24.0592222222,24.7347777778,31.4963333333,19.8444444444
632.92,26.3102222222,47.0354444444,32.7936666667,42.7381111111,21.2483333333,23.9964444445,24.6884222222,31.3921111111,19.8538888889
633.26,26.2538888889,47.0424444444,32.7831111111,42.788,21.1307777778,23.9322222222,24.6710555555,31.3536666667,19.7954444444
633.59,26.3093333333,47.0061111111,32.7682222222,42.7524444445,21.1557777778,23.9804444444,24.7226444445,31.3412222222,19.817
633.92,26.2613333333,46.9597777778,32.7267777778,42.7682222222,21.1177777778,23.9398888889,24.6376444444,31.2297777778,19.7542222222
634.25,26.3576666666,46.9964444444,32.8606666667,42.894,21.1723333333,24.0518888889,24.6560555556,31.2696666667,19.8792222222
634.58,26.3522222222,47.0255555556,32.8411111111,42.8773333333,21.1414444444,24.0163333333,24.6140222222,31.2931111111,19.8
634.91,26.4608888889,47.1308888889,32.9982222222,42.9942222222,21.1783333333,24.0388888889,24.6825222222,31.195,19.7933333333
635.25,26.5317777778,47.2322222222,33.0846666666,43.0915555556,21.1825555556,24.1857777778,24.6931222222,31.2554444444,19.8424444444
635.58,26.4252222222,47.1121111111,32.9808888889,42.949,21.0863333333,24.137,24.5570888889,31.0718888889,19.6646666667
635.91,26.6347777778,47.2762222222,33.096,43.159,21.2347777778,24.3573333333,24.6891666667,31.2088888889,19.7973333333
636.24,26.6527777778,47.3277777778,33.0943333333,43.1831111111,21.2205555555,24.3645555555,24.7744555555,31.1028888889,19.7996666667
636.57,26.7836666667,47.3108888889,33.1405555556,43.2994444444,21.2825555555,24.4456666667,24.8641555556,31.1361111111,19.844
636.90,27.0337777778,47.5031111111,33.373,43.5333333333,21.5886666667,24.7102222222,25.1015666667,31.3428888889,20.1004444445
637.23,27.1077777778,47.5727777778,33.4075555555,43.7098888889,21.5948888889,24.7171111111,25.0766444445,31.3987777778,20.0635555556
637.56,27.263,47.6823333333,33.4075555555,43.7987777778,21.6518888889,24.8178888889,25.1581777778,31.4638888889,20.1941111111
637.90,27.3752222222,47.7587777778,33.4898888889,43.9548888889,21.7508888889,24.9022222222,25.3152,31.5326666667,20.2595555556
638.23,27.5083333333,47.8401111111,33.633,44.1302222222,21.841,25.0906666667,25.3995222222,31.5718888889,20.391
638.56,27.4373333333,47.8877777778,33.532,44.2218888889,21.817,25.135,25.3244333333,31.5511111111,20.3264444444
638.89,27.4943333333,47.7648888889,33.5056666667,44.1575555555,21.8774444445,25.1303333334,25.3566111111,31.4825555555,20.3553333333
639.22,27.6995555556,47.9278888889,33.5912222222,44.398,21.971,25.2034444444,25.4746888889,31.6346666667,20.5343333333
639.55,27.6722222222,47.955,33.5443333333,44.4416666666,21.9325555556,25.2031111111,25.4115777778,31.4701111111,20.5374444444
639.88,27.7196666667,47.8755555556,33.4483333333,44.4417777778,21.9908888889,25.2204444445,25.3431888889,31.5233333333,20.5395555556
640.21,27.8024444445,47.9491111111,33.4623333333,44.4897777778,21.9385555555,25.2393333333,25.3232222222,31.5611111111,20.545
640.54,27.8486666667,47.8768888889,33.3835555556,44.4472222222,21.8273333333,25.1641111111,25.2759444444,31.5956666667,20.506
640.87,27.834,47.8178888889,33.2843333333,44.3275555555,21.8156666667,25.2148888889,25.2363888889,31.4541111111,20.5291111111
641.20,27.9368888889,47.8966666667,33.3668888889,44.443,21.812,25.2888888889,25.2319555555,31.5116666667,20.5684444445
641.53,28.0527777778,47.9024444444,33.3774444444,44.4976666667,21.8477777778,25.403,25.2113333333,31.5548888889,20.5883333333
641.87,28.0354444444,47.7436666667,33.2372222222,44.3508888889,21.7644444444,25.3097777778,25.0876666667,31.4828888889,20.5215555555
642.20,28.1002222222,47.7162222222,33.2378888889,44.3295555556,21.758,25.327,25.1181111111,31.5526666666,20.5698888889
642.53,28.4795555556,48.1543333334,33.5233333333,44.7494444444,22.1196666667,25.7146666666,25.4162111111,31.9116666667,20.9347777778
642.86,28.53,48.2684444444,33.554,44.8191111111,22.1415555556,25.8072222222,25.4040444445,31.8728888889,20.9461111111
643.19,28.5848888889,48.2546666667,33.5105555556,44.799,22.1655555555,25.814,25.4110666667,32.0144444445,20.9474444444
643.52,28.5871111111,48.2144444445,33.4694444444,44.7612222222,22.1855555556,25.7934444444,25.4591444444,31.9074444444,21.0625555555
643.85,28.6173333333,48.281,33.545,44.8234444444,22.342,25.8778888889,25.5463,32.0088888889,21.217
644.18,28.6491111111,48.4033333333,33.5061111111,44.8364444444,22.4166666667,25.9572222222,25.6170444444,31.9735555555,21.3331111111
644.51,28.74,48.4798888889,33.6147777778,44.8988888889,22.5081111111,26.0226666667,25.6947888889,32.0273333334,21.4725555555
644.84,28.5563333333,48.3137777778,33.4916666667,44.7781111111,22.4084444444,25.7531111111,25.6087,31.924,21.2412222222
645.17,28.491,48.4083333333,33.4767777778,44.7823333333,22.3701111111,25.6861111111,25.6314111111,31.9005555556,21.2081111111
645.50,28.494,48.549,33.5803333333,44.959,22.4631111111,25.7246666667,25.7019444444,31.9448888889,21.2652222222
645.83,28.4421111111,48.5664444444,33.6238888889,44.9423333333,22.4907777778,25.6971111111,25.6367111111,31.9718888889,21.2156666667
646.16,28.1296666667,48.2435555555,33.3993333333,44.6564444444,22.2034444445,25.4115555556,25.4065,31.7195555555,20.8757777778
646.49,28.2255555555,48.2558888889,33.4822222222,44.6465555555,22.3335555556,25.4987777778,25.5783777778,31.9034444444,21.0556666666
646.82,28.1978888889,48.2704444444,33.5385555556,44.6075555556,22.3053333333,25.4568888889,25.5577,31.8264444444,21.0917777778
647.15,28.3184444445,48.4053333334,33.6086666666,44.7733333333,22.3136666667,25.5424444445,25.6714222222,32.043,21.1898888889
647.48,28.3776666667,48.4925555556,33.6788888889,44.7775555555,22.328,25.5427777778,25.7151222222,32.1276666667,21.1095555556
647.81,28.3588888889,48.5402222222,33.7734444444,44.9177777778,22.2492222222,25.4821111111,25.6186555556,32.1205555556,21.073
648.14,28.3932222222,48.7131111111,33.9241111111,45.0588888889,22.4153333333,25.5184444444,25.7664888889,32.3592222222,21.1798888889
648.47,28.5296666667,48.8803333333,34.1346666666,45.1327777778,22.6246666667,25.6965555555,25.9305666667,32.6008888889,21.3954444444
648.80,28.5065555556,48.9304444445,34.2254444444,45.1875555555,22.5961111111,25.6668888889,25.9536444445,32.6642222222,21.4634444444
649.13,28.4501111111,48.9636666667,34.234,45.1428888889,22.5894444444,25.6382222222,25.9683111111,32.6712222222,21.5615555555
649.46,28.5132222222,49.0615555556,34.3107777778,45.2033333333,22.6923333333,25.7666666667,26.1138222222,32.7945555556,21.7352222222
649.79,28.557,49.2192222222,34.3748888889,45.3141111111,22.7202222222,25.7587777778,26.1510666667,32.7963333333,21.8131111111
650.11,28.2332222222,49.1281111111,34.1957777778,45.151,22.556,25.4958888889,25.9283777778,32.5924444444,21.5454444445
650.44,28.2712222222,49.293,34.3761111111,45.3048888889,22.7382222222,25.6022222222,26.1437222222,32.8595555555,21.6951111111
650.77,28.1961111111,49.3401111111,34.4927777778,45.2797777778,22.802,25.569,26.1244555555,32.8113333333,21.6238888889
651.10,28.0976666667,49.2222222222,34.4354444444,45.243,22.7811111111,25.554,26.0453111111,32.7621111111,21.5946666667
651.43,28.0756666667,49.1812222222,34.408,45.1946666667,22.8458888889,25.5426666667,26.0688444444,32.7436666667,21.5171111111
651.76,28.0637777778,49.0856666667,34.3516666667,45.231,22.7942222222,25.4766666667,26.0258444445,32.7004444445,21.4623333334
652.09,28.2794444444,49.4035555556,34.5077777778,45.532,23.0705555556,25.6915555556,26.2404444445,32.8062222222,21.7158888889
652.42,28.2016666667,49.3435555556,34.4135555556,45.5134444444,23.1048888889,25.6605555556,26.2538111111,32.7233333334,21.6725555555
652.75,28.2056666667,49.2411111111,34.3828888889,45.4285555556,23.1374444445,25.6948888889,26.2531888889,32.7245555555,21.6457777778
653.08,28.1944444444,49.2224444445,34.4052222222,45.4196666666,23.1798888889,25.7177777778,26.3404111111,32.7201111111,21.6396666667
653.41,28.1841111111,49.2324444445,34.47,45.4532222222,23.2908888889,25.7472222222,26.4132888889,32.8542222222,21.6648888889
653.74,28.2493333333,49.2922222222,34.6871111111,45.5407777778,23.4163333333,25.9052222222,26.5874222222,32.9453333333,21.7744444444
654.06,28.1684444444,49.2172222222,34.525,45.572,23.3152222222,25.7722222222,26.5848666667,32.8543333333,21.6625555556
654.39,28.3356666667,49.3875555556,34.6873333333,45.7454444445,23.5431111111,25.8757777778,26.7594222222,33.1166666667,21.7906666667
654.72,28.713,49.8302222222,35.0022222222,46.0915555555,23.7676666667,26.1622222222,27.0815777778,33.4214444444,22.0775555556
655.05,28.7066666666,49.9058888889,35.0543333333,46.0706666667,23.8785555555,26.279,27.2173666666,33.4966666667,22.2137777778
655.38,28.5884444444,49.9717777778,35.0014444444,45.9227777778,23.8254444445,26.2394444444,27.2428444444,33.4783333333,22.2171111111
655.71,28.5218888889,49.9025555555,35.1045555556,45.8303333333,23.7471111111,26.3223333333,27.2959777778,33.54,22.194
656.04,28.6216666667,49.9168888889,35.308,45.8015555556,23.9588888889,26.4304444444,27.3443666667,33.7503333333,22.2596666667
656.37,28.6485555555,50.1766666667,35.5103333333,45.8936666667,24.1695555556,26.5632222222,27.5514111111,34.0241111111,22.3668888889
656.69,28.4266666667,50.1467777778,35.4804444444,45.8162222222,24.0423333333,26.3947777778,27.4444666667,34.0264444444,22.2175555556
657.02,28.414,50.2316666667,35.6015555556,45.7924444444,24.0828888889,26.4158888889,27.4932777778,34.1471111111,22.3472222222
657.35,28.3341111111,50.1301111111,35.5346666667,45.6115555556,24.0712222222,26.2952222222,27.4376,34.2065555556,22.3365555556
657.68,28.1806666667,50.0286666667,35.5675555555,45.2488888889,24.0513333333,26.1961111111,27.2576333333,34.1083333333,22.2325555556
658.01,27.979,49.8862222222,35.4412222222,45.0256666666,23.8676666667,26.1346666667,27.1252666666,33.9905555556,22.1104444444
658.34,27.7294444444,49.6517777778,35.3446666667,44.785,23.7738888889,25.9212222222,27.0450888889,33.8745555556,22.05
658.66,27.6728888889,49.619,35.4051111111,44.766,23.746,25.8495555556,26.9886444444,33.9117777778,22.0234444445
658.99,27.8214444444,49.7517777778,35.6337777778,44.9163333333,23.9622222222,26.0363333333,27.1672888889,34.1243333333,22.1675555556
659.32,27.761,49.7007777778,35.527,44.8273333334,23.9148888889,25.9322222222,27.0719222222,34.0635555556,22.104
659.65,27.8344444444,49.8753333333,35.5487777778,44.8946666667,23.93,26.0378888889,27.1521555555,34.0616666667,22.207
659.98,27.7345555556,49.6663333333,35.3897777778,44.827,23.7494444444,25.8714444445,26.9105222222,33.8913333333,22.0947777778
660.31,27.9813333333,49.8021111111,35.4885555556,44.948,23.9443333333,26.0347777778,27.0454444444,34.0071111111,22.3232222222
660.63,27.9912222222,49.652,35.2868888889,44.8851111111,23.8415555556,26.0574444444,26.9900555556,33.84,22.1717777778
660.96,28.1386666666,49.6504444445,35.3327777778,45.0445555556,23.8864444445,26.165,27.0012666667,33.7544444445,22.2292222222
661.29,28.4943333333,49.7982222222,35.5371111111,45.4127777778,24.021,26.4303333333,27.1391,33.838,22.463
661.62,28.5911111111,49.809,35.5148888889,45.4366666667,24.0311111111,26.4682222222,27.0821777778,33.8325555556,22.4702222222
