wavelength,Back_LanVerf,Belly_LanVerf,Breast_LanVerf,Crissum_LanVerf,Crown_LanVerf,DorTail_LanVerf,Patch10_LanVerf,Patch11_LanVerf,Rump_LanVerf,Throat_LanVerf,WingTip_LanVerf
810.80,16.4305,50.2204166667,35.4658333333,30.343,14.31375,27.2819166666,21.6478333334,13.479625,21.9624166667,33.0815833333,24.95275
811.10,16.12325,49.6219166667,34.6170833333,29.6785,13.6971666667,26.8195833333,20.8334166666,12.661375,21.0538333333,32.4985,24.72425
811.41,15.0835833333,48.4796666667,32.9710833333,28.4263333333,12.7915833333,25.8821666667,19.4864166667,11.4091666667,19.7149166667,31.3958333333,23.8263333333
811.71,14.1520833333,48.5595833333,31.9254166667,27.5065,11.857,25.1059166667,18.5383333333,10.2456666667,18.7011666667,30.3304166667,22.7701666667
812.02,14.6783333334,49.604,32.3266666667,28.25075,12.5165,25.66825,19.274,10.8952083333,18.44075,30.66025,23.36625
812.32,14.365,49.3866666667,31.94725,28.4190833333,12.2479166666,25.4535833333,19.0020833334,10.3873333333,17.7923333334,30.2586666667,23.1938333333
812.63,14.245,48.98125,31.52975,28.35675,12.3663333333,24.7493333333,18.5453333333,10.8007083333,17.5516666667,30.3106666667,23.3465833334
812.93,14.3994166667,49.2216666666,31.6750833334,28.6041666667,12.5804166667,24.9154166666,18.7394166667,10.7825,17.27575,30.80375,23.3501666667
813.24,15.8334166667,49.4781666667,32.67675,30.0254166667,14.0656666666,25.8163333333,19.8064166667,12.0621666667,18.24075,31.5320833334,24.335
813.54,16.2171666667,49.4171666667,32.9255,30.3861666667,13.9194166666,26.1488333333,19.8720833333,12.7622916667,18.42325,31.0523333333,24.3006666667
813.85,15.9933333333,49.5201666667,33.0640833333,30.59775,13.45125,26.2625833333,19.6634166667,12.4787916667,18.409,31.0775,24.1665833333
814.15,15.99625,49.4655,32.90075,30.9063333333,13.0089166667,26.03525,19.56875,12.0926666667,18.3215,30.4226666667,24.0665833333
814.46,16.61625,49.3705,33.1486666667,31.5960833333,13.4944166667,26.3006666667,20.35925,12.8145416666,19.2263333333,30.6478333333,24.0936666667
814.76,17.9794166667,50.2825833334,34.4384166666,32.9928333333,14.64775,27.39275,22.19175,14.423375,20.7378333334,31.7131666667,24.7590833333
815.07,18.6143333334,50.7233333333,35.0755,33.7770833333,15.29425,28.09825,23.1590833333,15.3764166667,21.5070833333,32.6101666667,25.44375
815.37,17.8263333333,50.1159166667,34.7664166667,32.8529166667,14.4880833333,27.2946666667,22.3325833334,14.8732083333,21.7610833333,32.10725,24.561
815.68,18.43025,50.648,35.3264166667,33.2185833333,15.3954166667,28.0511666667,22.91675,15.7849583333,23.0561666667,32.4146666666,25.246
815.98,19.3934166667,51.2906666666,36.2293333333,34.0028333333,16.6989166666,29.1546666667,23.9996666667,16.7229583334,24.1609166667,33.0025,25.8066666667
816.29,20.2506666667,52.123,37.045,35.1770833333,17.56875,30.2440833333,24.7365833333,17.4327916667,25.34325,33.7644166667,26.6125
816.59,19.668,52.5224166667,36.5901666667,35.19325,17.32925,30.1643333333,24.41725,16.866375,25.2555,33.74825,26.4445833333
816.89,19.0249166667,52.4856666667,36.0661666666,35.00625,17.4633333333,30.0430833334,24.4183333333,16.5152083333,25.2950833333,33.4846666666,26.1870833333
817.20,19.03325,52.1881666667,35.5215,34.2799166666,17.4581666667,29.8960833333,24.2395,16.6200416667,25.4731666667,33.30225,25.9389166667
817.50,18.7633333333,52.5508333333,35.6873333333,34.3475833334,17.4841666667,29.9500833333,24.2355,16.556875,25.6888333333,33.3029166667,25.5676666667
817.81,18.69875,52.7215833333,36.0548333333,34.1109166667,17.1875,29.6875833333,24.0318333333,16.6299166667,25.5648333333,32.87125,25.5795833333
818.11,18.1439166667,52.184,35.7931666667,33.6160833333,16.4475,29.12775,23.3741666667,16.189625,25.4594166667,32.4356666667,25.0635
818.41,18.896,52.4845833334,36.4961666666,33.8839166667,16.92175,29.4990833334,23.61,16.629625,26.0743333333,32.62825,25.6983333333
818.72,19.4195833334,52.1715833333,36.6616666667,33.921,17.5698333333,29.73275,23.93575,17.1275416666,26.1506666667,32.73325,26.2559166667
819.02,19.0393333334,51.6906666667,35.9985,33.3965,16.8786666666,29.0406666667,23.5843333333,16.6839166667,25.49875,32.6973333333,26.10025
819.33,19.1610833333,51.8564166666,36.3098333333,33.5251666667,16.5369166667,28.7804166666,23.4235,16.4955,25.4718333333,32.7576666667,26.2808333333
819.63,19.2379166667,51.71875,36.4521666667,33.37375,16.375,28.39275,23.12875,16.5476666666,25.0539166667,32.3371666667,25.9693333334
819.93,19.4695,51.8961666667,36.6290833333,33.2355,16.2943333333,28.1339166667,22.972,16.4879166667,24.8946666667,32.1783333333,25.8954166667
820.24,20.1728333333,52.5055833333,37.2554166667,33.9366666667,16.7683333333,28.4616666667,23.4280833333,16.9399583333,25.2190833333,32.6379166667,26.4608333333
820.54,20.027,52.7185,37.4190833334,34.2180833333,16.823,28.24175,23.3089166666,16.8622083334,25.1321666667,32.7184166667,26.4158333333
820.85,20.0219166667,52.6785833333,37.3905,34.1331666666,16.8155833333,27.9204166666,23.1793333334,16.772375,24.8953333334,32.7076666667,26.3694166667
821.15,19.83925,52.7810833333,37.244,34.0714166667,16.6891666667,27.7364166667,23.0895,16.4076666667,24.7490833334,32.634,26.2804166667
821.45,19.82825,52.82025,37.3303333333,34.0631666666,16.6884166666,27.6159166667,22.9931666667,16.3099583334,24.5876666667,32.6455833333,26.3043333334
821.76,19.5686666667,52.6468333333,37.0521666667,33.8935833333,16.5375,27.2510833333,22.80425,16.0712083333,24.3811666667,32.476,26.1390833334
822.06,19.6499166667,53.0815833333,37.2459166667,34.2118333334,16.4490833333,27.2365,22.9380833333,16.0773333334,24.3835833333,32.6169166666,26.2628333333
822.36,19.8959166667,53.37425,37.4664166667,34.5135,16.685,27.3191666667,23.1554166667,16.2696666667,24.5878333333,32.7561666667,26.4276666667
822.67,19.9624166667,53.51625,37.437,34.6148333333,16.69825,27.3605833333,23.1923333333,16.3241666667,24.5593333334,32.7443333333,26.4356666667
822.97,19.751,53.5118333333,37.3013333334,34.60825,16.493,27.1735833334,23.0725833333,16.1023333333,24.4531666667,32.6174166667,26.3670833333
823.27,19.8071666666,53.5533333333,37.39,34.7546666667,16.4935833333,27.1648333333,23.1594166666,16.086875,24.4904166667,32.6895833334,26.4136666666
823.58,19.62325,53.40775,37.2678333333,34.54425,16.2876666667,26.9408333333,22.9883333333,15.8542916667,24.3206666667,32.62125,26.2468333334
823.88,19.84325,53.5846666666,37.4636666667,34.7394166667,16.34875,27.0421666667,23.221,15.9373333333,24.4754166666,32.7484166667,26.4255
824.18,19.8299166666,53.6385833333,37.4318333333,34.8073333333,16.2376666667,26.9953333333,23.27975,15.8615,24.5016666666,32.7349166667,26.4468333333
824.49,20.1039166667,53.8209166666,37.7056666667,35.1059166667,16.4015,27.1520833333,23.539,16.1419166667,24.6905,33.01525,26.6135833334
824.79,20.3831666667,54.3136666667,37.93375,35.4184166667,16.5185833333,27.4284166667,23.7305833334,16.2105416667,25.0376666667,33.2956666667,26.84525
825.09,20.7375,54.6613333333,38.3195,35.8085833333,16.5234166667,27.67725,24.036,16.3945416667,25.1866666666,33.61975,26.9408333333
825.39,20.724,54.3325833334,38.30525,35.6184166667,16.58025,27.7624166667,24.0530833333,16.405,25.3588333333,33.595,26.8479166667
825.70,20.6848333333,54.2900833333,38.4975,35.5049166667,16.5405,27.9814166667,24.0136666667,16.3260833333,25.3896666667,33.5911666666,26.73725
826.00,20.4825,54.11075,38.5928333333,35.4159166666,16.552,28.1425,24.109,16.2398333333,25.45275,33.5884166666,26.61275
826.30,21.07775,54.521,39.01725,35.6790833333,17.1526666667,28.75425,24.8091666667,16.831625,25.9775833334,34.1750833333,27.0364166666
826.61,21.239,54.5780833334,39.06975,35.8600833333,17.3698333333,29.0381666666,25.01175,17.1889166666,26.3655833333,34.4859166667,27.3081666667
826.91,21.2915,54.6306666667,39.0921666667,36.1024166667,17.4119166667,29.1064166667,25.09125,17.2998333333,26.4670833334,34.57325,27.37725
827.21,21.037,54.4415833333,38.7770833333,35.77425,17.22575,29.03725,24.9048333333,17.1618333333,26.2664166667,34.3085,27.2356666667
827.51,20.9014166667,54.3164166667,38.6508333334,35.70175,17.3655,29.2196666666,24.9211666667,17.200375,26.37625,34.3315,27.22025
827.82,20.74525,54.4649166666,38.5518333333,35.8609166667,17.4108333333,29.4555,24.8366666667,17.0528333333,26.39725,34.3193333334,27.2795833333
828.12,20.7971666667,54.51175,38.4725,36.041,17.4948333334,29.5741666667,25.0558333334,17.2894583333,26.5905,34.3454166667,27.4875
828.42,20.6690833333,54.4984166667,38.34875,36.0470833334,17.65875,29.84775,25.0838333333,17.426375,26.6696666667,34.3600833333,27.6158333334
828.72,20.64825,54.6686666666,38.1150833333,36.3261666667,17.716,30.0913333334,25.0830833333,17.4875,26.6305,34.4204166667,27.6721666666
829.02,20.2179166667,54.54925,37.8118333334,36.20675,17.3195,29.9859166666,24.9209166667,17.315375,26.418,34.3810833333,27.495
829.33,20.4393333333,54.754,37.6958333334,36.3184166666,17.4775,30.09025,24.9585833333,17.279375,26.6536666667,34.7614166667,27.6994166667
829.63,20.1230833333,54.6051666666,37.4308333334,36.0410833333,17.1641666667,29.8360833333,24.4306666667,16.8795833333,26.7076666667,34.6205,27.4460833333
829.93,19.5125,54.3594166667,37.1429166667,35.527,16.8706666667,29.6713333333,24.0023333333,16.30675,26.2585,34.35375,27.22775
830.23,19.7175833333,54.8138333334,37.41375,35.4535833333,17.2338333333,30.3871666667,24.655,16.599,26.7750833333,34.7758333333,27.7429166667
830.54,19.6515833333,54.6155833333,36.91875,35.1888333333,17.3731666667,30.3949166667,24.452,16.6205416666,26.248,34.5284166667,27.5686666666
830.84,19.68875,54.6611666667,37.0470833333,35.242,16.964,30.2765,23.9971666667,16.6459583333,25.7538333333,34.4399166666,27.5865
831.14,18.8,52.87625,36.072,33.7186666667,15.8065833333,28.90175,22.8459166667,15.9407083333,24.6903333333,33.2851666666,26.5345
831.44,18.2865833333,51.77275,35.7105833333,33.3001666667,15.72375,28.6255,22.6095,15.4814583333,23.9175,32.6229166667,26.2484166667
831.74,18.8206666666,51.6766666667,35.9959166667,33.2705833333,15.9005833333,28.75525,22.83975,15.577125,24.0893333333,32.4604166666,26.4633333333
832.04,18.6295833333,51.1184166667,36.1765,32.83375,15.79825,28.06325,22.6863333333,14.9982083334,23.8221666667,32.2328333334,26.2133333334
832.35,19.17175,51.72575,36.8960833333,33.52825,16.4885833334,28.55725,23.2408333333,15.280375,24.2484166667,32.7210833334,26.8035833333
832.65,18.88425,51.3930833333,36.6050833333,33.3228333333,16.2543333334,28.14125,23.0118333333,15.0490416667,23.9198333333,32.3523333333,26.5603333333
832.95,18.6953333333,51.3575,36.6745833333,33.5074166667,16.045,27.9535,22.81725,14.633,23.5878333333,32.4434166667,26.5065
833.25,18.9006666667,51.7413333333,37.0311666667,33.9168333333,16.0591666667,27.7889166666,22.93825,14.758,23.52175,32.6205833333,26.4494166667
833.55,18.3803333333,50.8983333333,36.4428333333,33.4898333333,15.4136666667,27.0820833333,22.0563333333,14.2505416667,22.8718333334,31.8590833333,25.7693333333
833.85,18.7860833333,51.3723333333,37.1085,33.99925,15.6946666667,27.3085,22.543,14.5586666667,23.524,32.492,26.2464166667
834.16,19.3211666667,51.7325833334,37.5646666667,34.2685833334,16.0786666667,27.6990833333,23.2228333333,15.05875,24.1671666667,32.9235,26.6835833334
834.46,20.0594166667,52.7223333333,38.2963333333,34.9846666667,16.6396666667,28.39275,24.0865,15.7689583333,24.8199166667,33.6799166667,27.3353333334
834.76,20.5685833333,53.4189166666,38.8703333333,35.4235,16.7316666667,28.5164166667,24.3636666667,16.2416666667,25.40875,34.0718333333,27.6058333333
835.06,20.2879166666,53.7195,38.9935833333,35.67225,16.5094166667,28.0906666667,24.11075,16.1212083334,25.44225,34.1293333334,27.4715
835.36,20.8045833333,54.6029166667,39.5508333333,36.4421666667,16.8025833333,28.8661666667,24.6341666667,16.8127916666,26.16,34.7699166667,27.9938333334
835.66,20.8756666666,54.7643333333,39.3271666667,36.4265,16.5476666667,28.73325,24.51275,16.7630416667,26.0594166667,34.9025833334,27.776
835.96,21.2070833333,55.568,40.11575,36.9519166666,16.43,29.11675,24.9625833333,17.3299583333,26.3265,35.5444166667,28.1390833333
836.26,21.0925833333,55.51,40.0095,36.777,16.2778333333,29.5213333333,24.96575,17.6657083334,26.2274166667,35.3928333333,28.1983333333
836.57,21.2100833333,55.8415833333,40.0775833333,36.75025,16.56225,30.1550833333,25.2461666666,18.065625,26.7831666667,35.8175,28.55125
836.87,21.2908333334,57.0639166667,40.6693333333,37.40525,17.2354166666,30.844,26.0220833333,18.5006666666,27.4315,36.81175,28.734
837.17,20.6386666666,56.8403333333,40.2823333333,37.3144166666,16.7844166667,30.9175833333,25.27125,18.3904166667,27.1625,36.79875,28.4020833333
837.47,19.3659166667,56.1445833333,39.35025,36.6508333333,15.9500833333,30.3591666667,23.8710833333,17.2212083333,26.0796666667,36.36625,27.5029166667
837.77,19.3481666667,55.786,39.25325,36.6336666667,16.6770833333,30.8066666666,23.814,17.2081666666,26.6295833333,36.8915833333,28.1971666667
838.07,19.20725,55.2615833333,38.3504166667,36.2033333333,17.2833333334,31.0161666667,23.6501666667,16.9642083334,26.148,37.0749166667,28.1886666667
838.37,19.257,55.8201666666,38.9109166667,36.2985,17.5264166667,32.0216666666,23.9749166667,17.1517916667,26.455,37.8085833333,28.803
838.67,17.1111666666,54.4801666667,36.9243333333,34.177,15.766,30.7796666667,21.8423333333,14.9625,24.373,36.1605833333,27.3255
838.97,16.0985833333,52.295,35.4945833333,33.0548333334,14.873,29.8130833333,20.644,14.1210416667,23.5406666667,34.28025,26.5485833333
839.27,15.657,51.1984166667,34.4429166666,32.2791666667,14.0589166667,29.00575,19.7735,12.8773333334,22.7475,32.9561666667,25.9430833333
839.57,16.7320833333,50.92725,34.533,32.4826666666,14.3433333333,29.0684166667,20.157,13.339875,23.14575,33.02775,26.4399166667
839.87,16.1778333333,49.9455833334,33.7135833334,32.00775,13.3203333333,28.1724166667,19.285,12.2881666667,21.9904166667,31.7795833334,25.8584166667
840.17,16.6241666667,49.5123333333,33.662,31.92325,13.0088333333,27.7353333333,18.925,12.4046666667,21.7556666667,31.4674166666,25.9224166667
840.47,16.4895833333,49.0416666667,33.1666666667,31.46875,12.8645833333,27.3333333333,19.0416666667,12.2239583333,21.7291666667,31.0520833333,25.5729166667
840.77,17.6755833333,50.23125,34.0690833333,32.6818333333,13.5246666666,28.8250833334,20.6180833334,13.3197083333,23.0979166667,31.82,26.6603333333
841.07,16.896,49.6613333333,33.2023333333,32.1974166667,12.4835833333,28.1455833333,19.5281666666,12.7400416667,22.0619166667,30.8213333333,25.6335
841.37,16.1915,49.3973333333,33.4955833333,31.8033333333,11.1265833333,27.8396666667,19.11225,11.9437083333,21.6505,30.1576666666,24.884
841.67,16.66675,48.5895,33.5705833334,32.12425,11.2375833333,28.2123333333,19.7723333333,12.2628333333,22.06025,29.8128333333,25.34375
841.97,17.3918333333,48.5620833334,34.5501666667,32.9031666667,12.0085,28.2940833333,20.6735,12.930125,23.1933333333,30.2359166667,25.676
842.27,18.2774166667,49.747,35.6229166667,33.82575,12.1938333333,29.0201666667,21.36575,13.332,24.2411666666,31.5895,26.1715
842.57,17.69425,49.4791666667,35.41675,33.7555833334,12.4859166667,28.89925,20.7349166667,13.4572083333,24.7466666667,31.5878333333,25.5349166666
842.87,17.0323333333,51.5996666667,37.1114166667,35.17675,13.3760833333,29.2505833333,21.2218333333,14.2596666667,25.53325,32.724,25.8075
843.17,15.7151666667,52.28025,37.5164166667,35.40025,13.64825,29.1010833333,21.5386666667,14.5258333333,25.7875,32.9724166667,25.1313333333
843.47,15.8995,53.6610833333,38.0754166667,35.5125833333,14.9928333333,30.7183333333,23.065,15.429,27.7720833334,33.33325,27.057
843.77,15.39175,52.9378333333,37.87875,34.7005833333,14.46775,29.8041666667,22.6163333333,14.3383333333,27.8826666667,32.2616666667,26.2934166667
844.07,15.17525,52.0320833333,38.3109166667,33.5011666667,15.5666666667,29.7539166667,22.073,14.7650833333,28.0761666667,32.5503333333,26.2676666667
844.37,16.629,53.4614166667,40.5568333333,34.2551666667,17.5885,31.5840833333,24.6049166666,16.7795833333,29.8720833333,34.0480833334,27.7275833333
844.67,16.4409166667,53.2355,39.8420833333,33.65325,18.209,31.3768333333,24.68025,17.099375,29.3078333333,33.7095833333,28.12275
844.97,17.4364166667,54.7343333333,40.1463333333,33.9299166667,19.6881666667,31.2934166667,25.8468333333,18.4179583333,29.6959166666,34.6613333334,28.9069166667
845.27,20.4421666666,56.1785833333,41.9718333333,35.83125,21.3575833333,32.9329166667,28.604,21.2908333333,30.6063333334,36.8420833333,31.4454166666
845.57,21.1525,57.11525,43.1361666666,36.2143333333,21.4618333333,34.1261666667,29.6210833333,21.7225833333,30.1624166666,37.2195833333,32.2314166666
845.87,22.2089166667,58.6523333333,43.421,37.32075,22.4681666666,35.566,31.4393333333,22.6872916667,30.1834166667,38.2775,33.8715833334
846.17,22.5524166667,56.9736666667,41.2975833333,36.32475,22.1058333333,35.198,32.2066666667,22.0474166667,30.1865833334,37.4125833333,33.1974166666
846.47,24.9421666666,56.655,41.7630833333,36.6704166666,22.7430833333,36.169,32.60025,22.5115833333,31.0570833333,38.0979166667,34.1434166667
846.77,26.8055,57.5993333334,43.5913333334,37.6190833333,23.53175,37.6189166667,33.2936666666,23.264,30.83325,39.5635833333,34.4643333333
847.07,28.757,59.57225,44.70425,39.3485833333,24.5604166667,40.4075,34.75225,24.8600833333,30.95525,41.1670833333,35.6513333333
847.37,28.4635833334,59.82375,43.9546666667,38.8539166667,23.0688333333,39.0216666667,34.1098333333,23.6775833334,29.4921666667,40.23925,34.5508333333
847.67,26.8208333334,58.2476666666,41.4310833333,36.7181666666,20.7155,36.0754166666,31.641,20.4048333333,26.9065,38.796,32.7335
847.97,25.1735833333,57.0313333333,39.58325,35.7421666667,18.9670833334,34.8090833334,29.731,18.66325,25.5640833333,37.8905,31.185
848.26,21.6755,53.1058333333,36.2640833333,32.06475,15.8574166667,32.0864166667,25.7218333334,15.354375,22.616,34.8425,27.1871666667
848.56,19.03775,51.5356666667,34.3493333333,29.7648333333,14.0468333333,30.3971666667,22.5155833334,13.48225,20.9121666666,33.1071666667,24.2319166667
848.86,18.4163333333,51.22,34.0699166667,29.0975,14.2955833333,29.1665833333,21.5239166666,14.3300833333,20.8335833333,32.4355,23.9179166667
849.16,17.9989166667,50.4291666666,34.5976666666,27.70975,13.4145,28.7034166667,20.6411666667,14.83725,20.8895833333,32.2039166667,23.91575
849.46,16.7369166667,48.4315833333,33.8248333333,25.2108333333,10.7444166667,26.4514166666,17.4626666667,13.2022083333,18.7031666667,30.8285833334,22.3549166666
849.76,18.1233333334,49.3791666667,34.766,26.7191666667,11.0553333333,27.38775,18.2665833333,14.493875,19.4125833333,31.9485,23.2569166666
850.06,17.4591666667,47.4063333333,33.6214166667,27.2094166667,10.4945833333,25.6244166667,17.55525,13.6647916667,19.33225,31.34,22.23825
