wavelength,Back_ThlPecf,Belly_ThlPecf,Breast_ThlPecf,Crissum_ThlPecf,Crown_ThlPecf,DorTail_ThlPecf,Patch10_ThlPecf,Rump_ThlPecf,Throat_ThlPecf,WingTip_ThlPecf
772.87,16.495,56.5271666667,54.4265,41.5860833334,36.0555,23.0225,34.2978333333,21.7041666667,46.9561666666,23.119
773.18,16.0593333334,55.9748333333,53.8388333333,41.1515833334,35.5455,22.1969166666,33.1273333333,21.1885,46.5951666667,22.7716666666
773.50,16.469,56.0976666666,53.7133333334,41.4249166666,35.7501666667,22.4729166667,33.3223333333,21.3798333333,47.0336666667,23.2366666667
773.81,16.7001666666,56.5188333334,54.088,41.3193333334,36.1335,22.6533333333,33.4678333334,21.4271666666,47.2673333334,22.7935
774.12,16.4661666667,55.3216666667,52.9836666667,40.2136666666,35.3263333334,22.0774166667,32.8546666667,20.9861666666,45.9473333334,22.044
774.43,16.8121666667,55.0446666667,52.9753333333,40.61525,35.2126666667,22.5168333334,32.5391666667,20.9173333333,45.794,22.4273333333
774.74,17.6098333333,54.7493333333,52.7738333333,40.8953333333,35.8301666667,22.8751666666,32.6453333333,21.5933333333,46.2828333333,22.6473333333
775.05,16.7451666667,53.7298333334,51.6801666666,40.0930833333,35.5173333333,21.9030833334,31.7766666667,20.7773333333,45.3965,21.6848333333
775.36,16.7666666666,53.478,51.5443333333,39.9775,35.0,22.1888333333,31.9446666667,21.0,45.0445,21.4335
775.67,16.8666666667,53.9001666666,51.1333333334,39.82775,34.7445,22.372,31.8555,21.1891666667,44.7446666667,21.489
775.98,16.5885,53.7286666666,51.0938333334,39.5511666667,34.7845,22.1869166666,31.4916666667,21.3665,44.9321666666,21.3776666667
776.30,17.1456666667,54.7348333333,52.1058333333,40.0568333333,35.5946666666,23.0115,32.3195,22.3038333333,45.5325,21.7468333333
776.61,17.0003333333,54.6141666667,52.4348333333,39.7653333334,35.6905,23.5544166666,32.644,22.0815,45.3748333333,21.5921666667
776.92,16.6006666666,54.0511666666,52.0145,39.2831666667,35.271,22.84225,32.4196666667,22.0278333333,44.3746666667,21.3453333333
777.23,17.1533333333,53.7936666666,51.6428333333,39.4940833334,35.3976666666,22.8653333334,32.4361666666,22.4923333333,43.9796666667,22.4385
777.54,17.7376666667,54.9943333333,52.5901666666,40.60125,36.5465,23.80325,33.1693333333,23.3331666667,44.776,23.3443333333
777.85,17.6125,54.7835,52.207,40.373,36.5296666667,23.5215,32.9201666667,22.755,44.0313333333,22.9071666667
778.16,17.3958333333,54.8086666667,52.3716666667,40.2143333333,36.325,23.62925,33.1048333334,23.085,43.9405,23.1505
778.47,18.1183333333,55.1721666667,52.613,40.4675833333,36.5376666667,24.2528333333,33.4838333333,23.4838333333,44.2795,23.7741666667
778.78,18.6196666667,55.8268333334,53.1575,41.5635833333,37.283,24.60375,33.7673333333,23.9583333333,45.2365,24.4143333333
779.09,18.7095,55.6206666667,52.7561666667,41.9313333333,37.581,24.9835833333,34.4033333334,24.3731666667,45.4388333334,24.6975
779.40,18.4773333333,55.6173333334,52.6613333334,41.8903333334,37.6091666667,24.5530833334,34.2166666667,23.9636666666,45.4186666666,24.3346666667
779.71,18.4586666667,55.299,52.5945,41.8483333333,37.2143333333,24.5380833333,34.169,23.8676666667,45.7563333333,24.4171666667
780.02,17.9918333334,54.8516666667,52.3585,42.0824166666,36.7363333334,24.2756666667,34.1196666666,23.495,45.9233333334,24.2138333333
780.33,17.5106666667,54.3805,52.0535,41.4385,36.1623333333,23.9448333333,33.6641666666,22.6558333334,45.973,23.9108333333
780.64,16.4926666666,53.865,51.973,40.94725,35.3411666667,23.34025,33.0546666667,21.9708333333,45.5083333334,22.9571666667
780.95,16.1243333333,53.409,51.8636666667,40.33375,34.5718333333,22.3286666667,32.1891666667,21.2903333333,45.4233333334,22.4816666666
781.26,16.5588333333,53.8518333334,52.22,40.94675,34.761,22.93625,32.8533333333,22.0063333333,46.2685,23.218
781.57,16.8855,53.8445,52.0683333333,40.961,34.9268333334,22.9561666666,32.871,21.3625,46.1678333333,23.467
781.88,17.053,54.5998333334,52.6178333333,42.1839166667,35.278,22.96175,33.62,21.3163333333,47.1328333333,23.9966666667
782.19,16.4393333333,54.0025,51.7928333333,41.1994166666,34.4696666667,21.8055,33.3963333333,20.3155,46.2375,23.3963333333
782.50,15.8533333333,53.292,51.4976666666,40.29175,33.8496666667,20.9979166666,32.5715,19.3261666666,45.8558333333,22.773
782.81,16.5636666667,53.5133333334,52.0848333333,40.38625,34.0798333333,21.9753333334,33.5008333334,20.2445,45.7915,23.5648333334
783.12,16.9643333334,53.5556666667,52.0041666667,40.1345,34.536,22.1489166667,33.6955,20.2225,45.3063333333,23.817
783.43,17.3245,53.999,51.4836666667,39.47375,34.546,21.7104166666,33.4238333333,19.9558333334,45.1751666667,23.6711666667
783.74,18.1193333333,54.7601666667,52.5031666667,40.2983333334,35.5515,22.568,34.2671666666,20.9858333334,46.07,24.0726666667
784.05,19.263,55.3108333334,53.1076666667,41.024,36.3363333333,22.8299166666,35.0641666667,21.3613333333,47.1415,24.731
784.36,20.4996666667,55.7431666666,53.4668333333,41.4705833333,37.1665,23.9796666667,36.1068333333,22.0563333333,47.8415,25.4316666667
784.67,20.476,55.759,53.289,41.0035,37.2856666667,24.051,36.1671666667,22.088,47.14,25.312
784.98,19.4228333333,54.9633333334,52.8473333333,40.3605,36.1155,23.0995833333,35.4625,21.4733333333,46.3818333334,23.7851666667
785.29,18.992,54.5076666666,52.676,39.3088333333,35.7495,22.9669166667,34.6971666667,21.4211666666,45.8431666667,22.98
785.60,19.177,55.4813333333,53.4831666667,39.5769166666,36.3565,23.3765,34.9765,21.9505,46.5431666667,22.884
785.91,19.3278333334,55.919,53.8033333333,39.8363333333,36.4226666667,23.6955,35.1116666666,22.313,46.6511666666,23.4815
786.22,18.5831666667,55.5166666666,53.1211666666,39.3745833334,35.9361666667,23.0898333334,34.4858333334,21.2251666666,45.5968333333,22.9991666667
786.53,18.2331666666,55.9325,53.6338333333,40.3184166666,35.9143333333,23.151,34.5788333334,21.4303333333,45.9038333334,22.83
786.84,18.1645,55.9013333333,54.032,40.6235,36.2135,22.8753333333,34.703,22.0046666666,45.955,22.9776666667
787.14,18.1695,55.0838333334,52.8173333333,39.64425,35.6875,22.3891666666,33.809,21.4876666667,45.204,22.3891666666
787.45,17.6296666667,54.5235,52.1945,38.7710833333,35.345,22.2445833334,33.2113333333,21.385,44.2698333334,21.9458333334
787.76,16.3895,53.1575,51.0123333333,37.5815,34.3455,21.0774166667,32.1643333333,20.3543333333,43.2996666666,20.981
788.07,15.6985,52.6265,51.041,37.4848333333,34.1563333334,20.24325,31.6026666667,19.9466666666,43.4518333333,20.4793333333
788.38,16.4346666666,53.4823333333,52.126,38.4285,35.3006666667,20.9371666667,32.1603333333,20.4058333334,44.0983333333,21.5296666667
788.69,16.4343333334,53.4236666667,51.9441666667,38.5975,35.2531666667,20.5369166667,32.0248333334,20.1515,43.9715,21.888
789.00,16.97,53.3016666667,52.2941666666,39.14775,35.2756666666,20.806,32.3258333333,20.5996666667,43.8453333333,22.6146666667
789.31,17.148,53.3333333333,52.6418333334,39.2530833333,35.6048333334,20.3826666666,32.3581666666,20.4073333333,43.9506666667,22.074
789.62,16.9668333333,52.7653333334,52.2648333333,38.9764166666,35.6105,19.7699166666,31.8566666666,20.2953333333,44.5196666666,21.3338333334
789.92,17.1503333333,52.572,51.566,38.09525,35.447,18.9585833333,31.5888333333,19.964,44.4743333333,20.5628333333
790.23,17.6515,53.214,51.8535,38.5626666667,35.9125,19.38825,31.9336666667,20.0881666667,44.8808333333,20.7361666666
790.54,16.8808333334,53.3735,51.9543333334,38.38675,35.7161666666,18.72825,32.0483333333,19.6385,44.6051666667,20.2543333333
790.85,15.863,53.8211666667,52.0728333333,38.2474166666,35.3215,18.3658333334,32.0216666666,18.9085,44.5431666667,19.6843333333
791.16,16.172,54.6145,52.9405,39.0029166667,35.706,18.5445,32.329,18.9811666667,44.6286666666,19.5635
791.47,17.3606666666,55.5063333333,52.9818333333,39.4005833333,36.1086666667,19.76675,33.0085,19.265,45.025,20.1208333333
791.78,17.623,54.8838333333,52.1918333334,38.8275,35.334,19.513,33.0391666667,18.9466666667,44.9103333333,19.8736666667
792.08,18.4368333334,55.6856666667,52.8803333334,39.17625,35.5086666667,20.1546666667,34.2631666667,19.712,45.1545,20.177
792.39,17.7423333333,55.1211666666,51.288,37.8941666667,34.7575,19.78025,33.0606666667,18.6971666666,44.5453333334,19.4696666666
792.70,17.3716666667,55.5506666667,50.8433333334,37.6574166667,34.039,20.009,32.751,18.905,44.0816666667,19.6103333333
793.01,17.5538333333,56.4115,51.743,38.1340833333,33.9868333334,21.1796666667,33.4111666667,19.3278333333,44.6935,20.6973333334
793.32,17.2646666667,56.0908333334,51.9356666666,38.055,33.6638333333,21.6948333334,33.2703333333,18.996,44.4918333334,21.0105
793.62,16.934,55.3981666666,51.4163333333,37.37025,32.7511666667,21.3251666666,32.6721666666,18.5236666667,43.7675,20.6013333333
793.93,17.5555,56.1271666666,51.6525,38.4705833333,33.2398333333,22.3106666667,32.9591666666,18.8338333334,43.452,20.736
794.24,19.056,55.9663333334,51.593,39.2320833334,34.0098333333,23.3996666666,33.3031666667,19.6121666666,43.793,20.9948333333
794.55,18.121,55.892,51.1875,38.8915,33.2738333333,23.2265,32.5911666666,19.2195,43.188,20.1248333333
794.86,16.3991666667,54.817,50.476,37.5853333334,31.9655,21.9965833333,31.2071666667,18.3615,42.0755,18.5846666667
795.16,16.0303333334,55.3138333334,50.1776666666,37.2485833333,32.3266666666,22.6095833334,30.8316666667,18.739,41.9181666667,19.1976666667
795.47,15.1806666667,54.487,49.6358333333,36.6985833334,32.0511666667,22.3049166667,29.4435,18.4588333334,41.3606666667,18.3418333333
795.78,15.8745,55.898,51.3938333333,37.9914166666,33.0841666667,23.2831666666,30.399,19.4543333334,42.459,19.2783333333
796.09,16.0948333333,55.6436666667,51.3633333333,38.1634166667,33.4651666667,22.84525,30.651,19.613,43.1253333333,19.4078333333
796.40,16.5213333334,55.3763333334,50.901,38.3025833334,33.7256666666,22.26825,30.122,19.7181666666,42.444,18.9483333333
796.70,15.8923333333,54.8495,50.4236666667,38.1900833334,33.1286666666,21.5454166666,28.9073333334,19.2958333333,41.338,18.1856666667
797.01,15.2238333333,54.2105,49.7348333333,37.3674166667,32.9065,20.5904166667,27.9888333334,18.0506666667,40.5475,17.1965
797.32,15.3683333333,53.805,49.5525,36.6680833333,32.871,20.0611666667,27.8423333333,18.129,41.2116666667,17.8003333334
797.63,15.763,54.8865,50.674,37.2625833334,33.8848333333,20.5423333334,28.7836666667,18.6121666666,42.172,18.6273333333
797.93,15.9528333334,54.764,51.0398333333,37.1508333334,34.6523333334,20.6625833333,28.864,19.2115,43.2805,19.4133333333
798.24,16.8538333333,55.571,52.403,38.148,36.1266666666,21.78525,29.8376666667,20.4586666667,44.195,20.2403333334
798.55,17.7776666667,56.5556666666,53.6983333333,39.3175833334,37.2698333334,21.84125,30.5081666666,21.238,45.2381666667,20.4443333333
798.85,18.4563333333,56.7755,54.1706666667,39.6454166667,37.8395,22.0516666667,30.9366666666,20.7255,45.3501666667,21.221
799.16,17.9328333334,55.7208333334,53.253,38.5416666667,37.58,21.3381666667,30.8815,20.1601666666,44.936,20.593
799.47,17.5616666666,55.1933333333,53.1,37.9833333334,37.3443333333,21.5405,30.9525,19.7346666667,44.6788333333,20.5176666667
799.78,17.2935,54.9341666667,53.1981666667,37.9781666666,37.2228333333,21.7533333333,31.1315,19.3348333333,45.339,20.315
800.08,17.6821666667,55.464,53.3043333334,38.6445,37.8788333333,22.1225,32.4306666666,19.8743333334,46.454,20.6803333333
800.39,18.2865,56.7376666667,54.2435,39.7635,38.8403333334,23.4775,34.1755,21.542,47.5543333333,21.963
800.70,16.996,56.0275,53.8371666667,38.6199166666,37.9938333333,22.6699166666,33.5638333333,20.4545,47.2826666667,20.5698333334
801.00,15.6061666667,55.1523333334,52.8993333334,37.0775833333,36.9285,21.2226666666,32.4883333333,19.4335,46.2556666667,19.6655
801.31,15.8691666667,55.3671666667,52.4093333333,37.0805,36.6566666666,21.3276666666,33.0341666667,19.3255,45.6463333333,19.9401666667
801.62,15.5321666667,54.3376666667,51.0676666666,36.5866666666,35.4688333333,20.3873333333,32.6326666667,18.1848333333,45.0618333334,20.1866666666
801.92,13.4386666667,53.1261666667,49.9828333334,35.0835,33.3673333333,19.22375,31.023,16.5988333333,43.6118333333,19.0791666666
802.23,11.1228333333,52.6566666667,49.0436666666,33.48375,32.005,17.6053333333,29.7025,14.7536666667,42.614,17.5523333333
802.54,10.5753333333,51.9293333333,48.4281666667,33.9048333333,31.5291666666,17.0061666666,29.0996666667,14.0048333333,41.6935,17.0238333333
802.84,10.937,52.018,48.6305,34.8556666666,31.6756666667,17.4593333333,28.919,13.9461666667,41.7478333333,17.1891666666
803.15,12.049,51.9638333333,48.7261666667,35.1111666666,32.4488333334,18.3209166666,29.4231666666,14.632,41.7375,18.2765
803.46,11.555,51.8538333333,48.8301666667,34.41325,32.0196666666,18.9076666667,29.4636666666,14.5068333334,42.5485,18.7183333333
803.76,10.5783333333,50.8261666666,48.0963333333,33.7735,30.8728333333,18.5166666666,28.3225,13.5058333334,41.2535,17.7985
804.07,11.6595,51.4306666667,49.1238333334,34.9426666666,31.6165,20.0553333333,29.1488333334,14.3778333334,41.8633333333,18.9556666666
804.38,11.814,51.872,49.0913333333,35.0055,31.8611666666,20.3836666667,29.1166666666,14.6493333333,42.6935,19.3748333334
804.68,11.6046666667,51.462,49.3056666666,34.978,31.6338333334,20.139,29.0936666667,14.6566666667,42.5988333334,19.152
804.99,10.5133333334,51.944,49.5281666666,34.692,31.257,19.7055833333,28.879,13.5336666666,42.8086666666,18.3845
805.30,12.0771666667,51.858,49.9628333333,35.8045,32.8318333333,20.5870833334,30.2863333334,14.6413333333,43.9056666667,19.4163333333
805.60,13.1016666667,50.8505,49.3485,36.4185,33.3876666666,21.2996666666,30.9625,16.0695,44.1366666667,19.7428333333
805.91,13.61,51.7103333333,49.9455,36.2265,33.6606666667,22.0158333333,31.4046666667,16.7395,45.1785,20.3785
806.21,12.829,51.407,49.269,35.0328333333,33.0958333333,21.25375,31.2318333334,16.7765,44.883,20.3581666666
806.52,11.249,51.0535,48.7773333334,33.6811666667,31.9976666667,19.9304166667,30.286,15.632,44.5636666667,19.1498333333
806.83,11.7358333333,51.256,49.025,33.4740833334,32.6773333333,20.09775,30.3711666667,15.8793333333,43.7385,19.2913333333
807.13,11.9815,51.9201666667,49.8275,33.92875,33.6021666666,19.90225,30.5298333333,16.417,44.7965,19.8923333333
807.44,11.4995,51.6706666667,49.3008333333,34.4988333333,32.867,19.48325,30.1865,16.5693333333,44.5221666667,19.4443333333
807.74,11.4098333334,50.9346666667,49.591,35.3680833334,32.3791666667,19.1489166667,30.004,16.3553333333,44.5481666667,18.9641666667
808.05,11.528,51.3481666667,49.8046666667,35.6294166667,32.7665,19.5780833334,30.0118333334,16.6473333333,44.8416666666,19.3435
808.35,13.1586666666,51.8603333333,50.0,36.2305,34.2248333333,20.6490833333,30.8526666667,18.2171666667,45.6978333334,20.465
808.66,11.5725,50.9225,48.877,34.4163333334,32.5711666667,18.9730833333,29.7231666667,16.8671666667,44.926,18.7925
808.97,12.0335,51.9476666667,50.1435,34.481,32.3285,19.147,30.1145,17.4865,45.408,20.049
809.27,12.4586666667,52.2278333334,50.7013333334,34.509,32.797,19.9051666667,30.5281666667,18.0488333333,45.7095,20.1526666666
809.58,13.138,52.1793333333,50.9133333333,35.2323333333,33.3541666667,20.3091666667,30.0746666667,18.2025,45.8901666667,20.4026666667
809.88,12.2121666666,52.9333333333,50.6085,35.9951666667,33.442,19.7196666666,30.0955,18.2095,46.2626666666,19.4046666667
810.19,11.8951666666,53.3288333334,50.6656666666,36.4515833334,32.9116666666,19.77375,29.9823333333,18.1535,46.3826666667,18.8636666666
810.49,12.006,52.3521666667,50.4216666666,36.7509166666,32.9561666666,20.63925,30.6703333334,19.0193333333,46.2938333333,19.241
810.80,11.3343333333,52.1196666666,50.4685,36.2560833333,33.4893333333,19.7346666666,30.2988333333,18.987,45.8276666667,19.3885
811.10,10.218,51.6121666666,49.455,35.1270833334,32.8793333334,18.67625,29.4051666667,18.5513333334,44.051,18.6423333333
811.41,10.3045,51.2678333333,48.8243333333,34.7624166666,32.8491666667,18.3491666666,28.8613333333,18.3033333334,43.407,18.3031666667
811.71,9.38250000001,50.5185,49.5521666666,33.8520833334,31.4711666667,17.5035,27.9585,18.1988333334,43.706,17.5388333333
812.02,10.4078333334,52.015,52.039,35.5143333334,33.5941666667,19.19175,29.6348333334,19.8436666667,44.8553333334,18.5396666666
812.32,10.8065,52.3911666667,52.0626666667,36.31025,34.6225,19.9601666667,30.1453333333,20.2063333334,46.0616666666,18.753
812.63,10.621,51.8443333334,51.0503333333,36.228,34.3606666667,19.18775,29.7385,20.2848333334,45.4248333333,18.744
812.93,10.115,52.0325,51.5541666667,35.4135833334,34.3616666667,19.0219166667,30.3683333334,20.4925,45.648,18.0775
813.24,12.9988333333,53.4353333334,53.7836666667,37.0124166666,36.0028333333,21.611,32.1956666667,23.3751666667,46.2628333333,21.704
813.54,12.5171666667,52.7583333334,53.338,37.0071666667,35.86,20.9665833334,31.4558333334,22.9951666667,46.0825,21.743
813.85,13.4208333333,53.7753333334,53.8211666667,35.8886666667,36.2108333333,21.0060833333,31.2616666667,23.3656666667,46.7083333333,22.0763333334
814.15,14.1133333333,54.898,54.5031666667,35.9796666666,36.9083333334,21.75,31.569,23.5376666666,47.8411666667,23.0966666667
814.46,16.3916666666,56.3275,56.2126666667,38.09025,38.5833333333,23.67025,33.127,25.2405,50.1835,25.2863333334
814.76,16.738,57.738,57.6428333333,39.262,39.4048333333,23.9050833333,33.9046666667,25.6666666667,51.595,25.9523333333
815.07,17.7285,58.5873333334,56.5788333334,40.0046666666,39.7508333333,24.46925,34.3721666667,26.4545,51.1775,26.4083333333
815.37,17.8098333333,58.962,55.1211666666,40.3178333333,39.3461666666,24.4971666666,34.385,26.4061666667,51.1431666667,26.0175
815.68,16.1126666667,58.3333333333,53.7166666666,39.0003333333,38.3656666667,22.6683333333,33.264,25.254,49.6538333333,24.377
815.98,15.8298333334,58.066,53.882,38.54025,38.1683333334,22.5475833333,33.287,25.151,49.4188333333,23.8723333333
816.29,15.5506666667,58.7166666667,54.5793333334,38.9470833334,38.3308333334,22.9195,33.2868333333,24.8486666667,49.5583333333,23.6868333334
816.59,14.2461666666,57.5611666666,54.0801666667,38.0360833333,37.7133333333,22.2680833333,32.1576666667,23.1441666667,48.9625,23.006
816.89,15.6053333333,58.198,54.9908333333,38.3920833334,39.1371666667,23.1481666666,33.3106666667,24.1191666666,49.2546666666,23.5548333334
817.20,15.3043333333,59.0598333333,55.8808333333,39.6798333334,39.5096666666,23.4448333334,34.3096666667,23.7965,49.3415,23.3651666666
817.50,15.2193333333,58.8816666666,55.3946666667,39.9670833334,38.8596666667,23.70625,34.8463333334,24.1666666667,48.5745,22.522
817.81,13.7013333333,57.9438333333,54.6105,38.9503333334,37.2943333333,22.6731666666,34.1126666667,22.749,47.3811666667,21.0391666666
818.11,13.5566666666,56.8381666666,53.6085,38.0483333334,36.3835,22.2490833334,33.6525,22.4881666667,46.5308333334,20.6538333334
818.41,13.2645,56.0588333333,53.5358333333,37.6144166667,36.143,22.0181666666,33.5818333333,21.8463333333,45.5083333334,20.2023333333
