wavelength,Back_CypHirf,Belly_CypHirf,Breast_CypHirf,Crissum_CypHirf,Crown_CypHirf,DorTail_CypHirf,Patch10_CypHirf,Rump_CypHirf,Throat_CypHirf,WingTip_CypHirf
448.56,6.11633333333,38.7638333333,36.6253333333,28.947,5.44216666667,6.41716666667,35.3673333334,49.0966666667,25.099,6.631
448.92,6.10633333333,38.8216666667,36.6913333333,28.994,5.4505,6.41783333334,35.3815,49.1443333334,25.1626666667,6.62266666666
449.27,6.12566666667,38.949,36.8266666666,29.0675,5.4895,6.451,35.4328333333,49.2143333333,25.263,6.63216666667
449.62,6.17066666666,39.1026666666,36.9203333333,29.189,5.5275,6.47666666667,35.4741666666,49.331,25.3466666667,6.66166666667
449.98,6.1755,39.1688333333,36.9396666666,29.2661666667,5.5265,6.47183333334,35.4691666666,49.322,25.4101666666,6.656
450.33,6.17,39.2336666666,37.0128333334,29.3168333334,5.5245,6.4795,35.4323333334,49.3408333333,25.4511666667,6.649
450.69,6.1365,39.3268333333,37.0975,29.4103333333,5.51183333333,6.4495,35.507,49.4641666667,25.5803333333,6.61983333334
451.04,6.10783333333,39.373,37.1721666666,29.4356666667,5.47216666667,6.423,35.5516666667,49.471,25.6305,6.59466666667
451.40,6.12566666666,39.4466666667,37.2558333333,29.5008333333,5.49766666666,6.41666666666,35.5726666667,49.513,25.717,6.589
451.75,6.15866666667,39.561,37.4255,29.608,5.49916666667,6.4285,35.658,49.6988333333,25.8488333333,6.60216666667
452.10,6.19383333334,39.6891666667,37.5283333334,29.6706666667,5.50916666667,6.443,35.7386666666,49.7938333333,25.9283333334,6.64016666667
452.46,6.2155,39.7758333333,37.6115,29.7276666666,5.52033333333,6.46166666667,35.7975,49.8765,26.0063333333,6.64933333333
452.81,6.21766666667,39.9076666667,37.747,29.8061666667,5.4985,6.46533333333,35.8678333333,49.9995,26.0776666667,6.65133333333
453.17,6.21283333333,39.9903333333,37.8195,29.8655,5.47966666667,6.446,35.8685,50.0588333334,26.1123333334,6.64783333333
453.52,6.205,40.0233333333,37.8901666667,29.8786666667,5.4775,6.4285,35.863,50.0705,26.1988333334,6.64583333334
453.87,6.22066666667,40.1563333334,38.0005,29.9051666667,5.483,6.423,35.9375,50.1916666667,26.2721666667,6.65466666666
454.23,6.22,40.234,38.0821666667,29.9983333333,5.48616666666,6.40133333333,35.9893333334,50.263,26.3641666667,6.6375
454.58,6.22933333334,40.376,38.1615,30.0871666666,5.48766666667,6.42583333333,36.0186666667,50.351,26.4125,6.66033333334
454.93,6.2325,40.5265,38.3005,30.1768333333,5.51833333334,6.42166666667,36.0716666667,50.453,26.4918333334,6.67166666666
455.29,6.25333333333,40.6496666667,38.4058333334,30.2583333333,5.53933333333,6.45633333333,36.141,50.5676666667,26.588,6.68416666667
455.64,6.21533333333,40.7481666667,38.4406666667,30.3566666666,5.51783333334,6.44416666666,36.1595,50.6008333333,26.6651666667,6.64816666667
456.00,6.19716666667,40.8196666667,38.4963333333,30.4285,5.517,6.42966666667,36.1445,50.6413333334,26.7635,6.64216666667
456.35,6.1815,40.9156666667,38.5531666667,30.4805,5.52083333334,6.413,36.1873333333,50.7246666666,26.8366666667,6.64616666667
456.70,6.198,41.0063333333,38.6398333333,30.6065,5.54883333333,6.44033333333,36.2301666667,50.788,26.9528333334,6.677
457.06,6.1705,41.0745,38.6795,30.6766666667,5.55116666666,6.442,36.2583333334,50.8628333333,27.0201666666,6.66983333333
457.41,6.143,41.1365,38.7511666667,30.7608333333,5.52183333333,6.4275,36.3305,50.9226666667,27.0828333333,6.64716666667
457.76,6.146,41.1995,38.8821666667,30.8435,5.51116666666,6.45166666667,36.361,50.9713333333,27.1808333333,6.64616666667
458.12,6.15083333333,41.276,38.9738333334,30.9086666666,5.511,6.47933333334,36.4086666667,51.0365,27.2676666667,6.6745
458.47,6.137,41.3105,39.0286666666,30.9038333334,5.50816666666,6.48216666666,36.4071666666,51.0763333334,27.315,6.65283333333
458.82,6.1275,41.321,39.0245,30.921,5.49966666667,6.48,36.3945,51.0688333333,27.3435,6.6455
459.18,6.129,41.361,39.0498333333,30.94,5.5,6.48366666667,36.4056666666,51.0583333333,27.4005,6.6555
459.53,6.14916666666,41.4033333333,39.1391666667,30.9436666667,5.52116666666,6.49366666667,36.4283333333,51.0771666667,27.4476666667,6.6735
459.88,6.13666666667,41.4635,39.2286666666,30.9696666667,5.5185,6.4835,36.4716666667,51.1401666667,27.4913333333,6.6615
460.24,6.15566666667,41.5586666666,39.3315,31.059,5.517,6.49933333333,36.5123333333,51.1981666666,27.5793333334,6.65933333333
460.59,6.13966666667,41.6028333333,39.3438333333,31.0801666667,5.51033333333,6.4885,36.5353333333,51.214,27.5951666667,6.63816666667
460.94,6.172,41.6941666666,39.4263333333,31.1558333333,5.51716666667,6.5095,36.5931666667,51.2751666666,27.6803333333,6.671
461.29,6.19783333333,41.818,39.53,31.2255,5.5505,6.5425,36.645,51.3663333333,27.7658333333,6.69666666667
461.65,6.19766666667,41.8933333334,39.569,31.2916666667,5.55916666667,6.55166666666,36.6691666666,51.421,27.7923333333,6.71416666667
462.00,6.19233333334,41.9963333333,39.6593333333,31.3666666667,5.56683333333,6.5505,36.704,51.4656666667,27.87,6.7235
462.35,6.209,42.082,39.7403333333,31.4515,5.57316666667,6.54016666667,36.7705,51.5053333334,27.9651666666,6.753
462.71,6.2245,42.2036666667,39.8641666667,31.5741666667,5.5725,6.5505,36.8408333334,51.666,28.0793333333,6.73616666666
463.06,6.1895,42.3301666667,39.991,31.6476666667,5.554,6.52433333333,36.8828333333,51.7898333333,28.165,6.72266666667
463.41,6.1625,42.425,40.045,31.7331666666,5.51933333334,6.49516666666,36.9258333333,51.8833333334,28.2225,6.71166666667
463.76,6.21016666667,42.5538333333,40.1666666667,31.8886666667,5.5265,6.55583333334,37.0255,52.0076666667,28.3375,6.75016666667
464.12,6.216,42.6131666667,40.2336666667,31.9453333333,5.53183333333,6.55466666666,37.0351666666,52.0426666667,28.395,6.77183333333
464.47,6.23983333333,42.7371666666,40.3585,32.0473333333,5.56183333334,6.57583333333,37.0738333334,52.1456666667,28.5388333333,6.79666666667
464.82,6.23783333334,42.803,40.4751666666,32.089,5.59883333333,6.57933333333,37.1188333333,52.2125,28.6296666667,6.79916666667
465.17,6.22116666667,42.8245,40.5161666667,32.141,5.58516666667,6.5545,37.1133333333,52.18,28.7013333334,6.78433333334
465.53,6.221,42.9401666667,40.6121666666,32.2173333333,5.5915,6.56,37.1615,52.2701666666,28.8588333333,6.766
465.88,6.24783333333,43.0463333333,40.6946666667,32.2778333333,5.61916666667,6.576,37.212,52.3805,28.968,6.775
466.23,6.257,43.1903333333,40.8121666667,32.3995,5.65566666666,6.606,37.2796666667,52.4988333333,29.064,6.78583333333
466.58,6.27166666667,43.2941666666,40.9143333334,32.4423333333,5.66716666667,6.60416666666,37.3255,52.5381666666,29.1615,6.81783333333
466.94,6.31216666667,43.3553333334,40.9698333333,32.5535,5.69983333334,6.61983333334,37.4026666667,52.5995,29.2366666666,6.85566666666
467.29,6.34916666666,43.441,41.0716666667,32.62,5.71516666667,6.6485,37.4493333333,52.6453333333,29.3323333334,6.86966666667
467.64,6.3525,43.487,41.113,32.6493333334,5.74266666667,6.63766666666,37.4526666667,52.649,29.4031666667,6.87966666666
467.99,6.3555,43.59,41.201,32.741,5.76166666667,6.64866666667,37.535,52.777,29.4975,6.86733333333
468.35,6.33283333333,43.6701666667,41.2765,32.7883333333,5.74,6.64233333333,37.5815,52.8843333333,29.5743333334,6.85233333334
468.70,6.306,43.763,41.2888333333,32.8661666667,5.69666666667,6.61416666667,37.6096666667,52.9613333333,29.6496666666,6.81633333333
469.05,6.31033333333,43.8388333333,41.3701666667,32.9101666666,5.6875,6.61783333333,37.6565,53.0873333333,29.7106666666,6.809
469.40,6.29966666666,43.8985,41.4108333333,32.9551666667,5.67466666667,6.60033333333,37.6698333333,53.1363333333,29.7375,6.8305
469.75,6.2845,43.9771666666,41.4753333334,33.012,5.64266666667,6.61116666667,37.7156666667,53.1863333333,29.8325,6.824
470.11,6.30616666666,44.014,41.5371666667,33.0653333333,5.6195,6.619,37.7286666666,53.2471666667,29.9026666667,6.81033333334
470.46,6.32883333333,44.1036666666,41.5921666667,33.1508333333,5.63733333333,6.65866666667,37.7643333333,53.2871666666,30.004,6.82633333334
470.81,6.33683333333,44.1528333334,41.6778333333,33.1996666667,5.611,6.66733333333,37.7698333333,53.323,30.0765,6.77933333333
471.16,6.342,44.2995,41.7881666666,33.3068333333,5.63916666667,6.66283333333,37.8365,53.4871666667,30.1913333333,6.7915
471.51,6.3095,44.3805,41.8461666667,33.3608333334,5.59566666667,6.63533333333,37.8573333333,53.6056666666,30.285,6.753
471.87,6.28733333334,44.4005,41.8718333333,33.3676666666,5.561,6.618,37.8113333333,53.5745,30.3183333333,6.73016666667
472.22,6.26383333333,44.44,41.935,33.372,5.53166666667,6.59016666667,37.768,53.5853333334,30.3276666666,6.72016666666
472.57,6.30783333333,44.4905,42.0203333333,33.4321666666,5.56033333334,6.60883333334,37.7576666666,53.6083333334,30.3975,6.75966666666
472.92,6.33466666667,44.6178333333,42.1618333334,33.5345,5.58516666666,6.6565,37.8075,53.7445,30.5148333333,6.79783333334
473.27,6.34366666666,44.6785,42.2728333334,33.6093333334,5.61833333333,6.66866666667,37.8715,53.8106666667,30.6416666667,6.8155
473.62,6.37366666667,44.7418333334,42.341,33.6681666666,5.637,6.67766666666,37.9176666666,53.8986666667,30.6876666667,6.825
473.98,6.37666666666,44.8408333334,42.4323333334,33.749,5.6585,6.6625,37.9781666667,53.9306666666,30.7635,6.8335
474.33,6.38333333333,44.8741666666,42.5006666667,33.7956666666,5.65033333334,6.62466666667,37.9705,53.9775,30.8088333334,6.81866666666
474.68,6.397,45.0385,42.5641666667,33.8811666667,5.682,6.65583333333,38.0303333333,54.1193333333,30.9306666667,6.88066666667
475.03,6.42883333333,45.0326666667,42.5633333334,33.9125,5.705,6.678,37.9715,54.025,30.9995,6.90583333333
475.38,6.44233333334,45.1041666667,42.6475,34.0023333333,5.7475,6.69516666667,37.9605,54.0026666667,31.0636666667,6.904
475.73,6.46,45.2036666667,42.7266666667,34.1036666667,5.74816666666,6.69416666667,38.0126666667,54.0296666667,31.1311666667,6.90816666667
476.08,6.48883333334,45.318,42.8413333334,34.2366666667,5.761,6.72183333333,38.0975,54.0735,31.2608333333,6.92216666666
476.44,6.45416666667,45.417,42.9615,34.326,5.71483333333,6.72466666667,38.1378333334,54.1588333334,31.343,6.8945
476.79,6.424,45.4931666667,42.9955,34.3695,5.6805,6.67266666667,38.1298333333,54.1518333333,31.3908333333,6.8595
477.14,6.44916666667,45.564,43.041,34.4611666667,5.68716666667,6.67333333333,38.1231666667,54.1806666667,31.4481666667,6.84833333333
477.49,6.429,45.5868333333,43.0776666667,34.515,5.70133333333,6.65883333334,38.0953333333,54.1715,31.4733333333,6.84533333333
477.84,6.4205,45.6198333333,43.1281666667,34.5661666666,5.717,6.63766666666,38.0816666666,54.2148333333,31.5461666667,6.83533333334
478.19,6.42383333333,45.707,43.203,34.651,5.72,6.65633333333,38.1275,54.3001666667,31.632,6.84166666667
478.54,6.4075,45.7165,43.2163333333,34.6675,5.708,6.63966666666,38.078,54.2716666666,31.6296666667,6.82716666667
478.89,6.36116666666,45.7183333333,43.236,34.6755,5.67333333334,6.605,38.072,54.2881666666,31.6228333333,6.77966666667
479.24,6.35933333333,45.7738333333,43.286,34.6725,5.63283333334,6.59833333333,38.0788333334,54.324,31.6673333334,6.776
479.60,6.34966666667,45.8503333333,43.34,34.7255,5.64183333334,6.59833333333,38.0845,54.3933333334,31.7755,6.77666666666
479.95,6.32033333334,45.8516666667,43.3041666667,34.6905,5.62,6.56433333333,38.045,54.3858333333,31.8088333333,6.7415
480.30,6.35933333333,45.9216666666,43.319,34.7351666667,5.646,6.5865,38.0996666667,54.419,31.884,6.7595
480.65,6.38566666666,45.9406666667,43.36,34.7501666667,5.6855,6.62166666667,38.0756666667,54.4185,31.9331666666,6.77783333333
481.00,6.38333333333,46.0013333333,43.429,34.7486666666,5.68383333334,6.644,38.064,54.4488333333,31.982,6.79083333333
481.35,6.37316666666,46.1576666667,43.5791666666,34.8245,5.659,6.647,38.0896666667,54.5616666666,32.1185,6.786
481.70,6.35433333334,46.2311666666,43.6728333333,34.8846666667,5.64216666667,6.672,38.1136666667,54.6255,32.2015,6.80783333333
482.05,6.34766666666,46.3658333333,43.8083333333,34.9505,5.64383333333,6.66716666667,38.1683333333,54.7233333333,32.3168333333,6.82616666666
482.40,6.33933333334,46.4531666667,43.9041666666,34.9876666667,5.63766666667,6.66033333333,38.221,54.7898333334,32.418,6.81583333333
482.75,6.34766666667,46.5321666667,43.9895,35.04,5.64633333333,6.68066666667,38.2671666666,54.869,32.5201666666,6.82833333333
483.10,6.37033333333,46.5878333334,44.0648333334,35.1056666667,5.667,6.70316666667,38.2936666667,54.9253333333,32.5836666667,6.8445
483.45,6.375,46.6275,44.1166666666,35.1321666667,5.67833333333,6.7205,38.3125,54.963,32.633,6.85883333333
483.80,6.39866666667,46.6866666666,44.185,35.1893333333,5.69616666667,6.7455,38.3385,55.0153333334,32.6865,6.886
484.15,6.38866666666,46.6895,44.2096666666,35.19,5.69416666667,6.74616666666,38.3036666667,55.0146666667,32.7158333333,6.8745
484.50,6.37133333334,46.7223333334,44.2535,35.2213333334,5.6765,6.72983333333,38.2993333333,55.0413333333,32.765,6.86966666667
484.85,6.35533333334,46.7458333334,44.2793333333,35.243,5.665,6.70933333333,38.2975,55.0578333334,32.82,6.85166666667
485.20,6.35433333334,46.7533333333,44.2988333334,35.2581666666,5.6665,6.70716666666,38.3026666666,55.0565,32.8673333333,6.85416666666
485.55,6.34733333333,46.801,44.3308333334,35.2738333333,5.66166666666,6.694,38.2946666667,55.0738333333,32.9108333333,6.84216666666
485.90,6.34033333333,46.8183333333,44.349,35.2908333334,5.66033333334,6.70516666667,38.2926666666,55.0676666667,32.9541666666,6.83566666667
486.25,6.34766666666,46.879,44.3978333334,35.37,5.683,6.7225,38.297,55.1241666667,33.0378333334,6.8455
486.60,6.35333333333,46.9436666667,44.4483333333,35.4216666666,5.68583333334,6.73016666667,38.3086666666,55.1453333333,33.0945,6.86066666667
486.95,6.33733333333,47.003,44.4896666667,35.4695,5.67116666667,6.71933333334,38.346,55.1901666667,33.1636666667,6.85866666667
487.30,6.33433333333,47.05,44.5378333333,35.5051666667,5.66166666666,6.704,38.3381666667,55.2118333334,33.2158333333,6.85
487.65,6.31533333333,47.0536666667,44.5366666667,35.5143333333,5.64466666666,6.68933333334,38.305,55.1861666666,33.2555,6.83816666666
488.00,6.3155,47.1248333333,44.5963333333,35.5785,5.646,6.685,38.3348333333,55.2183333333,33.326,6.85
488.35,6.32316666667,47.1458333333,44.5858333333,35.5968333334,5.64133333333,6.6945,38.3406666667,55.205,33.3713333333,6.84283333333
488.70,6.3225,47.2176666667,44.6556666666,35.674,5.64683333333,6.71033333333,38.3776666667,55.2553333333,33.4406666667,6.848
489.05,6.33566666667,47.264,44.6968333333,35.728,5.65133333333,6.71183333333,38.3723333333,55.2786666666,33.4956666666,6.85333333333
489.40,6.36016666667,47.3618333333,44.791,35.8223333333,5.66366666666,6.72133333334,38.4213333333,55.345,33.6093333334,6.85616666667
489.75,6.34783333334,47.3818333333,44.8016666667,35.8576666667,5.65866666667,6.70183333333,38.39,55.3455,33.643,6.84266666667
490.10,6.352,47.4125,44.851,35.8788333334,5.63916666667,6.70616666667,38.3826666667,55.318,33.6855,6.83466666667
490.45,6.34516666666,47.4465,44.892,35.922,5.62666666666,6.691,38.3731666667,55.3541666667,33.7585,6.80733333334
490.80,6.34083333334,47.4621666667,44.912,35.9293333334,5.63733333334,6.683,38.3205,55.3211666667,33.8128333333,6.7935
491.15,6.3425,47.5031666667,44.9625,35.9568333333,5.64,6.68283333333,38.3495,55.3501666666,33.8683333333,6.795
491.50,6.3585,47.5685,45.0511666666,36.0186666667,5.667,6.69516666667,38.4088333333,55.4176666667,33.9495,6.78466666667
491.85,6.366,47.6096666666,45.1036666666,36.0458333334,5.678,6.69433333333,38.4411666666,55.465,34.0125,6.78733333333
492.20,6.389,47.7421666667,45.2485,36.175,5.707,6.72033333334,38.5418333333,55.5995,34.13,6.81966666667
492.55,6.41033333334,47.8118333333,45.3176666666,36.2188333333,5.72283333334,6.73533333333,38.5768333333,55.65,34.2106666666,6.84483333333
492.90,6.4045,47.8796666667,45.364,36.2606666666,5.73233333334,6.7505,38.6151666667,55.6778333333,34.2736666667,6.83816666667
493.25,6.40083333334,47.8883333333,45.3791666667,36.256,5.73866666666,6.77016666667,38.6075,55.6605,34.3025,6.852
493.60,6.44683333334,47.9956666666,45.5196666666,36.396,5.771,6.81783333334,38.6843333333,55.761,34.446,6.886
493.95,6.47483333333,48.0801666667,45.595,36.5093333333,5.80383333333,6.83116666667,38.7525,55.8401666666,34.5616666666,6.9175
494.30,6.51666666667,48.1688333333,45.6746666667,36.6065,5.834,6.85816666666,38.8193333333,55.8653333333,34.6461666667,6.95716666667
494.65,6.5085,48.3016666667,45.7636666667,36.7481666667,5.83633333334,6.877,38.9196666667,55.9636666666,34.744,6.97866666667
495.00,6.528,48.4155,45.883,36.916,5.8535,6.90333333334,39.0118333333,56.0911666667,34.8821666667,7.0
495.34,6.52083333334,48.5115,45.9566666667,37.0131666667,5.8275,6.88766666667,39.026,56.1533333333,34.9773333333,7.0175
495.69,6.52333333333,48.631,46.0605,37.1158333333,5.82233333334,6.89216666667,39.0735,56.23,35.0811666666,7.0025
496.04,6.5145,48.6961666667,46.1381666667,37.1448333333,5.8215,6.881,39.0851666666,56.2585,35.1653333333,6.99166666667
496.39,6.5185,48.8143333334,46.2398333333,37.2486666667,5.8295,6.8815,39.1535,56.324,35.2558333333,6.9915
496.74,6.51416666666,48.9211666666,46.3628333333,37.3343333334,5.8315,6.88983333333,39.2196666666,56.4201666666,35.3693333333,7.02666666667
497.09,6.53983333333,49.0045,46.405,37.4308333333,5.841,6.88083333333,39.2886666667,56.5273333334,35.4631666667,7.031
497.44,6.54933333333,49.0908333334,46.4745,37.4711666666,5.85666666667,6.8925,39.3395,56.5845,35.557,7.047
497.79,6.4995,49.122,46.5146666667,37.4565,5.7995,6.8505,39.3138333333,56.5781666667,35.5915,6.991
498.14,6.48833333333,49.2345,46.6056666667,37.5285,5.80166666667,6.85633333333,39.3775,56.7028333334,35.683,6.97233333333
498.48,6.52166666667,49.3046666667,46.691,37.572,5.81033333334,6.87766666667,39.4233333334,56.7955,35.7751666667,6.9805
498.83,6.52183333333,49.3448333333,46.7276666667,37.5888333334,5.81183333334,6.87766666667,39.4086666666,56.7656666667,35.8228333333,6.976
499.18,6.59333333333,49.4908333333,46.8293333334,37.724,5.8785,6.95783333333,39.5078333333,56.8938333333,35.9325,7.0385
499.53,6.62866666666,49.6003333333,46.935,37.8638333334,5.9025,6.99116666667,39.581,56.9858333334,36.0255,7.07883333333
499.88,6.63966666667,49.677,47.0185,37.9613333333,5.90033333333,6.97516666667,39.6195,57.0561666667,36.1096666666,7.07383333333
500.23,6.69066666666,49.7563333333,47.0883333334,38.043,5.92833333333,7.004,39.6525,57.1188333333,36.244,7.11283333334
500.58,6.77733333334,49.9171666667,47.2205,38.2061666667,5.976,7.03933333333,39.748,57.23,36.3678333333,7.14883333333
500.92,6.76833333333,50.0723333334,47.402,38.3605,5.964,7.063,39.8338333333,57.3403333333,36.5038333334,7.15833333334
501.27,6.74733333333,50.1301666666,47.4193333333,38.3985,5.943,7.03716666666,39.868,57.3793333333,36.5245,7.14133333333
501.62,6.79266666667,50.2106666666,47.537,38.5011666667,5.9735,7.08666666666,39.96,57.4853333333,36.622,7.2
501.97,6.77583333334,50.2771666667,47.6041666667,38.5685,5.98066666666,7.09283333333,39.9791666667,57.5035,36.6788333333,7.19883333334
502.32,6.7905,50.306,47.6496666666,38.5966666667,5.97066666667,7.08316666666,39.979,57.5141666666,36.738,7.2
502.67,6.81333333333,50.4315,47.6985,38.6531666667,5.99416666667,7.09433333333,40.018,57.6286666667,36.8546666667,7.19766666667
