wavelength,Back_TanVasf,Belly_TanVasf,Breast_TanVasf,Crissum_TanVasf,Crown_TanVasf,DorTail_TanVasf,Patch10_TanVasf,Patch11_TanVasf,Rump_TanVasf,Throat_TanVasf,WingTip_TanVasf
413.28,5.08908333333,20.8168333333,36.6329166667,15.8275,8.272,5.399,37.4961666667,8.14333333333,41.8566,21.2469166667,6.76383333333
413.64,5.10416666666,20.84325,36.5929166667,15.843,8.3285,5.41,37.5348333333,8.24575,41.87375,21.2663333333,6.79575
414.00,5.11566666667,20.8894166667,36.5785833333,15.8585,8.3685,5.41908333333,37.5848333334,8.33325,41.9262666667,21.2573333334,6.79591666667
414.36,5.06525,20.8918333333,36.5463333333,15.8221666667,8.36816666667,5.37166666667,37.6451666667,8.3725,41.97115,21.2741666667,6.73791666667
414.72,5.03558333333,20.8818333334,36.50825,15.7896666667,8.37541666667,5.31508333333,37.6679166667,8.40275000001,41.92735,21.2044166666,6.72066666667
415.07,5.052,20.8819166666,36.4721666667,15.8026666667,8.46675,5.35,37.713,8.49175,41.9487666667,21.23925,6.78233333333
415.43,5.06158333333,20.8921666666,36.4500833333,15.7983333333,8.52491666667,5.365,37.7465,8.56025,41.9506,21.2371666667,6.80608333333
415.79,5.0685,20.8805,36.4230833333,15.7745,8.54758333333,5.36166666667,37.8023333333,8.61291666667,41.96055,21.2159166666,6.80441666667
416.15,5.05983333333,20.8676666667,36.3868333333,15.7635,8.5385,5.3355,37.86025,8.66941666666,41.9816666667,21.17625,6.794
416.51,5.11,20.9261666667,36.4294166667,15.8155833334,8.62108333333,5.39008333333,37.9920833333,8.77316666667,42.0716333333,21.2565833333,6.863
416.86,5.16508333333,21.0055,36.4665833333,15.8745,8.72308333333,5.47091666667,38.0898333333,8.92249999999,42.1475,21.2975833334,6.93608333333
417.22,5.2595,21.0843333333,36.5500833333,15.95425,8.84416666667,5.56975,38.2191666667,9.06158333336,42.2678833333,21.3589166667,7.03458333333
417.58,5.27466666667,21.09075,36.51625,15.9555,8.88641666667,5.58075,38.2349166667,9.14625000001,42.2859,21.3270833334,7.06141666667
417.94,5.29283333334,21.1205,36.5399166667,15.9883333333,8.91575,5.60375,38.353,9.23316666667,42.38585,21.36725,7.09991666667
418.29,5.359,21.1725833333,36.5605,16.0210833333,9.00391666667,5.67016666667,38.431,9.34558333333,42.4356,21.39175,7.16925
418.65,5.42091666667,21.2249166667,36.58775,16.0631666667,9.07983333334,5.74141666666,38.5109166667,9.47133333334,42.5444333333,21.4491666667,7.23166666667
419.01,5.41941666667,21.2578333333,36.586,16.058,9.08683333334,5.74516666667,38.5555,9.52133333334,42.59335,21.4330833333,7.21466666667
419.37,5.43741666667,21.3036666667,36.6039166667,16.08225,9.12383333332,5.74825,38.6450833333,9.61741666668,42.6807166666,21.4479166666,7.239
419.73,5.46683333333,21.3674166667,36.645,16.1144166667,9.17933333332,5.77833333334,38.7285833333,9.70933333333,42.76915,21.4756666666,7.26416666666
420.08,5.50308333333,21.4394166667,36.6805833334,16.12725,9.23158333334,5.81966666667,38.8151666667,9.8065,42.88015,21.4903333334,7.29416666667
420.44,5.51,21.4633333334,36.6688333334,16.1253333333,9.25966666667,5.83408333333,38.8629166667,9.86533333334,42.9353166667,21.47225,7.28475
420.80,5.48433333333,21.4415833333,36.6108333333,16.081,9.25308333334,5.80141666667,38.8698333333,9.88833333333,42.9376,21.4463333333,7.2445
421.16,5.45591666667,21.428,36.5395,16.0399166667,9.25741666667,5.77841666667,38.916,9.93216666667,42.9357,21.4005,7.21541666667
421.51,5.436,21.4275,36.52625,16.0298333333,9.27199999999,5.76983333333,39.0063333333,9.98250000002,42.9932166667,21.3846666667,7.196
421.87,5.43425,21.42125,36.50075,16.0099166667,9.29491666668,5.76358333333,39.0295833334,10.0334166666,43.0120833333,21.3539166667,7.186
422.23,5.43666666667,21.4484166667,36.4873333333,15.9938333334,9.31808333334,5.75041666667,39.0914166666,10.0991666667,43.0591333333,21.35025,7.18525
422.58,5.41366666667,21.4475,36.444,15.9955,9.33074999999,5.72408333333,39.1650833333,10.1441666667,43.0996666667,21.31775,7.15275
422.94,5.42933333333,21.4763333333,36.4434166667,16.0098333333,9.36516666667,5.726,39.2635,10.2259166667,43.1783833333,21.3188333333,7.16408333334
423.30,5.40891666667,21.4888333333,36.4235,16.00075,9.39558333334,5.73225,39.3224166666,10.2856666667,43.2233333333,21.3114166667,7.163
423.66,5.40733333333,21.5014166667,36.3786666666,15.9993333333,9.43566666666,5.72558333333,39.3866666667,10.3563333333,43.2710166666,21.3021666667,7.16975
424.01,5.40433333333,21.5238333334,36.3501666667,16.0066666667,9.48808333334,5.72666666667,39.44725,10.4263333333,43.3022333334,21.3124166667,7.17541666667
424.37,5.39491666667,21.5395833333,36.3083333333,16.00275,9.51883333333,5.72633333333,39.49875,10.491,43.3363833333,21.3066666667,7.18475
424.73,5.40383333334,21.5805833333,36.31725,16.023,9.56108333334,5.72991666667,39.5930833333,10.5645833334,43.4158333334,21.32025,7.20583333333
425.08,5.39841666666,21.6128333333,36.3030833333,16.0454166667,9.59466666665,5.73058333333,39.6428333333,10.6381666667,43.4906,21.3438333333,7.2215
425.44,5.38766666666,21.6399166667,36.26875,16.03175,9.60349999998,5.71091666666,39.6899166667,10.6860833333,43.5279833334,21.3329166667,7.20208333333
425.80,5.38708333334,21.6818333333,36.2244166667,16.038,9.64816666667,5.7055,39.7549166666,10.755,43.57175,21.326,7.19716666667
426.16,5.34258333333,21.679,36.1615833333,16.0330833333,9.65616666667,5.68208333334,39.8109166667,10.792,43.6059666667,21.2820833333,7.16216666667
426.51,5.34208333333,21.71425,36.1369166667,16.0184166667,9.70449999999,5.68625,39.8655833333,10.8645,43.6555333333,21.2926666667,7.16308333333
426.87,5.3195,21.73425,36.0805,15.99825,9.73966666667,5.66958333333,39.8925,10.9213333333,43.6880666667,21.2739166667,7.14725
427.23,5.35233333333,21.771,36.022,16.0221666667,9.80158333334,5.68425,39.9546666666,11.0125,43.7356333334,21.2608333333,7.14991666667
427.58,5.34958333333,21.7963333333,35.9585,16.0228333333,9.83750000001,5.691,40.0141666666,11.1014166667,43.7946666667,21.261,7.15308333333
427.94,5.34866666667,21.79175,35.8673333333,16.00525,9.84525000002,5.67875,40.0425833333,11.1738333333,43.8273833333,21.2048333333,7.13291666667
428.30,5.37433333333,21.815,35.80875,16.0198333333,9.89241666666,5.67183333333,40.1004166667,11.2635,43.8562333333,21.18575,7.11075
428.65,5.38216666667,21.8455,35.74525,16.02175,9.93066666667,5.6875,40.1601666667,11.3436666667,43.8828333333,21.1634166667,7.10908333333
429.01,5.42466666667,21.8994166667,35.7133333334,16.04575,10.0125833333,5.72133333333,40.26525,11.43925,43.9542166666,21.1605833333,7.11966666667
429.37,5.47716666667,21.9859166667,35.7320833333,16.1155,10.1140833333,5.78691666667,40.4128333333,11.5840833333,44.07505,21.2055,7.19283333333
429.72,5.526,22.07525,35.77275,16.177,10.19475,5.84275,40.5840833333,11.7306666667,44.2244166667,21.277,7.257
430.08,5.569,22.1244166667,35.7765833333,16.2214166667,10.2618333333,5.87425,40.6769166667,11.8480833333,44.30405,21.3193333333,7.28233333333
430.44,5.58475,22.15025,35.7323333333,16.2395,10.2959166667,5.89141666667,40.7634166667,11.93575,44.3462,21.3038333333,7.30075
430.79,5.60091666667,22.2023333334,35.6975833333,16.2531666667,10.33925,5.91916666667,40.8691666667,12.0416666667,44.4148166667,21.304,7.32391666667
431.15,5.56258333333,22.2065,35.61525,16.19775,10.3200833333,5.87758333333,40.9073333333,12.07175,44.4208333333,21.2515833333,7.29883333333
431.50,5.57625,22.24075,35.6418333333,16.2219166667,10.3741666667,5.87558333333,41.043,12.146,44.5346,21.24975,7.29433333333
431.86,5.57608333333,22.29025,35.6485833333,16.2478333333,10.4251666667,5.87666666666,41.1825833333,12.2130833333,44.6138833333,21.2628333333,7.31208333333
432.22,5.53941666667,22.27275,35.57975,16.2165,10.428,5.86141666667,41.234,12.2503333333,44.6721,21.2333333334,7.30866666667
432.57,5.52483333333,22.2765,35.5460833333,16.2150833334,10.45425,5.85516666667,41.3048333333,12.2975,44.73395,21.2208333333,7.29683333333
432.93,5.50475,22.2996666667,35.5254166667,16.2124166667,10.4673333333,5.83166666667,41.376,12.35475,44.7765833333,21.1935,7.28258333333
433.29,5.47725,22.2943333333,35.46775,16.1874166667,10.4699166667,5.80508333333,41.4328333333,12.398,44.8260833333,21.1641666666,7.25116666667
433.64,5.46258333333,22.2958333333,35.41725,16.1760833334,10.4869166667,5.79225,41.4625,12.4330833333,44.85575,21.1195,7.22766666667
434.00,5.43383333334,22.29025,35.3570833333,16.1413333334,10.4959166667,5.76833333333,41.4930833333,12.4404166666,44.9000333333,21.0829166667,7.21166666666
434.35,5.43875,22.34575,35.3513333333,16.1604166667,10.5295,5.76816666667,41.562,12.5035833333,45.0186333333,21.0854166666,7.22366666667
434.71,5.43375,22.3751666666,35.3235833333,16.1714166667,10.5615833333,5.75516666667,41.6485,12.5486666667,45.09465,21.0783333333,7.22141666667
435.07,5.43475,22.3985,35.3366666667,16.193,10.5929166667,5.75791666667,41.76575,12.6233333333,45.2049833334,21.0968333333,7.21491666667
435.42,5.4225,22.4218333334,35.2426666667,16.1838333334,10.6205,5.75466666666,41.79625,12.686,45.2151666667,21.0743333334,7.22233333333
435.78,5.4235,22.453,35.19125,16.2053333334,10.66675,5.761,41.8556666667,12.771,45.3009166667,21.06275,7.21966666667
436.13,5.4515,22.5355,35.2291666667,16.2689166667,10.7425833333,5.78025,42.0208333333,12.894,45.4512333334,21.1076666667,7.26258333333
436.49,5.43533333334,22.5753333334,35.18475,16.2655,10.7609166667,5.75325,42.0785833333,12.9630833333,45.52725,21.0768333333,7.24875
436.84,5.45891666667,22.6325833333,35.1555,16.2921666667,10.7993333333,5.75216666667,42.1991666667,13.045,45.6542,21.1063333333,7.267
437.20,5.474,22.6851666666,35.119,16.3105,10.8609166666,5.76575,42.2796666667,13.1238333333,45.7434333333,21.1246666667,7.29875
437.56,5.49816666667,22.7354166666,35.0686666667,16.3266666667,10.9144166667,5.78033333333,42.36925,13.2063333333,45.80425,21.129,7.32733333333
437.91,5.55025,22.8111666666,35.075,16.387,10.9851666667,5.82475,42.5120833333,13.3624166667,45.9162333333,21.1586666667,7.38383333333
438.27,5.562,22.8594166666,35.0538333333,16.4088333333,11.03075,5.83175,42.64625,13.4514166667,46.0108,21.1550833333,7.40241666667
438.62,5.56508333334,22.8731666667,35.0183333334,16.4141666667,11.0478333333,5.83466666667,42.7335833333,13.5105,46.06315,21.1275,7.39708333333
438.98,5.58683333333,22.91075,34.9571666667,16.43175,11.1048333333,5.85725,42.8068333333,13.5919166667,46.1202333334,21.106,7.42991666667
439.33,5.61225,22.9676666667,34.9728333333,16.46675,11.1499166667,5.87366666667,42.9375,13.6765833333,46.2334166667,21.1164166667,7.45083333333
439.69,5.6025,22.99425,34.942,16.4633333334,11.1549166667,5.86783333333,43.026,13.7320833333,46.3266333333,21.1213333334,7.44233333334
440.04,5.612,23.04725,34.9263333333,16.4825,11.19525,5.8805,43.13175,13.804,46.4207,21.1130833333,7.43975
440.40,5.63416666667,23.0825833333,34.8983333334,16.4940833333,11.2165,5.90583333333,43.2184166667,13.8740833333,46.4848833333,21.11575,7.44666666667
440.75,5.64741666667,23.09725,34.8425,16.4894166667,11.254,5.93566666666,43.2688333333,13.94,46.5289666667,21.0955,7.46025
441.11,5.67008333333,23.13725,34.82775,16.51425,11.3096666667,5.95833333333,43.3583333334,14.0276666667,46.6088333333,21.0919166667,7.47733333333
441.47,5.65191666667,23.15975,34.8124166667,16.51775,11.3351666667,5.94883333333,43.4636666667,14.0898333333,46.7223833334,21.09675,7.47433333333
441.82,5.65108333333,23.2029166667,34.7876666666,16.5279166667,11.3769166667,5.94516666667,43.5513333333,14.143,46.8287333333,21.0895833333,7.48058333333
442.18,5.62175,23.2005,34.70725,16.4959166667,11.38625,5.90991666666,43.5900833333,14.1936666667,46.8586,21.049,7.4475
442.53,5.618,23.2135833333,34.6404166667,16.5019166667,11.4236666667,5.91541666667,43.6223333333,14.2758333333,46.9213666667,21.0356666666,7.43833333333
442.89,5.613,23.2519166667,34.6105833333,16.5213333334,11.45875,5.91325,43.7120833333,14.35275,47.03565,21.0328333333,7.44225
443.24,5.59216666667,23.2485,34.5363333334,16.531,11.4788333333,5.90283333333,43.76625,14.4045,47.1051333333,21.00925,7.4195
443.60,5.60716666666,23.2991666667,34.4991666667,16.5496666666,11.5351666666,5.90983333333,43.9200833333,14.4875,47.2002833333,21.0080833333,7.43741666667
443.95,5.60966666667,23.3245,34.4318333333,16.5445,11.57025,5.92925,43.9636666666,14.5654166667,47.2389666667,20.9899166667,7.45366666667
444.31,5.60908333333,23.36525,34.4061666667,16.5759166667,11.6280833334,5.94483333333,44.1005,14.6464166667,47.35155,20.9806666666,7.46891666666
444.66,5.61308333333,23.441,34.427,16.6229166667,11.675,5.9535,44.2368333333,14.7513333333,47.4767,20.9960833334,7.48658333333
445.02,5.6165,23.5294166667,34.4334166667,16.6600833333,11.7006666667,5.9505,44.3726666667,14.8246666667,47.6095833333,21.008,7.48808333333
445.37,5.63266666667,23.5945833333,34.3986666667,16.6870833333,11.7300833333,5.96325,44.4791666667,14.9055,47.7131833333,21.00025,7.4965
445.72,5.64,23.6636666667,34.3965833334,16.7338333333,11.7848333333,5.9785,44.6083333334,14.9754166667,47.8418666667,21.0185,7.50041666667
446.08,5.67241666666,23.7358333333,34.4241666667,16.7993333333,11.8469166667,6.03141666667,44.7480833333,15.0725833333,47.9770833333,21.0665833333,7.53758333334
446.43,5.6975,23.8144166667,34.4575,16.8523333333,11.9064166666,6.04683333333,44.8980833334,15.1555,48.1246666667,21.1089166667,7.57533333333
446.79,5.70958333333,23.86125,34.456,16.8774166667,11.9520833334,6.05875,45.0059166667,15.2185,48.2360166667,21.115,7.57633333334
447.14,5.72108333333,23.9133333333,34.4290833333,16.8860833334,11.9916666667,6.06608333333,45.1018333334,15.294,48.3210333334,21.1141666667,7.5835
447.50,5.7375,23.9649166666,34.4135833333,16.919,12.0373333334,6.07408333333,45.1490833333,15.3750833334,48.3997,21.1055,7.59916666667
447.85,5.73191666667,24.011,34.39425,16.934,12.06425,6.05025,45.24275,15.4225,48.4964833333,21.09175,7.57966666667
448.21,5.72683333333,24.0458333334,34.35025,16.9520833334,12.1056666667,6.02116666666,45.3034166667,15.4925,48.5778,21.0781666666,7.57525
448.56,5.7045,24.0325833333,34.2536666666,16.9326666667,12.1164166667,5.98841666667,45.322,15.5259166667,48.5993666666,21.024,7.54441666667
448.92,5.68525,23.997,34.1630833333,16.9179166667,12.1364166667,5.96308333333,45.3353333333,15.5641666667,48.61785,20.9728333333,7.50958333333
449.27,5.67458333333,24.0035,34.1156666667,16.9353333333,12.18075,5.94608333333,45.3849166667,15.6221666667,48.6704833333,20.93075,7.496
449.62,5.66391666667,23.9885,34.0146666667,16.9099166667,12.1865833334,5.93083333333,45.3971666667,15.687,48.6606166667,20.8683333333,7.47058333334
449.98,5.64875,24.0103333333,33.9414166667,16.9150833333,12.223,5.89991666667,45.4603333334,15.7489166667,48.7248,20.8201666666,7.45216666666
450.33,5.64691666666,24.023,33.8645,16.9193333333,12.252,5.8815,45.5224166667,15.83525,48.7653166667,20.76325,7.439
450.69,5.63241666667,24.0329166667,33.7749166667,16.9191666666,12.2628333333,5.84966666667,45.5629166667,15.8958333333,48.7730166667,20.7261666667,7.42316666666
451.04,5.62033333334,24.0640833333,33.76025,16.9425,12.29125,5.84166666667,45.6395833333,15.9758333333,48.8720166667,20.7056666667,7.43233333334
451.40,5.60775,24.0903333333,33.7146666667,16.9555833333,12.3056666666,5.847,45.7261666667,16.05,48.9563333334,20.6831666667,7.42883333333
451.75,5.6175,24.13025,33.6565833333,16.99525,12.3464166667,5.86191666666,45.80875,16.146,49.0710166666,20.6704166667,7.45008333333
452.10,5.66975,24.2135,33.6823333333,17.05275,12.4188333333,5.91991666667,45.95575,16.261,49.2274333333,20.71575,7.50125
452.46,5.70383333333,24.2875833333,33.6979166667,17.1095,12.4814166666,5.95066666667,46.08425,16.37025,49.38345,20.7404166667,7.53283333333
452.81,5.73808333334,24.36025,33.70675,17.1604166667,12.549,5.99575,46.2188333333,16.4868333333,49.5350333333,20.75675,7.58958333333
453.17,5.75716666667,24.39175,33.6774166667,17.1744166666,12.572,6.0135,46.2705,16.5631666667,49.6156833333,20.7643333333,7.6035
453.52,5.75066666666,24.4498333333,33.675,17.21525,12.6114166667,5.992,46.39775,16.6428333333,49.7692166667,20.7705833333,7.607
453.87,5.73866666667,24.45425,33.628,17.2148333333,12.6246666667,5.98416666667,46.4526666667,16.6874166667,49.8146833333,20.7529166667,7.59591666666
454.23,5.71658333334,24.4605,33.5621666667,17.2218333333,12.644,5.97958333334,46.4900833333,16.7176666667,49.8745333334,20.7326666666,7.57675
454.58,5.73758333333,24.51025,33.548,17.2585,12.7056666667,6.01175,46.59175,16.82325,49.98515,20.7430833333,7.59558333334
454.93,5.74033333333,24.5545,33.4951666667,17.2749166667,12.75825,6.01125,46.6784166667,16.8863333333,50.0872833333,20.7308333333,7.59458333333
455.29,5.73575,24.577,33.4329166667,17.28075,12.801,6.00041666667,46.7305,16.9449166666,50.1436333333,20.7240833333,7.58741666667
455.64,5.73883333333,24.6156666667,33.4151666667,17.3143333333,12.8476666667,6.0055,46.8345,17.0255,50.2582666667,20.7276666667,7.58108333333
456.00,5.68783333333,24.6118333333,33.319,17.2985,12.84675,5.95675,46.84975,17.0521666667,50.28825,20.6675,7.54133333333
456.35,5.68083333333,24.6508333333,33.2545,17.3135,12.8768333333,5.94283333333,46.9013333333,17.0940833333,50.3543,20.6494166667,7.54883333333
456.70,5.66983333333,24.6719166667,33.1823333334,17.3323333333,12.89725,5.923,46.95325,17.1454166667,50.4292333333,20.6216666667,7.53466666667
457.06,5.66541666667,24.7223333333,33.1520833333,17.3550833333,12.9318333333,5.91791666667,47.056,17.2140833333,50.5336666667,20.6006666666,7.53691666667
457.41,5.68641666667,24.7621666666,33.102,17.3731666667,12.9613333333,5.96533333333,47.1275,17.29775,50.6255166667,20.598,7.56416666666
457.76,5.70966666667,24.8244166667,33.0649166667,17.40825,12.9974166667,5.99133333333,47.2319166667,17.3815,50.7576333334,20.58075,7.59416666667
458.12,5.74925,24.9125,33.08225,17.45725,13.0585833333,6.01716666667,47.3630833333,17.476,50.9212166667,20.6010833334,7.63458333333
458.47,5.77725,24.9825833334,33.07975,17.5249166667,13.1094166667,6.04033333333,47.4785833333,17.5600833333,51.1012333334,20.62675,7.66016666666
458.82,5.7655,25.0094166667,33.038,17.539,13.1125833333,6.03,47.54925,17.6024166667,51.1760333333,20.6158333333,7.64883333333
459.18,5.78725,25.0558333334,33.0200833333,17.58375,13.1628333333,6.05366666667,47.6288333334,17.67025,51.2856166667,20.617,7.67291666667
459.53,5.79758333333,25.0924166667,33.0003333333,17.6075,13.193,6.056,47.7040833333,17.7295,51.3519666667,20.6135833334,7.68591666667
459.88,5.84891666666,25.15625,32.99925,17.6714166667,13.2530833333,6.09275,47.7905,17.8166666667,51.4516333333,20.64325,7.723
460.24,5.86733333333,25.18025,32.986,17.7090833333,13.2941666667,6.118,47.8651666666,17.8926666667,51.5323333333,20.6415833333,7.73933333333
460.59,5.89716666667,25.233,32.9725,17.7510833333,13.3409166667,6.13741666667,47.9341666667,17.9645833333,51.60505,20.6619166667,7.76316666667
460.94,5.90266666666,25.2576666666,32.91975,17.7831666667,13.3880833334,6.14458333334,47.98675,18.0270833333,51.67955,20.6675833333,7.7645
461.29,5.9235,25.2989166667,32.9005833333,17.8334166667,13.442,6.13883333333,48.0611666666,18.0960833333,51.7598833333,20.6671666667,7.77025
