wavelength,Back_HemTrim,Belly_HemTrim,Breast_HemTrim,Crissum_HemTrim,Crown_HemTrim,DorTail_HemTrim,Patch10_HemTrim,Patch11_HemTrim,Rump_HemTrim,Throat_HemTrim,WingTip_HemTrim
438.62,7.55746666667,18.7750666667,13.2036666667,9.86193333334,7.5714,8.82153333333,17.8881333333,6.32186666667,7.37726666667,10.4364,10.8917333333
438.98,7.5616,18.7911333333,13.2218,9.86706666665,7.56953333333,8.82066666667,17.9022666667,6.33333333333,7.37726666666,10.4523333333,10.8837333333
439.33,7.5944,18.8146666667,13.2537333333,9.90200000001,7.5914,8.85613333333,17.9401333333,6.3616,7.41206666667,10.4790666667,10.913
439.69,7.59933333333,18.8248,13.2838666667,9.90733333333,7.58973333333,8.85026666667,17.9338,6.37046666667,7.41573333333,10.4984,10.9255333333
440.04,7.55546666667,18.79,13.2431333334,9.87286666667,7.55613333333,8.79966666667,17.895,6.33593333333,7.37213333333,10.4463333333,10.8897333334
440.40,7.56226666667,18.7774666667,13.2428666667,9.86386666667,7.54126666667,8.80046666667,17.8992,6.3426,7.36773333333,10.4334,10.8815333333
440.75,7.6068,18.8106,13.3024666667,9.91273333332,7.56746666666,8.8368,17.9534,6.37726666667,7.38053333333,10.4707333333,10.919
441.11,7.60553333333,18.7773333333,13.2788,9.91373333335,7.5678,8.82433333333,17.9326666667,6.376,7.3558,10.4538,10.9171333333
441.47,7.57,18.7591333333,13.2626666667,9.89339999999,7.5508,8.80666666667,17.9255333333,6.35646666667,7.34173333334,10.4442,10.9015333333
441.82,7.57486666667,18.7452666667,13.2657333333,9.89166666667,7.5562,8.81,17.9218,6.3502,7.33286666667,10.4563333333,10.9056
442.18,7.54593333333,18.7012666667,13.2347333333,9.88873333333,7.53066666667,8.79826666667,17.8818,6.33233333333,7.30873333333,10.4263333333,10.8762666667
442.53,7.56513333333,18.6995333333,13.2565333333,9.91393333335,7.5416,8.80313333333,17.8776,6.3448,7.30806666667,10.4548,10.8960666667
442.89,7.56906666667,18.6897333333,13.2646,9.93419999999,7.56426666666,8.82826666667,17.8863333333,6.35666666666,7.32153333333,10.471,10.913
443.24,7.56266666667,18.6838,13.2914666667,9.95146666666,7.57213333333,8.84586666667,17.867,6.36893333333,7.31606666667,10.4834666666,10.9218
443.60,7.57693333333,18.6904,13.3175333333,9.98386666667,7.5964,8.885,17.8841333333,6.3784,7.34046666667,10.4913333333,10.9418
443.95,7.59026666667,18.6784666667,13.329,10.0159333333,7.6144,8.91206666667,17.8788,6.38613333333,7.36133333333,10.5224666667,10.9780666667
444.31,7.57426666667,18.6442,13.3316666667,10.0195333333,7.61053333333,8.91766666667,17.86,6.37446666667,7.35613333333,10.5352666667,11.0022
444.66,7.53753333333,18.5991333333,13.3236666667,9.99993333333,7.59853333333,8.90893333334,17.8148666667,6.35573333333,7.34806666667,10.5178,10.9919333333
445.02,7.51726666667,18.5683333333,13.3224666667,10.0028,7.58413333333,8.90086666667,17.7988666667,6.33533333333,7.33926666667,10.5190666667,10.9943333333
445.37,7.5152,18.5280666667,13.3081333333,10.0082,7.5686,8.91106666666,17.7625333333,6.33853333333,7.32146666667,10.5073333333,11.0034666667
445.72,7.48093333333,18.4819333333,13.2888,10.0051333333,7.535,8.8848,17.7297333333,6.31873333333,7.30366666667,10.4718,10.9810666667
446.08,7.46633333334,18.4669333333,13.2802,10.0119333333,7.5254,8.87546666667,17.7338,6.3148,7.30326666667,10.4678,10.9850666667
446.43,7.4498,18.4155333333,13.2674666667,9.99439999999,7.50086666667,8.87853333333,17.716,6.30813333333,7.2864,10.4488,10.9652
446.79,7.42893333333,18.3746,13.2396666667,9.98139999999,7.47373333333,8.85466666667,17.6884666667,6.29533333333,7.26606666667,10.4258666667,10.9553333333
447.14,7.42306666667,18.3532666667,13.2238,9.9822,7.46086666667,8.84426666667,17.6680666667,6.2804,7.25693333333,10.4165333333,10.9432666667
447.50,7.45393333333,18.3597333333,13.2298,10.0316666667,7.49693333333,8.86146666667,17.6788,6.3212,7.28333333334,10.4598,10.9803333333
447.85,7.46146666667,18.349,13.2552,10.0423333333,7.4946,8.86806666667,17.6850666667,6.34206666667,7.29333333333,10.4529333333,10.9888
448.21,7.45126666667,18.3214666667,13.2593333333,10.0630666667,7.50213333333,8.8682,17.6879333333,6.35993333333,7.29446666667,10.4565333333,10.9878666667
448.56,7.48033333333,18.3211333333,13.266,10.1006666667,7.52113333333,8.8798,17.7113333334,6.386,7.30066666667,10.4697333333,10.9980666667
448.92,7.49053333333,18.3222,13.271,10.1089333333,7.52733333333,8.89293333333,17.7169333333,6.40466666667,7.314,10.4804666667,11.0124
449.27,7.50333333333,18.3244666667,13.2868666667,10.1414,7.54333333333,8.90353333333,17.7464666667,6.4178,7.33693333333,10.5064,11.0432
449.62,7.52986666667,18.3175333333,13.3218666667,10.1660666667,7.56966666667,8.9228,17.7607333333,6.4552,7.3558,10.5286,11.0583333333
449.98,7.5454,18.3072,13.3521333333,10.1772666667,7.59433333333,8.9378,17.7622666667,6.4714,7.37406666667,10.5606,11.0796666667
450.33,7.5662,18.3316666667,13.3716,10.2071333333,7.60906666667,8.9476,17.7778666667,6.47373333333,7.38853333333,10.5766666667,11.1184
450.69,7.5748,18.3212,13.4074666667,10.2318666667,7.62226666667,8.9434,17.779,6.4794,7.38766666667,10.5912,11.1266666667
451.04,7.58453333333,18.3160666666,13.4344666667,10.2548,7.64433333333,8.9546,17.8135333334,6.50653333333,7.41406666667,10.6132666667,11.1646
451.40,7.5468,18.2680666667,13.4135333333,10.2107333333,7.5974,8.92206666667,17.8052666667,6.4666,7.37033333333,10.5822666667,11.1235333333
451.75,7.54333333333,18.2658,13.4144666667,10.219,7.588,8.92766666667,17.8179333333,6.44786666667,7.35373333333,10.5924,11.1201333333
452.10,7.56646666667,18.2998666666,13.4606666667,10.2447333333,7.5982,8.9556,17.8538666667,6.45833333333,7.36593333333,10.6196666667,11.147
452.46,7.5444,18.2927333333,13.4656666667,10.2395333333,7.57886666667,8.94186666667,17.8598666667,6.44353333333,7.36946666667,10.6244666667,11.1500666667
452.81,7.55646666667,18.3044,13.4846666667,10.2776,7.59406666667,8.95380000001,17.8846,6.45926666667,7.3692,10.6492666667,11.1724666667
453.17,7.54053333333,18.3022,13.4869333333,10.2723333333,7.57506666667,8.93206666667,17.8775333333,6.44186666667,7.35386666667,10.6332666667,11.1387333333
453.52,7.53106666667,18.327,13.4912,10.2782,7.57213333333,8.91873333333,17.8908,6.4318,7.339,10.6501333333,11.1460666667
453.87,7.54433333333,18.3591333333,13.5178,10.2981333333,7.5648,8.92493333333,17.9168666667,6.43033333333,7.33193333333,10.6584,11.1548
454.23,7.52733333333,18.385,13.5369333333,10.3220666667,7.595,8.92453333333,17.9480666667,6.4312,7.3272,10.6874,11.1481333333
454.58,7.5336,18.4392666667,13.5636,10.3408666667,7.59673333333,8.94553333333,18.0054666667,6.43806666667,7.34666666667,10.7106666667,11.1577333333
454.93,7.52846666667,18.4546666667,13.5769333333,10.3572,7.5828,8.93993333333,18.0202666667,6.42446666667,7.31506666666,10.7198666667,11.1348
455.29,7.50833333333,18.4918666667,13.6084,10.3826666667,7.5792,8.9308,18.0441333333,6.41453333333,7.30813333333,10.7243333333,11.1182666667
455.64,7.52673333334,18.5545333333,13.6486666667,10.4245333333,7.60213333333,8.9382,18.0940666667,6.4348,7.32933333333,10.7665333333,11.1281333333
456.00,7.54746666667,18.6323333333,13.6908666667,10.4576666667,7.61766666667,8.94566666667,18.1373333333,6.4432,7.34953333333,10.7998,11.1266666667
456.35,7.57546666667,18.7191333333,13.7601333333,10.5162,7.651,8.99079999999,18.2062,6.47013333333,7.3744,10.8418,11.143
456.70,7.59526666667,18.7633333333,13.8192666667,10.5381333333,7.67993333333,8.99746666666,18.2727333333,6.46746666667,7.38366666667,10.8712,11.1494666667
457.06,7.6492,18.8864,13.9173333333,10.6256666667,7.7318,9.054,18.3783333333,6.51106666667,7.44466666667,10.9584,11.2017333333
457.41,7.65333333333,18.9284,13.9378666667,10.6577333333,7.73813333333,9.07346666667,18.4156666667,6.49746666666,7.46373333333,10.9935333333,11.1977333333
457.76,7.6854,18.9933333334,13.9779333333,10.7019333333,7.7662,9.09306666666,18.4663333333,6.51686666667,7.4926,11.042,11.2068666667
458.12,7.73373333333,19.0653333334,14.0472666667,10.7522666667,7.7814,9.13093333333,18.5288,6.55166666667,7.5272,11.0942,11.2368666667
458.47,7.7478,19.1122666667,14.0864,10.7853333333,7.80266666667,9.14966666667,18.5711333333,6.56206666667,7.54586666666,11.1365333333,11.2496
458.82,7.7646,19.1846666667,14.1256666667,10.8174666667,7.8204,9.1508,18.6344666667,6.56506666667,7.57026666667,11.173,11.2562
459.18,7.78073333333,19.2507333333,14.1728,10.856,7.83933333333,9.1724,18.7003333333,6.5734,7.581,11.2165333333,11.2859333333
459.53,7.76713333333,19.295,14.1954666667,10.8576,7.83033333333,9.15606666667,18.7258666667,6.554,7.56853333333,11.2196666667,11.2681333333
459.88,7.77006666667,19.3413333333,14.2151333333,10.8776666667,7.82433333333,9.15633333334,18.7678666667,6.55546666667,7.56713333333,11.244,11.269
460.24,7.76713333334,19.3709333333,14.2188666667,10.8863333333,7.82006666667,9.13713333333,18.7956666667,6.54026666667,7.55766666667,11.2602666666,11.2506
460.59,7.77253333333,19.4444,14.2470666666,10.9126,7.81833333333,9.1304,18.8373333333,6.5466,7.56626666667,11.2900666667,11.2466666667
460.94,7.78446666667,19.4956666667,14.2755333333,10.928,7.8296,9.12426666667,18.8778666667,6.54546666667,7.56913333333,11.3079333333,11.2392666667
461.29,7.8158,19.5825333333,14.3385333333,10.9676666667,7.8562,9.13039999999,18.9570666667,6.577,7.5846,11.3484666667,11.2582
461.65,7.8214,19.6714666667,14.3991333333,11.0058666667,7.87146666667,9.13586666666,19.0382666667,6.58806666667,7.58746666667,11.3833333333,11.2462
462.00,7.82813333333,19.7633333334,14.4378,11.0297333333,7.8876,9.12279999999,19.1351333333,6.5878,7.6024,11.4191333333,11.2410666667
462.35,7.84813333334,19.8918,14.5004,11.0759333333,7.90166666667,9.11246666667,19.2268666666,6.595,7.60773333333,11.4645333333,11.2447333333
462.71,7.8874,20.0434,14.5912,11.139,7.944,9.13473333333,19.3441333333,6.6234,7.644,11.5274,11.2755333333
463.06,7.91186666667,20.1558,14.6524,11.1812666666,7.94913333333,9.12253333333,19.4258,6.61573333333,7.6622,11.5597333333,11.2733333333
463.41,7.96966666667,20.298,14.765,11.2612,8.00486666667,9.17353333334,19.5802,6.66333333333,7.72973333333,11.6591333333,11.3298666666
463.76,8.00086666667,20.4216666667,14.8571333333,11.3084,8.03286666667,9.18006666667,19.6962,6.6736,7.7548,11.7074,11.3259333333
464.12,8.04893333333,20.5537333333,14.9506,11.3706,8.07986666667,9.20593333333,19.8026666667,6.70793333333,7.81086666667,11.7790666667,11.356
464.47,8.06013333333,20.6656666667,15.0353333333,11.4037333333,8.09566666667,9.2142,19.8902,6.69786666667,7.84506666667,11.8333333333,11.3447333333
464.82,8.03546666667,20.7446,15.0756666667,11.3990666667,8.07606666667,9.17753333333,19.9667333333,6.66033333333,7.8184,11.8532666666,11.3204
465.17,8.049,20.8826666667,15.1580666667,11.4583333333,8.09066666667,9.18233333334,20.0761333334,6.659,7.84926666667,11.9248666667,11.3372
465.53,8.06366666667,20.9878666667,15.2241333333,11.4952,8.10793333333,9.1866,20.1824666667,6.6528,7.87006666667,11.9798,11.3605333333
465.88,8.08973333333,21.1089333333,15.3112666667,11.5652,8.15046666667,9.21053333334,20.2648,6.66633333334,7.90113333333,12.0330666667,11.3852
466.23,8.12206666667,21.209,15.3952,11.6252,8.19013333333,9.23180000001,20.3647333334,6.6938,7.94873333333,12.0901333333,11.4022666667
466.58,8.12426666667,21.2684666667,15.4507333333,11.6491333333,8.20466666667,9.23946666666,20.4068,6.70153333333,7.9676,12.1309333333,11.4146
466.94,8.18333333333,21.4031333333,15.5576,11.7319333333,8.2764,9.29166666666,20.5457333333,6.76793333334,8.0428,12.2388,11.4548
467.29,8.17660000001,21.4700666667,15.5929333333,11.7409333333,8.2746,9.24873333334,20.585,6.74233333333,8.01606666667,12.2487333333,11.4193333333
467.64,8.1688,21.5654666667,15.6384666667,11.7656,8.30653333333,9.23886666666,20.6524,6.72746666667,8.00973333333,12.2970666667,11.42
467.99,8.17233333333,21.6778,15.7195333333,11.8017333333,8.32033333333,9.24213333332,20.7514666667,6.73313333333,8.01786666667,12.3486,11.4338
468.35,8.23573333333,21.7918666667,15.8072666667,11.8801333333,8.37373333333,9.27626666668,20.8688,6.77413333333,8.0422,12.4212666667,11.4798
468.70,8.29486666667,21.9090666667,15.8954,11.9527333333,8.43066666666,9.30853333334,20.9794,6.83406666667,8.10866666667,12.5046,11.5043333333
469.05,8.33726666667,22.0063333333,15.9724666667,12.0038666667,8.47006666667,9.34446666668,21.0766666667,6.86113333333,8.14073333333,12.5574666667,11.5221333333
469.40,8.39526666666,22.1272666667,16.0832,12.0816666667,8.52920000001,9.37773333333,21.1802666667,6.89533333334,8.1872,12.6395333333,11.5514
469.75,8.398,22.1956666667,16.1404,12.1002,8.52499999999,9.3738,21.2448,6.8896,8.19193333333,12.6751333334,11.5312
470.11,8.46346666666,22.3065333333,16.2328,12.1710666667,8.57606666666,9.4318,21.3526666667,6.92373333333,8.22906666667,12.7588,11.5669333333
470.46,8.46600000001,22.361,16.2554,12.1969333333,8.55500000001,9.41733333333,21.4012,6.89693333333,8.20173333333,12.781,11.5395333333
470.81,8.47046666666,22.4141333333,16.2884666667,12.2040666667,8.55766666667,9.40266666665,21.4282,6.8924,8.17773333333,12.8073333333,11.5344666667
471.16,8.51693333334,22.5152,16.3631333333,12.2862666667,8.60353333333,9.46226666666,21.5196,6.94073333333,8.23293333333,12.8882666667,11.5776
471.51,8.595,22.6008,16.4362666667,12.3650666667,8.65633333333,9.51646666666,21.5968,6.98773333333,8.29766666667,12.9594,11.6377333333
471.87,8.64099999999,22.6668,16.4941333333,12.4178666667,8.6984,9.55413333333,21.6508666667,7.00813333333,8.31426666667,13.0095333333,11.6519333333
472.22,8.62013333333,22.7033333333,16.5272,12.4312,8.68546666666,9.558,21.6809333333,7.00353333333,8.31606666667,13.0158,11.6566
472.57,8.62446666668,22.7631333333,16.5804666667,12.4670666666,8.70586666666,9.59339999999,21.7353333333,7.00106666667,8.31513333333,13.0454,11.6797333333
472.92,8.60406666667,22.7472666667,16.5801333333,12.4601333333,8.69466666666,9.55566666668,21.7178666667,6.97813333333,8.29373333333,13.0366,11.6565333333
473.27,8.5886,22.7746,16.5561333333,12.4484,8.66846666667,9.55219999999,21.7050666667,6.98053333333,8.29273333333,13.0306,11.665
473.62,8.62553333334,22.8282666667,16.5906,12.4901333333,8.69433333333,9.58560000001,21.7447333333,7.00173333333,8.3286,13.0755333333,11.7226666667
473.98,8.53846666667,22.7410666667,16.5336,12.4415333333,8.63679999999,9.51913333334,21.6888,6.93753333333,8.26253333333,13.0087333333,11.6845333333
474.33,8.52006666666,22.738,16.5463333333,12.4509333333,8.63186666667,9.50706666665,21.7014666667,6.93653333333,8.26953333333,13.0044666667,11.6800666666
474.68,8.49846666667,22.6898666667,16.5277333333,12.4364,8.61773333333,9.4972,21.6547333333,6.906,8.25246666667,12.9771333333,11.6458
475.03,8.48673333333,22.6375333333,16.5258666667,12.4336666667,8.59886666666,9.4934,21.6305333333,6.89893333334,8.24833333333,12.9646666667,11.6539333333
475.38,8.44920000001,22.5942666667,16.5266,12.4202,8.59480000001,9.47993333333,21.6112666667,6.89633333333,8.24193333333,12.9572666667,11.655
475.73,8.42139999999,22.5246666667,16.5134666667,12.412,8.58100000001,9.4632,21.5542,6.90093333333,8.2478,12.9480666667,11.6646
476.08,8.43753333333,22.4806,16.48,12.4226666667,8.58206666666,9.46106666667,21.5214666667,6.89386666666,8.25146666667,12.9550666667,11.6568
476.44,8.37526666667,22.3705333333,16.4014,12.3870666667,8.52300000001,9.39773333334,21.4239333333,6.8424,8.21006666667,12.8975333333,11.6194
476.79,8.34320000001,22.3222,16.3726666667,12.3706666667,8.48873333334,9.40666666668,21.3756666667,6.8378,8.17853333333,12.8892,11.6178666667
477.14,8.35186666667,22.2407333333,16.3651333333,12.3803333333,8.50353333333,9.40799999999,21.3388666667,6.853,8.1686,12.9004666667,11.6367333333
477.49,8.36446666667,22.1819333333,16.3596,12.3878,8.50166666666,9.42726666667,21.2946,6.8856,8.1742,12.919,11.6552
477.84,8.36026666667,22.1515333333,16.3420666667,12.3972,8.48573333334,9.42906666667,21.2705333333,6.8952,8.173,12.9308,11.6426
478.19,8.38039999999,22.0974666667,16.3279333333,12.4002,8.49073333333,9.45280000001,21.2257333333,6.91693333333,8.18553333333,12.9385333333,11.6678666667
478.54,8.35346666666,22.024,16.2980666667,12.4149333333,8.45446666666,9.45173333335,21.1741333333,6.90633333333,8.1784,12.9249333333,11.691
478.89,8.30166666666,21.9229333333,16.2411333333,12.3928,8.42779999999,9.42139999999,21.093,6.86926666667,8.1314,12.8887333333,11.6638666667
479.24,8.28093333334,21.8156666667,16.1806666667,12.3871333333,8.37753333333,9.404,21.017,6.8524,8.106,12.8640666667,11.6417333333
479.60,8.2986,21.7845333333,16.1654666667,12.4116666667,8.37673333333,9.4264,21.0161333333,6.86413333333,8.10213333333,12.8820666667,11.6657333333
479.95,8.26980000001,21.6959333334,16.1313333333,12.4063333333,8.37413333333,9.43146666665,20.9419333333,6.86773333333,8.10213333333,12.8736666667,11.6854666667
480.30,8.27793333334,21.6376666667,16.1265333333,12.4211333333,8.3814,9.47066666667,20.8942666667,6.89146666667,8.12406666667,12.8922666667,11.7166
480.65,8.27226666667,21.5533333333,16.071,12.4164666666,8.3706,9.46493333333,20.8231333333,6.8672,8.12086666666,12.8642,11.6966666667
481.00,8.23466666666,21.4676666667,16.0338,12.4146666667,8.3324,9.47326666667,20.753,6.83993333333,8.09253333333,12.8295333333,11.6798
481.35,8.17026666667,21.3575333333,15.9675333333,12.3612666667,8.26733333334,9.4152,20.6590666667,6.7842,8.02913333333,12.7619333333,11.6203333333
481.70,8.14786666667,21.3022,15.9653333333,12.3462666667,8.23806666667,9.40966666667,20.5962,6.7606,8.0138,12.754,11.6242666667
482.05,8.1266,21.2604666667,15.9588,12.3449333333,8.21,9.41266666667,20.5756,6.75173333334,7.99493333333,12.7660666667,11.6334666666
482.40,8.1224,21.2534,15.9733333333,12.3467333333,8.1948,9.41206666666,20.5748,6.7412,7.9876,12.7787333334,11.6304666667
482.75,8.12406666667,21.241,15.9688666667,12.3504,8.1764,9.423,20.5646,6.73986666667,7.98126666667,12.7885333333,11.6432
483.10,8.11906666667,21.2342666667,15.9819333333,12.3451333333,8.16733333333,9.43133333333,20.5616666667,6.7322,7.9794,12.802,11.6452
483.45,8.11106666667,21.2165333333,15.9819333333,12.3450666667,8.1594,9.43753333333,20.5437333333,6.72166666667,7.9818,12.8032,11.641
483.80,8.11266666667,21.2157333333,15.9874,12.3517333333,8.14866666667,9.44339999999,20.5411333333,6.72313333333,7.9798,12.8053333333,11.6364666667
484.15,8.1166,21.2162666667,15.9971333333,12.3538666667,8.14626666667,9.44873333334,20.5532666667,6.71833333333,7.97033333334,12.8136,11.6319333333
484.50,8.11326666667,21.2224,16.021,12.3624,8.1424,9.45273333332,20.5641333333,6.7222,7.96626666667,12.8244666667,11.6388
484.85,8.1132,21.2422,16.0413333334,12.3682,8.13406666667,9.44179999999,20.5868666667,6.71926666667,7.96673333333,12.8393333333,11.6319333333
485.20,8.1342,21.2822666666,16.082,12.4047333333,8.15586666667,9.4606,20.6321333333,6.7328,7.98826666667,12.8818,11.6546666667
485.55,8.1514,21.3272666667,16.1188666667,12.4391333333,8.17053333333,9.47733333332,20.6858666666,6.74613333333,8.0066,12.921,11.6685333333
485.90,8.16273333333,21.3746666667,16.1576,12.4618666667,8.18693333333,9.48273333334,20.7282,6.74686666667,8.01706666667,12.9520666667,11.6696666667
486.25,8.17486666667,21.4099333333,16.1938,12.4869333333,8.202,9.49206666668,20.7682,6.7562,8.0292,12.9918,11.6760666667
486.60,8.1894,21.4639333333,16.2482,12.5175333333,8.21313333333,9.49653333334,20.8143333333,6.76293333333,8.0412,13.0318,11.6770666667
486.95,8.20566666666,21.5229333334,16.2956,12.5595333333,8.22733333333,9.50886666667,20.8624,6.76953333333,8.05626666667,13.071,11.6894666667
