wavelength,Back_DigBarm,Belly_DigBarm,Breast_DigBarm,Crissum_DigBarm,Crown_DigBarm,DorTail_DigBarm,Rump_DigBarm,Throat_DigBarm,WingTip_DigBarm
459.88,10.6780833333,7.5855,7.11075,8.77950000001,6.06791666666,7.73241666667,12.4223333333,8.96033333333,7.91391666667
460.24,10.6926666667,7.60875,7.13,8.79616666667,6.088,7.74291666667,12.4535833333,8.9805,7.9535
460.59,10.7330833334,7.64933333333,7.17558333333,8.83283333333,6.12683333333,7.768,12.480375,9.02541666667,7.99158333333
460.94,10.7708333333,7.685,7.22591666667,8.85849999999,6.16308333333,7.78908333333,12.5067916667,9.06399999999,8.03241666667
461.29,10.78,7.70366666666,7.23141666666,8.86608333334,6.19383333333,7.80566666667,12.5079166667,9.07466666667,8.05333333333
461.65,10.8221666667,7.72466666667,7.27233333334,8.88533333334,6.23491666667,7.8205,12.53525,9.10574999999,8.09166666667
462.00,10.879,7.76241666667,7.33141666667,8.92799999999,6.2965,7.87183333333,12.567875,9.13291666666,8.15758333333
462.35,10.9435833334,7.82608333333,7.40241666666,9.00725000001,6.36441666666,7.94525,12.6473333333,9.18991666667,8.25275
462.71,11.0028333333,7.8865,7.44516666667,9.05499999999,6.41133333334,7.98583333334,12.6802083333,9.21366666666,8.29733333333
463.06,11.0410833333,7.91566666667,7.4945,9.09933333332,6.4425,8.01933333334,12.7110833333,9.25516666667,8.3475
463.41,11.088,7.94858333333,7.55166666667,9.16741666666,6.48858333333,8.05366666667,12.7672083334,9.30533333334,8.40191666667
463.76,11.1085833333,7.98183333333,7.59166666667,9.20058333334,6.51941666667,8.09825,12.7964166667,9.32766666668,8.43116666666
464.12,11.1148333333,7.99558333333,7.60766666667,9.23275000001,6.52466666667,8.11441666667,12.789875,9.32150000001,8.43441666667
464.47,11.0308333333,7.92533333333,7.54341666667,9.15949999999,6.44608333333,8.03675,12.730875,9.24,8.37433333333
464.82,11.02775,7.92425,7.538,9.17516666667,6.45141666667,8.03733333333,12.7135833333,9.22233333333,8.36091666667
465.17,11.0554166667,7.96475,7.58725,9.20391666666,6.457,8.06341666667,12.760625,9.24766666668,8.40058333333
465.53,11.0369166667,7.9575,7.58358333334,9.21291666666,6.4435,8.06991666667,12.7560416667,9.24483333334,8.402
465.88,10.9988333333,7.96341666667,7.56525,9.20208333333,6.39425,8.03058333333,12.72,9.26091666666,8.38191666667
466.23,10.9675,7.97325,7.57816666667,9.20783333334,6.37758333333,8.00616666667,12.698,9.26908333332,8.34933333334
466.58,10.9348333333,7.94891666667,7.55841666667,9.21441666667,6.36033333333,7.99508333333,12.66725,9.26458333332,8.36008333333
466.94,10.9288333333,7.96033333333,7.56716666667,9.20908333332,6.35408333333,7.97325,12.646125,9.24325000001,8.33883333333
467.29,10.917,7.96258333334,7.55925,9.19516666666,6.31575,7.96208333333,12.5998333333,9.22375000001,8.33375
467.64,10.9136666667,7.97683333333,7.5445,9.22199999999,6.29608333333,7.953,12.58775,9.21441666667,8.333
467.99,10.8575833334,7.91866666667,7.50266666667,9.16983333333,6.22866666667,7.89741666667,12.5245833333,9.16983333333,8.28
468.35,10.9190833333,7.9845,7.55716666667,9.22733333334,6.29083333333,7.94625,12.5388333333,9.21841666667,8.33066666667
468.70,10.953,8.05283333333,7.61075,9.26983333333,6.31241666667,7.99625,12.5815,9.261,8.38733333333
469.05,10.9725,8.05675,7.61775,9.30966666667,6.33333333333,7.99558333334,12.5625,9.27483333333,8.40716666667
469.40,11.0359166667,8.129,7.66866666667,9.35566666667,6.37183333333,8.03366666666,12.5972083334,9.32208333334,8.45516666667
469.75,11.0875,8.16916666667,7.70808333333,9.40508333333,6.43025,8.08591666667,12.620375,9.35208333333,8.521
470.11,11.1086666667,8.15466666667,7.69075,9.41116666667,6.409,8.08983333334,12.614,9.32566666666,8.52008333333
470.46,11.1019166667,8.1595,7.70658333333,9.40125000001,6.38783333333,8.06741666667,12.5945,9.31783333332,8.5155
470.81,11.0831666667,8.15383333333,7.68725,9.39816666667,6.38316666666,8.06975,12.5704166667,9.29208333332,8.52408333333
471.16,11.0895833333,8.17533333333,7.6905,9.40824999999,6.40425,8.07516666667,12.592375,9.28666666667,8.527
471.51,11.0836666667,8.147,7.68175,9.38500000001,6.3745,8.04916666667,12.5764583334,9.25999999999,8.52075
471.87,11.1205,8.20141666667,7.7315,9.43608333332,6.4325,8.08816666667,12.6101666667,9.29466666666,8.56983333333
472.22,11.0799166667,8.18966666667,7.73516666667,9.44458333332,6.40125,8.07558333333,12.5870416667,9.27191666667,8.57108333334
472.57,11.0408333334,8.14958333333,7.69266666666,9.41766666666,6.34766666666,8.01991666667,12.5254166666,9.22475,8.50041666667
472.92,11.06525,8.18275,7.72691666667,9.44958333334,6.38625,8.03683333333,12.5492916666,9.23900000001,8.51091666667
473.27,11.045,8.16541666667,7.72175,9.45675,6.35566666667,8.02025,12.5117083334,9.203,8.4925
473.62,11.0165,8.1445,7.69058333333,9.4185,6.29975,7.982,12.484875,9.16191666667,8.42266666667
473.98,11.0720833333,8.23733333333,7.74775,9.48758333333,6.35475,8.02758333334,12.5185416667,9.22833333334,8.48025
474.33,11.0843333333,8.27691666667,7.76908333333,9.53458333332,6.36958333334,8.04391666667,12.5454166667,9.26666666667,8.48725
474.68,11.0961666667,8.31358333333,7.79258333333,9.57633333334,6.37233333333,8.05566666666,12.5575,9.30658333332,8.48733333333
475.03,11.0483333333,8.2895,7.77525,9.57683333334,6.332,8.01391666667,12.492125,9.27733333332,8.46016666667
475.38,11.06975,8.35183333333,7.81475,9.62533333334,6.36808333333,8.048,12.517625,9.30825,8.48941666667
475.73,11.0270833333,8.34766666666,7.78666666667,9.62208333333,6.30883333333,8.00266666667,12.4639583333,9.27208333335,8.45775
476.08,11.0446666667,8.38491666666,7.79358333333,9.64900000001,6.31091666667,8.01316666667,12.484875,9.27683333333,8.4545
476.44,11.0464166667,8.41466666667,7.82716666667,9.66425,6.30458333333,8.00991666667,12.494125,9.28483333333,8.49691666667
476.79,10.9688333333,8.3655,7.76783333334,9.59533333332,6.19625,7.94266666667,12.4008333333,9.19541666668,8.42925
477.14,10.9404166667,8.36066666667,7.75233333333,9.59025000001,6.1815,7.90716666667,12.3683333333,9.17916666668,8.41441666666
477.49,10.9355,8.39475,7.79125,9.63716666667,6.18933333333,7.9245,12.3835833333,9.18058333335,8.43175
477.84,10.86475,8.341,7.75433333334,9.59641666667,6.12775,7.86116666667,12.3264166667,9.11341666666,8.38166666667
478.19,10.8244166667,8.30383333333,7.70533333334,9.53733333332,6.063,7.81466666667,12.2522916667,9.048,8.34558333334
478.54,10.7518333333,8.25758333334,7.66583333333,9.49458333333,5.99533333334,7.76441666667,12.1994583333,8.98516666666,8.28033333334
478.89,10.74275,8.25933333334,7.6745,9.47499999999,5.99416666667,7.77741666667,12.194625,8.97641666666,8.26866666667
479.24,10.6423333333,8.17675,7.609,9.40799999999,5.89416666667,7.68125,12.08,8.91166666667,8.1655
479.60,10.6489166667,8.19208333333,7.642,9.43275,5.90166666667,7.68841666666,12.089125,8.92083333334,8.16441666667
479.95,10.6146666667,8.19583333333,7.63716666667,9.43083333334,5.87658333333,7.66641666667,12.0707916666,8.91083333333,8.14166666666
480.30,10.53775,8.17716666667,7.61641666666,9.43533333334,5.846,7.646,12.0327916667,8.86708333333,8.08575
480.65,10.4965833333,8.20833333334,7.63275,9.46166666667,5.84233333333,7.63966666667,12.0625416667,8.87533333333,8.04675
481.00,10.4324166667,8.20766666667,7.62283333333,9.47783333334,5.80058333333,7.6345,12.0450416667,8.85016666667,7.99291666667
481.35,10.391,8.20225,7.61641666666,9.48291666668,5.75958333333,7.611,12.0247916667,8.82675,7.95641666667
481.70,10.36075,8.211,7.61666666667,9.48375000001,5.72875,7.60366666667,12.0285416667,8.811,7.91833333334
482.05,10.3165833333,8.21358333333,7.61883333334,9.48958333333,5.70841666667,7.59491666667,12.02425,8.78716666667,7.876
482.40,10.3148333333,8.23325,7.63575,9.51091666666,5.70875,7.59491666667,12.0450416667,8.79283333334,7.87116666667
482.75,10.3075,8.24916666667,7.65408333334,9.54533333333,5.70591666667,7.59633333333,12.057375,8.79983333334,7.86533333334
483.10,10.3176666667,8.27091666667,7.68141666667,9.57074999999,5.723,7.61908333334,12.0780416667,8.80941666666,7.86983333333
483.45,10.3034166667,8.278,7.68166666667,9.57391666668,5.72008333333,7.62341666666,12.0699583333,8.80500000001,7.86341666666
483.80,10.3013333333,8.29141666667,7.69733333334,9.58775000001,5.72383333333,7.63233333333,12.069375,8.808,7.86975
484.15,10.3046666667,8.30008333333,7.70541666667,9.59449999999,5.72458333333,7.63066666667,12.0648333333,8.81591666667,7.86575
484.50,10.3108333334,8.31375,7.72116666666,9.609,5.72266666667,7.641,12.0614583334,8.81933333332,7.87883333333
484.85,10.3059166667,8.32783333334,7.73833333333,9.6115,5.72308333333,7.64175,12.0602083333,8.82141666667,7.87741666667
485.20,10.3034166667,8.35441666666,7.75366666666,9.62625000001,5.73241666667,7.64333333333,12.0629583333,8.82883333333,7.88658333333
485.55,10.2868333333,8.36141666667,7.76233333334,9.63650000001,5.72741666667,7.62991666667,12.0492916666,8.82275,7.88025
485.90,10.3023333333,8.39266666667,7.79816666667,9.67266666666,5.745,7.6445,12.0595833333,8.847,7.90225
486.25,10.2969166667,8.40816666667,7.81283333333,9.69,5.74475,7.64716666667,12.0388333333,8.83774999999,7.90775
486.60,10.3045,8.43316666667,7.83125,9.71058333334,5.74758333333,7.65683333333,12.0362916667,8.84183333332,7.9195
486.95,10.28825,8.44108333333,7.83333333334,9.70325,5.72833333333,7.64083333334,12.02025,8.82141666666,7.91966666667
487.30,10.2963333333,8.4575,7.84991666666,9.72716666666,5.73066666667,7.64658333334,12.0229166667,8.82875,7.93766666667
487.65,10.3111666667,8.47666666667,7.86166666667,9.74866666667,5.73441666667,7.651,12.0330416667,8.83716666667,7.94125
488.00,10.3145,8.50691666667,7.87575,9.77258333335,5.73516666667,7.65508333333,12.043,8.84166666667,7.95725
488.35,10.3215833333,8.5225,7.89383333333,9.78783333331,5.73775,7.65716666667,12.0410833333,8.85174999999,7.96975
488.70,10.329,8.53866666666,7.90508333333,9.81475000002,5.74683333333,7.6615,12.0429166667,8.858,7.989
489.05,10.32725,8.545,7.9265,9.82841666667,5.74341666667,7.66408333333,12.0320416667,8.85383333334,7.99525
489.40,10.34375,8.57433333333,7.96116666667,9.85608333333,5.75658333333,7.68233333333,12.0363333333,8.87441666666,8.02441666667
489.75,10.3335833333,8.58066666667,7.96308333333,9.85358333333,5.74783333333,7.67508333333,12.0197916667,8.86641666666,8.02341666666
490.10,10.3471666667,8.60366666667,7.98841666667,9.87675000001,5.7585,7.69675,12.0410833334,8.88991666666,8.04891666667
490.45,10.355,8.62258333333,8.00383333333,9.88700000001,5.75908333333,7.71066666667,12.0434166666,8.89233333333,8.06741666667
490.80,10.3728333333,8.65658333333,8.02616666667,9.93391666665,5.77575,7.73708333333,12.0649583333,8.92083333334,8.10325
491.15,10.3811666667,8.67833333333,8.04316666667,9.96025000001,5.7765,7.73816666667,12.0767083333,8.9345,8.09766666667
491.50,10.37875,8.68975,8.06075,9.96891666668,5.77958333334,7.74066666667,12.0727916667,8.93583333333,8.10525
491.85,10.4075833334,8.71391666666,8.10291666667,9.99258333334,5.79875,7.77683333333,12.0903333333,8.96691666667,8.12216666667
492.20,10.41725,8.74066666667,8.12941666667,10.0246666667,5.82483333333,7.78516666666,12.098375,8.97591666667,8.13416666667
492.55,10.46675,8.79008333333,8.18083333333,10.06175,5.85133333333,7.81141666667,12.1268333333,9.00616666667,8.18075
492.90,10.5075833334,8.83425,8.22466666666,10.1088333334,5.88066666667,7.83716666667,12.1549166666,9.04733333335,8.223
493.25,10.53925,8.88608333333,8.25808333333,10.144,5.91175,7.86691666667,12.1875416667,9.08225000001,8.26108333333
493.60,10.599,8.94925,8.32791666667,10.2146666667,5.94841666667,7.90708333333,12.2362083333,9.13175000001,8.3285
493.95,10.6450833333,9.00925,8.38883333334,10.2841666667,5.97,7.93558333333,12.2589166667,9.19374999998,8.38158333333
494.30,10.666,9.0575,8.42533333333,10.3334166667,5.99375,7.94025,12.2665,9.22916666667,8.41216666667
494.65,10.71075,9.13225,8.498,10.4056666667,6.047,7.97083333333,12.3037916666,9.28975,8.44625
495.00,10.7300833333,9.18183333333,8.52541666666,10.4373333333,6.05708333333,7.98666666667,12.3157083333,9.30274999999,8.49741666667
495.34,10.73725,9.22358333334,8.55933333334,10.4834166667,6.05775,8.00333333333,12.3209166666,9.3215,8.53058333333
495.69,10.7193333333,9.23966666667,8.56149999999,10.5173333333,6.04191666667,7.99416666667,12.3225416667,9.30158333334,8.55816666667
496.04,10.71575,9.26383333332,8.57025,10.54325,6.02325,8.006,12.316375,9.29525,8.56808333333
496.39,10.6900833333,9.26449999999,8.56716666667,10.5615833333,6.00408333334,7.99741666667,12.3096666666,9.27933333334,8.54658333333
496.74,10.67975,9.27633333333,8.55841666666,10.5570833334,5.97983333333,7.98608333333,12.3035833333,9.25516666666,8.5335
497.09,10.68025,9.27091666667,8.56208333333,10.58175,5.98008333333,8.00041666667,12.2917083333,9.23941666666,8.53808333333
497.44,10.67925,9.28308333334,8.56875,10.6086666667,5.98066666667,8.00866666667,12.2789583333,9.24175,8.54658333333
497.79,10.6774166667,9.30824999999,8.57641666666,10.6238333333,5.99166666667,8.00733333333,12.279875,9.22366666667,8.54933333333
498.14,10.6658333333,9.31833333333,8.59391666667,10.6245833333,5.99691666667,8.01275,12.28975,9.22125000001,8.5575
498.48,10.6831666667,9.34433333334,8.62458333333,10.6470833333,5.99491666667,8.04391666667,12.3045416667,9.23416666666,8.59091666667
498.83,10.7163333333,9.36108333334,8.67933333334,10.68575,6.01583333334,8.07533333333,12.332875,9.26408333335,8.60016666667
499.18,10.7319166667,9.38083333333,8.71258333334,10.7180833333,6.03625,8.09125,12.3535,9.27783333334,8.60791666666
499.53,10.7830833333,9.44216666666,8.77741666668,10.7655833333,6.07283333333,8.12675,12.3867916666,9.32991666668,8.64383333333
499.88,10.8133333333,9.49333333334,8.82358333333,10.829,6.10366666667,8.17191666667,12.4327916667,9.39016666667,8.68958333333
500.23,10.8210833333,9.52933333334,8.85675,10.8438333333,6.1175,8.18733333333,12.446875,9.39683333334,8.70991666667
500.58,10.847,9.55408333332,8.88683333334,10.8768333333,6.15258333333,8.22958333333,12.4694166667,9.43783333333,8.73575
500.92,10.8565833334,9.59466666666,8.92899999999,10.90975,6.15558333334,8.25566666667,12.4869166667,9.46866666666,8.75766666667
501.27,10.8785833334,9.62591666667,8.96725000001,10.9501666667,6.19366666667,8.29591666667,12.52225,9.49850000001,8.78675
501.62,10.9169166667,9.66183333334,9.03083333334,10.98925,6.24841666667,8.3385,12.5693333333,9.53449999999,8.82141666666
501.97,10.9588333334,9.70291666668,9.07533333333,11.0540833333,6.25241666666,8.37833333333,12.6119166667,9.57516666665,8.84708333334
502.32,10.9366666667,9.67683333334,9.066,11.04525,6.22641666667,8.33583333333,12.5916666666,9.52591666666,8.82741666667
502.67,10.9016666667,9.67491666667,9.06033333333,11.0506666667,6.20625,8.31966666667,12.5676666667,9.48508333334,8.828
503.01,10.8921666667,9.68491666667,9.07825000001,11.0643333333,6.19075,8.32025,12.5471666667,9.46733333333,8.83025000001
503.36,10.9235833333,9.76133333335,9.13466666666,11.1355,6.24575,8.37483333333,12.5965,9.50958333335,8.88475
503.71,10.9509166667,9.80191666667,9.19299999999,11.1545,6.27183333333,8.39541666667,12.6364166666,9.51049999999,8.91974999999
504.06,10.9764166667,9.85341666668,9.23291666667,11.2215,6.31033333333,8.43858333333,12.65875,9.55441666666,8.97416666666
504.41,10.99125,9.90033333332,9.27900000001,11.2693333333,6.32325,8.46233333333,12.6817916667,9.55525,9.01349999999
504.75,11.02975,9.97525000001,9.3485,11.33425,6.37558333334,8.49375,12.7362083333,9.58666666667,9.05733333333
505.10,11.0263333333,10.0194166667,9.37300000001,11.3455833333,6.35875,8.48708333333,12.7564583333,9.58533333331,9.08241666667
505.45,11.0461666667,10.054,9.38883333334,11.4001666667,6.37583333333,8.51058333333,12.7550416667,9.60983333334,9.10733333334
505.80,11.0585,10.0958333334,9.44250000001,11.4544166667,6.41783333333,8.54016666667,12.758375,9.64424999998,9.15183333334
506.15,11.0518333333,10.1229166667,9.47716666667,11.49375,6.4315,8.59191666666,12.7651666666,9.67816666666,9.17025
506.49,11.0505833333,10.1744166666,9.50708333332,11.5311666667,6.45775,8.6135,12.778875,9.69033333333,9.19474999999
506.84,11.0293333333,10.1836666667,9.50691666667,11.5356666667,6.44291666667,8.59166666667,12.7865,9.68358333333,9.201
507.19,10.9925833333,10.13875,9.48533333333,11.5064166667,6.40008333334,8.55308333333,12.751375,9.65016666667,9.15833333333
507.54,10.8996666667,10.0913333333,9.42724999999,11.4618333333,6.32266666667,8.48408333334,12.6515416667,9.59566666668,9.06983333334
507.88,10.8691666666,10.09,9.42366666668,11.4703333333,6.29408333333,8.46275,12.6450833333,9.57675000001,9.03891666667
508.23,10.87025,10.1068333333,9.44958333333,11.50475,6.31125,8.49058333333,12.6450416667,9.58216666668,9.04083333333
508.58,10.8470833333,10.1040833333,9.43433333334,11.502,6.29533333333,8.47525,12.6060833333,9.56666666667,9.01399999999
508.93,10.8001666667,10.0993333333,9.42358333333,11.5095,6.27725,8.45633333333,12.552875,9.52166666666,8.98158333333
509.27,10.7593333333,10.102,9.42499999999,11.48575,6.23558333334,8.45008333333,12.5372916667,9.48975,8.98483333333
509.62,10.7324166666,10.1225,9.41383333333,11.4835,6.21491666667,8.43016666667,12.5212916667,9.46041666667,8.97099999999
509.97,10.72375,10.136,9.43008333334,11.4951666667,6.20366666667,8.39858333334,12.5095833334,9.43983333333,8.95408333333
510.32,10.7181666666,10.1548333333,9.44958333333,11.5156666667,6.20808333333,8.40316666667,12.5133333333,9.44800000001,8.96941666667
510.66,10.7231666667,10.19225,9.46375000001,11.552,6.20216666667,8.41083333333,12.4977916667,9.44958333334,8.99483333332
511.01,10.6735,10.1905833333,9.44841666667,11.5498333333,6.16433333333,8.37791666666,12.44825,9.40508333332,8.96458333334
511.36,10.6764166666,10.20275,9.43791666668,11.5664166666,6.15766666667,8.38175,12.443125,9.38808333334,8.98116666667
511.70,10.6800833333,10.222,9.45916666667,11.5706666667,6.1505,8.39116666667,12.4455416667,9.39066666668,9.01574999999
512.05,10.6838333333,10.2541666667,9.47058333333,11.5893333333,6.16016666667,8.39866666667,12.4284583333,9.39725,9.03133333332
512.40,10.651,10.2585833333,9.48766666668,11.5975,6.13391666666,8.38141666667,12.4229583333,9.38091666668,9.04033333334
512.75,10.6705,10.2851666667,9.49833333333,11.6176666667,6.12841666667,8.39633333333,12.441625,9.40458333335,9.03591666666
513.09,10.6655833333,10.3140833333,9.51033333333,11.6408333333,6.11775,8.38225,12.4210833334,9.38699999999,9.02283333333
513.44,10.6289166667,10.29825,9.50666666667,11.6348333333,6.07191666667,8.34166666667,12.3783333333,9.34574999998,9.00908333332
513.79,10.6803333333,10.3924166667,9.56266666668,11.7209166667,6.131,8.40975,12.4340833333,9.4195,9.08416666668
514.13,10.67925,10.43925,9.58566666667,11.7526666667,6.11158333334,8.412,12.428375,9.41316666669,9.06725000001
514.48,10.6856666667,10.473,9.61625000001,11.7900833333,6.13283333333,8.43866666667,12.4319583333,9.42425,9.05858333333
514.83,10.6790833333,10.5104166667,9.63216666667,11.8190833333,6.13508333333,8.44191666666,12.436,9.423,9.05774999999
515.17,10.7059166667,10.5616666667,9.70791666666,11.8701666667,6.1775,8.47766666667,12.4667916667,9.45683333334,9.09008333333
