wavelength,Back_PhrDorm,Belly_PhrDorm,Breast_PhrDorm,Crissum_PhrDorm,Crown_PhrDorm,DorTail_PhrDorm,Patch10_PhrDorm,Rump_PhrDorm,Throat_PhrDorm,WingTip_PhrDorm
387.39,8.68883333333,26.6810416666,13.6667708334,29.7858333333,9.79258333333,9.52316666667,7.74725,11.2301666667,28.7790416667,9.29091666667
387.75,8.72433333333,26.7438333333,13.7156666667,29.811625,9.85358333334,9.59029166668,7.80058333333,11.3203611111,28.8635416667,9.353125
388.11,8.78033333333,26.8519166667,13.7776041667,29.9292083333,9.95008333333,9.63133333332,7.85191666667,11.3951111111,28.9482916667,9.47366666667
388.47,8.73258333333,26.882,13.777125,29.9805833333,9.88745833334,9.571375,7.80641666667,11.3369166667,28.9195416667,9.44166666667
388.83,8.70466666667,26.9958333333,13.8003020833,30.0369583334,9.890125,9.588625,7.814,11.3445277778,29.0,9.453
389.19,8.78375,27.147125,13.8755208333,30.23975,10.0097083333,9.63575,7.93566666667,11.4396388889,29.194125,9.53429166667
389.55,8.81483333333,27.2510833333,13.8831770833,30.3164166667,9.98525,9.60104166668,7.95,11.4774444445,29.3558333333,9.57516666667
389.91,8.68708333333,27.2341666667,13.76125,30.3285833333,9.87495833332,9.49579166668,7.81308333333,11.3908888889,29.363375,9.44691666667
390.27,8.66675,27.262375,13.7739270833,30.41925,9.84466666665,9.53195833333,7.83075,11.3466666667,29.400125,9.45629166666
390.63,8.70575,27.4071666667,13.8559895833,30.552,9.85891666666,9.539125,7.84783333334,11.3458888889,29.525375,9.48445833334
391.00,8.61308333334,27.3973333333,13.8470729167,30.6105,9.7955,9.4895,7.801,11.3349722222,29.5164166667,9.4205
391.36,8.71833333333,27.5410833333,14.0201979166,30.7852083333,9.86033333332,9.58833333333,7.90758333333,11.4420277778,29.6374166666,9.55704166667
391.72,8.68591666667,27.5680833333,13.9816770834,30.8601666666,9.80645833332,9.509,7.84183333333,11.3798055556,29.6709583333,9.47104166667
392.08,8.59375,27.5520416667,13.92684375,30.8395416666,9.71574999999,9.426125,7.73683333333,11.2854166667,29.67,9.33275
392.44,8.61583333333,27.6135833334,13.9943645833,30.9042083333,9.74270833333,9.47941666668,7.77466666667,11.3490833333,29.7652916667,9.337125
392.80,8.71166666667,27.709875,14.0712604167,31.0823333333,9.82304166667,9.549375,7.84,11.4140555556,29.862375,9.41354166667
393.16,8.718,27.7286666667,14.0559166667,31.0902916666,9.76866666667,9.54816666667,7.81491666667,11.3935555556,29.8393333334,9.37616666667
393.52,8.65266666667,27.7018333333,14.0113333333,31.093125,9.72954166667,9.5905,7.78,11.3064722222,29.7719583333,9.31791666667
393.88,8.76941666667,27.7765833334,14.1370833333,31.1575416667,9.82491666666,9.68358333333,7.88233333333,11.3913333333,29.8871666666,9.46320833333
394.24,8.77616666667,27.7772083333,14.1555,31.1660416667,9.83312499998,9.69670833333,7.88358333333,11.4200277778,29.9389583333,9.47329166667
394.60,8.82433333333,27.812125,14.1684791667,31.168375,9.91608333333,9.75270833332,7.92633333333,11.5051111111,29.9445,9.54645833333
394.96,8.89275,27.8730416667,14.19340625,31.1761666667,9.96966666665,9.73479166668,7.94883333333,11.5438333334,29.965,9.573875
395.32,8.80158333333,27.8564166666,14.11878125,31.1516666667,9.92420833333,9.648875,7.85241666667,11.4676666667,29.917,9.49133333333
395.68,8.7785,27.887125,14.08815625,31.18775,9.91537500002,9.61654166668,7.82933333333,11.4427222222,29.9620416667,9.45508333334
396.04,8.8405,27.9565833333,14.1275,31.2716666667,9.97470833335,9.69383333332,7.86125,11.4503888889,29.9715416666,9.52033333333
396.40,8.85275,28.00825,14.1223125,31.3240833333,10.0097916667,9.64275,7.858,11.4206111111,30.0019166667,9.53775
396.76,8.76725,27.990375,14.0598541667,31.2970416667,9.93404166665,9.55708333333,7.79466666667,11.3489444444,30.0030416666,9.45791666666
397.12,8.80191666666,28.0727083333,14.1231145833,31.375375,10.0381666667,9.640125,7.84441666667,11.3801388889,30.0890416667,9.51241666667
397.48,8.90075,28.2437916667,14.2263541667,31.4938333333,10.10225,9.63083333333,7.87658333333,11.4696111111,30.227375,9.54666666667
397.84,8.84841666667,28.26125,14.1563854167,31.4899583333,10.0585833333,9.53175,7.85716666667,11.4118888889,30.223375,9.478875
398.20,8.79441666667,28.30775,14.1707083333,31.5885,10.017625,9.48854166667,7.82266666667,11.3800277778,30.237,9.39666666667
398.56,8.78833333333,28.3754583333,14.19846875,31.69675,9.99920833333,9.45070833333,7.84841666667,11.3701666667,30.3505833333,9.37520833333
398.92,8.77858333333,28.4525416667,14.2001666667,31.770625,10.0126666667,9.52925,7.88875,11.3798611111,30.4446666667,9.41370833334
399.28,8.84958333333,28.5546666667,14.2523229167,31.8679583333,10.0145,9.54795833332,7.91391666667,11.416,30.5340416667,9.44225
399.64,8.88575,28.6515833333,14.3036354167,31.9486666666,10.0170833333,9.62033333333,7.96025,11.4535555556,30.582625,9.525625
400.00,8.89533333333,28.67275,14.3041145833,31.9599166667,9.99745833332,9.59554166668,8.00516666667,11.4824166666,30.6579166667,9.49766666667
400.36,8.85266666666,28.64975,14.2413333333,31.8961666667,9.94012499998,9.60633333333,7.94633333333,11.4264444444,30.621875,9.41291666667
400.72,8.92975,28.74625,14.2936354167,32.0240416666,10.008875,9.687875,7.97525,11.4958888889,30.7475416667,9.44375
401.08,8.80008333333,28.7085833333,14.1573020833,31.9709583334,9.88670833332,9.516875,7.84375,11.3650555556,30.664375,9.316
401.44,8.81208333333,28.8007916667,14.1791354167,32.0737916667,9.907625,9.55354166668,7.88033333333,11.4143333333,30.6915416667,9.39654166666
401.80,8.92558333334,28.9565,14.271,32.303875,10.012875,9.65345833333,7.94575,11.5168333334,30.8093333333,9.463625
402.16,9.01241666667,29.0610833333,14.2891770833,32.3337083333,10.0961666667,9.7,8.00158333333,11.5433333333,30.944375,9.56341666666
402.52,9.05991666667,29.1304583333,14.3123333334,32.4764583334,10.1169166667,9.75533333332,8.00791666667,11.5468055556,30.996375,9.61070833333
402.88,9.05991666667,29.1672916667,14.3369375,32.5207083333,10.0968333333,9.66683333333,7.96058333333,11.5159166667,31.01775,9.56383333333
403.24,9.02908333334,29.187875,14.3334375,32.6245,10.1137916667,9.67625,7.97366666667,11.5141944444,31.0740833333,9.57291666667
403.60,9.11841666667,29.3594583333,14.4548854167,32.8026666666,10.2061666667,9.74025,8.07491666667,11.5890833333,31.1972916666,9.65533333334
403.95,9.17933333334,29.5132083333,14.5432083333,32.97625,10.3022916667,9.79795833332,8.14016666667,11.6975833333,31.3183333333,9.76170833333
404.31,9.20683333333,29.6203333333,14.5752395833,33.1554166666,10.3103333333,9.829125,8.15333333333,11.7269444444,31.498125,9.78329166667
404.67,9.19483333333,29.6747916667,14.6106875,33.1787083333,10.3174166667,9.82516666667,8.1895,11.7338333334,31.5177083333,9.82225
405.03,9.26983333333,29.7702083333,14.7009895833,33.2785833333,10.3919166667,9.88608333333,8.26908333333,11.8055,31.6385,9.88829166667
405.39,9.26166666668,29.758,14.681,33.252625,10.4039166667,9.86366666667,8.28266666667,11.8050833333,31.7210833333,9.870625
405.75,9.17583333334,29.7775833333,14.6425625,33.2134166667,10.3100833333,9.799125,8.20075,11.7237777778,31.7227083333,9.79083333333
406.11,9.18758333334,29.8257083333,14.6617291666,33.2924166666,10.3214166667,9.76,8.19541666667,11.7304166667,31.7296666667,9.77233333333
406.47,9.11666666667,29.7984166667,14.6226145833,33.2442916667,10.2880416667,9.67679166667,8.122,11.7054166667,31.714625,9.68525
406.83,9.10708333334,29.8409166667,14.58275,33.288875,10.268125,9.67741666668,8.09233333334,11.6745277778,31.7979166666,9.64320833333
407.19,9.17741666667,29.93475,14.6203958334,33.3504583333,10.3315,9.75016666667,8.14866666667,11.7421111111,31.880875,9.676875
407.55,9.15133333333,29.9275416667,14.6000104167,33.364875,10.3236666667,9.73845833332,8.10166666667,11.7257222222,31.91525,9.66379166667
407.90,9.034,29.8465833333,14.4552291667,33.2687083333,10.19625,9.64975,7.94691666667,11.5413333333,31.8259166666,9.48345833333
408.26,8.98883333333,29.7773333333,14.3800416666,33.1790833334,10.1275,9.58975,7.89841666667,11.4737777778,31.6615,9.41804166667
408.62,9.00908333333,29.8299166666,14.3380729167,33.245,10.1110833333,9.594625,7.84025,11.4544444445,31.7095833333,9.38845833333
408.98,9.0155,29.8701666667,14.3595729167,33.3109583334,10.0942916667,9.5935,7.814,11.4684166667,31.7157916667,9.39441666667
409.34,8.96925,29.90325,14.35475,33.3985,10.025125,9.56691666668,7.73891666667,11.4095,31.7142916666,9.35533333333
409.70,9.03058333332,29.9458333334,14.37790625,33.465375,10.0519583334,9.595,7.7655,11.4598333333,31.81525,9.387125
410.06,9.06816666667,30.0493333333,14.4199479166,33.5854166667,10.1001666667,9.64991666668,7.80075,11.4953888889,31.8967916667,9.459125
410.42,9.12216666667,30.13775,14.4435104167,33.6440416666,10.14625,9.68741666668,7.8135,11.4916666667,31.9713333333,9.508
410.77,9.19916666666,30.1884166667,14.513625,33.7402916667,10.2229166667,9.73858333332,7.886,11.5805555556,31.9882916666,9.59433333334
411.13,9.18716666668,30.234125,14.4986145833,33.8004583334,10.207625,9.68683333332,7.85258333333,11.56,32.0193333333,9.58408333334
411.49,9.18983333332,30.2734583333,14.48521875,33.869375,10.197875,9.67433333332,7.84466666667,11.5443611111,32.0832083333,9.56579166666
411.85,9.17300000001,30.3039583333,14.5021041667,33.9422083333,10.1830833333,9.664,7.84216666667,11.5595833333,32.1372083334,9.58875
412.21,9.19425000001,30.4269166667,14.558,34.075125,10.2199166667,9.67533333332,7.86341666666,11.6186944444,32.30075,9.648375
412.57,9.19183333334,30.4555,14.57403125,34.101375,10.1894166667,9.613625,7.82816666667,11.5840833333,32.3135416667,9.60408333333
412.92,9.24008333334,30.584875,14.6179791667,34.2037916666,10.240875,9.67070833333,7.89575,11.6448333333,32.46125,9.62929166667
413.28,9.35050000001,30.7150416667,14.7256770833,34.3470833333,10.3589583333,9.78691666667,7.99883333333,11.7283611111,32.6047083333,9.70425
413.64,9.38558333333,30.850125,14.7682604167,34.4798333333,10.4152083333,9.859875,8.04083333333,11.7491111111,32.6214583333,9.7825
414.00,9.33875,30.87325,14.7445,34.5120416667,10.3800833333,9.83645833332,8.005,11.7510833333,32.6295833333,9.73879166667
414.36,9.33633333333,30.9580833333,14.81609375,34.6371666667,10.374,9.85558333333,8.02191666666,11.8034444444,32.6835416667,9.76270833334
414.72,9.32858333334,31.0587083334,14.8597604167,34.77775,10.3800833333,9.896,8.03,11.8074166667,32.8354583333,9.74245833333
415.07,9.32575,31.0776666667,14.9065104167,34.7914583333,10.360875,9.93345833332,8.03366666667,11.7893611111,32.8552916667,9.74283333333
415.43,9.33958333333,31.1126666667,14.9217708334,34.7977916667,10.3746666667,9.92608333332,8.024,11.7947777777,32.830625,9.73945833333
415.79,9.38883333332,31.2145,14.98565625,34.885375,10.4402083333,9.9895,8.08616666667,11.8598611111,32.8945416667,9.79008333334
416.15,9.38,31.2485416666,14.9930833333,34.9285833333,10.4530833333,9.968875,8.07766666667,11.8458888889,32.9070833333,9.80274999999
416.51,9.37433333332,31.3227916666,15.00425,34.9911666667,10.4679583333,10.007125,8.09866666667,11.8635555556,32.993375,9.834625
416.86,9.38683333334,31.3082916666,14.97771875,34.9922916667,10.4700833333,10.0089166667,8.08825,11.8714722222,32.982375,9.87412500001
417.22,9.31558333332,31.2827916667,14.8958229166,34.9405833333,10.3665,9.92954166668,8.00491666667,11.7928888889,32.9179583333,9.79370833334
417.58,9.25675000001,31.2233333333,14.8505,34.9010833333,10.2992083333,9.84066666668,7.92766666667,11.7315555555,32.9242083333,9.71554166667
417.94,9.25458333332,31.23975,14.8653541667,34.9355,10.287,9.82679166667,7.92116666667,11.7234166667,32.994375,9.699
418.29,9.24775000001,31.2360833333,14.836125,34.9348333333,10.2584166667,9.82958333333,7.90683333333,11.6845833333,32.999625,9.65624999999
418.65,9.23375000001,31.2375833333,14.8217604167,34.9397083333,10.234875,9.764,7.87375,11.6796388889,32.951,9.64474999999
419.01,9.28966666668,31.31425,14.8370416667,35.0127916667,10.2921666667,9.79675,7.89525,11.7141388889,33.0494166667,9.69445833333
419.37,9.28541666666,31.2892083333,14.83375,34.998,10.2668333333,9.78666666667,7.898,11.6988333333,33.056125,9.68520833333
419.73,9.31616666666,31.3465416666,14.8573333333,35.0502083333,10.2742916667,9.80291666667,7.8995,11.7145555555,33.112125,9.69570833333
420.08,9.33999999999,31.38575,14.8754895833,35.1145416667,10.2936666667,9.846375,7.91391666667,11.7172777778,33.1481666667,9.69695833334
420.44,9.37141666666,31.4230416667,14.8926979167,35.1681666667,10.3265,9.85725,7.93091666666,11.7413611111,33.188625,9.70641666666
420.80,9.35233333334,31.44425,14.8963333333,35.208375,10.30725,9.83979166667,7.90416666667,11.7010833333,33.2265833333,9.67187499999
421.16,9.36275,31.4768333333,14.89603125,35.27475,10.3402083333,9.84,7.92041666667,11.7102222222,33.2541666667,9.69495833334
421.51,9.38375,31.537375,14.9104583333,35.3604166666,10.376125,9.86216666667,7.93641666667,11.72925,33.3222083333,9.72541666666
421.87,9.40341666667,31.5887083333,14.9153541667,35.4163333334,10.3961666667,9.86908333332,7.94216666666,11.7243611111,33.3212916667,9.7455
422.23,9.41883333334,31.6643333333,14.9279583333,35.4709583333,10.4113333333,9.87779166667,7.97633333333,11.7575277778,33.3600833333,9.771375
422.58,9.42958333334,31.7191666667,14.9382291667,35.5065416667,10.4272083334,9.91104166668,7.99616666667,11.757,33.43275,9.79520833333
422.94,9.36025,31.725625,14.9117916667,35.5102916667,10.3750416667,9.86841666667,7.957,11.7039722222,33.4175833333,9.73870833333
423.30,9.35558333334,31.7972083333,14.910375,35.5826666667,10.3735416667,9.866,7.94216666667,11.6934722222,33.4745833333,9.74404166667
423.66,9.34474999999,31.8304583334,14.8838854167,35.6196666667,10.3602083333,9.84975,7.93441666667,11.6704444444,33.498,9.74537500001
424.01,9.35866666667,31.8920416667,14.8998854167,35.6685,10.37,9.83558333332,7.94516666667,11.6840555556,33.5567916667,9.75525
424.37,9.30808333333,31.884125,14.8668333333,35.6670833333,10.3305416667,9.80495833333,7.90508333333,11.6414166667,33.5284583334,9.73600000001
424.73,9.31833333333,31.9484166667,14.8797395833,35.724875,10.3399166667,9.82433333333,7.91675,11.6666944445,33.5525833334,9.74583333333
425.08,9.32241666668,31.999125,14.895125,35.7574583333,10.3385416667,9.80870833333,7.90358333333,11.6664444444,33.5897083333,9.74533333333
425.44,9.31783333334,32.0395,14.892375,35.775875,10.3305833334,9.80425,7.91091666667,11.6630555556,33.588,9.73300000001
425.80,9.29316666668,32.0960416667,14.8815833333,35.805875,10.3004166667,9.78954166667,7.892,11.65625,33.6444583333,9.71079166666
426.16,9.30958333334,32.1514583333,14.8998020834,35.866875,10.3206666667,9.78516666667,7.88233333333,11.6528611111,33.71975,9.71662499999
426.51,9.30775000001,32.200125,14.89490625,35.9064583333,10.312,9.78075,7.87866666667,11.6416388889,33.721875,9.71654166666
426.87,9.34925,32.2701666666,14.92065625,36.0037083334,10.3405833333,9.80095833332,7.90166666667,11.6855,33.793875,9.74316666668
427.23,9.37649999999,32.3475416667,14.94925,36.0893333333,10.363625,9.82404166668,7.93175,11.7347222222,33.8459583333,9.75708333333
427.58,9.43383333332,32.4115833333,15.0160104166,36.1662083333,10.4165833333,9.85491666667,7.96416666667,11.7772222222,33.8800833333,9.79616666666
427.94,9.44891666666,32.459375,15.034375,36.2209583333,10.4286666666,9.88341666668,7.96816666667,11.7923333333,33.9177083333,9.79550000001
428.30,9.52900000001,32.5844166667,15.10771875,36.3725833334,10.4915416667,9.94120833332,8.03391666667,11.8573888889,34.039875,9.84316666667
428.65,9.52124999999,32.6049583333,15.0872291667,36.3785416667,10.456125,9.8865,8.00608333333,11.8224444444,34.0395416667,9.79783333333
429.01,9.50400000001,32.6490833333,15.06690625,36.4194166667,10.42225,9.855125,7.98625,11.7910833333,34.07575,9.76900000001
429.37,9.53875,32.7160833333,15.10796875,36.5059166667,10.451375,9.882625,7.99008333333,11.8171111111,34.15525,9.78849999999
429.72,9.5465,32.7189583333,15.0988333333,36.5394166667,10.4395833333,9.866625,7.96475,11.802,34.1766666667,9.78583333334
430.08,9.56391666668,32.7665833333,15.1144166667,36.5832916667,10.4305,9.87945833332,7.95925,11.8099166667,34.2094583333,9.79766666667
430.44,9.55,32.82775,15.1075729167,36.65775,10.4424583333,9.85941666668,7.9395,11.8015,34.238,9.781875
430.79,9.53858333334,32.86975,15.10028125,36.692375,10.414125,9.86225,7.92033333333,11.7838333333,34.2484583333,9.79125
431.15,9.51816666668,32.8970416666,15.0915729167,36.7370833333,10.4144583333,9.8525,7.88725,11.75675,34.29775,9.76833333333
431.50,9.48783333333,32.9215833333,15.0796666667,36.7738333333,10.3825833333,9.81866666667,7.87866666667,11.7480555555,34.3687916667,9.76370833332
431.86,9.50283333333,33.014125,15.0974791667,36.8255,10.394125,9.84779166668,7.89241666666,11.76375,34.4134583333,9.83191666667
432.22,9.45291666667,32.9743333334,15.04109375,36.7541666667,10.337,9.80458333333,7.85683333333,11.7186944444,34.3647916666,9.79849999999
432.57,9.44733333334,33.0072083333,15.0266770834,36.8095416667,10.3201666667,9.811375,7.83125,11.6879722222,34.4216666667,9.81216666668
432.93,9.46058333332,33.0345416667,15.0531041666,36.832125,10.3395,9.85754166668,7.84533333333,11.7260555556,34.48125,9.83129166667
433.29,9.47125000001,33.0794166667,15.04721875,36.872625,10.33425,9.85333333333,7.84341666667,11.7245,34.5402083333,9.83620833334
433.64,9.51508333334,33.1140833333,15.0736354167,36.9137916667,10.377125,9.898,7.88775,11.7536111111,34.5507916667,9.86475000001
434.00,9.54566666666,33.16475,15.0838229166,36.9577083333,10.41675,9.93175,7.92325,11.7878888889,34.6353333333,9.89316666668
434.35,9.6165,33.225,15.146625,37.0210833333,10.448375,9.990375,7.95541666667,11.8330277778,34.714125,9.94891666665
434.71,9.62274999999,33.2523333333,15.1644166667,37.0481666667,10.4528333333,9.987,7.95008333333,11.8194166667,34.7462083333,9.91645833333
435.07,9.6755,33.3325416667,15.2008229167,37.1280416666,10.4889583334,10.0422083333,7.98566666667,11.8598611111,34.8412916667,9.96720833333
435.42,9.69150000001,33.3753333333,15.2005,37.1723333333,10.4970416667,10.0653333333,7.98066666667,11.8526388889,34.8632083334,9.96941666666
435.78,9.7355,33.384625,15.2195,37.2109583333,10.5400833333,10.0806666667,8.01275,11.8941944444,34.902375,9.98233333334
436.13,9.78075000001,33.4944583333,15.271125,37.353875,10.5840833333,10.1318333333,8.03691666667,11.9281666667,35.0058333333,9.99908333335
436.49,9.81083333334,33.5364583333,15.3195,37.40125,10.6451666667,10.1659583333,8.09975,11.9958888889,35.043125,10.03125
436.84,9.85300000002,33.606375,15.3539895833,37.478125,10.6870833333,10.2134166667,8.1235,12.0180555555,35.0674583333,10.0764583333
