wavelength,Back_SerAlbf,Belly_SerAlbf,Breast_SerAlbf,Crissum_SerAlbf,Crown_SerAlbf,DorTail_SerAlbf,Patch10_SerAlbf,Rump_SerAlbf,Throat_SerAlbf,WingTip_SerAlbf
778.78,6.0726,6.422,7.88553333333,10.8473333333,68.3135333333,10.9741,8.87726666667,6.19486666666,14.2114,13.2503333333
779.09,6.7874,7.3131,8.58873333333,11.4414666667,67.9250666667,11.7669333333,9.42046666665,6.9296,14.6606666667,13.6393333333
779.40,7.42813333333,7.70453333333,8.90766666666,11.8364666667,68.3682666667,12.4368,9.83033333334,7.1628,15.1828,13.999
779.71,7.4666,8.0066,8.7564,11.7159333333,67.9736666667,12.5355333333,9.80100000001,7.10826666667,15.0732666667,14.0022666667
780.02,7.8056,8.64783333333,9.10733333333,12.1022,68.0255333333,13.1312666667,10.3387333333,7.44946666667,15.4486,14.525
780.33,7.9374,9.35793333333,9.39333333335,12.6275333333,68.1313333333,13.6288333333,10.6860666667,7.81826666667,15.7996666667,14.9703333334
780.64,7.857,9.3216,9.39806666667,12.7044,68.4816,13.5894666667,10.6379333333,7.6864,15.5077333333,15.0180666667
780.95,8.0092,9.7558,9.54340000001,13.0228,69.2146,13.9771333333,10.9726,7.82646666667,15.9132,15.4292
781.26,8.24406666667,9.8051,9.33433333334,13.2824,69.6776,14.1613666667,10.8512666667,7.68266666667,15.8663333333,15.3561333333
781.57,7.7058,9.98576666667,9.13886666666,13.3239333333,70.3062666667,13.9571666667,10.8802,7.57286666667,15.6488666667,15.3972666667
781.88,7.133,9.66840000001,8.594,13.0113333333,69.5458,13.4606333333,10.6367333333,7.35413333333,14.9436,14.828
782.19,6.934,9.60363333333,8.3102,12.9928,69.6134,13.3770333333,10.7221333333,7.55646666667,15.0595333333,14.9136666667
782.50,5.935,8.6499,7.36833333333,12.3239333334,70.3355333333,12.536,9.9572,6.5406,14.5243333333,14.3983333333
782.81,4.80266666667,7.89723333333,6.31353333333,11.4641333333,70.6698666667,11.5265666667,9.06533333335,5.6334,13.8627333333,13.8006666667
783.12,4.08646666667,7.2437,5.70513333333,11.0309333333,71.7255333333,10.9027333333,8.74473333335,5.1014,13.5417333333,13.6859333333
783.43,2.6186,5.5156,4.5826,9.61266666667,71.3965333333,9.35873333333,7.25033333333,3.94966666667,12.2257333333,12.3129333333
783.74,1.37253333333,3.96656666667,3.48126666667,8.12826666666,70.9344666667,8.10306666667,6.04746666667,2.52166666667,10.9624,10.9678666667
784.05,1.49073333333,4.03686666667,3.5512,8.02333333333,70.4076,8.20213333333,6.2032,2.51826666667,11.1782,10.8709333334
784.36,1.5284,3.88896666667,3.16966666667,7.524,70.4287333333,8.04859999999,6.36193333333,2.21653333333,10.7276,10.8515333333
784.67,1.25426666666,3.9576,3.096,7.017,70.1469333333,7.66939999999,5.9718,1.9208,10.3672666667,10.7457333333
784.98,1.58046666666,3.83686666667,3.4224,6.44973333333,69.2487333333,7.67666666667,6.09346666667,1.6194,10.5733333333,10.6901333333
785.29,2.10406666667,4.21946666667,3.8256,6.7568,70.5766666667,8.03379999999,6.1434,1.85666666667,11.2405333333,11.3810666667
785.60,2.03933333333,4.2045,3.97186666667,6.62746666667,70.409,7.49860000001,6.10646666667,1.80386666667,10.9243333333,11.3614666667
785.91,2.27366666667,4.29403333333,4.4096,6.5124,69.8046666667,7.99613333333,6.44093333333,2.37813333333,10.9771333334,11.3681333333
786.22,3.16233333333,5.28573333333,5.67846666667,7.46266666667,69.5352666667,8.89156666667,7.28633333333,3.54173333333,11.656,11.8856
786.53,3.52373333333,5.63726666667,6.21833333333,7.74573333333,69.1999333333,9.35880000001,7.5998,3.8362,11.8113333334,11.9311333333
786.84,4.48826666667,6.5378,6.702,8.53686666667,68.9613333333,10.1263666667,8.06159999999,4.5084,12.4284666667,12.4943333333
787.14,5.00493333333,7.08463333333,6.87066666667,9.1342,69.6318666667,10.7141,8.47266666666,5.16926666667,12.816,13.0597333333
787.45,4.72113333333,6.84113333333,6.5832,9.17713333333,69.8305333333,10.6951333333,8.13559999999,5.25173333333,12.449,13.1368666667
787.76,4.7324,6.64256666667,6.768,9.43553333333,69.5079333333,10.6825666667,7.91619999999,5.32073333333,12.5374,13.0246
788.07,4.56106666667,6.1966,6.777,9.66433333333,69.6162666667,10.8873,7.97120000001,5.46286666666,12.9304666667,12.8777333333
788.38,4.004,5.82486666667,6.30486666667,9.6912,69.9182,10.8442,7.55433333333,5.14706666667,12.7256666666,12.4652
788.69,4.09006666667,6.01283333333,6.40326666667,9.62646666667,69.6360666667,11.0632333333,7.80646666667,4.99993333333,12.7969333333,12.3226666667
789.00,4.50926666667,6.20213333333,6.67613333333,9.69173333333,68.9995333333,11.3965,7.84259999999,5.07353333334,12.9018666667,12.6268
789.31,4.721,6.37103333333,6.6334,9.83799999999,69.1894,11.1802333333,7.62039999999,4.783,13.0376666667,12.9519333333
789.62,4.15533333333,5.60846666667,5.94846666666,9.0624,68.3586666667,10.5376,6.82573333334,3.95273333333,12.4366666667,12.4176
789.92,4.1722,5.73123333333,5.89966666667,9.0076,68.7057333333,10.4577333333,6.74086666667,3.78606666667,12.6057333334,12.6552666667
790.23,4.37366666667,6.3097,6.07433333333,9.28866666667,69.0964,10.6556666667,7.16286666667,3.70553333333,12.9486666667,13.0397333333
790.54,4.78546666667,6.71053333333,6.4342,9.71046666667,69.2299333333,10.9122333333,7.46773333333,3.93806666667,13.3747333333,13.3798
790.85,4.93853333333,6.86816666667,6.60906666667,9.44213333334,68.772,10.8247333333,7.91306666667,3.99053333333,13.4275333333,13.3960666667
791.16,4.51606666667,6.7392,6.043,8.78506666667,68.7688666667,10.2687666667,7.44626666667,3.60226666667,13.0214666667,13.3119333333
791.47,3.92833333333,6.4296,5.4546,8.04406666667,68.6500666667,9.64736666667,7.0084,2.89793333333,12.0992,13.1791333333
791.78,4.1284,6.77276666667,5.87446666667,8.491,68.6248666667,9.67373333333,7.07393333333,3.25806666667,12.1394666667,13.7125333333
792.08,3.91953333333,6.21626666667,5.87946666667,8.41106666667,68.4396,9.22959999999,6.68366666667,3.09833333333,11.9287333333,13.4975333333
792.39,4.45986666667,6.79973333333,6.09913333333,8.88486666667,69.4931333333,9.60616666667,7.23426666667,3.48666666667,12.5803333333,13.5997333333
792.70,4.80166666667,7.1358,6.68406666666,9.46999999999,69.5510666667,9.88133333333,7.97566666667,4.11813333333,12.841,13.7388
793.01,5.1924,8.0176,7.34213333335,10.3434666667,71.0542666667,10.5110333333,8.74006666666,4.5344,13.4919333333,14.5198666667
793.32,5.19926666667,8.02433333333,7.39446666667,10.6933333333,70.3003333334,10.494,8.82146666667,4.95086666667,13.5645333333,14.3846666667
793.62,5.511,7.98473333333,7.78813333334,11.0900666667,69.8662666667,10.9450333333,9.12046666666,5.52233333333,13.9539333333,14.8534666667
793.93,5.4052,7.88053333333,7.97873333333,11.1411333333,69.5992,11.1718666667,9.06086666667,5.83686666667,14.1689333333,14.8473333333
794.24,5.05026666667,7.6538,7.81873333333,11.2305333333,69.5581333333,11.0179,8.4732,5.54806666667,14.2674,14.7930666667
794.55,5.2594,7.511,8.02433333333,11.3189333334,69.2992,11.1092666667,8.41613333333,5.43046666666,14.3486666667,14.5198666667
794.86,5.84693333333,8.05206666667,8.33893333333,11.7923333333,69.6448666667,11.3524666667,8.836,5.73773333333,14.9291333333,14.776
795.16,6.19286666667,7.98603333333,8.40593333333,11.8363333333,69.3214666667,11.5939333333,9.12766666667,5.93426666667,15.1912,14.4640666667
795.47,5.76106666666,7.72783333333,7.9528,11.5004666667,69.3569333333,11.4495333333,9.12646666667,5.73946666667,14.9303333333,14.2980666667
795.78,4.86966666667,6.9405,7.48013333333,10.9463333333,69.0004666667,11.1084,8.6974,5.3374,14.2476666667,14.0032
796.09,4.64446666667,6.8843,7.29293333333,10.7324666667,68.9862666667,11.1411,8.38640000001,5.36093333334,14.0710666667,13.8004
796.40,5.04346666667,6.78486666667,7.7438,11.1163333333,68.8522,11.513,8.52646666665,6.052,14.3209333333,13.8954666667
796.70,4.51833333333,6.02276666667,7.24206666667,10.3668,68.5406,11.0424333333,8.00206666667,5.5688,13.7344,13.1116666667
797.01,3.40093333333,5.11193333333,6.478,9.40426666666,68.7254666667,10.2208666667,7.24886666667,4.82886666667,12.9990666667,11.9644666667
797.32,2.32833333333,4.22836666667,5.68353333333,8.2208,68.3800666667,9.28063333333,6.524,3.67393333333,11.9494666667,11.1423333333
797.63,2.11466666667,3.8147,5.27,8.08559999999,68.5476,9.12086666667,6.20473333333,3.44473333333,11.5414666667,10.7512
797.93,2.76673333333,4.9307,6.22766666667,9.42773333333,68.6332666667,10.0167,7.0888,4.65546666667,12.6222666667,11.6446
798.24,2.77306666667,5.01673333333,6.6442,9.59673333333,68.5658,10.1597666667,7.18766666667,4.97473333333,12.8572,11.6526666667
798.55,2.39466666667,4.77256666667,6.56433333333,9.52786666667,68.4244666667,9.87493333333,6.98526666666,4.4994,12.5481333333,11.6838666667
798.85,2.4044,5.27166666667,6.77026666667,9.76706666667,68.3980666667,9.72396666667,7.06933333333,4.77993333333,12.4646666667,11.9355333333
799.16,2.60033333333,5.4363,6.8936,9.98853333333,68.1150666667,9.57246666667,7.19033333334,4.73533333333,12.6236,11.7626
799.47,2.471,5.34813333333,6.708,10.0562666667,68.5095333333,9.68296666667,7.28293333333,4.40306666667,12.6933333333,11.6504666667
799.78,2.48546666667,5.1703,6.25633333333,9.98480000001,68.8325333333,9.43890000001,7.40266666666,3.84893333334,12.7904666667,11.6682
800.08,3.18013333333,5.4873,6.777,10.5393333333,69.5649333334,9.95403333332,7.75119999999,4.19713333333,13.3761333333,12.7021333333
800.39,3.9744,5.934,7.61140000001,11.1746666666,69.8128666667,10.3497333333,8.26153333333,4.67973333333,13.689,13.5786
800.70,4.63213333333,6.45016666667,7.82920000001,11.8368,70.0122666667,10.6925333333,8.58986666666,4.966,13.8776666667,13.9890666667
801.00,5.17346666667,6.70996666667,8.15980000001,12.1872666667,69.7830666667,10.9108,9.08913333333,5.32826666667,13.9157333333,14.3432
801.31,4.827,5.7657,7.42126666667,11.0196,69.2548,10.5675333333,8.58113333333,4.73973333333,13.0276666667,13.8570666667
801.62,5.46686666667,5.8442,7.71173333333,11.6821333333,68.7446,11.1472,9.10933333334,5.60293333333,13.2654666667,14.3538
801.92,5.84033333333,6.16706666667,7.86313333334,11.6189333333,68.3687333333,11.5602,9.29386666668,6.0992,13.6170666667,14.6592666667
802.23,6.223,5.96726666667,8.10846666667,11.6942666667,68.3364666667,11.7868666667,9.40226666667,6.21073333333,14.0911333333,14.9721333333
802.54,5.68193333333,5.33086666667,7.46299999999,10.9878666667,68.8302666667,11.0159,8.44786666666,5.4626,13.5214666667,14.0921333333
802.84,5.434,4.92456666667,7.30826666667,10.8554,68.2138666667,10.5723333333,7.98746666666,5.21373333333,13.4339333333,13.7736
803.15,5.36586666667,5.36593333333,7.62340000001,10.8006,67.6548,10.5659,8.21753333335,5.39093333333,13.4709333333,13.8274666667
803.46,5.66066666667,5.91996666667,8.02233333333,11.2214666667,67.8162666667,11.0277,8.67846666667,5.74206666667,13.9333333333,14.2705333333
803.76,6.24093333333,6.62293333333,8.18779999999,11.7621333333,68.3005333333,11.5523333334,9.09533333333,6.33486666667,14.385,14.9609333333
804.07,7.21240000001,7.3471,8.98713333334,12.7563333333,69.4324,12.3989,10.1912,7.38159999999,15.4783333333,15.8922666667
804.38,7.65873333334,7.96543333333,9.57353333335,13.2196666667,69.9337333333,12.9416666667,10.7677333333,7.96846666667,16.1895333333,16.1263333333
804.68,6.67973333333,7.46743333333,8.96726666668,12.8823333333,71.1177333333,12.4248333333,10.2091333333,7.34646666666,15.8236,15.5882666667
804.99,5.47793333333,6.71723333333,7.98380000001,12.104,72.2660666667,11.4488333333,9.28066666666,6.36266666667,15.2448666667,14.61
805.30,6.08246666667,7.38826666667,8.40546666666,13.1134,74.2611333333,11.8178666667,9.93119999998,6.73533333333,15.6357333333,15.5671333333
805.60,5.3334,6.72926666667,7.48613333333,12.7916,73.7778666667,11.2189,9.00006666665,5.7222,15.0903333333,14.9097333333
805.91,5.854,6.93876666667,7.927,13.7396666667,73.0372,11.9283,9.69006666666,6.22593333334,15.5372,15.6542666667
806.21,6.61846666667,7.55693333333,8.48173333333,14.4788666667,73.7129333333,12.5431,10.4762,6.984,15.7279333333,16.3698
806.52,6.75093333334,7.42103333333,8.41400000001,14.6807333333,74.1824666667,12.6525333333,10.4282,6.93346666667,15.7122,16.7298
806.83,6.3898,7.23826666667,8.16466666667,14.2421333333,74.2776,12.3107666667,10.3656666667,6.80146666667,15.2148,16.0666
807.13,6.13506666667,6.7673,7.98120000001,14.1164,73.8218666667,11.7637666667,10.2730666667,6.19973333333,14.8492,15.3881333333
807.44,4.91366666667,5.62876666667,6.74559999999,12.7012,71.6307333333,10.3483,8.72126666667,5.12213333333,13.5416,13.9366666667
807.74,3.71093333333,4.5619,5.6472,11.6025333333,71.566,9.39126666666,7.45859999999,3.96033333333,12.5999333333,13.3552666667
808.05,4.40806666667,5.00726666667,5.99866666666,12.2514666667,70.7406,9.4335,7.87206666666,4.39353333333,13.0572,13.8852666667
808.35,5.52546666667,6.0852,7.17946666667,13.1312666667,70.5598,10.6068333333,8.90566666667,5.46766666667,13.7378,15.2258
808.66,5.64266666667,6.18326666667,7.23953333333,12.8106,69.2874666667,10.9272666667,9.07266666667,5.97206666666,13.8417333333,14.7440666666
808.97,6.0888,6.68836666667,7.95946666667,12.7772666667,69.4907333333,11.7080666667,9.77246666667,6.8832,13.9328,14.973
809.27,5.67586666667,6.92886666667,7.6066,12.0875333333,69.6393333333,11.5737,9.61013333334,7.40253333333,13.7340666667,15.0672666667
809.58,5.44046666667,6.96756666667,7.12913333333,11.4905333333,69.4272666667,11.215,9.40526666666,7.33473333334,13.8399333333,14.9046666667
809.88,4.84793333333,6.4788,6.6892,10.4923333333,69.9136666667,10.5899666667,8.80133333333,6.97486666667,13.3032666667,14.1676666667
810.19,4.81766666667,6.57636666667,6.80953333333,10.4998666667,69.2822666667,10.2820333333,9.13946666667,6.71933333333,13.3857333333,14.3404666667
810.49,4.58626666667,6.52233333333,6.50726666668,9.92406666667,69.4608,10.4861,9.03566666667,6.73493333333,13.4168666667,14.1837333333
810.80,4.0076,5.9729,6.64346666666,9.32553333333,70.2636,10.5658333333,8.87593333334,6.31,13.1782666667,14.3024
811.10,3.80833333333,5.99133333333,6.87866666667,9.09306666666,70.5222,10.5066,8.95179999999,6.1406,13.1449333333,14.1658
811.41,3.9496,6.23466666667,6.72173333333,8.8418,69.7134,10.7694,9.14006666668,6.1168,13.0586,14.0558666667
811.71,3.21786666667,5.7866,5.68706666666,7.94093333333,69.1517333333,9.86863333333,8.37113333333,4.90633333333,12.4093333334,13.2218666667
812.02,1.84406666666,4.52476666667,4.6024,6.69133333333,68.8942666666,8.60466666667,7.33593333333,3.37,11.2607333333,12.6724666667
812.32,1.88346666667,4.43613333333,4.79133333333,7.1706,69.7977333333,8.55030000001,7.20366666667,3.08126666667,11.4333333333,12.7302
812.63,1.99906666666,4.40396666667,5.25306666667,7.5198,70.2885333333,8.52773333333,7.152,2.42586666666,11.5265333333,12.5639333333
812.93,2.21106666667,4.55233333333,5.85966666667,8.37346666667,70.2647333333,8.61713333334,7.70073333334,2.47166666667,12.1647333333,13.1821333333
813.24,2.74306666667,4.90023333333,6.30106666667,9.31006666666,69.5511333334,9.24353333333,7.75559999999,3.02573333333,12.7182,13.9153333334
813.54,2.65493333333,4.8201,5.88773333333,9.47233333334,69.7404666667,9.63593333334,6.80899999999,3.35006666667,12.7554666667,13.8022666667
813.85,3.35826666667,5.41976666667,6.67493333334,10.3824666667,69.6592,10.1498,7.24026666666,4.33086666667,13.4082,14.5388
814.15,4.42806666667,6.51553333333,7.08320000001,12.0344,69.3137333333,10.7433,7.95739999999,5.29413333333,14.518,15.0488666667
814.46,5.27113333333,7.27666666667,7.31266666667,12.6554666667,68.6922,11.0806333333,8.5646,5.63793333333,15.0319333333,15.5981333333
814.76,5.5956,7.7738,8.40933333333,13.3414,70.064,11.7425333333,9.27273333333,6.18706666667,15.9472666667,16.3309333333
815.07,6.2086,8.44773333333,9.51826666667,13.9574666667,70.0868666667,13.0330666667,10.0474666667,7.11699999999,16.7772666667,16.793
815.37,6.99733333334,9.21689999999,10.0984666667,14.451,70.5865333333,13.8370666667,10.4841333333,7.94959999999,17.2057333334,16.7571333333
815.68,7.6158,9.94943333334,10.1206,14.788,70.3696666666,14.5701,11.093,8.85266666666,17.6428666667,17.0829333333
815.98,7.32786666667,9.57999999999,9.31153333332,14.1656666667,70.0350666667,14.8386333333,10.9062,8.64246666667,17.2383333333,17.2306666667
816.29,8.00759999999,10.1550333333,9.89133333332,14.1939333333,70.597,15.6744,10.9146666667,8.93793333333,17.3257333333,17.6047333333
816.59,8.98300000001,11.3219333333,10.9257333333,15.0094666667,71.0246666667,16.7277,12.2057333333,9.88953333335,17.9885333333,18.1332666667
816.89,8.5822,11.1668,10.6728,14.717,71.6305333333,16.1268666667,12.2008,9.75286666666,17.902,18.0691333333
817.20,7.87673333334,10.8599,10.2587333333,14.1854666667,72.2526666666,15.5366333333,11.6514,9.39119999999,17.9984,17.7246666667
817.50,7.13579999999,10.4350666667,9.64813333333,13.2273333333,72.4405333333,15.2478,10.8815333333,8.69466666667,17.2911333333,17.2381333333
817.81,7.16473333333,10.3047,9.68420000001,13.2292666667,72.6272,15.4738,10.7618666667,8.68073333334,17.2947333333,16.8116666667
818.11,7.20366666667,10.1217,9.40213333335,13.0325333334,72.1589333333,15.3598,10.7698,8.70033333334,16.9424,16.4984
818.41,6.1336,8.75736666666,8.18279999999,11.5887333333,71.7342,13.8837333333,9.92040000001,7.7674,15.8948666667,15.6524666667
818.72,4.99013333333,7.85273333333,7.2498,11.0140666667,71.6104,12.7004333333,9.04573333333,6.83893333333,15.328,15.3678666667
819.02,5.7826,8.13376666667,8.08473333333,11.4856,71.9336666667,12.7901333333,9.58259999999,6.9368,15.9790666667,16.3719333333
819.33,6.6174,8.71333333333,9.34986666665,12.1810666666,71.9670666667,13.1221333333,10.3924,7.70919999999,16.7846,16.7958
819.63,6.19693333333,8.25626666667,8.7498,12.0711333333,71.6298666667,12.7616333333,10.3438666666,7.68206666667,16.3985333333,16.37
819.93,5.79153333333,7.56003333333,8.32839999999,11.6595333333,71.9338666667,12.5791333333,9.82453333334,7.28386666667,16.0596666667,16.1120666666
820.24,6.21166666667,7.7907,8.74506666666,12.1005333334,72.4028,13.1448333333,10.1613333333,7.52233333333,16.2948,16.3354666667
820.54,5.972,7.64,8.57906666666,12.1584,72.187,13.1646,10.0200666667,7.22700000001,15.9634666667,15.9264
820.85,5.85746666667,7.6062,8.49666666667,12.1791333333,72.4824,13.0090333333,10.0086666667,7.103,16.0168,15.8514666667
821.15,5.84213333333,7.67033333333,8.64566666667,12.3664666667,72.9793333333,13.0396666667,10.1477333333,7.19973333333,16.2383333333,16.0526
821.45,5.7636,7.66703333333,8.71020000001,12.4052,73.2580666667,13.0226666667,10.0260666667,7.1336,16.1600666667,16.1716666667
821.76,5.86546666667,7.83576666667,8.79486666667,12.6820666667,73.5044666667,13.1717666667,10.1376666667,7.15013333333,16.2501333333,16.2308
822.06,6.0638,7.95096666667,8.97946666665,12.8418666667,73.412,13.3514,10.3030666667,7.2564,16.3783333333,16.3800666667
822.36,5.7844,7.81086666667,8.79086666667,12.6873333333,73.1987333333,13.1855,10.28,7.09993333333,16.2176,16.2302
822.67,5.8554,7.94563333333,8.87173333333,12.8320666667,73.4449333333,13.3356,10.3582666667,7.17993333333,16.3511333333,16.4367333333
822.97,5.90806666667,8.01126666667,8.97273333332,12.9030666666,73.4662,13.3700333333,10.3830666667,7.17946666667,16.4132666667,16.5719333333
823.27,6.00673333333,8.1699,9.02586666667,13.086,73.2213333333,13.3333,10.5385333333,7.2844,16.5297333333,16.6340666667
823.58,5.92526666667,8.22873333333,9.04253333333,13.2029333333,73.1948,13.2771,10.5630666667,7.27446666667,16.6154,16.7504
823.88,5.92566666667,8.20823333333,9.00226666666,13.2032,72.9254666667,13.1876333333,10.5987333333,7.33813333333,16.6007333333,16.9198666666
