wavelength,Back_PooBolf,Belly_PooBolf,Breast_PooBolf,Crissum_PooBolf,Crown_PooBolf,DorTail_PooBolf,Patch10_PooBolf,Patch11_PooBolf,Rump_PooBolf,Throat_PooBolf,WingTip_PooBolf
418.65,16.4326666667,36.945,6.007,15.6196666667,14.1271666667,6.248,28.0633333333,32.1125,7.789,29.0956666667,7.183
419.01,16.4823333333,36.969,6.0115,15.6666666667,14.1246666667,6.26266666667,28.1476666667,32.184,7.81966666667,29.184,7.2285
419.37,16.5206666667,37.0795,6.0365,15.7,14.1625,6.276,28.2323333333,32.2355,7.834,29.1666666667,7.2135
419.73,16.5586666667,37.114,6.0485,15.6916666667,14.1986666667,6.282,28.286,32.307,7.86366666667,29.1863333333,7.179
420.08,16.5253333333,37.168,6.0565,15.666,14.1851666667,6.26966666667,28.2993333333,32.2795,7.84433333333,29.2463333333,7.1855
420.44,16.4983333333,37.237,6.0485,15.68,14.1981666667,6.29333333333,28.3576666667,32.2665,7.84533333333,29.2366666667,7.183
420.80,16.5333333333,37.3845,6.071,15.7353333333,14.2325,6.278,28.351,32.3055,7.857,29.3093333333,7.1655
421.16,16.529,37.455,6.058,15.7603333333,14.2271666667,6.26666666667,28.3526666667,32.3035,7.84966666667,29.263,7.165
421.51,16.5353333333,37.4705,6.101,15.7603333333,14.2261666667,6.26366666667,28.3146666667,32.3215,7.828,29.2723333333,7.1395
421.87,16.5136666667,37.495,6.0545,15.8163333333,14.2233333333,6.24333333333,28.2966666667,32.334,7.81433333333,29.2123333333,7.124
422.23,16.5283333333,37.5145,6.0565,15.824,14.2366666667,6.20466666667,28.314,32.369,7.79966666667,29.245,7.1015
422.58,16.541,37.5495,6.064,15.845,14.2476666667,6.18866666667,28.358,32.405,7.79866666667,29.2116666667,7.081
422.94,16.57,37.6595,6.093,15.9153333333,14.2988333333,6.227,28.395,32.4545,7.788,29.222,7.0685
423.30,16.595,37.722,6.1035,15.9933333333,14.3328333333,6.23366666667,28.446,32.5085,7.79633333333,29.3013333333,7.091
423.66,16.6186666667,37.808,6.083,16.0253333333,14.3611666667,6.24333333333,28.4423333333,32.5495,7.79733333333,29.352,7.1165
424.01,16.652,37.858,6.11,16.077,14.3998333333,6.27166666667,28.5046666667,32.5905,7.83566666667,29.3416666667,7.136
424.37,16.6906666667,37.958,6.121,16.147,14.428,6.288,28.5623333333,32.626,7.87766666667,29.4073333333,7.1235
424.73,16.624,37.964,6.1,16.1363333333,14.3955,6.24733333333,28.5933333333,32.5645,7.84866666667,29.385,7.103
425.08,16.6386666667,37.998,6.1365,16.183,14.4183333333,6.26433333333,28.6316666667,32.592,7.884,29.463,7.131
425.44,16.6646666667,38.0845,6.1285,16.247,14.4476666667,6.24866666667,28.7253333333,32.656,7.89866666667,29.4996666667,7.125
425.80,16.701,38.134,6.1815,16.28,14.4606666667,6.26166666667,28.7616666667,32.681,7.892,29.5666666667,7.1375
426.16,16.6993333333,38.1715,6.186,16.3576666667,14.4553333333,6.27166666667,28.803,32.685,7.90633333333,29.6286666667,7.125
426.51,16.724,38.2085,6.2205,16.4176666667,14.4843333333,6.30433333333,28.8053333333,32.707,7.915,29.716,7.197
426.87,16.6813333333,38.204,6.196,16.44,14.472,6.28,28.7863333333,32.684,7.94566666667,29.688,7.216
427.23,16.659,38.2685,6.191,16.4753333333,14.4685,6.29233333333,28.79,32.6545,7.973,29.681,7.1965
427.58,16.6513333333,38.2845,6.225,16.545,14.4766666667,6.286,28.8553333333,32.665,7.97,29.6586666667,7.1715
427.94,16.6813333333,38.329,6.2305,16.623,14.507,6.29833333333,28.943,32.687,8.01233333333,29.7133333333,7.1915
428.30,16.647,38.283,6.2005,16.614,14.4561666667,6.24166666667,28.9893333333,32.6545,7.96433333333,29.7223333333,7.1785
428.65,16.7466666667,38.35,6.288,16.6986666667,14.5163333333,6.31433333333,29.1,32.751,8.05566666667,29.8326666667,7.2275
429.01,16.8206666667,38.45,6.2955,16.7613333333,14.5865,6.361,29.1936666667,32.8465,8.09366666667,29.9366666667,7.254
429.37,16.802,38.461,6.27,16.7566666667,14.5931666667,6.36333333333,29.2246666667,32.8605,8.06633333333,29.9756666667,7.2745
429.72,16.8176666667,38.5545,6.268,16.782,14.6223333333,6.382,29.3333333333,32.873,8.135,30.0143333333,7.304
430.08,16.8216666667,38.638,6.2755,16.8103333333,14.6451666667,6.43033333333,29.351,32.9105,8.17666666667,30.0283333333,7.3335
430.44,16.7783333333,38.6675,6.257,16.8296666667,14.6096666667,6.40966666667,29.4103333333,32.847,8.18666666667,30.0803333333,7.245
430.79,16.8246666667,38.6885,6.241,16.8293333333,14.595,6.38533333333,29.4416666667,32.828,8.16466666667,30.1013333333,7.242
431.15,16.853,38.7245,6.2645,16.8393333333,14.6135,6.39833333333,29.3996666667,32.8765,8.13966666667,30.1616666667,7.2605
431.50,16.862,38.7845,6.22,16.861,14.609,6.39566666667,29.4936666667,32.872,8.16,30.21,7.273
431.86,16.8353333333,38.7955,6.2255,16.818,14.5698333333,6.35633333333,29.449,32.8565,8.117,30.2336666667,7.251
432.22,16.842,38.9375,6.255,16.8863333333,14.5993333333,6.389,29.4716666667,32.867,8.15333333333,30.218,7.2675
432.57,16.8576666667,38.9905,6.2595,16.9246666667,14.6288333333,6.38466666667,29.531,32.9135,8.154,30.228,7.2785
432.93,16.8666666667,39.1005,6.2665,16.9796666667,14.6411666667,6.36866666667,29.567,32.9615,8.127,30.2273333333,7.2535
433.29,16.8863333333,39.154,6.3235,17.0256666667,14.6421666667,6.39766666667,29.585,32.9595,8.15466666667,30.2413333333,7.285
433.64,16.8796666667,39.1525,6.321,17.0173333333,14.6426666667,6.35366666667,29.605,32.997,8.11166666667,30.258,7.272
434.00,16.8666666667,39.1705,6.3155,17.029,14.6465,6.32366666667,29.6393333333,32.9865,8.10066666667,30.311,7.302
434.35,16.9126666667,39.2775,6.33,17.116,14.6905,6.35266666667,29.652,33.0495,8.13533333333,30.322,7.351
434.71,16.9313333333,39.4185,6.3795,17.1816666667,14.7255,6.418,29.7463333333,33.1335,8.18233333333,30.438,7.347
435.07,16.9533333333,39.52,6.356,17.214,14.7308333333,6.42966666667,29.8503333333,33.1325,8.205,30.4633333333,7.3555
435.42,16.9833333333,39.6315,6.4285,17.262,14.7556666667,6.442,29.8796666667,33.174,8.23866666667,30.5286666667,7.368
435.78,17.0193333333,39.7575,6.4595,17.3473333333,14.7996666667,6.47033333333,29.9723333333,33.229,8.297,30.5766666667,7.407
436.13,17.0706666667,39.7995,6.4935,17.3906666667,14.8328333333,6.476,29.9853333333,33.3055,8.33033333333,30.654,7.4205
436.49,17.0206666667,39.8455,6.4665,17.395,14.8035,6.47733333333,29.9856666667,33.2655,8.32833333333,30.7036666667,7.4005
436.84,17.0603333333,39.9065,6.5375,17.4413333333,14.8333333333,6.52033333333,30.097,33.264,8.38533333333,30.7956666667,7.449
437.20,17.0896666667,39.955,6.52,17.516,14.8563333333,6.54466666667,30.1816666667,33.299,8.41533333333,30.8626666667,7.445
437.56,17.1196666667,40.016,6.539,17.5896666667,14.8666666667,6.57666666667,30.1883333333,33.284,8.459,30.8976666667,7.4385
437.91,17.1646666667,40.124,6.5705,17.6503333333,14.9065,6.59366666667,30.297,33.3425,8.48333333333,30.981,7.4425
438.27,17.1876666667,40.1775,6.565,17.6263333333,14.9095,6.59933333333,30.3666666667,33.3505,8.465,30.9936666667,7.4615
438.62,17.19,40.1455,6.5375,17.6123333333,14.89,6.51566666667,30.3093333333,33.305,8.41733333333,30.9413333333,7.4515
438.98,17.1946666667,40.152,6.527,17.646,14.8895,6.468,30.336,33.3065,8.39666666667,30.9456666667,7.4475
439.33,17.201,40.1335,6.523,17.6896666667,14.894,6.46433333333,30.3373333333,33.324,8.39033333333,30.9423333333,7.476
439.69,17.2243333333,40.151,6.505,17.7396666667,14.9043333333,6.47933333333,30.3866666667,33.348,8.367,30.9853333333,7.5025
440.04,17.183,40.168,6.526,17.75,14.8941666667,6.47033333333,30.4183333333,33.3195,8.36433333333,30.9966666667,7.505
440.40,17.2313333333,40.2215,6.494,17.7793333333,14.8973333333,6.462,30.4616666667,33.346,8.35433333333,30.9646666667,7.49
440.75,17.22,40.2415,6.471,17.8193333333,14.9073333333,6.457,30.458,33.363,8.344,30.9063333333,7.4625
441.11,17.2136666667,40.3075,6.4755,17.8143333333,14.8988333333,6.43533333333,30.4396666667,33.3635,8.37066666667,30.8783333333,7.47
441.47,17.193,40.328,6.4495,17.841,14.8981666667,6.43733333333,30.45,33.3005,8.37566666667,30.8726666667,7.485
441.82,17.2193333333,40.375,6.471,17.88,14.9128333333,6.441,30.4336666667,33.3165,8.41233333333,30.849,7.4595
442.18,17.214,40.4475,6.498,17.9206666667,14.9206666667,6.44333333333,30.4366666667,33.365,8.45333333333,30.8913333333,7.442
442.53,17.2243333333,40.556,6.5465,17.9823333333,14.9686666667,6.501,30.5443333333,33.433,8.50333333333,30.953,7.4675
442.89,17.2496666667,40.6605,6.5905,18.031,14.9823333333,6.559,30.571,33.463,8.56033333333,30.977,7.48
443.24,17.236,40.72,6.5755,18.045,14.9918333333,6.556,30.6183333333,33.4755,8.55066666667,30.9876666667,7.5035
443.60,17.222,40.846,6.588,18.0936666667,15.0021666667,6.54766666667,30.6376666667,33.5165,8.55633333333,31.022,7.4595
443.95,17.3073333333,40.944,6.5775,18.167,15.0653333333,6.58066666667,30.6676666667,33.623,8.59366666667,31.0763333333,7.4875
444.31,17.345,41.006,6.6295,18.23,15.1205,6.62033333333,30.7183333333,33.6575,8.64166666667,31.174,7.533
444.66,17.3743333333,41.04,6.626,18.267,15.1341666667,6.633,30.7463333333,33.6785,8.65466666667,31.2456666667,7.5815
445.02,17.4053333333,41.075,6.622,18.318,15.1666666667,6.649,30.8263333333,33.722,8.64366666667,31.325,7.5735
445.37,17.4276666667,41.0855,6.6325,18.3416666667,15.1961666667,6.628,30.9133333333,33.8105,8.66266666667,31.336,7.5715
445.72,17.4273333333,41.1105,6.588,18.365,15.1838333333,6.623,30.9566666667,33.8065,8.64166666667,31.4036666667,7.5565
446.08,17.4403333333,41.176,6.5985,18.4186666667,15.1915,6.61233333333,31.045,33.8165,8.657,31.416,7.5605
446.43,17.4526666667,41.2145,6.6065,18.466,15.1975,6.59333333333,31.0446666667,33.8185,8.66766666667,31.4536666667,7.5445
446.79,17.445,41.2545,6.5835,18.4553333333,15.2058333333,6.56633333333,31.0693333333,33.8585,8.662,31.495,7.552
447.14,17.469,41.2745,6.582,18.4843333333,15.2165,6.56766666667,31.0733333333,33.8815,8.67533333333,31.4963333333,7.5445
447.50,17.4923333333,41.301,6.597,18.5016666667,15.2191666667,6.58,31.0823333333,33.8775,8.70533333333,31.5283333333,7.578
447.85,17.4883333333,41.3015,6.599,18.52,15.2045,6.54433333333,31.1126666667,33.8905,8.67766666667,31.5426666667,7.5755
448.21,17.4763333333,41.343,6.5975,18.5443333333,15.1891666667,6.50033333333,31.0916666667,33.9075,8.648,31.538,7.551
448.56,17.462,41.386,6.635,18.5606666667,15.2065,6.48966666667,31.13,33.9205,8.68066666667,31.5436666667,7.567
448.92,17.4563333333,41.4505,6.622,18.5943333333,15.2183333333,6.49233333333,31.1653333333,33.922,8.68666666667,31.559,7.615
449.27,17.4623333333,41.5835,6.608,18.649,15.2298333333,6.50966666667,31.172,33.9455,8.69266666667,31.6376666667,7.6355
449.62,17.4486666667,41.6615,6.6595,18.6753333333,15.25,6.48333333333,31.2246666667,33.949,8.72533333333,31.6166666667,7.6625
449.98,17.455,41.6675,6.668,18.684,15.2768333333,6.498,31.1826666667,33.9455,8.742,31.6763333333,7.6895
450.33,17.452,41.664,6.629,18.6943333333,15.2666666667,6.512,31.2183333333,33.894,8.75666666667,31.68,7.719
450.69,17.492,41.672,6.6455,18.7636666667,15.3021666667,6.54866666667,31.3123333333,33.8815,8.79233333333,31.7006666667,7.7475
451.04,17.5573333333,41.825,6.691,18.85,15.3503333333,6.603,31.343,33.927,8.86166666667,31.8496666667,7.7655
451.40,17.5706666667,41.853,6.6815,18.914,15.3585,6.62333333333,31.392,33.9275,8.892,31.8993333333,7.761
451.75,17.613,41.923,6.6985,18.9843333333,15.3968333333,6.68666666667,31.5086666667,33.9465,8.96033333333,31.986,7.77
452.10,17.6556666667,41.9735,6.735,19.0656666667,15.4426666667,6.71366666667,31.555,34.004,8.998,32.0733333333,7.8205
452.46,17.6703333333,41.9475,6.6985,19.0846666667,15.416,6.73133333333,31.542,33.987,8.974,32.115,7.7655
452.81,17.7206666667,41.999,6.757,19.123,15.4581666667,6.75733333333,31.5696666667,34.0185,9.01666666667,32.1623333333,7.7425
453.17,17.7343333333,42.0215,6.7955,19.1673333333,15.4405,6.76666666667,31.598,33.9895,9.059,32.2006666667,7.7265
453.52,17.737,42.028,6.795,19.177,15.4231666667,6.786,31.56,33.9875,9.03066666667,32.2093333333,7.7415
453.87,17.7536666667,42.091,6.7825,19.2533333333,15.4358333333,6.77166666667,31.591,33.9895,9.04266666667,32.2646666667,7.737
454.23,17.7776666667,42.2185,6.828,19.3033333333,15.4926666667,6.79266666667,31.6073333333,34.085,9.05066666667,32.3463333333,7.776
454.58,17.7853333333,42.306,6.842,19.3986666667,15.4938333333,6.80766666667,31.5743333333,34.1345,9.08333333333,32.4293333333,7.7985
454.93,17.7396666667,42.2915,6.8685,19.4036666667,15.4836666667,6.75933333333,31.6303333333,34.095,9.08066666667,32.4086666667,7.783
455.29,17.7823333333,42.338,6.9395,19.4496666667,15.538,6.77433333333,31.624,34.159,9.11033333333,32.4163333333,7.831
455.64,17.7576666667,42.413,6.933,19.4356666667,15.528,6.75066666667,31.599,34.128,9.10933333333,32.4136666667,7.861
456.00,17.75,42.4795,6.927,19.4326666667,15.5078333333,6.74833333333,31.677,34.1015,9.15033333333,32.3793333333,7.8545
456.35,17.7836666667,42.55,6.939,19.4596666667,15.5251666667,6.73233333333,31.7426666667,34.1245,9.187,32.3606666667,7.898
456.70,17.788,42.623,6.9875,19.5446666667,15.531,6.717,31.7763333333,34.146,9.20433333333,32.3813333333,7.9325
457.06,17.8216666667,42.6815,7.001,19.5693333333,15.5553333333,6.721,31.8453333333,34.196,9.20033333333,32.3983333333,7.9565
457.41,17.8953333333,42.6665,7.013,19.6013333333,15.5895,6.74833333333,31.9096666667,34.2525,9.227,32.3986666667,7.9655
457.76,17.905,42.6505,7.034,19.625,15.5785,6.78966666667,31.933,34.2605,9.223,32.32,7.9765
458.12,17.9413333333,42.6825,7.0385,19.69,15.5765,6.82333333333,32.015,34.2465,9.26033333333,32.3183333333,7.9985
458.47,17.9553333333,42.685,7.084,19.6996666667,15.586,6.81766666667,32.081,34.24,9.22233333333,32.3253333333,7.967
458.82,17.962,42.692,7.079,19.7086666667,15.5803333333,6.84966666667,32.1696666667,34.268,9.212,32.304,7.9955
459.18,17.9403333333,42.7445,7.0435,19.7143333333,15.5663333333,6.798,32.239,34.258,9.18,32.3253333333,7.9455
459.53,17.965,42.794,7.0975,19.7983333333,15.5913333333,6.82666666667,32.3103333333,34.254,9.20966666667,32.3566666667,7.941
459.88,17.9993333333,42.8545,7.1065,19.854,15.6331666667,6.85666666667,32.33,34.3015,9.23166666667,32.435,7.951
460.24,17.958,42.854,7.1245,19.8483333333,15.6285,6.84033333333,32.2763333333,34.2595,9.22,32.457,7.9605
460.59,17.9943333333,42.897,7.0935,19.8763333333,15.6428333333,6.835,32.301,34.3045,9.22933333333,32.477,7.9565
460.94,17.996,42.9295,7.111,19.902,15.6451666667,6.82466666667,32.303,34.3225,9.21633333333,32.4806666667,7.958
461.29,17.976,42.9795,7.076,19.967,15.6663333333,6.82266666667,32.321,34.307,9.244,32.5123333333,7.9685
461.65,18.0173333333,43.092,7.076,20.0216666667,15.7041666667,6.807,32.396,34.3745,9.25633333333,32.6023333333,7.9825
462.00,17.9953333333,43.1375,7.0565,20.0503333333,15.7208333333,6.75533333333,32.383,34.3895,9.25,32.624,7.952
462.35,18.02,43.183,7.034,20.0853333333,15.7575,6.744,32.3796666667,34.4265,9.30833333333,32.6486666667,7.961
462.71,18.0583333333,43.2615,7.039,20.159,15.7931666667,6.742,32.3386666667,34.4205,9.36,32.6836666667,7.9675
463.06,18.119,43.262,7.0635,20.2163333333,15.8228333333,6.803,32.3416666667,34.4415,9.433,32.687,8.029
463.41,18.089,43.231,7.0175,20.2053333333,15.8038333333,6.787,32.248,34.4435,9.423,32.7103333333,8.05
463.76,18.0813333333,43.24,7.0,20.2226666667,15.7916666667,6.747,32.243,34.444,9.39733333333,32.7093333333,8.0345
464.12,18.1396666667,43.357,7.0015,20.3546666667,15.8141666667,6.78533333333,32.3523333333,34.5475,9.43133333333,32.7973333333,8.0455
464.47,18.1476666667,43.3975,7.017,20.3786666667,15.823,6.81633333333,32.3313333333,34.532,9.427,32.858,8.0275
464.82,18.1933333333,43.388,7.001,20.43,15.893,6.869,32.3513333333,34.55,9.49166666667,32.9383333333,8.052
465.17,18.2406666667,43.496,7.1155,20.493,15.9168333333,6.91166666667,32.4356666667,34.6065,9.547,33.0183333333,8.0545
465.53,18.2233333333,43.4945,7.149,20.549,15.9531666667,6.92933333333,32.3926666667,34.6075,9.61033333333,33.0536666667,8.0765
465.88,18.276,43.584,7.203,20.5853333333,15.9576666667,6.97166666667,32.4503333333,34.651,9.62933333333,33.0953333333,8.0895
466.23,18.2316666667,43.5765,7.2305,20.5953333333,15.9355,6.97066666667,32.4686666667,34.6195,9.59833333333,33.0856666667,8.093
466.58,18.2226666667,43.687,7.261,20.6536666667,15.9585,6.97,32.4916666667,34.6605,9.59633333333,33.1676666667,8.092
466.94,18.2306666667,43.776,7.28,20.7013333333,15.9735,6.97866666667,32.5123333333,34.6795,9.601,33.2403333333,8.078
467.29,18.2676666667,43.8625,7.266,20.7613333333,15.9928333333,6.95766666667,32.533,34.7315,9.60933333333,33.2636666667,8.063
467.64,18.2983333333,43.9855,7.3115,20.8466666667,16.0063333333,6.97366666667,32.6236666667,34.759,9.639,33.2643333333,8.088
467.99,18.286,44.1055,7.3355,20.918,16.0551666667,6.97133333333,32.662,34.7625,9.666,33.279,8.0515
468.35,18.285,44.17,7.371,20.9906666667,16.0578333333,6.97633333333,32.751,34.7555,9.705,33.2966666667,8.0415
468.70,18.2703333333,44.273,7.418,21.0626666667,16.062,6.97033333333,32.8353333333,34.785,9.70166666667,33.326,8.0465
469.05,18.266,44.2795,7.3615,21.055,16.0533333333,6.93933333333,32.783,34.756,9.671,33.2686666667,8.0085
469.40,18.2633333333,44.2885,7.34,21.0766666667,16.0228333333,6.93366666667,32.8993333333,34.7255,9.648,33.2623333333,8.0025
469.75,18.242,44.3145,7.3315,21.1196666667,16.0266666667,6.92666666667,32.9433333333,34.729,9.653,33.3266666667,8.027
470.11,18.2556666667,44.4245,7.3265,21.1703333333,16.0296666667,6.89466666667,33.005,34.733,9.65566666667,33.3413333333,8.041
470.46,18.2713333333,44.4795,7.3245,21.2453333333,16.0555,6.92133333333,33.108,34.7765,9.68933333333,33.384,8.048
470.81,18.2856666667,44.533,7.317,21.2766666667,16.0995,6.90066666667,33.151,34.8455,9.704,33.438,8.0345
471.16,18.3243333333,44.5795,7.3565,21.3093333333,16.1351666667,6.92833333333,33.1913333333,34.8765,9.72266666667,33.4833333333,8.0605
471.51,18.3056666667,44.584,7.3515,21.293,16.1115,6.938,33.169,34.8625,9.71733333333,33.4833333333,8.0795
471.87,18.3403333333,44.624,7.381,21.315,16.1005,6.96,33.189,34.8665,9.72833333333,33.515,8.1035
472.22,18.3366666667,44.5635,7.37,21.2763333333,16.1088333333,6.92366666667,33.1186666667,34.9085,9.715,33.4873333333,8.1165
472.57,18.331,44.534,7.3275,21.269,16.0583333333,6.88633333333,33.0503333333,34.883,9.74766666667,33.4143333333,8.09
472.92,18.3573333333,44.5805,7.325,21.3326666667,16.0778333333,6.89333333333,33.1313333333,34.9525,9.77266666667,33.501,8.158
473.27,18.4003333333,44.662,7.355,21.315,16.1106666667,6.909,33.1066666667,35.02,9.80066666667,33.5553333333,8.1695
473.62,18.395,44.643,7.3805,21.3473333333,16.0933333333,6.909,33.0786666667,34.961,9.843,33.5026666667,8.183
473.98,18.3983333333,44.6785,7.3925,21.3743333333,16.0793333333,6.946,33.0776666667,34.949,9.87133333333,33.522,8.1885
474.33,18.382,44.615,7.3925,21.3856666667,16.0338333333,6.922,33.038,34.9055,9.847,33.4673333333,8.164
474.68,18.3356666667,44.66,7.391,21.387,15.9891666667,6.88966666667,33.065,34.8505,9.803,33.4103333333,8.158
475.03,18.2893333333,44.7275,7.4125,21.3983333333,15.9776666667,6.89066666667,33.1483333333,34.833,9.78466666667,33.351,8.1675
475.38,18.3313333333,44.6775,7.4445,21.4663333333,16.0426666667,6.924,33.2253333333,34.871,9.832,33.3446666667,8.1655
475.73,18.4363333333,44.6665,7.476,21.5086666667,16.0861666667,6.93866666667,33.3013333333,34.9615,9.892,33.3376666667,8.1825
476.08,18.4103333333,44.6115,7.455,21.5733333333,16.0598333333,6.94,33.3746666667,34.9095,9.90933333333,33.386,8.1715
476.44,18.4473333333,44.6995,7.513,21.641,16.1003333333,6.98633333333,33.4866666667,34.957,9.87833333333,33.475,8.207
476.79,18.478,44.809,7.5765,21.7323333333,16.1168333333,7.03533333333,33.5276666667,34.9375,9.91833333333,33.5333333333,8.2365
477.14,18.461,44.858,7.6125,21.823,16.0951666667,7.064,33.5216666667,34.8755,9.94166666667,33.5666666667,8.2495
477.49,18.47,44.844,7.622,21.8703333333,16.1046666667,7.05533333333,33.4863333333,34.917,9.92866666667,33.5446666667,8.213
477.84,18.5313333333,44.899,7.652,21.9453333333,16.1771666667,7.084,33.544,35.0125,9.99866666667,33.6466666667,8.2565
478.19,18.607,44.966,7.703,21.997,16.2318333333,7.13466666667,33.5816666667,35.0305,10.0586666667,33.689,8.3355
478.54,18.6206666667,44.922,7.743,22.0626666667,16.2551666667,7.18333333333,33.575,34.9895,10.1256666667,33.7153333333,8.3615
478.89,18.6666666667,44.9535,7.761,22.1063333333,16.2693333333,7.21266666667,33.6023333333,34.996,10.217,33.7753333333,8.3725
479.24,18.665,44.9465,7.7735,22.1116666667,16.2816666667,7.21833333333,33.5453333333,34.994,10.2186666667,33.7803333333,8.3375
479.60,18.623,44.872,7.733,22.0943333333,16.2615,7.19,33.5043333333,34.9125,10.1826666667,33.7906666667,8.3325
