wavelength,Back_TacCrif,Belly_TacCrif,Breast_TacCrif,Crissum_TacCrif,Crown_TacCrif,DorTail_TacCrif,Patch10_TacCrif,Rump_TacCrif,Throat_TacCrif,WingTip_TacCrif
593.13,12.5093333333,34.6415333333,25.3499333333,26.6759333334,10.9477333333,11.1109666667,13.4407333333,13.7960666667,40.0496,7.8266
593.47,12.4980666667,34.6852666667,25.3814666666,26.7494,10.9814,11.1471333333,13.4215333333,13.8409333333,40.0946,7.84673333333
593.80,12.4899333333,34.6394,25.3933333333,26.7529333334,10.9694666667,11.1445,13.3767333333,13.8408,40.0551333333,7.82933333333
594.14,12.5456666667,34.7728666667,25.4944,26.8551333334,11.0254666667,11.2175666667,13.4068,13.9405333333,40.1488,7.8682
594.48,12.6148666667,34.884,25.5928666667,26.9645333333,11.1088666667,11.2923666667,13.4528666667,14.0288,40.2067333333,7.92966666667
594.81,12.6508,34.9665333333,25.6884666667,27.0593333333,11.148,11.3380333333,13.5116666667,14.1018,40.2646,7.97553333333
595.15,12.6728,34.9904666667,25.6999333333,27.0689333333,11.1772666667,11.3581333333,13.5200666667,14.1503333333,40.2420666667,7.99373333333
595.49,12.697,35.093,25.7838666667,27.1488,11.2131333333,11.3817,13.6067333334,14.1697333333,40.3101333333,8.01333333333
595.82,12.7330666667,35.1611333333,25.8434666667,27.205,11.2475333333,11.4340333333,13.678,14.2185333333,40.3879333333,8.03113333333
596.16,12.7734666667,35.2224666667,25.8962666667,27.2631333333,11.2998,11.4744666667,13.7559333333,14.2775333333,40.4161333333,8.08526666667
596.50,12.7394666667,35.2108666667,25.858,27.2667333333,11.2739333333,11.4527666667,13.8116666666,14.2748,40.4322666667,8.07086666667
596.83,12.7618666666,35.2872666667,25.9154666667,27.3559333333,11.3312666667,11.4790333333,13.8604666667,14.3197333333,40.5134,8.12226666667
597.17,12.7864666667,35.3487333333,25.9410666667,27.3795333333,11.3138666667,11.4723333333,13.9567333333,14.3365333333,40.564,8.10293333333
597.51,12.7688,35.4161333333,25.9527333333,27.3804,11.2670666666,11.4091,14.0279333333,14.3279333333,40.6335333333,8.059
597.84,12.7206666667,35.3815333333,25.9258,27.3538,11.1958,11.3661333333,14.0680666667,14.2666666667,40.5994,8.00846666667
598.18,12.6564,35.3400666667,25.8838,27.3066666667,11.1414666667,11.3429666667,14.0606666667,14.2319333333,40.5929333333,7.96953333333
598.52,12.6782666667,35.3958,25.9136666667,27.3483333334,11.161,11.3453,14.0471333333,14.2478,40.6708666667,7.95726666667
598.85,12.6691333333,35.4195333333,25.9364666667,27.4150666667,11.1478666667,11.3322333333,14.071,14.2333333333,40.6788666667,7.9254
599.19,12.6518,35.4476666667,25.9389333333,27.4175333333,11.1302,11.3252,14.0947333334,14.2546,40.7060666667,7.9054
599.53,12.6123333333,35.436,25.9184,27.3863333333,11.0764,11.2528,14.0663333333,14.1895333333,40.7124,7.862
599.86,12.5990666667,35.4626,25.9459333333,27.4013333333,11.0694666667,11.2386666667,14.0163333333,14.2135333333,40.7436,7.8374
600.20,12.6334666667,35.5735333333,26.0328,27.4684666667,11.1018666667,11.2997333333,13.9988666667,14.2524666667,40.7946,7.84773333333
600.53,12.6578,35.5758,26.0581333333,27.4635333333,11.1014,11.3334,13.973,14.2822,40.758,7.83826666667
600.87,12.7102666667,35.6746666666,26.1414666667,27.5542,11.1698,11.4120333333,13.9755333333,14.3414666666,40.835,7.87313333333
601.21,12.7954,35.7416,26.2034,27.6618,11.2800666667,11.5372666667,13.9745333333,14.4372,40.8629333333,7.9658
601.54,12.8862666667,35.8234666667,26.2946,27.7957333333,11.3472666667,11.5960333333,13.983,14.5371333333,40.9342666667,8.0412
601.88,12.973,35.9244,26.3716,27.8994,11.4070666667,11.6332666667,14.0388666667,14.6275333333,40.9618,8.09046666667
602.21,12.9806666667,35.9294,26.3710666667,27.9171333333,11.4078,11.6537333333,14.0023333333,14.6430666667,40.9187333333,8.13853333333
602.55,13.0823333333,36.0854666667,26.4869333333,28.0149333333,11.4892666667,11.7689,13.9613333333,14.7446666667,41.0539333333,8.23666666667
602.88,13.1333333334,36.146,26.5336666667,28.0918,11.5229333333,11.8339333333,13.9702666667,14.8089333333,41.0824,8.27266666667
603.22,13.1906666667,36.2255333333,26.5940666667,28.1816,11.5993333333,11.93,13.9915333333,14.9014666667,41.1336,8.3384
603.56,13.1968666667,36.2632666666,26.5976,28.2156666667,11.5936666667,11.9298666667,14.0218,14.888,41.1345333333,8.34966666667
603.89,13.221,36.2977333333,26.6426,28.2675333333,11.5976666667,11.9357333333,14.0358666667,14.9264,41.1913333333,8.3906
604.23,13.2290666667,36.3641333333,26.6618,28.3193333333,11.6131333333,11.9671666667,14.0284,14.9474666667,41.2303333333,8.39593333333
604.56,13.205,36.3520666667,26.6466,28.3117333333,11.5917333333,11.9427,13.9954666667,14.9529333333,41.2095333333,8.384
604.90,13.1566,36.3580666667,26.6392666667,28.2868,11.5454,11.8891333333,14.0126,14.9028666666,41.1809333334,8.3366
605.23,13.1382666667,36.3568,26.6212666667,28.2729333333,11.5478,11.8752333333,13.9899333333,14.8996666667,41.1772666667,8.3216
605.57,13.1676,36.4317333333,26.6615333333,28.3102666667,11.5578,11.8959333333,14.006,14.9135333333,41.2424,8.335
605.90,13.1514,36.4345333333,26.691,28.3402666667,11.538,11.8737333333,14.0132666667,14.9044666667,41.2454,8.3012
606.24,13.0812,36.3842666667,26.6537333333,28.3077333333,11.4889333333,11.7894,14.099,14.8509333333,41.2386666667,8.20466666667
606.58,13.1440666667,36.4688,26.7183333333,28.3646,11.5408,11.8102333333,14.1348,14.9024,41.2964,8.25026666667
606.91,13.167,36.5349333333,26.7611333333,28.4317333333,11.5769333333,11.8242333333,14.1420666667,14.9334,41.3107333333,8.27126666667
607.25,13.2112,36.6123333333,26.8472,28.47,11.6119333333,11.8925333333,14.1381333333,14.9929333333,41.3852666667,8.2932
607.58,13.2480666667,36.6662,26.8907333333,28.5451333333,11.6758666667,11.9559,14.1852666667,15.0406,41.4328666667,8.31133333333
607.92,13.2836,36.7239333333,26.9313333333,28.5768666667,11.6869333333,11.9954,14.2452666667,15.0854,41.5104,8.3838
608.25,13.3764,36.8116666667,27.0312666667,28.686,11.7865333333,12.0673333333,14.2678666667,15.1647333333,41.6057333333,8.47846666667
608.59,13.4746666667,36.9107333333,27.1224666667,28.8019333333,11.8759333333,12.1626333333,14.2586666667,15.2884666667,41.7258,8.57166666667
608.92,13.5103333333,36.948,27.1519333333,28.8337333333,11.9212,12.2212333333,14.2966666667,15.3346666667,41.761,8.64053333333
609.26,13.5275333333,36.9460666667,27.154,28.8576666667,11.9378666667,12.2793333333,14.3084666667,15.3506666667,41.7884666667,8.64513333333
609.59,13.5754666667,37.0172,27.1971333334,28.8814,11.9958666667,12.3504666667,14.3662,15.4216666667,41.8960666667,8.7158
609.93,13.6258,37.0513333333,27.2346,28.9238666667,12.0408666667,12.3986666667,14.3911333333,15.4652666667,41.9083333333,8.814
610.26,13.5736666667,37.0069333333,27.1837333333,28.9146,12.0006666667,12.3460333333,14.2942,15.397,41.8960666667,8.78286666667
610.60,13.5529333333,36.9986,27.1894666667,28.9266,11.9503333333,12.3121,14.2642,15.3685333333,41.9362666667,8.76026666666
610.93,13.6069333333,37.0545333333,27.2236,29.0188666667,12.0106,12.3515,14.2902,15.4231333333,42.0050666667,8.81853333334
611.27,13.6721333333,37.1256,27.2782666667,29.0866,12.0516666667,12.3871666667,14.2645333333,15.476,42.0672666666,8.86846666667
611.60,13.6738,37.0670666667,27.2792,29.1257333333,12.0609333333,12.3472666667,14.2208,15.4624666667,42.1051333333,8.83493333334
611.93,13.6904666667,37.0898,27.2946,29.1438,12.0579333333,12.3866666667,14.2020666667,15.4713333333,42.1341333333,8.86373333333
612.27,13.6925333333,37.1118666667,27.3092666667,29.1675333333,12.0596666667,12.3771333333,14.2248,15.4602,42.1603333333,8.85706666666
612.60,13.7626,37.2378666667,27.4057333333,29.2813333333,12.113,12.4401666667,14.199,15.5352,42.2729333333,8.89026666667
612.94,13.7078666667,37.2447333333,27.4024,29.2692,12.0818,12.3860666667,14.1373333333,15.5185333333,42.2394,8.888
613.27,13.7115333334,37.2677333333,27.4304666667,29.3123333333,12.0732,12.4023,14.0834666667,15.4982666667,42.2200666667,8.88373333333
613.61,13.7066666667,37.3264666667,27.4651333333,29.3988666667,12.0624,12.3982666667,13.996,15.4996666667,42.2714,8.8464
613.94,13.6935333333,37.3435333333,27.4789333333,29.3986,12.0621333333,12.4054666667,14.1735333333,15.5378,42.3170666667,8.8366
614.28,13.7354666667,37.3738666667,27.5038,29.4316,12.1172,12.4542333333,14.248,15.6019333333,42.3124,8.88326666667
614.61,13.7017333333,37.407,27.5177333333,29.4482666667,12.0781333333,12.4148666667,14.3226,15.5714,42.3488666667,8.83726666667
614.94,13.6225333333,37.4114,27.48,29.4002666667,12.0113333333,12.3725333333,14.3434666667,15.4853333333,42.3361333333,8.75433333333
615.28,13.6606,37.5922666667,27.5926666667,29.5248,12.0496666667,12.4261666667,14.4382,15.5607333333,42.4397333333,8.79206666667
615.61,13.6289333333,37.6157333333,27.5766,29.5452666666,12.0147333333,12.3677333333,14.5256,15.5684666667,42.4404,8.74166666666
615.95,13.5883333333,37.6285333333,27.5780666667,29.5264666667,11.9878,12.3472,14.5416666667,15.5581333333,42.4410666667,8.68186666667
616.28,13.5227333333,37.6174,27.5372666667,29.4870666667,11.906,12.2451,14.5516666667,15.4706,42.4206666667,8.57906666667
616.61,13.6043333333,37.6925333333,27.6168666667,29.5960666667,11.9863333333,12.2999,14.6289333333,15.5358666666,42.4844666667,8.63733333333
616.95,13.6340666667,37.7606666667,27.6458666667,29.6738,12.0046666667,12.3338666667,14.7159333333,15.5911333333,42.5221333333,8.62213333333
617.28,13.7285333333,37.8251333333,27.7034,29.7429333333,12.0882,12.4187333333,14.8421333333,15.7114,42.5438,8.699
617.62,13.8231333333,37.9102666667,27.8060666667,29.8446,12.1694666667,12.4908666667,14.8026,15.8114666667,42.5916,8.7654
617.95,13.8478,38.0212,27.8867333333,29.9071333333,12.1636,12.5342,14.8246,15.83,42.6726,8.744
618.28,13.9066,38.0187333333,27.9132666667,29.9339333333,12.1843333333,12.5858666667,14.7342,15.8615333333,42.679,8.79186666667
618.62,13.9512666667,38.0638,27.9802,29.9943333333,12.2232666667,12.6296333333,14.771,15.9504,42.7111333333,8.84886666667
618.95,13.9410666667,38.0209333333,27.9262,29.9303333333,12.2012666667,12.6131333333,14.8258,15.903,42.6130666667,8.81066666667
619.28,13.9386,38.0214,27.9652,29.9509333333,12.1928666667,12.6220666667,14.8784666666,15.9222,42.5726,8.82646666667
619.62,13.9856,38.0260666667,27.9749333333,29.9874,12.2260666667,12.6565333333,14.9132,15.9676666667,42.5500666667,8.89646666667
619.95,14.0144,38.0500666667,28.0041333333,30.0260666667,12.2612,12.6977333333,14.9444,16.0291333333,42.5814666666,8.9308
620.28,14.0140666667,38.1494666667,28.0704666667,30.0747333333,12.266,12.7186333333,14.9528,16.0789333333,42.6322,8.93533333334
620.62,14.0756666667,38.2339333333,28.1653333333,30.161,12.309,12.7910333333,14.9305333333,16.1602666667,42.7269333333,9.0
620.95,14.021,38.2851333333,28.1520666667,30.1536,12.2916,12.7907333333,14.903,16.1294666667,42.7884,8.95893333333
621.28,14.0115333333,38.2686,28.122,30.1488666666,12.2486,12.7790666667,14.9087333333,16.0980666667,42.7613333333,8.93213333333
621.62,14.0323333333,38.3071333333,28.1492,30.2096666667,12.2887333333,12.7774333333,14.9288,16.1404,42.8457333333,8.9516
621.95,13.9785333333,38.3535333333,28.1177333334,30.2430666667,12.2828666666,12.7477,14.9547333333,16.1318,42.9005333333,8.92073333333
622.28,13.9481333333,38.335,28.1124666667,30.2435333333,12.2696666667,12.7125333333,14.9270666667,16.1126,42.8519333333,8.88486666667
622.62,14.0197333334,38.4554,28.2374,30.3509333333,12.3262666667,12.7831666667,14.8452666667,16.2222,42.9832,8.95653333333
622.95,14.0518666667,38.5883333333,28.2800666667,30.4324666667,12.3638666667,12.8155666667,14.7448666667,16.2406,43.1172666667,8.94746666667
623.28,14.0920666667,38.7300666667,28.3626666667,30.5698,12.3820666667,12.8845,14.7750666667,16.2938666667,43.2514,8.99513333333
623.62,14.1507333333,38.8044666667,28.4352666667,30.688,12.4449333333,12.9661333333,14.8395333333,16.3948,43.2851333333,9.0918
623.95,14.192,38.8306666667,28.4477333333,30.7318666667,12.4608666667,12.9807,14.8701333333,16.4258666667,43.3558666667,9.12320000001
624.28,14.2202,38.8606,28.4672,30.7728,12.4822666667,12.97,14.9568666667,16.4216666667,43.3560666667,9.11333333333
624.62,14.3302,38.9606666667,28.5624,30.8595333333,12.5355333333,13.0543333333,14.9873333333,16.4801333333,43.4088,9.18693333333
624.95,14.3278,39.0186666667,28.6268666667,30.9448666666,12.5467333333,13.0982,15.0216,16.5456,43.4111333333,9.19406666668
625.28,14.3112,39.0812666667,28.6433333333,30.9554666667,12.4974666667,13.0926,15.0368,16.5428666666,43.3809333333,9.1832
625.61,14.3095333333,39.0829333333,28.6802,30.9517333333,12.4688,13.0811333333,15.0685333333,16.5365333333,43.3326666667,9.17366666667
625.95,14.3420666667,39.1792666667,28.7378666667,31.0388666667,12.4880666667,13.1088666667,15.1456,16.5770666667,43.4157333334,9.17313333333
626.28,14.2744,39.1380666667,28.6594666667,30.9916666667,12.4364,13.0742666667,15.187,16.538,43.3314666667,9.14839999999
626.61,14.3066666667,39.1597333333,28.7123333333,31.0499333334,12.4843333333,13.1411666667,15.2313333333,16.5828,43.3774666667,9.2096
626.94,14.2982,39.1284,28.6791333333,31.0386,12.4719333333,13.1146,15.2466,16.576,43.2928666667,9.19919999999
627.28,14.2913333333,39.2026,28.723,31.0608,12.4553333333,13.1231666667,15.3013333333,16.5618666667,43.33,9.15146666668
627.61,14.2418,39.1932,28.7060666667,31.0416666666,12.4062,13.0880333333,15.3679333333,16.5095333333,43.2896,9.08500000001
627.94,14.1872666667,39.2644666667,28.7003333333,31.0754,12.3694,13.0454333333,15.3603333333,16.5159333333,43.3119333333,9.07213333334
628.27,14.1515333333,39.3059333333,28.7382,31.1238,12.3596666667,13.0266333333,15.49,16.5461333333,43.3334,9.07540000001
628.61,14.1521333333,39.3950666667,28.7542,31.1606666667,12.3813333333,13.0189,15.4864,16.518,43.4100666667,9.06739999999
628.94,14.2239333333,39.4292666667,28.8301333333,31.2608666667,12.4759333333,13.0875666667,15.5109333334,16.591,43.4655333333,9.13193333333
629.27,14.2468,39.5004,28.8678666667,31.3292,12.5032,13.1416,15.5606,16.6194666667,43.5062,9.15606666667
629.60,14.3242666667,39.5836,28.9305333333,31.3952666667,12.5534,13.2085666667,15.5737333333,16.6809333334,43.592,9.25986666667
629.94,14.3649333333,39.6632666667,28.9836666667,31.4692666666,12.5748,13.2548666667,15.6108,16.6831333333,43.6478666667,9.25386666665
630.27,14.3926666666,39.7316,28.9705333333,31.4821333333,12.535,13.2377333333,15.6383333333,16.7113333333,43.6416666667,9.22153333333
630.60,14.4648666667,39.8876666667,29.0911333333,31.6122,12.5834,13.3245666667,15.6494666666,16.8016666666,43.8558666667,9.25973333333
630.93,14.4167333333,39.8319333333,29.0359333333,31.5946,12.5262666667,13.2728,15.6206,16.7588,43.7829333333,9.2252
631.26,14.3725333333,39.8034,29.0232666666,31.5896666667,12.4931333333,13.2706666667,15.5786,16.7292,43.728,9.19093333333
631.60,14.3939333334,39.7748,29.0254666667,31.5926,12.5332666667,13.3221666667,15.5158,16.7222,43.7098,9.20253333333
631.93,14.3652,39.7792,28.9793333333,31.5807333333,12.4619333333,13.2756333333,15.4022666667,16.6527333333,43.6978,9.12126666667
632.26,14.3672666667,39.8295333333,29.0138666667,31.5946,12.4352,13.2799,15.4784666667,16.6766,43.734,9.13426666667
632.59,14.3338666667,39.8732,28.9946666667,31.6038666667,12.3867333333,13.2514,15.5446,16.6670666667,43.7682,9.12786666667
632.92,14.3690666667,39.9395333333,29.0192666667,31.6424666667,12.4038666667,13.2355,15.6247333333,16.7075333333,43.82,9.12133333332
633.26,14.3218,39.8568666667,28.9516666667,31.6192,12.3576666667,13.2165,15.5819333333,16.6582,43.7624666667,9.06846666668
633.59,14.4048666667,39.9835333333,29.0446666667,31.7328,12.4712666667,13.2931666667,15.5536666667,16.8080666667,43.8608666667,9.17786666666
633.92,14.4292,39.9813333333,29.0706,31.7825333333,12.534,13.3514666667,15.6016666667,16.8415333333,43.9016,9.24313333333
634.25,14.4296666667,39.9762,29.0838666667,31.7435333333,12.537,13.3233333333,15.5616,16.8259333333,43.8624,9.23519999999
634.58,14.4708666667,40.0820666667,29.1604,31.8234,12.5611333333,13.3549,15.5694,16.8816666667,43.9579333333,9.27193333334
634.91,14.5432666667,40.1603333333,29.2086,31.8997333333,12.6253333333,13.4033333333,15.5867333333,16.9855333333,43.9804,9.33760000001
635.25,14.5884,40.2776,29.2892666667,31.9696666667,12.6222,13.4480333333,15.6551333333,17.0503333333,44.0662666667,9.37960000001
635.58,14.6477333333,40.31,29.3419333333,32.0292666667,12.6632666667,13.4911,15.6445333333,17.1322666666,44.1192666667,9.41126666665
635.91,14.6800666667,40.2956,29.3407333333,32.0642666667,12.6693333333,13.5173,15.6772,17.1452,44.1387333333,9.42173333335
636.24,14.7296666667,40.3572666667,29.3697333333,32.1069333333,12.7136666667,13.5840333333,15.6807333333,17.2133333333,44.1529333333,9.4344
636.57,14.7792,40.4306,29.4337333333,32.1798,12.7397333333,13.6773666667,15.6234666667,17.294,44.2064,9.46219999999
636.90,14.8472666667,40.5902666667,29.5362,32.2713333333,12.8154,13.7260333333,15.6657333333,17.377,44.2673333333,9.53126666667
637.23,14.7662666667,40.5141333333,29.5179333333,32.2138,12.6922,13.6280666667,15.7772,17.2719333333,44.2154,9.42719999999
637.56,14.7192,40.5596,29.553,32.2334666667,12.6085333333,13.5649666667,15.7973333333,17.2599333333,44.23,9.37306666665
637.90,14.7138666667,40.5166666667,29.5354,32.2948,12.6205333333,13.5997333333,15.8616666667,17.2768666667,44.1878,9.37686666667
638.23,14.7046666667,40.4956,29.5226,32.2941333333,12.639,13.5874666667,15.9255333333,17.2597333333,44.1648666667,9.372
638.56,14.7686,40.5759333333,29.5736666667,32.3674,12.6951333333,13.6441,15.9508,17.3178666667,44.3232666667,9.43680000001
638.89,14.7269333333,40.5088666667,29.5162666667,32.3454666667,12.6606666667,13.5643666667,15.9565333333,17.3036,44.3013333333,9.36146666668
639.22,14.6527333333,40.5230666667,29.4718666667,32.3508666667,12.5889333333,13.5140333333,15.9506666667,17.2380666667,44.3298666667,9.2936
639.55,14.6620666667,40.5572666667,29.4817333333,32.3884,12.6369333333,13.5289,15.9115333333,17.2759333333,44.3560666667,9.29506666667
639.88,14.6649333333,40.5836666667,29.5072,32.3908666667,12.6578666667,13.5083333333,15.8425333333,17.271,44.4010666667,9.28566666667
640.21,14.6359333333,40.543,29.4674666667,32.3994666667,12.6917333333,13.4955,15.8143333333,17.2274666667,44.3642666667,9.29919999999
640.54,14.5732,40.4664666666,29.398,32.3646666667,12.6069333333,13.4706333333,15.8797333333,17.1721333333,44.3165333333,9.19673333333
640.87,14.6668666667,40.5366666667,29.4451333333,32.4892666667,12.6483333333,13.5355666667,15.8721333333,17.2588666667,44.367,9.26500000001
641.20,14.7107333333,40.5647333333,29.4680666666,32.5248,12.6596666667,13.5856666667,15.8166,17.2411333333,44.3701333333,9.25646666667
641.53,14.7272666667,40.6448,29.5369333333,32.5854666667,12.6699333333,13.6285333333,15.8112,17.256,44.4610666667,9.23306666666
641.87,14.701,40.6422,29.5676666667,32.6066,12.6264,13.6304,15.7132,17.2158666667,44.5006666667,9.2036
642.20,14.7145333333,40.6848,29.6232666667,32.6304,12.6010666667,13.635,15.7226666667,17.2121333333,44.4676666667,9.20313333332
642.53,14.8118666667,40.7452666667,29.6848666666,32.7176,12.6578,13.7608,15.775,17.2696666667,44.5168,9.28019999999
