wavelength,Back_SicAurm,Belly_SicAurm,Breast_SicAurm,Crissum_SicAurm,Crown_SicAurm,DorTail_SicAurm,Rump_SicAurm,Throat_SicAurm,WingTip_SicAurm
602.88,21.0195333333,44.8001333333,32.1168666667,47.2979333333,23.2859333333,18.1284666667,24.6147333334,36.8102666667,16.1211333333
603.22,21.0798666667,44.858,32.1470666667,47.3928,23.3576,18.1136666667,24.6742,36.8917333333,16.1376666667
603.56,21.1066666667,44.8396,32.1781333333,47.3994,23.3867333333,18.1130666666,24.6572,36.9147333333,16.1217333333
603.89,21.0983333333,44.8152,32.1808,47.4037333333,23.3764666667,18.0628,24.6274,36.9086,16.1422666667
604.23,21.1194,44.8008666667,32.233,47.3973333333,23.4117333333,18.0826,24.6552666667,36.9705333333,16.1548
604.56,21.132,44.8658,32.2882666667,47.478,23.4531333333,18.1006,24.7022666667,37.0101333333,16.1915333333
604.90,21.1868666667,44.8266666667,32.2882,47.4331333333,23.4822666667,18.1426,24.7416666667,37.0420666667,16.2510666667
605.23,21.3161333333,44.9524,32.3729333333,47.5719333333,23.5835333333,18.2688,24.8846666667,37.1967333333,16.3516
605.57,21.2744,44.9339333333,32.3736666667,47.5496,23.5805333333,18.2642,24.8787333333,37.196,16.3465333333
605.90,21.1883333333,44.9354666667,32.3516666667,47.5190666667,23.5104,18.2168666667,24.8128,37.156,16.2286666667
606.24,21.1486666667,44.9020666667,32.3168,47.4362,23.4352666667,18.2144,24.7856666667,37.1436666667,16.1604666667
606.58,21.25,44.9744,32.4126666667,47.4942,23.4834,18.3366,24.8814,37.182,16.2471333333
606.91,21.1952,44.975,32.4051333333,47.4462,23.4719333333,18.3427333333,24.8132666667,37.1538,16.2130666667
607.25,21.2178,44.9778,32.4032666667,47.4544,23.5243333333,18.3774,24.8476666667,37.2029333333,16.2621333333
607.58,21.2648,44.9888666667,32.434,47.4465333333,23.5790666667,18.4809333333,24.9003333333,37.2834666666,16.3008
607.92,21.2257333333,44.9134,32.3311333333,47.3712666667,23.4969333333,18.4073333333,24.8446666667,37.1654666667,16.2473333333
608.25,21.2286,44.8651333333,32.2962666666,47.3390666667,23.4522,18.4390666667,24.8346666667,37.1212,16.1950666667
608.59,21.2432666667,44.9070666667,32.3214,47.3803333333,23.4624666667,18.4862666667,24.8549333333,37.1476666666,16.1695333333
608.92,21.2158666667,44.8648666666,32.293,47.3281333333,23.4367333333,18.5466666667,24.8519333333,37.1116666667,16.1418666667
609.26,21.2567333333,44.9156666667,32.3309333333,47.42,23.461,18.6599333333,24.8896666667,37.2004,16.1394666667
609.59,21.3534666666,44.9293333333,32.3823333333,47.4297333333,23.5331333333,18.8221333333,25.0211333333,37.2667333333,16.2132
609.93,21.4156666667,45.0299333333,32.4696,47.5474,23.6012,18.9842666667,25.1144,37.3518,16.2558666667
610.26,21.4456666667,45.0395333333,32.4835333333,47.5706666667,23.6093333333,19.0774666667,25.1727333333,37.3730666667,16.2506666666
610.60,21.5689333333,45.1208,32.5880666667,47.7078666667,23.7014666667,19.2924666667,25.3446666667,37.4785333334,16.3312666667
610.93,21.6712666667,45.2778666667,32.7264,47.8672666666,23.7885333333,19.5099333333,25.4849333334,37.5749333333,16.4078
611.27,21.8498,45.4806,32.9,48.0749333333,23.9796,19.7818,25.7194,37.7512666667,16.5757333334
611.60,21.9954666667,45.6534666667,33.0690666667,48.2628,24.1015333333,20.0396666667,25.8954666666,37.9638,16.6840666667
611.93,22.0154666667,45.5714,33.0026666667,48.2026,24.1312666667,20.1029333333,25.8944,37.9543333333,16.7089333333
612.27,22.0394666667,45.6012666666,33.0000666667,48.2139333333,24.1425333333,20.201,25.9771333333,37.9418,16.7148
612.60,22.1442666667,45.6269333333,33.0746666667,48.2979333333,24.227,20.3300666667,26.0968666667,38.0276,16.8489333333
612.94,22.1874666667,45.6696666667,33.1239333333,48.2847333333,24.3204,20.4445333333,26.1768,38.0253333333,16.9527333333
613.27,22.1842,45.6326,33.1098,48.3330666667,24.3289333333,20.4428666667,26.1592,38.0226,16.9474666667
613.61,22.2602666667,45.6354666667,33.1660666667,48.3106,24.4724666667,20.5379333333,26.2325333333,38.0148,17.0548666667
613.94,22.2916,45.5864666667,33.1372666667,48.2514,24.5556666667,20.5804,26.264,38.0350666667,17.134
614.28,22.2304666667,45.5064666667,33.0629333333,48.1646666667,24.4638666667,20.5406,26.2035333333,38.0040666666,17.1049333333
614.61,22.1853333333,45.3977333333,33.0319333333,48.1449333333,24.4090666667,20.4623333333,26.1521333334,37.9848,17.0637333333
614.94,22.0416,45.2607333333,32.9205333333,47.9868,24.3277333333,20.3515333333,26.0409333333,37.8493333333,16.9371333333
615.28,21.9702,45.2073333333,32.8659333333,47.9858,24.325,20.3010666667,26.0256,37.8248,16.9056
615.61,22.0428,45.3414,32.9654666667,48.0855333333,24.4301333334,20.3646,26.1150666667,37.9561333333,17.0197333333
615.95,22.1332666667,45.4086,33.1126666667,48.2643333333,24.5564,20.4042666667,26.1484,38.1079333333,17.1128666667
616.28,22.1060666667,45.4501333333,33.1367333333,48.2878666667,24.5292666667,20.3404666667,26.1146,38.1371333333,17.0535333333
616.61,22.074,45.4019333333,33.0748666667,48.2609333333,24.4874666667,20.2268,26.1039333333,38.1303333333,16.9721333333
616.95,22.0301333333,45.413,33.0254666666,48.2119333333,24.4503333333,20.1583333333,26.0610666667,38.0348,16.9465333333
617.28,22.1219333333,45.5646,33.1224666667,48.4426666667,24.5042666667,20.2306,26.1549333333,38.2448,17.0203333333
617.62,22.1279333333,45.6248,33.2042666667,48.5418666667,24.5469333333,20.2897333333,26.1832666667,38.3629333333,17.0487333333
617.95,22.1379333333,45.6095333333,33.1911333333,48.5493333333,24.6252666667,20.2964666667,26.2032,38.382,17.0841333333
618.28,22.1731333334,45.7319333333,33.2088,48.5578,24.7076666667,20.3588666667,26.3168,38.4618666667,17.1511333333
618.62,22.1959333333,45.777,33.2734666667,48.6253333333,24.7419333333,20.3595333333,26.3796,38.497,17.1836
618.95,22.3071333333,45.888,33.3626666667,48.686,24.8768666667,20.4602,26.4537333333,38.5433333333,17.248
619.28,22.1446666667,45.7452,33.2066666667,48.6055333333,24.7273333333,20.3465333333,26.3283333333,38.3644,17.1040666667
619.62,22.0887333333,45.7425333333,33.1849333333,48.5644666667,24.6667333334,20.3024,26.271,38.3179333333,17.0314666667
619.95,21.9906666667,45.664,33.0328,48.4833333333,24.6120666666,20.2210666667,26.1519333334,38.2073333333,16.9607333333
620.28,22.0764,45.762,33.1802666667,48.6315333333,24.7362,20.3406,26.2425333333,38.3386666667,17.082
620.62,22.0637333333,45.7606666667,33.1879333333,48.6951333333,24.7491333333,20.3220666667,26.2122666667,38.4186666667,17.0494666667
620.95,21.9464,45.6311333333,33.1059333333,48.4887333333,24.6997333333,20.2615333333,26.1658666667,38.2646666667,17.0036
621.28,21.9380666667,45.6296666667,33.0953333333,48.463,24.6659333333,20.1796666667,26.1166,38.1682666667,16.9436
621.62,21.9084,45.7077333333,33.1250666667,48.5368,24.6356666667,20.1312666666,26.0982,38.1450666667,16.9054
621.95,21.9672,45.6331333333,33.1429333333,48.5008666667,24.7152,20.1706,26.1014,38.1242,16.9594
622.28,21.9174,45.4985333333,33.0167333333,48.3509333333,24.6328,20.1448,25.9410666666,38.0286666667,16.8692
622.62,21.9793333333,45.4746666667,33.063,48.3524666667,24.6533333333,20.1472666667,25.9336,38.0767333334,16.9379333333
622.95,22.0863333333,45.6425333333,33.2214666667,48.446,24.7624,20.2274,26.0382666667,38.2386,16.9982
623.28,21.9267333333,45.4375333333,33.045,48.244,24.6562,20.0367333333,25.8901333333,38.0327333334,16.91
623.62,22.0464666667,45.5621333333,33.2422,48.3606,24.8346,20.1846,26.0050666667,38.1666,17.0639333333
623.95,21.8804666667,45.377,33.0630666667,48.1606,24.6664666667,19.9879333334,25.8074,37.9408666667,16.9283333333
624.28,21.8961333333,45.4441333333,33.1362,48.1566,24.6892666667,19.9806,25.811,37.9580666667,16.9984
624.62,21.9532666667,45.5064666667,33.1749333333,48.2402666667,24.6956666667,19.9576,25.7738666667,37.9926,17.0166666666
624.95,21.8842,45.4106666667,33.0682,48.1462666667,24.5946666667,19.8175333333,25.6846666667,37.9370666667,16.9696
625.28,21.8906666667,45.4415333333,33.1113333333,48.1588666667,24.6382666667,19.7982666667,25.6665333333,37.9794,17.0318666667
625.61,21.7625333334,45.3851333333,33.0390666667,48.1205333333,24.5592,19.6982,25.5405333333,37.8707333333,16.9536666667
625.95,21.7924,45.4321333333,33.0694,48.2044,24.6039333333,19.6513333333,25.5836666667,37.9609333333,17.0190666667
626.28,21.7358666667,45.4479333333,33.0438666667,48.176,24.5745333333,19.5564,25.5204,37.9227333333,16.9866666667
626.61,21.7218,45.4639333333,33.0722,48.1692666667,24.5721333333,19.4805333333,25.5170666667,37.9157333333,17.0114666667
626.94,21.7493333333,45.5229333333,33.1266,48.1924,24.5833333333,19.4982666667,25.5794666667,37.972,17.0582
627.28,21.7244666667,45.5009333333,33.0455333333,48.1744666667,24.4834666666,19.3898666667,25.5316,37.8976,16.9979333333
627.61,21.7457333333,45.5692,33.0814,48.1906,24.4762666667,19.3915333333,25.5572666667,37.941,17.0055333333
627.94,21.7846666667,45.5896,33.0881333333,48.2151333333,24.5234666667,19.4299333333,25.6016,37.9542,17.0417333333
628.27,21.7028666667,45.505,32.9944,48.0961333333,24.4468666667,19.3452666667,25.5258,37.8253333333,16.9506666667
628.61,21.6401333333,45.5405333333,32.9900666666,48.1142666666,24.4107333333,19.3566,25.5244666667,37.8164,16.9168
628.94,21.6028666667,45.4171333333,32.8816,47.9554666667,24.3606666667,19.3278666667,25.4992666667,37.7298,16.8692666667
629.27,21.658,45.4632666667,32.9260666667,47.977,24.3756666667,19.3512666667,25.5724,37.8104,16.8933333333
629.60,21.6084666667,45.4236666667,32.8489333333,47.9066666667,24.3366666667,19.3198,25.4919333333,37.6729333333,16.8496666667
629.94,21.5216666667,45.3552,32.769,47.8354666667,24.2771333333,19.2873333333,25.4628,37.603,16.7896
630.27,21.5022,45.2418,32.678,47.8354666667,24.258,19.3326666666,25.4314,37.5484,16.8042
630.60,21.5142666667,45.3167333333,32.6684666667,47.9158,24.2955333333,19.3895333334,25.426,37.5832,16.8020666667
630.93,21.5091333333,45.347,32.7066,47.9097333333,24.3718666667,19.4257333333,25.4612666667,37.6284666666,16.7962
631.26,21.5979333333,45.3496666667,32.7588666667,47.9294666667,24.4602,19.492,25.4731333333,37.6966666667,16.8652666667
631.60,21.5670666667,45.3116666667,32.7394666667,47.8788666667,24.4131333333,19.4601333333,25.423,37.6522,16.8240666667
631.93,21.5961333333,45.3838,32.7838666667,47.9820666667,24.4882,19.4897333333,25.5334666667,37.7612666667,16.9238
632.26,21.6672,45.3905333333,32.8397333333,47.9772,24.5966666667,19.5467333333,25.537,37.7987333333,16.9969333333
632.59,21.7582666667,45.5346,32.9564666667,48.1265333333,24.6805333333,19.6258,25.6302666667,37.9234666667,17.0697333333
632.92,21.7054666667,45.5274,32.9032666667,48.1317333333,24.6338,19.5598666667,25.522,37.8423333333,16.9969333333
633.26,21.6486666667,45.5366666667,32.9314,48.157,24.5865333333,19.4873333333,25.4916666667,37.8937333333,16.9166666667
633.59,21.7062,45.5250666667,32.9782,48.183,24.6348,19.5044,25.5196666666,37.9028,16.9662
633.92,21.6598666667,45.521,32.9897333333,48.0856,24.6349333333,19.4536,25.4684666667,37.8658,16.9346
634.25,21.7412666667,45.5728666667,33.1009333333,48.1568,24.7458,19.5225333333,25.5262666667,37.9784666667,17.0232
634.58,21.6908,45.5678,33.1101333334,48.2133333333,24.7084666667,19.5038666667,25.4670666667,37.9933333333,17.0171333333
634.91,21.6888,45.7045333333,33.1204666667,48.3609333333,24.752,19.5838666667,25.5664666667,38.0364666667,17.0605333333
635.25,21.7629333333,45.7917333334,33.205,48.4879333333,24.8385333333,19.6454666667,25.6829333333,38.1066,17.1284
635.58,21.6792666667,45.7061333333,33.143,48.3704666667,24.7408666667,19.5503333333,25.4975333333,38.0016666666,16.9533333333
635.91,21.8222666667,45.9168666667,33.2799333333,48.57,24.8622,19.7129333333,25.6526,38.1364,17.0818
636.24,21.7995333333,45.9794666667,33.2667333333,48.6552,24.8120666667,19.7052666667,25.6063333334,38.1338666667,17.0200666667
636.57,21.8540666667,46.0024666667,33.3278,48.7122666667,24.8717333333,19.7912,25.685,38.17,17.0529333333
636.90,22.0120666667,46.2321333333,33.5189333333,48.9601333333,25.0690666667,20.0290666667,25.9290666667,38.3319333333,17.3388666667
637.23,21.927,46.3590666667,33.5245333333,49.0765333333,25.0358666667,20.0166,25.858,38.3782666666,17.3082666667
637.56,22.0125333333,46.4786666667,33.5797333333,49.2148666667,25.0914,20.0974,25.8894,38.4532666666,17.3407333333
637.90,22.0966,46.5641333333,33.6114666667,49.2860666666,25.1348,20.2066666667,25.9807333333,38.4400666667,17.4272
638.23,22.2448666667,46.699,33.6914,49.4044666667,25.2508666666,20.2925333333,26.0261333333,38.5266666667,17.5382666667
638.56,22.2290666667,46.6969333333,33.7069333333,49.3644,25.1933333333,20.264,25.9970666667,38.4980666666,17.4756666667
638.89,22.2386,46.611,33.6744,49.2156,25.1472,20.2901333333,25.8746,38.4362,17.5308666667
639.22,22.3481333333,46.7846,33.8058,49.3897333333,25.2577333333,20.4780666667,26.042,38.5984666667,17.7264666666
639.55,22.2867333333,46.7749333333,33.7534,49.3910666667,25.1892666667,20.4200666667,25.9770666667,38.6024666667,17.6666
639.88,22.3410666666,46.7522666667,33.7712666667,49.3642,25.1663333333,20.4210666667,25.9118666667,38.5880666667,17.6640666667
640.21,22.3758666667,46.8214666666,33.7944,49.3811333334,25.1218666667,20.4364666667,25.8984666667,38.644,17.7278666667
640.54,22.4627333333,46.7712666667,33.7485333333,49.2478666667,25.0928666667,20.4188,25.8163333333,38.5960666667,17.6848
640.87,22.5148,46.7334,33.7063333333,49.1407333333,25.0208,20.4432666667,25.8195333333,38.5470666667,17.609
641.20,22.5364,46.7832,33.7486,49.2259333333,25.0657333333,20.5965333333,25.8818666667,38.6854666667,17.6729333333
641.53,22.6090666667,46.8428666667,33.8111333333,49.2926,25.0626,20.638,25.9021333333,38.8232666667,17.7002
641.87,22.497,46.7004,33.7262,49.1396,24.9626,20.5884,25.8978,38.7448666667,17.6052666667
642.20,22.4995333333,46.7302666667,33.7300666667,49.1428666667,24.9829333333,20.6769333333,25.8918666667,38.7917333333,17.7163333333
642.53,22.8062666667,47.2045333333,34.0189333333,49.6232666667,25.3472666667,20.9789333333,26.3162666667,39.2176666667,17.9777333333
642.86,22.8646,47.2616666667,34.0150666667,49.7076,25.3445333333,20.9349333333,26.292,39.2691333333,17.9294666667
643.19,22.8877333333,47.2414666667,33.9871333333,49.6221333334,25.3873333333,20.9902666667,26.3484666667,39.28,17.9376
643.52,22.8770666667,47.2349333333,33.9696,49.5758,25.4806,21.085,26.4436,39.3536,18.0235333333
643.85,22.9906666667,47.3205333333,34.0617333333,49.6326666666,25.6298666667,21.1906,26.5756,39.4466,18.1620666667
644.18,22.9466666667,47.3288666667,34.1027333333,49.6903333333,25.6183333333,21.2447333334,26.6315333333,39.5425333333,18.1414
644.51,23.0333333334,47.403,34.1716,49.7954666667,25.7819333333,21.379,26.7900666667,39.6716666666,18.2742
644.84,22.8812,47.3688666667,34.0523333333,49.7116666667,25.5752,21.1902,26.6274666667,39.5612666667,18.0575333333
645.17,22.8566,47.4134666667,34.0696666666,49.7326,25.5949333333,21.1578666667,26.619,39.5345333334,18.0796
645.50,22.9467333333,47.5534,34.1419333333,49.8254666667,25.6111333333,21.1539333333,26.7183333333,39.6014,18.0954666667
645.83,22.9678,47.591,34.1512,49.8670666667,25.6510666667,21.041,26.6779333333,39.6316,17.9987333333
646.16,22.7866,47.3472666667,33.9638666667,49.6322666667,25.4024666667,20.8239333333,26.4283333333,39.4305333333,17.731
646.49,22.8672,47.4342666667,34.0284666667,49.7134666667,25.552,20.9313333333,26.566,39.5024666667,17.8918666667
646.82,22.8750666667,47.4748,34.0944666667,49.7949333333,25.5798666667,20.8675333333,26.5668,39.5192,17.8521333333
647.15,22.9844666667,47.6354,34.2313333333,49.9664666667,25.6677333333,20.8742666667,26.6382666667,39.6214,17.9407333333
647.48,23.0084666667,47.7451333333,34.3352666667,50.0776,25.7102,20.8514,26.6524666667,39.7481333333,17.9658666667
647.81,23.0720666667,47.8788666667,34.4618666667,50.1823333333,25.7567333333,20.7969333333,26.6400666667,39.7806,17.9178
648.14,23.1780666667,48.0086,34.6097333333,50.3094,25.8903333333,20.9047333333,26.7142,39.9277333333,18.0860666667
648.47,23.4195333333,48.0488,34.8023333333,50.3832666667,26.1415333333,21.0589333333,26.9080666667,40.0614,18.3737333333
648.80,23.4387333333,48.0982,34.811,50.4457333333,26.1852,21.1036666667,26.9918,40.1668,18.3931333333
649.13,23.4457333333,48.1298,34.9073333333,50.523,26.2542,21.1928,26.9595333333,40.2269333333,18.4305333333
649.46,23.5573333333,48.1628666667,35.058,50.5874,26.3228,21.3499333333,27.1004,40.3232666667,18.5684666667
649.79,23.5179333333,48.1796666667,35.1348666667,50.6595333333,26.3303333333,21.3416666667,27.1492,40.3962,18.6107333334
650.11,23.3829333334,48.0142,35.0373333333,50.5025333333,26.1221333333,21.1950666667,27.0128,40.2995333333,18.4204666667
650.44,23.6042,48.1567333333,35.1938666667,50.6832666666,26.2942,21.4460666667,27.1782,40.5482,18.6399333334
650.77,23.5422666667,48.1260666667,35.2189333333,50.64,26.2412,21.4501333333,27.1565333334,40.5441333334,18.6191333333
651.10,23.4738666667,48.0464,35.0427333333,50.5552666667,26.1576666667,21.4581333333,27.102,40.4549333333,18.4978666667
651.43,23.3558,47.9946,35.0026666667,50.539,26.1164666667,21.4747333334,27.0644,40.4773333333,18.498
651.76,23.2529333333,47.9527333333,34.9842666667,50.5438,26.0282666667,21.4431333333,27.0831333333,40.4700666667,18.4488
652.09,23.3712666667,48.2233333333,35.1662666667,50.8072,26.2023333333,21.6638,27.3305333333,40.6657333333,18.5471333334
652.42,23.2713333333,48.1885333333,35.1896666667,50.7915333333,26.1152,21.6423333333,27.2860666667,40.5993333333,18.4035333334
652.75,23.2125333333,48.1034,35.0498666667,50.6996666667,26.0322666667,21.5910666667,27.2877333333,40.4992,18.4234666667
653.08,23.2272,48.1586666667,35.0298,50.7347333333,26.0748,21.6019333333,27.3338666667,40.5137333333,18.4424666667
653.41,23.2722,48.1464,35.0452,50.7326,26.1429333333,21.6340666667,27.3700666667,40.5538666667,18.4766
653.74,23.3778,48.1610666667,35.1130666667,50.7872,26.305,21.7583333333,27.4310666667,40.606,18.5720666667
654.06,23.2516666667,48.1546,35.0536,50.7344666667,26.2126,21.6287333333,27.3795333333,40.4726,18.5328
654.39,23.4439333333,48.2329333333,35.1556,50.9031333333,26.4117333333,21.8421333333,27.5752666667,40.6527333333,18.7026
654.72,23.7864666667,48.5296,35.5726,51.2478666667,26.7564666667,22.1174,27.9545333333,41.0722,19.0436666667
655.05,23.9394666667,48.6450666667,35.6245333333,51.334,26.8615333333,22.2304,28.0612,41.0996,19.1314
655.38,23.9127333333,48.6464666667,35.6179333333,51.2776666667,26.8136,22.2075333333,27.9992666667,41.0488,19.0630666667
655.71,23.9496,48.6354,35.6576666667,51.2801333333,26.873,22.1842,27.9845333333,41.1540666667,19.1624666667
656.04,24.1456,48.7125333333,35.703,51.2454666667,27.0664666667,22.3059333333,28.1876666667,41.2932,19.4231333333
656.37,24.3424666667,48.8723333333,35.9060666667,51.3726666667,27.2894,22.4878666667,28.3314,41.5066666667,19.6376666667
656.69,24.2416,48.7497333333,35.8652666667,51.2788666667,27.2160666667,22.3179333333,28.2684666667,41.4966666667,19.5226666666
657.02,24.333,48.9114666666,35.9884666667,51.3518,27.3829333333,22.3512666667,28.3742,41.5943333333,19.6487333333
657.35,24.2272666667,48.9218666667,35.9362666667,51.2228666667,27.3216666667,22.2433333333,28.3804666667,41.5278666667,19.6079333333
