wavelength,Back_SicLuvf,Belly_SicLuvf,Breast_SicLuvf,Crissum_SicLuvf,Crown_SicLuvf,DorTail_SicLuvf,Patch10_SicLuvf,Rump_SicLuvf,Throat_SicLuvf,WingTip_SicLuvf
630.60,18.1106666667,59.5175,36.6341666667,51.5936666667,14.2488333333,15.997125,14.7176666667,19.34125,44.1185833333,15.2468333333
630.93,18.1635,59.55025,36.7493333333,51.698,14.37075,16.0466666667,14.8208333333,19.4184166667,44.29925,15.2463333333
631.26,18.2133888889,59.446,36.8258333333,51.7725,14.4348333333,16.0499583333,14.8983333333,19.48675,44.2353333333,15.2849166667
631.60,18.1986944444,59.5519166667,36.9352083333,51.8564166667,14.4671666667,16.1485416667,14.8868333333,19.503,44.3849166666,15.3175833333
631.93,18.3971111111,59.7220833333,37.0561666667,51.9288333333,14.6300833333,16.3123333333,15.0185,19.6566666667,44.44475,15.56
632.26,18.4737222222,59.9308333333,37.1936666667,52.1451666666,14.7061666667,16.4297916667,15.1218333333,19.738,44.6197083334,15.602
632.59,18.5429444445,59.87175,37.2549583334,52.0618333334,14.7919166666,16.5695416667,15.2189166667,19.845,44.5365833333,15.70825
632.92,18.7363333333,59.97675,37.3984583333,52.1946666667,14.9659166667,16.7278333333,15.3843333333,19.97775,44.6272083333,15.8860833333
633.26,18.7540555555,59.9786666667,37.42075,52.1143333334,15.02375,16.7936666667,15.4240833333,20.0510833333,44.71725,15.9285
633.59,18.7879444444,60.1365833333,37.4915,52.22775,15.0555,16.79625,15.4490833333,20.1283333333,44.7655833333,15.98375
633.92,18.80225,60.1184166667,37.5552083333,52.2248333333,15.0289166666,16.7647083334,15.4064166666,20.0724166666,44.6875833333,15.976
634.25,18.7706666667,60.1441666667,37.5364583333,52.2281666667,14.9726666666,16.7217916667,15.3776666667,20.106,44.727125,15.9854166667
634.58,18.8696111111,60.3635,37.6165,52.36125,14.9773333333,16.7773333333,15.433,20.15225,44.7544583333,16.0765833333
634.91,18.9011111111,60.5200833334,37.7027916667,52.4266666667,14.937,16.769375,15.4424166667,20.1656666667,44.9180416666,16.0893333333
635.25,18.8526666667,60.507,37.7089166667,52.4139166667,14.8460833334,16.7050416667,15.4154166666,20.1249166667,44.8274166667,16.0023333333
635.58,18.7259444444,60.4505,37.7459166667,52.4766666667,14.7309166667,16.6273333333,15.34725,20.0323333333,44.852,15.9151666667
635.91,18.65475,60.2395833333,37.65475,52.2574166667,14.68625,16.5372916666,15.26725,19.9759166667,44.6657916667,15.8925
636.24,18.6423888889,60.3381666667,37.6630416667,52.3884166667,14.7269166667,16.5758333334,15.2863333333,19.9796666667,44.8095,15.8071666666
636.57,18.6183611111,60.3260833333,37.6555416667,52.3330833334,14.7215833333,16.525,15.2993333333,19.9621666667,44.8956666667,15.82775
636.90,18.7318333333,60.4611666667,37.7999583333,52.3714166666,14.83075,16.632625,15.4429166666,20.07925,44.9126666667,15.9443333333
637.23,18.8285,60.6643333333,37.9524583333,52.52325,14.9025833333,16.6949583334,15.54875,20.11575,45.1185833333,15.9330833334
637.56,18.6998888889,60.5858333333,37.7755,52.3533333334,14.7914166666,16.577875,15.4350833333,20.0558333333,45.0219166667,15.80375
637.90,18.6648888889,60.5158333334,37.822,52.3065833333,14.8276666667,16.6094583333,15.3975833333,19.9551666667,45.017625,15.7644166667
638.23,18.4994444444,60.393,37.7459166667,52.275,14.6898333333,16.516625,15.2755833333,19.8458333334,44.907125,15.6025833333
638.56,18.5657777778,60.4974166666,37.85025,52.3205,14.7895,16.6585416666,15.3925,19.9126666667,45.0150416666,15.6723333334
638.89,18.6989722222,60.43425,37.8572083333,52.3378333333,14.953,16.7525,15.4630833333,20.016,45.0710416667,15.8534166667
639.22,18.7861944444,60.605,37.881625,52.3716666667,15.0535833333,16.7901666667,15.5896666667,20.1529166667,45.2140833334,15.85975
639.55,18.8055833333,60.5400833334,37.8987916667,52.2876666666,15.0605833333,16.8649166667,15.61525,20.09375,45.2702083333,15.8779166667
639.88,18.9893888889,60.72925,38.07825,52.3839166666,15.1988333333,16.9513333333,15.76075,20.2000833334,45.2736666667,16.0924166667
640.21,18.9104166667,60.7605833333,38.0342083333,52.3733333333,15.1368333333,16.9783333334,15.62175,20.22075,45.2169166667,16.0353333333
640.54,18.7543888889,60.7314166666,37.981875,52.40325,14.9453333333,16.771125,15.3825,20.02725,45.2849583333,15.8755833333
640.87,18.7905555556,60.5849166666,37.9345833333,52.2575833333,14.9715,16.8262083333,15.4190833333,20.0453333333,45.1231666667,15.9713333333
641.20,18.8065833333,60.69925,38.1563333333,52.348,14.9919166667,16.8910833333,15.5160833333,20.1070833333,45.2813333333,15.9743333333
641.53,18.9525277778,60.84725,38.2264166667,52.4240833333,15.0939166667,16.9350833334,15.6573333333,20.2389166667,45.226625,16.0445
641.87,19.0561388889,60.69175,38.294,52.3560833333,15.2873333333,17.1342083333,15.7113333333,20.353,45.1607916667,16.1863333333
642.20,18.9837777777,60.4459166667,38.2063333333,52.1739166667,15.2538333333,17.0759166667,15.6461666667,20.3328333334,44.9442083333,16.20325
642.53,18.9842222222,60.6064166667,38.2169166667,52.2244166667,15.234,17.1027916666,15.6525,20.3831666667,44.97275,16.183
642.86,18.9144722222,60.4276666667,38.1600833334,52.1173333333,15.1383333333,17.0380833333,15.5244166666,20.2446666667,44.8345,16.1069166667
643.19,19.0668888889,60.7200833334,38.2767083334,52.2570833333,15.20825,17.08175,15.6558333333,20.3690833334,44.93125,16.18375
643.52,18.9901111111,60.5153333334,38.2429583334,52.1931666667,15.1156666667,16.9521666667,15.5838333333,20.2683333333,45.0084166666,16.1364166667
643.85,18.9490555556,60.5035,38.245375,52.2614166667,15.1358333333,16.9579166667,15.6429166667,20.2573333333,45.001125,16.104
644.18,18.9711111111,60.3803333334,38.2071666667,52.22225,15.1085833333,17.0010416666,15.68125,20.2874166667,44.931375,16.1185833333
644.51,18.765,60.24275,38.1327083333,52.1458333333,14.9948333333,16.8656666667,15.4755833334,20.1255833334,44.928,15.8925
644.84,18.8971388889,60.2295833333,38.159,52.2396666667,15.0936666667,17.009,15.6073333333,20.1985833333,45.0027916667,16.0380833333
645.17,18.7671388889,59.9070833333,37.9510416667,52.00475,14.9876666667,16.9605416667,15.488,20.0705833334,44.9579583333,16.0186666666
645.50,18.7629166667,60.0685,37.9780833333,51.9393333333,14.9729166667,16.814125,15.5535,20.0385,45.0700416667,16.021
645.83,18.8264166667,60.0284166667,37.952,51.8908333333,15.0086666667,16.8101666667,15.589,19.9936666667,45.1527083333,16.0033333333
646.16,18.7214166667,59.8550833333,37.9224583334,51.8476666667,14.949,16.6847083334,15.5271666667,19.8579166667,45.1188333333,15.889
646.49,18.7883333333,59.9843333333,37.9637083333,51.92025,14.999,16.7197916667,15.55625,19.8935,45.2634583333,16.0306666666
646.82,18.6558333333,59.7598333333,37.846875,51.9818333333,14.9295833333,16.5909583333,15.3906666666,19.8255833333,45.2265833333,15.90475
647.15,18.4202777778,59.6936666667,37.6634166667,51.8048333333,14.7439166667,16.4931666667,15.1625833333,19.70625,45.035125,15.7181666667
647.48,18.5471944444,59.715,37.7810416666,51.7678333333,14.8449166667,16.5128333333,15.2336666667,19.80725,45.049625,15.7609166667
647.81,18.6303888889,59.921,37.90525,51.9744166667,15.0015833334,16.676625,15.2918333333,19.8365833333,45.1976666667,15.8425
648.14,18.7295833333,60.0315,38.0089583334,52.00875,15.0234166667,16.7489166667,15.37875,19.92775,45.300875,15.9548333333
648.47,18.6443611111,60.0964166667,38.014875,52.0075,14.9954166666,16.656,15.23775,19.9001666667,45.252375,15.9578333333
648.80,18.6949166667,60.2451666667,38.1247083333,52.1678333333,15.1175,16.717125,15.28525,20.0323333333,45.344,15.9945
649.13,18.8383888889,60.3311666667,38.201875,52.3429166667,15.2506666667,16.9021666667,15.4236666667,20.2346666667,45.458125,16.1564166667
649.46,18.8766388889,60.5415,38.3947916667,52.535,15.29125,16.99475,15.4209166666,20.3148333334,45.6203333333,16.2504166667
649.79,18.8973888889,60.5919166667,38.4694166667,52.5173333333,15.2586666667,16.99275,15.44575,20.303,45.646625,16.2485833333
650.11,18.8090833333,60.5005,38.4885416667,52.5139166667,15.2374166667,16.999625,15.373,20.3166666667,45.5239166666,16.1176666667
650.44,18.8761944445,60.6870833333,38.637375,52.4915,15.2639166666,17.110125,15.4536666667,20.3588333333,45.575375,16.1795833333
650.77,19.1120833333,60.8266666667,38.7606666667,52.57425,15.4585833333,17.3062083333,15.70525,20.5196666667,45.782875,16.348
651.10,19.1741666667,60.85025,38.7963333333,52.6495,15.5110833333,17.3672083333,15.75675,20.558,45.9525416666,16.4875
651.43,19.3778611111,60.863,38.9567083333,52.6509166666,15.6848333333,17.5242916667,15.97825,20.744,46.0270833333,16.6723333333
651.76,19.4723888889,60.7899166667,38.9284583333,52.6476666666,15.73075,17.6544166667,16.0796666667,20.8360833333,45.9623333333,16.8300833333
652.09,19.7061666667,60.8080833333,39.012,52.76575,15.88625,17.869625,16.2725,21.0515,46.0431666667,16.9445
652.42,19.74425,61.0278333334,39.1708333333,52.9589166667,15.86825,17.8514166667,16.33075,21.0445,46.17025,16.8884166667
652.75,19.6318055556,60.8684166667,39.0534583334,52.8409166667,15.7075833333,17.724375,16.2234166667,20.9168333333,46.10025,16.6881666667
653.08,19.5333888889,60.5996666667,38.9047916667,52.6918333334,15.6505833333,17.6788333333,16.2170833333,20.8991666667,45.8304583334,16.6360833333
653.41,19.6373888889,60.6110833333,38.9324166667,52.7253333333,15.8035833333,17.8544583333,16.34475,21.0838333333,45.7539583333,16.7830833333
653.74,19.8542222222,60.7235,38.9916666667,52.7395833333,16.0000833333,18.0656666667,16.55875,21.2229166667,45.8816666667,16.9573333333
654.06,19.9359444445,60.6216666667,38.9754583333,52.717,15.991,18.0450833333,16.5831666667,21.2314166667,45.947125,17.1686666667
654.39,19.8914722222,60.56325,38.978375,52.7824166667,15.97275,18.0805416666,16.5871666667,21.22825,45.8208333333,17.19575
654.72,19.8407222222,60.5941666667,39.0558333333,52.8370833333,15.90075,18.1034583333,16.5654166667,21.2393333334,45.769,17.1295833333
655.05,19.7049722222,60.4835833333,38.95875,52.7421666667,15.78075,17.9914583333,16.4211666667,21.1831666667,45.7187916667,17.0178333333
655.38,19.5030555556,60.38525,38.9449166667,52.666,15.734,17.8474583333,16.2765833333,21.0815833334,45.5730833333,16.8283333334
655.71,19.4681666667,60.4248333333,39.0487916667,52.657,15.8693333333,17.849625,16.2793333333,21.0359166667,45.6568333333,16.91025
656.04,19.5975555556,60.2983333334,39.1004583334,52.5895,15.9786666667,18.0162083333,16.37675,21.1603333333,45.7691666667,17.0763333333
656.37,19.6424722222,60.4501666666,39.3670416667,52.6803333333,16.0601666667,18.096625,16.456,21.26925,45.82925,17.2084166667
656.69,19.6372222222,60.7390833333,39.4370416667,52.864,15.9884166667,18.0252916666,16.3780833333,21.2978333333,45.8995,17.1433333334
657.02,19.5478888889,60.72475,39.450125,52.7903333333,15.92325,17.9872083333,16.3359166667,21.1978333333,45.9995,17.02325
657.35,19.3823611111,60.74925,39.4766666667,52.8296666667,15.7401666667,17.7893333333,16.2105833334,21.0293333333,46.0046666666,16.8953333333
657.68,19.3862222222,60.79575,39.556625,52.9703333333,15.8644166667,17.889625,16.2518333333,21.1671666667,46.0613333333,16.80325
658.01,19.4131944444,60.7775,39.6727083333,52.977,15.8908333334,17.9084166666,16.2618333333,21.1935833333,46.1698333333,16.8746666667
658.34,19.3806111111,60.5540833333,39.51,52.7871666667,15.8676666667,17.7930416666,16.2064166667,21.11725,45.9837916666,16.7669166667
658.66,19.27325,60.4619166666,39.3294583333,52.674,15.7285,17.616125,16.091,20.96925,45.86175,16.6786666667
658.99,19.59475,60.7694166667,39.5320416667,52.9259166667,15.89325,17.8238333333,16.38875,21.233,46.1002916667,16.8525
659.32,19.5328055555,60.6903333333,39.4285833333,52.8494166667,15.7710833333,17.7434583333,16.3209166666,21.1655,46.0379166667,16.7443333333
659.65,19.5185833333,60.7120833333,39.41075,52.8340833333,15.7255833333,17.768375,16.29475,21.147,45.911,16.6571666666
659.98,19.5023611111,60.61575,39.2975833333,52.8201666667,15.70475,17.7104583333,16.2408333333,21.0715,45.8714583333,16.6086666666
660.31,19.4720555555,60.4346666667,39.2105416667,52.68025,15.6968333333,17.6765416666,16.18025,20.9405,45.8741666666,16.572
660.63,19.5039722222,60.4023333333,39.2544583333,52.70775,15.6998333333,17.6305833333,16.1696666667,20.918,45.8244166667,16.6021666667
660.96,19.6746111111,60.4634166667,39.317625,52.7700833333,15.8623333333,17.8246666667,16.299,21.0440833334,45.858125,16.79875
661.29,19.6451666667,60.3338333333,39.2532083334,52.7065,15.8365,17.8635,16.33925,20.9574166667,45.7713333333,16.85025
661.62,19.7638333333,60.4124166667,39.2681666667,52.764,15.9355833333,17.863625,16.3505833333,20.9945833334,45.7457916667,16.86225
661.94,19.8453333333,60.6106666666,39.3640416667,52.8874166667,15.9064166667,17.960375,16.36875,20.9655833333,45.9215416667,16.9368333333
662.27,19.9594166667,60.76425,39.559875,53.0549166667,16.04375,18.1694583333,16.5556666666,21.13325,46.0668333334,17.0664166667
662.60,19.8330833334,60.6725,39.53125,52.9249166667,15.9535833333,18.13975,16.42675,20.9775833333,45.9798333333,16.9878333333
662.93,19.7558888889,60.6340833333,39.5078333333,52.94025,15.7830833333,18.0559166666,16.2695,20.8925,45.8224583333,16.8861666667
663.26,19.5427222222,60.45925,39.3494166667,52.70125,15.6235,17.8326666667,16.09,20.6729166666,45.6220833333,16.8123333333
663.58,19.5891388889,60.38325,39.336125,52.58775,15.6938333333,17.968625,16.18275,20.7463333334,45.65775,16.8509166667
663.91,19.8710277778,60.6943333334,39.6117916666,52.8114166667,15.9326666667,18.2910416667,16.4935833333,20.984,45.857125,17.0990833333
664.24,20.1191666667,61.1115833333,39.808875,53.0698333334,16.0934166667,18.4998333334,16.6885,21.20575,46.083875,17.2720833333
664.57,19.9873611111,60.8126666667,39.5990416667,52.8343333333,15.9333333333,18.33575,16.5479166666,21.131,45.910375,17.1274166667
664.89,20.0115,60.91925,39.6439583333,52.7440833333,15.8623333333,18.269375,16.4661666667,21.05875,45.94,17.0268333333
665.22,19.8587777778,61.0186666667,39.656625,52.7614166667,15.7315,18.2380416667,16.4215833334,21.00125,46.0264583333,16.8851666667
665.55,19.7946944444,61.0521666667,39.6765833334,52.7375833333,15.846,18.292625,16.4323333334,21.0454166666,46.0684166667,16.8876666667
665.87,19.7828611111,60.9069166666,39.6048333333,52.6055833333,15.8066666666,18.2865,16.31625,20.9885,45.91225,16.8176666666
666.20,19.7874166667,60.9455833334,39.670125,52.7205833333,15.8858333333,18.156875,16.2675,21.0000833333,46.0342083333,16.8395
666.53,19.8646944444,60.8694166667,39.578875,52.604,16.0044166667,18.1232083333,16.4440833334,20.9685833333,46.06325,16.8306666667
666.86,19.9536944444,60.89575,39.748625,52.78,16.0789166667,18.2542916667,16.56725,21.1451666667,46.152375,16.8005833333
667.18,20.0228055556,61.17875,39.824625,53.05775,16.08575,18.27375,16.5935833333,21.1664166667,46.2835833333,16.8325833334
667.51,19.8530833333,60.824,39.5618333334,52.8265833333,15.9843333333,18.040375,16.415,21.0841666667,46.06775,16.6441666667
667.84,19.64625,60.3405833333,39.3551666667,52.6081666667,15.8974166667,17.8715833333,16.2555,20.91225,45.8124583333,16.4890833333
668.16,19.5731388889,60.2834166667,39.446125,52.6913333333,15.86975,17.7997083333,16.2103333334,20.8670833333,45.73075,16.3714166667
668.49,19.7157222222,60.3996666667,39.6344166667,52.8041666667,16.1088333333,17.935625,16.4264166667,21.0994166667,45.874,16.6255
668.82,19.7564444444,60.1644166667,39.5346666666,52.5775833333,16.1673333333,17.9164166667,16.458,21.15225,45.679875,16.7266666667
669.14,19.8408055555,60.01425,39.5135416666,52.5423333333,16.19,18.0265416667,16.5405,21.229,45.6614166666,16.8478333333
669.47,20.0695277778,60.3558333333,39.7805416667,52.8691666667,16.435,18.2036666667,16.71675,21.37775,46.0183333334,17.0663333333
669.80,20.11625,60.1958333334,39.8029166667,52.7829166667,16.5268333333,18.3401666666,16.8115833333,21.4581666667,45.937375,17.1180833333
670.13,20.3166944445,60.44575,40.15075,53.0176666667,16.7375833333,18.670125,17.0355,21.7759166667,46.1923333333,17.4520833334
670.45,20.541,60.7026666667,40.3145416667,53.2093333333,16.9211666667,18.7885833333,17.20175,21.8830833334,46.5069166667,17.7050833333
670.78,20.6730277778,60.61925,40.42325,53.0940833333,17.0558333333,18.8894166666,17.3273333333,22.0259166667,46.44825,17.7739166667
671.10,20.7511111111,60.73725,40.6524583333,53.2211666666,17.1398333333,19.0554583333,17.5075833333,22.123,46.5100833333,17.8766666667
671.43,20.8621388889,60.8209166667,40.7174166667,53.274,17.1069166667,19.1550833333,17.5899166667,22.2621666667,46.562375,17.97575
671.76,21.0304166667,60.9973333333,40.722625,53.3359166667,17.1733333333,19.307125,17.7041666666,22.35875,46.7386666667,18.1625
672.08,20.8145277778,60.7329166667,40.4532916667,53.11525,16.9270833334,19.1035416666,17.4243333333,22.10425,46.475375,17.8406666667
672.41,20.9295555556,60.8829166667,40.50075,53.2945833333,16.8695,19.1462083333,17.4804166667,22.1284166667,46.58475,17.86825
672.74,20.8861388889,60.9370833333,40.4160833333,53.3018333334,16.7840833333,18.9910416666,17.488,21.9691666667,46.5010833334,17.7480833333
673.06,20.7394722222,60.7545833333,40.3564583333,53.1413333333,16.5899166667,18.76225,17.4440833333,21.8614166667,46.3272083334,17.5316666667
673.39,20.8257777777,60.9251666667,40.4669166667,53.37,16.5459166667,18.9269583333,17.4828333333,21.8940833334,46.514,17.567
673.72,20.6632222222,60.83475,40.3664583333,53.306,16.32725,18.76475,17.2630833333,21.70675,46.4099166667,17.4129166667
674.04,20.4637777778,60.59125,40.1536666667,53.2045,16.1488333333,18.647125,17.0696666667,21.51025,46.2667916667,17.32075
674.37,20.1705277778,60.4423333333,39.9471666667,53.0716666667,15.9718333333,18.4159166667,16.762,21.2476666667,46.089125,17.1705
674.69,20.2354444444,60.4943333333,39.8844583333,53.1068333333,15.9256666667,18.3001666667,16.6966666667,21.1850833333,46.160875,17.1688333333
675.02,20.01125,60.6976666667,39.815375,53.09475,15.7835833333,18.0972083333,16.4664166667,20.9860833333,46.187,17.0915
675.35,19.893,60.5545,39.8595833333,53.085,15.7565,17.9992916667,16.4460833333,20.9861666667,46.1904166667,16.9365
675.67,19.9920833333,60.8305833333,39.9957916666,53.2059166667,15.8555,18.1260833333,16.52075,21.0665,46.311125,17.0174166666
676.00,19.9524444444,60.9243333333,40.19325,53.3156666667,15.9158333333,18.2295,16.5413333333,21.1654166667,46.4660416667,17.06575
676.32,19.8960833333,60.9080833333,40.2372916667,53.2139166667,15.87525,18.1947916666,16.3799166667,21.20825,46.32875,16.9749166667
676.65,19.7195555556,60.79,40.112375,53.0405,15.77775,18.1464166667,16.21925,21.17275,46.208875,16.90525
