wavelength,Back_LopGrim,Belly_LopGrim,Breast_LopGrim,Crissum_LopGrim,Crown_LopGrim,DorTail_LopGrim,Patch10_LopGrim,Rump_LopGrim,Throat_LopGrim,WingTip_LopGrim
436.49,10.9947333333,40.5958,20.6525333333,41.6095333333,9.74240000001,6.67746666667,43.0731333333,15.2978666667,21.0082,9.12339999999
436.84,11.0068666667,40.6678666667,20.6716,41.679,9.74933333334,6.68126666667,43.1460666667,15.3025333333,21.0184666667,9.12093333333
437.20,11.0085333333,40.7276,20.6897333333,41.7275333333,9.76386666668,6.68546666667,43.2202666667,15.3145333333,21.039,9.12546666666
437.56,11.0286666667,40.7943333333,20.7176,41.7998666667,9.78113333334,6.69833333333,43.2697333333,15.3306666666,21.0492,9.14266666667
437.91,11.0534,40.8654,20.751,41.866,9.80479999999,6.71633333334,43.3462,15.3486666667,21.0749333333,9.17213333334
438.27,11.0837333333,40.9403333333,20.786,41.9401333333,9.82786666667,6.7636,43.4309333333,15.3733333333,21.1081333333,9.19113333333
438.62,11.0853333333,40.9577333333,20.7846,41.9452,9.84313333334,6.77046666667,43.4505333333,15.3818,21.0890666667,9.19180000001
438.98,11.0786666666,40.9916666667,20.7920666667,41.9900666667,9.83313333332,6.77333333333,43.4664666666,15.3797333333,21.0858666667,9.18040000001
439.33,11.1003333333,41.0692666666,20.8136666667,42.0762666667,9.85,6.7892,43.5356666667,15.4150666667,21.1270666667,9.20026666666
439.69,11.0926666667,41.0864,20.8059333333,42.097,9.83726666667,6.77593333333,43.5377333333,15.4117333333,21.1224666667,9.19393333334
440.04,11.1034666667,41.1333333334,20.8126,42.1285333333,9.84506666667,6.7988,43.5547333334,15.4326,21.1308666666,9.19513333334
440.40,11.1138666667,41.1938666667,20.8556,42.1943333334,9.86280000001,6.8116,43.6311333333,15.4554666667,21.1576666667,9.20093333333
440.75,11.0836666667,41.1958,20.8386,42.2006666667,9.8448,6.78846666666,43.6041333333,15.4366666667,21.1363333333,9.18713333334
441.11,11.0949333333,41.21,20.8524,42.2272,9.83986666666,6.79373333333,43.5746666667,15.4274,21.1280666667,9.18939999999
441.47,11.086,41.2356,20.8714666667,42.2612,9.84933333333,6.78566666667,43.6052,15.4395333333,21.1444666667,9.19433333333
441.82,11.0753333333,41.244,20.8694,42.3109333333,9.83893333335,6.7686,43.6032666667,15.4387333333,21.1425333333,9.17413333333
442.18,11.0823333333,41.3157333333,20.8854666667,42.3845333333,9.84226666667,6.75213333333,43.6348666667,15.4498,21.1598,9.174
442.53,11.1001333333,41.3775333333,20.9239333333,42.4612666667,9.86206666667,6.7608,43.6891333333,15.4722,21.1975333333,9.18199999999
442.89,11.1204666667,41.4660666667,20.9593333333,42.5700666667,9.88880000001,6.76973333333,43.7741333333,15.5118666667,21.2431333333,9.20893333333
443.24,11.1167333333,41.5447333333,20.9864666667,42.6375333333,9.90373333334,6.76106666667,43.8302,15.5221333333,21.2543333334,9.20853333333
443.60,11.1236666667,41.5672666667,21.0010666667,42.6659333333,9.9026,6.77466666667,43.8772666667,15.5289333333,21.2520666667,9.21506666667
443.95,11.124,41.641,21.0275333333,42.7546666667,9.89506666666,6.76626666667,43.9622666667,15.5278,21.2787333333,9.2322
444.31,11.1064666667,41.6692,21.0234666667,42.7961333333,9.88,6.74886666667,43.9894666667,15.5153333333,21.2804,9.24499999999
444.66,11.1324666667,41.7342666667,21.071,42.8834666667,9.90593333334,6.76986666667,44.0750666667,15.5424666667,21.3106666667,9.26146666667
445.02,11.1118666667,41.7694,21.072,42.9326,9.88826666667,6.75773333333,44.1136,15.5430666667,21.3164,9.24393333334
445.37,11.1077333333,41.7778666667,21.0642,42.9390666667,9.88013333333,6.75526666667,44.102,15.518,21.2889333333,9.22880000001
445.72,11.1252,41.8512666667,21.0946666667,43.0010666667,9.89646666667,6.7742,44.1571333333,15.5488,21.3116666667,9.25100000001
446.08,11.1082666667,41.8244666667,21.0844,42.9928,9.88420000001,6.77,44.1352666667,15.5364,21.2977333333,9.23719999999
446.43,11.0771333333,41.795,21.0463333333,42.9623333333,9.85239999999,6.7362,44.0722666667,15.5004666667,21.2574,9.20913333333
446.79,11.0646666667,41.7604,21.0292,42.929,9.84506666666,6.72393333334,44.0346666667,15.4776,21.2204,9.19706666667
447.14,11.0658666667,41.7536666667,21.0195333333,42.9492666667,9.8366,6.72453333333,44.0216666667,15.4721333333,21.2176,9.1902
447.50,11.0648,41.7582,21.0161333333,42.9674,9.84379999999,6.7196,43.9924,15.474,21.212,9.18753333333
447.85,11.0755333333,41.7689333333,21.0198,42.989,9.86053333333,6.7244,43.9710666667,15.4864,21.2111333333,9.19166666666
448.21,11.0870666667,41.7846666667,21.0247333333,43.0144,9.8656,6.72546666666,43.9436666667,15.4854666667,21.2018,9.18339999999
448.56,11.1144,41.829,21.042,43.0634,9.8864,6.7356,43.9491333333,15.5108,21.2238666667,9.20506666668
448.92,11.1455333333,41.8731333333,21.0675333333,43.1174,9.92173333333,6.73686666667,43.9654,15.5304666666,21.2340666667,9.22206666666
449.27,11.1482666667,41.9226,21.0829333334,43.1873333333,9.93793333333,6.73713333333,43.9889333333,15.5608,21.2572666666,9.24473333333
449.62,11.1251333333,41.893,21.0631333333,43.1773333333,9.92566666667,6.70726666667,43.9518,15.5325333333,21.2302666667,9.21673333334
449.98,11.1248,41.9366,21.0738666667,43.2252,9.9346,6.68986666667,43.9516,15.5316,21.2276666667,9.22233333334
450.33,11.1413333333,42.0237333333,21.1017333333,43.3267333333,9.94466666665,6.69766666667,44.0099333333,15.5364666667,21.2604,9.23946666667
450.69,11.151,42.1219333333,21.1305333333,43.4318666667,9.94693333331,6.70286666667,44.0676,15.5524,21.3024,9.24613333333
451.04,11.1718,42.1744666667,21.1764666666,43.4866,9.97566666668,6.71226666667,44.097,15.5718666666,21.3276,9.26173333333
451.40,11.1661333333,42.2178666666,21.1924666667,43.5411333333,9.98066666666,6.7008,44.1301333333,15.5696666667,21.3332,9.26706666667
451.75,11.1671333333,42.2677333333,21.2221333334,43.6129333334,9.98246666667,6.6938,44.1756666667,15.573,21.3417333333,9.26466666666
452.10,11.194,42.3334,21.2498666667,43.6748666667,10.0094666667,6.7216,44.2393333333,15.6066,21.3630666667,9.28766666667
452.46,11.1438,42.333,21.2240666667,43.6678666666,9.979,6.7016,44.2437333333,15.5812666667,21.3334666667,9.24966666666
452.81,11.1522,42.37,21.2304666667,43.7287333333,9.97546666667,6.72573333334,44.3012,15.6002666667,21.342,9.27120000001
453.17,11.162,42.3835333333,21.2440666667,43.7594,9.97786666668,6.7344,44.3337333333,15.6041333333,21.3536666667,9.26606666666
453.52,11.1931333334,42.4726,21.2954,43.8442666666,10.0136666667,6.771,44.4014666667,15.65,21.3962666667,9.3126
453.87,11.2052666667,42.5156666667,21.3104666667,43.88,10.0174,6.78713333333,44.4534666667,15.6665333333,21.4145333333,9.31966666667
454.23,11.2076666667,42.5274,21.3366666667,43.9326666667,10.0368666667,6.8038,44.4962,15.6878,21.4288,9.33073333333
454.58,11.1980666667,42.5298666667,21.3386666667,43.9526,10.0390666667,6.79233333333,44.4897333334,15.6952666667,21.4148666666,9.32186666666
454.93,11.1731333333,42.5464,21.3168666667,43.9761333333,10.023,6.7728,44.4973333333,15.683,21.38,9.31326666667
455.29,11.1868,42.6086,21.3586666667,44.0688,10.0344666667,6.77473333333,44.5543333333,15.7041333333,21.3960666667,9.31880000001
455.64,11.1719333333,42.6062666667,21.3356,44.0484666667,10.0276,6.77013333334,44.5484,15.7005333333,21.3854,9.308
456.00,11.159,42.652,21.3603333333,44.1098666667,10.0404,6.76653333333,44.5906666667,15.7118,21.4088,9.31686666668
456.35,11.2019333333,42.663,21.3905333333,44.1323333333,10.0686,6.8012,44.5838,15.7328666667,21.4102,9.35366666667
456.70,11.1928666667,42.6618,21.381,44.1179333333,10.0738666667,6.79906666667,44.5454666667,15.7309333333,21.4162,9.34880000001
457.06,11.1825333333,42.6651333333,21.3534666667,44.104,10.0552,6.78653333333,44.5452,15.7056666667,21.3954666667,9.33773333334
457.41,11.1939333333,42.7041333334,21.3578,44.1364666667,10.0603333333,6.7982,44.5798,15.6994666667,21.4118666667,9.34793333333
457.76,11.1763333333,42.7361333333,21.3725333333,44.1726666667,10.0529333333,6.78586666667,44.6118666666,15.6960666667,21.4038,9.34646666667
458.12,11.1938666667,42.7805333333,21.3930666667,44.1776666667,10.0650666667,6.7968,44.6434666667,15.7012,21.4108,9.36866666667
458.47,11.1999333333,42.8045333333,21.4054666667,44.2125333333,10.0539333333,6.81066666667,44.6832666667,15.7000666667,21.4172666667,9.36813333334
458.82,11.216,42.8520666667,21.4312,44.2545333334,10.059,6.81873333333,44.7340666667,15.7112666667,21.4457333333,9.37986666666
459.18,11.2122,42.8552666667,21.4214,44.2429333333,10.0538,6.81493333333,44.7216666667,15.7107333333,21.4477333333,9.38193333333
459.53,11.2072666666,42.8842666667,21.4284666666,44.2782666667,10.0534666667,6.8148,44.7288666667,15.7154666666,21.4504666667,9.3794
459.88,11.2008666667,42.8700666667,21.4068,44.266,10.0448666667,6.80593333333,44.6924666667,15.7017333333,21.4317333333,9.37393333335
460.24,11.1854,42.8972,21.4048666667,44.2981333333,10.0436666667,6.7866,44.7012,15.7009333333,21.4272,9.36073333333
460.59,11.1808666667,42.9232666667,21.4145333333,44.3304,10.0376666667,6.77426666666,44.7267333334,15.7006,21.4222,9.35393333333
460.94,11.1919333333,42.9746666666,21.4435333333,44.3966666666,10.0556,6.77586666667,44.7416666667,15.727,21.4448666667,9.36540000001
461.29,11.1744666667,42.9588,21.4402,44.4024,10.0342666667,6.75146666667,44.7186666667,15.7209333333,21.4214666667,9.34013333333
461.65,11.1862666667,42.9800666667,21.4308,44.4346,10.0478,6.76073333333,44.6987333333,15.7295333333,21.4247333333,9.34833333334
462.00,11.1874,43.0185333333,21.4276,44.4954,10.0533333333,6.75986666667,44.6957333333,15.7412666667,21.4295333333,9.33980000001
462.35,11.1887333333,43.062,21.4362,44.5444,10.0733333333,6.75366666667,44.6985333333,15.7458666667,21.4478666667,9.34806666667
462.71,11.2013333333,43.0838666667,21.4598,44.6007333333,10.0985333333,6.76433333333,44.6854666667,15.7656666667,21.4582666667,9.35506666667
463.06,11.2280666667,43.1480666667,21.5002,44.6952666667,10.1378,6.79806666667,44.7324,15.7975333334,21.4962,9.38480000001
463.41,11.2614,43.1872666667,21.5264,44.7648,10.1688,6.81786666667,44.7606,15.8146,21.5189333333,9.39880000001
463.76,11.2658,43.2241333333,21.5454666667,44.8108,10.1663333333,6.81786666667,44.8091333333,15.8298,21.5173333334,9.39359999999
464.12,11.2778,43.3118,21.5779333333,44.9250666667,10.1828,6.8272,44.898,15.8507333333,21.5730666667,9.41806666668
464.47,11.2816666667,43.3585333333,21.6044666666,44.99,10.1998666667,6.8302,44.9229333333,15.8598666667,21.5894666667,9.43333333333
464.82,11.2866,43.4067333333,21.623,45.0543333333,10.2118666667,6.8386,44.9722666666,15.8708,21.5931333333,9.43946666667
465.17,11.2918,43.4537333333,21.6504,45.1198,10.2442666667,6.8472,44.9980666667,15.8886666667,21.6105333333,9.46400000001
465.53,11.3118,43.4818666666,21.6858666667,45.178,10.2657333333,6.85986666666,45.0527333333,15.9152,21.6360666667,9.47693333333
465.88,11.3079333333,43.4864,21.6868666667,45.2100666667,10.2613333333,6.85253333333,45.0722,15.9308,21.6309333333,9.47053333334
466.23,11.3149333333,43.5014,21.6918666667,45.2267333333,10.2744,6.85526666667,45.089,15.9499333333,21.6274666667,9.47653333333
466.58,11.3174,43.5464666667,21.6963333333,45.275,10.2751333333,6.8572,45.125,15.9508666666,21.6312666667,9.48766666665
466.94,11.3138666667,43.6047333334,21.7116,45.3189333333,10.2832,6.8594,45.1722,15.9666,21.6344,9.48766666667
467.29,11.3004666667,43.6495333333,21.7246,45.3910666667,10.2782,6.84033333333,45.2145333333,15.9617333333,21.6500666667,9.49046666667
467.64,11.3174666667,43.6987333333,21.734,45.4456,10.2853333333,6.8398,45.2337333333,15.9754,21.6623333334,9.49673333334
467.99,11.3396666667,43.6955333333,21.7367333334,45.4452,10.2775333333,6.84513333333,45.2281333333,15.9830666667,21.6472666667,9.49853333334
468.35,11.3499333333,43.7395333333,21.7526666667,45.4898,10.2856666667,6.8476,45.262,15.9941333333,21.6599333333,9.50659999999
468.70,11.34,43.729,21.7422,45.483,10.2551333333,6.83473333333,45.2438666667,15.9936,21.6594666667,9.48906666666
469.05,11.3234666667,43.7270666667,21.6996666667,45.4858666666,10.2189333333,6.8114,45.226,15.962,21.6407333333,9.46313333333
469.40,11.3135333333,43.755,21.6962666667,45.5208666667,10.2052666667,6.78846666667,45.2396,15.9479333333,21.6338,9.45059999999
469.75,11.3308666667,43.8023333334,21.7319333334,45.5556666667,10.2329333333,6.80806666667,45.2768666667,15.9578666667,21.6521333333,9.47686666667
470.11,11.3433333333,43.8595333333,21.7711333333,45.6306,10.2510666667,6.80966666667,45.3302666667,15.9778,21.6756,9.48973333334
470.46,11.3585333333,43.904,21.7904,45.6596,10.2797333333,6.8244,45.3625333333,16.0128,21.7064666667,9.49833333333
470.81,11.3452,43.8959333333,21.7735333333,45.6644,10.2569333333,6.798,45.339,15.9906,21.6878,9.47866666667
471.16,11.3458666667,43.9332,21.7759333333,45.6895333333,10.259,6.7964,45.3500666667,16.0047333333,21.684,9.487
471.51,11.339,43.9606,21.799,45.7049333333,10.2820666667,6.79993333333,45.3528666667,15.9946,21.7084,9.49573333333
471.87,11.3388666667,44.0043333333,21.8094,45.7631333333,10.3048666667,6.80193333333,45.3910666667,16.0000666667,21.7370666667,9.50393333333
472.22,11.3504666667,44.0630666666,21.8410666667,45.8452666667,10.3254,6.81393333333,45.4354666667,16.0245333333,21.77,9.51666666666
472.57,11.3860666667,44.1244666667,21.8900666667,45.9096,10.3786,6.84893333333,45.4837333333,16.0542,21.7989333333,9.56286666667
472.92,11.4221333333,44.1842666667,21.9403333333,45.9697333333,10.4209333333,6.88566666667,45.5188,16.0918,21.8278,9.59713333333
473.27,11.4478666667,44.2522666667,21.9654666667,46.0192666667,10.4395333333,6.9082,45.5538666667,16.1072666667,21.8606666667,9.62499999999
473.62,11.4496666667,44.2658,21.963,46.0276666667,10.4208666667,6.89166666667,45.5460666667,16.0958666667,21.8630666667,9.61800000001
473.98,11.4599333333,44.2524666667,21.9488,46.0316666667,10.4336666667,6.9112,45.5260666667,16.0916,21.8604666667,9.63759999999
474.33,11.4610666667,44.2494,21.9493333333,46.0418666666,10.4197333333,6.92046666667,45.5044,16.0917333333,21.8514,9.63853333334
474.68,11.4676666667,44.2624,21.9469333333,46.0588666667,10.4172666667,6.9302,45.5358,16.095,21.8562,9.64753333334
475.03,11.4808,44.2950666667,21.9724666667,46.0567333333,10.4276,6.9376,45.5626666667,16.0984666667,21.8650666667,9.65399999999
475.38,11.494,44.3336666667,21.9894666667,46.1356666667,10.4286,6.94453333333,45.6206666667,16.112,21.8831333334,9.66693333332
475.73,11.4925333333,44.3454,21.9936666667,46.1330666667,10.4396666667,6.9572,45.618,16.1169333333,21.8862666667,9.68686666667
476.08,11.4617333333,44.3118,21.9308666667,46.0910666667,10.4024666667,6.9188,45.5938,16.0745333333,21.837,9.64480000001
476.44,11.4382666667,44.3170666666,21.9088666667,46.0783333333,10.3792,6.9016,45.5933333333,16.051,21.8156,9.6266
476.79,11.4125333333,44.3113333333,21.8901333333,46.0732,10.3645333333,6.8852,45.6021333333,16.0307333333,21.7965333333,9.60106666667
477.14,11.3824,44.2642,21.8666,46.0549333333,10.3452666667,6.8594,45.5724666667,16.0194,21.7601333333,9.57459999999
477.49,11.3891333333,44.3042666667,21.8875333333,46.1156,10.3598,6.8796,45.6274666667,16.0448,21.7799333333,9.59393333334
477.84,11.3906,44.3574666667,21.9045333333,46.1644,10.3545333333,6.88046666667,45.6682666667,16.0498666666,21.7822666667,9.5912
478.19,11.3639333333,44.3624666666,21.8856,46.1648666667,10.3322666667,6.8512,45.6607333334,16.0171333333,21.759,9.56486666667
478.54,11.3708,44.4048,21.9003333333,46.1998666667,10.349,6.85273333333,45.6831333333,16.0255333333,21.7681333333,9.56653333333
478.89,11.3606666667,44.3972,21.8942666667,46.2205333333,10.3488,6.85053333333,45.6768,16.0262666667,21.7578,9.57306666667
479.24,11.334,44.3675333333,21.8632666667,46.1768666667,10.3253333333,6.834,45.6484666667,16.0022666667,21.7105333333,9.5398
479.60,11.3337333333,44.4028666667,21.8859333333,46.2246666667,10.3250666667,6.83413333333,45.678,16.0137333333,21.7177333333,9.53833333333
479.95,11.3412,44.398,21.9056,46.2423333333,10.341,6.8518,45.6803333333,16.0136,21.7244666666,9.56013333335
480.30,11.3427333333,44.3877333333,21.8875333333,46.2460666667,10.3480666667,6.85626666667,45.6737333333,16.016,21.7163333333,9.55953333334
480.65,11.3468,44.4228,21.9067333333,46.2776,10.3472,6.8786,45.7353333333,16.0326666667,21.7334,9.57873333332
481.00,11.3624,44.5329333333,21.9380666667,46.351,10.3542,6.89826666667,45.8537333333,16.0512,21.7693333333,9.58413333333
481.35,11.3606666667,44.6348,21.9607333333,46.4234,10.3486,6.89146666667,45.9764,16.0560666667,21.7925333333,9.58613333333
481.70,11.3634,44.7594,21.9952666667,46.5084,10.344,6.88913333333,46.0961333333,16.0694,21.8360666667,9.59066666667
482.05,11.3846666667,44.8984666667,22.0593333333,46.6508666666,10.3615333333,6.90806666667,46.2624666667,16.1152666667,21.8990666667,9.63113333333
482.40,11.4036,45.0301333333,22.1135333333,46.7734666667,10.3824666667,6.92206666667,46.4069333333,16.1486,21.9536,9.66026666667
482.75,11.4313333333,45.1386666667,22.1584666667,46.8931333333,10.3991333333,6.94606666667,46.5326666667,16.1873333333,22.0064666667,9.68313333333
483.10,11.4422666667,45.2020666667,22.1881333333,46.9779333333,10.41,6.956,46.6044,16.2033333333,22.0364,9.70486666666
483.45,11.4414,45.2445333333,22.1971333334,47.0120666667,10.4096,6.95893333333,46.6363333333,16.2091333333,22.0395333333,9.70299999999
483.80,11.4416,45.2627333333,22.2018,47.0284,10.41,6.96633333333,46.6466666667,16.2176666667,22.039,9.70706666667
484.15,11.4402666667,45.2937333333,22.2170666667,47.0765333333,10.4106666667,6.9664,46.6746666667,16.2219333333,22.0436,9.71133333333
484.50,11.4518,45.3346666667,22.2306,47.1094,10.4229333333,6.96726666667,46.6984,16.2353333333,22.0528666667,9.72526666666
484.85,11.4490666667,45.3420666667,22.2313333333,47.1279333333,10.4257333333,6.96286666667,46.6966,16.2373333333,22.0488666667,9.735
485.20,11.4559333333,45.3686,22.2446666667,47.1685333333,10.4323333333,6.9698,46.7087333333,16.2488,22.0538666667,9.74513333334
485.55,11.4731333333,45.3975333333,22.2636666667,47.2252666667,10.4488666667,6.9874,46.7418,16.2741333333,22.0703333333,9.76406666667
485.90,11.4763333333,45.391,22.2586666667,47.2219333333,10.4554,6.9886,46.7321333333,16.2743333333,22.0578,9.76146666666
486.25,11.4715333333,45.351,22.2453333333,47.199,10.4446666667,6.98893333333,46.6824666667,16.2668,22.0382666667,9.755
486.60,11.4585333333,45.3052,22.2217333333,47.1569333333,10.4354666667,6.9808,46.62,16.2492666667,22.0024666667,9.74659999999
486.95,11.4492666667,45.2917333333,22.2030666667,47.1372,10.4314,6.97653333333,46.5945333333,16.2431333333,21.9906,9.74219999999
487.30,11.4446,45.2531333333,22.1779333333,47.107,10.4287333333,6.97,46.5520666667,16.2275333333,21.9692666667,9.7402
487.65,11.4518,45.2690666667,22.1896,47.1285333333,10.4360666667,6.9742,46.5592666667,16.2381333333,21.973,9.74693333334
488.00,11.4460666667,45.2688,22.1828666667,47.1167333333,10.4271333334,6.96233333333,46.5591333333,16.2298666667,21.9658666667,9.74153333333
488.35,11.4316,45.2534,22.1682666667,47.1196666667,10.4165333333,6.94906666667,46.531,16.213,21.9508,9.71886666666
