wavelength,Back_ConSpmf,Belly_ConSpmf,Breast_ConSpmf,Crissum_ConSpmf,Crown_ConSpmf,DorTail_ConSpmf,Rump_ConSpmf,Throat_ConSpmf,WingTip_ConSpmf
804.99,22.4388666667,50.6048,42.2988,45.0174666667,17.0214666667,22.4288666667,25.1773333333,43.3783333333,23.7980666666
805.30,21.3513333333,49.6924,41.18,44.4277333333,16.954,21.2103333334,24.0746666667,42.7836,23.0558666667
805.60,20.7630666667,49.8292,40.9638666667,44.7691333333,17.4297333333,21.2248666667,23.9859333333,42.2488666667,22.5702666666
805.91,23.0456666667,50.6944,41.7856666667,45.8728666667,19.5336666667,23.3335333333,25.9127333333,43.1350666667,23.6110666667
806.21,24.8484666667,52.2874666667,42.4732,46.9501333333,22.1505333333,24.9267333333,27.1944666667,44.9756,25.4839333333
806.52,23.4267333334,50.6845333333,40.384,45.3373333333,20.8961333333,24.0177333333,25.3472,43.486,24.1556
806.83,22.8940666667,50.7803333334,40.0103333333,44.5994,19.2248,22.8010666667,23.7933333334,43.0078,22.3669333333
807.13,22.4502,50.6414666667,39.264,43.1756,18.8853333333,22.7339333333,23.3964,41.6509333333,21.7876
807.44,23.7208666667,51.1526,40.4134,43.9482666667,20.3100666667,24.5581333333,24.5272,42.7288,22.6563333333
807.74,24.7113333333,51.8980666667,41.8200666667,45.1690666667,21.8514666667,25.9074,25.8034666667,43.765,23.9730666667
808.05,24.3255333333,51.0235333333,41.3334,44.8188666667,22.5197333333,25.5223333333,24.7453333333,42.8870666667,23.685
808.35,25.0000666667,52.5432,43.0842666667,46.0173333333,23.0302666667,26.9914666667,25.8873333333,44.2858,24.1991333333
808.66,26.1905333333,53.71,44.0420666667,46.999,23.6655333333,27.4862,27.2868666667,45.3268666667,25.0608666667
808.97,27.2916666667,52.8180666667,44.4298,46.7434,24.1448666667,27.511,28.3770666667,45.1536,26.4692666667
809.27,27.4845333333,53.8376,45.5237333333,46.9244,24.8515333333,28.3698666667,28.3697333333,45.6696,27.2604
809.58,24.6515333333,52.1382666667,44.5694,44.6748666667,21.9801333333,25.6589333333,26.5378666667,43.7376,24.8624
809.88,26.7124,54.4672666667,46.4832666667,46.552,25.0056666667,28.1902666667,29.5188666667,45.8075333333,27.102
810.19,26.3344,53.2005333333,46.5890666667,45.371,25.5371333333,28.5713333334,29.4462666667,45.2935333333,28.4162666667
810.49,26.3596666667,52.9604666667,46.6338,45.8114,26.228,28.7172,29.4738,45.5811333333,28.8158666667
810.80,26.4594,51.5984666667,45.4229333333,45.0408,25.9358,27.1468666667,28.5871333333,44.7028666667,28.0526
811.10,27.2933333333,53.4018,46.5184,45.96,27.1223333333,27.7721333333,28.718,46.2336666667,29.1738666667
811.41,27.7240666667,53.9082,46.8964666667,46.0575333333,26.3906666667,28.7700666667,28.9886,47.1148666667,29.6896666667
811.71,28.0818666667,53.0127333333,45.5722,45.0414666667,27.2748,28.8225333333,29.2207333333,46.5228666667,29.6848666667
812.02,27.7670666666,52.5458666667,44.6170666667,44.7466666667,27.3462666667,29.191,29.3313333333,46.192,29.8272666667
812.32,29.1502666667,54.2592666667,45.7408,45.9586666667,29.0414666667,30.8932666667,30.7735333333,47.4073333333,31.4052
812.63,28.1636666667,52.418,44.8034,45.3743333333,27.7222,29.6176,29.6178,46.9036666667,30.6515333333
812.93,30.5783333333,53.8800666666,46.5089333333,47.3608,29.7896666667,32.2188,31.388,47.897,32.5972666667
813.24,33.6290666667,56.3020666667,49.6038,49.4136666667,32.6466666667,35.0448666667,33.5023333333,50.8188666667,35.2138666667
813.54,35.2458,57.9926,49.8362,51.0828666667,34.6433333333,36.6612666667,35.3512666667,52.3508,36.355
813.85,36.6944666667,58.9904666667,50.9263333333,51.9245333333,34.8974666667,36.7831333334,35.5186,53.5442,36.9606666667
814.15,36.3875333333,60.5242,51.4301333333,51.7949333333,35.2591333333,37.8918666667,35.6582,53.7094,37.0941333334
814.46,34.0741333333,57.8788,48.6868666667,49.3041333333,32.4466666667,35.5106666667,34.2086666667,51.1671333333,34.5453333333
814.76,34.6575333333,57.9124666667,48.7092666667,50.2133333333,33.2323333333,35.6790666667,35.0841333333,52.0652666667,34.7026
815.07,33.6781333333,58.3447333333,48.6552,50.5748,32.3102,35.4367333333,34.6436,52.2643333334,34.5632
815.37,34.0790666667,58.1524666667,49.3631333333,50.2582,32.3694666667,35.6969333333,34.9053333333,53.2184666667,34.538
815.68,32.7623333333,57.9254,48.4264666667,49.5221333333,30.9556666667,34.8368,33.8576666667,53.1235333333,32.7154666667
815.98,34.4602,59.6830666667,49.0728666667,50.0822,32.0422666667,35.7278,34.8943333333,53.9084666667,34.1198
816.29,33.2834,59.6372666666,47.5547333333,48.8054666667,30.4064,34.0589333334,32.8456,54.6466,32.5828666667
816.59,29.9998666667,56.9202,43.6882,45.0696,26.8187333333,30.5196,29.9492666667,51.4068666667,29.1887333334
816.89,29.2246,57.1107333333,44.0955333333,44.6520666667,25.2883333333,28.6019333333,28.88,51.8621333333,27.7138
817.20,28.2098666667,56.1234,43.8271333334,44.0494666667,25.7406666667,28.8148,28.9877333333,50.1112,27.4444
817.50,27.0259333333,55.5266666667,43.4448,43.3705333333,23.5564,27.1250666667,28.228,50.0124,26.6171333333
817.81,27.8647333333,56.3582666667,44.4246,43.5825333333,23.7011333334,27.2478666667,28.1969333333,49.7983333333,27.1412
818.11,25.3838,55.8074666667,43.3904666667,41.3860666667,22.4856,25.4867333333,26.6436666667,46.701,25.8762
818.41,27.2013333333,56.8792666666,45.2263333333,41.9314,23.8736,26.0556666667,28.0960666667,47.6703333333,27.3323333333
818.72,27.2726666666,58.2142,46.2986,42.3809333333,23.9394666667,26.2445333333,28.2143333333,47.9654,27.7274
819.02,24.5909333333,56.2780666667,44.3250666667,39.7342666667,21.0837333333,23.4763333333,25.6544,45.8384666667,25.4603333333
819.33,22.8694666667,55.9732666667,43.9024666667,39.8564,19.6844666667,22.1998,25.2512666667,45.4807333333,24.4858
819.63,22.8171333333,55.7104,44.4177333333,40.6243333333,21.0965333333,22.7691333333,26.5627333333,44.3697333333,25.3220666667
819.93,22.3588,55.0739333333,44.8924,41.4114666667,21.0281333333,22.8427333333,26.1627333333,44.3346666667,25.262
820.24,22.7559333333,54.9400666667,44.9292,41.6340666667,21.7919333333,23.5347333333,26.5685333334,44.2374666667,25.7952
820.54,22.8167333333,55.5040666667,45.1922666667,42.0979333333,22.2116,23.9316666667,26.9032666667,44.9874666667,26.2343333333
820.85,23.0040666667,56.037,45.3533333333,42.8116,23.0232,24.3096666667,27.256,45.6113333333,26.7128666667
821.15,23.082,56.5883333333,45.8845333334,43.5779333333,23.5912666667,24.9957333333,27.6918666667,46.4236,27.1958
821.45,23.3697333333,56.4852666667,46.124,43.7587333333,23.6801333333,25.201,27.7289333333,46.9685333333,27.34
821.76,23.3372666667,56.371,46.2160666667,44.0980666666,23.7671333333,25.3067333333,27.6852666667,46.9037333333,27.3388
822.06,23.1496666667,56.0824666667,45.9777333333,43.7577333333,23.6004,25.1313333333,27.7014666667,46.6524,27.2985333333
822.36,23.6012,56.2592666667,46.1804666667,44.0874666667,24.1931333333,25.4737333333,27.9428,47.065,27.639
822.67,23.5402666667,56.1091333333,46.1246,43.8926666667,24.2478,25.4627333333,27.8184,46.9628,27.5288666667
822.97,23.3115333333,56.234,46.1858,43.9323333334,23.9366666667,25.3138,27.5060666666,47.1957333333,27.3748
823.27,23.3455333333,56.3352,46.2269333333,43.9549333333,23.9372,25.3006666667,27.546,47.3673333333,27.4435333333
823.58,23.1230666667,56.4092666667,46.1802,43.7974666667,23.6846,25.2755333333,27.4280666667,47.4326666666,27.3552
823.88,22.7776666667,56.1796,46.0502666667,43.6226,23.1761333333,24.9112,26.9837333333,47.3592,27.0218666667
824.18,22.4566,55.8753333333,45.922,43.1547333333,22.8882,24.6908,26.7958,47.1228,26.7188
824.49,21.7016666667,55.2987333333,45.4532666667,42.5084,22.2626,24.1007333333,26.1510666667,46.4512666667,26.1056
824.79,21.1037333333,55.2411333333,45.1746,42.1836666667,21.7816666667,23.611,25.8695333333,46.2477333333,25.3960666667
825.09,20.6493333333,55.1908,44.7414,41.6044,21.5514666667,23.1559333333,25.5266,46.2817333333,25.0622
825.39,19.9504666667,55.093,44.5640666667,41.491,21.0822666667,22.7799333334,25.0226,46.0138666667,24.3288
825.70,19.6300666667,55.1783333334,44.5170666667,41.2489333333,20.5396,22.6326666667,25.1566,45.5177333333,24.0252
826.00,19.142,55.1251333333,44.3432666667,40.7730666667,20.0448,22.1626,24.5710666667,45.2010666667,23.5434666666
826.30,19.3898,55.1951333333,44.6612,40.9107333333,20.6056666667,22.481,25.0785333333,45.3791333333,23.8133333333
826.61,19.1750666667,55.1087333333,44.555,40.7621333333,20.5291333333,22.2238666667,24.8778666667,45.0661333333,23.4388
826.91,19.1627333333,54.9944666667,44.4163333334,41.072,20.9744666667,22.2369333333,25.1783333333,44.9834666667,23.712
827.21,19.4654666667,55.2508666667,44.6388666667,41.1,21.3608,22.4431333333,25.4783333333,44.9526,23.9188
827.51,19.6827333333,55.2322,44.8033333333,41.4791333333,21.403,22.7524666667,25.6166,44.8570666667,24.2494
827.82,19.4943333333,55.0482666667,44.1838666667,41.0437333333,21.1908,22.2620666667,25.3332666667,44.662,24.0322
828.12,20.8204,55.9222,45.4812666667,42.1290666667,22.4324666667,23.2478666667,26.6002666667,45.6235333333,25.3580666667
828.42,18.9899333333,54.9897333333,44.5179333333,40.5745333333,20.5591333334,21.6203333333,25.2974,44.3076666667,23.6718666667
828.72,18.8039333333,54.8368,44.2414666667,40.3128,20.4828666667,21.5528,25.0427333333,43.8079333333,23.5666666667
829.02,18.0504666667,54.2900666667,43.9530666667,40.2466666667,20.1624,21.071,24.8074666667,43.5319333333,23.3213333333
829.33,18.3619333333,54.6425333333,44.196,41.007,20.2886,21.3427333333,25.7803333333,43.6724,23.3098
829.63,16.908,53.5293333333,42.9938666666,39.6606,18.6877333333,19.9698,24.9547333333,42.5790666667,22.3378666667
829.93,15.7013333333,53.0073333333,42.1021333333,38.8675333333,17.1859333333,18.9876666667,24.067,41.5014666667,21.4158666667
830.23,13.2128666667,52.0481333333,40.9237333333,36.3053333333,13.6646,16.0541333333,21.2148666667,39.779,17.8011333333
830.54,14.1302666667,52.8809333334,41.7770666667,37.7490666667,13.9256,17.4258666667,22.5524666667,40.4201333333,18.7614666667
830.84,13.7335333334,52.6243333333,42.1268666667,37.2557333333,13.5048,16.8325333333,22.0926,40.4687333333,17.7015333333
831.14,15.1781333333,53.2049333333,43.958,38.4238,13.6602,17.1396666667,23.3390666667,41.1559333333,18.1202
831.44,11.0726,49.6116,39.7217333334,34.9680666667,9.51880000001,13.3449333333,19.8029333333,37.2754,14.6086666667
831.74,14.2660666667,50.0104666667,40.9118666667,37.1697333334,12.9873333333,16.74,22.3165333333,38.8050666667,17.935
832.04,15.4671333333,51.0360666667,42.4399333333,38.5605333333,13.9764,18.0194666667,23.5834666667,41.1434,18.9485333333
832.35,15.9807333333,52.4928,43.4397333333,39.1401333333,14.541,18.7440666667,24.029,42.2706,19.7295333333
832.65,14.5250666667,51.3262,42.5000666667,38.0376,13.8352,17.4999333334,22.4462666667,41.7204666667,18.9874666667
832.95,17.0323333333,53.217,44.1895333333,40.532,16.1762,19.3016,23.7322666667,43.6492,20.7896666667
833.25,17.6273333333,53.8545333333,44.6441333333,41.4936,16.9817333333,20.2644666667,25.1108,44.5896666667,21.8668666667
833.55,19.4991333333,54.6782666667,46.1803333333,43.2904666667,19.5422666667,22.1386666666,26.8598,45.9800666667,24.0844
833.85,17.7848666667,52.6764666667,44.5074,41.3276,17.9874,20.0208666667,24.9546,44.3116,21.8868
834.16,17.1822,52.2131333333,43.7456666667,40.8864666667,17.3883333333,19.7596,24.7010666667,43.8556666667,21.4295333333
834.46,16.618,51.8125333333,43.8054666667,40.4444,17.2846666667,19.5277333333,24.3748666667,43.6805333333,21.3680666667
834.76,16.8716,51.9310666666,44.1784,40.5680666667,17.3248,19.4606666667,23.8619333333,43.3944,21.3734666667
835.06,17.7498666667,53.1578666667,45.4615333333,42.0595333333,18.2151333334,19.9466,24.2562,44.3326666667,21.6552
835.36,16.2178666667,52.2116,43.7420666667,40.3446,16.851,17.9166666667,22.4998666667,42.4198666667,20.2484666667
835.66,15.7417333333,51.4484666667,43.7346666667,39.59,15.8200666667,16.7888,21.8761333333,41.7888666667,19.3193333334
835.96,16.9267333333,52.9865333333,45.1060666667,41.0694666667,16.8496666667,17.948,23.1888,42.8805333333,20.2794
836.26,14.5336666667,50.8467333333,43.2262666667,38.3922,13.6762666666,16.0664666667,20.7396,40.2466666667,17.9528666667
836.57,15.4404666667,50.7738,43.7024666667,38.5594666667,14.0952,15.4881333333,20.3096,39.869,18.4286666667
836.87,11.6186666667,48.3401333333,40.6994666666,36.2003333333,9.90393333333,12.3456666667,17.38,36.8312666667,15.3086666667
837.17,12.3917333333,50.3416666667,41.9590666667,38.1625333333,11.5414,13.7889333333,19.4532,38.1170666667,16.6591333333
837.47,13.6542666667,54.0106,44.5811333333,40.6417333333,12.032,13.886,19.1800666667,39.2334666667,17.665
837.77,17.1190666667,55.4386666667,46.0202666667,43.8965333333,14.2936,17.6362666667,22.2714,40.7572666667,20.24
838.07,15.2008,54.9196,45.6626,43.8152666667,12.8514666667,17.4899333333,21.2851333333,40.6826666667,18.3734
838.37,13.0752,56.1935333333,44.5376666667,42.8173333333,10.6666666667,15.9355333333,19.5484,39.6344,16.9246
838.67,13.4228,56.2863333333,46.1521333333,44.81,10.3354666667,16.6219333333,21.0962,40.604,18.2103333333
838.97,14.5819333333,54.6666666667,45.3333333334,47.0476,11.6614,19.3652,22.1162666667,40.6561333333,18.9418
839.27,13.5179333333,52.759,43.9179333333,45.3948666667,10.4821333333,18.9742666667,21.1692666667,38.4820666667,18.6462666667
839.57,13.4496,50.9108666667,42.1706666667,43.1589333333,11.6666,17.752,21.4728666667,37.3061333333,17.9652
839.87,11.3352666667,49.8912666667,40.7714,41.8397333333,10.8012,18.1008666667,20.7516666667,35.9049333333,15.2324
840.17,15.5048666667,50.7429333333,43.2,44.1144,14.2286666667,20.5333333333,22.6094666667,37.7905333333,19.0667333333
840.47,16.7292666667,49.0796,43.1278,43.0204666667,15.3708,21.8766,23.6998,37.6764666667,21.1974666667
840.77,17.6349333333,47.3864666667,41.9537333333,41.9193333333,15.9726,22.6048666667,24.1131333333,37.1550666666,21.2682666666
841.07,16.8439333333,47.9432666667,42.1099333333,43.1028666667,15.8510666667,21.7906666667,23.2624,36.897,20.8688
841.37,22.653,51.0544,45.0509333333,46.4966666667,21.1904666667,26.9217333333,28.6564666667,40.1871333333,26.4456
841.67,24.9058666667,51.5215333333,46.1880666666,48.1368,23.2648,29.8633333333,30.8375333333,41.6238666667,28.017
841.97,26.2063333333,52.9834,47.7901333333,48.9503333333,24.6040666667,31.2524,30.6629333333,42.6336666666,27.8452666667
842.27,26.4465333333,53.6535333333,47.988,48.4083333334,25.8258,31.3312666667,29.6698,42.9030666667,28.2682666667
842.57,27.101,52.0304666667,47.7308666667,48.5992666667,26.2974,31.0532666667,29.3592666667,42.0412,27.9044666666
842.87,29.0035333333,54.6126,50.0615333333,54.8832,28.8806,33.9480666667,30.9223333333,43.7390666667,28.7822
843.17,29.2921333333,56.3192,51.3257333333,55.7786666667,29.6781333333,34.5432,30.4764,44.5302,29.3694666667
843.47,33.7668666667,62.3577333333,54.0922666667,57.7506666667,33.9838,39.4579333333,35.0406666667,48.4282,33.1436666667
843.77,34.2343333333,64.7747333333,54.0540666666,58.5885333333,34.5045333333,38.5284,33.2733333334,48.5285333333,33.1832
844.07,31.4554,63.0986,51.6431333333,56.3693333333,32.7072666667,37.1206,30.5790666667,46.9170666667,30.4850666667
844.37,30.0804666667,60.0965333333,47.5683333334,50.3059333333,29.4042666667,35.2979333333,28.9854,44.9274,28.5668
844.67,20.4584,52.8042666667,39.859,43.6684666667,22.3280666667,26.9841333333,21.552,39.0124666667,20.2117333333
844.97,19.0908,49.4276,37.7440666667,42.7610666667,22.3568666667,25.4881333333,21.8518666667,37.3064666667,22.0202666667
845.27,22.7192,46.3743333333,36.4618666667,42.8362,24.2688666667,27.1638,26.1403333333,36.9883333333,25.2045333333
845.57,26.1789333333,47.832,37.1002666667,44.9321333333,27.1001333333,30.9756,28.5366666667,39.0786,28.0488
845.87,30.1084666666,53.0352666666,39.5664,47.6152,30.0812666666,35.9349333333,32.0596666667,42.4932666667,31.4091333333
846.17,33.2240666667,55.9015333333,43.5792666667,50.3824,33.0328666666,40.8196666667,35.1092666667,47.5684,36.3934666667
846.47,37.6994,58.0131333334,45.4640666667,54.1176666667,37.2026,44.3137333333,39.2418,50.4313333333,41.072
846.77,33.9858666667,54.7518,41.8157333333,52.7658666667,33.1915333333,41.4751333333,34.8084,46.2410666666,37.1064
847.07,33.6176,54.1549333333,40.8846666667,52.9542,31.6272,43.1594,32.1326666667,44.8025333334,35.9242
847.37,30.6977333333,50.0156,38.6358,48.8372,29.4574666667,39.8449333333,30.7906666667,41.0232666667,33.9534
847.67,29.7361333333,47.4918666667,35.9406,46.5675333333,30.429,38.7127333333,25.8086,40.033,32.6403333333
847.97,35.6635333333,53.2362,39.8705333334,50.2588,34.3688666667,43.5276,28.9319333334,42.1035333334,37.1521333333
848.26,34.4689333333,50.4395333333,37.9487333333,46.0804666667,29.0475333333,41.4651333333,23.0769333333,39.7803333334,34.2124
848.56,35.5423333333,50.4930666667,37.0018666667,48.4419333333,29.2703333333,43.8658666667,19.9605333333,40.0,34.7928666667
848.86,36.7554666667,53.8668,39.4221333334,50.4889333333,31.6446,45.0667333333,20.9777333333,42.7998666667,38.9778666667
849.16,32.0358,47.5614666667,36.5548666667,46.5324666667,29.3512666667,38.6576666667,14.631,38.2549333333,35.8388
849.46,28.7500666667,44.6354666667,32.3436,42.4479333333,24.0104,33.125,9.37500000002,31.3022,30.7811333333
849.76,24.5402,40.4598666667,26.3219333333,35.6897333333,15.2298,27.1264,2.18399999999,25.2298666667,24.4252
850.06,24.4623333333,38.8708666667,25.6452,34.8386666667,15.8063333333,29.1398666667,4.78486666667,26.0216,24.1399333333
850.36,21.8358,36.8114666667,22.7535333333,32.8985333333,15.3623333333,25.0240666667,7.19799999999,27.1979333333,21.4975333333
850.65,21.9136,34.6913333333,15.7406,33.3950666667,8.76539999999,20.0616,-2.96293333333,25.7409333333,19.6914
850.95,22.6282,38.9101333333,17.0512666667,34.936,3.9744,21.7307333333,0.641066666668,23.9743333333,15.7692
851.25,25.6666666667,40.8,20.9333333333,35.8666666667,6.59999999999,23.4666666667,0.199999999986,32.2,18.7333333334
851.55,22.5082,43.0364,17.2937333333,32.1451333333,7.52480000001,22.7722,0.066066666666,30.8910666667,17.2937333333
851.85,19.2591333333,47.2726666667,18.5858666667,27.8788,5.11779999998,17.1044,0.74073333334,30.0336666667,17.5084
852.15,13.4,40.4,15.1333333333,17.3333333333,-1.00000000002,11.2,-6.53333333332,20.1333333333,8.80000000001
852.45,11.3193333333,37.4999333333,11.6666666667,12.0139333333,-3.33326666667,12.1527333334,-12.3610666667,19.1667333333,2.70833333332
852.74,20.5820666667,39.5766666667,19.8412,17.6718666667,6.03166666667,21.799,2.69846666667,26.5608,12.5396666667
853.04,22.4747333333,39.2425333333,21.2627333333,15.303,10.2020666667,22.8788666667,3.83846666667,28.1818666667,13.8888
853.34,18.8201333333,38.7610666667,17.8760666667,11.2094666667,7.19760000001,17.6991333333,-3.48080000001,24.6016666667,9.32160000002
853.64,16.5656,39.3939333333,19.8654,6.19533333334,2.15493333333,15.4208666667,-8.82153333333,21.6162666667,8.35006666669
853.94,27.5955333333,48.1419333333,31.6939333333,18.6885333333,19.1255333333,27.2132,8.52473333333,30.2186,20.6012
854.23,19.5758666667,46.9696666667,27.2729333333,13.9394666667,12.3030666667,20.9697333333,2.06066666666,25.4546,18.0606666667
