wavelength,Back_IncPulf,Belly_IncPulf,Breast_IncPulf,Crissum_IncPulf,Crown_IncPulf,DorTail_IncPulf,Patch10_IncPulf,Patch11_IncPulf,Rump_IncPulf,Throat_IncPulf,WingTip_IncPulf
646.82,15.0005,46.9095,22.0225833333,30.11125,13.9294166667,9.71808333332,20.7780833333,38.3401666666,18.6725,7.73083333333,11.7711666666
647.15,14.9291666667,46.9,21.9408333333,30.0711666667,13.8583333333,9.65791666667,20.7176666667,38.2491666666,18.6048333334,7.657,11.6876666667
647.48,14.8974166667,46.92325,21.9443333333,30.1175833333,13.9193333334,9.66033333332,20.7688333333,38.2968333333,18.637,7.62166666667,11.7053333333
647.81,14.87075,46.91425,21.9345833333,30.07425,13.8715,9.64950000001,20.7601666667,38.23875,18.6021666667,7.54633333334,11.6378333334
648.14,14.8555,46.846,21.9815833333,30.0149166667,13.8751666666,9.62366666668,20.7405833334,38.1628333333,18.6066666667,7.60208333333,11.6248333333
648.47,14.7878333333,46.8744166667,21.9414166667,30.0459166667,13.8670833333,9.59933333332,20.74325,38.2001666667,18.5816666667,7.57116666667,11.5753333334
648.80,14.802,46.85925,21.9288333333,30.04975,13.8555833333,9.64141666667,20.8081666666,38.18875,18.60725,7.56116666667,11.5683333333
649.13,14.9026666667,46.928,21.98875,30.1005833333,13.9109166667,9.73741666666,20.8950833333,38.2425833333,18.6749166666,7.64083333333,11.64975
649.46,14.97075,46.9760833333,22.041,30.15575,13.9624166667,9.79925000002,20.9491666667,38.2858333333,18.69375,7.66325,11.6815833333
649.79,14.9546666667,46.937,21.9638333333,30.122,13.9168333333,9.82766666666,20.9401666667,38.1729166667,18.6570833333,7.65958333334,11.6428333333
650.11,14.92725,46.861,21.9145,30.09225,13.9351666666,9.82866666667,20.86675,38.1859166667,18.6624166667,7.63516666667,11.6046666667
650.44,14.9076666667,46.7733333333,21.9116666666,30.0379166667,13.9025833333,9.82074999999,20.8385,38.144,18.627,7.63275,11.6563333334
650.77,14.9929166667,46.7828333333,21.9834166667,30.0499166667,13.9489166667,9.89408333332,20.90925,38.17875,18.7291666666,7.72025,11.74625
651.10,15.04,46.7401666667,22.0429166667,30.0409166666,13.97575,9.93950000002,20.9418333333,38.1673333333,18.7171666667,7.77141666666,11.7610833334
651.43,15.1945833333,46.8155833333,22.136,30.1685833333,14.0826666667,10.07075,21.0875,38.2821666667,18.843,7.90775,11.9043333333
651.76,15.1830833333,46.8098333333,22.1454166667,30.1668333333,14.0516666667,10.0321666667,21.0993333333,38.2616666667,18.8573333333,7.87375,11.89575
652.09,15.33175,46.9133333333,22.2350833334,30.2298333334,14.1343333333,10.1159166667,21.20775,38.3351666667,18.998,7.98183333333,12.0021666667
652.42,15.3255,46.83875,22.2419166667,30.1960833333,14.1478333333,10.1159166667,21.2099166666,38.2020833334,18.95875,8.00975,12.0091666666
652.75,15.331,46.8991666667,22.2870833333,30.3213333333,14.1753333333,10.0996666667,21.3165,38.242,18.9695833333,8.04491666667,12.0464166666
653.08,15.3216666666,46.9270833333,22.3075,30.3178333333,14.14625,10.07975,21.3858333333,38.2391666667,19.0124166667,8.04725,12.0859166667
653.41,15.3285833333,46.9299166667,22.3428333333,30.336,14.1565,10.08725,21.4220833334,38.2406666667,19.0238333333,8.057,12.1281666667
653.74,15.3939166667,47.0848333333,22.4201666667,30.4424166667,14.1421666667,10.1005,21.49175,38.29,19.0658333333,8.07583333333,12.1784166666
654.06,15.3924166667,47.0205833333,22.3414166667,30.3755833333,14.0846666667,10.0831666667,21.4765833333,38.1969166667,19.0283333333,8.0545,12.0838333333
654.39,15.4084166666,47.05625,22.36175,30.44925,14.0796666667,10.044,21.54575,38.2014166667,19.0071666667,8.01141666667,12.0568333333
654.72,15.4475,47.2405,22.3855,30.5578333333,14.0818333333,10.0540833333,21.62225,38.26325,19.0601666667,8.05483333333,12.09525
655.05,15.4328333334,47.2895833334,22.3554166667,30.5279166667,14.07275,10.0376666667,21.6191666667,38.2165,19.0225,8.04458333333,12.0528333333
655.38,15.4539166667,47.4054166667,22.3233333333,30.57825,14.11025,10.0630833333,21.66075,38.2454166667,19.00775,8.03533333333,12.0589166666
655.71,15.341,47.2905833333,22.238,30.5098333333,14.0396666667,9.978,21.5988333333,38.1839166667,18.90975,7.91741666667,11.9821666667
656.04,15.3375,47.4031666667,22.276,30.5420833333,14.01425,9.9325,21.6390833334,38.29125,18.9281666667,7.83308333333,11.9856666667
656.37,15.32725,47.4124166667,22.2583333333,30.4629166667,14.03375,9.91783333335,21.64025,38.2309166667,18.9228333333,7.79933333333,11.9746666667
656.69,15.3463333333,47.4596666667,22.2925833333,30.50225,14.1045833333,9.92416666667,21.703,38.2315833333,18.9511666666,7.82833333333,12.0064166667
657.02,15.3579166667,47.4554166667,22.2731666667,30.4670833333,14.1169166667,9.88558333334,21.747,38.2535833333,18.9299166667,7.80633333334,11.9718333333
657.35,15.342,47.3925833333,22.242,30.4245,14.11575,9.85166666665,21.7720833333,38.21325,18.91725,7.77441666667,11.98775
657.68,15.378,47.4589166667,22.33175,30.55225,14.1790833333,9.88116666665,21.8618333333,38.3176666667,19.0104166667,7.75266666667,12.0404166667
658.01,15.3099166667,47.413,22.2434166667,30.43675,14.1399166666,9.86383333335,21.7963333333,38.2325833333,18.93775,7.70733333334,12.0126666667
658.34,15.2245,47.36725,22.173,30.369,14.0585,9.79766666667,21.7988333334,38.19825,18.87825,7.58175,11.9496666667
658.66,15.14725,47.2928333333,22.1179166667,30.2981666667,13.9881666667,9.679,21.7306666667,38.15275,18.77675,7.4675,11.8874166667
658.99,15.1565,47.2655833333,22.1549166667,30.3265833333,13.9948333333,9.70141666669,21.7494166667,38.14375,18.7799166667,7.47641666667,11.9069166667
659.32,15.1809166667,47.3759166667,22.2329166667,30.3928333334,14.0663333333,9.75633333334,21.85725,38.20775,18.8475833333,7.54958333333,11.97025
659.65,15.19325,47.3618333333,22.24225,30.4043333333,14.10775,9.80566666668,21.884,38.2066666667,18.8940833334,7.59416666667,11.9946666666
659.98,15.2031666667,47.3655,22.288,30.4405833333,14.0970833333,9.80716666668,21.8725833333,38.2388333333,18.9091666667,7.61233333333,11.9960833333
660.31,15.1770833333,47.34575,22.2458333333,30.4371666667,14.0481666667,9.78024999999,21.8008333333,38.2373333333,18.8639166667,7.58883333333,11.9565833333
660.63,15.1909166667,47.4151666667,22.33125,30.4525833333,14.06825,9.83616666666,21.8350833333,38.2731666667,18.8608333333,7.63091666667,12.0145833333
660.96,15.1695,47.41725,22.32175,30.4758333333,14.0790833334,9.88075,21.845,38.2764166667,18.8394166666,7.65633333333,11.9916666667
661.29,15.1413333333,47.4583333333,22.2866666666,30.4131666666,14.06375,9.86716666666,21.8408333333,38.2456666667,18.7780833334,7.671,11.99025
661.62,15.15675,47.5223333333,22.3869166667,30.4971666667,14.1220833333,9.90308333333,21.9084166666,38.3410833333,18.8616666667,7.72125,12.0408333333
661.94,15.2449166667,47.6160833333,22.4988333333,30.5991666667,14.2240833333,10.014,21.9568333333,38.36075,18.8985833334,7.85475,12.1194166667
662.27,15.3616666667,47.7495,22.6109166667,30.7816666667,14.3419166667,10.1805833333,22.11075,38.4876666667,19.0624166667,8.00933333334,12.283
662.60,15.38725,47.7963333333,22.64825,30.7915833333,14.3868333333,10.1935833333,22.1861666667,38.5573333334,19.1225,8.06583333333,12.3065833333
662.93,15.44375,47.8069166666,22.6110833333,30.77975,14.3638333333,10.2426666667,22.19075,38.5198333333,19.078,8.044,12.3123333334
663.26,15.43975,47.85475,22.5794166667,30.7509166666,14.342,10.2188333333,22.20375,38.5221666667,19.01925,8.04133333334,12.3185
663.58,15.502,47.94375,22.6233333333,30.79875,14.4298333334,10.3788333333,22.3378333333,38.59325,19.0769166666,8.11208333333,12.4586666667
663.91,15.5260833333,47.999,22.6345833333,30.8304166667,14.4438333333,10.4033333333,22.4218333333,38.58325,19.1183333333,8.1495,12.52775
664.24,15.61925,48.1136666666,22.63225,30.9753333333,14.48475,10.43625,22.4680833333,38.6205,19.2119166666,8.17741666667,12.588
664.57,15.6711666667,48.2156666667,22.6486666667,31.014,14.47875,10.41025,22.4999166667,38.6795,19.2374166666,8.18058333333,12.6185
664.89,15.6815,48.2583333333,22.6490833333,31.0445,14.5113333333,10.441,22.5355833333,38.6758333333,19.2730833333,8.20591666667,12.643
665.22,15.7479166667,48.3946666667,22.6985,31.1518333333,14.5609166666,10.5056666667,22.65125,38.7620833333,19.3106666667,8.24983333333,12.6725
665.55,15.7430833334,48.4261666666,22.6784166667,31.15725,14.5636666667,10.4815,22.6573333333,38.7545,19.3299166667,8.20341666666,12.7041666666
665.87,15.6439166667,48.4045,22.5789166666,31.0471666667,14.5168333333,10.3866666667,22.6125833333,38.6759166667,19.2350833333,8.11825,12.5720833333
666.20,15.6220833333,48.3758333334,22.5501666667,31.0073333333,14.4970833333,10.4131666667,22.58825,38.5625,19.196,8.06925,12.5351666667
666.53,15.5809166667,48.3768333333,22.5238333333,30.9931666666,14.4454166667,10.35625,22.5820833333,38.5426666667,19.1841666667,8.05725,12.4925833333
666.86,15.56975,48.37325,22.5166666666,31.00225,14.4223333334,10.3239166667,22.5865833333,38.5635833333,19.2196666667,7.98883333333,12.4318333333
667.18,15.4410833333,48.2033333334,22.329,30.85525,14.3120833333,10.14,22.3969166667,38.34675,19.0568333333,7.82391666667,12.23
667.51,15.43225,48.1981666667,22.32225,30.84625,14.2925833334,10.1011666667,22.3544166666,38.2983333333,19.0168333333,7.74725,12.1815
667.84,15.4244166667,48.1053333334,22.3431666666,30.78925,14.3424166667,10.1163333333,22.4185833333,38.2886666667,19.04975,7.78558333333,12.2118333333
668.16,15.4990833333,48.0900833333,22.4125,30.8071666667,14.4561666667,10.21975,22.5145833334,38.2176666667,19.1385,7.87375,12.3069166667
668.49,15.4626666667,48.0179166667,22.3569166667,30.7671666667,14.4156666667,10.1620833333,22.4943333333,38.1889166667,19.1055,7.82141666667,12.2648333333
668.82,15.4530833334,47.983,22.327,30.7575,14.4224166667,10.15775,22.5000833333,38.1723333333,19.1101666667,7.82325,12.2911666666
669.14,15.436,47.8524166667,22.3023333333,30.6843333333,14.4101666667,10.1133333333,22.499,38.1750833334,19.0795833333,7.81083333334,12.2060833333
669.47,15.4593333333,47.8640833333,22.36825,30.6971666667,14.43425,10.1419166667,22.519,38.1770833333,19.1085,7.82275,12.2145
669.80,15.5655,47.97275,22.4236666667,30.86375,14.53175,10.2113333333,22.63125,38.3520833333,19.18775,7.92741666667,12.2999166666
670.13,15.6173333334,47.9888333333,22.5131666667,30.9271666667,14.63025,10.3011666667,22.7270833333,38.3640833333,19.276,8.02658333333,12.3968333333
670.45,15.6598333334,47.929,22.5308333333,30.9678333334,14.6905,10.3691666667,22.778,38.3179166667,19.2749166667,8.15008333333,12.498
670.78,15.761,48.0376666667,22.6404166667,31.0578333333,14.7458333333,10.465,22.9183333333,38.42375,19.3731666667,8.25733333333,12.59975
671.10,15.85475,48.0908333333,22.72925,31.1465833333,14.8985833333,10.6186666667,23.0650833333,38.52375,19.46225,8.38925,12.679
671.43,15.9040833333,48.1714166667,22.7770833333,31.2508333333,14.9446666667,10.6769166667,23.12825,38.57625,19.5290833333,8.44625,12.732
671.76,15.8278333334,48.122,22.7318333334,31.21725,14.9153333334,10.6205,23.1283333333,38.59125,19.4769166666,8.38475,12.6568333334
672.08,15.84575,48.1204166667,22.7224166667,31.2121666666,14.9395833334,10.6213333333,23.18425,38.5539166667,19.4653333333,8.38516666667,12.64525
672.41,15.9185833333,48.0866666667,22.77775,31.1806666667,14.954,10.6768333334,23.2134166667,38.5463333333,19.48375,8.40233333333,12.6135833334
672.74,15.9705,48.2785,22.83375,31.2923333334,14.9960833333,10.721,23.30425,38.5874166667,19.5655833333,8.43525000001,12.70125
673.06,15.9374166666,48.2466666667,22.7865,31.2821666667,14.9728333333,10.70525,23.3134166667,38.55,19.5504166667,8.41441666666,12.7281666667
673.39,15.89125,48.3193333333,22.7635833333,31.22025,14.9200833334,10.6635,23.3186666666,38.5325833333,19.565,8.40350000001,12.7390833333
673.72,15.8974166667,48.3448333333,22.7765833333,31.225,14.8661666667,10.5910833333,23.29475,38.5468333333,19.5328333333,8.32525,12.67325
674.04,15.9839166667,48.4828333334,22.84075,31.2623333333,14.8895,10.6014166667,23.3773333333,38.6250833333,19.586,8.36141666667,12.69725
674.37,16.059,48.5945,22.858,31.3175,14.9476666667,10.6144166667,23.4801666667,38.6468333334,19.6184166666,8.40633333334,12.70575
674.69,16.0258333333,48.54325,22.8203333333,31.2365833334,14.913,10.601,23.492,38.6213333334,19.6058333333,8.40875,12.7003333333
675.02,15.972,48.529,22.76025,31.16425,14.8395,10.5409166667,23.4425,38.5525833333,19.5208333333,8.3485,12.6336666667
675.35,16.0549166667,48.61775,22.8571666667,31.2645833333,14.8709166667,10.6636666667,23.5305,38.6224166667,19.5764166667,8.4345,12.6909166667
675.67,16.1591666667,48.83125,23.00725,31.4511666666,14.9606666667,10.8146666666,23.6650833333,38.7916666667,19.7690833333,8.55416666668,12.8181666667
676.00,16.102,48.9666666667,22.96675,31.48325,14.94425,10.725,23.688,38.7915,19.7076666667,8.48758333334,12.8504166667
676.32,16.1159166667,48.9578333333,22.9703333333,31.5105833333,14.9073333333,10.7668333333,23.75025,38.8083333333,19.6765,8.50983333333,12.9030833334
676.65,16.18275,49.0685833333,22.9948333334,31.5993333334,14.9121666667,10.7995833333,23.8524166667,38.9129166667,19.7128333333,8.51016666667,12.944
676.97,16.1924166667,49.06675,22.9925833333,31.5815833333,14.9174166667,10.8135833333,23.8700833333,38.9030833333,19.6349166666,8.42325,12.8985
677.30,16.20375,49.03825,22.9753333333,31.5425,14.9849166666,10.8695833333,23.9345833333,38.9339166667,19.71525,8.43508333333,12.9634166667
677.63,16.1609166667,48.9336666667,22.8749166667,31.47325,14.9803333333,10.8691666667,23.8984166667,38.8711666667,19.68575,8.36066666667,12.9343333333
677.95,16.12525,48.9186666666,22.893,31.50275,14.9583333333,10.8871666667,23.8713333334,38.9226666667,19.7313333333,8.31875,12.962
678.28,16.092,48.8904166667,22.873,31.4678333334,14.864,10.8010833333,23.8394166666,38.924,19.6949166667,8.21558333333,12.8839166667
678.60,16.1449166667,48.9124166667,22.9816666667,31.5296666667,14.95475,10.8616666667,23.9511666667,38.9713333333,19.8075833333,8.23658333334,12.932
678.93,16.1318333333,48.8714166667,22.9276666666,31.4775833333,14.9043333333,10.7945,23.916,38.8944166667,19.75725,8.13933333333,12.8924166666
679.25,16.1075833333,48.77325,22.8731666667,31.41,14.8660833333,10.7423333333,23.8959166667,38.8603333333,19.6750833333,8.11591666667,12.8805833333
679.58,16.1168333334,48.5648333333,22.817,31.3623333334,14.8204166667,10.7448333333,23.7899166667,38.7490833334,19.6591666667,8.10008333333,12.8284166666
679.90,16.1541666666,48.5785833333,22.8441666667,31.3520833333,14.9094166666,10.7525,23.8013333334,38.7796666667,19.6896666666,8.10916666667,12.8100833334
680.23,16.1388333333,48.487,22.8096666667,31.29675,14.90525,10.7290833333,23.7431666667,38.69275,19.67075,8.11883333334,12.7676666667
680.55,16.1596666667,48.52325,22.84375,31.338,14.9388333333,10.7476666667,23.7805833333,38.6996666667,19.7455,8.18533333334,12.8261666667
680.88,16.17775,48.546,22.8224166667,31.3224166667,14.8909166667,10.7105833333,23.7665833333,38.6470833333,19.69925,8.17833333333,12.78325
681.20,16.2618333333,48.6115,22.9849166667,31.4916666667,14.99075,10.8119166666,23.8878333333,38.6918333333,19.7733333333,8.3195,12.89475
681.53,16.2926666667,48.5889166667,22.9938333334,31.45475,15.0129166666,10.84125,23.933,38.594,19.7553333333,8.3515,12.9283333333
681.85,16.3453333333,48.7326666667,23.0515,31.56575,15.1034166667,10.8908333333,24.00525,38.62825,19.823,8.41266666668,13.01875
682.18,16.3215833333,48.74025,22.9651666667,31.5024166667,15.037,10.8268333333,23.9376666667,38.5861666667,19.7189166666,8.34991666667,12.9573333333
682.50,16.30425,48.8655,22.9839166667,31.5330833333,15.0529166667,10.7683333333,23.9668333333,38.6709166667,19.76925,8.38366666667,12.9818333334
682.83,16.28775,48.88475,22.9791666667,31.49725,15.0343333333,10.7269166667,23.92025,38.5915833334,19.7658333333,8.37033333333,12.963
683.15,16.3331666667,49.0450833334,23.036,31.5325833334,15.1216666667,10.7779166667,24.1265833333,38.6453333334,19.8099166667,8.43441666666,13.06225
683.48,16.2793333333,48.9989166666,22.9499166667,31.4674166667,15.0390833333,10.7175833333,24.0535833334,38.59175,19.7571666667,8.396,13.017
683.80,16.3851666667,49.1036666666,23.05675,31.5608333334,15.1413333333,10.8195,24.1961666667,38.6199166667,19.8831666666,8.44966666667,13.1056666666
684.13,16.4664166667,49.0683333333,23.0961666667,31.62325,15.1584166667,10.8766666667,24.25475,38.59125,19.8745,8.49158333333,13.16
684.45,16.47025,49.1565,23.14025,31.7505,15.195,10.9096666667,24.31625,38.66375,19.9118333333,8.543,13.1928333333
684.78,16.3478333333,49.1366666667,22.99125,31.6059166667,15.0354166667,10.7505,24.1649166667,38.53475,19.7919166666,8.38075,13.0683333333
685.10,16.3141666667,49.1966666667,22.9863333334,31.6168333333,15.0290833333,10.7103333333,24.1606666667,38.592,19.806,8.37016666667,13.0430833333
685.43,16.2628333333,49.0873333333,22.9193333334,31.5661666666,14.9425833333,10.6666666667,24.1455833334,38.5204166667,19.77825,8.33933333333,13.0075
685.75,16.3438333333,49.122,22.9923333333,31.6304166666,15.0309166667,10.7565,24.2705,38.5904166667,19.8625833333,8.43783333333,13.1014166667
686.08,16.2818333334,48.9803333334,22.91075,31.54475,14.9524166667,10.7609166667,24.2394166667,38.4360833333,19.7568333333,8.37258333333,13.07575
686.40,16.1999166667,48.9784166667,22.8516666667,31.5508333333,14.8970833334,10.7185,24.2425,38.4123333333,19.6869166667,8.265,13.00425
686.72,16.1659166667,48.9779166667,22.85525,31.579,14.8468333333,10.6924166667,24.2376666667,38.4355833333,19.6995833333,8.26391666667,12.9529166667
687.05,16.2384166667,48.97775,22.9315,31.6209166667,14.9303333333,10.78375,24.3735,38.4524166666,19.7455833334,8.31633333333,12.9948333333
687.37,16.2055833333,48.90925,22.8718333333,31.559,14.9191666667,10.77075,24.3533333333,38.44,19.7035,8.323,13.0243333334
687.70,16.18875,48.9959166667,22.8556666667,31.5640833333,14.9545,10.77525,24.4109166667,38.5061666667,19.7244166667,8.2945,12.9850833333
688.02,16.2699166667,48.99725,22.8699166667,31.5066666666,15.0233333333,10.8445,24.4761666667,38.4768333333,19.7224166666,8.31775,13.0455833334
688.34,16.4345833333,49.1068333333,23.0131666667,31.641,15.1775,11.0265833333,24.6724166667,38.6633333333,19.855,8.42108333333,13.1333333334
688.67,16.5066666666,49.2440833333,23.0926666667,31.7856666667,15.2466666667,11.0779166667,24.7891666666,38.7446666667,19.9176666666,8.45583333332,13.1864166667
688.99,16.64725,49.4133333333,23.2481666667,31.9483333333,15.3744166667,11.18875,24.9506666667,38.9199166667,20.0365,8.51941666666,13.26175
689.32,16.6214166666,49.3769166667,23.1954166667,31.9691666667,15.3396666667,11.1765,24.9805,38.89175,20.0203333333,8.50566666666,13.2570833333
689.64,16.7320833333,49.446,23.2825833333,32.0705833333,15.4736666667,11.2429166667,25.0484166666,39.0229166667,20.1893333333,8.58666666666,13.3471666667
