wavelength,Back_PhrAlaf,Belly_PhrAlaf,Breast_PhrAlaf,Crissum_PhrAlaf,Crown_PhrAlaf,DorTail_PhrAlaf,Patch10_PhrAlaf,Rump_PhrAlaf,Throat_PhrAlaf,WingTip_PhrAlaf
588.07,9.99766666667,50.5572222222,26.7324444445,44.1963333333,9.15633333334,9.62722222222,43.8208888889,11.6186666667,25.3095555555,8.46144444445
588.41,10.0012222222,50.5492222222,26.7204444444,44.1893333333,9.1518888889,9.62544444444,43.7757777778,11.6073333333,25.2561111111,8.46944444444
588.74,9.99922222222,50.5763333333,26.7265555555,44.2181111111,9.13222222221,9.62833333334,43.7612222222,11.6072222222,25.2145555556,8.46344444445
589.08,10.0003333333,50.6635555556,26.7745555556,44.2935555556,9.13222222221,9.62644444445,43.8473333333,11.6266666667,25.2135555555,8.48177777778
589.42,10.0302222222,50.6503333333,26.7821111111,44.3028888889,9.1491111111,9.65755555556,43.8434444445,11.6414444445,25.2644444444,8.51688888889
589.76,10.0401111111,50.6517777778,26.8154444444,44.3354444444,9.16677777777,9.68,43.8044444444,11.6594444444,25.2198888889,8.53555555555
590.09,10.0482222222,50.6576666667,26.8536666667,44.3554444444,9.17422222223,9.69933333333,43.7946666667,11.6863333333,25.2523333333,8.57277777778
590.43,10.0491111111,50.6398888889,26.8138888889,44.342,9.16711111112,9.67922222222,43.8228888889,11.6442222222,25.2402222222,8.52411111111
590.77,10.0456666667,50.6853333333,26.8276666667,44.3658888889,9.18599999999,9.71522222223,43.8637777778,11.6621111111,25.2502222222,8.54922222222
591.11,10.0122222222,50.6715555556,26.8092222222,44.2986666667,9.14877777779,9.69588888888,43.806,11.6372222222,25.21,8.53611111111
591.44,9.98777777778,50.6574444444,26.815,44.2447777778,9.14388888888,9.6948888889,43.7576666667,11.6706666666,25.193,8.55488888889
591.78,9.9781111111,50.6734444444,26.7877777778,44.231,9.14299999999,9.70333333333,43.7371111111,11.6728888889,25.1987777778,8.54655555556
592.12,10.0215555555,50.7315555556,26.8387777778,44.2826666667,9.19688888889,9.75088888889,43.815,11.7431111111,25.3065555556,8.597
592.46,10.023,50.6728888889,26.8546666667,44.232,9.19733333333,9.72777777777,43.7636666667,11.7168888889,25.3136666666,8.59444444445
592.79,10.0207777778,50.5795555556,26.7957777778,44.1508888889,9.18977777777,9.71555555556,43.6797777778,11.696,25.2897777778,8.55944444444
593.13,10.0754444444,50.6491111111,26.8816666667,44.2297777778,9.23544444445,9.78644444444,43.7615555555,11.7445555556,25.3232222222,8.60366666667
593.47,10.0984444445,50.7265555555,26.8991111111,44.3266666666,9.28977777777,9.80555555558,43.826,11.7653333334,25.4096666667,8.63455555556
593.80,10.1051111111,50.7383333333,26.9234444444,44.3726666667,9.31677777777,9.82633333333,43.8757777778,11.793,25.436,8.637
594.14,10.187,50.8403333333,27.0181111111,44.4724444445,9.39700000001,9.90677777779,43.977,11.8847777778,25.535,8.74133333333
594.48,10.2405555555,50.8785555556,27.0246666667,44.5137777778,9.43133333333,9.96322222223,43.9826666667,11.9075555556,25.5715555556,8.77844444444
594.81,10.2715555556,50.8847777778,27.0454444444,44.589,9.46488888889,9.99077777778,44.0198888889,11.938,25.5753333333,8.80788888889
595.15,10.3005555555,50.9011111111,27.0623333333,44.6574444444,9.46933333332,10.0133333334,44.004,11.9233333333,25.5873333333,8.79655555555
595.49,10.2871111111,50.8888888889,27.0587777778,44.6838888889,9.45977777777,9.965,44.0005555555,11.8893333334,25.548,8.77533333333
595.82,10.2951111111,50.9435555555,27.0666666667,44.727,9.44400000001,9.98733333334,43.9922222222,11.8876666667,25.5391111111,8.76033333333
596.16,10.3321111111,51.0368888889,27.1026666667,44.814,9.48933333333,10.0228888889,44.0862222222,11.9391111111,25.6131111111,8.774
596.50,10.3196666667,51.068,27.144,44.8773333333,9.482,10.0121111111,44.0886666667,11.9424444444,25.6096666667,8.75066666667
596.83,10.2825555556,51.0644444445,27.1263333333,44.9113333333,9.48066666668,9.9791111111,44.0771111111,11.9425555556,25.6106666666,8.71622222222
597.17,10.2777777778,51.0584444444,27.1168888889,44.8823333333,9.4641111111,9.96766666668,44.07,11.9272222222,25.5863333334,8.70633333333
597.51,10.2958888889,51.1181111111,27.132,44.9458888889,9.46722222222,9.97211111113,44.0907777778,11.9395555555,25.5864444444,8.69422222222
597.84,10.2767777778,51.0877777778,27.1311111111,44.9083333333,9.45633333332,9.95755555553,44.0227777778,11.9345555556,25.5628888889,8.67544444445
598.18,10.2566666667,51.0097777778,27.1381111111,44.8715555556,9.43666666668,9.92744444444,43.9907777778,11.9394444444,25.553,8.655
598.52,10.2183333333,51.03,27.1562222222,44.8858888889,9.42355555554,9.91688888889,43.9983333334,11.9106666667,25.5315555556,8.63433333333
598.85,10.1884444445,51.0493333334,27.1433333333,44.8947777778,9.402,9.85588888887,44.0406666667,11.8782222222,25.5142222222,8.60488888889
599.19,10.2288888889,51.162,27.2058888889,44.9678888889,9.42966666666,9.89144444444,44.101,11.9207777778,25.5951111111,8.64822222222
599.53,10.1926666667,51.1064444444,27.1697777778,44.9085555556,9.40966666667,9.834,44.0202222222,11.8796666667,25.5617777778,8.614
599.86,10.1825555556,51.1701111111,27.1583333333,44.9246666666,9.37488888888,9.835,44.0188888889,11.8752222222,25.5306666667,8.62866666666
600.20,10.2275555555,51.2283333333,27.1998888889,44.9772222222,9.38066666665,9.87777777779,44.0412222222,11.897,25.5611111111,8.69055555556
600.53,10.2475555556,51.2221111111,27.1876666667,44.9565555556,9.36977777777,9.88266666668,44.011,11.8703333333,25.5085555555,8.67711111111
600.87,10.2737777778,51.2352222222,27.2142222222,44.9797777778,9.40488888888,9.91433333333,44.0052222222,11.895,25.518,8.69422222222
601.21,10.255,51.2464444445,27.1943333333,44.9591111111,9.3921111111,9.89699999999,43.9854444444,11.8542222222,25.5114444444,8.69133333333
601.54,10.223,51.327,27.2064444444,45.0347777778,9.36855555554,9.87677777778,44.044,11.8207777778,25.4987777778,8.66944444444
601.88,10.2442222222,51.367,27.2222222222,45.0933333333,9.39600000001,9.8731111111,44.0771111111,11.8354444444,25.4973333334,8.69
602.21,10.326,51.4496666666,27.2363333333,45.1754444444,9.43888888889,9.92077777778,44.0992222222,11.8904444444,25.5591111111,8.74755555556
602.55,10.3966666667,51.4703333333,27.2758888889,45.2331111111,9.48944444443,10.0007777778,44.0782222222,11.9516666667,25.6104444445,8.80877777778
602.88,10.3943333333,51.4516666667,27.2794444444,45.2485555555,9.49166666668,10.0204444444,44.0876666667,11.9723333333,25.6061111111,8.80311111111
603.22,10.3905555555,51.4833333333,27.3376666667,45.3457777778,9.50411111111,10.0477777778,44.1808888889,11.9908888889,25.6245555556,8.81511111111
603.56,10.4301111111,51.4552222222,27.3688888889,45.3541111111,9.53844444445,10.0758888889,44.1613333333,12.0388888889,25.668,8.852
603.89,10.4311111111,51.4297777778,27.3292222222,45.3188888889,9.56033333333,10.0686666667,44.1171111111,12.0315555555,25.6571111111,8.84366666667
604.23,10.4467777778,51.4921111111,27.3544444444,45.3694444444,9.57622222222,10.0845555556,44.182,12.0534444445,25.716,8.85988888889
604.56,10.4512222222,51.4603333333,27.35,45.3953333333,9.56444444444,10.0734444445,44.1685555556,12.0511111111,25.7055555555,8.86988888889
604.90,10.4976666667,51.4821111111,27.3944444444,45.4245555555,9.61433333334,10.1154444444,44.2214444444,12.0964444444,25.7443333333,8.91844444445
605.23,10.5067777778,51.4385555556,27.3824444444,45.4008888889,9.61822222223,10.0964444444,44.2008888889,12.0884444444,25.7558888889,8.90344444444
605.57,10.5521111111,51.511,27.4337777778,45.4611111111,9.64033333333,10.1303333333,44.2437777778,12.1265555555,25.7873333333,8.92655555556
605.90,10.515,51.4552222222,27.4512222222,45.3935555556,9.63,10.1115555556,44.1841111111,12.106,25.7583333333,8.90322222222
606.24,10.5042222222,51.3966666667,27.4393333333,45.3546666667,9.64722222221,10.1136666667,44.1942222222,12.0975555555,25.707,8.911
606.58,10.4708888889,51.3311111111,27.3844444444,45.3123333333,9.62166666668,10.0582222222,44.0965555555,12.0511111111,25.6574444445,8.88244444444
606.91,10.4901111111,51.3036666667,27.3643333333,45.241,9.63222222222,10.0488888889,44.0606666667,12.0447777778,25.6483333333,8.88444444444
607.25,10.4372222222,51.2473333333,27.3332222222,45.22,9.60066666668,10.0214444445,44.0312222222,11.9951111111,25.6121111111,8.80888888889
607.58,10.4472222222,51.2373333334,27.3591111111,45.2415555555,9.59977777778,10.0198888889,44.059,12.0087777778,25.6126666667,8.81744444445
607.92,10.4363333333,51.1992222222,27.3408888889,45.2208888889,9.60155555555,10.0051111111,43.9978888889,12.0157777778,25.5662222222,8.80722222222
608.25,10.4414444444,51.2546666667,27.3864444444,45.2523333333,9.60477777779,10.0244444445,44.0358888889,12.0532222222,25.6017777778,8.796
608.59,10.4154444445,51.2131111111,27.3514444444,45.2117777778,9.5658888889,9.98333333333,43.9703333333,12.0364444444,25.536,8.76777777778
608.92,10.4486666667,51.2108888889,27.3538888889,45.2566666667,9.579,10.0112222222,43.9733333334,12.0674444444,25.5471111111,8.79766666667
609.26,10.4101111111,51.1787777778,27.3204444444,45.2563333333,9.5631111111,9.97577777779,43.9581111111,12.0564444444,25.5164444444,8.778
609.59,10.4224444444,51.1102222222,27.2957777778,45.2124444444,9.56477777777,9.95755555554,43.9416666667,12.0465555556,25.4984444444,8.78088888889
609.93,10.4393333333,51.1215555556,27.3298888889,45.2347777778,9.56188888888,9.97855555556,43.9411111111,12.0826666667,25.5517777778,8.78922222222
610.26,10.4555555556,51.1427777778,27.359,45.2442222222,9.56111111111,9.98033333332,43.9895555556,12.0855555556,25.5386666667,8.809
610.60,10.4636666667,51.1261111111,27.3574444445,45.2612222222,9.55066666668,9.97777777777,43.9626666667,12.1112222222,25.5485555556,8.82766666667
610.93,10.4763333333,51.1591111111,27.3705555556,45.316,9.56044444443,9.96311111109,43.9723333333,12.1306666667,25.5444444444,8.84388888889
611.27,10.4857777778,51.176,27.3898888889,45.3458888889,9.60355555554,9.99922222222,43.9712222222,12.1606666667,25.5776666666,8.87255555556
611.60,10.4795555556,51.1827777778,27.3754444445,45.3693333333,9.58311111111,9.97766666664,43.9582222222,12.1606666667,25.5896666667,8.90311111111
611.93,10.5114444444,51.1901111111,27.372,45.3532222222,9.63244444446,10.007,43.9643333333,12.1825555556,25.6057777778,8.95566666667
612.27,10.5324444444,51.1371111111,27.355,45.3272222222,9.65877777778,10.0435555556,43.9172222222,12.1926666667,25.6242222222,8.98577777778
612.60,10.5522222222,51.1715555556,27.4148888889,45.3682222222,9.71244444445,10.0966666667,43.931,12.27,25.6691111111,9.04422222222
612.94,10.5596666667,51.1702222222,27.4215555556,45.3558888889,9.72244444445,10.1136666667,43.9132222222,12.2396666667,25.6697777778,9.04144444444
613.27,10.5551111111,51.2934444444,27.451,45.504,9.7268888889,10.1364444444,43.977,12.2706666666,25.7284444444,9.03366666667
613.61,10.5172222222,51.2686666667,27.4167777778,45.4887777778,9.68844444443,10.0752222222,43.9097777778,12.2318888889,25.6606666667,8.97644444444
613.94,10.5221111111,51.3225555556,27.4735555555,45.5807777778,9.73422222223,10.1365555555,43.9384444444,12.2718888889,25.7371111111,8.98055555556
614.28,10.5286666667,51.3506666667,27.4873333333,45.6301111111,9.77366666666,10.1466666667,43.9445555556,12.2618888889,25.762,8.97066666667
614.61,10.5972222222,51.3166666667,27.5537777778,45.5997777778,9.84633333332,10.2508888889,43.9506666667,12.3228888889,25.7998888889,9.08122222222
614.94,10.6542222222,51.4374444444,27.6394444444,45.7393333333,9.87822222222,10.2736666667,44.053,12.4048888889,25.8723333333,9.12377777778
615.28,10.6934444444,51.4923333333,27.7346666667,45.8134444445,9.93133333332,10.3243333333,44.1051111111,12.435,25.9296666667,9.121
615.61,10.6823333333,51.5446666667,27.7538888889,45.8958888889,9.93066666666,10.3208888889,44.1178888889,12.4116666667,25.9457777778,9.09466666667
615.95,10.6706666667,51.6203333333,27.7906666667,45.9815555556,9.95300000001,10.3393333333,44.1574444444,12.451,25.9777777778,9.09222222222
616.28,10.689,51.6578888889,27.7746666667,46.0005555556,9.92766666665,10.3115555555,44.1828888889,12.4131111111,25.9352222222,9.04411111111
616.61,10.7233333333,51.7468888889,27.8284444444,46.0967777778,9.96744444444,10.3336666667,44.2635555555,12.4611111111,26.0,9.10733333333
616.95,10.7766666667,51.7387777778,27.8307777778,46.113,9.98722222223,10.3634444444,44.2627777778,12.4674444444,26.0048888889,9.12455555556
617.28,10.8106666667,51.8303333334,27.8796666667,46.2198888889,10.0036666667,10.3788888889,44.3618888889,12.4684444444,26.0607777778,9.163
617.62,10.8458888889,51.9305555556,27.9262222222,46.2766666667,9.98433333334,10.3712222222,44.4433333333,12.4913333333,26.0837777778,9.16944444445
617.95,10.8331111111,51.9452222222,27.9317777778,46.285,9.99722222221,10.3877777778,44.4626666667,12.4853333333,26.0686666667,9.17755555556
618.28,10.8134444445,52.0394444445,27.9356666667,46.3595555556,9.9751111111,10.3175555556,44.5057777778,12.463,26.0692222222,9.11955555555
618.62,10.7645555556,51.967,27.8617777778,46.2511111111,9.94477777777,10.2905555556,44.433,12.4155555555,25.9838888889,9.05433333334
618.95,10.7673333333,51.9172222222,27.8301111111,46.1965555556,9.93666666667,10.2685555556,44.378,12.3968888889,25.936,9.07188888889
619.28,10.7728888889,51.8555555556,27.8162222222,46.145,9.9248888889,10.2548888889,44.3227777778,12.4217777778,25.8965555555,9.08933333333
619.62,10.7643333333,51.8776666666,27.8244444445,46.1594444444,9.88722222223,10.2277777778,44.2964444445,12.4068888889,25.8534444444,9.09244444445
619.95,10.7206666667,51.8643333333,27.8028888889,46.1698888889,9.85977777777,10.1898888889,44.3006666667,12.3678888889,25.8656666667,9.05477777778
620.28,10.7162222222,51.7946666667,27.7808888889,46.0988888889,9.81633333332,10.2002222222,44.1972222222,12.3346666667,25.799,9.00644444445
620.62,10.684,51.8131111111,27.7911111111,46.1093333333,9.82455555557,10.1953333333,44.1828888889,12.3767777778,25.784,9.01266666667
620.95,10.6772222222,51.7914444444,27.7442222222,46.0765555556,9.82111111111,10.201,44.1222222222,12.3805555556,25.7456666667,9.00222222222
621.28,10.7214444445,51.7777777778,27.7547777778,46.079,9.89644444446,10.2504444445,44.1078888889,12.4503333333,25.744,9.06066666667
621.62,10.7848888889,51.8138888889,27.7951111111,46.1427777778,9.9158888889,10.3001111111,44.1365555555,12.5336666667,25.7862222222,9.15211111111
621.95,10.8122222222,51.8458888889,27.8275555556,46.1897777778,9.96022222222,10.3565555556,44.1886666667,12.542,25.7981111111,9.21011111111
622.28,10.8454444444,51.8683333333,27.8818888889,46.2615555556,9.99533333333,10.3855555555,44.2026666667,12.5614444444,25.8706666666,9.25633333333
622.62,10.8895555556,51.9277777778,27.9554444444,46.3225555556,10.0625555556,10.4471111111,44.2687777778,12.6272222222,25.9345555556,9.32855555555
622.95,10.8994444444,51.993,27.9755555556,46.43,10.0836666667,10.4533333333,44.3382222222,12.633,26.0005555556,9.33955555555
623.28,10.904,51.9594444444,27.9913333333,46.42,10.0962222222,10.503,44.3583333333,12.6526666667,26.0548888889,9.34266666667
623.62,10.9654444445,51.9996666667,28.0631111111,46.4644444444,10.162,10.5653333333,44.368,12.7178888889,26.1092222222,9.41855555556
623.95,11.0451111111,52.0941111111,28.148,46.58,10.2708888889,10.648,44.5041111111,12.8427777778,26.2446666667,9.50633333333
624.28,11.1155555556,52.1121111111,28.1994444445,46.5854444444,10.3177777778,10.7388888889,44.5527777778,12.8447777778,26.3291111111,9.58022222222
624.62,11.1421111111,52.2003333333,28.2745555556,46.6536666666,10.3948888889,10.7767777778,44.6363333333,12.8763333333,26.4096666667,9.60655555555
624.95,11.1588888889,52.2131111111,28.2881111111,46.677,10.4096666667,10.782,44.6714444445,12.8697777778,26.4584444444,9.57844444445
625.28,11.1825555556,52.2708888889,28.374,46.7186666667,10.4356666667,10.7995555556,44.7381111111,12.8652222222,26.4837777778,9.56344444444
625.61,11.1833333333,52.2202222222,28.3438888889,46.6858888889,10.4307777778,10.7937777778,44.7106666667,12.8811111111,26.4911111111,9.55077777778
625.95,11.2134444444,52.2688888889,28.3753333333,46.7182222222,10.4434444445,10.8121111111,44.7877777778,12.8936666667,26.4971111111,9.58644444445
626.28,11.2261111111,52.3361111111,28.3751111111,46.7751111111,10.4277777778,10.8217777778,44.8212222222,12.8868888889,26.5113333333,9.531
626.61,11.29,52.2993333333,28.4167777778,46.7524444444,10.4595555556,10.8873333333,44.8417777778,12.9273333333,26.512,9.56366666667
626.94,11.3347777778,52.3705555555,28.4557777778,46.8158888889,10.4888888889,10.9158888889,44.894,12.9171111111,26.5458888889,9.56744444444
627.28,11.3185555556,52.3651111111,28.458,46.8172222222,10.5117777778,10.9336666667,44.8766666667,12.8962222222,26.5146666667,9.542
627.61,11.2496666667,52.3531111111,28.4408888889,46.7821111111,10.4432222222,10.8836666667,44.8156666667,12.8266666667,26.4383333333,9.49844444445
627.94,11.1902222222,52.316,28.3895555555,46.7461111111,10.4005555555,10.8082222222,44.797,12.7827777778,26.3688888889,9.42611111111
628.27,11.1755555555,52.3162222222,28.4131111111,46.7202222222,10.3945555556,10.8054444444,44.768,12.7926666667,26.3427777778,9.44588888889
628.61,11.1465555555,52.2296666667,28.3651111111,46.6752222222,10.3688888889,10.7888888889,44.681,12.736,26.2787777778,9.45933333333
628.94,11.1248888889,52.1167777778,28.284,46.5881111111,10.3316666666,10.749,44.5598888889,12.7121111111,26.2391111111,9.427
629.27,11.1193333333,52.1764444445,28.291,46.6005555556,10.3261111111,10.7298888889,44.5212222222,12.6961111111,26.2134444444,9.39266666666
629.60,11.0571111111,52.0522222222,28.1887777778,46.5124444444,10.2464444444,10.6468888889,44.3706666667,12.6166666667,26.1314444445,9.29011111111
629.94,11.0371111111,51.9911111111,28.1865555555,46.4622222222,10.251,10.6377777778,44.3321111111,12.6157777778,26.1316666666,9.27688888889
630.27,11.0097777778,52.0867777778,28.181,46.5292222222,10.2816666667,10.612,44.3208888889,12.5891111111,26.1455555556,9.26
630.60,10.9781111111,52.0123333333,28.1723333333,46.4853333333,10.2941111111,10.5824444444,44.2691111111,12.5902222222,26.1284444444,9.27711111111
630.93,10.9823333333,52.0765555556,28.2134444445,46.5374444444,10.2666666667,10.5752222222,44.3137777778,12.6241111111,26.152,9.31577777778
