wavelength,Back_TanDowm,Belly_TanDowm,Breast_TanDowm,Crissum_TanDowm,Crown_TanDowm,DorTail_TanDowm,Patch10_TanDowm,Patch11_TanDowm,Patch12_TanDowm,Rump_TanDowm,Throat_TanDowm,WingTip_TanDowm
388.47,6.713,7.0145,7.63833333333,8.43783333333,4.59416666667,6.97683333333,44.6708333333,20.598,5.75666666666,11.0088333333,7.37616666667,7.4325
388.83,6.645,7.018,7.64916666666,8.4555,4.5585,6.92633333333,44.5543333333,20.5011666667,5.7875,10.98,7.34433333334,7.40033333333
389.19,6.61266666666,7.0395,7.61733333334,8.41633333331,4.49566666667,6.97966666667,44.5226666666,20.4721666667,5.80283333334,11.0356666667,7.30683333333,7.41166666667
389.55,6.78166666667,7.09133333334,7.7135,8.51833333334,4.568,7.0415,44.5198333333,20.4613333333,5.89383333333,11.2123333333,7.38416666667,7.4295
389.91,6.79733333333,7.144,7.8455,8.62783333334,4.69816666667,7.095,44.5585,20.5173333333,6.00783333334,11.393,7.51266666666,7.55283333333
390.27,6.87816666667,7.31416666667,8.0045,8.76083333335,4.815,7.20566666666,44.6533333333,20.643,6.1835,11.5123333333,7.62116666666,7.64483333334
390.63,6.85333333333,7.269,8.0155,8.69483333331,4.79883333334,7.10683333333,44.5985,20.609,6.14633333333,11.3768333333,7.62416666666,7.5575
391.00,6.8365,7.33183333333,8.00183333334,8.7275,4.8195,7.13216666667,44.6191666667,20.6335,6.17216666667,11.4116666667,7.68333333333,7.54916666667
391.36,6.92016666667,7.38766666667,8.07483333333,8.84249999998,4.89516666667,7.15383333333,44.6248333333,20.7703333333,6.29066666667,11.4746666667,7.76383333334,7.65666666667
391.72,6.9025,7.324,8.056,8.73933333334,4.844,7.03716666666,44.5836666667,20.766,6.34966666667,11.3791666667,7.68433333334,7.51116666666
392.08,6.92433333333,7.3605,8.09,8.83549999999,4.892,7.02733333334,44.7918333333,20.854,6.36983333334,11.432,7.72516666667,7.60416666666
392.44,6.95033333334,7.40183333333,8.125,8.89950000001,5.01166666667,7.0425,44.7225,20.9238333333,6.43183333333,11.4571666667,7.714,7.683
392.80,7.02,7.438,8.19166666667,8.99000000001,5.13066666667,7.06966666667,44.7666666667,21.0071666667,6.525,11.5211666667,7.78983333334,7.78583333333
393.16,7.10733333334,7.48816666667,8.33183333334,9.09383333333,5.24133333333,7.10583333333,44.8098333333,21.1393333333,6.69233333334,11.6506666667,7.8655,7.87333333333
393.52,7.00166666667,7.439,8.2465,9.06883333334,5.1865,7.065,44.7975,21.1573333333,6.66133333333,11.5663333333,7.719,7.805
393.88,7.0545,7.43283333333,8.2705,9.08766666666,5.273,7.0585,44.8446666667,21.2153333333,6.7655,11.6423333333,7.70166666667,7.85166666667
394.24,7.07683333334,7.3745,8.27433333334,9.07833333331,5.23533333333,7.066,44.7186666667,21.1996666666,6.74683333333,11.6776666667,7.71033333333,7.87383333333
394.60,7.2005,7.5285,8.3775,9.26283333331,5.41316666667,7.18133333333,44.7291666667,21.2975,6.98216666666,11.876,7.865,8.0235
394.96,7.2815,7.514,8.43833333333,9.347,5.41383333333,7.254,44.6995,21.3401666666,7.034,11.9168333333,7.892,8.02716666666
395.32,7.2835,7.536,8.494,9.37366666665,5.47183333333,7.245,44.6998333333,21.3041666667,7.06233333334,11.9661666667,7.92433333333,7.97216666667
395.68,7.33116666667,7.579,8.57316666666,9.45933333331,5.5565,7.31733333333,44.6516666667,21.335,7.13816666667,12.1043333334,8.051,8.09116666666
396.04,7.31433333333,7.5175,8.54566666666,9.40916666665,5.50033333333,7.24516666666,44.5176666667,21.2631666667,7.223,12.0643333333,8.00733333333,8.02016666667
396.40,7.29366666667,7.54966666667,8.638,9.38016666668,5.491,7.2405,44.5591666667,21.2835,7.27833333334,12.1403333333,8.08833333333,8.016
396.76,7.33566666667,7.57283333333,8.6565,9.45966666665,5.52983333334,7.333,44.5635,21.4258333333,7.33283333333,12.2903333333,8.1245,8.00183333334
397.12,7.30216666667,7.5845,8.65233333333,9.50216666665,5.53183333333,7.34383333334,44.5298333333,21.4988333333,7.31183333334,12.2936666667,8.0995,7.9415
397.48,7.30783333334,7.58566666667,8.67783333334,9.48566666668,5.53116666666,7.347,44.4593333334,21.535,7.40133333333,12.355,8.20783333333,7.91633333334
397.84,7.19366666667,7.47433333334,8.48466666666,9.37266666666,5.30933333333,7.188,44.2461666667,21.3823333334,7.30083333333,12.1818333333,8.07916666666,7.70916666667
398.20,7.18183333333,7.49133333333,8.441,9.35850000002,5.38233333333,7.15683333333,44.3205,21.3885,7.39,12.2213333333,8.07983333333,7.64416666667
398.56,7.10416666667,7.3905,8.404,9.30933333331,5.295,7.04466666666,44.3521666666,21.3318333333,7.324,12.1983333333,7.98583333334,7.49333333334
398.92,7.04433333334,7.4335,8.36233333334,9.28716666666,5.29,7.01916666667,44.3938333333,21.4076666666,7.32866666666,12.213,7.94533333333,7.47083333333
399.28,7.02283333333,7.43083333334,8.34916666666,9.20583333335,5.27083333334,7.01866666667,44.3035,21.3525,7.332,12.2333333333,7.8975,7.414
399.64,7.003,7.45233333333,8.35533333333,9.184,5.251,7.0155,44.3298333333,21.4303333333,7.34816666666,12.2773333333,7.84416666667,7.36466666667
400.00,7.14816666667,7.64283333333,8.52666666666,9.34383333332,5.44566666666,7.2165,44.3951666666,21.6028333333,7.55966666667,12.4768333334,8.05666666667,7.516
400.36,7.17366666667,7.6435,8.464,9.36583333331,5.44466666667,7.19266666667,44.4321666666,21.6763333334,7.6245,12.5328333334,8.08216666667,7.51883333333
400.72,7.157,7.68716666667,8.51,9.33783333334,5.5025,7.1665,44.5126666667,21.7476666666,7.67,12.584,8.1395,7.50216666667
401.08,7.213,7.68816666666,8.51233333333,9.3535,5.55483333333,7.168,44.649,21.8006666667,7.75366666667,12.6575,8.23533333333,7.54583333333
401.44,7.26716666667,7.74016666667,8.57883333333,9.40216666666,5.63933333334,7.21466666667,44.6895,21.8133333334,7.84266666667,12.7126666666,8.29066666667,7.60916666667
401.80,7.2465,7.73883333333,8.60616666667,9.40383333334,5.646,7.22966666667,44.798,21.843,7.81116666666,12.7148333334,8.28966666667,7.5925
402.16,7.1765,7.6735,8.542,9.37666666665,5.5475,7.1705,44.7841666666,21.8683333333,7.75116666667,12.6703333334,8.20633333333,7.51116666666
402.52,7.1745,7.69316666667,8.54966666667,9.35333333335,5.54616666667,7.24466666667,44.8751666667,22.0433333333,7.832,12.6703333333,8.208,7.58983333333
402.88,7.13,7.674,8.54233333333,9.33483333334,5.51383333334,7.19133333333,44.8906666667,22.0485,7.8745,12.7028333333,8.176,7.4905
403.24,7.11283333334,7.63183333333,8.52183333333,9.38350000002,5.51133333334,7.1965,45.0795,22.1486666667,7.93583333333,12.7695,8.22,7.55783333333
403.60,7.0475,7.5495,8.43866666667,9.29566666669,5.435,7.16,45.1365,22.0451666666,7.9365,12.6826666667,8.1255,7.5185
403.95,6.859,7.36216666667,8.27466666667,9.12283333335,5.2435,6.91416666667,45.0306666666,21.9146666666,7.75683333333,12.5163333333,7.92816666666,7.34966666666
404.31,6.82783333333,7.332,8.28016666667,9.10733333331,5.23333333333,6.9275,45.0066666667,21.9231666667,7.71583333333,12.506,7.89483333333,7.28983333334
404.67,6.76466666666,7.264,8.18716666667,9.06966666669,5.13933333333,6.9015,44.9188333333,21.8453333333,7.703,12.4776666667,7.81583333334,7.27166666667
405.03,6.77016666667,7.31516666667,8.25083333334,9.09050000002,5.15516666667,6.94133333334,44.9163333333,21.8758333333,7.741,12.5125,7.81333333333,7.32566666667
405.39,6.67183333333,7.21366666667,8.22233333333,9.061,5.092,6.84966666667,44.9998333333,21.9105,7.72166666666,12.5268333333,7.75,7.284
405.75,6.69133333333,7.20183333334,8.24283333333,9.03366666667,5.0665,6.84083333334,45.0438333334,21.9338333334,7.776,12.6023333333,7.767,7.296
406.11,6.6965,7.20066666667,8.30216666667,9.04400000002,5.1055,6.84116666667,45.0901666667,21.9663333334,7.81066666666,12.674,7.84316666667,7.29683333333
406.47,6.6865,7.186,8.30716666667,8.99983333333,5.07883333333,6.79083333333,45.0585,21.9823333333,7.80683333333,12.7231666667,7.85033333333,7.234
406.83,6.694,7.19466666667,8.311,8.992,5.07816666667,6.776,45.0388333333,21.991,7.854,12.7286666666,7.90516666667,7.27333333333
407.19,6.748,7.279,8.40133333333,9.04700000002,5.10383333334,6.82816666667,45.0375,22.0846666667,7.93133333333,12.7288333333,7.92933333334,7.27366666667
407.55,6.7805,7.32733333333,8.452,9.11833333335,5.191,6.904,45.0148333333,22.2688333333,8.04416666666,12.8923333333,8.00683333334,7.33166666667
407.90,6.85616666667,7.384,8.53866666667,9.20416666668,5.24516666666,7.0235,45.119,22.403,8.18266666666,12.9763333334,8.06683333333,7.39916666667
408.26,6.87583333334,7.38516666666,8.5645,9.2555,5.23883333334,7.03833333334,45.2878333333,22.4851666666,8.24833333333,12.9955,8.05766666666,7.47333333334
408.62,6.92916666667,7.4645,8.62316666666,9.26716666667,5.29483333334,7.078,45.4553333333,22.6186666667,8.28866666667,13.0366666666,8.06166666667,7.42766666666
408.98,6.89816666667,7.401,8.584,9.20266666666,5.25183333334,7.01433333333,45.4788333333,22.6495,8.30466666667,13.0208333333,8.03166666667,7.376
409.34,6.9075,7.4365,8.54266666666,9.13966666668,5.20333333334,7.00583333333,45.554,22.734,8.26833333334,13.0221666666,8.0075,7.36966666667
409.70,6.86066666666,7.48233333334,8.567,9.16183333335,5.22716666667,7.03866666666,45.5646666666,22.8456666667,8.31183333334,13.0686666666,8.02783333333,7.36766666666
410.06,6.90366666667,7.54583333333,8.65033333333,9.20300000002,5.2795,7.07116666667,45.6358333333,22.9148333333,8.45066666667,13.1188333334,8.01983333334,7.40933333334
410.42,6.837,7.488,8.63916666667,9.17350000002,5.23316666667,7.04183333333,45.6183333334,22.8293333333,8.39083333333,13.1121666667,7.96916666667,7.38183333334
410.77,6.89233333333,7.54216666667,8.68283333334,9.20066666669,5.30233333333,7.1495,45.7003333334,22.9243333333,8.4805,13.2345,7.95416666667,7.4585
411.13,6.78366666667,7.44016666667,8.637,9.15083333332,5.2165,7.01366666666,45.7206666667,22.9256666667,8.4425,13.21,7.85816666666,7.403
411.49,6.78416666666,7.468,8.688,9.16466666669,5.19916666667,6.97733333333,45.8681666667,22.9251666667,8.4565,13.2153333333,7.86983333333,7.4005
411.85,6.7605,7.52383333334,8.73166666666,9.1875,5.2025,6.949,45.9455,23.0203333333,8.497,13.294,7.86666666666,7.40733333333
412.21,6.71016666666,7.5345,8.7415,9.15700000001,5.1595,6.926,45.8296666666,23.0151666666,8.587,13.356,7.86383333334,7.35516666667
412.57,6.68966666666,7.5145,8.78133333333,9.17766666665,5.12016666666,6.885,45.8426666667,23.0595,8.66316666666,13.3935,7.87883333334,7.43066666667
412.92,6.6355,7.483,8.72766666667,9.18349999998,5.01616666667,6.83133333333,45.7993333333,23.0343333333,8.6615,13.3801666667,7.79233333333,7.37716666666
413.28,6.55366666667,7.419,8.673,9.14350000001,4.91833333333,6.75266666667,45.7575,22.9548333333,8.6715,13.3401666667,7.7175,7.29666666667
413.64,6.54783333333,7.4185,8.6525,9.13533333331,4.91983333333,6.73366666667,45.8196666667,23.0,8.68833333333,13.4001666667,7.66233333333,7.30966666667
414.00,6.54716666666,7.45416666667,8.63983333333,9.21466666668,4.89833333333,6.77366666667,45.9176666666,23.1648333333,8.74566666667,13.4893333334,7.6975,7.36
414.36,6.56416666666,7.4985,8.6555,9.26266666668,4.91916666667,6.76683333334,46.098,23.3046666667,8.905,13.5735,7.74,7.4215
414.72,6.52933333333,7.475,8.65633333333,9.28,4.89133333333,6.75083333333,46.1541666666,23.3718333334,8.925,13.5858333333,7.74766666667,7.40766666667
415.07,6.54366666667,7.56116666667,8.6915,9.28716666666,4.8765,6.78733333334,46.2258333333,23.4296666667,8.99083333334,13.6868333333,7.75883333334,7.41
415.43,6.51683333333,7.55333333333,8.626,9.25133333335,4.821,6.71516666667,46.188,23.4513333333,8.98933333333,13.6575,7.72233333333,7.41333333334
415.79,6.47116666667,7.4945,8.57966666667,9.18466666665,4.74483333334,6.662,46.209,23.4255,8.938,13.6565,7.67116666667,7.369
416.15,6.53116666666,7.55016666666,8.63916666666,9.27083333332,4.82516666666,6.73283333333,46.3688333333,23.5633333334,8.971,13.7285,7.73283333333,7.43133333334
416.51,6.48083333334,7.51516666667,8.61233333333,9.22316666665,4.79066666667,6.68416666667,46.4148333333,23.5741666667,8.9565,13.7246666667,7.7095,7.40133333333
416.86,6.49433333333,7.59566666667,8.7025,9.26866666665,4.85766666667,6.77383333333,46.5191666666,23.7,9.0585,13.8326666666,7.75383333333,7.471
417.22,6.5825,7.7135,8.81133333333,9.40916666665,4.96316666667,6.87316666667,46.7023333333,23.9063333334,9.16966666667,13.9768333334,7.83483333334,7.58566666667
417.58,6.53983333334,7.70233333333,8.7905,9.39750000002,4.9115,6.8275,46.7538333333,23.9133333333,9.17866666667,13.9616666667,7.79366666667,7.57033333334
417.94,6.508,7.6975,8.76816666667,9.33633333334,4.89116666666,6.80033333333,46.7651666667,23.926,9.16916666666,13.9448333333,7.7635,7.57733333333
418.29,6.55433333334,7.76516666666,8.80266666667,9.38516666669,4.904,6.80916666666,46.7338333333,24.0155,9.17616666667,13.9875,7.73233333334,7.57733333333
418.65,6.50216666666,7.756,8.80083333333,9.35816666668,4.84016666667,6.728,46.786,24.0203333333,9.16933333333,13.9561666667,7.66733333333,7.548
419.01,6.511,7.77316666667,8.817,9.37566666667,4.89516666667,6.72783333333,46.8443333334,24.0686666666,9.2235,13.9766666667,7.66816666666,7.574
419.37,6.49516666666,7.799,8.84866666667,9.39600000002,4.91033333333,6.7445,46.9041666666,24.1488333333,9.28066666666,14.02,7.64316666667,7.56383333333
419.73,6.489,7.82033333333,8.8705,9.41566666665,4.92433333333,6.76183333333,46.9608333333,24.2053333334,9.348,14.0665,7.64466666666,7.5955
420.08,6.46633333333,7.82766666667,8.8505,9.39999999998,4.921,6.7445,46.9308333333,24.1916666667,9.381,14.077,7.6005,7.5855
420.44,6.5,7.87883333334,8.89016666666,9.45466666667,4.95916666667,6.7955,46.9795,24.2673333333,9.44916666667,14.141,7.6175,7.627
420.80,6.51816666666,7.90516666667,8.93283333334,9.47616666668,4.973,6.78666666667,47.0453333334,24.2685,9.49233333334,14.1525,7.62933333333,7.6375
421.16,6.49233333333,7.9305,8.96016666666,9.48383333335,4.97883333334,6.77466666667,47.014,24.2856666667,9.54633333333,14.1515,7.625,7.6285
421.51,6.49733333333,7.9335,9.0065,9.50833333332,4.98,6.792,47.085,24.3515,9.60316666667,14.1761666667,7.63466666666,7.63333333333
421.87,6.5265,7.98233333333,9.055,9.56483333333,4.999,6.803,47.1466666667,24.4148333334,9.6895,14.2343333333,7.6405,7.63916666667
422.23,6.5335,8.01333333333,9.09283333334,9.60400000002,5.00666666666,6.8355,47.225,24.4611666667,9.76116666667,14.2555,7.67633333334,7.68016666667
422.58,6.57916666666,8.08533333334,9.17283333333,9.67066666669,5.073,6.92466666666,47.2785,24.5316666667,9.85499999999,14.342,7.73783333333,7.74733333333
422.94,6.56283333333,8.08133333333,9.17683333334,9.68333333333,5.062,6.927,47.3251666666,24.5746666666,9.91299999999,14.3541666667,7.72883333334,7.75716666667
423.30,6.5475,8.081,9.18316666667,9.69883333333,5.0595,6.927,47.4043333333,24.6086666667,9.93683333335,14.392,7.73316666667,7.77016666667
423.66,6.57083333333,8.12583333333,9.22183333333,9.758,5.08866666667,6.9545,47.4305,24.644,10.0046666667,14.4173333333,7.76266666666,7.8025
424.01,6.58783333333,8.1585,9.25833333333,9.80583333332,5.101,6.9615,47.5543333333,24.7335,10.0618333333,14.4668333333,7.794,7.83766666667
424.37,6.56633333334,8.167,9.26483333335,9.80666666667,5.08233333333,6.95116666667,47.6011666667,24.756,10.0901666667,14.4895,7.78416666666,7.8125
424.73,6.598,8.21083333333,9.28066666666,9.83466666669,5.1035,6.97433333333,47.6501666666,24.8226666667,10.1345,14.5416666667,7.78116666667,7.81216666667
425.08,6.63483333334,8.22483333334,9.31966666665,9.86833333334,5.125,7.0175,47.7806666667,24.8815,10.2306666667,14.6023333333,7.81933333333,7.866
425.44,6.6485,8.2765,9.34249999998,9.91616666669,5.18416666666,7.04333333333,47.8251666667,24.9143333333,10.2965,14.6641666667,7.84516666667,7.89583333334
425.80,6.6385,8.2885,9.37316666666,9.93283333333,5.18466666667,7.06916666666,47.9305,24.943,10.3311666666,14.709,7.85533333334,7.93916666666
426.16,6.6095,8.30233333333,9.38416666665,9.94516666665,5.21033333333,7.07666666666,48.0273333333,24.9436666667,10.3631666667,14.7375,7.84683333334,7.9505
426.51,6.58066666667,8.28933333333,9.36183333332,9.92933333332,5.1955,7.02466666667,48.1331666667,24.9748333333,10.3743333334,14.7353333333,7.80766666666,7.89933333333
426.87,6.596,8.34233333333,9.41666666665,9.93983333335,5.2245,7.05216666667,48.1675,24.9996666667,10.4163333333,14.7831666667,7.81883333334,7.9225
427.23,6.6545,8.403,9.485,10.0011666667,5.2705,7.105,48.2556666667,25.0565,10.5381666667,14.8183333334,7.86216666666,7.95566666666
427.58,6.65316666667,8.40916666667,9.47966666668,9.98883333332,5.25583333333,7.098,48.3783333333,25.138,10.5881666667,14.8406666667,7.81733333333,7.93166666667
427.94,6.6715,8.45233333333,9.54666666665,10.0076666667,5.29016666666,7.12516666667,48.4545,25.204,10.6876666667,14.8663333334,7.8335,7.96316666667
428.30,6.63116666666,8.43616666667,9.57283333331,10.02,5.26633333333,7.09066666667,48.5165,25.2193333333,10.7448333333,14.8658333333,7.79816666667,7.96483333333
428.65,6.6435,8.4775,9.63650000002,10.0896666667,5.32566666667,7.13533333333,48.6705,25.3685,10.8563333333,14.9476666667,7.85333333333,8.03033333334
429.01,6.61766666667,8.50066666666,9.62750000002,10.113,5.31566666667,7.08033333334,48.7173333333,25.3856666667,10.8448333333,14.9636666666,7.81533333333,8.00883333333
429.37,6.66966666666,8.58833333333,9.72533333331,10.1773333333,5.3635,7.10383333334,48.856,25.4976666666,10.9436666666,15.0191666666,7.8665,8.07716666667
429.72,6.71583333333,8.6605,9.79399999999,10.2326666667,5.422,7.133,48.9638333333,25.613,10.9933333333,15.0836666667,7.906,8.0865
430.08,6.75433333333,8.69333333333,9.82266666669,10.2765,5.4765,7.15083333334,49.046,25.7225,11.083,15.1475,7.95233333333,8.098
430.44,6.8135,8.7405,9.91249999999,10.3758333333,5.52883333333,7.21,49.1605,25.8476666666,11.2176666667,15.2576666666,8.02966666667,8.143
430.79,6.85516666666,8.77399999998,9.949,10.4691666667,5.55566666667,7.24983333334,49.3508333333,25.988,11.3515,15.3243333334,8.06833333334,8.18716666667
431.15,6.80783333333,8.79466666666,9.9555,10.4565,5.537,7.23083333334,49.4906666667,26.0763333334,11.352,15.3728333334,8.03266666667,8.17483333334
431.50,6.83233333333,8.84916666669,10.0091666667,10.5213333333,5.59016666667,7.23833333333,49.6101666667,26.1546666666,11.4193333333,15.4655,8.07966666667,8.19416666666
431.86,6.80866666666,8.84216666668,10.0038333334,10.5495,5.572,7.22716666667,49.7298333334,26.2043333334,11.4513333334,15.5095,8.05366666667,8.17266666667
432.22,6.878,8.92916666669,10.0415,10.637,5.65033333334,7.277,49.8513333333,26.3038333333,11.5225,15.5721666667,8.1245,8.22766666667
432.57,6.82666666666,8.89016666666,10.0081666667,10.592,5.58516666666,7.2165,49.8953333333,26.2748333334,11.5061666666,15.5251666667,8.0755,8.17316666667
432.93,6.8135,8.88833333331,10.0506666667,10.5855,5.58083333333,7.24683333333,49.9838333333,26.3263333333,11.57,15.5598333333,8.07683333333,8.166
433.29,6.809,8.87616666665,10.0558333333,10.586,5.56683333333,7.2235,50.0601666667,26.3633333333,11.5916666666,15.5763333334,8.05466666666,8.13016666667
433.64,6.75116666667,8.85783333335,10.0258333334,10.5781666667,5.54833333333,7.19083333334,50.0806666667,26.3641666667,11.6481666667,15.5336666667,8.03766666667,8.091
434.00,6.72783333333,8.85800000002,10.0455,10.5791666667,5.51333333333,7.1635,50.086,26.3681666667,11.6773333333,15.5303333333,7.997,8.07016666666
434.35,6.70966666667,8.86750000001,10.023,10.58,5.50816666666,7.14733333333,50.1098333333,26.3913333333,11.689,15.5251666667,7.9585,8.07033333333
434.71,6.668,8.86300000002,10.0266666666,10.556,5.503,7.1055,50.1381666667,26.3758333333,11.6676666667,15.5145,7.93933333334,8.0385
