wavelength,Back_ParGulm,Belly_ParGulm,Breast_ParGulm,Crissum_ParGulm,Crown_ParGulm,DorTail_ParGulm,Rump_ParGulm,Throat_ParGulm,WingTip_ParGulm
430.79,8.17771111111,46.4167333333,39.72,44.1023333333,4.8338,7.6867,7.03332222222,6.06041666667,8.30186666667
431.15,8.17655555555,46.4987333333,39.7821333333,44.1936666667,4.82466666666,7.69273333333,7.01331111111,6.03308333333,8.27960000001
431.50,8.17986666666,46.5772333333,39.8516,44.2798,4.80723333333,7.6986,7.02054444445,6.0255,8.26703333333
431.86,8.18384444444,46.6392333333,39.923,44.3488,4.80906666667,7.70976666667,7.02516666667,6.02375,8.2804
432.22,8.13864444444,46.7241333333,39.9993333333,44.4586,4.7672,7.65753333333,6.96632222222,5.98891666667,8.23803333334
432.57,8.12686666666,46.7664666667,40.0218,44.4773333333,4.745,7.62373333333,6.94156666667,5.9635,8.23069999999
432.93,8.13597777778,46.7989,40.0904666666,44.5036,4.74916666666,7.63826666667,6.95455555555,5.96833333333,8.23843333333
433.29,8.13073333334,46.8541666667,40.1165333333,44.5408,4.75013333333,7.64236666667,6.95374444445,5.9575,8.23943333333
433.64,8.15997777778,46.8822,40.1622,44.5737333333,4.77873333333,7.66936666667,6.99178888889,5.99241666667,8.2766
434.00,8.17384444445,46.8647,40.1397333333,44.5948,4.80756666667,7.69976666667,7.01173333333,6.01608333333,8.29476666667
434.35,8.21637777778,46.9386666667,40.2290666666,44.678,4.83913333333,7.7334,7.05242222222,6.05941666667,8.32769999999
434.71,8.22006666666,46.9296666667,40.2146,44.6752666667,4.83376666667,7.7322,7.03452222222,6.05425,8.33466666667
435.07,8.20831111111,46.9810666667,40.2496666667,44.7218,4.82396666667,7.72346666667,7.02684444445,6.04433333333,8.34323333333
435.42,8.19233333332,47.0456666667,40.2725333333,44.7376,4.829,7.7261,7.0159,6.0435,8.3364
435.78,8.18442222222,47.1470666667,40.3098666667,44.7818,4.84386666667,7.70903333333,7.01716666667,6.07533333334,8.32213333333
436.13,8.2509111111,47.2045,40.3690666667,44.8226666667,4.8976,7.77293333333,7.08467777778,6.13658333334,8.37976666667
436.49,8.23933333333,47.2444333333,40.3788666666,44.8678666667,4.8965,7.79786666667,7.08755555556,6.12091666666,8.39266666667
436.84,8.29386666667,47.4286,40.5248,45.0576666667,4.9437,7.8401,7.14493333333,6.17233333333,8.45063333334
437.20,8.28133333334,47.5273,40.6371333333,45.1384,4.933,7.87183333333,7.14937777778,6.1595,8.44306666667
437.56,8.27422222222,47.6323666667,40.7083333334,45.2161333333,4.92416666667,7.86156666667,7.14448888889,6.15483333334,8.43703333334
437.91,8.30271111111,47.7495333333,40.8386666667,45.314,4.93496666667,7.86823333333,7.1802,6.16883333333,8.45369999999
438.27,8.29893333333,47.7951666667,40.8368666667,45.3532,4.9439,7.84783333333,7.17418888888,6.14941666667,8.45133333334
438.62,8.2897111111,47.887,40.9328666667,45.4471333333,4.9341,7.8308,7.15217777778,6.13175,8.43093333333
438.98,8.32362222223,47.9517333333,40.9956666667,45.5181333333,4.97533333333,7.8648,7.19497777778,6.17683333333,8.46336666667
439.33,8.34419999999,48.0281666667,41.0489333333,45.5932,4.9826,7.87326666667,7.2081,6.17566666667,8.47993333333
439.69,8.36933333333,48.0254666667,41.0968,45.6477333333,4.9917,7.89306666667,7.21587777778,6.17741666666,8.49903333334
440.04,8.32895555556,48.0335666667,41.0874666667,45.6772,4.95633333333,7.85636666667,7.17978888889,6.15291666667,8.46690000001
440.40,8.34780000001,48.0627666667,41.1345333333,45.7168666667,4.9689,7.84596666667,7.18025555555,6.15975,8.45670000001
440.75,8.31831111111,48.0404333333,41.1256666667,45.7002,4.9407,7.8092,7.14192222222,6.12958333333,8.41803333334
441.11,8.32657777778,48.0449333333,41.0991333333,45.7098666667,4.95293333333,7.77786666667,7.13774444445,6.14366666667,8.4155
441.47,8.33580000001,48.1231666667,41.1733333333,45.7828666667,4.96386666667,7.76463333333,7.13663333333,6.14558333333,8.41503333333
441.82,8.33288888889,48.1830666667,41.2202666667,45.8476666667,4.9702,7.76203333333,7.11977777778,6.16208333333,8.41486666666
442.18,8.34115555555,48.2380666667,41.3128,45.9348666667,4.97623333333,7.77366666667,7.12033333333,6.17241666666,8.42830000001
442.53,8.35057777779,48.2739,41.3312666667,45.9732,4.97336666667,7.76833333333,7.12107777778,6.16508333333,8.42929999999
442.89,8.36597777777,48.3339333333,41.3635333333,46.0192,4.96156666667,7.7663,7.12233333333,6.16508333333,8.4346
443.24,8.37155555556,48.3759333333,41.3887333333,46.0540666667,4.96756666667,7.77926666667,7.12047777778,6.17033333333,8.43326666667
443.60,8.36117777777,48.4608666667,41.4178666667,46.1158666667,4.947,7.77796666667,7.10114444445,6.16083333333,8.41283333333
443.95,8.3765111111,48.5167,41.4861333333,46.1636,4.9598,7.78946666667,7.10571111111,6.15916666667,8.42133333333
444.31,8.35506666666,48.5393333333,41.4594666667,46.1518,4.93826666667,7.771,7.09836666667,6.15266666666,8.41113333333
444.66,8.33986666666,48.5872666667,41.4746,46.1795333333,4.91483333333,7.7692,7.09606666667,6.1365,8.39860000001
445.02,8.32837777777,48.6090666667,41.4950666667,46.2025333333,4.89416666666,7.77576666667,7.08493333333,6.11825,8.39023333333
445.37,8.31075555556,48.6389666667,41.5176666667,46.2430666667,4.859,7.77296666667,7.05826666667,6.10058333333,8.3685
445.72,8.27215555556,48.6360666667,41.5096666667,46.2327333333,4.82033333333,7.75666666667,7.02773333333,6.06125,8.33946666667
446.08,8.25675555555,48.6924,41.5080666667,46.2477333333,4.80716666667,7.74596666667,7.01825555555,6.06458333333,8.31476666667
446.43,8.23228888888,48.7046,41.5071333333,46.2544666666,4.78206666667,7.72936666667,6.99577777778,6.05175,8.29616666667
446.79,8.19922222223,48.6871666667,41.5068666667,46.2721333333,4.749,7.6982,6.9548,6.00175,8.25820000001
447.14,8.20333333334,48.6520333333,41.518,46.2922666667,4.761,7.69193333333,6.96033333333,6.00366666666,8.25916666667
447.50,8.18684444444,48.7095,41.5877333333,46.3471333333,4.74113333333,7.66263333333,6.94545555555,5.96658333333,8.24759999999
447.85,8.17173333333,48.7543666667,41.6011333333,46.3906,4.72753333333,7.6429,6.92901111111,5.94725,8.22200000001
448.21,8.19846666667,48.8672,41.722,46.5150666667,4.74083333333,7.66756666667,6.9392,5.96541666666,8.22853333334
448.56,8.2265111111,48.8992666667,41.7598666667,46.5766666667,4.77356666667,7.68656666667,6.94602222222,5.99666666667,8.23863333334
448.92,8.23577777778,48.9426333333,41.8214666667,46.6446666667,4.7867,7.6884,6.95348888889,5.99091666667,8.2518
449.27,8.24653333333,48.9536333333,41.8254666667,46.6636,4.79446666667,7.68003333333,6.95997777778,5.98683333333,8.26726666666
449.62,8.30131111111,49.0757333333,41.9194666667,46.7981333333,4.83823333333,7.69736666667,6.99682222222,6.0045,8.2928
449.98,8.33284444444,49.1644666667,42.0126,46.8985333333,4.8466,7.72276666667,7.01808888889,6.00108333333,8.29989999999
450.33,8.39859999999,49.2585,42.1048666667,47.0112666667,4.91333333333,7.78473333333,7.09005555555,6.07058333333,8.34133333333
450.69,8.41875555555,49.3761,42.1863333334,47.0788666667,4.95663333333,7.81473333333,7.11743333333,6.1095,8.3713
451.04,8.4096,49.4809,42.2622,47.1387333334,4.92903333333,7.7998,7.11083333333,6.1025,8.37843333334
451.40,8.42475555555,49.4909,42.2758,47.1642666667,4.94856666667,7.77956666667,7.1368,6.114,8.39396666667
451.75,8.43055555556,49.5446333333,42.2940666666,47.1850666667,4.95293333333,7.78466666667,7.14166666667,6.11208333333,8.40726666667
452.10,8.41826666667,49.6403666667,42.3672,47.2716666666,4.94793333333,7.75943333333,7.1293,6.07891666667,8.40056666667
452.46,8.40835555555,49.7589333333,42.4698,47.3598666666,4.92696666667,7.7357,7.11831111112,6.05166666667,8.39160000001
452.81,8.4166888889,49.8574,42.5519333333,47.4544,4.92406666667,7.71466666667,7.10266666667,6.06258333333,8.37723333333
453.17,8.39997777777,49.9336,42.6454,47.5321333333,4.91186666667,7.70236666667,7.07424444445,6.05525,8.34719999999
453.52,8.40933333334,49.9933666667,42.6950666667,47.5671333333,4.9224,7.72793333333,7.08427777778,6.08,8.37616666666
453.87,8.37935555555,50.0064666667,42.7092666667,47.6033333333,4.9005,7.69846666667,7.05146666667,6.06158333334,8.36376666666
454.23,8.32200000001,50.0343666667,42.7438666667,47.6254666666,4.8575,7.6587,7.00451111111,6.0085,8.34526666667
454.58,8.35137777778,50.1261666667,42.8354,47.7244,4.86596666667,7.68306666667,7.02814444445,6.04641666667,8.36283333334
454.93,8.38013333333,50.2070333333,42.8907333333,47.7918,4.8835,7.70113333333,7.04093333333,6.05016666666,8.37693333334
455.29,8.37764444444,50.2518666667,42.9034,47.8250666667,4.87523333333,7.7167,7.01575555555,6.05333333333,8.36413333334
455.64,8.42457777777,50.3558666667,43.0326,47.9604,4.9128,7.74533333333,7.05181111111,6.08941666667,8.40936666666
456.00,8.44117777779,50.3255333333,42.9981333333,47.9382,4.92936666667,7.77146666667,7.06043333333,6.13166666666,8.41726666666
456.35,8.41780000001,50.2825,42.9616666667,47.9136,4.90496666667,7.77413333333,7.05652222223,6.12475,8.40636666666
456.70,8.42933333333,50.3291,42.9725333333,47.9195333333,4.91733333333,7.81226666667,7.08718888889,6.15858333333,8.41996666667
457.06,8.46897777777,50.4095,43.0098,47.9696,4.94686666667,7.84643333333,7.13633333333,6.185,8.45023333333
457.41,8.46375555555,50.4074666667,42.9905333333,47.958,4.9397,7.83386666667,7.13490000001,6.16616666667,8.43666666667
457.76,8.49660000001,50.3961666667,42.9922,47.9542666667,4.96716666667,7.8526,7.17092222222,6.19733333334,8.45826666667
458.12,8.5212,50.4883666667,43.0202666667,48.0215333333,4.9689,7.84846666667,7.1792,6.19941666667,8.44059999999
458.47,8.52780000001,50.5401,43.0508666667,48.0644,4.96146666667,7.83453333333,7.17282222223,6.18475,8.44033333333
458.82,8.52719999999,50.5862333333,43.0744666667,48.1347333333,4.97273333334,7.8563,7.17844444445,6.20408333333,8.43836666667
459.18,8.55264444444,50.6256666667,43.1208666667,48.1782666666,4.99353333333,7.88323333333,7.21797777777,6.22191666667,8.47126666667
459.53,8.53264444445,50.6469666667,43.1313333333,48.178,4.9614,7.86403333333,7.18745555555,6.20658333334,8.42939999999
459.88,8.50879999999,50.6612333333,43.1506,48.1872666667,4.93616666667,7.8459,7.15778888889,6.1755,8.40920000001
460.24,8.51222222223,50.7361,43.2079333333,48.2586,4.94276666667,7.8382,7.14394444445,6.16375,8.40319999999
460.59,8.52068888888,50.7509666667,43.2289333333,48.2963333333,4.93446666667,7.82693333333,7.13035555555,6.14808333334,8.40196666667
460.94,8.5076888889,50.7771,43.2636666667,48.3385333333,4.9191,7.7973,7.11085555555,6.1265,8.3749
461.29,8.50891111112,50.8675333333,43.3496,48.4356666667,4.9097,7.779,7.09663333333,6.12108333333,8.3519
461.65,8.50788888888,50.9682,43.4158,48.5244666667,4.90466666667,7.76906666667,7.07426666667,6.09883333334,8.34513333333
462.00,8.52675555555,51.0303666667,43.5000666667,48.595,4.9313,7.79126666667,7.09618888889,6.12108333333,8.37859999999
462.35,8.52431111112,51.0806666667,43.5628666667,48.6594,4.93246666667,7.7908,7.09803333333,6.11116666667,8.35793333334
462.71,8.52308888888,51.1735666667,43.6729333333,48.7348666667,4.92066666667,7.76343333333,7.08071111111,6.08325,8.3483
463.06,8.51942222223,51.2387,43.7103333333,48.8104666667,4.9292,7.75676666667,7.07875555556,6.0955,8.34176666667
463.41,8.54942222222,51.3184333333,43.7512,48.9206666667,4.96083333333,7.76646666667,7.10404444445,6.11541666667,8.3812
463.76,8.54413333334,51.4297,43.8344666667,49.0247333334,4.94733333333,7.74383333333,7.10497777778,6.08891666667,8.3636
464.12,8.55831111111,51.4745333333,43.8528666667,49.0539333333,4.93606666667,7.72936666667,7.1183,6.08791666667,8.35533333333
464.47,8.55428888889,51.5613666667,43.9467333333,49.1263333333,4.9436,7.71783333333,7.12274444445,6.10158333334,8.34643333333
464.82,8.55984444444,51.6268,43.9884666666,49.1903333333,4.9331,7.73976666667,7.12147777779,6.11333333333,8.36539999999
465.17,8.58626666667,51.6635333333,44.0183333333,49.2481333333,4.97013333333,7.78283333333,7.1428,6.13458333333,8.4036
465.53,8.57497777778,51.7186333333,44.0678,49.2827333333,4.93996666667,7.7838,7.13791111111,6.13566666667,8.38503333334
465.88,8.53724444445,51.711,44.0608666666,49.2851333333,4.91136666667,7.74786666667,7.09791111112,6.1005,8.35403333333
466.23,8.544,51.7674333333,44.0834666667,49.3444666667,4.92913333333,7.78466666667,7.10456666667,6.1135,8.37130000001
466.58,8.55806666667,51.8266,44.1450666667,49.4034,4.9419,7.81273333333,7.13730000001,6.14758333333,8.39713333333
466.94,8.58713333333,51.9308666667,44.2297333333,49.4730666667,4.94246666667,7.80376666667,7.12541111111,6.14491666667,8.3949
467.29,8.61037777778,51.9914,44.3025333333,49.5035333333,4.95816666667,7.84343333333,7.16091111112,6.169,8.39740000001
467.64,8.67902222222,52.1355666667,44.4399333333,49.6693333333,5.02163333333,7.9068,7.24378888889,6.2465,8.4656
467.99,8.68702222223,52.2144,44.5466,49.7610666667,5.04986666667,7.92946666667,7.25998888888,6.24891666667,8.50199999999
468.35,8.70926666666,52.3082333333,44.6108,49.8843333334,5.05626666667,7.9695,7.27319999999,6.25308333333,8.52153333333
468.70,8.69402222223,52.3024666667,44.6240666667,49.8873333333,5.05633333333,7.94706666667,7.26071111112,6.22933333333,8.50753333334
469.05,8.68437777778,52.3747,44.6834666667,49.9408,5.04643333333,7.92653333333,7.26704444445,6.22766666667,8.51803333333
469.40,8.72535555556,52.4647,44.7678,50.0448666667,5.0909,7.94903333333,7.30508888888,6.25358333334,8.56389999999
469.75,8.73651111111,52.5314333333,44.8139333333,50.1034666667,5.08846666667,7.93746666667,7.29854444445,6.24741666667,8.55493333333
470.11,8.70955555555,52.5876,44.8439333333,50.1365333333,5.0616,7.8862,7.27064444445,6.22,8.54236666666
470.46,8.68862222222,52.5932666667,44.8080666667,50.1396666667,5.0308,7.82716666667,7.22876666666,6.19225,8.49576666667
470.81,8.66264444444,52.6041,44.8282,50.1945333333,5.0267,7.83593333333,7.22947777779,6.18991666667,8.48976666667
471.16,8.60111111111,52.6148333333,44.8426666667,50.2508666667,4.9766,7.77433333333,7.15661111112,6.12508333333,8.45026666667
471.51,8.57051111111,52.5366,44.7558,50.1655333333,4.9392,7.71853333333,7.09685555555,6.07558333333,8.41673333333
471.87,8.52893333334,52.5327666667,44.7443333334,50.1906,4.8773,7.64546666667,7.04084444444,6.04775,8.34823333334
472.22,8.50584444445,52.5652666667,44.7668666667,50.2131333333,4.85906666667,7.61513333333,7.02866666667,6.03258333334,8.34290000001
472.57,8.53077777779,52.6484666667,44.8004666667,50.3109333333,4.87873333333,7.62843333333,7.03755555555,6.063,8.37643333333
472.92,8.5149111111,52.6585666667,44.8131333333,50.3544,4.8349,7.59723333333,6.99835555556,6.04125,8.32213333333
473.27,8.51893333333,52.7078666667,44.8352,50.4106666667,4.86006666666,7.60383333333,7.02451111111,6.04858333333,8.34993333333
473.62,8.56335555556,52.7779,44.9335333333,50.5131333333,4.89783333333,7.66273333333,7.07835555555,6.08741666667,8.40943333333
473.98,8.58526666668,52.7708,44.9852666667,50.5534666667,4.89853333333,7.6566,7.08387777778,6.0915,8.4055
474.33,8.63682222222,52.8299666667,45.0237333333,50.6236666667,4.94233333333,7.70793333333,7.13048888889,6.14375,8.46353333334
474.68,8.67873333333,52.9203333333,45.0972,50.6828,4.94566666667,7.72993333333,7.14908888889,6.1545,8.49403333334
475.03,8.70877777778,52.9606333333,45.1702666667,50.7409333333,4.97353333333,7.76986666667,7.19412222223,6.20091666666,8.53340000001
475.38,8.73222222222,53.0795,45.2852666667,50.8753333333,4.9947,7.81776666667,7.21913333333,6.21758333333,8.57196666667
475.73,8.80184444445,53.1635666667,45.3273333333,50.9318666667,5.05386666667,7.90893333333,7.28055555555,6.27133333333,8.63330000001
476.08,8.79693333333,53.1657666667,45.3371333333,50.9427333333,5.06833333333,7.8923,7.27261111112,6.27391666667,8.6101
476.44,8.81531111111,53.2237,45.4042666667,50.9778,5.09146666667,7.91626666667,7.30236666666,6.29575,8.61443333334
476.79,8.80853333334,53.2039,45.39,50.9660666667,5.0938,7.9132,7.31045555555,6.2825,8.63883333334
477.14,8.79868888889,53.2643333333,45.4275333333,51.0156666667,5.05373333333,7.89003333333,7.26747777777,6.26016666667,8.60393333333
477.49,8.82400000001,53.3044666667,45.4580666667,51.0501333333,5.08036666667,7.91843333333,7.29476666667,6.2965,8.62340000001
477.84,8.81784444444,53.3627333333,45.4718666667,51.1118,5.0777,7.91856666667,7.28507777778,6.32816666667,8.61693333333
478.19,8.81915555555,53.4308666667,45.5621333333,51.2036,5.0735,7.9127,7.27657777777,6.29583333333,8.60663333333
478.54,8.80024444445,53.4562,45.5814666667,51.2242666667,5.06616666666,7.88813333333,7.26697777779,6.26966666667,8.58513333333
478.89,8.78700000001,53.4684333333,45.5788,51.2175333333,5.0373,7.85303333333,7.24328888888,6.23791666666,8.55046666667
479.24,8.78486666667,53.5012666667,45.587,51.2046,5.0284,7.84386666667,7.23438888889,6.236,8.52546666667
479.60,8.76264444444,53.5244,45.6136666667,51.2435333333,5.0123,7.82603333333,7.21166666667,6.22275,8.51266666666
479.95,8.77231111112,53.6231666667,45.6692666667,51.3211333333,5.01193333334,7.83853333333,7.22191111111,6.20983333334,8.52676666667
480.30,8.7680888889,53.5871666667,45.6078,51.2832,5.0037,7.84003333333,7.21238888889,6.22016666667,8.51783333333
480.65,8.76624444444,53.5939333333,45.585,51.2813333333,5.0042,7.82216666667,7.20076666667,6.21208333333,8.49646666667
481.00,8.76824444444,53.5149333333,45.5294666667,51.2124,5.00686666666,7.8227,7.18742222221,6.21441666667,8.47599999999
481.35,8.71742222222,53.5083333333,45.4846,51.2162666667,4.956,7.76573333333,7.13321111111,6.16158333333,8.4282
481.70,8.72955555555,53.5582333333,45.4968,51.241,4.96863333333,7.75316666667,7.13497777778,6.14558333333,8.43936666666
482.05,8.72271111111,53.6462333333,45.5475333333,51.3151333333,4.95916666667,7.7634,7.14284444445,6.1685,8.44846666667
482.40,8.71933333333,53.7219,45.5872666667,51.3759333333,4.9639,7.7673,7.13786666666,6.18116666667,8.45609999999
482.75,8.72888888889,53.8044666667,45.6558,51.4426666667,4.974,7.77406666667,7.14661111111,6.1965,8.48263333334
483.10,8.7256888889,53.8517333333,45.6872,51.4986,4.97206666667,7.76836666667,7.15140000001,6.196,8.48576666666
483.45,8.71942222222,53.8606333333,45.6762666667,51.4929333333,4.97836666667,7.76053333333,7.15122222222,6.1945,8.48376666667
483.80,8.71728888889,53.8391666667,45.6678,51.4732,4.96983333333,7.75893333333,7.14303333334,6.19325,8.48110000001
484.15,8.7067111111,53.8456,45.6806666667,51.485,4.96053333333,7.74906666667,7.13895555556,6.177,8.4707
484.50,8.70362222222,53.8773,45.7070666667,51.4999333333,4.95433333333,7.75086666667,7.13615555555,6.18183333333,8.4765
484.85,8.69593333334,53.9388666667,45.7298666667,51.5373333333,4.94743333333,7.74276666667,7.13091111112,6.17741666666,8.47826666667
485.20,8.72077777777,54.0172,45.7941333333,51.5862,4.96846666667,7.75953333333,7.14848888888,6.198,8.50433333334
485.55,8.72575555556,54.0439666667,45.8282,51.5978,4.97396666667,7.7762,7.15934444445,6.21433333333,8.51529999999
485.90,8.72308888889,54.0679666667,45.8341333333,51.5971333333,4.97416666667,7.76343333333,7.14693333333,6.20625,8.5063
486.25,8.71684444444,54.0878333333,45.8504666667,51.5947333333,4.96733333333,7.75433333333,7.14217777777,6.20183333334,8.49553333333
