wavelength,Back_TanArtm,Belly_TanArtm,Breast_TanArtm,Crissum_TanArtm,Crown_TanArtm,DorTail_TanArtm,Patch10_TanArtm,Patch11_TanArtm,Patch12_TanArtm,Patch13_TanArtm,Rump_TanArtm,Throat_TanArtm,WingTip_TanArtm
775.36,7.51641666667,52.513625,51.683,46.1873333333,37.56,9.00883333333,12.037,21.2690833333,5.64418749999,40.3268333333,44.499,49.5860833333,10.9205
775.67,7.6725,53.491875,52.2803333334,46.7999166667,38.01475,9.479,12.5026666667,21.7505,5.96914583333,41.01125,44.8776666667,50.2478333334,11.41225
775.98,7.53366666667,53.7034166667,52.12325,46.6964166667,37.7123333333,9.64591666667,12.3924166667,21.7185833333,6.06262500001,41.06,44.6449166666,50.0606666667,11.3941666667
776.30,8.22316666667,54.6242083333,52.8163333333,47.2663333333,38.4094166667,10.6371666667,13.1945,22.6023333333,6.91845833333,41.8815,45.5855,50.5235,12.37875
776.61,9.56666666668,55.2309166667,53.7818333333,47.97525,39.2654166667,11.9571666667,14.4128333333,23.7230833333,8.05102083332,42.5289166666,46.48,51.2550833333,13.71425
776.92,10.0548333334,55.388,54.13125,48.03275,39.50825,12.3661666667,14.6994166667,23.95625,8.65299999999,42.7815,46.63925,51.6339166667,13.825
777.23,10.307,55.7949166667,54.6601666666,48.1469166667,39.5560833333,12.76325,14.93975,24.0954166667,8.90891666667,42.8235,46.8091666667,52.07225,13.8486666667
777.54,10.3266666667,55.9440416667,54.7619166667,48.3333333333,39.5735833334,12.9679166667,15.2601666667,24.1860833333,8.79297916666,43.184,47.2038333334,52.5749166667,13.8759166667
777.85,10.4195,56.1446666667,54.8269166666,48.53525,39.5029166667,13.2435,15.4516666667,24.3285833334,8.7021875,43.4976666666,47.37025,52.6574166667,14.1033333333
778.16,11.8040833333,56.6830833333,55.5995,49.7304166667,40.4455833334,14.4059166667,17.0461666667,25.6215833333,10.1224791667,44.4995833334,48.3443333333,53.3058333333,15.5665833333
778.47,12.2349166667,56.7970833334,55.7140833334,50.083,40.5505,14.6551666667,17.4790833333,25.8730833333,10.4912916667,44.77225,48.55225,53.45375,15.8543333333
778.78,12.6450833333,57.170375,56.0409166667,50.6359166666,40.88025,14.9098333333,17.49775,26.216,10.8587708333,45.0524166667,48.9179166667,53.7371666667,16.0920833334
779.09,12.6634166667,56.90025,55.9404166667,50.4728333333,40.6813333333,14.679,17.03825,25.9234166667,10.5221041667,44.5551666666,48.7216666667,53.5359166667,15.8895833333
779.40,12.5655,56.5139166666,55.9091666667,50.6673333334,40.8281666667,13.9458333333,16.69525,25.5589166667,10.0387708333,44.4274166667,48.6255,53.1485,15.59425
779.71,12.6445,56.2933333333,55.9235,50.9420833333,41.031,13.6904166667,16.63775,25.4160833333,9.68560416666,44.2094166667,48.7113333333,53.3635,15.5108333333
780.02,12.4144166667,56.1925416667,55.7525,51.1871666667,41.0643333333,13.2944166667,16.22375,24.9290833333,8.99610416667,44.0704166666,48.5175,53.66175,15.084
780.33,12.2036666667,56.5946666667,56.138,51.61475,41.1526666667,13.1288333334,15.959,24.6855833333,8.4284375,44.2914166667,49.0263333333,53.94275,14.9611666666
780.64,12.0045,55.8380833333,55.37925,51.2279166667,40.88875,12.9224166667,15.54825,24.24025,8.02320833332,43.7635,48.7479166666,53.568,14.8126666667
780.95,12.1284166667,55.6134583333,55.4216666666,50.9928333333,40.7894166667,13.1091666667,15.41175,23.9095833333,8.04850000001,43.4149166667,48.51375,53.2956666666,14.7905
781.26,12.7135,55.8961666666,56.11275,51.22625,41.37975,13.8176666667,15.90425,24.4386666667,8.78006250001,43.8140833333,48.6823333334,53.56275,15.3429166667
781.57,11.7200833333,55.7015,55.77925,50.4473333334,40.8464166667,13.0625,14.7714166667,23.7446666666,7.73520833333,42.97175,48.0799166666,52.90825,14.6469166667
781.88,11.28525,55.0647916667,55.1578333333,49.6209166667,40.23125,12.702,14.4295833333,23.3409166666,7.24279166666,42.2258333333,47.3341666667,51.97625,14.2305833333
782.19,11.052,54.9411666666,55.45025,49.7849166667,40.2125833333,12.4810833333,14.5295833333,23.1726666667,7.11760416667,42.3495,47.2811666667,52.27,13.9225833333
782.50,10.7116666667,55.1140416667,55.34925,49.8581666667,40.2939166667,12.355,14.5525,22.9505,6.98631249999,42.7044166667,47.55725,52.3974166667,13.5086666667
782.81,11.152,55.6245,55.2623333333,49.87725,40.6646666667,12.9688333333,15.3155,23.7329166667,7.59789583334,43.0760833333,47.7824166667,52.88325,13.89325
783.12,11.1781666667,55.8657916667,55.5141666667,50.15625,41.06775,13.24225,15.5143333333,24.0950833334,8.2371875,43.1770833333,47.5131666667,53.1316666666,14.0431666667
783.43,10.7526666667,55.3240416667,55.1708333334,49.4459166667,40.7798333333,12.9629166667,15.2388333334,24.1653333333,8.39224999999,42.7425833333,47.05275,52.3344166667,13.81075
783.74,10.1801666667,54.6399583333,54.62025,49.1059166667,40.54425,12.51625,14.996,23.9495,8.37747916667,42.2735833334,46.2019166667,51.6575833333,13.5669166667
784.05,9.4725,54.9260833333,54.8360833334,49.427,40.2476666666,11.91725,14.6815833333,23.7476666667,7.73710416667,42.45275,46.1430833333,51.632,12.97625
784.36,9.07625000001,55.1594166667,54.6394166667,49.5409166666,39.931,11.4669166667,14.5058333333,23.6899166667,7.53808333332,42.44325,46.0225,51.41825,12.7431666667
784.67,9.88775000001,55.4010833333,54.4903333333,49.8999166667,40.0986666667,12.20975,15.4456666667,24.21275,8.54497916666,42.6006666667,46.3638333334,51.9081666666,13.4508333333
784.98,9.65383333335,55.4433333333,54.40575,49.919,40.0566666667,12.0721666667,15.4473333333,24.03675,8.62970833333,42.6973333334,46.3620833333,51.9671666667,12.9144166667
785.29,9.46708333335,55.7207083333,54.5355833334,50.04775,40.5055,11.9194166667,15.0068333333,23.9070833333,8.55714583333,43.0394166666,46.8238333334,52.5820833333,12.7526666667
785.60,9.36408333333,55.3950416667,53.6545833333,49.38425,40.2475,11.7268333333,14.8393333333,23.5140833333,8.47547916668,42.336,46.51275,51.80725,12.9049166667
785.91,9.31266666667,55.3168333334,53.4700833333,49.1784166667,39.8461666667,11.5075833334,14.9645,23.6133333333,8.74906250001,42.08725,45.9713333333,51.49175,13.1244166666
786.22,8.82400000001,54.8404583333,53.3555833333,49.1365833334,39.5996666667,11.074,14.4296666667,22.8153333334,8.18945833334,41.5423333333,45.7285833334,51.3213333333,12.7225
786.53,8.2815,54.338125,52.8728333333,48.5184166666,38.84575,10.4101666667,13.8394166667,22.1015,7.39852083333,41.2073333333,45.4579166667,50.7893333333,12.2670833333
786.84,7.871,54.5486666666,52.6835833333,48.5876666667,38.5529166666,10.1053333333,13.3475833333,21.62925,6.65758333333,41.0054166667,45.22975,50.9245833333,11.7038333333
787.14,8.50308333333,54.6533333334,52.8321666667,48.55575,38.7840833333,10.7134166667,13.70275,22.0735,6.95810416667,41.0575833333,45.5851666667,50.9231666667,12.1450833333
787.45,9.10425000001,54.436,52.90025,48.5010833334,39.2254166667,11.2823333333,13.90725,22.4913333333,7.51949999999,41.1281666667,45.6376666667,50.83825,12.64075
787.76,9.20641666667,54.0430833333,52.7756666667,48.4585,39.1860833333,11.4883333333,13.9751666667,22.2965833333,7.52497916666,41.0525,45.8455,50.8671666667,12.801
788.07,9.03633333333,54.3575416667,53.1150833334,48.7818333334,39.63625,11.23625,13.98175,22.2544166667,7.13335416666,41.3211666667,46.2849166667,51.2363333334,12.8
788.38,9.381,54.34625,53.167,49.1080833333,39.9305,11.6798333333,14.4336666666,22.4318333333,7.23929166667,41.457,46.34225,51.2691666667,13.69725
788.69,9.76866666666,54.617375,53.624,49.7923333333,40.1958333333,12.4020833333,15.2075833333,22.7936666667,7.82310416666,41.8150833333,46.6369166667,51.4709166666,14.3889166667
789.00,10.335,55.0694583333,54.1875,50.41575,40.449,13.091,15.6450833333,23.30125,8.37185416666,42.3913333333,47.2024166667,51.9659166667,14.9916666667
789.31,11.3463333333,55.7419166667,55.23675,51.2195833334,41.4333333333,14.2814166666,16.2960833333,24.193,9.14322916668,42.9280833334,48.44575,53.17425,15.83575
789.62,11.8215833333,56.222625,55.917,51.611,41.9331666667,14.8133333333,16.78175,24.885,9.54914583334,43.7501666667,49.00675,53.9244166667,16.4910833333
789.92,11.3585,56.3278333333,56.013,51.628,41.7229166667,14.48975,16.34225,24.632,9.23158333333,43.6251666667,49.1018333333,54.1043333333,16.16775
790.23,11.4193333333,56.379125,55.8084166666,51.55575,41.5964166667,14.50525,16.1885,24.6046666667,9.56718750001,43.86,49.0880833333,53.9849166667,16.52
790.54,11.4403333333,56.7472083333,55.9,51.7924166667,41.379,14.2333333333,16.1171666667,24.5028333334,9.49093749999,43.8121666667,49.1168333333,54.4609166667,16.4246666667
790.85,11.4465833333,57.0669583333,56.6385,51.8368333334,41.1871666667,14.0735833333,16.2683333333,24.6690833334,9.5456875,44.07075,49.3855833333,54.8891666667,16.5315
791.16,10.79125,56.5590416667,55.9305833334,50.8493333334,40.54125,13.2215833334,15.3479166667,24.1163333333,8.76149999999,43.6620833333,48.3016666667,54.1839166666,15.8865
791.47,9.96033333334,56.395,55.3903333333,50.5306666666,39.6929166667,12.309,14.14125,23.5003333333,7.80970833334,43.2088333333,47.7220833333,53.1620833333,14.898
791.78,9.45166666666,55.974125,55.1299166667,50.3608333333,39.18475,11.8036666667,13.52825,22.8571666667,7.5089375,43.0663333334,47.6046666666,52.9653333334,14.2640833333
792.08,8.72200000001,55.13875,54.1885833333,49.4644166666,38.20425,10.6953333333,12.6393333333,22.0878333333,6.68468750001,42.18,46.7430833334,52.0539166667,13.1969166667
792.39,8.22066666667,54.8317083333,53.7421666667,49.1133333333,38.0674166666,10.0540833333,12.0455,21.6034166667,5.84629166666,41.7569166666,46.378,51.7656666666,12.391
792.70,7.26600000001,53.9189583333,52.6455833333,48.7344166667,37.10725,8.99666666667,11.1695,20.8143333333,4.91377083334,40.9346666667,45.4711666667,50.3585,11.2991666667
793.01,6.96566666667,52.9957916667,51.3448333333,47.89975,36.3101666666,8.84716666667,10.78125,20.1949166667,4.85610416667,39.5813333333,44.8096666667,49.3124166667,10.6905833333
793.32,7.25625,53.0370833333,51.137,47.6360833334,36.5423333334,9.29091666667,11.1983333333,20.69125,5.19339583334,39.5571666667,44.5091666667,49.1023333333,10.8766666667
793.62,7.53325,52.9110416667,51.2075,47.5185,36.6666666667,9.40741666667,11.7555,20.948,4.99252083332,39.5185,44.5630833334,48.8889166666,10.7925833333
793.93,7.7745,52.8757083333,51.39025,47.3815833333,37.2315833333,9.86308333332,12.1285833333,21.3003333334,5.38222916666,39.7543333333,44.9765,49.051,11.3635
794.24,7.41541666667,52.447625,50.9688333333,47.2246666667,36.8809166667,9.57183333334,12.0848333334,21.1173333334,4.91522916666,39.241,44.9665833333,48.6450833333,10.89
794.55,8.00283333333,52.9238333333,51.7025833333,47.7945833333,37.56475,10.4526666667,12.8233333334,21.8679166667,5.71137500001,39.5116666667,45.7544166667,48.9871666667,11.6020833333
794.86,8.019,52.6622083333,51.5366666667,47.2699166667,37.8215,10.4846666667,12.7931666667,21.6408333334,5.5316875,39.3583333333,45.7260833334,49.30675,11.6066666667
795.16,8.51058333333,53.1144166667,51.651,47.4278333333,38.3149166666,10.87025,13.2014166667,22.27175,5.90629166666,39.73925,45.9750833333,49.6243333334,12.0181666667
795.47,8.70558333333,54.027,52.8778333333,48.25325,39.1965833333,11.0538333333,13.488,22.8379166667,6.08870833333,40.7073333333,46.6421666666,50.6513333333,12.4928333333
795.78,9.01775000002,54.7406666667,53.6355833333,48.7669166667,39.756,11.5198333334,14.0291666667,23.5459166667,6.63683333334,41.5314166667,47.3908333333,51.2688333334,13.04525
796.09,9.88841666665,55.371875,54.4246666666,49.0105,40.465,12.3125833333,14.9209166666,24.0245833334,7.44283333333,42.2461666666,48.15525,51.9931666666,13.7616666667
796.40,10.1510833333,56.4015833333,55.268,50.01425,41.1035833334,12.5105833334,15.3835,24.7005,7.44229166666,43.27775,48.7168333334,52.9441666667,14.37125
796.70,10.12825,56.1465416667,55.1710833333,50.171,40.96875,12.45725,15.1638333334,24.57975,7.29347916667,43.2051666667,48.8461666666,52.92725,14.4159166667
797.01,10.6471666666,56.697125,56.0548333334,50.8659166667,41.8866666667,13.1031666667,15.9213333333,25.1136666667,8.08477083334,43.782,49.5101666667,54.0318333334,15.2896666666
797.32,10.5575,56.4905,55.8169166667,50.9339166666,41.5311666667,13.0096666667,15.8469166667,24.7789166667,8.00725,43.8551666666,49.1374166667,53.7210833333,15.0271666667
797.63,10.6045,57.0819166667,56.156,51.1285833334,41.9198333333,13.4258333334,16.0371666666,24.7251666667,8.50862499999,44.0321666667,49.3273333333,54.022,15.4151666667
797.93,10.42025,57.3667083333,56.2463333333,51.6989166667,41.835,13.4665833333,16.27125,24.7875,8.73795833333,44.1783333333,49.1506666666,54.2618333333,15.429
798.24,10.0490833333,57.5164583333,56.3650833333,52.139,41.6295833333,13.5769166666,16.2135833333,24.844,8.86620833332,44.0656666667,49.1161666667,54.25575,15.4931666666
798.55,9.55308333334,57.8636666667,56.62125,52.1741666666,41.3786666666,13.2728333334,15.9090833334,24.8485833333,8.45256249999,43.68175,49.2726666666,54.3409166667,14.7653333334
798.85,9.76741666665,57.0045,55.4880833333,51.3439166667,40.6081666667,13.4383333333,15.5181666666,24.6470833333,8.57552083334,42.7776666666,48.8213333333,53.35575,14.4671666667
799.16,9.34866666667,55.9868333333,54.2495,50.3158333333,39.4706666667,12.5903333333,14.55325,23.7665833333,7.81622916666,41.2455,47.6835,52.3541666667,13.6054166667
799.47,8.34866666667,55.4417916667,53.53675,49.6434166667,38.5548333334,11.74875,13.4940833333,23.20125,6.73385416668,40.5509166666,46.653,51.7760833333,12.8188333333
799.78,7.67708333333,54.7574583333,53.5063333333,48.84925,37.7819166666,11.0441666667,12.666,22.4976666667,6.35622916667,39.61225,46.2851666667,51.0811666666,12.1408333333
800.08,8.49791666667,55.5894583333,54.3980833334,49.4826666666,38.57025,11.29675,13.5228333334,23.2596666666,6.81829166666,40.2633333333,47.2954166667,51.7715,12.8333333333
800.39,8.30158333332,55.5209583333,54.0790833333,49.09175,37.8266666666,11.0579166667,12.8505,22.88075,6.35579166667,39.69075,46.7655833333,50.8763333333,12.5318333333
800.70,8.06691666666,55.5594583334,54.1505,48.8694166667,37.8794166667,11.07875,12.5483333333,22.7633333333,6.01583333334,39.3329166667,46.5276666667,50.89625,12.41925
801.00,8.39825000001,55.1870833333,53.75775,48.9228333333,38.1843333333,10.96525,12.52025,22.9106666667,5.69125,39.37475,46.2503333333,50.7125833333,12.5445
801.31,8.54116666666,55.6622083333,54.3869166667,49.3020833333,38.60075,10.8591666667,12.2133333334,23.1305833333,5.33193750001,39.5895833333,47.1253333333,51.2795833333,12.579
801.62,8.72866666666,54.76775,53.48325,48.4354166667,37.9281666667,10.18625,12.0471666667,22.7025833333,4.9366875,38.9985833333,46.28625,50.32925,12.5165833333
801.92,8.92149999999,54.763,53.5205833333,48.45925,38.0383333333,10.0976666667,12.1438333333,22.2580833333,4.92258333333,38.9745,46.1480833334,50.1158333333,12.8810833333
802.23,8.80141666667,55.19075,53.81975,48.8966666667,38.2898333334,10.3143333333,12.7549166667,22.1248333333,5.19066666667,39.2259166667,46.3641666667,50.3845,13.2313333333
802.54,8.29083333333,55.0346666667,54.0905,49.0938333333,38.5248333334,10.3320833333,12.7878333334,21.909,5.11302083333,39.4139166667,46.36675,49.9830833334,13.0589166666
802.84,8.83391666666,55.3122083333,53.96275,49.7284166667,39.2650833333,10.8791666667,13.4079166667,21.9705833333,5.93164583333,39.664,46.5546666667,50.0509166667,13.5606666667
803.15,9.18425000001,55.561125,53.817,49.8231666667,39.6948333333,11.6449166667,13.59125,22.489,6.31729166667,39.9981666667,46.54525,49.7723333333,13.9028333333
803.46,8.70183333332,54.480625,52.5878333333,48.8525833333,38.6265,11.3986666667,13.2160833333,21.4908333333,6.11829166667,39.1959166667,45.2094166667,48.5846666667,13.2914166667
803.76,8.55275000001,54.3944166667,51.9145833333,48.7769166667,38.588,11.0915,13.1579166667,21.3224166666,5.93606249999,39.2965833333,45.4454166667,48.79375,13.2339166667
804.07,7.73633333333,54.0771666667,51.69725,48.60125,38.1525,10.2268333333,12.5639166667,20.8035,5.02389583334,38.8433333333,45.1638333333,48.567,12.2995833333
804.38,7.70808333333,54.355,51.5245,48.76675,38.1208333333,10.3203333333,12.6413333333,20.7348333334,5.47718749999,38.8146666667,45.3065833333,48.9551666667,12.0504166667
804.68,8.76316666667,54.5247083333,51.9213333333,49.0561666667,38.9028333334,11.1813333333,13.6839166666,21.4104166667,6.3890625,39.3158333333,45.2984166667,49.385,12.8498333333
804.99,10.20175,55.2762083333,53.2533333333,50.1418333333,40.0400833334,12.7629166667,15.0985,22.7311666666,8.01647916667,40.2235833333,46.3464166667,50.3754166667,13.9305833333
805.30,10.7974166667,55.078375,53.52975,50.18325,40.3095833333,12.9785833333,15.7509166667,23.3349166667,8.67670833332,40.5260833334,46.7449166667,50.6909166666,14.0859166667
805.60,10.4314166667,54.8297916667,53.0043333333,49.5971666667,40.0385833333,12.5293333333,15.2484166667,23.3131666667,7.8255625,40.173,46.5339166667,50.6126666667,13.4105833333
805.91,11.0694166667,55.358875,52.96175,49.9833333333,40.3360833333,13.2528333333,15.93025,23.8871666667,8.61566666668,40.6375,46.9880833333,51.0709166667,14.0561666667
806.21,11.7745,55.203125,53.27525,50.0083333333,40.57225,14.0795833333,16.4675,24.7263333333,9.18743749999,40.8456666667,47.63675,51.0531666667,15.2070833334
806.52,11.6378333333,55.7598333334,53.7101666667,50.4733333333,40.6355,14.0128333333,16.8525833333,24.6451666666,9.19114583334,41.4301666666,48.4364166666,51.91,15.179
806.83,11.49775,56.3331666667,54.2819166666,51.1855833333,41.223,14.2784166667,16.8884166666,25.0171666667,9.43135416667,41.8715,49.1384166667,52.6101666667,15.5578333333
807.13,11.1455,55.6325833333,54.40175,51.0685,40.7350833333,14.2565,16.8460833334,25.2478333333,9.42299999999,41.795,48.86325,51.94875,15.1879166667
807.44,11.3193333333,56.0721666667,55.0434166667,51.5538333333,40.9635833333,14.4445,17.309,25.9288333333,10.2235833333,42.1961666667,49.7221666667,52.2136666667,15.7725833333
807.74,11.61725,56.6074583334,55.791,52.154,41.2165,14.7510833333,17.514,26.3595,10.42775,42.6465833333,50.39725,52.3305,16.287
808.05,10.153,55.22525,54.5044166667,51.0901666667,39.5765833334,13.5133333333,16.2161666667,25.018,9.32447916667,41.7206666667,49.7925833334,51.1890833333,14.7296666667
808.35,9.48383333333,56.0886666666,55.0879166667,51.7490833333,40.0111666667,13.2248333333,15.666,24.9814166667,8.91083333334,42.2746666666,50.7481666667,52.0390833333,14.3005833333
808.66,8.64808333333,56.3883333334,54.5671666666,51.9070833334,39.6929166667,13.0815833334,15.0170833334,24.5519166667,8.01385416666,42.0290833333,50.20975,51.73525,13.8921666667
808.97,8.26533333333,55.9120416667,54.5313333333,52.042,39.0413333333,12.36875,14.37175,24.3484166666,7.55297916666,41.7346666667,49.6111666667,51.05025,13.6134166667
