wavelength,Back_CamHelm,Belly_CamHelm,Breast_CamHelm,Crissum_CamHelm,Crown_CamHelm,DorTail_CamHelm,Rump_CamHelm,Throat_CamHelm,WingTip_CamHelm
446.43,8.48046666667,20.9448333333,11.6950666667,21.8833333333,5.18473333333,6.83636666667,7.91233333333,17.7130666666,7.44606666667
446.79,8.48526666667,20.9638666666,11.7081333333,21.9214666667,5.19413333333,6.8462,7.91333333334,17.7319333333,7.45086666667
447.14,8.47700000001,20.9860666667,11.7072,21.9373333333,5.18946666667,6.84406666667,7.91860000001,17.7392,7.45013333333
447.50,8.47953333333,21.0093,11.7103333333,21.9721333334,5.18613333333,6.8386,7.92973333333,17.7659333333,7.43393333333
447.85,8.47799999999,21.0227666667,11.7039333333,21.9942,5.1806,6.8403,7.93363333333,17.7836666667,7.43773333333
448.21,8.47719999999,21.0496333333,11.7295333333,22.0208666667,5.18846666667,6.8448,7.96063333334,17.8101333333,7.44506666667
448.56,8.50613333333,21.1036,11.7519333333,22.0876666667,5.20713333333,6.86393333333,7.99166666667,17.8516,7.4782
448.92,8.50453333333,21.1218,11.7478,22.1092,5.20533333333,6.84926666667,7.98683333333,17.8552666667,7.4728
449.27,8.52086666667,21.1632333333,11.7744666667,22.1451333333,5.22653333333,6.8558,8.02526666666,17.9034,7.49846666667
449.62,8.54079999999,21.2054666667,11.8143333333,22.1919333333,5.2484,6.8579,8.0622,17.945,7.5226
449.98,8.54006666667,21.2476666667,11.8284666667,22.2303333333,5.25033333333,6.87413333333,8.08406666666,17.9770666667,7.5354
450.33,8.52226666667,21.2483333333,11.8258666667,22.2415333333,5.2374,6.8499,8.0722,17.9675333333,7.53486666667
450.69,8.51113333334,21.2734333333,11.8172,22.2494,5.22246666667,6.83366666667,8.06086666666,17.9640666667,7.5268
451.04,8.5356,21.3174666667,11.8606,22.3126666667,5.24146666667,6.84556666667,8.09133333333,18.0144,7.54546666667
451.40,8.54773333333,21.3715333333,11.8915333333,22.3589333333,5.26706666666,6.8695,8.11643333333,18.0487333333,7.58093333333
451.75,8.58046666667,21.4439666667,11.9571333333,22.4392,5.32166666667,6.91023333333,8.1627,18.1051333333,7.63766666667
452.10,8.59926666667,21.4768,11.9539333333,22.4816666667,5.32466666667,6.9282,8.15116666667,18.1208666667,7.6366
452.46,8.57413333334,21.4986666667,11.9536666667,22.4870666667,5.3102,6.91586666667,8.14030000001,18.1328666667,7.6288
452.81,8.55240000001,21.5206666667,11.9631333333,22.4972,5.297,6.90406666667,8.14146666667,18.1344666667,7.60913333333
453.17,8.5608,21.5767,11.9932666667,22.5599333333,5.296,6.9203,8.14423333333,18.182,7.6192
453.52,8.55613333334,21.6247,11.9948,22.6087333333,5.28126666667,6.91263333333,8.13793333334,18.1952666667,7.6116
453.87,8.52886666667,21.6057,11.9810666667,22.61,5.26553333333,6.86613333333,8.10993333333,18.1612666667,7.59346666667
454.23,8.55286666667,21.6815666667,12.0114,22.6366,5.2864,6.8892,8.12496666668,18.2051333333,7.58846666667
454.58,8.5694,21.7359333333,12.0422666667,22.6841333333,5.30486666667,6.899,8.14963333333,18.2428,7.60646666667
454.93,8.55599999999,21.7586,12.0308,22.6957333333,5.2914,6.90783333333,8.1403,18.2488666667,7.60026666667
455.29,8.55240000001,21.8084333333,12.0412,22.7428666667,5.29473333333,6.89763333333,8.14556666666,18.2815333333,7.6048
455.64,8.54513333333,21.856,12.0236,22.7843333333,5.2734,6.88323333333,8.14483333333,18.31,7.5996
456.00,8.50206666666,21.8529333333,12.022,22.7792666666,5.24753333334,6.84046666667,8.13613333333,18.2961333333,7.5826
456.35,8.52606666667,21.9110333333,12.0610666667,22.8291333333,5.26853333334,6.8639,8.16856666666,18.3284,7.59013333333
456.70,8.56146666667,21.9858333333,12.0904666666,22.8734666667,5.30466666667,6.88823333333,8.20676666667,18.3789333333,7.63113333333
457.06,8.53773333334,21.9804666667,12.0618666667,22.8544666667,5.2826,6.8618,8.1977,18.3467333333,7.60586666667
457.41,8.54826666666,22.0033666667,12.0706666667,22.8562666667,5.31426666667,6.90256666667,8.20696666667,18.3572,7.62493333333
457.76,8.5688,22.0745333333,12.0922666667,22.887,5.32546666667,6.92523333333,8.22313333334,18.4112666667,7.64106666667
458.12,8.57880000001,22.1170333333,12.1132,22.9398,5.33706666667,6.95326666667,8.24513333334,18.4480666667,7.66653333333
458.47,8.56753333334,22.1413,12.1174,22.9622,5.3234,6.94593333333,8.23123333333,18.4552,7.67426666667
458.82,8.55486666667,22.1616666667,12.1102666667,22.9483333333,5.30533333333,6.91923333333,8.21193333333,18.454,7.6502
459.18,8.56580000001,22.1787333333,12.1192,22.9507333333,5.29733333333,6.9371,8.22413333333,18.4562666667,7.65153333333
459.53,8.58339999999,22.2131666667,12.1479333333,22.9544,5.31373333333,6.94586666667,8.23806666666,18.4762666667,7.65013333333
459.88,8.62786666667,22.2863,12.1913333333,22.9994666667,5.35033333333,6.97903333333,8.26533333334,18.5236666667,7.68313333333
460.24,8.62326666667,22.3167,12.1923333333,23.011,5.35526666667,6.97876666667,8.2623,18.543,7.69633333333
460.59,8.62973333333,22.3469333333,12.2034666667,23.0375333333,5.3576,6.99276666667,8.26546666667,18.5679333333,7.70213333333
460.94,8.64719999999,22.4205666667,12.2416,23.0895333333,5.38513333333,7.01416666667,8.28989999999,18.6228,7.72673333333
461.29,8.67186666666,22.4936666667,12.2779333333,23.1552,5.39673333333,7.0236,8.31686666666,18.6724666667,7.75346666667
461.65,8.68440000001,22.5692666667,12.317,23.2064666667,5.4178,7.0381,8.34623333333,18.7108666667,7.7728
462.00,8.70533333333,22.6535333333,12.3570666667,23.2753333333,5.44613333333,7.05613333333,8.3865,18.7594666667,7.80126666667
462.35,8.71193333333,22.7165666667,12.3772,23.3148,5.46386666667,7.0573,8.40726666667,18.8022666667,7.80526666667
462.71,8.76633333333,22.8344333333,12.4557333333,23.421,5.5374,7.12183333333,8.4722,18.893,7.87893333333
463.06,8.78826666666,22.9060666667,12.4897333333,23.4891333333,5.569,7.13646666667,8.48760000001,18.943,7.90206666667
463.41,8.79879999999,22.9975333333,12.5353333333,23.5754,5.59013333333,7.15823333333,8.51929999999,18.9942666666,7.9306
463.76,8.80553333333,23.0632666667,12.5645333333,23.6576666667,5.61873333333,7.18293333333,8.55406666667,19.0226666667,7.94766666667
464.12,8.81793333333,23.1262,12.5979333333,23.7067333333,5.6266,7.18896666667,8.57923333334,19.0367333333,7.94946666667
464.47,8.81433333333,23.1797333333,12.6173333333,23.754,5.63813333333,7.1827,8.5851,19.0602666667,7.9514
464.82,8.81746666667,23.241,12.6444666667,23.8106,5.64733333333,7.2013,8.59723333333,19.0916,7.9588
465.17,8.84753333333,23.3326,12.7082,23.8625333333,5.691,7.2517,8.65056666666,19.1622666667,8.00366666667
465.53,8.84553333333,23.3521333333,12.7092,23.8826,5.68226666666,7.26063333333,8.65650000001,19.1799333333,7.9896
465.88,8.83546666667,23.3528666667,12.7144,23.8476,5.67133333333,7.2516,8.64416666667,19.1836666667,7.97253333333
466.23,8.87533333334,23.3997333333,12.7630666667,23.8881333333,5.7096,7.30826666667,8.67993333334,19.2158666667,8.00306666667
466.58,8.87733333334,23.4526333333,12.7863333333,23.9265333333,5.69886666667,7.30123333333,8.69140000001,19.237,7.98966666667
466.94,8.88019999999,23.5210333333,12.8085333333,23.9624,5.71586666667,7.31983333333,8.71623333333,19.2843333334,8.00573333333
467.29,8.89646666667,23.5719333333,12.8276,24.0104666667,5.72213333333,7.32333333333,8.7185,19.314,8.01733333333
467.64,8.90806666666,23.6202666667,12.8504666667,24.0272666667,5.723,7.35023333333,8.71533333333,19.3668,8.02893333333
467.99,8.92153333333,23.6735333333,12.8782,24.0712666667,5.7308,7.36423333333,8.73616666666,19.4229333333,8.0432
468.35,8.96639999999,23.7824,12.9516,24.1599333333,5.75673333333,7.41566666667,8.80066666666,19.4934,8.09886666667
468.70,9.00733333333,23.8327333333,12.9923333333,24.19,5.7756,7.43476666667,8.82453333334,19.5257333333,8.12453333334
469.05,8.9868,23.8281666667,12.9773333333,24.1889333333,5.7454,7.40253333333,8.78783333334,19.4878,8.08933333333
469.40,9.00746666667,23.873,13.0080666667,24.2359333333,5.7588,7.41763333333,8.80606666667,19.5122666667,8.10693333333
469.75,9.08066666666,24.0050666667,13.0857333333,24.3656,5.81913333333,7.47326666667,8.87166666667,19.5864666667,8.18446666667
470.11,9.10366666667,24.0911333333,13.1225333333,24.4275333333,5.83566666667,7.5043,8.903,19.6219333333,8.21406666667
470.46,9.11993333333,24.1306666667,13.1468666667,24.4788,5.85713333333,7.51986666667,8.91713333334,19.6549333333,8.23406666666
470.81,9.14406666666,24.1843666667,13.1940666667,24.5259333333,5.8664,7.54076666667,8.94776666666,19.6849333333,8.24433333333
471.16,9.13346666666,24.2109333333,13.2134666667,24.5177333333,5.8832,7.55663333333,8.94846666667,19.6968666667,8.24106666667
471.51,9.16433333333,24.2552666667,13.225,24.5508666666,5.89793333333,7.55893333333,8.98713333333,19.7072666667,8.26286666667
471.87,9.19246666666,24.3133,13.2664,24.5893333333,5.938,7.60173333333,9.02646666667,19.7479333333,8.29706666667
472.22,9.1972,24.3236,13.2696,24.6128666667,5.95506666667,7.60466666667,9.02193333334,19.7593333333,8.29866666667
472.57,9.1978,24.3719333333,13.2768,24.6405333333,5.9656,7.61046666667,9.02273333333,19.7686666667,8.29886666667
472.92,9.23306666666,24.4639666667,13.3085333333,24.7197333333,6.01686666667,7.64796666667,9.07973333334,19.8582666667,8.35246666667
473.27,9.25346666667,24.5623,13.3436666667,24.7984666667,6.04746666667,7.6561,9.11243333333,19.9247333333,8.3664
473.62,9.20939999999,24.5410333333,13.3054,24.7756,6.005,7.6221,9.0738,19.8972666667,8.30286666667
473.98,9.18686666666,24.5166666666,13.2857333333,24.7775333334,5.97913333334,7.57236666667,9.05529999999,19.8973333333,8.26173333333
474.33,9.18246666666,24.5145,13.2671333333,24.7619333333,5.96266666667,7.584,9.05826666667,19.8912,8.25693333333
474.68,9.20073333334,24.5760333333,13.283,24.8152,5.99386666667,7.59733333333,9.0729,19.9238666667,8.2816
475.03,9.21806666667,24.6109,13.2847333333,24.8589333333,6.002,7.6144,9.10076666667,19.9176666667,8.29113333333
475.38,9.23633333333,24.6672666667,13.3259333333,24.9219333333,6.01873333333,7.6447,9.12166666667,19.9562666667,8.312
475.73,9.23439999999,24.7003333333,13.3319333333,24.9894666667,6.01086666667,7.65136666667,9.11730000001,19.9765333333,8.285
476.08,9.21173333334,24.6933,13.3096,24.9756,5.9786,7.63633333333,9.09869999999,19.9454666667,8.25833333333
476.44,9.25546666667,24.7317666667,13.3472,25.0196,6.0112,7.678,9.151,19.9884666667,8.2944
476.79,9.25366666668,24.7387666666,13.3543333333,25.025,5.9936,7.67673333333,9.14913333333,19.9773333333,8.27453333333
477.14,9.29653333332,24.7834333333,13.3880666667,25.0566,6.024,7.72336666667,9.17683333333,19.9976,8.31393333333
477.49,9.32513333333,24.8396333333,13.4117333333,25.1252,6.04766666667,7.74616666667,9.20626666667,20.0350666667,8.34046666667
477.84,9.35706666668,24.8919333333,13.4367333333,25.156,6.07753333333,7.78413333333,9.23133333333,20.0675333333,8.37526666667
478.19,9.3758,24.9434,13.4713333333,25.2090666667,6.1038,7.80223333333,9.24916666667,20.0988,8.40033333333
478.54,9.36853333332,24.9404666667,13.4447333333,25.2023333333,6.07046666667,7.78393333333,9.23876666667,20.0876666667,8.3772
478.89,9.36853333334,24.9606666667,13.4478,25.2273333333,6.06,7.7813,9.22673333332,20.1100666667,8.37533333334
479.24,9.35273333333,24.9493666667,13.4260666667,25.2247333333,6.0554,7.75736666667,9.22126666667,20.1086666667,8.35786666667
479.60,9.35633333333,24.9733666667,13.405,25.2204,6.0484,7.7388,9.20876666667,20.1072666667,8.36413333334
479.95,9.3626,24.9917333333,13.3908666667,25.2371333333,6.04166666667,7.74313333333,9.20386666666,20.129,8.3476
480.30,9.29153333335,24.9315,13.3246,25.1939333333,5.9768,7.68623333333,9.14513333334,20.0710666667,8.2804
480.65,9.26213333335,24.8863333333,13.2729333334,25.1696,5.95093333333,7.65103333333,9.10663333333,20.0147333333,8.23826666667
481.00,9.20693333334,24.8114666667,13.2064,25.1016,5.904,7.5894,9.05350000001,19.9431333333,8.2022
481.35,9.18146666665,24.7905333333,13.1788,25.0908,5.87033333333,7.56216666667,9.02466666667,19.9198666667,8.17426666667
481.70,9.15659999999,24.7997333333,13.1551333333,25.11,5.8376,7.53066666667,9.00993333333,19.914,8.1664
482.05,9.13513333334,24.8192333333,13.1302666667,25.1212,5.81473333333,7.5049,8.99296666667,19.9151333333,8.15473333333
482.40,9.12500000001,24.8198666667,13.1220666667,25.1505333333,5.7968,7.4793,8.98173333333,19.9207333333,8.1424
482.75,9.12153333334,24.8277,13.1192666667,25.1658666667,5.78786666667,7.4735,8.98953333333,19.9256666667,8.1426
483.10,9.1288,24.8663333333,13.1318,25.1986666667,5.7844,7.48133333333,8.99219999999,19.9384,8.15013333334
483.45,9.12486666666,24.8826666667,13.1402666667,25.2128,5.7816,7.48243333333,9.00083333333,19.9383333333,8.1548
483.80,9.10906666667,24.8715,13.1320666667,25.2054666667,5.76693333333,7.45953333333,8.98653333334,19.9217333333,8.14506666667
484.15,9.12426666666,24.8934666667,13.1392,25.2255333333,5.77846666667,7.47346666667,9.00053333334,19.9380666667,8.16386666667
484.50,9.1296,24.9120666667,13.1460666667,25.2467333333,5.77733333333,7.47446666667,9.00006666667,19.9622,8.1768
484.85,9.13686666667,24.9274666667,13.1466,25.2632666667,5.77953333333,7.48076666667,9.00423333333,19.9720666667,8.181
485.20,9.13953333335,24.9407666667,13.1464666667,25.2674,5.785,7.4823,9.01003333334,19.9768,8.18946666667
485.55,9.14499999999,24.9602,13.1558,25.2846,5.7892,7.48506666667,9.01213333334,19.9838,8.19326666667
485.90,9.15426666667,24.9772666667,13.1704666667,25.3006,5.80006666667,7.49056666667,9.02630000001,19.9896666667,8.1972
486.25,9.15519999999,25.0013333333,13.1840666667,25.2989333333,5.80966666667,7.49343333333,9.03416666667,19.9866666667,8.21186666667
486.60,9.16413333332,25.0286333333,13.2006666667,25.3194666667,5.82453333333,7.49996666667,9.04209999999,19.9994666667,8.22706666667
486.95,9.16066666667,25.0379666667,13.1941333333,25.3233333333,5.82573333333,7.49123333333,9.04043333333,20.0066666667,8.22613333333
487.30,9.16320000001,25.0371666667,13.1970666667,25.3302,5.83233333333,7.48696666667,9.03406666666,20.0072666667,8.22953333333
487.65,9.18613333332,25.0867,13.2218666666,25.3732,5.8566,7.5125,9.06403333333,20.04,8.26286666667
488.00,9.19359999999,25.1189,13.2362,25.3956666667,5.86233333333,7.50556666667,9.0721,20.049,8.26666666667
488.35,9.19959999999,25.1595666667,13.2486666667,25.4126666667,5.87133333333,7.50913333333,9.08996666666,20.0555333333,8.27313333334
488.70,9.2032,25.206,13.2616666667,25.4583333333,5.88073333334,7.5145,9.1033,20.0794666667,8.28006666667
489.05,9.21120000001,25.2469333333,13.2762666667,25.493,5.89086666667,7.5235,9.11513333333,20.1039333333,8.2872
489.40,9.20946666665,25.2658666667,13.2718,25.5073333333,5.89893333333,7.5188,9.11946666667,20.1048666667,8.2786
489.75,9.21553333333,25.2978333333,13.2768666666,25.5294666667,5.89493333333,7.522,9.1215,20.117,8.28446666667
490.10,9.23773333335,25.3456,13.2938666667,25.5706,5.9146,7.5553,9.14583333334,20.1468,8.30193333333
490.45,9.23793333333,25.3935666667,13.2882,25.5906666667,5.90973333333,7.54646666667,9.1481,20.1558666667,8.28986666667
490.80,9.25253333335,25.42,13.3062666667,25.6112,5.9178,7.55976666667,9.1623,20.1634666667,8.29666666667
491.15,9.26879999999,25.4813333333,13.3258666667,25.6616,5.93326666667,7.58016666667,9.19533333333,20.214,8.31046666667
491.50,9.274,25.5106,13.3312666667,25.6834666667,5.93986666666,7.5812,9.19416666666,20.2287333333,8.3064
491.85,9.27313333332,25.5426333333,13.3351333333,25.7214666667,5.9402,7.57776666667,9.19929999999,20.2406666667,8.30833333334
492.20,9.28586666668,25.5846333333,13.3607333333,25.7488,5.95853333333,7.59576666667,9.21216666667,20.2592666667,8.32373333333
492.55,9.27493333333,25.6054333333,13.3640666667,25.7604,5.93753333333,7.5756,9.20249999999,20.2667333333,8.30973333333
492.90,9.26933333334,25.6464666667,13.3706666667,25.7920666667,5.93133333333,7.568,9.20403333333,20.2773333333,8.31126666666
493.25,9.27306666667,25.7183333333,13.3916,25.8432,5.93646666667,7.57046666667,9.21683333333,20.3197333333,8.33053333333
493.60,9.28413333334,25.7753333333,13.4170666667,25.8895333333,5.95786666667,7.585,9.24226666667,20.3497333333,8.3424
493.95,9.27513333333,25.8347666667,13.4222666667,25.9434666667,5.94786666667,7.5673,9.23243333334,20.3766,8.32686666667
494.30,9.26226666666,25.8581333333,13.4154,25.9740666666,5.93226666667,7.5488,9.22473333333,20.3867333333,8.32233333333
494.65,9.24253333333,25.931,13.4284666667,26.0210666667,5.9346,7.5329,9.23636666666,20.4205333333,8.31573333333
495.00,9.24286666668,25.9932666667,13.4455333333,26.0537333333,5.93853333333,7.51986666667,9.23113333334,20.4323333333,8.31113333333
495.34,9.25613333335,26.0815666667,13.4733333333,26.1077333333,5.9436,7.52566666667,9.26023333333,20.4638,8.32179999999
495.69,9.27013333333,26.1569333333,13.5059333333,26.1538,5.9648,7.5595,9.28253333333,20.5144,8.34486666666
496.04,9.27553333334,26.2138,13.5136666667,26.2305333333,5.961,7.54826666667,9.30006666667,20.5614666667,8.34113333333
496.39,9.3146,26.3105666667,13.5631333333,26.2866666667,6.0026,7.58996666667,9.34716666666,20.6144666667,8.38713333333
496.74,9.35766666667,26.3922,13.6104666667,26.3358,6.03953333333,7.61866666667,9.39203333333,20.6754,8.42313333334
497.09,9.37833333333,26.444,13.6426,26.378,6.0376,7.63873333333,9.41156666666,20.7006,8.43313333334
497.44,9.38166666666,26.5086,13.6551333333,26.4238666667,6.04506666667,7.63326666667,9.42510000001,20.7307333333,8.44439999999
497.79,9.39800000001,26.5516,13.6896,26.444,6.07073333333,7.6451,9.45476666666,20.754,8.4818
498.14,9.43693333334,26.6542,13.748,26.5152,6.1236,7.71106666667,9.50629999999,20.8228,8.54040000001
498.48,9.43833333332,26.7073,13.7576666667,26.5549333333,6.12553333333,7.7153,9.51026666667,20.8448,8.5458
498.83,9.42200000001,26.7646333333,13.7696666667,26.5865333333,6.11933333333,7.6998,9.51026666667,20.8577333333,8.54446666666
499.18,9.40566666666,26.7995666667,13.7867333333,26.6212,6.1182,7.70863333333,9.50703333333,20.8934666667,8.53526666667
499.53,9.40679999999,26.8659,13.7915333333,26.6618,6.1178,7.6929,9.508,20.9266666667,8.53660000001
499.88,9.40733333332,26.9297,13.8255333333,26.6898666667,6.1284,7.70383333333,9.52343333334,20.9520666667,8.55573333333
500.23,9.40713333335,26.9902,13.8535333333,26.7413333333,6.13326666667,7.70816666667,9.52920000001,20.9912,8.5526
500.58,9.38226666668,27.0359333333,13.8557333333,26.7800666667,6.12153333333,7.6889,9.5181,21.0006,8.53119999999
500.92,9.41353333334,27.0977333333,13.8865333333,26.8178666667,6.15873333333,7.704,9.55409999999,21.0592,8.57020000001
501.27,9.44173333334,27.1737,13.9316666667,26.8797333333,6.17726666667,7.7205,9.57106666667,21.1142666667,8.59466666666
501.62,9.44846666668,27.2381666667,13.9521333333,26.9318,6.17653333333,7.739,9.57176666667,21.1678,8.59726666667
501.97,9.48286666666,27.3135666667,13.9996,27.0034666667,6.2008,7.75513333333,9.60490000001,21.2196,8.61826666667
502.32,9.53173333333,27.4058666667,14.0495333333,27.0819333333,6.23393333333,7.7878,9.65880000001,21.2876,8.6668
502.67,9.565,27.4427,14.0686,27.1259333333,6.26013333333,7.81846666667,9.6968,21.324,8.71013333333
503.01,9.63166666667,27.5303666667,14.1156,27.1705333333,6.32773333334,7.85873333333,9.76533333333,21.3734666667,8.77580000001
503.36,9.65293333333,27.5926333333,14.1674666667,27.2288,6.36173333333,7.89383333333,9.79503333333,21.4,8.79746666667
503.71,9.65093333333,27.6011666667,14.1596,27.2192666667,6.35153333333,7.8969,9.78243333333,21.3802666667,8.78306666667
504.06,9.68846666666,27.6866,14.2021333333,27.2763333333,6.394,7.9211,9.83613333333,21.4340666667,8.83233333333
