wavelength,Back_ConCinf,Belly_ConCinf,Breast_ConCinf,Crissum_ConCinf,Crown_ConCinf,DorTail_ConCinf,Patch10_ConCinf,Patch11_ConCinf,Rump_ConCinf,Throat_ConCinf,WingTip_ConCinf
388.83,9.57766666668,14.2003333334,13.6365833333,12.1821666667,8.14054166668,8.79741666667,30.59,15.8521666667,12.0428333333,13.9983333333,8.79591666667
389.19,9.58841666667,14.2508333333,13.698,12.1875,8.14937500001,8.81608333333,30.64925,15.9153333333,12.06,14.0044166667,8.82558333332
389.55,9.55925,14.26475,13.6929166667,12.1795,8.11604166668,8.77166666667,30.6500833334,15.9145833334,12.0411666667,13.9961666667,8.78599999999
389.91,9.58599999999,14.3231666667,13.7474166667,12.2539166667,8.14804166668,8.82608333333,30.73675,15.9934166667,12.1,14.1005416667,8.81033333332
390.27,9.66283333333,14.4016666667,13.803,12.3101666667,8.25795833332,8.93441666667,30.8966666667,16.13775,12.1815833333,14.2061666666,8.86008333333
390.63,9.61283333334,14.3514166667,13.8023333333,12.268,8.18724999999,8.87783333333,30.8888333333,16.1031666666,12.1365,14.142625,8.77866666668
391.00,9.57116666667,14.3025,13.7520833333,12.2439166667,8.149625,8.80741666667,30.8250833333,16.09425,12.1136666667,14.125375,8.73508333333
391.36,9.62116666666,14.3201666667,13.8660833333,12.3066666667,8.18329166666,8.83016666667,30.9569166667,16.1475833333,12.146,14.185375,8.80850000001
391.72,9.50066666667,14.266,13.788,12.2078333333,8.086875,8.72916666666,30.9519166666,16.0631666667,12.0429166667,14.1064166667,8.70616666667
392.08,9.46166666668,14.29225,13.7735833333,12.197,8.05929166666,8.72366666667,30.9968333333,16.08525,12.062,14.091625,8.66933333334
392.44,9.51816666666,14.3615833334,13.8856666667,12.2689166667,8.11425,8.77841666667,31.0660833333,16.1884166666,12.14725,14.1660416667,8.72191666667
392.80,9.62616666668,14.4620833333,13.98275,12.3794166667,8.20508333334,8.84508333333,31.2146666667,16.3059166666,12.2480833333,14.2195833334,8.79425000001
393.16,9.61975,14.4745833333,13.9765,12.3863333333,8.19208333332,8.83083333334,31.2416666666,16.3560833333,12.2753333333,14.2464166666,8.75475000001
393.52,9.64741666666,14.5128333333,14.0248333333,12.3999166667,8.21604166666,8.86666666667,31.31625,16.44225,12.2536666667,14.2550833333,8.78083333333
393.88,9.66049999999,14.5371666667,14.0828333333,12.3909166667,8.19104166668,8.84091666667,31.3348333333,16.4860833333,12.2563333333,14.2534583333,8.75933333334
394.24,9.6445,14.5665833333,14.1294166667,12.4014166667,8.16870833333,8.79383333333,31.3284166667,16.4868333333,12.2165833333,14.2058333333,8.75866666667
394.60,9.60658333333,14.5911666667,14.1188333333,12.4056666667,8.14749999999,8.76216666667,31.3898333333,16.5711666667,12.1980833334,14.190125,8.71458333333
394.96,9.57741666667,14.58175,14.1441666667,12.3608333333,8.101625,8.72683333333,31.4220833334,16.6059166667,12.1633333333,14.143875,8.69625
395.32,9.49808333333,14.5821666667,14.092,12.264,8.04829166666,8.65375,31.4258333333,16.6065,12.1045833333,14.0815833333,8.60708333333
395.68,9.54383333334,14.6053333333,14.1079166667,12.2869166667,8.04508333334,8.64541666667,31.4220833333,16.6868333334,12.1220833333,14.1254166667,8.60683333332
396.04,9.58166666667,14.6405,14.1621666667,12.3205833333,8.07804166668,8.63983333333,31.4456666667,16.77025,12.1469166667,14.124125,8.62108333334
396.40,9.61825000001,14.7249166667,14.2050833334,12.39375,8.11362500001,8.6445,31.5323333333,16.8644166667,12.1774166667,14.1464166666,8.62458333333
396.76,9.63383333333,14.7966666667,14.2330833333,12.4411666667,8.09720833334,8.62916666667,31.5669166667,16.9220833333,12.18525,14.1988333333,8.5965
397.12,9.64108333332,14.8470833333,14.2728333334,12.46275,8.10125,8.59566666667,31.6318333333,16.978,12.1548333333,14.2182916667,8.61391666667
397.48,9.64141666667,14.883,14.333,12.5005833334,8.09012500001,8.6005,31.6923333333,17.0349166666,12.1949166667,14.2695,8.61341666666
397.84,9.66075000001,14.9243333333,14.33425,12.5105,8.13775000001,8.58825,31.7176666667,17.0859166667,12.232,14.254,8.60033333333
398.20,9.62383333334,14.9424166667,14.3649166667,12.5179166667,8.10537499999,8.53033333333,31.7368333333,17.1384166666,12.2585833333,14.2753333333,8.57425000001
398.56,9.61133333334,14.966,14.3731666667,12.49425,8.065,8.47958333333,31.7451666667,17.1174166667,12.2443333333,14.286125,8.55841666667
398.92,9.64608333334,15.04575,14.4254166666,12.56125,8.09433333333,8.49608333333,31.88425,17.1794166666,12.2828333333,14.3218333333,8.57216666667
399.28,9.74700000001,15.1605833334,14.5224166667,12.6811666667,8.16362499999,8.57908333333,31.9843333333,17.2995833333,12.3724166667,14.40975,8.64616666666
399.64,9.76241666667,15.26125,14.58775,12.72575,8.22212500001,8.6115,32.11,17.3935,12.4344166667,14.4320833334,8.65083333334
400.00,9.79541666667,15.3459166667,14.6655,12.7855,8.25175,8.61941666667,32.2314166667,17.499,12.4918333333,14.5121666667,8.68033333334
400.36,9.80475000001,15.3621666667,14.6789166667,12.7868333333,8.26679166667,8.62966666667,32.2886666667,17.5494166667,12.49975,14.54575,8.70216666667
400.72,9.78241666668,15.3806666667,14.7175,12.7750833333,8.273125,8.64858333334,32.2931666667,17.6138333333,12.5095,14.5120416666,8.71591666666
401.08,9.77516666667,15.4425833334,14.7455833333,12.7995833333,8.28770833332,8.67766666667,32.3811666667,17.66475,12.5633333333,14.559875,8.72041666667
401.44,9.78125,15.4864166667,14.7435833333,12.7945,8.27387499999,8.64175,32.4408333333,17.7088333333,12.5606666667,14.5541666667,8.68775000001
401.80,9.83499999999,15.5753333334,14.8429166667,12.8856666667,8.31795833333,8.69808333333,32.59225,17.8585,12.6083333333,14.6122916667,8.71066666666
402.16,9.86625,15.65475,14.8671666667,12.9193333333,8.36237499999,8.74508333333,32.6768333333,17.9421666666,12.6155,14.672625,8.70116666666
402.52,10.0101666667,15.7995833333,15.00975,13.0671666667,8.52720833332,8.90575,32.8480833333,18.1326666667,12.7516666666,14.8235416667,8.82991666666
402.88,10.0743333333,15.8799166667,15.055,13.09725,8.59391666667,8.97491666667,32.8696666667,18.235,12.78325,14.8997916666,8.88416666666
403.24,10.0175,15.8304166667,15.0089166667,13.0529166667,8.54254166667,8.894,32.8090833333,18.2356666667,12.706,14.86075,8.80066666667
403.60,10.0165,15.8475,14.9765,13.0280833333,8.51224999999,8.85083333333,32.8363333333,18.279,12.6621666667,14.859375,8.762
403.95,10.0091666667,15.8440833333,14.9789166667,13.0245833333,8.52099999999,8.87025,32.8280833334,18.3004166667,12.6671666667,14.8545416667,8.73233333333
404.31,9.94208333333,15.7714166667,14.9093333333,12.9365,8.44304166667,8.7835,32.7574166667,18.2699166667,12.6048333333,14.7752083333,8.64158333333
404.67,9.90624999999,15.7558333333,14.89375,12.9129166667,8.429875,8.72158333333,32.7826666667,18.2684166667,12.5706666667,14.776375,8.59683333334
405.03,9.94516666666,15.7640833333,14.9344166666,12.9329166666,8.47654166666,8.72033333333,32.7693333333,18.3406666667,12.5790833334,14.7652916667,8.61116666667
405.39,9.95583333332,15.7710833333,14.968,12.9699166667,8.49170833333,8.71366666667,32.73525,18.36575,12.5791666667,14.7641666667,8.62883333333
405.75,9.94416666667,15.7898333333,14.967,12.9558333333,8.47604166667,8.68683333333,32.6964166667,18.3896666667,12.55175,14.7865416667,8.62849999999
406.11,9.99224999999,15.8470833333,15.0300833333,12.9910833333,8.51054166666,8.70175,32.7763333333,18.4888333333,12.6055833333,14.8180833333,8.6615
406.47,9.97141666666,15.8311666667,15.0323333333,12.9766666667,8.47683333333,8.64916666667,32.7769166667,18.5346666667,12.5745833333,14.7959583333,8.63191666667
406.83,9.944,15.859,15.0645,12.994,8.44962499999,8.61266666666,32.8393333333,18.6065,12.6015,14.7975416667,8.60874999999
407.19,10.0488333333,16.0209166666,15.2041666666,13.0961666667,8.53574999999,8.70175,32.99625,18.7738333333,12.7170833333,14.8980416667,8.70525
407.55,10.0694166667,16.0810833334,15.2755833333,13.1545833333,8.56258333334,8.73258333333,33.02525,18.86825,12.7951666667,14.910125,8.72825
407.90,10.0714166667,16.1468333333,15.3089166666,13.1805833333,8.55587499999,8.714,33.1621666667,18.9526666666,12.7768333333,14.9375833333,8.72275
408.26,10.1435,16.29175,15.4108333334,13.3005833333,8.59074999999,8.74483333334,33.3261666667,19.0926666667,12.8454166667,15.014125,8.76866666666
408.62,10.1314166667,16.31025,15.429,13.2843333333,8.54108333334,8.7325,33.3785833333,19.1704166667,12.8134166667,14.9859583333,8.72608333334
408.98,10.1591666667,16.3576666667,15.4644166666,13.2963333333,8.52695833334,8.72433333333,33.4890833334,19.2536666667,12.8344166667,15.0054166667,8.69958333333
409.34,10.20275,16.4839166666,15.53825,13.3713333333,8.57537500001,8.76683333333,33.5976666666,19.3851666667,12.8943333333,15.0948333333,8.72199999999
409.70,10.1975,16.533,15.5660833333,13.4034166666,8.56516666666,8.75016666666,33.686,19.44825,12.88725,15.0986666667,8.69416666666
410.06,10.2043333333,16.58325,15.59075,13.418,8.55858333334,8.74125,33.7375,19.5181666666,12.8965,15.102625,8.70233333333
410.42,10.2025833333,16.6760833333,15.62975,13.4468333333,8.54633333333,8.742,33.78575,19.5698333333,12.933,15.1364583333,8.69475000001
410.77,10.2014166667,16.7009166667,15.6509166667,13.4659166667,8.56287499999,8.7135,33.7960833333,19.5924166667,12.9205,15.1550833333,8.667
411.13,10.1663333333,16.662,15.63025,13.4664166666,8.551125,8.68416666666,33.78675,19.5873333333,12.904,15.1210833334,8.63749999999
411.49,10.1755,16.7071666667,15.69,13.518,8.59529166666,8.70858333333,33.8384166667,19.6565,12.9074166667,15.1798333333,8.66408333334
411.85,10.1758333333,16.7173333333,15.6968333333,13.51825,8.59362499999,8.70575,33.8209166667,19.7050833334,12.9203333334,15.1894166667,8.65166666666
412.21,10.1664166667,16.73275,15.7335833333,13.5154166667,8.61349999999,8.71566666667,33.8076666667,19.7466666667,12.9205,15.1964166667,8.63733333333
412.57,10.2624166667,16.87475,15.82675,13.6504166667,8.72145833333,8.77916666667,33.9063333333,19.8571666667,13.04925,15.3086666666,8.73866666666
412.92,10.22825,16.91625,15.84925,13.6756666667,8.70633333334,8.76616666667,33.9276666667,19.9025,13.0469166667,15.3403333333,8.72275000001
413.28,10.2239166667,16.918,15.8759166667,13.6701666667,8.700875,8.75783333333,33.9906666667,19.9551666666,13.0535,15.3337916667,8.71841666667
413.64,10.2063333333,16.9083333334,15.8261666667,13.64325,8.67891666668,8.74375,33.9949166667,19.9578333333,13.0486666666,15.31425,8.70108333334
414.00,10.2443333333,16.9281666667,15.907,13.718,8.72745833333,8.79,34.0476666667,20.0529166667,13.07,15.344625,8.67299999999
414.36,10.2079166667,16.9334166667,15.92,13.7315833333,8.72508333332,8.7595,34.0954166667,20.1106666667,13.04675,15.3120416666,8.63100000001
414.72,10.26175,17.0170833334,15.9818333333,13.80025,8.772,8.80691666666,34.1933333333,20.2325833334,13.0776666666,15.3254583333,8.6795
415.07,10.267,17.0715833333,16.0060833333,13.8349166667,8.754,8.80541666667,34.2505833333,20.3166666667,13.1063333333,15.35025,8.66008333332
415.43,10.285,17.1369166667,16.01775,13.8464166667,8.73324999999,8.765,34.343,20.3558333333,13.12,15.3516666667,8.65116666667
415.79,10.2839166667,17.1911666666,16.03675,13.8835,8.74254166666,8.75325,34.3590833334,20.37325,13.1341666666,15.357625,8.64541666666
416.15,10.26375,17.1895833333,16.0295833333,13.86325,8.72024999999,8.73191666667,34.4095,20.3931666667,13.13525,15.3518333333,8.62366666667
416.51,10.2204166667,17.17575,16.0335,13.8421666666,8.67999999999,8.7115,34.4254166667,20.3885,13.0966666667,15.345,8.56441666666
416.86,10.21075,17.2135,16.0280833333,13.8498333333,8.66774999999,8.70458333333,34.47275,20.40825,13.0905,15.350625,8.55666666667
417.22,10.1764166667,17.2004166666,15.9804166666,13.8205833333,8.63054166667,8.66091666667,34.4295833333,20.3809166667,13.0513333333,15.3286666667,8.49999999999
417.58,10.1833333333,17.2565833334,16.0401666667,13.8766666667,8.65200000001,8.67408333334,34.4685,20.43025,13.0694166667,15.3429166667,8.51166666666
417.94,10.1629166667,17.25975,16.009,13.8666666667,8.60958333334,8.62475,34.4795833333,20.40975,13.05525,15.3160833333,8.48983333334
418.29,10.1648333333,17.2730833333,16.01675,13.86325,8.60020833334,8.63266666667,34.4786666667,20.38375,13.04375,15.314375,8.47816666666
418.65,10.1188333333,17.2619166666,15.999,13.84475,8.55037499999,8.5985,34.481,20.3421666667,13.0301666667,15.2965416667,8.42499999999
419.01,10.10175,17.2996666667,16.0294166667,13.84025,8.53387500001,8.57716666666,34.5270833333,20.35125,13.0074166667,15.301625,8.39358333334
419.37,10.0579166667,17.286,16.0400833333,13.8455,8.51416666666,8.56675,34.4910833333,20.3498333333,12.9816666667,15.2818333334,8.37791666666
419.73,10.0653333333,17.3013333334,16.0746666667,13.8465833333,8.50416666667,8.56941666667,34.515,20.3901666667,12.97625,15.2870833334,8.36250000001
420.08,10.0888333333,17.36075,16.115,13.8841666667,8.524625,8.58433333333,34.5389166666,20.4260833333,12.994,15.3104166667,8.36908333333
420.44,10.06975,17.3881666667,16.1209166667,13.8863333333,8.513,8.55558333334,34.539,20.4509166667,12.9884166667,15.2882916667,8.33983333334
420.80,10.0749166667,17.3938333333,16.14175,13.9140833333,8.51391666667,8.55508333334,34.5253333333,20.463,12.9820833333,15.2775,8.33416666667
421.16,10.0810833333,17.4419166667,16.169,13.935,8.52275,8.552,34.5516666667,20.5085,12.9983333333,15.2742083333,8.32266666666
421.51,10.0900833333,17.49175,16.18575,13.9546666667,8.53383333333,8.5475,34.5831666667,20.5376666667,13.026,15.2926666666,8.32458333334
421.87,10.0705,17.5141666667,16.1806666667,13.9499166667,8.51091666666,8.54583333333,34.5855,20.5441666667,13.0174166667,15.2969583333,8.30174999999
422.23,10.0934166667,17.5493333333,16.2066666667,13.9898333333,8.53275,8.55225,34.60725,20.60225,13.0354166667,15.3189583333,8.31783333333
422.58,10.1285833333,17.6098333334,16.2584166666,14.0475,8.57579166668,8.59541666667,34.6546666667,20.6851666666,13.0621666667,15.3506666667,8.34708333332
422.94,10.1393333333,17.6338333333,16.2603333334,14.0654166667,8.59945833334,8.607,34.66625,20.705,13.0608333333,15.3601666667,8.37233333332
423.30,10.1950833333,17.7066666667,16.2953333334,14.1095,8.62829166668,8.64058333333,34.7275833333,20.7780833333,13.1045,15.4057916667,8.39308333333
423.66,10.2025,17.755,16.3228333333,14.1381666667,8.64874999999,8.65166666667,34.75775,20.8098333333,13.1255,15.4195,8.40691666666
424.01,10.22375,17.81025,16.35375,14.18525,8.67033333333,8.66791666667,34.7865833333,20.8744166667,13.1484166667,15.4553333333,8.44175000001
424.37,10.2525,17.8619166667,16.37975,14.2380833333,8.70050000001,8.68933333333,34.8180833334,20.92425,13.1725,15.4907083333,8.46758333333
424.73,10.2698333333,17.9308333333,16.41525,14.2635833333,8.72420833333,8.69816666667,34.8459166667,21.0014166667,13.2120833333,15.5309583334,8.47283333334
425.08,10.2918333333,17.9846666667,16.4588333334,14.3135,8.74387500001,8.71516666667,34.9185833333,21.0628333333,13.2315,15.5819583334,8.49375000001
425.44,10.3105833333,18.0131666667,16.499,14.3419166667,8.75979166667,8.725,34.9344166667,21.1335833333,13.2308333333,15.6058333334,8.50266666667
425.80,10.34525,18.0743333333,16.56425,14.3953333333,8.80449999999,8.75333333333,34.9643333333,21.2214166667,13.2686666667,15.640125,8.52866666667
426.16,10.3546666667,18.1475833333,16.603,14.42675,8.81495833334,8.74325,35.0135833333,21.3031666667,13.2966666667,15.66525,8.52283333334
426.51,10.3694166667,18.1786666666,16.6195833333,14.43225,8.81783333333,8.715,35.0288333333,21.3674166667,13.3176666667,15.6946666667,8.51608333334
426.87,10.4040833333,18.2500833333,16.68025,14.48325,8.83954166666,8.699,35.0591666667,21.4641666667,13.357,15.7385416667,8.51308333334
427.23,10.4194166667,18.3034166667,16.7426666667,14.5325,8.87762499999,8.713,35.093,21.54725,13.3875833333,15.7864166667,8.53849999999
427.58,10.452,18.3688333333,16.7883333333,14.5961666667,8.89608333334,8.72858333333,35.1554166667,21.6575833333,13.4229166667,15.8312083333,8.56250000001
427.94,10.4559166667,18.39975,16.835,14.6299166667,8.91208333332,8.71575,35.20275,21.7250833333,13.4309166667,15.8415416667,8.53391666667
428.30,10.5088333333,18.5093333333,16.91775,14.68425,8.94975000001,8.74975,35.2968333334,21.84525,13.4805833333,15.9015833334,8.56258333334
428.65,10.5275,18.5591666667,16.9653333333,14.72725,8.97625,8.74308333333,35.3654166666,21.91125,13.4833333334,15.901,8.58091666667
429.01,10.5494166667,18.6224166667,17.0278333333,14.7905,8.98541666667,8.75675,35.4130833333,21.985,13.5276666666,15.9071666666,8.59825
429.37,10.581,18.6924166667,17.0945833334,14.8484166667,8.99695833333,8.77058333334,35.487,22.0818333333,13.5704166667,15.9422083333,8.60899999999
429.72,10.60525,18.7605833333,17.1471666667,14.9136666667,9.03958333332,8.77791666667,35.5915,22.1739166667,13.5908333333,16.0076666667,8.62941666666
430.08,10.5941666667,18.79775,17.1666666667,14.9420833333,9.03154166668,8.78766666667,35.641,22.227,13.6044166667,16.0395,8.61149999999
430.44,10.5635,18.8584166667,17.19525,14.9980833333,9.01033333333,8.78366666667,35.6740833333,22.2445833333,13.6150833333,16.04375,8.60674999999
430.79,10.5500833333,18.8949166667,17.1995833333,15.01475,8.97279166668,8.79383333333,35.7305,22.2933333333,13.6200833333,16.0445,8.58808333333
431.15,10.51775,18.9036666667,17.1691666667,15.0095,8.93058333333,8.739,35.7755833333,22.2998333334,13.5873333333,16.0173333333,8.52783333334
431.50,10.50125,18.9259166667,17.1615833333,15.0183333334,8.91204166666,8.71691666667,35.8113333333,22.3265833334,13.5691666667,16.0140416667,8.49725000001
431.86,10.4684166667,18.9263333333,17.13725,15.01375,8.87699999999,8.6885,35.8278333334,22.34675,13.5571666667,16.00025,8.48
432.22,10.457,18.9038333333,17.1308333334,15.0175,8.87133333333,8.66316666667,35.8670833334,22.3731666667,13.5621666667,15.9934583333,8.46758333334
432.57,10.46,18.9083333333,17.1260833333,15.0336666667,8.87162500001,8.67075,35.86325,22.3689166667,13.554,16.0019583334,8.46324999999
432.93,10.4219166667,18.89275,17.1000833333,15.0024166667,8.84791666667,8.63491666667,35.8169166667,22.3479166667,13.5116666667,15.9925,8.43658333333
433.29,10.4143333333,18.9105833333,17.1026666667,15.019,8.848,8.6295,35.8338333334,22.3545833333,13.5073333333,16.0076666666,8.41316666666
433.64,10.4030833333,18.9361666667,17.0965833334,15.0233333333,8.82391666667,8.60983333333,35.8104166667,22.3649166667,13.5069166667,15.9818333333,8.41133333333
434.00,10.39725,18.9361666666,17.1053333333,15.0276666667,8.82120833334,8.57375,35.8136666667,22.3686666667,13.4856666667,15.967125,8.40608333333
