wavelength,Back_DiuDium,Belly_DiuDium,Breast_DiuDium,Crissum_DiuDium,Crown_DiuDium,DorTail_DiuDium,Patch10_DiuDium,Rump_DiuDium,Throat_DiuDium,WingTip_DiuDium
401.80,8.93840000001,32.0901,14.3732666667,9.07053333333,7.76166666667,8.37673333333,36.5402666667,12.3126666667,28.7787333333,9.83466666667
402.16,8.84046666667,32.1009,14.2874,8.95526666666,7.5986,8.2448,36.4371333333,12.2234,28.735,9.69519999999
402.52,8.84326666667,32.1277,14.2782,8.9366,7.5456,8.22503333333,36.4173333333,12.1792,28.7555333333,9.65786666667
402.88,8.81493333333,32.0666,14.2278,8.92580000001,7.51286666667,8.24446666667,36.3731333333,12.1374,28.7565333333,9.62233333334
403.24,8.9365,32.1871666667,14.3451333333,9.05193333333,7.5938,8.34243333333,36.4882,12.2286,28.8602,9.7046
403.60,8.92789999999,32.2585,14.3766,9.06240000001,7.5696,8.37326666667,36.4996666667,12.2116666667,28.897,9.7174
403.95,8.89723333334,32.2753,14.343,9.06193333334,7.55966666667,8.368,36.5336666667,12.1648,28.96,9.68093333333
404.31,8.95026666666,32.2197666667,14.3816,9.08306666666,7.60066666667,8.37396666667,36.5224666666,12.2125333333,28.9712,9.68006666667
404.67,8.9773,32.2171,14.4274,9.1104,7.60733333333,8.37216666667,36.5196,12.2294666667,29.0479333333,9.68139999999
405.03,9.06999999999,32.2679333333,14.4513333333,9.14806666667,7.65266666667,8.45753333333,36.5050666667,12.2362666667,29.0833333333,9.69240000001
405.39,9.0841,32.2369333333,14.4439333333,9.17133333333,7.65613333333,8.4809,36.5027333333,12.2589333333,29.095,9.68786666667
405.75,9.14206666666,32.2460666667,14.5002666667,9.22926666666,7.72913333333,8.54563333333,36.511,12.3149333333,29.1207333333,9.72926666667
406.11,9.19916666667,32.2348,14.5392666667,9.29266666667,7.8138,8.611,36.5768666667,12.3608666667,29.1765333333,9.80099999999
406.47,9.1969,32.2342333333,14.5326666667,9.29493333333,7.806,8.59383333333,36.6119333333,12.3701333333,29.2063333333,9.81019999999
406.83,9.19679999999,32.2896666667,14.5714,9.33626666667,7.82506666667,8.57716666667,36.6708,12.4052,29.2703333334,9.81906666667
407.19,9.05986666667,32.2067333333,14.4202,9.16366666666,7.68686666667,8.44563333333,36.6140666667,12.287,29.2119333333,9.68026666666
407.55,9.05683333333,32.2147333333,14.4112666667,9.16846666667,7.69886666667,8.40663333333,36.6302,12.3133333333,29.2067333333,9.65566666667
407.90,9.14006666666,32.3547333333,14.5127333333,9.22419999999,7.78413333334,8.47056666667,36.6817333333,12.4094,29.3038666667,9.72806666666
408.26,9.10960000001,32.4337,14.4947333333,9.25479999999,7.7602,8.44713333333,36.7150666666,12.3743333333,29.3371333333,9.72646666667
408.62,9.08076666667,32.5028,14.4402666667,9.2216,7.76546666667,8.40826666667,36.7261333333,12.3836666667,29.3356,9.699
408.98,9.11480000001,32.5865,14.4802666667,9.26566666667,7.79626666667,8.4109,36.8266,12.4226666667,29.4134,9.7368
409.34,9.15233333333,32.7043333333,14.5297333333,9.30040000001,7.8132,8.4406,36.9281333333,12.4546666666,29.5028666667,9.77086666667
409.70,9.16316666666,32.8254333333,14.602,9.32400000001,7.82693333333,8.4581,37.0226666667,12.4738666667,29.5772,9.78566666667
410.06,9.14093333333,32.8933,14.62,9.31513333333,7.789,8.4355,37.0226666667,12.458,29.5996,9.75839999999
410.42,9.1285,32.9259,14.6261333333,9.31906666667,7.80593333333,8.43143333333,37.0264,12.4585333333,29.6300666667,9.72186666667
410.77,9.1414,32.9910666667,14.628,9.29253333334,7.77873333333,8.39806666667,37.051,12.4348666667,29.6514666666,9.71993333333
411.13,9.18903333333,33.0747333333,14.728,9.37526666666,7.82793333333,8.4159,37.0502666667,12.4878,29.7092666667,9.76826666667
411.49,9.22336666666,33.1267,14.7989333333,9.43679999999,7.87126666667,8.457,37.0946,12.5266666667,29.7986666667,9.77686666667
411.85,9.28446666667,33.2264333333,14.8606,9.52506666667,7.9138,8.51543333333,37.2146,12.5833333333,29.927,9.83059999999
412.21,9.26636666667,33.2555333333,14.8771333333,9.49006666666,7.89106666667,8.47413333333,37.2416666667,12.5709333333,29.9903333333,9.82133333333
412.57,9.33540000001,33.3434333333,14.9899333333,9.61000000001,7.98646666667,8.5426,37.3617333333,12.6256,30.1404,9.89053333333
412.92,9.3029,33.3181333333,14.9853333333,9.56053333333,7.9574,8.5107,37.3339333333,12.6125333333,30.1511333334,9.87606666667
413.28,9.30523333333,33.3179,15.0297333333,9.60286666667,8.00053333333,8.52293333333,37.2970666667,12.6490666667,30.1573333333,9.89366666667
413.64,9.20753333333,33.2328,14.8882666667,9.49839999999,7.94206666667,8.4173,37.2202,12.5687333333,30.1284,9.8012
414.00,9.36370000001,33.3193,15.0386666667,9.65246666665,8.1338,8.5424,37.3503333333,12.6976666667,30.2988,9.95013333334
414.36,9.3848,33.3672333333,15.0538666667,9.68893333333,8.12006666667,8.5641,37.3457333333,12.7162666667,30.3433333333,9.96273333333
414.72,9.36723333333,33.3648333333,15.0398,9.69653333332,8.133,8.56623333333,37.366,12.7014,30.3514,9.94660000001
415.07,9.43066666667,33.3648666667,15.0670666667,9.75586666669,8.18286666667,8.61936666667,37.4186,12.7528666666,30.3868666667,9.98206666667
415.43,9.49,33.4118666667,15.0916666667,9.81046666667,8.21986666667,8.6825,37.458,12.8089333333,30.4614,10.0546666667
415.79,9.42306666667,33.3245666667,15.0472666667,9.75386666667,8.16606666667,8.6196,37.4246666667,12.7392,30.4033333333,9.98620000001
416.15,9.50376666667,33.4412333333,15.0860666666,9.82746666668,8.24393333333,8.707,37.4946666667,12.8232,30.4725333333,10.0155333333
416.51,9.48706666667,33.4667,15.0529333333,9.80673333335,8.1924,8.67933333333,37.536,12.8018666667,30.4724,9.9852
416.86,9.48589999999,33.4641333333,15.0238666667,9.82080000001,8.19233333333,8.66513333333,37.5206666667,12.7657333333,30.4678,9.96019999999
417.22,9.49200000001,33.4743666667,14.9791333333,9.80779999999,8.16873333333,8.66203333333,37.5484,12.7400666667,30.4552666667,9.95180000001
417.58,9.57806666666,33.5916666667,15.0805333333,9.92839999999,8.2474,8.73216666667,37.6598666667,12.8218,30.5634,10.0171333333
417.94,9.53903333333,33.5888,15.0236666667,9.90500000001,8.18453333333,8.7159,37.6162666667,12.7674666667,30.5352,9.95780000001
418.29,9.55663333332,33.6158333333,15.0592666667,9.93873333333,8.22006666666,8.74033333333,37.6476,12.7946666667,30.5631333333,10.0003333333
418.65,9.53713333334,33.6246666667,15.0381333333,9.90733333334,8.18906666667,8.71396666667,37.6052666667,12.7456666667,30.5665333333,9.96979999999
419.01,9.50803333333,33.7140666667,15.0346666667,9.901,8.17093333333,8.6927,37.6644,12.7122,30.6274,9.95820000001
419.37,9.48390000001,33.7058,15.0106,9.87913333334,8.13833333333,8.63903333333,37.6722,12.6722,30.6225333333,9.90953333333
419.73,9.481,33.7316666667,14.9931333333,9.87959999999,8.11846666667,8.64,37.6665333333,12.659,30.6439333333,9.90133333334
420.08,9.43856666666,33.6738666667,14.9656666667,9.84686666669,8.06706666667,8.5824,37.6269333333,12.5986,30.6156666667,9.86039999999
420.44,9.46440000001,33.7040666667,14.9802,9.86206666667,8.08353333333,8.61736666667,37.6237333333,12.6036666666,30.6530666667,9.88960000001
420.80,9.46263333334,33.7435,15.0048,9.87073333333,8.08106666667,8.62086666667,37.6666666667,12.6183333333,30.6874,9.91260000001
421.16,9.47363333333,33.7749666667,15.0306666667,9.88366666666,8.08706666667,8.62126666667,37.675,12.6326,30.7482666667,9.91006666667
421.51,9.44839999999,33.7285666667,15.0076,9.85619999999,8.04086666667,8.59936666667,37.6239333334,12.5949333333,30.7122666667,9.88500000001
421.87,9.42036666667,33.7219333333,14.9906,9.83920000001,8.01793333333,8.55826666667,37.6179333333,12.5592666667,30.7125333333,9.854
422.23,9.40963333333,33.7241333333,14.9718666667,9.82673333335,8.0054,8.54146666667,37.62,12.5336666667,30.7401333333,9.81839999999
422.58,9.43763333333,33.7481666667,15.0012,9.87300000001,8.03013333333,8.56286666667,37.6616666667,12.5665333333,30.8086,9.84546666666
422.94,9.45290000001,33.7452333333,15.0060666667,9.88993333334,8.05673333333,8.58403333333,37.6257333333,12.5709333333,30.8008666667,9.85986666667
423.30,9.47046666667,33.8127,15.0362,9.91033333333,8.08446666667,8.62583333333,37.6463333333,12.596,30.8370666667,9.89146666667
423.66,9.47926666666,33.8397666667,15.0385333333,9.91146666667,8.09173333333,8.60936666667,37.6458,12.604,30.849,9.88766666666
424.01,9.47656666667,33.8702333333,15.0544,9.92513333333,8.1014,8.62373333333,37.6497333333,12.6092,30.8977333333,9.90460000001
424.37,9.46673333333,33.8646333333,15.0646,9.9136,8.10333333333,8.59763333334,37.6274666667,12.5980666666,30.8972,9.88893333334
424.73,9.45966666667,33.8559333333,15.0460666666,9.90693333335,8.09186666666,8.5822,37.6126666667,12.5819333333,30.9002666667,9.85893333333
425.08,9.44736666666,33.8392333333,15.0356,9.9092,8.08626666667,8.56913333333,37.5698,12.5648666667,30.8689333333,9.86466666667
425.44,9.47960000001,33.9306666667,15.0821333333,9.95073333333,8.1436,8.5879,37.6212,12.6067333333,30.9414666667,9.91406666666
425.80,9.50036666667,33.9823,15.1052666667,9.9636,8.17313333334,8.60873333333,37.6427333333,12.6425333333,30.9937333334,9.9338
426.16,9.53419999999,34.0075,15.1266,9.98753333333,8.21446666667,8.62353333333,37.6332666667,12.6612666667,31.0010666667,9.96479999999
426.51,9.58893333333,34.0966666667,15.1818,10.0428666667,8.27293333333,8.66626666667,37.6798666667,12.7234,31.044,10.0028
426.87,9.59806666666,34.0885,15.1684666667,10.0263333333,8.26433333333,8.64413333333,37.7026,12.7245333333,31.0928666667,9.98806666667
427.23,9.62246666666,34.1225333333,15.1845333333,10.0430666667,8.2962,8.64796666667,37.7478,12.7208,31.1572666667,10.0009333333
427.58,9.64533333334,34.1415,15.206,10.0529333333,8.31453333333,8.68103333333,37.7734666667,12.7392,31.1948,10.0238
427.94,9.73926666667,34.2221666667,15.2676,10.1303333333,8.40153333334,8.73533333333,37.8538,12.8166,31.2686666667,10.0932
428.30,9.77036666667,34.296,15.3104,10.1930666667,8.44053333333,8.77526666667,37.9250666667,12.8676,31.3646,10.1262666667
428.65,9.85406666667,34.4005333333,15.4078,10.2926,8.5376,8.8669,37.9916666667,12.9465333333,31.4754,10.2073333333
429.01,9.94639999999,34.5305666667,15.5048666667,10.3748666667,8.62973333333,8.95273333333,38.1248666667,13.0252,31.6304,10.2842666667
429.37,9.93160000001,34.4949,15.4734,10.3416666667,8.5758,8.9225,38.1324666667,12.9877333333,31.6522666667,10.2401333333
429.72,9.96403333333,34.5789333333,15.5066,10.3995333334,8.61253333333,8.94816666667,38.1679333333,13.0223333333,31.7106666667,10.2811333333
430.08,10.0036333333,34.6714,15.572,10.4446666667,8.6446,8.98216666667,38.2516666667,13.0589333333,31.8118666667,10.3133333333
430.44,9.97776666667,34.6679333333,15.5561333333,10.4038,8.62146666667,8.94723333333,38.2387333333,13.0424666666,31.8120666667,10.3
430.79,9.99946666666,34.7387666667,15.5983333333,10.4453333333,8.65133333333,8.9732,38.2804,13.0908666667,31.8719333333,10.3263333333
431.15,10.0007,34.7601,15.5960666667,10.4526666667,8.633,8.97733333333,38.2866666667,13.1074666667,31.8940666667,10.3323333333
431.50,10.0453333333,34.8005333333,15.6391333333,10.4873333333,8.67226666667,8.98363333333,38.3382,13.1299333333,31.9439333333,10.3472666667
431.86,10.0025333333,34.8549666667,15.6196,10.4680666667,8.64233333333,8.9786,38.3710666667,13.1003333333,31.9731333333,10.3149333333
432.22,10.0028666667,34.9016333333,15.6224666667,10.472,8.6594,8.98313333333,38.3954666667,13.1212666667,32.0012,10.3334666667
432.57,10.0091666667,34.9467333333,15.6141333333,10.461,8.6388,8.95953333333,38.4264666667,13.1174,32.015,10.3241333333
432.93,9.91939999999,34.8993333333,15.5302,10.3949333333,8.55026666667,8.86683333333,38.3740666667,13.0422,31.9618666667,10.2362
433.29,9.93719999999,34.9948,15.5620666667,10.4144,8.56926666667,8.88053333334,38.4214666667,13.0730666667,32.0036666667,10.2479333333
433.64,9.94010000001,35.0009333333,15.5426666667,10.4016666667,8.5546,8.8674,38.4526666667,13.0589333333,32.0099333333,10.2411333333
434.00,9.91606666667,34.9982333333,15.5135333333,10.3750666667,8.52,8.83663333333,38.4338,13.0360666667,31.9987333333,10.2205333333
434.35,9.90799999999,34.9666333333,15.4982666667,10.3800666667,8.50333333333,8.8339,38.4208,13.0103333333,32.0046,10.2153333333
434.71,9.88276666667,34.9901333333,15.4977333333,10.3681333333,8.47486666667,8.80876666667,38.4502,12.9868,31.9868,10.215
435.07,9.89680000001,35.0060666667,15.5350666667,10.3978666667,8.50206666667,8.825,38.4278666667,12.9968,32.0139333333,10.2303333333
435.42,9.84963333334,35.0068333333,15.494,10.3796,8.4634,8.79936666667,38.391,12.9797333333,32.0158,10.2176666667
435.78,9.8106,34.9507666667,15.4407333333,10.3389333333,8.40206666667,8.72863333333,38.2919333333,12.931,31.9495333333,10.1813333333
436.13,9.80196666667,34.9914333333,15.4244666667,10.3443333333,8.374,8.71443333333,38.3038,12.8973333333,31.9577333333,10.1428666667
436.49,9.80340000001,35.0440666667,15.4534666667,10.3822,8.3954,8.72993333333,38.3200666667,12.9106666667,32.0149333333,10.1695333333
436.84,9.89853333334,35.1603333333,15.5365333333,10.4498,8.46213333333,8.80513333333,38.4044666667,12.9850666667,32.1091333333,10.2436666667
437.20,9.8832,35.1708333333,15.5214666667,10.448,8.4634,8.81566666667,38.3835333333,12.9610666667,32.1137333333,10.2352
437.56,9.88603333334,35.2307,15.5524666667,10.4436,8.45366666667,8.8172,38.4098666667,12.9723333333,32.1751333333,10.2292
437.91,9.88919999999,35.2978,15.5872,10.5036666667,8.471,8.83723333333,38.4564,12.9975333333,32.2354,10.2540666667
438.27,9.91323333334,35.3930333333,15.617,10.5394,8.48406666667,8.85173333334,38.4976,13.0067333333,32.2767333333,10.2536666667
438.62,9.95226666667,35.4777333333,15.6678,10.6031333333,8.53826666667,8.8977,38.5268,13.0509333333,32.3623333333,10.2782
438.98,9.92803333334,35.4979666667,15.644,10.5920666667,8.51293333333,8.85923333333,38.5362,13.0136666667,32.3505333333,10.2444
439.33,9.96323333333,35.5883,15.705,10.6619333333,8.56346666667,8.89716666667,38.5761333333,13.0412666667,32.3823333333,10.279
439.69,10.0147333333,35.6919,15.7666,10.7106,8.6222,8.9437,38.6767333333,13.0818,32.4736666666,10.3050666667
440.04,10.0181666667,35.7128333333,15.7794666667,10.7118,8.6146,8.93563333333,38.6938,13.0983333333,32.4814,10.3187333333
440.40,9.97783333334,35.6602333333,15.7412666667,10.6752666667,8.5712,8.91183333333,38.6014666667,13.0749333333,32.4302666667,10.2714666667
440.75,9.93016666666,35.6742,15.7164666667,10.6629333333,8.55153333333,8.88086666667,38.602,13.0573333333,32.4280666667,10.2348
441.11,9.95073333333,35.6743,15.7257333333,10.6795333333,8.5586,8.88796666667,38.591,13.0515333333,32.4294,10.2335333333
441.47,9.9862,35.707,15.7752666667,10.749,8.60646666667,8.92683333333,38.6212666667,13.0966,32.4689333333,10.2852666667
441.82,9.95516666667,35.698,15.7274,10.6868666667,8.57193333333,8.8619,38.5843333333,13.0524666667,32.4382,10.2294666667
442.18,9.95533333333,35.7351,15.7236666667,10.6845333333,8.56513333333,8.8538,38.5915333333,13.07,32.4679333333,10.2280666667
442.53,9.98300000001,35.7463333333,15.7316,10.7077333333,8.57673333333,8.86273333333,38.5965333333,13.0815333333,32.4737333333,10.2508666667
442.89,10.0178333333,35.7874333333,15.7532,10.7299333333,8.60473333333,8.89866666667,38.6165333333,13.121,32.5072,10.2781333333
443.24,10.0106333333,35.8144333333,15.7544666666,10.7200666667,8.58353333333,8.8829,38.6480666667,13.1095333333,32.5502,10.2557333333
443.60,9.99886666666,35.8311333333,15.7479333333,10.7422666667,8.5708,8.8731,38.631,13.1058666667,32.5659333333,10.2464
443.95,10.0047333333,35.8307666667,15.7480666667,10.7457333333,8.5752,8.8661,38.5951333333,13.0768666667,32.5914666667,10.2404666667
444.31,10.0489666667,35.9605333333,15.7945333334,10.8029333333,8.6168,8.88056666667,38.7286,13.115,32.6960666667,10.2759333333
444.66,10.1070333333,36.0477333333,15.8568,10.8626666667,8.66673333333,8.92833333333,38.7738666667,13.1340666667,32.7664666667,10.317
445.02,10.0996333333,36.1035333333,15.8639333333,10.8891333333,8.66806666667,8.9147,38.8234666667,13.1426666667,32.8084666667,10.3320666667
445.37,10.0561666667,36.0888,15.8137333333,10.8476,8.60893333333,8.86626666667,38.8012,13.0876666667,32.7840666667,10.2640666667
445.72,10.0886666667,36.1471666667,15.851,10.8962666667,8.62906666667,8.90733333333,38.8548666667,13.1267333333,32.8456666667,10.2984
446.08,10.0781333333,36.1684,15.8617333333,10.9077333333,8.63926666667,8.88836666667,38.8758,13.1132666667,32.8704,10.2936
446.43,10.0481,36.1676,15.8282666667,10.8931333333,8.60613333333,8.8528,38.8722666667,13.0805333333,32.8876666666,10.2475333333
446.79,10.0506666667,36.2280333333,15.8539333333,10.9262,8.617,8.85976666667,38.9078,13.1082,32.9364,10.2692666667
447.14,10.0627,36.2205666667,15.8344666667,10.9208,8.62506666667,8.8553,38.8957333333,13.1052666667,32.9387333333,10.278
447.50,10.0628666667,36.2541,15.8364,10.9171333333,8.6256,8.86623333333,38.9291333333,13.1246,32.9560666667,10.2852666666
447.85,10.1023666667,36.3392333333,15.8732666667,10.9680666667,8.66513333333,8.9063,38.9942,13.1906666667,33.0072666667,10.3243333333
448.21,10.1088333333,36.3139666667,15.8778666667,10.9610666667,8.66973333333,8.9127,38.9815333333,13.1818,32.9919333333,10.3089333334
448.56,10.0435333333,36.2591,15.8236666667,10.9038,8.6002,8.84906666667,38.9219333333,13.1326,32.9682,10.2475333333
448.92,10.0699666667,36.2835,15.8362666667,10.9214,8.61713333333,8.8631,38.9338,13.1537333333,33.0068,10.2381333333
449.27,10.0907666667,36.3438,15.8701333333,10.9551333333,8.6576,8.8934,38.9535333333,13.1887333333,33.0580666667,10.2809333333
449.62,10.0924333333,36.3821,15.8736666667,10.9564,8.6564,8.89256666667,38.9882666667,13.1917333333,33.0988666666,10.2797333333
449.98,10.1102666667,36.4239666667,15.8930666667,10.9821333333,8.6874,8.93963333333,38.9998666667,13.236,33.1160666667,10.3072666667
450.33,10.0972,36.4218666667,15.8806666667,10.9660666667,8.67506666667,8.94496666667,38.9527333333,13.2156,33.059,10.3008
450.69,10.1175333333,36.4422,15.8652,10.9789333333,8.661,8.93746666667,38.9774666666,13.2102666667,33.0912666667,10.2741333333
451.04,10.1487,36.5061333333,15.9052,11.0256666667,8.70426666667,8.97873333333,38.9956666667,13.2502666667,33.1232,10.2978
451.40,10.1573333333,36.514,15.9014,11.0318666667,8.69553333334,8.96423333333,38.974,13.2226666667,33.1458,10.2696
451.75,10.1084666667,36.4823333333,15.8796,11.006,8.66566666666,8.9314,38.9372666667,13.1732,33.128,10.2217333333
452.10,10.0732,36.5001,15.8432,11.0036,8.64086666667,8.91853333333,38.9024666667,13.1524666667,33.1484,10.2089333333
452.46,10.1351333333,36.5348666667,15.862,11.0616,8.68733333333,8.94376666666,38.9509333333,13.1819333333,33.1812666667,10.2384
452.81,10.1114,36.5596,15.842,11.0495333333,8.66406666667,8.92376666667,38.9434,13.167,33.1800666667,10.2260666667
453.17,10.1125333333,36.5794666667,15.8366666667,11.0352666667,8.6648,8.8936,38.9652666667,13.1661333333,33.1937333333,10.2082666667
453.52,10.1009333333,36.572,15.8198,11.0388666667,8.6574,8.87466666667,38.9314666667,13.1442,33.1692666667,10.1856666667
453.87,10.1010666667,36.5904666667,15.8207333333,11.0608666667,8.65226666667,8.86006666667,38.9369333333,13.1414666667,33.2216,10.1914666667
