wavelength,Back_PooCabf,Belly_PooCabf,Breast_PooCabf,Crissum_PooCabf,Crown_PooCabf,DorTail_PooCabf,Patch10_PooCabf,Patch11_PooCabf,Patch12_PooCabf,Rump_PooCabf,Throat_PooCabf,WingTip_PooCabf
443.95,7.41079999999,36.0878,20.0418,7.04226666667,5.87633333333,5.3846,19.9214666667,5.2242,28.1172666666,2.70413333333,21.1682646465,8.55886666667
444.31,7.41899999999,36.0916666667,20.0604666667,7.05406666667,5.8808,5.37826666667,19.8994,5.22866666667,28.1420666667,2.70526666667,21.1675454545,8.56759999999
444.66,7.41773333334,36.0788666667,20.0658,7.0604,5.86986666667,5.37713333333,19.8545333333,5.2414,28.1265333333,2.70986666667,21.1575010101,8.57320000001
445.02,7.42453333333,36.0876,20.0834,7.07,5.86513333333,5.3754,19.8372,5.25473333333,28.1458666667,2.70793333333,21.1501555556,8.57226666667
445.37,7.43853333333,36.0752,20.1002666667,7.07986666667,5.86993333334,5.37366666667,19.8203333333,5.26973333333,28.1562666667,2.71446666667,21.1424464646,8.58119999999
445.72,7.45373333334,36.1186,20.1420666667,7.1054,5.88453333333,5.38666666667,19.8216666667,5.29693333333,28.1804,2.7256,21.1584444444,8.59593333333
446.08,7.46026666667,36.1394,20.1716666667,7.13433333333,5.89753333333,5.39806666667,19.8004,5.31086666667,28.1886666667,2.73946666667,21.1613878788,8.60286666666
446.43,7.48466666666,36.1772,20.2047333333,7.1612,5.90546666667,5.41313333333,19.8021333333,5.33573333333,28.2157333333,2.76046666667,21.1828242424,8.61693333333
446.79,7.50046666667,36.1760666666,20.224,7.1916,5.91346666667,5.4336,19.7878666666,5.35946666667,28.2188,2.77726666667,21.1808686869,8.62899999999
447.14,7.52819999999,36.2229333333,20.2584,7.22913333333,5.94173333333,5.45926666667,19.7992666667,5.38193333333,28.2409333333,2.80513333334,21.2023515151,8.65020000001
447.50,7.5602,36.285,20.3114666667,7.27066666667,5.9702,5.477,19.8155333333,5.42306666667,28.2914,2.833,21.2369454545,8.67453333333
447.85,7.58033333333,36.3158,20.3476666667,7.3048,5.97746666667,5.4816,19.807,5.44026666667,28.3083333333,2.84606666667,21.2462222222,8.68813333334
448.21,7.58426666665,36.3122666667,20.3609333333,7.33006666667,5.98013333333,5.48953333333,19.7840666667,5.45733333333,28.2998666667,2.85846666667,21.2362888889,8.69253333334
448.56,7.57806666667,36.3296,20.3763333334,7.33786666667,5.96846666667,5.47506666667,19.7748,5.4592,28.2939333333,2.84166666667,21.2160888889,8.67906666667
448.92,7.57806666666,36.3599333333,20.3957333333,7.3592,5.96826666667,5.47846666667,19.7564,5.464,28.2959333333,2.84166666667,21.2164666667,8.68420000001
449.27,7.57233333333,36.4119333333,20.4168,7.37326666667,5.9516,5.46193333333,19.7396666667,5.46866666667,28.3031333333,2.83173333333,21.2106686869,8.67240000001
449.62,7.57779999999,36.435,20.4290666667,7.392,5.9476,5.461,19.7318666667,5.4718,28.3147333333,2.82493333333,21.2136808081,8.67566666667
449.98,7.59786666667,36.4897333333,20.4754,7.4128,5.95046666667,5.46086666667,19.7496666667,5.48946666667,28.3474666667,2.822,21.241379798,8.68926666667
450.33,7.61220000001,36.5196,20.5134666667,7.4456,5.961,5.4712,19.7521333333,5.5012,28.3562666666,2.82293333333,21.2458161616,8.69793333333
450.69,7.61000000001,36.6034,20.5438,7.46326666667,5.9566,5.46066666667,19.7586,5.50433333334,28.3857333333,2.80473333333,21.2593878788,8.6956
451.04,7.61673333333,36.6265333333,20.5640666667,7.4722,5.94673333334,5.4656,19.7438666667,5.52666666667,28.4072666667,2.798,21.2524787879,8.68986666666
451.40,7.62120000001,36.6283333333,20.5756666667,7.49106666667,5.94986666667,5.46233333333,19.7331333333,5.52673333333,28.4039333334,2.7962,21.2474242424,8.69546666667
451.75,7.59746666668,36.6787333334,20.5943333333,7.48386666667,5.94226666667,5.44866666667,19.7454666667,5.52226666667,28.4050666667,2.778,21.2651232323,8.69433333333
452.10,7.61180000001,36.7467333333,20.626,7.51553333333,5.94573333333,5.44706666667,19.7743333333,5.54086666667,28.4196,2.778,21.2943616162,8.70446666666
452.46,7.63906666668,36.8062666667,20.6801333333,7.55406666667,5.97393333333,5.46966666667,19.806,5.567,28.4706,2.80433333333,21.3431838384,8.72906666666
452.81,7.65073333334,36.8223333333,20.7052666667,7.58106666666,5.98426666667,5.47633333333,19.8215333333,5.5932,28.4748,2.81733333333,21.3646666667,8.74066666666
453.17,7.67446666665,36.8529333333,20.7423333333,7.6262,6.01646666667,5.50933333333,19.8406666667,5.62,28.4992,2.8398,21.4003212121,8.75606666667
453.52,7.67646666666,36.8598666667,20.7611333333,7.644,6.02073333333,5.50233333333,19.8439333333,5.6392,28.4933333334,2.84566666666,21.3996707071,8.76146666667
453.87,7.68966666667,36.9,20.7824666666,7.66933333333,6.03133333333,5.50926666667,19.8664666667,5.64653333333,28.512,2.85046666667,21.4136949495,8.76173333333
454.23,7.6934,36.9330666666,20.8064,7.69466666667,6.04293333333,5.517,19.8882666667,5.66293333333,28.5127333333,2.8634,21.4346282828,8.78386666667
454.58,7.70433333333,36.9295333333,20.8327333333,7.72440000001,6.05026666667,5.52826666667,19.8995333333,5.6816,28.5138666667,2.88613333333,21.4490242424,8.80233333333
454.93,7.70426666665,36.9822,20.8662666667,7.74266666667,6.06226666667,5.52333333334,19.9354,5.68446666667,28.523,2.88453333333,21.4792545455,8.80726666666
455.29,7.69693333334,37.0032666666,20.8779333333,7.75173333334,6.047,5.52033333333,19.9459333333,5.6862,28.5260666667,2.88113333333,21.4885979798,8.80360000001
455.64,7.72573333335,37.0242666667,20.9329333333,7.79500000001,6.0636,5.53793333334,19.9704666667,5.7152,28.5402666666,2.89773333333,21.5089171717,8.80933333333
456.00,7.72606666667,37.0238666667,20.9588,7.80419999999,6.07146666667,5.54266666667,19.9862,5.729,28.5528,2.9026,21.5218141414,8.81833333334
456.35,7.72273333333,37.0289333333,20.9718,7.81859999999,6.06973333333,5.5326,19.9921333333,5.7336,28.5490666666,2.89846666667,21.5218989899,8.82146666666
456.70,7.73013333333,37.0662666667,21.0062666667,7.84693333333,6.08253333333,5.5416,20.0267333333,5.74866666667,28.5706666667,2.90993333333,21.5530080808,8.83593333333
457.06,7.7268,37.0791333333,21.0108666667,7.84626666667,6.06886666667,5.51866666667,20.0441333333,5.75046666667,28.5599333333,2.8968,21.5596707071,8.83620000001
457.41,7.73199999999,37.1044666667,21.0519333333,7.85813333333,6.0598,5.51533333333,20.0785333333,5.74646666666,28.5688666667,2.889,21.5899353535,8.82906666667
457.76,7.71906666667,37.1066666667,21.0541333333,7.86013333333,6.04353333333,5.49433333333,20.0903333333,5.75246666667,28.5483333333,2.88106666667,21.6106787879,8.81700000001
458.12,7.71060000001,37.106,21.0695333333,7.86546666666,6.03506666667,5.4752,20.1045333333,5.74573333333,28.553,2.8656,21.6276484848,8.80413333333
458.47,7.73526666665,37.1618666667,21.1150666667,7.8882,6.05653333333,5.49306666667,20.1685333333,5.76986666667,28.6036,2.86873333333,21.6837919192,8.80580000001
458.82,7.74360000001,37.1736,21.1393333333,7.90746666667,6.0612,5.49833333333,20.2009333333,5.77013333333,28.615,2.87166666667,21.704230303,8.80839999999
459.18,7.74693333334,37.2156,21.1712,7.91953333333,6.06726666667,5.48993333333,20.2384,5.7776,28.6387333333,2.86553333333,21.7381353535,8.81073333334
459.53,7.75046666665,37.2354666667,21.1772,7.9242,6.06726666667,5.48766666667,20.2700666667,5.77626666667,28.6532666667,2.86506666667,21.755559596,8.8182
459.88,7.75080000001,37.2609333333,21.1938666667,7.92766666667,6.06173333333,5.478,20.2943333333,5.77006666667,28.6586666667,2.85773333333,21.7765858586,8.80706666666
460.24,7.75799999999,37.2610666667,21.2039333333,7.93786666667,6.05986666667,5.47393333333,20.3188666667,5.779,28.6470666667,2.86146666667,21.7979717172,8.804
460.59,7.76073333333,37.267,21.217,7.94580000001,6.06193333333,5.46173333333,20.3379333333,5.7748,28.6433333333,2.84573333333,21.8092222222,8.79053333333
460.94,7.777,37.2831333333,21.2369333333,7.96806666666,6.07013333333,5.46706666667,20.3714666667,5.7852,28.6540666667,2.85646666667,21.8266606061,8.78973333334
461.29,7.77539999999,37.3021333333,21.2486666667,7.98133333333,6.072,5.4676,20.3977333333,5.78973333333,28.656,2.85793333333,21.8449010101,8.79353333334
461.65,7.79586666665,37.3446,21.2944,8.012,6.0872,5.4766,20.4560666667,5.8068,28.69,2.8596,21.8800909091,8.81126666666
462.00,7.81653333335,37.3892,21.3306666667,8.03433333333,6.10886666667,5.48633333333,20.5135333333,5.83786666667,28.7104666667,2.8696,21.9273757576,8.82059999999
462.35,7.81753333333,37.4116666667,21.3614,8.06026666666,6.11606666666,5.48446666667,20.5506,5.8476,28.7069333333,2.87566666667,21.9488868687,8.83300000001
462.71,7.84166666667,37.4558666667,21.3968,8.09773333333,6.13606666667,5.49273333333,20.6009333333,5.87446666667,28.7204,2.8916,21.9989737373,8.84486666667
463.06,7.87046666667,37.4782666667,21.4269333333,8.13939999999,6.16426666666,5.5146,20.6678,5.90773333333,28.7179333333,2.912,22.0423757576,8.86166666666
463.41,7.91073333333,37.5472,21.5122666667,8.19480000001,6.19793333333,5.53926666667,20.749,5.9502,28.7546,2.9286,22.1109979798,8.87646666667
463.76,7.92086666667,37.5697333333,21.541,8.22753333334,6.22146666667,5.54713333333,20.8004666667,5.97773333333,28.7504,2.93246666667,22.1419090909,8.88586666667
464.12,7.94659999999,37.6443333333,21.6059333333,8.27193333333,6.2488,5.5736,20.8802,6.00886666667,28.8004666667,2.943,22.2052606061,8.90919999999
464.47,7.95366666667,37.6889333333,21.6637333333,8.29540000001,6.2514,5.5806,20.9344666667,6.02406666667,28.8105333334,2.9518,22.2517535353,8.93013333333
464.82,7.96273333333,37.7362666667,21.7228,8.318,6.26386666667,5.58773333333,20.9997333333,6.04486666667,28.8316,2.9508,22.3240363636,8.94286666667
465.17,7.98993333333,37.8113333333,21.7904666667,8.3676,6.29846666667,5.6134,21.0880666667,6.07906666666,28.8802,2.9738,22.4070888889,8.9658
465.53,7.98266666667,37.817,21.8179333333,8.38906666665,6.30166666667,5.6126,21.1382,6.09473333333,28.8701333333,2.98186666667,22.436620202,8.95713333334
465.88,7.9808,37.8352,21.8464,8.40206666666,6.2934,5.60193333333,21.1694,6.09693333333,28.8589333333,2.9788,22.4505414141,8.96473333333
466.23,8.01546666668,37.9105333333,21.9175333333,8.44126666667,6.31753333333,5.61926666667,21.2497333333,6.13,28.8908,3.00393333333,22.522979798,8.99853333333
466.58,8.02879999999,37.9550666667,21.9736666666,8.4594,6.31746666667,5.61686666667,21.3106666667,6.15293333333,28.9161333334,3.00513333333,22.5666060606,9.00799999999
466.94,8.04666666667,38.0010666667,22.0170666667,8.49999999999,6.32626666667,5.63413333333,21.3606,6.1754,28.9547333333,3.01913333333,22.6150666667,9.02906666666
467.29,8.00353333333,37.9526,21.9698,8.48593333334,6.29066666667,5.5992,21.3478,6.14893333333,28.8842666667,2.99953333333,22.5963292929,8.99253333333
467.64,8.02193333333,37.992,22.0254,8.52193333334,6.2986,5.59793333333,21.3910666667,6.16413333333,28.9084,3.01066666667,22.6322080808,9.00419999999
467.99,8.01833333332,38.0115333333,22.0441333333,8.53906666667,6.293,5.58313333334,21.4157333334,6.16006666667,28.8956,3.01073333333,22.6498242424,8.99026666666
468.35,8.05986666667,38.1158666667,22.1066666667,8.59206666667,6.3384,5.61093333333,21.5113333333,6.207,28.9578666667,3.04546666667,22.7116,9.01693333333
468.70,8.06933333333,38.1306666667,22.1334666667,8.62126666667,6.34993333333,5.60766666667,21.5605333333,6.21773333333,28.9684666667,3.05506666667,22.7251878788,9.03333333334
469.05,8.07973333335,38.1394,22.1506,8.63586666667,6.35246666667,5.59493333333,21.5788,6.23413333333,28.9706666667,3.05393333333,22.7390121212,9.03713333333
469.40,8.10919999999,38.1940666667,22.1962666667,8.66626666667,6.38046666667,5.62433333333,21.6204666667,6.24786666667,29.0114666667,3.0816,22.7929737374,9.06779999999
469.75,8.1318,38.2276,22.2314666667,8.71059999999,6.39733333333,5.6418,21.6566666667,6.2754,29.0387333333,3.09426666667,22.8455757576,9.08626666666
470.11,8.1244,38.2073333333,22.2156666667,8.70866666665,6.3896,5.61726666667,21.6517333333,6.26133333333,29.0132666667,3.07533333333,22.8325515151,9.05766666667
470.46,8.125,38.2292,22.2362666667,8.73313333335,6.40286666667,5.61693333333,21.6760666667,6.28266666667,29.0228,3.07106666667,22.8547676768,9.06606666667
470.81,8.1352,38.2892,22.2979333333,8.75666666667,6.42133333333,5.6228,21.7142,6.30826666667,29.0464,3.07793333333,22.9016080808,9.07500000001
471.16,8.19346666667,38.3842666667,22.3890666667,8.82873333333,6.49346666667,5.677,21.7872666667,6.3814,29.1361333333,3.12326666667,22.979379798,9.1484
471.51,8.21986666668,38.4122666667,22.4169333333,8.87473333334,6.5224,5.71426666667,21.8226666667,6.42773333334,29.153,3.15213333333,23.0306363637,9.1764
471.87,8.23753333333,38.4361333333,22.452,8.9112,6.5474,5.7406,21.8481333333,6.4604,29.1842666667,3.168,23.0603373737,9.20833333333
472.22,8.24166666667,38.4234,22.4592,8.933,6.55753333333,5.7436,21.8368666667,6.47293333333,29.1688666667,3.1764,23.0728585859,9.20933333334
472.57,8.2442,38.4588,22.5070666666,8.96639999999,6.5656,5.76373333333,21.8258,6.4862,29.1712,3.18453333333,23.0916262626,9.22146666667
472.92,8.21486666667,38.4712,22.5122666667,8.96126666667,6.53713333333,5.7394,21.8138,6.47253333333,29.1607333333,3.15493333333,23.0733717172,9.19960000001
473.27,8.20426666667,38.4774,22.5302,8.97673333333,6.52533333333,5.7198,21.8042666667,6.4872,29.1539333333,3.1356,23.0649010101,9.19459999999
473.62,8.22686666667,38.5198666667,22.5698,9.0278,6.5502,5.7494,21.8193333333,6.515,29.1846,3.15906666667,23.0792161616,9.21026666666
473.98,8.2406,38.5106,22.5798666667,9.05740000001,6.5514,5.75973333333,21.7961333333,6.54486666666,29.1896,3.17273333333,23.0740222222,9.22579999999
474.33,8.23880000001,38.4751333333,22.5667333333,9.08019999999,6.55126666666,5.7598,21.7728,6.55293333333,29.1628,3.1872,23.0494808081,9.23146666667
474.68,8.22680000001,38.4314666667,22.5420666667,9.08013333332,6.5226,5.72406666667,21.7238,6.52886666667,29.1406666667,3.1648,22.9989151515,9.20746666667
475.03,8.20786666667,38.3906,22.5166,9.08986666665,6.4882,5.7014,21.6659333333,6.51573333333,29.1025333333,3.14653333333,22.9534040404,9.18513333334
475.38,8.21273333333,38.4123333333,22.5358,9.11239999999,6.47266666667,5.68726666667,21.6379333333,6.51273333334,29.1188,3.1314,22.9415515151,9.19053333333
475.73,8.23306666667,38.4206,22.5456,9.14646666666,6.4818,5.69973333333,21.623,6.5462,29.1272,3.1422,22.9467333333,9.208
476.08,8.2146,38.3786,22.5352,9.14913333335,6.4422,5.67353333334,21.5594666667,6.54526666667,29.112,3.11933333333,22.8992747475,9.1972
476.44,8.19866666667,38.3482666667,22.5171333333,9.14966666667,6.4102,5.651,21.4982666667,6.54733333333,29.1040666667,3.104,22.8654121212,9.16759999999
476.79,8.2126,38.3442666667,22.5342,9.19239999999,6.42426666667,5.67006666667,21.4594666667,6.5736,29.1124,3.1236,22.8580505051,9.18446666666
477.14,8.2196,38.3326666667,22.5267333333,9.20946666668,6.4108,5.66666666667,21.4069333333,6.5852,29.0996,3.12966666667,22.8402525253,9.18246666666
477.49,8.22106666667,38.3329333333,22.5394,9.21266666667,6.3946,5.6524,21.3699333333,6.60426666667,29.1106666667,3.132,22.8298242424,9.18273333333
477.84,8.22580000001,38.3545333333,22.5795333333,9.24533333333,6.39913333333,5.66773333333,21.3448666667,6.61993333333,29.1344,3.13793333333,22.8287717172,9.18486666667
478.19,8.2306,38.3866,22.6049333333,9.28239999999,6.39666666667,5.681,21.3058,6.64126666667,29.1468666667,3.14393333333,22.8232767677,9.18259999999
478.54,8.23613333334,38.4059333333,22.622,9.31166666668,6.40033333333,5.69693333333,21.2694666667,6.67053333333,29.1412666667,3.16066666667,22.8216020202,9.20020000001
478.89,8.25826666667,38.4248666667,22.656,9.3426,6.417,5.71573333333,21.2510666667,6.70293333333,29.1545333333,3.18546666667,22.8234363636,9.22113333334
479.24,8.25240000001,38.4059333333,22.6595333333,9.359,6.3974,5.7122,21.2072,6.71526666667,29.1398666667,3.1904,22.7936,9.21246666666
479.60,8.22906666666,38.3718666667,22.6448,9.35346666669,6.37186666667,5.6876,21.1462,6.70306666667,29.1189333333,3.16826666667,22.7549212121,9.18766666667
479.95,8.23493333333,38.3654666667,22.6488666667,9.37146666667,6.36873333333,5.69546666667,21.1061333333,6.7274,29.1099333333,3.17246666667,22.7408929293,9.18206666667
480.30,8.23860000001,38.3684666667,22.6483333333,9.39086666667,6.38226666667,5.69293333333,21.0773333333,6.75146666667,29.0891333333,3.17066666666,22.7155474747,9.19266666667
480.65,8.28166666667,38.4118666667,22.687,9.44133333333,6.40413333333,5.72406666667,21.0566666667,6.8012,29.1152,3.20546666667,22.7311717172,9.22126666666
481.00,8.30746666666,38.4857333333,22.7502666667,9.49580000001,6.41873333333,5.74526666667,21.0659333333,6.84626666667,29.1766,3.2288,22.7431474748,9.24593333334
481.35,8.33713333334,38.6107333333,22.8235333333,9.54420000001,6.431,5.76406666667,21.0987333333,6.8796,29.2708666667,3.2448,22.7953616162,9.27366666666
481.70,8.35980000001,38.7402666667,22.8889333333,9.5818,6.43193333333,5.7656,21.1397333333,6.91566666667,29.3676,3.2548,22.852450505,9.30693333333
482.05,8.3964,38.8873333333,22.982,9.62333333333,6.44126666667,5.78026666666,21.1960666667,6.9526,29.4894666667,3.27,22.9324828283,9.34446666667
482.40,8.42553333333,39.0050666667,23.0704,9.66899999999,6.45546666667,5.80446666667,21.2501333334,6.99113333333,29.6058,3.28353333333,22.9998666667,9.37639999999
482.75,8.44746666667,39.1052666667,23.1324666667,9.70466666668,6.45913333333,5.8198,21.2920666667,7.02313333333,29.6902,3.2904,23.054969697,9.40040000001
483.10,8.46013333333,39.1708666667,23.1730666667,9.73286666667,6.4718,5.8274,21.3204666667,7.0454,29.742,3.30086666667,23.0882484849,9.41540000001
483.45,8.47799999999,39.2233333333,23.2195333333,9.76593333331,6.4802,5.8406,21.3459333333,7.0716,29.7853333333,3.3184,23.1165191919,9.43359999999
483.80,8.493,39.2630666667,23.2511333333,9.80133333334,6.49713333333,5.85693333333,21.3683333333,7.09453333333,29.8220666667,3.34033333333,23.1461070707,9.4552
484.15,8.50713333333,39.304,23.2814666667,9.82633333333,6.4996,5.86646666667,21.3835333333,7.10926666667,29.8554,3.3524,23.1735050505,9.472
484.50,8.50599999999,39.3198666667,23.2928,9.83740000002,6.49246666667,5.85926666667,21.3912,7.113,29.8662666667,3.34806666667,23.1810666667,9.47019999999
484.85,8.51406666666,39.346,23.3169333333,9.85833333333,6.49526666667,5.8624,21.4095333333,7.12666666667,29.8857333333,3.3534,23.2071959596,9.47939999999
485.20,8.52053333333,39.3600666667,23.3424,9.87993333332,6.49986666667,5.86993333333,21.4289333333,7.14206666666,29.8955333333,3.35893333333,23.2220545455,9.48693333333
485.55,8.52493333334,39.3569333334,23.3597333334,9.90466666668,6.49993333333,5.87453333334,21.4427333333,7.1564,29.8914666667,3.36246666667,23.2326,9.48760000001
485.90,8.52273333332,39.3574666667,23.3723333333,9.92593333332,6.50153333333,5.87726666667,21.4609333333,7.1732,29.8867333333,3.36713333334,23.2385131313,9.49093333334
486.25,8.52886666667,39.3401333333,23.3726,9.95126666665,6.50326666667,5.87773333333,21.4667333333,7.1872,29.8588,3.37766666667,23.2372707071,9.48926666666
486.60,8.5284,39.316,23.371,9.97399999999,6.50773333333,5.87153333333,21.4713333333,7.20193333333,29.8336666667,3.38413333333,23.2335919192,9.48393333334
486.95,8.53426666667,39.2894666667,23.3732,9.99499999999,6.514,5.87626666667,21.4749333333,7.22013333333,29.8056,3.39133333333,23.2324040404,9.48906666666
